Orthogroup	Syac	Syae
OG0001967	Syac.g_02224	Syae.g_01998
OG0001968	Syac.g_02225	Syae.g_01997
OG0001969	Syac.g_00255	Syae.g_01932
OG0001970	Syac.g_00355	Syae.g_01404
OG0001971	Syac.g_02267	Syae.g_01478
OG0001972	Syac.g_02327	Syae.g_01540
OG0001974	Syac.g_02350	Syae.g_01563
OG0001975	Syac.g_01461	Syae.g_00634
OG0001976	Syac.g_01459	Syae.g_00632
OG0001978	Syac.g_00109	Syae.g_02689
OG0001978	Syac.g_00113	Syae.g_01797
OG0001979	Syac.g_00916	Syae.g_00760
OG0001980	Syac.g_02034	Syae.g_02181
OG0001990	Syac.g_02460	Syae.g_01674
OG0001995	Syac.g_00927	Syae.g_00747
OG0001997	Syac.g_00416	Syae.g_01341
OG0002000	Syac.g_01859	Syae.g_02353
OG0002005	Syac.g_01727	Syae.g_02480
OG0002007	Syac.g_00867	Syae.g_00813
OG0002008	Syac.g_01227	Syae.g_00406
OG0002009	Syac.g_01376	Syae.g_00556
OG0002010	Syac.g_01663	Syae.g_02622
OG0002012	Syac.g_01119	Syae.g_00287
OG0002014	Syac.g_00214	Syae.g_01892
OG0002015	Syac.g_00215	Syae.g_01894
OG0002016	Syac.g_02311	Syae.g_01520
OG0002017	Syac.g_02404	Syae.g_01614
OG0002018	Syac.g_02458	Syae.g_01672
OG0002020	Syac.g_02453	Syae.g_01666
OG0002021	Syac.g_02451	Syae.g_01664
OG0002022	Syac.g_02449	Syae.g_01662
OG0002023	Syac.g_02448	Syae.g_01661
OG0002024	Syac.g_02441	Syae.g_01655
OG0002037	Syac.g_01906	Syae.g_02307
OG0002038	Syac.g_00779	Syae.g_00912
OG0002040	Syac.g_00793	Syae.g_00897
OG0002041	Syac.g_01212	Syae.g_00389
OG0002042	Syac.g_01189	Syae.g_00367
OG0002043	Syac.g_01138	Syae.g_00316
OG0002044	Syac.g_00852	Syae.g_00827
OG0002045	Syac.g_01708	Syae.g_02521
OG0002049	Syac.g_02149	Syae.g_02064
OG0002050	Syac.g_02234	Syae.g_01988
OG0002054	Syac.g_02440	Syae.g_01654
OG0002055	Syac.g_02443	Syae.g_01657
OG0002056	Syac.g_00278	Syae.g_01952
OG0002063	Syac.g_01533	Syae.g_00714
OG0002092	Syac.g_00775	Syae.g_01477
OG0002092	Syac.g_00614	Syae.g_01105
OG0002106	Syac.g_02391	Syae.g_00444
OG0002112	Syac.g_00266	Syae.g_01941
OG0002114	Syac.g_01618	Syae.g_02668
OG0002115	Syac.g_00557	Syae.g_01155
OG0002116	Syac.g_00589	Syae.g_01129
OG0002117	Syac.g_00785	Syae.g_00905
OG0002119	Syac.g_02306	Syae.g_01515
OG0002120	Syac.g_01097	Syae.g_00270
OG0002121	Syac.g_01444	Syae.g_00184
OG0002123	Syac.g_01283	Syae.g_00467
OG0002124	Syac.g_00819	Syae.g_00873
OG0002126	Syac.g_00219	Syae.g_01898
OG0002127	Syac.g_00339	Syae.g_01418
OG0002128	Syac.g_01463	Syae.g_00635
OG0002129	Syac.g_01647	Syae.g_02639
OG0002131	Syac.g_02452	Syae.g_01665
OG0002132	Syac.g_02444	Syae.g_01658
OG0002133	Syac.g_02442	Syae.g_01656
OG0002134	Syac.g_00173	Syae.g_01846
OG0002135	Syac.g_00513	Syae.g_01193
OG0002136	Syac.g_00514	Syae.g_01192
OG0002138	Syac.g_00918	Syae.g_00758
OG0002139	Syac.g_01527	Syae.g_00707
OG0002140	Syac.g_00536	Syae.g_01265
OG0002140	Syac.g_02390	Syae.g_00220
OG0002141	Syac.g_01015	Syae.g_00114
OG0002142	Syac.g_01615	Syae.g_02678
OG0002143	Syac.g_01983	Syae.g_02224
OG0002144	Syac.g_02146	Syae.g_02070
OG0002156	Syac.g_01612	Syae.g_02681
OG0002157	Syac.g_00265	Syae.g_01940
OG0002158	Syac.g_00267	Syae.g_01942
OG0002162	Syac.g_01781	Syae.g_02432
OG0002163	Syac.g_02380	Syae.g_01592
OG0002170	Syac.g_02025	Syae.g_02188
OG0002171	Syac.g_00222	Syae.g_01901
OG0002172	Syac.g_02312	Syae.g_01524
OG0002178	Syac.g_02446	Syae.g_01659
OG0002179	Syac.g_00192	Syae.g_01872
OG0002180	Syac.g_00288	Syae.g_01961
OG0002181	Syac.g_02231	Syae.g_01991
OG0002182	Syac.g_02212	Syae.g_02010
OG0002183	Syac.g_00425	Syae.g_01331
OG0002184	Syac.g_00428	Syae.g_01328
OG0002185	Syac.g_00435	Syae.g_01321
OG0002186	Syac.g_00515	Syae.g_01191
OG0002187	Syac.g_00516	Syae.g_01190
OG0002188	Syac.g_00554	Syae.g_01158
OG0002189	Syac.g_00555	Syae.g_01157
OG0002190	Syac.g_00603	Syae.g_01116
OG0002193	Syac.g_01571	Syae.g_00743
OG0002194	Syac.g_01523	Syae.g_00703
OG0002195	Syac.g_01389	Syae.g_00570
OG0002196	Syac.g_01355	Syae.g_00535
OG0002197	Syac.g_01218	Syae.g_00396
OG0002198	Syac.g_00999	Syae.g_00094
OG0002199	Syac.g_00994	Syae.g_00089
OG0002200	Syac.g_01631	Syae.g_02652
OG0002201	Syac.g_01739	Syae.g_02472
OG0002202	Syac.g_01740	Syae.g_02471
OG0002203	Syac.g_01741	Syae.g_02470
OG0002204	Syac.g_01760	Syae.g_02453
OG0002205	Syac.g_01776	Syae.g_02437
OG0002207	Syac.g_01798	Syae.g_02413
OG0002208	Syac.g_01913	Syae.g_02302
OG0002209	Syac.g_02012	Syae.g_02200
OG0002210	Syac.g_02065	Syae.g_02152
OG0002211	Syac.g_02102	Syae.g_02117
OG0002212	Syac.g_02340	Syae.g_01555
OG0002213	Syac.g_02344	Syae.g_01559
OG0002214	Syac.g_02474	Syae.g_01690
OG0002230	Syac.g_00685	Syae.g_01015
OG0002233	Syac.g_01301	Syae.g_00479
OG0002234	Syac.g_01029	Syae.g_00140
OG0002235	Syac.g_01359	Syae.g_00539
OG0002236	Syac.g_02153	Syae.g_02062
OG0002237	Syac.g_00972	Syae.g_00067
OG0002242	Syac.g_00221	Syae.g_01900
OG0002245	Syac.g_01981	Syae.g_02226
OG0002247	Syac.g_01783	Syae.g_02430
OG0002248	Syac.g_00908	Syae.g_00768
OG0002250	Syac.g_00424	Syae.g_01332
OG0002251	Syac.g_00606	Syae.g_01112
OG0002252	Syac.g_00672	Syae.g_01024
OG0002253	Syac.g_00739	Syae.g_00949
OG0002254	Syac.g_01256	Syae.g_00435
OG0002255	Syac.g_01203	Syae.g_00381
OG0002257	Syac.g_01021	Syae.g_00127
OG0002258	Syac.g_01761	Syae.g_02452
OG0002259	Syac.g_01832	Syae.g_02378
OG0002260	Syac.g_01528	Syae.g_00708
OG0002277	Syac.g_00079	Syae.g_01786
OG0002279	Syac.g_00394	Syae.g_01365
OG0002280	Syac.g_01850	Syae.g_02362
OG0002285	Syac.g_01150	Syae.g_00329
OG0002287	Syac.g_00213, Syac.g_00198	Syae.g_01893
OG0002297	Syac.g_01573	Syae.g_00741
OG0002298	Syac.g_01199	Syae.g_00377
OG0002299	Syac.g_01159	Syae.g_00339
OG0002300	Syac.g_01110	Syae.g_00280
OG0002301	Syac.g_00966	Syae.g_01135
OG0002302	Syac.g_01927	Syae.g_02287
OG0002303	Syac.g_01982	Syae.g_02225
OG0002304	Syac.g_02045	Syae.g_02171
OG0002305	Syac.g_00391	Syae.g_01368
OG0002306	Syac.g_02447	Syae.g_01660
OG0002308	Syac.g_01350	Syae.g_00530
OG0002309	Syac.g_00843	Syae.g_00836
OG0002334	Syac.g_01623	Syae.g_02660
OG0002336	Syac.g_01698	Syae.g_02533
OG0002337	Syac.g_02246	Syae.g_01976
OG0002338	Syac.g_00212, Syac.g_00218	Syae.g_01891
OG0002339	Syac.g_00202	Syae.g_01881
OG0002350	Syac.g_02032	Syae.g_02183
OG0002351	Syac.g_00256	Syae.g_01933
OG0002352	Syac.g_00780	Syae.g_00910
OG0002353	Syac.g_01328	Syae.g_00508
OG0002354	Syac.g_01183	Syae.g_00361
OG0002356	Syac.g_01714	Syae.g_02503
OG0002387	Syac.g_00680, Syac.g_00687	Syae.g_01234
OG0002395	Syac.g_00264	Syae.g_01939
OG0002400	Syac.g_01532	Syae.g_00721
OG0002401	Syac.g_00781	Syae.g_00909
OG0002402	Syac.g_00869	Syae.g_00808
OG0002403	Syac.g_01502	Syae.g_00679
OG0002405	Syac.g_01136	Syae.g_00313
OG0002406	Syac.g_01044	Syae.g_00152
OG0002408	Syac.g_01027	Syae.g_00137
OG0002429	Syac.g_00418	Syae.g_01339
OG0002435	Syac.g_00699	Syae.g_01002
OG0002438	Syac.g_02372	Syae.g_00486
OG0002450	Syac.g_02482	Syae.g_01700
OG0002452	Syac.g_02456	Syae.g_01669
OG0002458	Syac.g_02431	Syae.g_02486
OG0002459	Syac.g_02429	Syae.g_02484
OG0002460	Syac.g_02428	Syae.g_02483
OG0002461	Syac.g_01576	Syae.g_00172
OG0002462	Syac.g_00492	Syae.g_01256
OG0002463	Syac.g_01685	Syae.g_00395
OG0002464	Syac.g_01844	Syae.g_01319
OG0002465	Syac.g_00747	Syae.g_02069
OG0002466	Syac.g_00643	Syae.g_01055
OG0002467	Syac.g_01570	Syae.g_00745
OG0002468	Syac.g_01525	Syae.g_00705
OG0002469	Syac.g_01506	Syae.g_00682
OG0002470	Syac.g_01433	Syae.g_00624
OG0002471	Syac.g_01058	Syae.g_00234
OG0002472	Syac.g_01549	Syae.g_01264
OG0002488	Syac.g_00203	Syae.g_01882
OG0002520	Syac.g_00530	Syae.g_01176
OG0002521	Syac.g_00561	Syae.g_01151
OG0002522	Syac.g_01081	Syae.g_01078
OG0002523	Syac.g_00926	Syae.g_00748
OG0002524	Syac.g_01109	Syae.g_00279
OG0002525	Syac.g_01091	Syae.g_00266
OG0002526	Syac.g_01071	Syae.g_00255
OG0002527	Syac.g_01038	Syae.g_00232
OG0002528	Syac.g_01036	Syae.g_00230
OG0002533	Syac.g_01816	Syae.g_02395
OG0002534	Syac.g_02035	Syae.g_02180
OG0002535	Syac.g_02038	Syae.g_02177
OG0002536	Syac.g_02059	Syae.g_02158
OG0002538	Syac.g_02293	Syae.g_01500
OG0002540	Syac.g_02432	Syae.g_02487
OG0002541	Syac.g_02066	Syae.g_02151
OG0002543	Syac.g_02367	Syae.g_01579
OG0002544	Syac.g_01568	Syae.g_00013, Syae.g_00193
OG0002545	Syac.g_01117	Syae.g_00283
OG0002594	Syac.g_00577	Syae.g_00249
OG0002595	Syac.g_00928	Syae.g_00746
OG0002596	Syac.g_00469	Syae.g_00861
OG0002598	Syac.g_01118	Syae.g_00284
OG0002599	Syac.g_01086	Syae.g_00256
OG0002600	Syac.g_00579	Syae.g_00228
OG0002601	Syac.g_01037	Syae.g_00231
OG0002602	Syac.g_01008	Syae.g_00102
OG0002604	Syac.g_01022	Syae.g_00128
OG0002605	Syac.g_02033	Syae.g_02182
OG0002606	Syac.g_02433	Syae.g_02488
OG0002608	Syac.g_00899	Syae.g_00777
OG0002609	Syac.g_00824	Syae.g_00855
OG0002610	Syac.g_02023	Syae.g_02190
OG0002627	Syac.g_00087	Syae.g_01895
OG0002672	Syac.g_01101	Syae.g_00623
OG0002673	Syac.g_01057	Syae.g_00126
OG0002674	Syac.g_02076	Syae.g_02141
OG0002676	Syac.g_02461	Syae.g_01675
OG0002677	Syac.g_02227	Syae.g_01995
OG0002715	Syac.g_01617	Syae.g_02676
OG0002718	Syac.g_01163	Syae.g_00343
OG0002738	Syac.g_01474	Syae.g_00644
OG0002739	Syac.g_02361	Syae.g_01104
OG0002740	Syac.g_01590	Syae.g_01273
OG0002741	Syac.g_01331	Syae.g_00511
OG0002742	Syac.g_01812	Syae.g_00167
OG0002744	Syac.g_01069	Syae.g_00251
OG0002745	Syac.g_01447	Syae.g_00116
OG0002746	Syac.g_01003	Syae.g_00099
OG0002748	Syac.g_01736	Syae.g_02475
OG0002749	Syac.g_01820	Syae.g_02392
OG0002754	Syac.g_01711	Syae.g_02518
OG0002759	Syac.g_00865	Syae.g_00865
OG0002850	Syac.g_00632	Syae.g_01070
OG0002851	Syac.g_00905	Syae.g_00772
OG0002852	Syac.g_01381	Syae.g_00560
OG0002853	Syac.g_01304	Syae.g_00483
OG0002856	Syac.g_01123	Syae.g_02075
OG0002858	Syac.g_01950	Syae.g_00165
OG0002860	Syac.g_01555	Syae.g_00934
OG0002862	Syac.g_02042	Syae.g_02173
OG0002867	Syac.g_01540	Syae.g_00240
OG0002869	Syac.g_00826	Syae.g_00853
OG0002934	Syac.g_02331	Syae.g_02546
OG0002937	Syac.g_01696	Syae.g_02252
OG0002943	Syac.g_00495	Syae.g_01254
OG0002944	Syac.g_00496	Syae.g_01253
OG0002945	Syac.g_00497	Syae.g_01252
OG0002946	Syac.g_00499	Syae.g_01250
OG0002947	Syac.g_00500	Syae.g_01249
OG0002948	Syac.g_00501	Syae.g_01248
OG0002949	Syac.g_00502	Syae.g_01247
OG0002950	Syac.g_00503	Syae.g_01246
OG0002954	Syac.g_00607	Syae.g_01111
OG0002955	Syac.g_00677	Syae.g_01018
OG0002956	Syac.g_00676	Syae.g_01019
OG0002957	Syac.g_00678	Syae.g_01017
OG0002958	Syac.g_00679	Syae.g_01016
OG0002961	Syac.g_01469	Syae.g_00639
OG0002962	Syac.g_01367	Syae.g_00547
OG0002963	Syac.g_00823, Syac.g_01115	Syae.g_00723
OG0002964	Syac.g_01305	Syae.g_00484
OG0002966	Syac.g_01683	Syae.g_00186
OG0002973	Syac.g_01259	Syae.g_00863
OG0002974	Syac.g_01707	Syae.g_02522
OG0002977	Syac.g_02334	Syae.g_01549
OG0002978	Syac.g_01951	Syae.g_01263
OG0002980	Syac.g_02053	Syae.g_02166
OG0002981	Syac.g_02041	Syae.g_02174
OG0002982	Syac.g_00726	Syae.g_00964
OG0002990	Syac.g_01694	Syae.g_02249
OG0003046	Syac.g_02196	Syae.g_02027
OG0003050	Syac.g_01684	Syae.g_02547
OG0003103	Syac.g_02213	Syae.g_01681
OG0003105	Syac.g_00855	Syae.g_00823
OG0003117	Syac.g_01017	Syae.g_00118
OG0003118	Syac.g_01016	Syae.g_00115
OG0003129	Syac.g_01061	Syae.g_00239
OG0003132	Syac.g_01695	Syae.g_02250
OG0003138	Syac.g_00794	Syae.g_00895
OG0003208	Syac.g_02195	Syae.g_02026, Syae.g_02029
OG0003259	Syac.g_01290	Syae.g_01267
OG0003262	Syac.g_01467	Syae.g_01203
OG0003265	Syac.g_00631	Syae.g_01071
OG0003266	Syac.g_00748	Syae.g_00944
OG0003276	Syac.g_01046	Syae.g_00227
OG0003279	Syac.g_02044	Syae.g_02172
OG0003295	Syac.g_00045	Syae.g_01682
OG0003297	Syac.g_01561	Syae.g_01603
OG0003298	Syac.g_01956	Syae.g_02254
OG0003514	Syac.g_02192	Syae.g_01864
OG0003515	Syac.g_00116	Syae.g_01241
OG0003516	Syac.g_00686	Syae.g_01236
OG0003527	Syac.g_00866	Syae.g_00274
OG0003528	Syac.g_01952	Syae.g_02265
OG0003541	Syac.g_01321	Syae.g_02544
OG0003555	Syac.g_01067	Syae.g_00245
OG0003557	Syac.g_01574	Syae.g_00738
OG0003822	Syac.g_02292	Syae.g_01499
OG0003864	Syac.g_00367	Syae.g_01391
OG0003892	Syac.g_01054	Syae.g_00224
OG0003896	Syac.g_01953	Syae.g_02262
OG0004303	Syac.g_02348	Syae.g_01202
OG0004358	Syac.g_02302	Syae.g_01508
OG0005044	Syac.g_00761	Syae.g_00933
