Orthogroup	Syac	Syah
OG0001916	Syac.g_01887	Syah.g_01014
OG0001917	Syac.g_01243	Syah.g_01684
OG0001918	Syac.g_01059	Syah.g_01852
OG0001918	Syac.g_02450	Syah.g_00416
OG0001930	Syac.g_00629	Syah.g_02304
OG0001931	Syac.g_00628	Syah.g_02305
OG0001932	Syac.g_00163	Syah.g_00243
OG0001933	Syac.g_00393	Syah.g_02540
OG0001934	Syac.g_00407	Syah.g_02527
OG0001935	Syac.g_00444	Syah.g_02489
OG0001936	Syac.g_01024	Syah.g_01889
OG0001937	Syac.g_00594	Syah.g_02340
OG0001938	Syac.g_01910	Syah.g_00992
OG0001939	Syac.g_00917	Syah.g_01998
OG0001940	Syac.g_01775	Syah.g_01127
OG0001941	Syac.g_00720	Syah.g_02208
OG0001943	Syac.g_01068	Syah.g_01844
OG0001944	Syac.g_01116	Syah.g_01560
OG0001946	Syac.g_00912	Syah.g_02003
OG0001948	Syac.g_01216	Syah.g_01655
OG0001949	Syac.g_01195	Syah.g_01635
OG0001950	Syac.g_01193	Syah.g_01633
OG0001951	Syac.g_01184	Syah.g_01624
OG0001952	Syac.g_01157	Syah.g_01600
OG0001953	Syac.g_01156	Syah.g_01599
OG0001954	Syac.g_01099	Syah.g_01545
OG0001957	Syac.g_00965	Syah.g_01950
OG0001958	Syac.g_01426	Syah.g_01493
OG0001960	Syac.g_01688	Syah.g_01235
OG0001961	Syac.g_01705	Syah.g_01216
OG0001964	Syac.g_02175	Syah.g_00704
OG0001965	Syac.g_01011	Syah.g_01902
OG0001966	Syac.g_02222	Syah.g_00654
OG0001967	Syac.g_02224	Syah.g_00652
OG0001968	Syac.g_02225	Syah.g_00651
OG0001969	Syac.g_00255	Syah.g_00125
OG0001970	Syac.g_00355	Syah.g_00026
OG0001971	Syac.g_02267	Syah.g_00610
OG0001972	Syac.g_02327	Syah.g_00533
OG0001974	Syac.g_02350	Syah.g_00515
OG0001975	Syac.g_01461	Syah.g_01441
OG0001976	Syac.g_01459	Syah.g_01443
OG0001978	Syac.g_00113	Syah.g_00281
OG0001979	Syac.g_00916	Syah.g_01999
OG0001980	Syac.g_02034	Syah.g_00844
OG0001980	Syac.g_01080	Syah.g_01834
OG0001990	Syac.g_02460	Syah.g_00406
OG0001995	Syac.g_00927	Syah.g_01988
OG0001997	Syac.g_00416	Syah.g_02518
OG0002000	Syac.g_01859	Syah.g_01041
OG0002007	Syac.g_00867	Syah.g_02062
OG0002008	Syac.g_01227	Syah.g_01668
OG0002009	Syac.g_01376	Syah.g_01813
OG0002010	Syac.g_01663	Syah.g_01261
OG0002011	Syac.g_01980	Syah.g_00896
OG0002012	Syac.g_01119	Syah.g_01562
OG0002013	Syac.g_01990	Syah.g_00886
OG0002014	Syac.g_00214	Syah.g_00158
OG0002015	Syac.g_00215	Syah.g_00163
OG0002016	Syac.g_02311	Syah.g_00551
OG0002017	Syac.g_02404	Syah.g_00458
OG0002018	Syac.g_02458	Syah.g_00408
OG0002020	Syac.g_02453	Syah.g_00413
OG0002021	Syac.g_02451	Syah.g_00415
OG0002022	Syac.g_02449	Syah.g_00417
OG0002023	Syac.g_02448	Syah.g_00418
OG0002024	Syac.g_02441	Syah.g_00426
OG0002037	Syac.g_01906	Syah.g_00994, Syah.g_00995
OG0002038	Syac.g_00779	Syah.g_02148
OG0002039	Syac.g_00792	Syah.g_02135
OG0002040	Syac.g_00793	Syah.g_02134
OG0002041	Syac.g_01212	Syah.g_01651
OG0002042	Syac.g_01189	Syah.g_01629
OG0002043	Syac.g_01138	Syah.g_01581
OG0002044	Syac.g_00852	Syah.g_02077
OG0002045	Syac.g_01708	Syah.g_01213
OG0002047	Syac.g_01991	Syah.g_00885
OG0002049	Syac.g_02149	Syah.g_00730
OG0002050	Syac.g_02234	Syah.g_00643
OG0002054	Syac.g_02440	Syah.g_00427
OG0002055	Syac.g_02443	Syah.g_00423
OG0002056	Syac.g_00278	Syah.g_00104
OG0002092	Syac.g_00775	Syah.g_02152
OG0002092	Syac.g_00614	Syah.g_02320, Syah.g_02321
OG0002106	Syac.g_02391	Syah.g_00469
OG0002112	Syac.g_00266	Syah.g_00115
OG0002115	Syac.g_00557	Syah.g_02375
OG0002116	Syac.g_00589	Syah.g_02345
OG0002117	Syac.g_00785	Syah.g_02142
OG0002118	Syac.g_01504	Syah.g_01403
OG0002119	Syac.g_02306	Syah.g_00569
OG0002120	Syac.g_01097	Syah.g_01543
OG0002121	Syac.g_01444	Syah.g_01460
OG0002123	Syac.g_01283	Syah.g_01725
OG0002124	Syac.g_00819	Syah.g_02108
OG0002126	Syac.g_00219	Syah.g_00160
OG0002127	Syac.g_00339	Syah.g_00042
OG0002128	Syac.g_01463	Syah.g_01440
OG0002129	Syac.g_01647	Syah.g_01277
OG0002131	Syac.g_02452	Syah.g_00414
OG0002132	Syac.g_02444	Syah.g_00422
OG0002133	Syac.g_02442	Syah.g_00424
OG0002134	Syac.g_00173	Syah.g_00232
OG0002135	Syac.g_00513	Syah.g_02419
OG0002136	Syac.g_00514	Syah.g_02418
OG0002138	Syac.g_00918	Syah.g_01997
OG0002139	Syac.g_01527	Syah.g_01381
OG0002140	Syac.g_00536	Syah.g_02393
OG0002140	Syac.g_02390	Syah.g_00470
OG0002141	Syac.g_01015	Syah.g_01898
OG0002142	Syac.g_01615	Syah.g_01313
OG0002143	Syac.g_01983	Syah.g_00893
OG0002144	Syac.g_02146	Syah.g_00733
OG0002156	Syac.g_01612	Syah.g_01316
OG0002157	Syac.g_00265	Syah.g_00116
OG0002158	Syac.g_00267	Syah.g_00114
OG0002162	Syac.g_01781	Syah.g_01121
OG0002163	Syac.g_02380	Syah.g_00480
OG0002169	Syac.g_01992	Syah.g_00884
OG0002170	Syac.g_02025	Syah.g_00854
OG0002171	Syac.g_00222	Syah.g_00156
OG0002172	Syac.g_02312	Syah.g_00548
OG0002178	Syac.g_02446	Syah.g_00420
OG0002179	Syac.g_00192	Syah.g_00185
OG0002180	Syac.g_00288	Syah.g_00094
OG0002181	Syac.g_02231	Syah.g_00646
OG0002182	Syac.g_02212	Syah.g_00664
OG0002183	Syac.g_00425	Syah.g_02509
OG0002184	Syac.g_00428	Syah.g_02506
OG0002185	Syac.g_00435	Syah.g_02499
OG0002186	Syac.g_00515	Syah.g_02417
OG0002187	Syac.g_00516	Syah.g_02415
OG0002188	Syac.g_00554	Syah.g_02378
OG0002189	Syac.g_00555	Syah.g_02377
OG0002190	Syac.g_00603	Syah.g_02331
OG0002192	Syac.g_00795	Syah.g_02132
OG0002193	Syac.g_01571	Syah.g_01349
OG0002194	Syac.g_01523	Syah.g_01384
OG0002195	Syac.g_01389	Syah.g_01534
OG0002196	Syac.g_01355	Syah.g_01792
OG0002197	Syac.g_01218	Syah.g_01659
OG0002198	Syac.g_00999	Syah.g_01914
OG0002199	Syac.g_00994	Syah.g_01920
OG0002200	Syac.g_01631	Syah.g_01291
OG0002201	Syac.g_01739	Syah.g_01162
OG0002202	Syac.g_01740	Syah.g_01161
OG0002203	Syac.g_01741	Syah.g_01160
OG0002204	Syac.g_01760	Syah.g_01142
OG0002205	Syac.g_01776	Syah.g_01126
OG0002207	Syac.g_01798	Syah.g_01103
OG0002208	Syac.g_01913	Syah.g_00989
OG0002209	Syac.g_02012	Syah.g_00866
OG0002210	Syac.g_02065	Syah.g_00814
OG0002211	Syac.g_02102	Syah.g_00777
OG0002212	Syac.g_02340	Syah.g_00524
OG0002213	Syac.g_02344	Syah.g_00519
OG0002214	Syac.g_02474	Syah.g_00393
OG0002230	Syac.g_00685	Syah.g_02240
OG0002233	Syac.g_01301	Syah.g_01739
OG0002234	Syac.g_01029	Syah.g_01883
OG0002235	Syac.g_01359	Syah.g_01796
OG0002236	Syac.g_02153	Syah.g_00727
OG0002237	Syac.g_00972	Syah.g_01942
OG0002238	Syac.g_01436	Syah.g_01472
OG0002239	Syac.g_01458	Syah.g_01444
OG0002242	Syac.g_00221	Syah.g_00157
OG0002245	Syac.g_01981	Syah.g_00895
OG0002247	Syac.g_01783	Syah.g_01119
OG0002248	Syac.g_00908	Syah.g_02007
OG0002250	Syac.g_00424	Syah.g_02510
OG0002251	Syac.g_00606	Syah.g_02328
OG0002252	Syac.g_00672	Syah.g_02253
OG0002253	Syac.g_00739	Syah.g_02189
OG0002254	Syac.g_01256	Syah.g_01697
OG0002255	Syac.g_01203	Syah.g_01643
OG0002256	Syac.g_00930	Syah.g_01985
OG0002257	Syac.g_01021	Syah.g_01892
OG0002258	Syac.g_01761	Syah.g_01141
OG0002259	Syac.g_01832	Syah.g_01068
OG0002260	Syac.g_01528	Syah.g_01380
OG0002276	Syac.g_00459	Syah.g_00943
OG0002277	Syac.g_00079	Syah.g_00296
OG0002279	Syac.g_00394	Syah.g_02539
OG0002280	Syac.g_01850	Syah.g_01050
OG0002285	Syac.g_01150	Syah.g_01593
OG0002287	Syac.g_00198	Syah.g_00179
OG0002291	Syac.g_02263	Syah.g_00614
OG0002297	Syac.g_01573	Syah.g_01347
OG0002298	Syac.g_01199	Syah.g_01639
OG0002299	Syac.g_01159	Syah.g_01602
OG0002300	Syac.g_01110	Syah.g_01555
OG0002301	Syac.g_00966	Syah.g_01949
OG0002302	Syac.g_01927	Syah.g_00975
OG0002303	Syac.g_01982	Syah.g_00894
OG0002304	Syac.g_01697	Syah.g_01225
OG0002304	Syac.g_02045	Syah.g_00832
OG0002305	Syac.g_00391	Syah.g_02542
OG0002306	Syac.g_02447	Syah.g_00419
OG0002309	Syac.g_00843	Syah.g_02085
OG0002331	Syac.g_01302	Syah.g_01740
OG0002332	Syac.g_01437	Syah.g_01471
OG0002333	Syac.g_01435	Syah.g_01473
OG0002334	Syac.g_01623	Syah.g_01300
OG0002336	Syac.g_01698	Syah.g_01223
OG0002337	Syac.g_02246	Syah.g_00631
OG0002338	Syac.g_00218	Syah.g_00161
OG0002339	Syac.g_00202	Syah.g_00176
OG0002340	Syac.g_02299	Syah.g_00576
OG0002349	Syac.g_00658	Syah.g_02268
OG0002350	Syac.g_02032	Syah.g_00846
OG0002351	Syac.g_00256	Syah.g_00124
OG0002353	Syac.g_01328	Syah.g_01766
OG0002354	Syac.g_01183	Syah.g_01623
OG0002355	Syac.g_00463	Syah.g_02469
OG0002356	Syac.g_01714	Syah.g_01209
OG0002357	Syac.g_02407	Syah.g_00455
OG0002386	Syac.g_01020	Syah.g_01893
OG0002387	Syac.g_00680	Syah.g_02245
OG0002395	Syac.g_00264	Syah.g_00117
OG0002400	Syac.g_01066	Syah.g_01364
OG0002401	Syac.g_00781	Syah.g_02146
OG0002402	Syac.g_00869	Syah.g_02059
OG0002403	Syac.g_01502	Syah.g_01405
OG0002404	Syac.g_01273	Syah.g_01716
OG0002405	Syac.g_01136	Syah.g_01579
OG0002406	Syac.g_01044	Syah.g_01868
OG0002408	Syac.g_01027	Syah.g_01886
OG0002429	Syac.g_00418	Syah.g_02516
OG0002435	Syac.g_00699	Syah.g_02229
OG0002438	Syac.g_02372	Syah.g_00487
OG0002450	Syac.g_02482	Syah.g_00385
OG0002452	Syac.g_02456	Syah.g_00410
OG0002461	Syac.g_01576	Syah.g_01342
OG0002462	Syac.g_00492	Syah.g_02440
OG0002463	Syac.g_01685	Syah.g_01238
OG0002464	Syac.g_01844	Syah.g_01056
OG0002465	Syac.g_00747	Syah.g_02181
OG0002467	Syac.g_01570	Syah.g_01350
OG0002469	Syac.g_01506	Syah.g_01401
OG0002470	Syac.g_01433	Syah.g_01486
OG0002471	Syac.g_01058	Syah.g_01854
OG0002472	Syac.g_01549	Syah.g_02293
OG0002488	Syac.g_00203	Syah.g_00175
OG0002520	Syac.g_00530	Syah.g_02400
OG0002521	Syac.g_00561	Syah.g_02371
OG0002523	Syac.g_00926	Syah.g_01989
OG0002524	Syac.g_01109	Syah.g_01554
OG0002525	Syac.g_01091	Syah.g_01537
OG0002526	Syac.g_01071	Syah.g_01841
OG0002527	Syac.g_01038	Syah.g_01874
OG0002528	Syac.g_01036	Syah.g_01876
OG0002532	Syac.g_01023	Syah.g_01890
OG0002533	Syac.g_01816	Syah.g_01085
OG0002534	Syac.g_02035	Syah.g_00843
OG0002535	Syac.g_02038	Syah.g_00840
OG0002536	Syac.g_02059	Syah.g_00820
OG0002538	Syac.g_02293	Syah.g_00586
OG0002543	Syac.g_02367	Syah.g_00492
OG0002544	Syac.g_01568	Syah.g_01352
OG0002545	Syac.g_01117	Syah.g_01561
OG0002567	Syac.g_00745	Syah.g_00929, Syah.g_00952
OG0002578	Syac.g_01632	Syah.g_01290
OG0002594	Syac.g_00577	Syah.g_02355
OG0002595	Syac.g_00928	Syah.g_01987
OG0002596	Syac.g_00469	Syah.g_02460
OG0002599	Syac.g_01086	Syah.g_01828
OG0002600	Syac.g_00579	Syah.g_02353
OG0002601	Syac.g_01037	Syah.g_01875
OG0002602	Syac.g_01008	Syah.g_01905
OG0002604	Syac.g_01022	Syah.g_01891
OG0002605	Syac.g_02033	Syah.g_00845
OG0002608	Syac.g_00899	Syah.g_02016
OG0002609	Syac.g_00824	Syah.g_02104
OG0002630	Syac.g_00385	Syah.g_00883
OG0002630	Syac.g_01993	Syah.g_00883
OG0002672	Syac.g_01101	Syah.g_01547
OG0002673	Syac.g_01057	Syah.g_01855
OG0002674	Syac.g_02076	Syah.g_00803
OG0002678	Syac.g_01959	Syah.g_00917
OG0002680	Syac.g_00481	Syah.g_02452
OG0002710	Syac.g_01580	Syah.g_01336
OG0002715	Syac.g_01617	Syah.g_01311
OG0002718	Syac.g_01163	Syah.g_01606
OG0002738	Syac.g_01474	Syah.g_01428
OG0002740	Syac.g_01590	Syah.g_01328
OG0002741	Syac.g_01331	Syah.g_01769
OG0002742	Syac.g_01812	Syah.g_01089
OG0002744	Syac.g_01069	Syah.g_01843
OG0002745	Syac.g_01447	Syah.g_01454
OG0002746	Syac.g_01003	Syah.g_01911
OG0002748	Syac.g_01736	Syah.g_01165
OG0002749	Syac.g_01820	Syah.g_01080
OG0002758	Syac.g_01055	Syah.g_01856
OG0002759	Syac.g_00865	Syah.g_02064
OG0002807	Syac.g_01453	Syah.g_01449
OG0002847	Syac.g_00456	Syah.g_02474, Syah.g_02477
OG0002850	Syac.g_00632	Syah.g_02301
OG0002851	Syac.g_00905	Syah.g_02010
OG0002852	Syac.g_01381	Syah.g_01818
OG0002853	Syac.g_01304	Syah.g_01742
OG0002856	Syac.g_01123	Syah.g_01566
OG0002858	Syac.g_01950	Syah.g_00926
OG0002862	Syac.g_02042	Syah.g_00835
OG0002863	Syac.g_01693	Syah.g_01230
OG0002867	Syac.g_01540	Syah.g_02292
OG0002869	Syac.g_00826	Syah.g_02102
OG0002871	Syac.g_01583	Syah.g_01334
OG0002871	Syac.g_02290	Syah.g_00589
OG0002872	Syac.g_02276	Syah.g_00603
OG0002937	Syac.g_01696	Syah.g_01227
OG0002943	Syac.g_00495	Syah.g_02437
OG0002944	Syac.g_00496	Syah.g_02436
OG0002945	Syac.g_00497	Syah.g_02435
OG0002946	Syac.g_00499	Syah.g_02433
OG0002947	Syac.g_00500	Syah.g_02432
OG0002948	Syac.g_00501	Syah.g_02430
OG0002949	Syac.g_00502	Syah.g_02429
OG0002950	Syac.g_00503	Syah.g_02428
OG0002954	Syac.g_00607	Syah.g_02327
OG0002955	Syac.g_00677	Syah.g_02248
OG0002956	Syac.g_00676	Syah.g_02249
OG0002957	Syac.g_00678	Syah.g_02247
OG0002958	Syac.g_00679	Syah.g_02246
OG0002959	Syac.g_00821	Syah.g_02106
OG0002960	Syac.g_01296	Syah.g_01734
OG0002961	Syac.g_01469	Syah.g_01433
OG0002962	Syac.g_01367	Syah.g_01804
OG0002963	Syac.g_00823, Syac.g_01115	Syah.g_01559
OG0002964	Syac.g_01305	Syah.g_01743
OG0002966	Syac.g_01683	Syah.g_01240
OG0002968	Syac.g_00746	Syah.g_02182
OG0002972	Syac.g_01691	Syah.g_01232
OG0002973	Syac.g_01259	Syah.g_01700
OG0002974	Syac.g_01707	Syah.g_01214
OG0002976	Syac.g_01579	Syah.g_01337
OG0002977	Syac.g_02334	Syah.g_00530
OG0002978	Syac.g_01951	Syah.g_00925
OG0002980	Syac.g_02053	Syah.g_00825
OG0002981	Syac.g_02041	Syah.g_00836
OG0002982	Syac.g_00726	Syah.g_02202
OG0002984	Syac.g_01907	Syah.g_00993
OG0002985	Syac.g_00466	Syah.g_02466
OG0002990	Syac.g_01694	Syah.g_01229
OG0003046	Syac.g_02196	Syah.g_00680
OG0003050	Syac.g_01684	Syah.g_01239
OG0003092	Syac.g_01682	Syah.g_01241
OG0003098	Syac.g_00860	Syah.g_02069
OG0003109	Syac.g_01047	Syah.g_01865
OG0003112	Syac.g_01944	Syah.g_00934
OG0003117	Syac.g_01017	Syah.g_01896
OG0003118	Syac.g_01016	Syah.g_01897
OG0003120	Syac.g_02170	Syah.g_00709
OG0003122	Syac.g_00929	Syah.g_01986
OG0003125	Syac.g_01634	Syah.g_01288
OG0003126	Syac.g_01733	Syah.g_01168
OG0003130	Syac.g_01681	Syah.g_01242
OG0003132	Syac.g_01695	Syah.g_01228
OG0003138	Syac.g_00794	Syah.g_02133
OG0003139	Syac.g_01448	Syah.g_01453
OG0003140	Syac.g_01818	Syah.g_01082
OG0003181	Syac.g_00335	Syah.g_00046
OG0003248	Syac.g_02159	Syah.g_00721
OG0003265	Syac.g_00631	Syah.g_02302
OG0003266	Syac.g_00748	Syah.g_02180
OG0003268	Syac.g_01575	Syah.g_01343
OG0003275	Syac.g_00971	Syah.g_01943
OG0003279	Syac.g_02044	Syah.g_00833
OG0003285	Syac.g_00478	Syah.g_02453
OG0003294	Syac.g_02160	Syah.g_00719
OG0003295	Syac.g_00045	Syah.g_00330
OG0003296	Syac.g_00931	Syah.g_01984
OG0003297	Syac.g_01561	Syah.g_01357
OG0003298	Syac.g_01956	Syah.g_00920
OG0003516	Syac.g_00686	Syah.g_00199
OG0003519	Syac.g_01093	Syah.g_01539
OG0003521	Syac.g_01554	Syah.g_00931
OG0003527	Syac.g_00866	Syah.g_02063
OG0003528	Syac.g_01952	Syah.g_00924
OG0003539	Syac.g_01078	Syah.g_01836
OG0003541	Syac.g_01321	Syah.g_01759
OG0003543	Syac.g_00464	Syah.g_02468
OG0003544	Syac.g_01735	Syah.g_01166
OG0003555	Syac.g_01067	Syah.g_01845
OG0003556	Syac.g_01456	Syah.g_01446
OG0003557	Syac.g_01574	Syah.g_01345
OG0003816	Syac.g_01680	Syah.g_01243
OG0003854	Syac.g_02027	Syah.g_00852
OG0003856	Syac.g_00578	Syah.g_02354
OG0003860	Syac.g_01169	Syah.g_02184
OG0003866	Syac.g_01103	Syah.g_01549
OG0003879	Syac.g_01451	Syah.g_01451
OG0003883	Syac.g_01074	Syah.g_01839
OG0003884	Syac.g_01079	Syah.g_01835
OG0003885	Syac.g_00581	Syah.g_02351
OG0003890	Syac.g_00350	Syah.g_00031
OG0003891	Syac.g_00820	Syah.g_02107
OG0003892	Syac.g_01054	Syah.g_01857
OG0003893	Syac.g_01298	Syah.g_01736
OG0003895	Syac.g_01732	Syah.g_01169
OG0003896	Syac.g_01953	Syah.g_00923
OG0003897	Syac.g_02151	Syah.g_00728
OG0004319	Syac.g_02043	Syah.g_00834
OG0004325	Syac.g_02028	Syah.g_00851
OG0004335	Syac.g_00535	Syah.g_02394
OG0004337	Syac.g_00633	Syah.g_02300
OG0004341	Syac.g_02163	Syah.g_00716
OG0004342	Syac.g_00611	Syah.g_02323
OG0004350	Syac.g_00263	Syah.g_00118
OG0004351	Syac.g_00493	Syah.g_02439
OG0004352	Syac.g_00549	Syah.g_02382
OG0004354	Syac.g_01070	Syah.g_01842
OG0004355	Syac.g_01082	Syah.g_01831
OG0004356	Syac.g_01380	Syah.g_01817
OG0004357	Syac.g_01843	Syah.g_01057
OG0004980	Syac.g_00462	Syah.g_02470
OG0005017	Syac.g_01948	Syah.g_00928
OG0005042	Syac.g_00392	Syah.g_01838
OG0005043	Syac.g_00470	Syah.g_02459
OG0005045	Syac.g_00864	Syah.g_02065
OG0005047	Syac.g_00932	Syah.g_01983
OG0005048	Syac.g_01033	Syah.g_01880
OG0005049	Syac.g_01102	Syah.g_01548
OG0005050	Syac.g_01104	Syah.g_01550
OG0005052	Syac.g_01114	Syah.g_01558
OG0005055	Syac.g_01723	Syah.g_02297
OG0005056	Syac.g_01743	Syah.g_01158
OG0005057	Syac.g_01940	Syah.g_00937
OG0005060	Syac.g_02399	Syah.g_00464
OG0005845	Syac.g_00149	Syah.g_00257
OG0005847	Syac.g_00282	Syah.g_00100
OG0005848	Syac.g_00476	Syah.g_01190
OG0005849	Syac.g_00484	Syah.g_02448
OG0005850	Syac.g_00485	Syah.g_02447
OG0005851	Syac.g_00534	Syah.g_02395
OG0005852	Syac.g_00626	Syah.g_02307
OG0005853	Syac.g_00639	Syah.g_02287
OG0005854	Syac.g_00759	Syah.g_02168
OG0005855	Syac.g_00862	Syah.g_02067
OG0005856	Syac.g_00863	Syah.g_02066
OG0005857	Syac.g_01042	Syah.g_01870
OG0005858	Syac.g_01083	Syah.g_01830
OG0005859	Syac.g_01107	Syah.g_01552
OG0005861	Syac.g_01113	Syah.g_01557
OG0005862	Syac.g_01288	Syah.g_01730
OG0005863	Syac.g_01291	Syah.g_02291
OG0005864	Syac.g_01297	Syah.g_01735
OG0005865	Syac.g_01541	Syah.g_01373
OG0005867	Syac.g_01551	Syah.g_00786
OG0005868	Syac.g_01559	Syah.g_01359
OG0005869	Syac.g_01560	Syah.g_01358
OG0005870	Syac.g_01582	Syah.g_01335
OG0005872	Syac.g_01690	Syah.g_01233
OG0005873	Syac.g_01724	Syah.g_02296
OG0005874	Syac.g_01759	Syah.g_01143
OG0005875	Syac.g_02164	Syah.g_00715
OG0005876	Syac.g_02166	Syah.g_00713
OG0005877	Syac.g_02167	Syah.g_00712
OG0005878	Syac.g_02291	Syah.g_00587
OG0005879	Syac.g_02445	Syah.g_00421
