Orthogroup	Syac	Syam
OG0002055	Syac.g_02443	Syam.g_02394
OG0002056	Syac.g_00278	Syam.g_00213
OG0002106	Syac.g_02391	Syam.g_00522
OG0002108	Syac.g_01596	Syam.g_01580
OG0002112	Syac.g_00266	Syam.g_00202
OG0002115	Syac.g_00557	Syam.g_01982
OG0002116	Syac.g_00589	Syam.g_01957
OG0002117	Syac.g_00785	Syam.g_01781
OG0002118	Syac.g_01504	Syam.g_00877
OG0002120	Syac.g_01097	Syam.g_01038
OG0002121	Syac.g_01444	Syam.g_01393
OG0002123	Syac.g_01283	Syam.g_01243
OG0002124	Syac.g_00819	Syam.g_00706
OG0002128	Syac.g_01463	Syam.g_00918
OG0002129	Syac.g_01647	Syam.g_01626
OG0002131	Syac.g_02452	Syam.g_02403
OG0002132	Syac.g_02444	Syam.g_02395
OG0002133	Syac.g_02442	Syam.g_02393
OG0002134	Syac.g_00173	Syam.g_00132
OG0002135	Syac.g_00513	Syam.g_02018
OG0002136	Syac.g_00514	Syam.g_02017
OG0002138	Syac.g_00918	Syam.g_00807
OG0002139	Syac.g_01527	Syam.g_00852
OG0002140	Syac.g_00536	Syam.g_00839
OG0002140	Syac.g_02390	Syam.g_00887
OG0002141	Syac.g_01015	Syam.g_01434
OG0002142	Syac.g_01615	Syam.g_01599
OG0002143	Syac.g_01983	Syam.g_00494
OG0002144	Syac.g_02146	Syam.g_00316
OG0002156	Syac.g_01612	Syam.g_01596
OG0002157	Syac.g_00265	Syam.g_00201
OG0002158	Syac.g_00267	Syam.g_00203
OG0002162	Syac.g_01781	Syam.g_01746
OG0002169	Syac.g_01992	Syam.g_00485
OG0002170	Syac.g_02025	Syam.g_00453
OG0002178	Syac.g_02446	Syam.g_02396
OG0002179	Syac.g_00192	Syam.g_00149
OG0002180	Syac.g_00288	Syam.g_00222
OG0002181	Syac.g_02231	Syam.g_00252
OG0002182	Syac.g_02212	Syam.g_00269
OG0002183	Syac.g_00425	Syam.g_02090
OG0002184	Syac.g_00428	Syam.g_02087
OG0002185	Syac.g_00435	Syam.g_02079
OG0002186	Syac.g_00515	Syam.g_02016
OG0002187	Syac.g_00516	Syam.g_02015
OG0002188	Syac.g_00554	Syam.g_01985
OG0002189	Syac.g_00555	Syam.g_01984
OG0002190	Syac.g_00603	Syam.g_01939
OG0002192	Syac.g_00795	Syam.g_01772
OG0002193	Syac.g_01571	Syam.g_00821
OG0002194	Syac.g_01523	Syam.g_00856
OG0002195	Syac.g_01389	Syam.g_01344
OG0002196	Syac.g_01355	Syam.g_01303
OG0002197	Syac.g_01218	Syam.g_01163
OG0002198	Syac.g_00999	Syam.g_01448
OG0002199	Syac.g_00994	Syam.g_01453
OG0002200	Syac.g_01631	Syam.g_01613
OG0002201	Syac.g_01739	Syam.g_01705
OG0002202	Syac.g_01740	Syam.g_01706
OG0002203	Syac.g_01741	Syam.g_01707
OG0002204	Syac.g_01760	Syam.g_01724
OG0002205	Syac.g_01776	Syam.g_01741
OG0002207	Syac.g_01798	Syam.g_00689
OG0002208	Syac.g_01913	Syam.g_00578
OG0002209	Syac.g_02012	Syam.g_00465
OG0002210	Syac.g_02065	Syam.g_00401
OG0002211	Syac.g_02102	Syam.g_00362
OG0002212	Syac.g_02340	Syam.g_02299
OG0002213	Syac.g_02344	Syam.g_02304
OG0002214	Syac.g_02474	Syam.g_02426
OG0002234	Syac.g_01029	Syam.g_01421
OG0002236	Syac.g_02153	Syam.g_00947
OG0002237	Syac.g_00972	Syam.g_01474
OG0002239	Syac.g_01458	Syam.g_00922
OG0002245	Syac.g_01981	Syam.g_00496
OG0002247	Syac.g_01783	Syam.g_01748
OG0002248	Syac.g_00908	Syam.g_00798
OG0002249	Syac.g_01534	Syam.g_01568
OG0002250	Syac.g_00424	Syam.g_02091
OG0002251	Syac.g_00606	Syam.g_01936
OG0002252	Syac.g_00672	Syam.g_01881
OG0002253	Syac.g_00739	Syam.g_01818
OG0002254	Syac.g_01256	Syam.g_01203
OG0002255	Syac.g_01203	Syam.g_01147
OG0002257	Syac.g_01021	Syam.g_01429
OG0002258	Syac.g_01761	Syam.g_01725
OG0002259	Syac.g_01832	Syam.g_00655
OG0002260	Syac.g_01528	Syam.g_00851
OG0002279	Syac.g_00394	Syam.g_02123
OG0002280	Syac.g_01850	Syam.g_00639
OG0002285	Syac.g_01150	Syam.g_01095
OG0002291	Syac.g_02263	Syam.g_02236
OG0002297	Syac.g_01573	Syam.g_00823
OG0002298	Syac.g_01199	Syam.g_01143
OG0002299	Syac.g_01159	Syam.g_01104
OG0002300	Syac.g_01110	Syam.g_01043
OG0002301	Syac.g_00966	Syam.g_01481
OG0002302	Syac.g_01927	Syam.g_00563
OG0002303	Syac.g_01982	Syam.g_00495
OG0002304	Syac.g_01697	Syam.g_00422
OG0002304	Syac.g_02045	Syam.g_00415
OG0002306	Syac.g_02447	Syam.g_02397
OG0002309	Syac.g_00843	Syam.g_00736
OG0002334	Syac.g_01623	Syam.g_01605
OG0002336	Syac.g_01698	Syam.g_01666
OG0002337	Syac.g_02246	Syam.g_00237
OG0002350	Syac.g_02032	Syam.g_00433
OG0002351	Syac.g_00256	Syam.g_00194
OG0002352	Syac.g_00780	Syam.g_01786
OG0002353	Syac.g_01328	Syam.g_01278
OG0002354	Syac.g_01183	Syam.g_01125
OG0002356	Syac.g_01714	Syam.g_01679
OG0002357	Syac.g_02407	Syam.g_02356
OG0002387	Syac.g_00680, Syac.g_00687	Syam.g_00087
OG0002395	Syac.g_00264	Syam.g_00200
OG0002400	Syac.g_01066	Syam.g_01394
OG0002401	Syac.g_00781	Syam.g_01785
OG0002403	Syac.g_01502	Syam.g_00879
OG0002404	Syac.g_01273	Syam.g_01235
OG0002405	Syac.g_01136	Syam.g_01081
OG0002406	Syac.g_01044	Syam.g_01402
OG0002408	Syac.g_01027	Syam.g_01424
OG0002434	Syac.g_01800	Syam.g_00687
OG0002435	Syac.g_00699	Syam.g_01860
OG0002452	Syac.g_02456	Syam.g_02407
OG0002458	Syac.g_02431	Syam.g_02384
OG0002459	Syac.g_02429	Syam.g_02382
OG0002460	Syac.g_02428	Syam.g_02381
OG0002461	Syac.g_01576	Syam.g_01001
OG0002463	Syac.g_01685	Syam.g_01161
OG0002464	Syac.g_01844	Syam.g_02077
OG0002467	Syac.g_01570	Syam.g_00820
OG0002468	Syac.g_01525	Syam.g_00854
OG0002469	Syac.g_01506	Syam.g_00875
OG0002470	Syac.g_01433	Syam.g_00925
OG0002471	Syac.g_01058	Syam.g_01016
OG0002472	Syac.g_01549	Syam.g_02046, Syam.g_00952
OG0002488	Syac.g_00203	Syam.g_00157
OG0002520	Syac.g_00530	Syam.g_02002
OG0002521	Syac.g_00561	Syam.g_01978
OG0002522	Syac.g_01081	Syam.g_01920
OG0002523	Syac.g_00926	Syam.g_00817
OG0002524	Syac.g_01109	Syam.g_01042
OG0002525	Syac.g_01091	Syam.g_01033
OG0002526	Syac.g_01071	Syam.g_01026
OG0002532	Syac.g_01023	Syam.g_01428
OG0002533	Syac.g_01816	Syam.g_00671
OG0002534	Syac.g_02035	Syam.g_00430
OG0002535	Syac.g_02038	Syam.g_00427
OG0002536	Syac.g_02059	Syam.g_00407
OG0002538	Syac.g_02293	Syam.g_02260
OG0002540	Syac.g_02432	Syam.g_02385
OG0002541	Syac.g_02066	Syam.g_00400
OG0002544	Syac.g_01568	Syam.g_00977
OG0002545	Syac.g_01117	Syam.g_01045
OG0002594	Syac.g_00577	Syam.g_01551
OG0002595	Syac.g_00928	Syam.g_00819
OG0002596	Syac.g_00469	Syam.g_01329
OG0002598	Syac.g_01118	Syam.g_01047
OG0002599	Syac.g_01086	Syam.g_01027
OG0002600	Syac.g_00579	Syam.g_01010
OG0002602	Syac.g_01008	Syam.g_01006
OG0002605	Syac.g_02033	Syam.g_00432
OG0002606	Syac.g_02433	Syam.g_02386
OG0002608	Syac.g_00899	Syam.g_00788
OG0002609	Syac.g_00824	Syam.g_00719
OG0002610	Syac.g_02023	Syam.g_00455
OG0002667	Syac.g_01032	Syam.g_01416
OG0002672	Syac.g_01101	Syam.g_00926
OG0002673	Syac.g_01057	Syam.g_01014
OG0002674	Syac.g_02076	Syam.g_00389
OG0002676	Syac.g_02461	Syam.g_02413
OG0002738	Syac.g_01474	Syam.g_00907
OG0002740	Syac.g_01590	Syam.g_01684
OG0002742	Syac.g_01812	Syam.g_01538, Syam.g_01559
OG0002744	Syac.g_01069	Syam.g_01025
OG0002745	Syac.g_01447	Syam.g_00524
OG0002746	Syac.g_01003	Syam.g_01444
OG0002748	Syac.g_01736	Syam.g_01702
OG0002758	Syac.g_01055	Syam.g_01013
OG0002759	Syac.g_00865	Syam.g_01760
OG0002807	Syac.g_01453	Syam.g_00927
OG0002840	Syac.g_01593	Syam.g_00537
OG0002847	Syac.g_00456	Syam.g_02056, Syam.g_02051
OG0002850	Syac.g_00632	Syam.g_01916, Syam.g_01917
OG0002852	Syac.g_01381	Syam.g_01336
OG0002853	Syac.g_01304	Syam.g_01254
OG0002854	Syac.g_01565	Syam.g_01944
OG0002856	Syac.g_01123	Syam.g_01060
OG0002858	Syac.g_01950	Syam.g_01395
OG0002860	Syac.g_01555	Syam.g_00709
OG0002862	Syac.g_02042	Syam.g_00423
OG0002863	Syac.g_01693	Syam.g_00414
OG0002867	Syac.g_01540	Syam.g_01018
OG0002959	Syac.g_00821	Syam.g_01036
OG0002960	Syac.g_01296	Syam.g_02030
OG0002961	Syac.g_01469	Syam.g_00913
OG0002962	Syac.g_01367	Syam.g_01315
OG0002963	Syac.g_00823, Syac.g_01115	Syam.g_01271
OG0002964	Syac.g_01305	Syam.g_01255
OG0002966	Syac.g_01683	Syam.g_00711
OG0002968	Syac.g_00746	Syam.g_01574
OG0002972	Syac.g_01691	Syam.g_00967
OG0002973	Syac.g_01259	Syam.g_00526
OG0002974	Syac.g_01707	Syam.g_01675
OG0002976	Syac.g_01579	Syam.g_01392
OG0002977	Syac.g_02334	Syam.g_02293
OG0002978	Syac.g_01951	Syam.g_01223
OG0002990	Syac.g_01694	Syam.g_00417
OG0003092	Syac.g_01682	Syam.g_00444
OG0003105	Syac.g_00855	Syam.g_00748
OG0003112	Syac.g_01944	Syam.g_00988
OG0003117	Syac.g_01017	Syam.g_01432
OG0003118	Syac.g_01016	Syam.g_01433
OG0003120	Syac.g_02170	Syam.g_00521
OG0003130	Syac.g_01681	Syam.g_00841
OG0003132	Syac.g_01695	Syam.g_00416
OG0003138	Syac.g_00794	Syam.g_01773
OG0003181	Syac.g_00335	Syam.g_02186
OG0003248	Syac.g_02159	Syam.g_00932
OG0003268	Syac.g_01575	Syam.g_00832
OG0003275	Syac.g_00971	Syam.g_01475
OG0003278	Syac.g_02389	Syam.g_01517
OG0003285	Syac.g_00478	Syam.g_00965
OG0003294	Syac.g_02160	Syam.g_00941
OG0003296	Syac.g_00931	Syam.g_02029
OG0003512	Syac.g_01588, Syac.g_01594	Syam.g_02050, Syam.g_00536
OG0003519	Syac.g_01093	Syam.g_01035
OG0003521	Syac.g_01554	Syam.g_01941
OG0003554	Syac.g_00635	Syam.g_01053
OG0003555	Syac.g_01067	Syam.g_01023
OG0003847	Syac.g_01941	Syam.g_01000
OG0003890	Syac.g_00350	Syam.g_02169
OG0003891	Syac.g_00820	Syam.g_00707
OG0003893	Syac.g_01298	Syam.g_00998
OG0003895	Syac.g_01732	Syam.g_00793
OG0004341	Syac.g_02163	Syam.g_00938
OG0004359	Syac.g_02394	Syam.g_01488
OG0005040	Syac.g_00018	Syam.g_00020
OG0005866	Syac.g_01546	Syam.g_00443
