Orthogroup	Syac	Syag
OG0002049	Syac.g_02149	Syag.g_02712
OG0002050	Syac.g_02234	Syag.g_02617
OG0002054	Syac.g_02440	Syag.g_02216
OG0002055	Syac.g_02443	Syag.g_02219
OG0002056	Syac.g_00278	Syag.g_02581
OG0002092	Syac.g_00775, Syac.g_00614	Syag.g_01294, Syag.g_01295
OG0002106	Syac.g_02391	Syag.g_01417
OG0002112	Syac.g_00266	Syag.g_02570
OG0002114	Syac.g_01618	Syag.g_01314
OG0002115	Syac.g_00557	Syag.g_01679
OG0002116	Syac.g_00589	Syag.g_01653
OG0002117	Syac.g_00785	Syag.g_01124
OG0002119	Syac.g_02306	Syag.g_02057
OG0002120	Syac.g_01097	Syag.g_00745
OG0002121	Syac.g_01444	Syag.g_00172
OG0002123	Syac.g_01283	Syag.g_00918
OG0002124	Syac.g_00819	Syag.g_00738
OG0002126	Syac.g_00219	Syag.g_02460
OG0002127	Syac.g_00339	Syag.g_01946
OG0002128	Syac.g_01463	Syag.g_00146
OG0002129	Syac.g_01647	Syag.g_01403
OG0002131	Syac.g_02452	Syag.g_02227
OG0002132	Syac.g_02444	Syag.g_02220
OG0002133	Syac.g_02442	Syag.g_02218
OG0002134	Syac.g_00173	Syag.g_02410
OG0002135	Syac.g_00513	Syag.g_01722
OG0002136	Syac.g_00514	Syag.g_01721
OG0002138	Syac.g_00918	Syag.g_00463
OG0002139	Syac.g_01527	Syag.g_01040
OG0002141	Syac.g_01015	Syag.g_00491
OG0002142	Syac.g_01615	Syag.g_01439
OG0002143	Syac.g_01983	Syag.g_00010
OG0002144	Syac.g_02146	Syag.g_02717
OG0002156	Syac.g_01612	Syag.g_01303
OG0002157	Syac.g_00265	Syag.g_02569
OG0002158	Syac.g_00267	Syag.g_02571
OG0002162	Syac.g_01781	Syag.g_00300
OG0002163	Syac.g_02380	Syag.g_02150
OG0002169	Syac.g_01992	Syag.g_00002
OG0002170	Syac.g_02025	Syag.g_02839
OG0002171	Syac.g_00222	Syag.g_02464
OG0002178	Syac.g_02446	Syag.g_02222
OG0002179	Syac.g_00192	Syag.g_02435
OG0002180	Syac.g_00288	Syag.g_02590
OG0002181	Syac.g_02231	Syag.g_02620
OG0002182	Syac.g_02212	Syag.g_02639
OG0002183	Syac.g_00425	Syag.g_01851
OG0002184	Syac.g_00428	Syag.g_01847
OG0002185	Syac.g_00435	Syag.g_01837
OG0002186	Syac.g_00515	Syag.g_01720
OG0002187	Syac.g_00516	Syag.g_01719
OG0002188	Syac.g_00554	Syag.g_01682
OG0002189	Syac.g_00555	Syag.g_01681
OG0002190	Syac.g_00603	Syag.g_01639
OG0002192	Syac.g_00795	Syag.g_01116
OG0002193	Syac.g_01571	Syag.g_01020
OG0002194	Syac.g_01523	Syag.g_01044
OG0002195	Syac.g_01389	Syag.g_00614
OG0002196	Syac.g_01355	Syag.g_00652
OG0002197	Syac.g_01218	Syag.g_00846
OG0002198	Syac.g_00999	Syag.g_00433
OG0002199	Syac.g_00994	Syag.g_00429
OG0002200	Syac.g_01631	Syag.g_01419
OG0002201	Syac.g_01739	Syag.g_00347
OG0002202	Syac.g_01740	Syag.g_00346
OG0002203	Syac.g_01741	Syag.g_00345
OG0002204	Syac.g_01760	Syag.g_00326
OG0002205	Syac.g_01776	Syag.g_00305
OG0002207	Syac.g_01798	Syag.g_00283
OG0002208	Syac.g_01913	Syag.g_01534
OG0002209	Syac.g_02012	Syag.g_02852
OG0002210	Syac.g_02065	Syag.g_02803
OG0002211	Syac.g_02102	Syag.g_02765
OG0002212	Syac.g_02340	Syag.g_02111
OG0002213	Syac.g_02344	Syag.g_02115
OG0002214	Syac.g_02474	Syag.g_02250
OG0002233	Syac.g_01301	Syag.g_00437
OG0002234	Syac.g_01029	Syag.g_00402
OG0002235	Syac.g_01359	Syag.g_00647
OG0002236	Syac.g_02153	Syag.g_00571
OG0002237	Syac.g_00972	Syag.g_00403
OG0002239	Syac.g_01458	Syag.g_01661
OG0002242	Syac.g_00221	Syag.g_02463
OG0002245	Syac.g_01981	Syag.g_00012
OG0002247	Syac.g_01783	Syag.g_00298
OG0002248	Syac.g_00908	Syag.g_01000
OG0002250	Syac.g_00424	Syag.g_01852
OG0002251	Syac.g_00606	Syag.g_01636
OG0002253	Syac.g_00739	Syag.g_01179
OG0002254	Syac.g_01256	Syag.g_00889
OG0002255	Syac.g_01203	Syag.g_00832
OG0002256	Syac.g_00930	Syag.g_01796
OG0002257	Syac.g_01021	Syag.g_00478
OG0002258	Syac.g_01761	Syag.g_00325
OG0002259	Syac.g_01832	Syag.g_01450
OG0002260	Syac.g_01528	Syag.g_01039
OG0002279	Syac.g_00394	Syag.g_01887
OG0002287	Syac.g_00213	Syag.g_02457
OG0002287	Syac.g_00198	Syag.g_02458
OG0002297	Syac.g_01573	Syag.g_00071
OG0002298	Syac.g_01199	Syag.g_00828
OG0002299	Syac.g_01159	Syag.g_00790
OG0002300	Syac.g_01110	Syag.g_00470
OG0002301	Syac.g_00966	Syag.g_00201
OG0002302	Syac.g_01927	Syag.g_01549
OG0002303	Syac.g_01982	Syag.g_00011
OG0002304	Syac.g_01697	Syag.g_02683
OG0002304	Syac.g_02045	Syag.g_02821
OG0002305	Syac.g_00391	Syag.g_01889
OG0002306	Syac.g_02447	Syag.g_02223
OG0002308	Syac.g_01350	Syag.g_00657
OG0002331	Syac.g_01302	Syag.g_00211
OG0002336	Syac.g_01698	Syag.g_01359
OG0002337	Syac.g_02246	Syag.g_02605
OG0002338	Syac.g_00212, Syac.g_00218	Syag.g_02456
OG0002339	Syac.g_00202	Syag.g_02447
OG0002349	Syac.g_00658	Syag.g_01747
OG0002350	Syac.g_02032	Syag.g_02834
OG0002351	Syac.g_00256	Syag.g_02562
OG0002352	Syac.g_00780	Syag.g_01130
OG0002353	Syac.g_01328	Syag.g_00679
OG0002354	Syac.g_01183	Syag.g_00811
OG0002355	Syac.g_00463	Syag.g_00254
OG0002356	Syac.g_01714	Syag.g_01329
OG0002357	Syac.g_02407	Syag.g_00469
OG0002386	Syac.g_01020	Syag.g_00473
OG0002395	Syac.g_00264	Syag.g_02568
OG0002400	Syac.g_01066	Syag.g_01602
OG0002401	Syac.g_00781	Syag.g_01129
OG0002402	Syac.g_00869	Syag.g_00956
OG0002403	Syac.g_01502	Syag.g_01068
OG0002404	Syac.g_01273	Syag.g_02665
OG0002406	Syac.g_01044	Syag.g_00885
OG0002408	Syac.g_01027	Syag.g_00099
OG0002434	Syac.g_01800	Syag.g_00281
OG0002438	Syac.g_02372	Syag.g_02147
OG0002450	Syac.g_02482	Syag.g_02259
OG0002452	Syac.g_02456	Syag.g_02231
OG0002458	Syac.g_02431	Syag.g_02209
OG0002459	Syac.g_02429	Syag.g_02207
OG0002460	Syac.g_02428	Syag.g_02206
OG0002463	Syac.g_01685	Syag.g_02384
OG0002466	Syac.g_00643	Syag.g_01759
OG0002467	Syac.g_01570	Syag.g_00324
OG0002468	Syac.g_01525	Syag.g_01042
OG0002470	Syac.g_01433	Syag.g_00501
OG0002471	Syac.g_01058	Syag.g_00481
OG0002472	Syac.g_01549	Syag.g_00528
OG0002520	Syac.g_00530	Syag.g_01706
OG0002521	Syac.g_00561	Syag.g_01675
OG0002522	Syac.g_01081	Syag.g_01612
OG0002523	Syac.g_00926	Syag.g_00079
OG0002524	Syac.g_01109	Syag.g_00077
OG0002526	Syac.g_01071	Syag.g_00489
OG0002532	Syac.g_01023	Syag.g_00100
OG0002533	Syac.g_01816	Syag.g_00258
OG0002534	Syac.g_02035	Syag.g_02829
OG0002535	Syac.g_02038	Syag.g_02826
OG0002536	Syac.g_02059	Syag.g_02809
OG0002538	Syac.g_02293	Syag.g_02037
OG0002540	Syac.g_02432	Syag.g_02210
OG0002544	Syac.g_01568	Syag.g_00660, Syag.g_01588
OG0002567	Syac.g_00745	Syag.g_01586
OG0002594	Syac.g_00577	Syag.g_00183
OG0002596	Syac.g_00469	Syag.g_00174
OG0002600	Syac.g_00579	Syag.g_00188
OG0002604	Syac.g_01022	Syag.g_00479
OG0002605	Syac.g_02033	Syag.g_02833
OG0002606	Syac.g_02433	Syag.g_02211
OG0002608	Syac.g_00899	Syag.g_00989
OG0002609	Syac.g_00824	Syag.g_00737
OG0002610	Syac.g_02023	Syag.g_02841
OG0002640	Syac.g_00458, Syac.g_01945	Syag.g_00308
OG0002672	Syac.g_01101	Syag.g_00502
OG0002673	Syac.g_01057	Syag.g_01244
OG0002674	Syac.g_02076	Syag.g_02791
OG0002676	Syac.g_02461	Syag.g_02237
OG0002677	Syac.g_02227	Syag.g_02624
OG0002678	Syac.g_01959	Syag.g_00436
OG0002680	Syac.g_00481	Syag.g_00886
OG0002710	Syac.g_01580	Syag.g_00631
OG0002715	Syac.g_01617	Syag.g_01436
OG0002718	Syac.g_01163	Syag.g_01435
OG0002744	Syac.g_01069	Syag.g_00439
OG0002745	Syac.g_01447	Syag.g_00093
OG0002754	Syac.g_01711	Syag.g_01343
OG0002758	Syac.g_01055	Syag.g_00228
OG0002807	Syac.g_01453	Syag.g_00503
OG0002850	Syac.g_00632	Syag.g_00082
OG0002856	Syac.g_01123	Syag.g_02166
OG0002857	Syac.g_01048	Syag.g_01508
OG0002860	Syac.g_01555	Syag.g_01247
OG0002867	Syac.g_01540	Syag.g_00210
OG0002871	Syac.g_01583	Syag.g_01560
OG0002871	Syac.g_02290	Syag.g_00895
OG0002872	Syac.g_02276	Syag.g_02015
OG0002907	Syac.g_02411	Syag.g_02188
OG0002954	Syac.g_00607	Syag.g_01635
OG0002959	Syac.g_00821	Syag.g_01458
OG0002961	Syac.g_01469	Syag.g_00192
OG0002973	Syac.g_01259	Syag.g_00143
OG0002978	Syac.g_01951	Syag.g_01349
OG0002982	Syac.g_00726	Syag.g_01195
OG0002983	Syac.g_01908	Syag.g_01035
OG0002984	Syac.g_01907	Syag.g_01036
OG0002985	Syac.g_00466	Syag.g_00166
OG0002990	Syac.g_01694	Syag.g_02686
OG0003098	Syac.g_00860	Syag.g_00058
OG0003109	Syac.g_01047	Syag.g_01583
OG0003112	Syac.g_01944	Syag.g_00206
OG0003122	Syac.g_00929	Syag.g_00249
OG0003130	Syac.g_01681	Syag.g_01245
OG0003132	Syac.g_01695	Syag.g_02685
OG0003133	Syac.g_00582, Syac.g_00583	Syag.g_01856
OG0003139	Syac.g_01448	Syag.g_00589, Syag.g_00591
OG0003140	Syac.g_01818	Syag.g_00688
OG0003265	Syac.g_00631	Syag.g_00081
OG0003275	Syac.g_00971	Syag.g_00400
OG0003279	Syac.g_02044	Syag.g_02822
OG0003285	Syac.g_00478	Syag.g_00072
OG0003297	Syac.g_01561	Syag.g_00476
OG0003505	Syac.g_01539	Syag.g_00892
OG0003543	Syac.g_00464	Syag.g_00170, Syag.g_00194
OG0003868	Syac.g_01484	Syag.g_01298
OG0004319	Syac.g_02043	Syag.g_02823
OG0004359	Syac.g_02394	Syag.g_00153
OG0005049	Syac.g_01102	Syag.g_00908
OG0005057	Syac.g_01940	Syag.g_00199
