Orthogroup	Syac	Syaj
OG0001894	Syac.g_00978	Syaj.g_01284
OG0001895	Syac.g_01610	Syaj.g_01361
OG0001896	Syac.g_00698	Syaj.g_01562
OG0001897	Syac.g_02010	Syaj.g_02815
OG0001898	Syac.g_02030	Syaj.g_02800
OG0001899	Syac.g_02105	Syaj.g_02726
OG0001900	Syac.g_02228	Syaj.g_02592
OG0001901	Syac.g_02229	Syaj.g_02591
OG0001902	Syac.g_00289	Syaj.g_02558
OG0001903	Syac.g_00279	Syaj.g_02549
OG0001904	Syac.g_00206	Syaj.g_02475
OG0001905	Syac.g_00195	Syaj.g_02461
OG0001906	Syac.g_00357	Syaj.g_01932
OG0001907	Syac.g_00338	Syaj.g_01955
OG0001908	Syac.g_02258	Syaj.g_02004
OG0001909	Syac.g_02269	Syaj.g_02016
OG0001910	Syac.g_02315	Syaj.g_02069
OG0001912	Syac.g_02364	Syaj.g_02124
OG0001913	Syac.g_02366	Syaj.g_02126
OG0001914	Syac.g_01460	Syaj.g_00650
OG0001915	Syac.g_02486	Syaj.g_02253
OG0001916	Syac.g_01887	Syaj.g_00089
OG0001917	Syac.g_01243	Syaj.g_00812
OG0001918	Syac.g_01059	Syaj.g_01172
OG0001930	Syac.g_00629	Syaj.g_01628
OG0001931	Syac.g_00628	Syaj.g_01629
OG0001932	Syac.g_00163	Syaj.g_02424
OG0001933	Syac.g_00393	Syaj.g_01890
OG0001934	Syac.g_00407	Syaj.g_01875
OG0001935	Syac.g_00444	Syaj.g_01826
OG0001936	Syac.g_01024	Syaj.g_01233
OG0001937	Syac.g_00594	Syaj.g_01679
OG0001938	Syac.g_01910	Syaj.g_00066
OG0001939	Syac.g_00917	Syaj.g_00488, Syaj.g_00487
OG0001940	Syac.g_01775	Syaj.g_00220
OG0001941	Syac.g_00720	Syaj.g_01520
OG0001943	Syac.g_01068	Syaj.g_01162
OG0001944	Syac.g_01116	Syaj.g_01120
OG0001946	Syac.g_00912	Syaj.g_00481
OG0001948	Syac.g_01216	Syaj.g_00843
OG0001949	Syac.g_01195	Syaj.g_00863
OG0001950	Syac.g_01193	Syaj.g_00865
OG0001951	Syac.g_01184	Syaj.g_00896
OG0001952	Syac.g_01157	Syaj.g_00920
OG0001953	Syac.g_01156	Syaj.g_00921
OG0001954	Syac.g_01099	Syaj.g_01128
OG0001957	Syac.g_00965	Syaj.g_01295
OG0001958	Syac.g_01426	Syaj.g_00706
OG0001961	Syac.g_01705	Syaj.g_01449
OG0001964	Syac.g_02175	Syaj.g_02653
OG0001965	Syac.g_01011	Syaj.g_01254
OG0001966	Syac.g_02222	Syaj.g_02598
OG0001967	Syac.g_02224	Syaj.g_02596
OG0001968	Syac.g_02225	Syaj.g_02595
OG0001969	Syac.g_00255	Syaj.g_02524
OG0001970	Syac.g_00355	Syaj.g_01934
OG0001971	Syac.g_02267	Syaj.g_02014
OG0001972	Syac.g_02327	Syaj.g_02081
OG0001975	Syac.g_01461	Syaj.g_00649
OG0001976	Syac.g_01459	Syaj.g_00651
OG0001978	Syac.g_00113	Syaj.g_02377
OG0001979	Syac.g_00916	Syaj.g_00486
OG0001980	Syac.g_02034	Syaj.g_02796
OG0001980	Syac.g_01080	Syaj.g_02669
OG0001995	Syac.g_00927	Syaj.g_00503
OG0001997	Syac.g_00416	Syaj.g_01864
OG0002000	Syac.g_01859	Syaj.g_00117
OG0002005	Syac.g_01727	Syaj.g_00268, Syaj.g_00269
OG0002007	Syac.g_00867	Syaj.g_00397
OG0002008	Syac.g_01227	Syaj.g_00828
OG0002009	Syac.g_01376	Syaj.g_01062
OG0002010	Syac.g_01663	Syaj.g_01416
OG0002012	Syac.g_01119	Syaj.g_00514
OG0002014	Syac.g_00214	Syaj.g_02485
OG0002015	Syac.g_00215	Syaj.g_02486
OG0002016	Syac.g_02311	Syaj.g_02061
OG0002017	Syac.g_02404	Syaj.g_02176
OG0002020	Syac.g_02453	Syaj.g_02220
OG0002021	Syac.g_02451	Syaj.g_02219
OG0002022	Syac.g_02449	Syaj.g_02217
OG0002023	Syac.g_02448	Syaj.g_02216
OG0002024	Syac.g_02441	Syaj.g_02211
OG0002037	Syac.g_01906	Syaj.g_00070
OG0002038	Syac.g_00779	Syaj.g_00311
OG0002039	Syac.g_00792	Syaj.g_00325
OG0002040	Syac.g_00793	Syaj.g_00326
OG0002041	Syac.g_01212	Syaj.g_00847
OG0002043	Syac.g_01138	Syaj.g_00785
OG0002044	Syac.g_00852	Syaj.g_00387
OG0002045	Syac.g_01708	Syaj.g_01453
OG0002049	Syac.g_02149	Syaj.g_02677
OG0002050	Syac.g_02234	Syaj.g_02584
OG0002054	Syac.g_02440	Syaj.g_02210
OG0002055	Syac.g_02443	Syaj.g_02213
OG0002056	Syac.g_00278	Syaj.g_02548
OG0002063	Syac.g_01533	Syaj.g_00557
OG0002092	Syac.g_00614	Syaj.g_01646
OG0002106	Syac.g_02391	Syaj.g_00365
OG0002112	Syac.g_00266	Syaj.g_02537
OG0002115	Syac.g_00557	Syaj.g_01710
OG0002116	Syac.g_00589	Syaj.g_01684
OG0002117	Syac.g_00785	Syaj.g_00316
OG0002118	Syac.g_01504	Syaj.g_00591
OG0002119	Syac.g_02306	Syaj.g_02056
OG0002120	Syac.g_01097	Syaj.g_01131
OG0002121	Syac.g_01444	Syaj.g_00667
OG0002123	Syac.g_01283	Syaj.g_00955
OG0002124	Syac.g_00819	Syaj.g_00352
OG0002126	Syac.g_00219	Syaj.g_02488
OG0002127	Syac.g_00339	Syaj.g_01953
OG0002128	Syac.g_01463	Syaj.g_00648
OG0002129	Syac.g_01647	Syaj.g_01394
OG0002132	Syac.g_02444	Syaj.g_02214
OG0002133	Syac.g_02442	Syaj.g_02212
OG0002134	Syac.g_00173	Syaj.g_02436
OG0002135	Syac.g_00513	Syaj.g_01753
OG0002136	Syac.g_00514	Syaj.g_01752
OG0002138	Syac.g_00918	Syaj.g_00489
OG0002139	Syac.g_01527	Syaj.g_00565
OG0002140	Syac.g_00536	Syaj.g_02895
OG0002141	Syac.g_01015	Syaj.g_01249
OG0002142	Syac.g_01615	Syaj.g_01365
OG0002143	Syac.g_01983	Syaj.g_02834
OG0002144	Syac.g_02146	Syaj.g_02683
OG0002157	Syac.g_00265	Syaj.g_02536
OG0002158	Syac.g_00267	Syaj.g_02538
OG0002162	Syac.g_01781	Syaj.g_00212
OG0002163	Syac.g_02380	Syaj.g_02143
OG0002171	Syac.g_00222	Syaj.g_02491
OG0002172	Syac.g_02312	Syaj.g_02065
OG0002178	Syac.g_02446	Syaj.g_02215
OG0002179	Syac.g_00192	Syaj.g_02458
OG0002180	Syac.g_00288	Syaj.g_02557
OG0002181	Syac.g_02231	Syaj.g_02589
OG0002182	Syac.g_02212	Syaj.g_02608
OG0002183	Syac.g_00425	Syaj.g_01846
OG0002184	Syac.g_00428	Syaj.g_01843
OG0002185	Syac.g_00435	Syaj.g_01835
OG0002186	Syac.g_00515	Syaj.g_01751
OG0002187	Syac.g_00516	Syaj.g_01750
OG0002188	Syac.g_00554	Syaj.g_01713
OG0002189	Syac.g_00555	Syaj.g_01712
OG0002190	Syac.g_00603	Syaj.g_01662
OG0002192	Syac.g_00795	Syaj.g_00329
OG0002193	Syac.g_01571	Syaj.g_00508
OG0002194	Syac.g_01523	Syaj.g_00568
OG0002195	Syac.g_01389	Syaj.g_00758
OG0002196	Syac.g_01355	Syaj.g_01040
OG0002197	Syac.g_01218	Syaj.g_00841
OG0002198	Syac.g_00999	Syaj.g_01263
OG0002199	Syac.g_00994	Syaj.g_01268
OG0002200	Syac.g_01631	Syaj.g_01379
OG0002201	Syac.g_01739	Syaj.g_00258
OG0002202	Syac.g_01740	Syaj.g_00257
OG0002203	Syac.g_01741	Syaj.g_00256
OG0002204	Syac.g_01760	Syaj.g_00235
OG0002205	Syac.g_01776	Syaj.g_00217
OG0002207	Syac.g_01798	Syaj.g_00194
OG0002208	Syac.g_01913	Syaj.g_00063
OG0002209	Syac.g_02012	Syaj.g_02813
OG0002210	Syac.g_02065	Syaj.g_02766
OG0002211	Syac.g_02102	Syaj.g_02730
OG0002212	Syac.g_02340	Syaj.g_02099
OG0002213	Syac.g_02344	Syaj.g_02103
OG0002214	Syac.g_02474	Syaj.g_02240
OG0002230	Syac.g_00685	Syaj.g_01574
OG0002233	Syac.g_01301	Syaj.g_00970
OG0002234	Syac.g_01029	Syaj.g_01224
OG0002235	Syac.g_01359	Syaj.g_01045
OG0002236	Syac.g_02153	Syaj.g_02675
OG0002238	Syac.g_01436	Syaj.g_00690
OG0002242	Syac.g_00221	Syaj.g_02490
OG0002245	Syac.g_01981	Syaj.g_02836
OG0002247	Syac.g_01783	Syaj.g_00210
OG0002248	Syac.g_00908	Syaj.g_00477
OG0002249	Syac.g_01534	Syaj.g_00550
OG0002250	Syac.g_00424	Syaj.g_01847
OG0002251	Syac.g_00606	Syaj.g_01653
OG0002252	Syac.g_00672	Syaj.g_01585
OG0002253	Syac.g_00739	Syaj.g_01498
OG0002254	Syac.g_01256	Syaj.g_00796
OG0002255	Syac.g_01203	Syaj.g_00855
OG0002257	Syac.g_01021	Syaj.g_01237
OG0002258	Syac.g_01761	Syaj.g_00234
OG0002259	Syac.g_01832	Syaj.g_00148
OG0002260	Syac.g_01528	Syaj.g_00564
OG0002279	Syac.g_00394	Syaj.g_01889
OG0002280	Syac.g_01850	Syaj.g_00127
OG0002297	Syac.g_01573	Syaj.g_00512
OG0002298	Syac.g_01199	Syaj.g_00859
OG0002299	Syac.g_01159	Syaj.g_00918
OG0002300	Syac.g_01110	Syaj.g_01122
OG0002301	Syac.g_00966	Syaj.g_01691
OG0002303	Syac.g_01982	Syaj.g_02835
OG0002304	Syac.g_01697, Syac.g_02045	Syaj.g_02783
OG0002305	Syac.g_00391	Syaj.g_01892
OG0002306	Syac.g_02447	Syaj.g_02209
OG0002308	Syac.g_01350	Syaj.g_01035
OG0002309	Syac.g_00843	Syaj.g_00380
OG0002331	Syac.g_01302	Syaj.g_00972
OG0002332	Syac.g_01437	Syaj.g_00689
OG0002333	Syac.g_01435	Syaj.g_00691
OG0002334	Syac.g_01623	Syaj.g_01371
OG0002336	Syac.g_01698	Syaj.g_01441
OG0002338	Syac.g_00212, Syac.g_00218	Syaj.g_02483
OG0002339	Syac.g_00202	Syaj.g_02471
OG0002350	Syac.g_02032	Syaj.g_02798
OG0002351	Syac.g_00256	Syaj.g_02525
OG0002352	Syac.g_00780	Syaj.g_00312
OG0002353	Syac.g_01328	Syaj.g_01010
OG0002354	Syac.g_01183	Syaj.g_00897
OG0002355	Syac.g_00463	Syaj.g_01195
OG0002356	Syac.g_01714	Syaj.g_01482
OG0002357	Syac.g_02407	Syaj.g_02179
OG0002386	Syac.g_01020	Syaj.g_01240
OG0002395	Syac.g_00264	Syaj.g_02535, Syaj.g_02534
OG0002400	Syac.g_01066, Syac.g_01532	Syaj.g_00966
OG0002401	Syac.g_00781	Syaj.g_00313
OG0002402	Syac.g_00869	Syaj.g_00412
OG0002403	Syac.g_01502	Syaj.g_00594
OG0002404	Syac.g_01273	Syaj.g_02160
OG0002405	Syac.g_01136	Syaj.g_00783
OG0002408	Syac.g_01027	Syaj.g_01228
OG0002429	Syac.g_00418	Syaj.g_01861
OG0002435	Syac.g_00699	Syaj.g_01563
OG0002450	Syac.g_02482	Syaj.g_02249
OG0002458	Syac.g_02431	Syaj.g_00658
OG0002459	Syac.g_02429	Syaj.g_00656
OG0002460	Syac.g_02428	Syaj.g_00655
OG0002461	Syac.g_01576	Syaj.g_01673
OG0002462	Syac.g_00492	Syaj.g_01774
OG0002465	Syac.g_00747	Syaj.g_00283
OG0002467	Syac.g_01570	Syaj.g_00506, Syaj.g_00505
OG0002470	Syac.g_01433	Syaj.g_00661
OG0002471	Syac.g_01058	Syaj.g_01174
OG0002472	Syac.g_01549	Syaj.g_02897
OG0002488	Syac.g_00203	Syaj.g_02472
OG0002521	Syac.g_00561	Syaj.g_01706
OG0002522	Syac.g_01081	Syaj.g_01632
OG0002523	Syac.g_00926	Syaj.g_00502
OG0002524	Syac.g_01109	Syaj.g_01123
OG0002525	Syac.g_01091	Syaj.g_01137
OG0002526	Syac.g_01071	Syaj.g_01157
OG0002532	Syac.g_01023	Syaj.g_01234
OG0002533	Syac.g_01816	Syaj.g_00168
OG0002534	Syac.g_02035	Syaj.g_02792
OG0002535	Syac.g_02038	Syaj.g_02789
OG0002536	Syac.g_02059	Syaj.g_02772
OG0002538	Syac.g_02293	Syaj.g_02037
OG0002540	Syac.g_02432	Syaj.g_00659
OG0002543	Syac.g_02367	Syaj.g_02127
OG0002544	Syac.g_01568	Syaj.g_01227
OG0002545	Syac.g_01117	Syaj.g_01119
OG0002578	Syac.g_01632	Syaj.g_00801, Syaj.g_01380
OG0002594	Syac.g_00577	Syaj.g_01290
OG0002595	Syac.g_00928	Syaj.g_00504
OG0002596	Syac.g_00469	Syaj.g_01110
OG0002598	Syac.g_01118	Syaj.g_01118
OG0002599	Syac.g_01086	Syaj.g_01156
OG0002600	Syac.g_00579	Syaj.g_01194
OG0002604	Syac.g_01022	Syaj.g_01236
OG0002605	Syac.g_02033	Syaj.g_02797
OG0002606	Syac.g_02433	Syaj.g_00660
OG0002608	Syac.g_00899	Syaj.g_00443
OG0002609	Syac.g_00824	Syaj.g_00353
OG0002610	Syac.g_02023	Syaj.g_02803
OG0002627	Syac.g_00087	Syaj.g_02354
OG0002640	Syac.g_00458, Syac.g_01945	Syaj.g_00666
OG0002667	Syac.g_01032	Syaj.g_01216
OG0002674	Syac.g_02076	Syaj.g_02755
OG0002677	Syac.g_02227	Syaj.g_02593
OG0002709	Syac.g_01535	Syaj.g_00887
OG0002710	Syac.g_01580	Syaj.g_01063
OG0002738	Syac.g_01474	Syaj.g_00640
OG0002739	Syac.g_02361	Syaj.g_00869, Syaj.g_01645
OG0002740	Syac.g_01590	Syaj.g_01077
OG0002741	Syac.g_01331	Syaj.g_01013
OG0002742	Syac.g_01812	Syaj.g_00526
OG0002744	Syac.g_01069	Syaj.g_01160
OG0002746	Syac.g_01003	Syaj.g_01257
OG0002748	Syac.g_01736	Syaj.g_00263
OG0002749	Syac.g_01820	Syaj.g_00165
OG0002754	Syac.g_01711	Syaj.g_01464
OG0002758	Syac.g_01055	Syaj.g_01064
OG0002759	Syac.g_00865	Syaj.g_01127
OG0002804	Syac.g_01485	Syaj.g_00621
OG0002850	Syac.g_00632	Syaj.g_01624
OG0002851	Syac.g_00905	Syaj.g_00450
OG0002852	Syac.g_01381	Syaj.g_01068
OG0002853	Syac.g_01304	Syaj.g_00974
OG0002856	Syac.g_01123	Syaj.g_02687
OG0002857	Syac.g_01048	Syaj.g_01176
OG0002858	Syac.g_01950	Syaj.g_01788
OG0002860	Syac.g_01555	Syaj.g_01345
OG0002862	Syac.g_02042	Syaj.g_02784
OG0002863	Syac.g_01693	Syaj.g_02793
OG0002867	Syac.g_01540	Syaj.g_01168
OG0002869	Syac.g_00826	Syaj.g_00355
OG0002943	Syac.g_00495	Syaj.g_01772
OG0002944	Syac.g_00496	Syaj.g_01771
OG0002945	Syac.g_00497	Syaj.g_01770
OG0002946	Syac.g_00499	Syaj.g_01768
OG0002947	Syac.g_00500	Syaj.g_01767
OG0002948	Syac.g_00501	Syaj.g_01766
OG0002949	Syac.g_00502	Syaj.g_01765
OG0002950	Syac.g_00503	Syaj.g_01764
OG0002954	Syac.g_00607	Syaj.g_01652
OG0002955	Syac.g_00677	Syaj.g_01580
OG0002956	Syac.g_00676	Syaj.g_01581
OG0002957	Syac.g_00678	Syaj.g_01579
OG0002958	Syac.g_00679	Syaj.g_01578
OG0002962	Syac.g_01367	Syaj.g_01053
OG0002963	Syac.g_00823, Syac.g_01115	Syaj.g_01660
OG0002964	Syac.g_01305	Syaj.g_00975
OG0002972	Syac.g_01691	Syaj.g_00018
OG0002974	Syac.g_01707	Syaj.g_01452
OG0002977	Syac.g_02334	Syaj.g_02085
OG0002980	Syac.g_02053	Syaj.g_02778
OG0002981	Syac.g_02041	Syaj.g_02785
OG0002983	Syac.g_01908	Syaj.g_00068
OG0002984	Syac.g_01907	Syaj.g_00069
OG0003103	Syac.g_02213	Syaj.g_02232
OG0003105	Syac.g_00855	Syaj.g_00391
OG0003117	Syac.g_01017	Syaj.g_01246
OG0003118	Syac.g_01016	Syaj.g_01248
OG0003129	Syac.g_01061	Syaj.g_01169
OG0003133	Syac.g_00582, Syac.g_00583	Syaj.g_01783
OG0003138	Syac.g_00794	Syaj.g_00328
OG0003139	Syac.g_01448	Syaj.g_01177
OG0003140	Syac.g_01818	Syaj.g_02841
OG0003246	Syac.g_01545	Syaj.g_02890
OG0003248	Syac.g_02159	Syaj.g_01112
OG0003258	Syac.g_00094	Syaj.g_00060
OG0003259	Syac.g_01290	Syaj.g_01102
OG0003265	Syac.g_00631	Syaj.g_01625
OG0003266	Syac.g_00748	Syaj.g_00284
OG0003268	Syac.g_01575	Syaj.g_00531
OG0003294	Syac.g_02160	Syaj.g_02665
OG0003295	Syac.g_00045	Syaj.g_02233
OG0003296	Syac.g_00931	Syaj.g_02896
OG0003297	Syac.g_01561	Syaj.g_00364
OG0003514	Syac.g_02192	Syaj.g_00593
OG0003528	Syac.g_01952	Syaj.g_02891
OG0003539	Syac.g_01078	Syaj.g_00402
OG0003557	Syac.g_01574	Syaj.g_00518
OG0003780	Syac.g_00095	Syaj.g_02358
OG0003781	Syac.g_00096	Syaj.g_02356
OG0003863	Syac.g_01586	Syaj.g_02682
OG0003864	Syac.g_00367	Syaj.g_01921
OG0003866	Syac.g_01103	Syaj.g_01658
OG0003883	Syac.g_01074	Syaj.g_02668
OG0003884	Syac.g_01079	Syaj.g_01214
OG0003894	Syac.g_01558	Syaj.g_01092
OG0003896	Syac.g_01953	Syaj.g_02889
OG0004097	Syac.g_01481	Syaj.g_00623
OG0004098	Syac.g_01482	Syaj.g_00622
OG0004269	Syac.g_00089	Syaj.g_02352
OG0004343	Syac.g_01076	Syaj.g_02903
OG0004353	Syac.g_00550	Syaj.g_01737
OG0004355	Syac.g_01082	Syaj.g_00407
OG0004358	Syac.g_02302	Syaj.g_02050
OG0004359	Syac.g_02394	Syaj.g_01192
OG0005044	Syac.g_00761	Syaj.g_01343
OG0005053	Syac.g_01289	Syaj.g_02158
OG0005841	Syac.g_00044	Syaj.g_02357
