Orthogroup	Syac	Syad
OG0001971	Syac.g_02267	Syad.g_02927
OG0001972	Syac.g_02327	Syad.g_03000
OG0001975	Syac.g_01461	Syad.g_01531
OG0001976	Syac.g_01459	Syad.g_01533
OG0001978	Syac.g_00121	Syad.g_00306
OG0001978	Syac.g_00109	Syad.g_00252
OG0001979	Syac.g_00916	Syad.g_01361
OG0001980	Syac.g_02034	Syad.g_00751
OG0001980	Syac.g_01080	Syad.g_00622
OG0001995	Syac.g_00927	Syad.g_01377
OG0001997	Syac.g_00416	Syad.g_02778
OG0002000	Syac.g_01859	Syad.g_00951
OG0002005	Syac.g_01727	Syad.g_01105, Syad.g_01106
OG0002007	Syac.g_00867	Syad.g_01258
OG0002008	Syac.g_01227	Syad.g_01700
OG0002009	Syac.g_01376	Syad.g_01933
OG0002010	Syac.g_01663	Syad.g_02309
OG0002012	Syac.g_01119	Syad.g_01387
OG0002014	Syac.g_00214	Syad.g_00442
OG0002015	Syac.g_00215	Syad.g_00443
OG0002016	Syac.g_02311	Syad.g_02973
OG0002017	Syac.g_02404	Syad.g_00070
OG0002020	Syac.g_02453	Syad.g_00120
OG0002021	Syac.g_02451	Syad.g_00118
OG0002022	Syac.g_02449	Syad.g_00115
OG0002023	Syac.g_02448	Syad.g_00114
OG0002024	Syac.g_02441	Syad.g_00108
OG0002037	Syac.g_01906	Syad.g_00902
OG0002038	Syac.g_00779	Syad.g_01161
OG0002039	Syac.g_00792	Syad.g_01176
OG0002040	Syac.g_00793	Syad.g_01177
OG0002041	Syac.g_01212	Syad.g_01718
OG0002042	Syac.g_01189	Syad.g_01743
OG0002043	Syac.g_01138	Syad.g_01657
OG0002044	Syac.g_00852	Syad.g_01245
OG0002045	Syac.g_01708	Syad.g_02362
OG0002049	Syac.g_02149	Syad.g_00631
OG0002050	Syac.g_02234	Syad.g_00540
OG0002054	Syac.g_02440	Syad.g_00107
OG0002055	Syac.g_02443	Syad.g_00110
OG0002056	Syac.g_00278	Syad.g_00505
OG0002092	Syac.g_00614	Syad.g_02549
OG0002106	Syac.g_02391	Syad.g_01217
OG0002112	Syac.g_00266	Syad.g_00494
OG0002114	Syac.g_01618	Syad.g_02262
OG0002115	Syac.g_00557	Syad.g_02615
OG0002116	Syac.g_00589	Syad.g_02581
OG0002117	Syac.g_00785	Syad.g_01166
OG0002118	Syac.g_01504	Syad.g_01461
OG0002119	Syac.g_02306	Syad.g_02968
OG0002120	Syac.g_01097	Syad.g_01994
OG0002121	Syac.g_01444	Syad.g_02074
OG0002123	Syac.g_01283	Syad.g_01813
OG0002124	Syac.g_00819	Syad.g_01203
OG0002126	Syac.g_00219	Syad.g_00445
OG0002127	Syac.g_00339	Syad.g_02866
OG0002128	Syac.g_01463	Syad.g_01530
OG0002129	Syac.g_01647	Syad.g_02292
OG0002131	Syac.g_02452	Syad.g_00119
OG0002132	Syac.g_02444	Syad.g_00111
OG0002133	Syac.g_02442	Syad.g_00109
OG0002134	Syac.g_00173	Syad.g_00365
OG0002135	Syac.g_00513	Syad.g_02654
OG0002136	Syac.g_00514	Syad.g_02653
OG0002138	Syac.g_00918	Syad.g_01364
OG0002139	Syac.g_01527	Syad.g_01435
OG0002140	Syac.g_00536	Syad.g_00839
OG0002141	Syac.g_01015	Syad.g_02121
OG0002142	Syac.g_01615	Syad.g_02259
OG0002143	Syac.g_01983	Syad.g_00790
OG0002144	Syac.g_02146	Syad.g_00639
OG0002157	Syac.g_00265	Syad.g_00493
OG0002158	Syac.g_00267	Syad.g_00495
OG0002162	Syac.g_01781	Syad.g_01045
OG0002163	Syac.g_02380	Syad.g_00021
OG0002171	Syac.g_00222	Syad.g_00448
OG0002172	Syac.g_02312	Syad.g_02977
OG0002178	Syac.g_02446	Syad.g_00113
OG0002179	Syac.g_00192	Syad.g_00417
OG0002180	Syac.g_00288	Syad.g_00515
OG0002181	Syac.g_02231	Syad.g_00543
OG0002182	Syac.g_02212	Syad.g_00564
OG0002183	Syac.g_00425	Syad.g_02768
OG0002184	Syac.g_00428	Syad.g_02765
OG0002185	Syac.g_00435	Syad.g_02757
OG0002186	Syac.g_00515	Syad.g_02652
OG0002187	Syac.g_00516	Syad.g_02651
OG0002188	Syac.g_00554	Syad.g_02618
OG0002189	Syac.g_00555	Syad.g_02617
OG0002190	Syac.g_00603	Syad.g_02562
OG0002192	Syac.g_00795	Syad.g_01180
OG0002193	Syac.g_01571	Syad.g_01381
OG0002194	Syac.g_01523	Syad.g_01438
OG0002195	Syac.g_01389	Syad.g_01634
OG0002196	Syac.g_01355	Syad.g_01903
OG0002197	Syac.g_01218	Syad.g_01712
OG0002198	Syac.g_00999	Syad.g_02132
OG0002199	Syac.g_00994	Syad.g_02137
OG0002200	Syac.g_01631	Syad.g_02276
OG0002201	Syac.g_01739	Syad.g_01094
OG0002202	Syac.g_01740	Syad.g_01093
OG0002203	Syac.g_01741	Syad.g_01092
OG0002204	Syac.g_01760	Syad.g_01069
OG0002205	Syac.g_01776	Syad.g_01050
OG0002207	Syac.g_01798	Syad.g_01026
OG0002208	Syac.g_01913	Syad.g_00895
OG0002209	Syac.g_02012	Syad.g_00769
OG0002210	Syac.g_02065	Syad.g_00721
OG0002211	Syac.g_02102	Syad.g_00686
OG0002212	Syac.g_02340	Syad.g_03019
OG0002213	Syac.g_02344	Syad.g_03025
OG0002214	Syac.g_02474	Syad.g_00140
OG0002230	Syac.g_00685	Syad.g_02471
OG0002233	Syac.g_01301	Syad.g_01832
OG0002234	Syac.g_01029	Syad.g_02094
OG0002236	Syac.g_02153	Syad.g_00629
OG0002238	Syac.g_01436	Syad.g_01554
OG0002242	Syac.g_00221	Syad.g_00447
OG0002245	Syac.g_01981	Syad.g_00792
OG0002247	Syac.g_01783	Syad.g_01043
OG0002248	Syac.g_00908	Syad.g_01337
OG0002250	Syac.g_00424	Syad.g_02769
OG0002251	Syac.g_00606	Syad.g_02556
OG0002252	Syac.g_00672	Syad.g_02479
OG0002253	Syac.g_00739	Syad.g_02393
OG0002254	Syac.g_01256	Syad.g_01670
OG0002255	Syac.g_01203	Syad.g_01726
OG0002257	Syac.g_01021	Syad.g_02107
OG0002258	Syac.g_01761	Syad.g_01068
OG0002259	Syac.g_01832	Syad.g_00981
OG0002260	Syac.g_01528	Syad.g_01434
OG0002277	Syac.g_00079	Syad.g_00241
OG0002279	Syac.g_00394	Syad.g_02803
OG0002280	Syac.g_01850	Syad.g_00959
OG0002287	Syac.g_00198	Syad.g_00426
OG0002297	Syac.g_01573	Syad.g_01385
OG0002298	Syac.g_01199	Syad.g_01730
OG0002299	Syac.g_01159	Syad.g_01777
OG0002300	Syac.g_01110	Syad.g_01983
OG0002301	Syac.g_00966	Syad.g_02589
OG0002302	Syac.g_01927	Syad.g_00880
OG0002303	Syac.g_01982	Syad.g_00791
OG0002304	Syac.g_01697, Syac.g_02045	Syad.g_00738
OG0002305	Syac.g_00391	Syad.g_02806
OG0002306	Syac.g_02447	Syad.g_00105
OG0002308	Syac.g_01350	Syad.g_01898
OG0002309	Syac.g_00843	Syad.g_01232
OG0002331	Syac.g_01302	Syad.g_01834
OG0002332	Syac.g_01437	Syad.g_01553
OG0002333	Syac.g_01435	Syad.g_01555
OG0002334	Syac.g_01623	Syad.g_02268
OG0002336	Syac.g_01698	Syad.g_02350
OG0002338	Syac.g_00212, Syac.g_00218	Syad.g_00441
OG0002339	Syac.g_00202	Syad.g_00429
OG0002350	Syac.g_02032	Syad.g_00753
OG0002351	Syac.g_00256	Syad.g_00483
OG0002352	Syac.g_00780	Syad.g_01162
OG0002353	Syac.g_01328	Syad.g_01876
OG0002354	Syac.g_01183	Syad.g_01756
OG0002355	Syac.g_00463	Syad.g_02068
OG0002356	Syac.g_01714	Syad.g_02383
OG0002357	Syac.g_02407	Syad.g_00073
OG0002386	Syac.g_01020	Syad.g_02111, Syad.g_02112
OG0002395	Syac.g_00264	Syad.g_00492
OG0002400	Syac.g_01066, Syac.g_01532	Syad.g_01827
OG0002401	Syac.g_00781	Syad.g_01163
OG0002402	Syac.g_00869	Syad.g_01275
OG0002403	Syac.g_01502	Syad.g_01463
OG0002404	Syac.g_01273	Syad.g_00037
OG0002405	Syac.g_01136	Syad.g_01654
OG0002408	Syac.g_01027	Syad.g_02098
OG0002429	Syac.g_00418	Syad.g_02776
OG0002435	Syac.g_00699	Syad.g_02458
OG0002450	Syac.g_02482	Syad.g_00149
OG0002458	Syac.g_02431	Syad.g_01540
OG0002459	Syac.g_02429	Syad.g_01538
OG0002460	Syac.g_02428	Syad.g_01537
OG0002461	Syac.g_01576	Syad.g_01414
OG0002462	Syac.g_00492	Syad.g_02674
OG0002463	Syac.g_01685	Syad.g_00341
OG0002465	Syac.g_00747	Syad.g_00638, Syad.g_01117
OG0002467	Syac.g_01570	Syad.g_01379
OG0002469	Syac.g_01506	Syad.g_01459
OG0002470	Syac.g_01433	Syad.g_01543
OG0002471	Syac.g_01058	Syad.g_02048
OG0002472	Syac.g_01549	Syad.g_00841
OG0002488	Syac.g_00203	Syad.g_00430
OG0002521	Syac.g_00561	Syad.g_02611
OG0002522	Syac.g_01081	Syad.g_02536
OG0002523	Syac.g_00926	Syad.g_01376
OG0002524	Syac.g_01109	Syad.g_01984
OG0002525	Syac.g_01091	Syad.g_02010
OG0002526	Syac.g_01071	Syad.g_02030
OG0002532	Syac.g_01023	Syad.g_02104
OG0002533	Syac.g_01816	Syad.g_01004
OG0002534	Syac.g_02035	Syad.g_00747
OG0002535	Syac.g_02038	Syad.g_00744
OG0002536	Syac.g_02059	Syad.g_00727
OG0002538	Syac.g_02293	Syad.g_02950
OG0002540	Syac.g_02432	Syad.g_01541
OG0002543	Syac.g_02367	Syad.g_00004
OG0002544	Syac.g_01568	Syad.g_02097
OG0002545	Syac.g_01117	Syad.g_01980
OG0002578	Syac.g_01632	Syad.g_01673, Syad.g_02277
OG0002594	Syac.g_00577	Syad.g_02159
OG0002595	Syac.g_00928	Syad.g_01378
OG0002596	Syac.g_00469	Syad.g_01215
OG0002598	Syac.g_01118	Syad.g_01979
OG0002599	Syac.g_01086	Syad.g_02029
OG0002600	Syac.g_00579	Syad.g_02067
OG0002604	Syac.g_01022	Syad.g_02106
OG0002605	Syac.g_02033	Syad.g_00752
OG0002606	Syac.g_02433	Syad.g_01542
OG0002608	Syac.g_00899	Syad.g_01306
OG0002609	Syac.g_00824	Syad.g_01204
OG0002610	Syac.g_02023	Syad.g_00759
OG0002640	Syac.g_00458, Syac.g_01945	Syad.g_01549
OG0002677	Syac.g_02227	Syad.g_00548
OG0002710	Syac.g_01580	Syad.g_01946
OG0002715	Syac.g_01617	Syad.g_02261
OG0002718	Syac.g_01163	Syad.g_02264
OG0002734	Syac.g_00131	Syad.g_00319
OG0002738	Syac.g_01474	Syad.g_01513
OG0002739	Syac.g_02361	Syad.g_01742, Syad.g_02548, Syad.g_03023, Syad.g_02831
OG0002740	Syac.g_01590	Syad.g_01141
OG0002741	Syac.g_01331	Syad.g_01879
OG0002742	Syac.g_01812	Syad.g_02076
OG0002744	Syac.g_01069	Syad.g_02032
OG0002746	Syac.g_01003	Syad.g_02129
OG0002748	Syac.g_01736	Syad.g_01099
OG0002749	Syac.g_01820	Syad.g_01001
OG0002754	Syac.g_01711	Syad.g_01794, Syad.g_02365
OG0002758	Syac.g_01055	Syad.g_01947
OG0002759	Syac.g_00865	Syad.g_01990
OG0002804	Syac.g_01485	Syad.g_00805
OG0002851	Syac.g_00905	Syad.g_01313
OG0002852	Syac.g_01381	Syad.g_01951
OG0002853	Syac.g_01304	Syad.g_01838
OG0002856	Syac.g_01123	Syad.g_00643
OG0002858	Syac.g_01950	Syad.g_02686
OG0002860	Syac.g_01555	Syad.g_02215
OG0002862	Syac.g_02042	Syad.g_00739
OG0002863	Syac.g_01693	Syad.g_00748
OG0002867	Syac.g_01540	Syad.g_02040
OG0002869	Syac.g_00826	Syad.g_01206
OG0002871	Syac.g_01583	Syad.g_00074
OG0002943	Syac.g_00495	Syad.g_02672
OG0002944	Syac.g_00496	Syad.g_02671
OG0002945	Syac.g_00497	Syad.g_02670
OG0002946	Syac.g_00499	Syad.g_02668
OG0002947	Syac.g_00500	Syad.g_02667
OG0002948	Syac.g_00501	Syad.g_02666
OG0002949	Syac.g_00502	Syad.g_02665
OG0002950	Syac.g_00503	Syad.g_02664
OG0002954	Syac.g_00607	Syad.g_02555
OG0002955	Syac.g_00677	Syad.g_02474
OG0002956	Syac.g_00676	Syad.g_02475
OG0002957	Syac.g_00678	Syad.g_02473
OG0002958	Syac.g_00679	Syad.g_02472
OG0002962	Syac.g_01367	Syad.g_01914
OG0002964	Syac.g_01305	Syad.g_01839
OG0002972	Syac.g_01691	Syad.g_02230
OG0002974	Syac.g_01707	Syad.g_02361
OG0002977	Syac.g_02334	Syad.g_03004
OG0002980	Syac.g_02053	Syad.g_00733
OG0002981	Syac.g_02041	Syad.g_00740
OG0002984	Syac.g_01907	Syad.g_00901
OG0003097	Syac.g_00111	Syad.g_00254
OG0003103	Syac.g_02213	Syad.g_00132
OG0003105	Syac.g_00855	Syad.g_01248
OG0003117	Syac.g_01017	Syad.g_02118
OG0003118	Syac.g_01016	Syad.g_02120
OG0003129	Syac.g_01061	Syad.g_02041
OG0003133	Syac.g_00582, Syac.g_00583	Syad.g_02684
OG0003138	Syac.g_00794	Syad.g_01179
OG0003139	Syac.g_01448	Syad.g_02051
OG0003140	Syac.g_01818	Syad.g_00797
OG0003182	Syac.g_00081	Syad.g_00242
OG0003208	Syac.g_02195	Syad.g_00581, Syad.g_00334
OG0003246	Syac.g_01545	Syad.g_00835
OG0003248	Syac.g_02159	Syad.g_01973
OG0003256	Syac.g_00548, Syac.g_00546, Syac.g_00547, Syac.g_00612	Syad.g_00250
OG0003258	Syac.g_00094	Syad.g_00892
OG0003259	Syac.g_01290	Syad.g_01959
OG0003266	Syac.g_00748	Syad.g_02239, Syad.g_01118
OG0003294	Syac.g_02160	Syad.g_00616
OG0003295	Syac.g_00045	Syad.g_00133
OG0003296	Syac.g_00931	Syad.g_00840
OG0003297	Syac.g_01561	Syad.g_01216
OG0003298	Syac.g_01956	Syad.g_00831
OG0003515	Syac.g_00116	Syad.g_00301
OG0003528	Syac.g_01952	Syad.g_00836
OG0003539	Syac.g_01078	Syad.g_01263
OG0003544	Syac.g_01735	Syad.g_01210
OG0003557	Syac.g_01574	Syad.g_01391
OG0003780	Syac.g_00095	Syad.g_00261
OG0003781	Syac.g_00096	Syad.g_00264
OG0003856	Syac.g_00578	Syad.g_00847
OG0003863	Syac.g_01586	Syad.g_00637
OG0003864	Syac.g_00367	Syad.g_02836
OG0003883	Syac.g_01074	Syad.g_00620
OG0003884	Syac.g_01079	Syad.g_02085
OG0003894	Syac.g_01558	Syad.g_02000, Syad.g_00864, Syad.g_01424
OG0003896	Syac.g_01953	Syad.g_00834
OG0004097	Syac.g_01481	Syad.g_01496
OG0004098	Syac.g_01482	Syad.g_01495
OG0004350	Syac.g_00263	Syad.g_00106
OG0004353	Syac.g_00550	Syad.g_02640
OG0004355	Syac.g_01082	Syad.g_01269
OG0004358	Syac.g_02302	Syad.g_02962
OG0005041	Syac.g_00127	Syad.g_00315
OG0005043	Syac.g_00470	Syad.g_00853
OG0005046	Syac.g_00872	Syad.g_00313
OG0005843	Syac.g_00115	Syad.g_00300
OG0005844	Syac.g_00125	Syad.g_00310
OG0005871	Syac.g_01595	Syad.g_00258
