Orthogroup	Syac	Syai
OG0001968	Syac.g_02225	Syai.g_00286
OG0001969	Syac.g_00255	Syai.g_00222
OG0001970	Syac.g_00355	Syai.g_02581
OG0001971	Syac.g_02267	Syai.g_02657
OG0001972	Syac.g_02327	Syai.g_02710
OG0001974	Syac.g_02350	Syai.g_02772
OG0001975	Syac.g_01461	Syai.g_01740
OG0001976	Syac.g_01459	Syai.g_01738
OG0001979	Syac.g_00916	Syai.g_01961
OG0001980	Syac.g_02034	Syai.g_00459
OG0001990	Syac.g_02460	Syai.g_02897
OG0001995	Syac.g_00927	Syai.g_01948
OG0001997	Syac.g_00416	Syai.g_02520
OG0002000	Syac.g_01859	Syai.g_00683
OG0002007	Syac.g_00867	Syai.g_02026
OG0002008	Syac.g_01227	Syai.g_01448
OG0002009	Syac.g_01376	Syai.g_01287
OG0002010	Syac.g_01663	Syai.g_00912
OG0002011	Syac.g_01980	Syai.g_00525
OG0002012	Syac.g_01119	Syai.g_01589
OG0002013	Syac.g_01990	Syai.g_00515
OG0002014	Syac.g_00214	Syai.g_00182
OG0002015	Syac.g_00215	Syai.g_00183, Syai.g_00146
OG0002017	Syac.g_02404	Syai.g_02832
OG0002018	Syac.g_02458	Syai.g_02895
OG0002020	Syac.g_02453	Syai.g_02890
OG0002021	Syac.g_02451	Syai.g_02888
OG0002022	Syac.g_02449	Syai.g_02885
OG0002023	Syac.g_02448	Syai.g_02884
OG0002024	Syac.g_02441	Syai.g_02878
OG0002037	Syac.g_01906	Syai.g_00636
OG0002038	Syac.g_00779	Syai.g_02134
OG0002039	Syac.g_00792	Syai.g_02120
OG0002041	Syac.g_01212	Syai.g_01467
OG0002042	Syac.g_01189	Syai.g_01495
OG0002043	Syac.g_01138	Syai.g_01558
OG0002044	Syac.g_00852	Syai.g_02039
OG0002045	Syac.g_01708	Syai.g_00857
OG0002047	Syac.g_01991	Syai.g_00514
OG0002049	Syac.g_02149	Syai.g_00341
OG0002050	Syac.g_02234	Syai.g_00278
OG0002054	Syac.g_02440	Syai.g_02877
OG0002055	Syac.g_02443	Syai.g_02880
OG0002056	Syac.g_00278	Syai.g_00242
OG0002063	Syac.g_01533	Syai.g_01856, Syai.g_01833
OG0002106	Syac.g_02391	Syai.g_00555
OG0002112	Syac.g_00266	Syai.g_00231
OG0002114	Syac.g_01618	Syai.g_00968
OG0002115	Syac.g_00557	Syai.g_02368
OG0002116	Syac.g_00589	Syai.g_02334
OG0002117	Syac.g_00785	Syai.g_02128
OG0002118	Syac.g_01504	Syai.g_01941, Syai.g_01784
OG0002119	Syac.g_02306	Syai.g_02691
OG0002120	Syac.g_01097	Syai.g_01602
OG0002121	Syac.g_01444	Syai.g_01194
OG0002123	Syac.g_01283	Syai.g_01390
OG0002124	Syac.g_00819	Syai.g_02078
OG0002126	Syac.g_00219	Syai.g_00147, Syai.g_00187
OG0002127	Syac.g_00339	Syai.g_02601
OG0002128	Syac.g_01463	Syai.g_01741
OG0002129	Syac.g_01647	Syai.g_00940
OG0002131	Syac.g_02452	Syai.g_02889
OG0002132	Syac.g_02444	Syai.g_02881
OG0002133	Syac.g_02442	Syai.g_02879
OG0002134	Syac.g_00173	Syai.g_00128
OG0002135	Syac.g_00513	Syai.g_02407
OG0002136	Syac.g_00514	Syai.g_02406
OG0002138	Syac.g_00918	Syai.g_01959
OG0002139	Syac.g_01527	Syai.g_01827
OG0002140	Syac.g_00536	Syai.g_01925
OG0002140	Syac.g_02390	Syai.g_01774
OG0002141	Syac.g_01015	Syai.g_01145
OG0002142	Syac.g_01615	Syai.g_00981
OG0002143	Syac.g_01983	Syai.g_00522
OG0002144	Syac.g_02146	Syai.g_00347
OG0002156	Syac.g_01612	Syai.g_00984
OG0002157	Syac.g_00265	Syai.g_00230
OG0002158	Syac.g_00267	Syai.g_00232
OG0002162	Syac.g_01781	Syai.g_00763
OG0002163	Syac.g_02380	Syai.g_02798
OG0002169	Syac.g_01992	Syai.g_00513
OG0002170	Syac.g_02025	Syai.g_00482
OG0002171	Syac.g_00222	Syai.g_00145, Syai.g_00191
OG0002178	Syac.g_02446	Syai.g_02882
OG0002179	Syac.g_00192	Syai.g_00162
OG0002180	Syac.g_00288	Syai.g_00251
OG0002181	Syac.g_02231	Syai.g_00281
OG0002182	Syac.g_02212	Syai.g_00299
OG0002183	Syac.g_00425	Syai.g_02505
OG0002184	Syac.g_00428	Syai.g_02502
OG0002185	Syac.g_00435	Syai.g_02492
OG0002186	Syac.g_00515	Syai.g_02405
OG0002187	Syac.g_00516	Syai.g_02404
OG0002188	Syac.g_00554	Syai.g_02371
OG0002189	Syac.g_00555	Syai.g_02370
OG0002190	Syac.g_00603	Syai.g_02314
OG0002192	Syac.g_00795	Syai.g_02118
OG0002193	Syac.g_01571	Syai.g_01944, Syai.g_01028
OG0002194	Syac.g_01523	Syai.g_01821
OG0002196	Syac.g_01355	Syai.g_01308
OG0002197	Syac.g_01218	Syai.g_01458
OG0002198	Syac.g_00999	Syai.g_01124
OG0002199	Syac.g_00994	Syai.g_01119
OG0002200	Syac.g_01631	Syai.g_00954
OG0002201	Syac.g_01739	Syai.g_00811
OG0002202	Syac.g_01740	Syai.g_00810
OG0002203	Syac.g_01741	Syai.g_00809
OG0002204	Syac.g_01760	Syai.g_00787
OG0002205	Syac.g_01776	Syai.g_00768
OG0002207	Syac.g_01798	Syai.g_00745
OG0002208	Syac.g_01913	Syai.g_00631
OG0002209	Syac.g_02012	Syai.g_00494
OG0002210	Syac.g_02065	Syai.g_00433
OG0002211	Syac.g_02102	Syai.g_00396
OG0002212	Syac.g_02340	Syai.g_02757
OG0002213	Syac.g_02344	Syai.g_02764
OG0002214	Syac.g_02474	Syai.g_02910
OG0002230	Syac.g_00685	Syai.g_02233
OG0002233	Syac.g_01301	Syai.g_01382
OG0002234	Syac.g_01029	Syai.g_01156
OG0002236	Syac.g_02153	Syai.g_01715
OG0002237	Syac.g_00972	Syai.g_01097
OG0002239	Syac.g_01458	Syai.g_01737
OG0002242	Syac.g_00221	Syai.g_00190
OG0002245	Syac.g_01981	Syai.g_00524
OG0002247	Syac.g_01783	Syai.g_00761
OG0002248	Syac.g_00908	Syai.g_01984
OG0002249	Syac.g_01534	Syai.g_01012, Syai.g_01003, Syai.g_01002, Syai.g_01013
OG0002250	Syac.g_00424	Syai.g_02506
OG0002251	Syac.g_00606	Syai.g_02311
OG0002252	Syac.g_00672	Syai.g_02249
OG0002253	Syac.g_00739	Syai.g_02166
OG0002254	Syac.g_01256	Syai.g_01419
OG0002255	Syac.g_01203	Syai.g_01475
OG0002256	Syac.g_00930	Syai.g_00825
OG0002257	Syac.g_01021	Syai.g_01149
OG0002258	Syac.g_01761	Syai.g_00786
OG0002259	Syac.g_01832	Syai.g_00712
OG0002260	Syac.g_01528	Syai.g_01828
OG0002285	Syac.g_01150	Syai.g_01546
OG0002291	Syac.g_02263	Syai.g_02653
OG0002297	Syac.g_01573	Syai.g_01942
OG0002298	Syac.g_01199	Syai.g_01479
OG0002299	Syac.g_01159	Syai.g_01523
OG0002300	Syac.g_01110	Syai.g_01597
OG0002301	Syac.g_00966	Syai.g_01080
OG0002302	Syac.g_01927	Syai.g_00616
OG0002303	Syac.g_01982	Syai.g_00523
OG0002304	Syac.g_01697	Syai.g_00451
OG0002305	Syac.g_00391	Syai.g_02545
OG0002306	Syac.g_02447	Syai.g_02883
OG0002309	Syac.g_00843	Syai.g_02048
OG0002331	Syac.g_01302	Syai.g_01381
OG0002334	Syac.g_01623	Syai.g_00962
OG0002336	Syac.g_01698	Syai.g_00867
OG0002337	Syac.g_02246	Syai.g_00266
OG0002338	Syac.g_00212, Syac.g_00218	Syai.g_00181
OG0002339	Syac.g_00202	Syai.g_00171
OG0002350	Syac.g_02032	Syai.g_00461
OG0002351	Syac.g_00256	Syai.g_00223
OG0002352	Syac.g_00780	Syai.g_02133
OG0002353	Syac.g_01328	Syai.g_01351
OG0002355	Syac.g_00463	Syai.g_01917
OG0002356	Syac.g_01714	Syai.g_00854
OG0002357	Syac.g_02407	Syai.g_02837
OG0002387	Syac.g_00680	Syai.g_02238
OG0002395	Syac.g_00264	Syai.g_00229
OG0002400	Syac.g_01066	Syai.g_01192
OG0002401	Syac.g_00781	Syai.g_02132
OG0002403	Syac.g_01502	Syai.g_01782
OG0002404	Syac.g_01273	Syai.g_01400
OG0002405	Syac.g_01136	Syai.g_01560
OG0002406	Syac.g_01044	Syai.g_01186
OG0002429	Syac.g_00418	Syai.g_02515
OG0002435	Syac.g_00699	Syai.g_02221
OG0002438	Syac.g_02372	Syai.g_01375, Syai.g_01376
OG0002452	Syac.g_02456	Syai.g_02893
OG0002458	Syac.g_02431	Syai.g_02870
OG0002459	Syac.g_02429	Syai.g_02868
OG0002460	Syac.g_02428	Syai.g_02867
OG0002461	Syac.g_01576	Syai.g_01642
OG0002462	Syac.g_00492	Syai.g_02430
OG0002463	Syac.g_01685	Syai.g_01460
OG0002464	Syac.g_01844	Syai.g_02490
OG0002465	Syac.g_00747	Syai.g_00346
OG0002467	Syac.g_01570	Syai.g_01945, Syai.g_01946
OG0002468	Syac.g_01525	Syai.g_01824, Syai.g_01823, Syai.g_01825
OG0002469	Syac.g_01506	Syai.g_01786
OG0002470	Syac.g_01433	Syai.g_01733
OG0002471	Syac.g_01058	Syai.g_01625
OG0002472	Syac.g_01549	Syai.g_01704
OG0002488	Syac.g_00203	Syai.g_00172
OG0002520	Syac.g_00530	Syai.g_02391
OG0002521	Syac.g_00561	Syai.g_02364
OG0002522	Syac.g_01081	Syai.g_02294
OG0002523	Syac.g_00926	Syai.g_01949
OG0002524	Syac.g_01109	Syai.g_01598
OG0002525	Syac.g_01091	Syai.g_01607
OG0002526	Syac.g_01071	Syai.g_01615
OG0002532	Syac.g_01023	Syai.g_01151
OG0002533	Syac.g_01816	Syai.g_00729
OG0002534	Syac.g_02035	Syai.g_00458
OG0002535	Syac.g_02038	Syai.g_00455
OG0002536	Syac.g_02059	Syai.g_00440
OG0002538	Syac.g_02293	Syai.g_02680
OG0002540	Syac.g_02432	Syai.g_02871
OG0002544	Syac.g_01568	Syai.g_01669
OG0002545	Syac.g_01117	Syai.g_01595
OG0002578	Syac.g_01632	Syai.g_00953
OG0002594	Syac.g_00577	Syai.g_02247
OG0002595	Syac.g_00928	Syai.g_01947
OG0002598	Syac.g_01118	Syai.g_01592
OG0002599	Syac.g_01086	Syai.g_01614
OG0002600	Syac.g_00579	Syai.g_01633, Syai.g_01205
OG0002602	Syac.g_01008	Syai.g_01638
OG0002604	Syac.g_01022	Syai.g_01150
OG0002605	Syac.g_02033	Syai.g_00460
OG0002606	Syac.g_02433	Syai.g_02872
OG0002608	Syac.g_00899	Syai.g_01993
OG0002609	Syac.g_00824	Syai.g_02065
OG0002610	Syac.g_02023	Syai.g_00484
OG0002640	Syac.g_00458, Syac.g_01945	Syai.g_00772
OG0002667	Syac.g_01032	Syai.g_01161
OG0002672	Syac.g_01101	Syai.g_01732
OG0002673	Syac.g_01057	Syai.g_01628
OG0002674	Syac.g_02076	Syai.g_00421
OG0002709	Syac.g_01535	Syai.g_02344
OG0002715	Syac.g_01617	Syai.g_00969
OG0002718	Syac.g_01163	Syai.g_00967
OG0002738	Syac.g_01474	Syai.g_01753
OG0002740	Syac.g_01590	Syai.g_00847
OG0002741	Syac.g_01331	Syai.g_01348
OG0002742	Syac.g_01812	Syai.g_02321, Syai.g_01024
OG0002745	Syac.g_01447	Syai.g_00557
OG0002746	Syac.g_01003	Syai.g_01127
OG0002748	Syac.g_01736	Syai.g_00814
OG0002754	Syac.g_01711	Syai.g_01564
OG0002758	Syac.g_01055	Syai.g_01629
OG0002759	Syac.g_00865	Syai.g_02105
OG0002807	Syac.g_01453	Syai.g_01731
OG0002847	Syac.g_00456	Syai.g_02451
OG0002850	Syac.g_00632	Syai.g_02286
OG0002852	Syac.g_01381	Syai.g_01282
OG0002853	Syac.g_01304	Syai.g_01379
OG0002854	Syac.g_01565	Syai.g_02319
OG0002856	Syac.g_01123	Syai.g_01579
OG0002858	Syac.g_01950	Syai.g_01191
OG0002860	Syac.g_01555	Syai.g_02075
OG0002863	Syac.g_01693	Syai.g_00446
OG0002867	Syac.g_01540	Syai.g_01622
OG0002871	Syac.g_02290	Syai.g_02069
OG0002872	Syac.g_02276	Syai.g_02665
OG0002943	Syac.g_00495	Syai.g_02427
OG0002944	Syac.g_00496	Syai.g_02426
OG0002945	Syac.g_00497	Syai.g_02425
OG0002946	Syac.g_00499	Syai.g_02423
OG0002947	Syac.g_00500	Syai.g_02422
OG0002948	Syac.g_00501	Syai.g_02420
OG0002949	Syac.g_00502	Syai.g_02419
OG0002950	Syac.g_00503	Syai.g_02418
OG0002954	Syac.g_00607	Syai.g_02310
OG0002955	Syac.g_00677	Syai.g_02241
OG0002956	Syac.g_00676	Syai.g_02242
OG0002957	Syac.g_00678	Syai.g_02240
OG0002958	Syac.g_00679	Syai.g_02239
OG0002959	Syac.g_00821	Syai.g_01604
OG0002960	Syac.g_01296	Syai.g_02434
OG0002961	Syac.g_01469	Syai.g_01747
OG0002962	Syac.g_01367	Syai.g_01296
OG0002963	Syac.g_00823, Syac.g_01115	Syai.g_01360
OG0002964	Syac.g_01305	Syai.g_01378
OG0002966	Syac.g_01683	Syai.g_02073
OG0002968	Syac.g_00746	Syai.g_01680
OG0002972	Syac.g_01691	Syai.g_01911, Syai.g_01687
OG0002973	Syac.g_01259	Syai.g_00559
OG0002974	Syac.g_01707	Syai.g_00858
OG0002976	Syac.g_01579	Syai.g_01195
OG0002977	Syac.g_02334	Syai.g_02732
OG0002978	Syac.g_01951	Syai.g_01413
OG0003046	Syac.g_02196	Syai.g_00316
OG0003105	Syac.g_00855	Syai.g_02035
OG0003112	Syac.g_01944	Syai.g_01655
OG0003118	Syac.g_01016	Syai.g_01146
OG0003120	Syac.g_02170	Syai.g_00554
OG0003122	Syac.g_00929	Syai.g_00569
OG0003126	Syac.g_01733	Syai.g_01583
OG0003130	Syac.g_01681	Syai.g_01921
OG0003133	Syac.g_00582, Syac.g_00583	Syai.g_00822
OG0003138	Syac.g_00794	Syai.g_02119
OG0003139	Syac.g_01448	Syai.g_01685, Syai.g_01179
OG0003140	Syac.g_01818	Syai.g_00892
OG0003181	Syac.g_00335	Syai.g_02603
OG0003248	Syac.g_02159	Syai.g_01726
OG0003259	Syac.g_01290	Syai.g_00924, Syai.g_01879
OG0003265	Syac.g_00631	Syai.g_02287
OG0003268	Syac.g_01575	Syai.g_01933
OG0003275	Syac.g_00971	Syai.g_01096
OG0003276	Syac.g_01046	Syai.g_01206, Syai.g_01670
OG0003278	Syac.g_02389	Syai.g_01038
OG0003285	Syac.g_00478	Syai.g_01689
OG0003294	Syac.g_02160	Syai.g_01721
OG0003296	Syac.g_00931	Syai.g_02433
OG0003297	Syac.g_01561	Syai.g_02027
OG0003298	Syac.g_01956	Syai.g_00550
OG0003516	Syac.g_00686	Syai.g_00139
OG0003519	Syac.g_01093	Syai.g_01605
OG0003521	Syac.g_01554	Syai.g_02316
OG0003539	Syac.g_01078	Syai.g_02818
OG0003554	Syac.g_00635	Syai.g_01029, Syai.g_01586
OG0003555	Syac.g_01067	Syai.g_01617
OG0003847	Syac.g_01941	Syai.g_01643
OG0003854	Syac.g_02027	Syai.g_00919
OG0003890	Syac.g_00350	Syai.g_02586
OG0003891	Syac.g_00820	Syai.g_02077
OG0003893	Syac.g_01298	Syai.g_01646
OG0003895	Syac.g_01732	Syai.g_01988
OG0003897	Syac.g_02151	Syai.g_01714
OG0004310	Syac.g_01275	Syai.g_01398
OG0004343	Syac.g_01076	Syai.g_02816
OG0004348	Syac.g_00103	Syai.g_00357
OG0004351	Syac.g_00493	Syai.g_02429
OG0004352	Syac.g_00549	Syai.g_02375
OG0004354	Syac.g_01070	Syai.g_01616
OG0004356	Syac.g_01380	Syai.g_01283
OG0004357	Syac.g_01843	Syai.g_00699
OG0005040	Syac.g_00018	Syai.g_00022
OG0005053	Syac.g_01289	Syai.g_02342
OG0005055	Syac.g_01723	Syai.g_01939
OG0005059	Syac.g_02347	Syai.g_02770
