Orthogroup	Prbf	Prbe
OG0001793	Prbf.g_00373	Prbe.g_00687
OG0001793	Prbf.g_00308	Prbe.g_00083
OG0001795	Prbf.g_00726	Prbe.g_01018
OG0001795	Prbf.g_00851	Prbe.g_00092
OG0001802	Prbf.g_00334	Prbe.g_00726
OG0001802	Prbf.g_00859	Prbe.g_01608
OG0001807	Prbf.g_01381	Prbe.g_00159
OG0001820	Prbf.g_00297	Prbe.g_00072
OG0001834	Prbf.g_00121	Prbe.g_00347
OG0001836	Prbf.g_00091	Prbe.g_00377
OG0001836	Prbf.g_00092	Prbe.g_00376
OG0001842	Prbf.g_00294	Prbe.g_00069
OG0001875	Prbf.g_00716	Prbe.g_01008
OG0001876	Prbf.g_00717	Prbe.g_01009
OG0001916	Prbf.g_01779	Prbe.g_00637
OG0001917	Prbf.g_01076	Prbe.g_01391
OG0001922	Prbf.g_00139	Prbe.g_00329
OG0001923	Prbf.g_00132	Prbe.g_00336
OG0001930	Prbf.g_00293	Prbe.g_00068
OG0001931	Prbf.g_00292	Prbe.g_00067
OG0001955	Prbf.g_00813	Prbe.g_00016
OG0001956	Prbf.g_01184	Prbe.g_01283
OG0001963	Prbf.g_00266	Prbe.g_00202
OG0001965	Prbf.g_00759	Prbe.g_01051
OG0001977	Prbf.g_00427	Prbe.g_01174
OG0001988	Prbf.g_00050	Prbe.g_00917
OG0001996	Prbf.g_01351	Prbe.g_00129
OG0002003	Prbf.g_00288	Prbe.g_00063
OG0002019	Prbf.g_00818	Prbe.g_00011
OG0002030	Prbf.g_00780	Prbe.g_01115
OG0002034	Prbf.g_01916	Prbe.g_00500
OG0002036	Prbf.g_00257	Prbe.g_00211
OG0002052	Prbf.g_01066	Prbe.g_01401
OG0002096	Prbf.g_00130	Prbe.g_00338
OG0002096	Prbf.g_00310	Prbe.g_00085
OG0002098	Prbf.g_00078	Prbe.g_00390
OG0002106	Prbf.g_00054	Prbe.g_01626
OG0002109	Prbf.g_00283	Prbe.g_00058
OG0002122	Prbf.g_00289	Prbe.g_00064
OG0002164	Prbf.g_00844	Prbe.g_00099
OG0002165	Prbf.g_00850	Prbe.g_00093
OG0002176	Prbf.g_00376	Prbe.g_00684
OG0002176	Prbf.g_00825	Prbe.g_00004
OG0002177	Prbf.g_01918	Prbe.g_00498
OG0002228	Prbf.g_00758	Prbe.g_01050
OG0002228	Prbf.g_00730	Prbe.g_01022
OG0002232	Prbf.g_01280	Prbe.g_00457
OG0002240	Prbf.g_01451	Prbe.g_01665
OG0002246	Prbf.g_00745	Prbe.g_01037
OG0002270	Prbf.g_00128	Prbe.g_00340
OG0002275	Prbf.g_00723	Prbe.g_01015
OG0002282	Prbf.g_00251	Prbe.g_00217
OG0002283	Prbf.g_00868	Prbe.g_01599
OG0002284	Prbf.g_00332	Prbe.g_00728
OG0002293	Prbf.g_00333	Prbe.g_00727
OG0002294	Prbf.g_00843	Prbe.g_00100
OG0002321	Prbf.g_00125	Prbe.g_00343
OG0002326	Prbf.g_00756	Prbe.g_01048
OG0002340	Prbf.g_01544	Prbe.g_01758
OG0002344	Prbf.g_01697	Prbe.g_01911
OG0002345	Prbf.g_01926	Prbe.g_00490
OG0002346	Prbf.g_00891	Prbe.g_01576
OG0002348	Prbf.g_00827	Prbe.g_00002
OG0002377	Prbf.g_00093	Prbe.g_00375
OG0002379	Prbf.g_00746	Prbe.g_01038
OG0002383	Prbf.g_00300	Prbe.g_00075
OG0002384	Prbf.g_00722	Prbe.g_01014
OG0002389	Prbf.g_00539	Prbe.g_00817
OG0002397	Prbf.g_01086	Prbe.g_01381
OG0002398	Prbf.g_00259	Prbe.g_00209
OG0002398	Prbf.g_00889	Prbe.g_01578
OG0002421	Prbf.g_00126	Prbe.g_00342
OG0002433	Prbf.g_00802	Prbe.g_00027
OG0002436	Prbf.g_00763	Prbe.g_01132
OG0002439	Prbf.g_00800	Prbe.g_00029
OG0002442	Prbf.g_00352	Prbe.g_00708
OG0002453	Prbf.g_00713	Prbe.g_01005
OG0002455	Prbf.g_00805	Prbe.g_00024
OG0002456	Prbf.g_00526	Prbe.g_00804
OG0002457	Prbf.g_00743	Prbe.g_01035
OG0002457	Prbf.g_00725	Prbe.g_01017
OG0002480	Prbf.g_00122	Prbe.g_00346
OG0002487	Prbf.g_00043	Prbe.g_00910
OG0002497	Prbf.g_00325	Prbe.g_00735
OG0002499	Prbf.g_00267	Prbe.g_00201
OG0002500	Prbf.g_00270	Prbe.g_00198
OG0002501	Prbf.g_00354	Prbe.g_00706
OG0002502	Prbf.g_00848	Prbe.g_00095
OG0002503	Prbf.g_01751	Prbe.g_00665
OG0002504	Prbf.g_01254	Prbe.g_01213
OG0002505	Prbf.g_00815	Prbe.g_00014
OG0002508	Prbf.g_00326	Prbe.g_00734
OG0002509	Prbf.g_00331	Prbe.g_00729
OG0002510	Prbf.g_00290	Prbe.g_00065
OG0002511	Prbf.g_01624	Prbe.g_01838
OG0002512	Prbf.g_01919	Prbe.g_00497
OG0002513	Prbf.g_00885	Prbe.g_01582
OG0002514	Prbf.g_00237	Prbe.g_00231
OG0002515	Prbf.g_00784	Prbe.g_00045
OG0002516	Prbf.g_00887	Prbe.g_01580
OG0002517	Prbf.g_00315	Prbe.g_00090
OG0002518	Prbf.g_01937	Prbe.g_00479
OG0002556	Prbf.g_00004	Prbe.g_00871
OG0002557	Prbf.g_00005	Prbe.g_00872
OG0002558	Prbf.g_00006	Prbe.g_00873
OG0002564	Prbf.g_00828	Prbe.g_00001
OG0002583	Prbf.g_00268	Prbe.g_00200
OG0002584	Prbf.g_01058	Prbe.g_01409
OG0002586	Prbf.g_01286	Prbe.g_00451
OG0002587	Prbf.g_00718	Prbe.g_01010
OG0002588	Prbf.g_00136	Prbe.g_00332
OG0002646	Prbf.g_00525	Prbe.g_00803
OG0002654	Prbf.g_00867	Prbe.g_01600
OG0002655	Prbf.g_00064	Prbe.g_01616
OG0002656	Prbf.g_00047	Prbe.g_00914
OG0002657	Prbf.g_00809	Prbe.g_00020
OG0002658	Prbf.g_00895	Prbe.g_01572
OG0002659	Prbf.g_00852	Prbe.g_00091
OG0002660	Prbf.g_00858	Prbe.g_01609
OG0002661	Prbf.g_00058	Prbe.g_01622
OG0002662	Prbf.g_00796	Prbe.g_00032
OG0002663	Prbf.g_00714	Prbe.g_01006
OG0002702	Prbf.g_00721	Prbe.g_01013
OG0002703	Prbf.g_00311	Prbe.g_00086
OG0002725	Prbf.g_00736	Prbe.g_01028
OG0002727	Prbf.g_01054	Prbe.g_01413
OG0002728	Prbf.g_00846	Prbe.g_00097
OG0002729	Prbf.g_00258	Prbe.g_00210
OG0002772	Prbf.g_00086	Prbe.g_00382
OG0002773	Prbf.g_00081	Prbe.g_00387
OG0002774	Prbf.g_00082	Prbe.g_00386
OG0002775	Prbf.g_00079	Prbe.g_00389
OG0002786	Prbf.g_00370	Prbe.g_00690
OG0002806	Prbf.g_00359	Prbe.g_00700
OG0002809	Prbf.g_01091	Prbe.g_01376
OG0002810	Prbf.g_00271	Prbe.g_00197
OG0002811	Prbf.g_00307	Prbe.g_00082
OG0002812	Prbf.g_00349	Prbe.g_00711
OG0002814	Prbf.g_00358	Prbe.g_00702
OG0002815	Prbf.g_00710	Prbe.g_01002
OG0002817	Prbf.g_00898	Prbe.g_01569
OG0002819	Prbf.g_00764	Prbe.g_01131
OG0002820	Prbf.g_00770	Prbe.g_01125
OG0002821	Prbf.g_01385	Prbe.g_00163
OG0002822	Prbf.g_01386	Prbe.g_00164
OG0002823	Prbf.g_01737	Prbe.g_01951
OG0002824	Prbf.g_00322	Prbe.g_00738
OG0002825	Prbf.g_00279	Prbe.g_00054
OG0002826	Prbf.g_01020	Prbe.g_01447
OG0002827	Prbf.g_00942	Prbe.g_01525
OG0002828	Prbf.g_00884	Prbe.g_01583
OG0002829	Prbf.g_00877	Prbe.g_01590
OG0002830	Prbf.g_00255	Prbe.g_00213
OG0002831	Prbf.g_00269	Prbe.g_00199
OG0002832	Prbf.g_00814	Prbe.g_00015
OG0002833	Prbf.g_00747	Prbe.g_01039
OG0002834	Prbf.g_00744	Prbe.g_01036
OG0002835	Prbf.g_00742	Prbe.g_01034
OG0002836	Prbf.g_00694	Prbe.g_00986
OG0002888	Prbf.g_00127	Prbe.g_00341
OG0002894	Prbf.g_00120	Prbe.g_00348
OG0002903	Prbf.g_00371	Prbe.g_00689
OG0002918	Prbf.g_00345	Prbe.g_00715
OG0002919	Prbf.g_01932	Prbe.g_00484
OG0002920	Prbf.g_00337	Prbe.g_00723
OG0002921	Prbf.g_00329	Prbe.g_00731
OG0002922	Prbf.g_00328	Prbe.g_00732
OG0002923	Prbf.g_00321	Prbe.g_00739
OG0002924	Prbf.g_00314	Prbe.g_00089
OG0002925	Prbf.g_00301	Prbe.g_00076
OG0002926	Prbf.g_00284	Prbe.g_00059
OG0002927	Prbf.g_01149	Prbe.g_01318
OG0002928	Prbf.g_00041	Prbe.g_00908
OG0002929	Prbf.g_00779	Prbe.g_01116
OG0002930	Prbf.g_00537	Prbe.g_00815
OG0003012	Prbf.g_00083	Prbe.g_00385
OG0003013	Prbf.g_00084	Prbe.g_00384
OG0003028	Prbf.g_00362	Prbe.g_00697
OG0003031	Prbf.g_01711	Prbe.g_01925
OG0003060	Prbf.g_01944	Prbe.g_00472
OG0003061	Prbf.g_01943	Prbe.g_00473
OG0003062	Prbf.g_01942	Prbe.g_00474
OG0003070	Prbf.g_01566	Prbe.g_01780
OG0003071	Prbf.g_01631	Prbe.g_01845
OG0003072	Prbf.g_01935	Prbe.g_00481
OG0003073	Prbf.g_00369	Prbe.g_00691
OG0003074	Prbf.g_00343	Prbe.g_00717
OG0003075	Prbf.g_00842	Prbe.g_00101
OG0003076	Prbf.g_01257	Prbe.g_01210
OG0003077	Prbf.g_01147	Prbe.g_01320
OG0003078	Prbf.g_01082	Prbe.g_01385
OG0003079	Prbf.g_01057	Prbe.g_01410
OG0003080	Prbf.g_00053	Prbe.g_01627
OG0003081	Prbf.g_00009	Prbe.g_00876
OG0003082	Prbf.g_00755	Prbe.g_01047
OG0003083	Prbf.g_00752	Prbe.g_01044
OG0003084	Prbf.g_00703	Prbe.g_00995
OG0003087	Prbf.g_00001	Prbe.g_00402
OG0003087	Prbf.g_01335	Prbe.g_00402
OG0003087	Prbf.g_00001	Prbe.g_00868
OG0003087	Prbf.g_01335	Prbe.g_00868
OG0003088	Prbf.g_00067	Prbe.g_00113
OG0003088	Prbf.g_00830	Prbe.g_00113
OG0003088	Prbf.g_00067	Prbe.g_00401
OG0003088	Prbf.g_00830	Prbe.g_00401
OG0003161	Prbf.g_00138	Prbe.g_00330
OG0003162	Prbf.g_00087	Prbe.g_00381
OG0003163	Prbf.g_00088	Prbe.g_00380
OG0003178	Prbf.g_00003	Prbe.g_00870
OG0003221	Prbf.g_00076	Prbe.g_00392
OG0003234	Prbf.g_01477	Prbe.g_01691
OG0003235	Prbf.g_01947	Prbe.g_01952
OG0003236	Prbf.g_00363	Prbe.g_00696
OG0003237	Prbf.g_00360	Prbe.g_00699
OG0003238	Prbf.g_00330	Prbe.g_00730
OG0003239	Prbf.g_01148	Prbe.g_01319
OG0003240	Prbf.g_00061	Prbe.g_01619
OG0003241	Prbf.g_00798	Prbe.g_00030
OG0003242	Prbf.g_00797	Prbe.g_00031
OG0003243	Prbf.g_00724	Prbe.g_01016
OG0003244	Prbf.g_00712	Prbe.g_01004
OG0003419	Prbf.g_01356	Prbe.g_00134
OG0003420	Prbf.g_01361	Prbe.g_00139
OG0003421	Prbf.g_01377	Prbe.g_00155
OG0003422	Prbf.g_01423	Prbe.g_01637
OG0003423	Prbf.g_01434	Prbe.g_01648
OG0003424	Prbf.g_01474	Prbe.g_01688
OG0003425	Prbf.g_01475	Prbe.g_01689
OG0003426	Prbf.g_01476	Prbe.g_01690
OG0003427	Prbf.g_01605	Prbe.g_01819
OG0003428	Prbf.g_01712	Prbe.g_01926
OG0003429	Prbf.g_01866	Prbe.g_00550
OG0003430	Prbf.g_01923	Prbe.g_00493
OG0003431	Prbf.g_01933	Prbe.g_00483
OG0003432	Prbf.g_01934	Prbe.g_00482
OG0003433	Prbf.g_01936	Prbe.g_00480
OG0003434	Prbf.g_01939	Prbe.g_00477
OG0003435	Prbf.g_01940	Prbe.g_00476
OG0003436	Prbf.g_01941	Prbe.g_00475
OG0003437	Prbf.g_01945	Prbe.g_00471
OG0003438	Prbf.g_01946	Prbe.g_00470
OG0003439	Prbf.g_00379	Prbe.g_00681
OG0003440	Prbf.g_00378	Prbe.g_00682
OG0003441	Prbf.g_00377	Prbe.g_00683
OG0003442	Prbf.g_00368	Prbe.g_00692
OG0003443	Prbf.g_00367	Prbe.g_00693
OG0003444	Prbf.g_00366	Prbe.g_00694
OG0003445	Prbf.g_00355	Prbe.g_00705
OG0003446	Prbf.g_00342	Prbe.g_00718
OG0003447	Prbf.g_00341	Prbe.g_00719
OG0003448	Prbf.g_00335	Prbe.g_00725
OG0003449	Prbf.g_00305	Prbe.g_00080
OG0003450	Prbf.g_00304	Prbe.g_00079
OG0003451	Prbf.g_00303	Prbe.g_00078
OG0003452	Prbf.g_00302	Prbe.g_00077
OG0003453	Prbf.g_00277	Prbe.g_00052
OG0003454	Prbf.g_00835	Prbe.g_00108
OG0003455	Prbf.g_01327	Prbe.g_00410
OG0003456	Prbf.g_01215	Prbe.g_01252
OG0003457	Prbf.g_01157	Prbe.g_01310
OG0003458	Prbf.g_01101	Prbe.g_01366
OG0003459	Prbf.g_01097	Prbe.g_01370
OG0003460	Prbf.g_00901	Prbe.g_01566
OG0003461	Prbf.g_00886	Prbe.g_01581
OG0003462	Prbf.g_00057	Prbe.g_01623
OG0003463	Prbf.g_00049	Prbe.g_00916
OG0003464	Prbf.g_00038	Prbe.g_00905
OG0003465	Prbf.g_00020	Prbe.g_00887
OG0003466	Prbf.g_00073	Prbe.g_00395
OG0003467	Prbf.g_00074	Prbe.g_00394
OG0003468	Prbf.g_00075	Prbe.g_00393
OG0003469	Prbf.g_00077	Prbe.g_00391
OG0003470	Prbf.g_00080	Prbe.g_00388
OG0003471	Prbf.g_00085	Prbe.g_00383
OG0003472	Prbf.g_00134	Prbe.g_00334
OG0003473	Prbf.g_00238	Prbe.g_00230
OG0003474	Prbf.g_00249	Prbe.g_00219
OG0003475	Prbf.g_00261	Prbe.g_00207
OG0003476	Prbf.g_00273	Prbe.g_00195
OG0003477	Prbf.g_00823	Prbe.g_00006
OG0003478	Prbf.g_00820	Prbe.g_00009
OG0003479	Prbf.g_00803	Prbe.g_00026
OG0003480	Prbf.g_00791	Prbe.g_00038
OG0003481	Prbf.g_00790	Prbe.g_00039
OG0003482	Prbf.g_00771	Prbe.g_01124
OG0003483	Prbf.g_00768	Prbe.g_01127
OG0003484	Prbf.g_00753	Prbe.g_01045
OG0003485	Prbf.g_00740	Prbe.g_01032
OG0003486	Prbf.g_00738	Prbe.g_01030
OG0003487	Prbf.g_00737	Prbe.g_01029
OG0003488	Prbf.g_00727	Prbe.g_01019
OG0003489	Prbf.g_00720	Prbe.g_01012
OG0003805	Prbf.g_01948	Prbe.g_01953
OG0003810	Prbf.g_00275	Prbe.g_00050
OG0004284	Prbf.g_00380	Prbe.g_00680
