Orthogroup	Prbh	Prbn
OG0002505	Prbh.g_01403	Prbn.g_00137
OG0002508	Prbh.g_00808	Prbn.g_00823
OG0002509	Prbh.g_00798	Prbn.g_00818
OG0002510	Prbh.g_00830	Prbn.g_01033
OG0002511	Prbh.g_00495	Prbn.g_00051
OG0002512	Prbh.g_01446	Prbn.g_00478
OG0002513	Prbh.g_01315	Prbn.g_01156
OG0002514	Prbh.g_00180	Prbn.g_00902
OG0002515	Prbh.g_01864	Prbn.g_01654
OG0002516	Prbh.g_01314	Prbn.g_01158
OG0002517	Prbh.g_00210	Prbn.g_01058
OG0002564	Prbh.g_00209	Prbn.g_00150
OG0002583	Prbh.g_01404	Prbn.g_00871
OG0002584	Prbh.g_01140	Prbn.g_01359
OG0002586	Prbh.g_00911	Prbn.g_01587
OG0002587	Prbh.g_01795	Prbn.g_01720
OG0002646	Prbh.g_01610	Prbn.g_01914
OG0002656	Prbh.g_01354	Prbn.g_01105
OG0002657	Prbh.g_00942	Prbn.g_00131
OG0002658	Prbh.g_01306	Prbn.g_01166
OG0002660	Prbh.g_01338	Prbn.g_01129
OG0002661	Prbh.g_01346	Prbn.g_01116
OG0002662	Prbh.g_01352	Prbn.g_01642
OG0002663	Prbh.g_01822	Prbn.g_01724
OG0002727	Prbh.g_01145	Prbn.g_01355
OG0002728	Prbh.g_00849	Prbn.g_01938
OG0002729	Prbh.g_00198	Prbn.g_00881
OG0002821	Prbh.g_00724	Prbn.g_00719
OG0002822	Prbh.g_00723	Prbn.g_00718
OG0002823	Prbh.g_00378	Prbn.g_00660
OG0002824	Prbh.g_00811	Prbn.g_00827
OG0002825	Prbh.g_00838	Prbn.g_01022
OG0002826	Prbh.g_01180	Prbn.g_00847
OG0002827	Prbh.g_01258	Prbn.g_00386
OG0002828	Prbh.g_01316	Prbn.g_01155
OG0002829	Prbh.g_01323	Prbn.g_01148
OG0002830	Prbh.g_00817	Prbn.g_00884
OG0002832	Prbh.g_01874	Prbn.g_00136
OG0002833	Prbh.g_01833	Prbn.g_01691
OG0002834	Prbh.g_01830	Prbn.g_01694
OG0002836	Prbh.g_01783	Prbn.g_01744
OG0002919	Prbh.g_01438	Prbn.g_00465
OG0002920	Prbh.g_00795	Prbn.g_00812
OG0002921	Prbh.g_00807	Prbn.g_00820
OG0002922	Prbh.g_00809	Prbn.g_00821
OG0002923	Prbh.g_01023	Prbn.g_00828
OG0002924	Prbh.g_01847	Prbn.g_01057
OG0002925	Prbh.g_00823	Prbn.g_01044
OG0002926	Prbh.g_00835	Prbn.g_01027
OG0002928	Prbh.g_01361	Prbn.g_01099
OG0002929	Prbh.g_01884	Prbn.g_01659
OG0002930	Prbh.g_01623	Prbn.g_01902
OG0003071	Prbh.g_00488	Prbn.g_00058
OG0003073	Prbh.g_01804	Prbn.g_00780
OG0003074	Prbh.g_00780	Prbn.g_00806
OG0003076	Prbh.g_00940	Prbn.g_01558
OG0003077	Prbh.g_01053	Prbn.g_01448
OG0003078	Prbh.g_01117	Prbn.g_01383
OG0003079	Prbh.g_01141	Prbn.g_01358
OG0003080	Prbh.g_01349	Prbn.g_01111
OG0003082	Prbh.g_00778	Prbn.g_01683
OG0003083	Prbh.g_01891	Prbn.g_01686
OG0003235	Prbh.g_01943	Prbn.g_01946
OG0003239	Prbh.g_01052	Prbn.g_01449
