Orthogroup	Syaj	Syal
OG0001886	Syaj.g_00768	Syal.g_02045
OG0001887	Syaj.g_00763	Syal.g_02267
OG0001888	Syaj.g_01052	Syal.g_02243
OG0001889	Syaj.g_01007	Syal.g_01880
OG0001890	Syaj.g_00368	Syal.g_02476
OG0001891	Syaj.g_00356	Syal.g_02480
OG0001892	Syaj.g_00342	Syal.g_02601
OG0001893	Syaj.g_01300	Syal.g_02708
OG0001894	Syaj.g_01284	Syal.g_02637
OG0001895	Syaj.g_01361	Syal.g_00063
OG0001896	Syaj.g_01562	Syal.g_00535
OG0001897	Syaj.g_02815	Syal.g_00357
OG0001898	Syaj.g_02800	Syal.g_00336
OG0001899	Syaj.g_02726	Syal.g_00263
OG0001900	Syaj.g_02592	Syal.g_01238
OG0001901	Syaj.g_02591	Syal.g_01239
OG0001902	Syaj.g_02558	Syal.g_01270
OG0001903	Syaj.g_02549	Syal.g_01279
OG0001904	Syaj.g_02475	Syal.g_01340
OG0001905	Syaj.g_02461	Syal.g_01346
OG0001906	Syaj.g_01932	Syal.g_00859
OG0001908	Syaj.g_02004	Syal.g_00926
OG0001909	Syaj.g_02016	Syal.g_00939
OG0001910	Syaj.g_02069	Syal.g_00999
OG0001912	Syaj.g_02124	Syal.g_01077
OG0001913	Syaj.g_02126	Syal.g_01081
OG0001914	Syaj.g_00650	Syal.g_02509
OG0001915	Syaj.g_02253	Syal.g_00088
OG0001918	Syaj.g_01172	Syal.g_02068
OG0001924	Syaj.g_01318	Syal.g_02722
OG0001925	Syaj.g_01319	Syal.g_02723
OG0001926	Syaj.g_01320	Syal.g_02724
OG0001927	Syaj.g_01321	Syal.g_02725
OG0001929	Syaj.g_02332	Syal.g_00165
OG0001932	Syaj.g_02424	Syal.g_01452
OG0001933	Syaj.g_01890	Syal.g_00823
OG0001934	Syaj.g_01875	Syal.g_00808
OG0001936	Syaj.g_01233	Syal.g_02069
OG0001937	Syaj.g_01679	Syal.g_02994
OG0001938	Syaj.g_00066	Syal.g_02894
OG0001939	Syaj.g_00488, Syaj.g_00487	Syal.g_02608
OG0001940	Syaj.g_00220	Syal.g_02778
OG0001941	Syaj.g_01520	Syal.g_01591
OG0001943	Syaj.g_01162	Syal.g_01670
OG0001944	Syaj.g_01120	Syal.g_02052
OG0001946	Syaj.g_00481	Syal.g_01793
OG0001947	Syaj.g_00409	Syal.g_01043
OG0001948	Syaj.g_00843	Syal.g_01959
OG0001949	Syaj.g_00863	Syal.g_01978
OG0001950	Syaj.g_00865	Syal.g_01980
OG0001951	Syaj.g_00896	Syal.g_01989
OG0001952	Syaj.g_00920	Syal.g_02015
OG0001953	Syaj.g_00921	Syal.g_02016
OG0001954	Syaj.g_01128	Syal.g_02517
OG0001957	Syaj.g_01295	Syal.g_02703
OG0001958	Syaj.g_00706	Syal.g_02181
OG0001961	Syaj.g_01449	Syal.g_00468
OG0001964	Syaj.g_02653	Syal.g_00210
OG0001965	Syaj.g_01254	Syal.g_02842
OG0001966	Syaj.g_02598	Syal.g_01232
OG0001967	Syaj.g_02596	Syal.g_01234
OG0001968	Syaj.g_02595	Syal.g_01235
OG0001969	Syaj.g_02524	Syal.g_01303
OG0001970	Syaj.g_01934	Syal.g_00861
OG0001971	Syaj.g_02014	Syal.g_00937
OG0001972	Syaj.g_02081	Syal.g_01011
OG0001975	Syaj.g_00649	Syal.g_02508
OG0001976	Syaj.g_00651	Syal.g_02510
OG0001979	Syaj.g_00486	Syal.g_01787, Syal.g_01777
OG0001980	Syaj.g_02796, Syaj.g_02669	Syal.g_00333
OG0001993	Syaj.g_01316	Syal.g_02720
OG0001994	Syaj.g_01317	Syal.g_02721
OG0001995	Syaj.g_00503	Syal.g_01208
OG0001997	Syaj.g_01864	Syal.g_00797
OG0001998	Syaj.g_00798, Syaj.g_00799	Syal.g_00049
OG0001999	Syaj.g_01590	Syal.g_00637
OG0002000	Syaj.g_00117	Syal.g_02944
OG0002002	Syaj.g_00581	Syal.g_02337, Syal.g_01741
OG0002004	Syaj.g_01838	Syal.g_00586
OG0002006	Syaj.g_00398	Syal.g_01842
OG0002007	Syaj.g_00397	Syal.g_01843
OG0002008	Syaj.g_00828	Syal.g_01933
OG0002009	Syaj.g_01062	Syal.g_02254
OG0002011	Syaj.g_01107	Syal.g_00547
OG0002012	Syaj.g_00514	Syal.g_00505
OG0002016	Syaj.g_02061	Syal.g_00992
OG0002017	Syaj.g_02176	Syal.g_01124
OG0002019	Syaj.g_01105	Syal.g_01425
OG0002020	Syaj.g_02220	Syal.g_01161
OG0002021	Syaj.g_02219	Syal.g_01159
OG0002022	Syaj.g_02217	Syal.g_01158
OG0002023	Syaj.g_02216	Syal.g_01157
OG0002024	Syaj.g_02211	Syal.g_01151
OG0002037	Syaj.g_00070	Syal.g_01752
OG0002038	Syaj.g_00311	Syal.g_01663
OG0002039	Syaj.g_00325	Syal.g_01682
OG0002040	Syaj.g_00326	Syal.g_01685
OG0002041	Syaj.g_00847	Syal.g_01963
OG0002043	Syaj.g_00785	Syal.g_02032
OG0002044	Syaj.g_00387	Syal.g_02456
OG0002045	Syaj.g_01453	Syal.g_00472
OG0002046	Syaj.g_01465	Syal.g_00476
OG0002048	Syaj.g_02759	Syal.g_00299
OG0002049	Syaj.g_02677	Syal.g_00216
OG0002050	Syaj.g_02584	Syal.g_01244
OG0002051	Syaj.g_02001	Syal.g_00923
OG0002054	Syaj.g_02210	Syal.g_01150
OG0002055	Syaj.g_02213	Syal.g_01153
OG0002056	Syaj.g_02548	Syal.g_01280
OG0002112	Syaj.g_02537	Syal.g_01292
OG0002113	Syaj.g_02300	Syal.g_00134
OG0002115	Syaj.g_01710	Syal.g_00578
OG0002116	Syaj.g_01684	Syal.g_02999
OG0002117	Syaj.g_00316	Syal.g_01672
OG0002118	Syaj.g_00591	Syal.g_01733
OG0002119	Syaj.g_02056	Syal.g_00982
OG0002121	Syaj.g_00667	Syal.g_00035
OG0002123	Syaj.g_00955	Syal.g_01863
OG0002124	Syaj.g_00352	Syal.g_02488
OG0002128	Syaj.g_00648	Syal.g_02504
OG0002129	Syaj.g_01394	Syal.g_00395
OG0002130	Syaj.g_01509	Syal.g_01603
OG0002132	Syaj.g_02214	Syal.g_01154
OG0002133	Syaj.g_02212	Syal.g_01152
OG0002134	Syaj.g_02436	Syal.g_01442
OG0002135	Syaj.g_01753	Syal.g_00620
OG0002136	Syaj.g_01752	Syal.g_00619
OG0002138	Syaj.g_00489	Syal.g_02586
OG0002139	Syaj.g_00565	Syal.g_01755
OG0002140	Syaj.g_02895	Syal.g_01772
OG0002141	Syaj.g_01249	Syal.g_02496
OG0002142	Syaj.g_01365	Syal.g_00037
OG0002143	Syaj.g_02834	Syal.g_00550
OG0002144	Syaj.g_02683	Syal.g_00221
OG0002154	Syaj.g_01956	Syal.g_01438
OG0002157	Syaj.g_02536	Syal.g_01293
OG0002158	Syaj.g_02538	Syal.g_01291
OG0002159	Syaj.g_02404	Syal.g_01505
OG0002162	Syaj.g_00212	Syal.g_02785
OG0002163	Syaj.g_02143	Syal.g_01092
OG0002166	Syaj.g_00495	Syal.g_01784
OG0002167	Syaj.g_01089	Syal.g_00003
OG0002168	Syaj.g_00410	Syal.g_01840
OG0002172	Syaj.g_02065	Syal.g_00996
OG0002173	Syaj.g_02054	Syal.g_00980
OG0002178	Syaj.g_02215	Syal.g_01156
OG0002179	Syaj.g_02458	Syal.g_01349
OG0002180	Syaj.g_02557	Syal.g_01271
OG0002181	Syaj.g_02589	Syal.g_01241
OG0002182	Syaj.g_02608	Syal.g_01222
OG0002183	Syaj.g_01846	Syal.g_00782
OG0002184	Syaj.g_01843	Syal.g_00779
OG0002185	Syaj.g_01835	Syal.g_00769
OG0002186	Syaj.g_01751	Syal.g_00618
OG0002187	Syaj.g_01750	Syal.g_00617
OG0002188	Syaj.g_01713	Syal.g_00581
OG0002189	Syaj.g_01712	Syal.g_00580
OG0002190	Syaj.g_01662	Syal.g_02985
OG0002191	Syaj.g_01560	Syal.g_00532, Syal.g_00530, Syal.g_00531
OG0002192	Syaj.g_00329	Syal.g_01686
OG0002193	Syaj.g_00508	Syal.g_01780
OG0002194	Syaj.g_00568	Syal.g_01759
OG0002195	Syaj.g_00758	Syal.g_02273
OG0002196	Syaj.g_01040	Syal.g_02224
OG0002197	Syaj.g_00841	Syal.g_01956
OG0002198	Syaj.g_01263	Syal.g_02613
OG0002199	Syaj.g_01268	Syal.g_02617
OG0002200	Syaj.g_01379	Syal.g_00371
OG0002201	Syaj.g_00258	Syal.g_02742
OG0002202	Syaj.g_00257	Syal.g_02743
OG0002203	Syaj.g_00256	Syal.g_02744
OG0002204	Syaj.g_00235	Syal.g_02762
OG0002205	Syaj.g_00217	Syal.g_02780
OG0002207	Syaj.g_00194	Syal.g_02800
OG0002208	Syaj.g_00063	Syal.g_02891
OG0002209	Syaj.g_02813	Syal.g_00355
OG0002210	Syaj.g_02766	Syal.g_00307
OG0002211	Syaj.g_02730	Syal.g_00267
OG0002212	Syaj.g_02099	Syal.g_01051
OG0002213	Syaj.g_02103	Syal.g_01057
OG0002214	Syaj.g_02240	Syal.g_01181
OG0002231	Syaj.g_01499	Syal.g_01612
OG0002233	Syaj.g_00970	Syal.g_00673
OG0002234	Syaj.g_01224	Syal.g_01552
OG0002235	Syaj.g_01045	Syal.g_02235
OG0002236	Syaj.g_02675	Syal.g_02189
OG0002238	Syaj.g_00690	Syal.g_02071
OG0002241	Syaj.g_01466	Syal.g_00477
OG0002245	Syaj.g_02836	Syal.g_00548
OG0002248	Syaj.g_00477	Syal.g_01799
OG0002249	Syaj.g_00550	Syal.g_02368, Syal.g_02383, Syal.g_00722
OG0002250	Syaj.g_01847	Syal.g_00783
OG0002251	Syaj.g_01653	Syal.g_02982
OG0002253	Syaj.g_01498	Syal.g_01613
OG0002254	Syaj.g_00796	Syal.g_01900
OG0002255	Syaj.g_00855	Syal.g_01971
OG0002256	Syaj.g_01678	Syal.g_02645
OG0002257	Syaj.g_01237	Syal.g_02569
OG0002258	Syaj.g_00234	Syal.g_02763
OG0002259	Syaj.g_00148	Syal.g_02834
OG0002260	Syaj.g_00564	Syal.g_01754
OG0002279	Syaj.g_01889	Syal.g_00822
OG0002281	Syaj.g_00219	Syal.g_02779
OG0002286	Syaj.g_01460	Syal.g_01220
OG0002288	Syaj.g_01384	Syal.g_00377, Syal.g_00376, Syal.g_00375, Syal.g_02841
OG0002289	Syaj.g_01468	Syal.g_00479
OG0002290	Syaj.g_00632	Syal.g_00496
OG0002296	Syaj.g_01411	Syal.g_00408
OG0002297	Syaj.g_00512	Syal.g_00386
OG0002298	Syaj.g_00859	Syal.g_01975
OG0002299	Syaj.g_00918	Syal.g_02013
OG0002301	Syaj.g_01691	Syal.g_01566
OG0002303	Syaj.g_02835	Syal.g_00549
OG0002304	Syaj.g_02783	Syal.g_00323
OG0002305	Syaj.g_01892	Syal.g_00825
OG0002306	Syaj.g_02209	Syal.g_01385, Syal.g_01637
OG0002307	Syaj.g_00134	Syal.g_02406, Syal.g_01636
OG0002308	Syaj.g_01035	Syal.g_02219
OG0002309	Syaj.g_00380	Syal.g_02464
OG0002328	Syaj.g_01869	Syal.g_00802
OG0002331	Syaj.g_00972	Syal.g_01571
OG0002332	Syaj.g_00689	Syal.g_02070
OG0002333	Syaj.g_00691	Syal.g_02072
OG0002334	Syaj.g_01371	Syal.g_00027
OG0002336	Syaj.g_01441	Syal.g_00460
OG0002350	Syaj.g_02798	Syal.g_00335
OG0002351	Syaj.g_02525	Syal.g_01302
OG0002352	Syaj.g_00312	Syal.g_01665
OG0002353	Syaj.g_01010	Syal.g_01877
OG0002354	Syaj.g_00897	Syal.g_01990
OG0002355	Syaj.g_01195	Syal.g_02539
OG0002356	Syaj.g_01482	Syal.g_02133, Syal.g_02134
OG0002358	Syaj.g_01557	Syal.g_00527
OG0002359	Syaj.g_01419	Syal.g_00415
OG0002380	Syaj.g_01781	Syal.g_00701
OG0002385	Syaj.g_01461	Syal.g_01219
OG0002390	Syaj.g_02019	Syal.g_00942
OG0002391	Syaj.g_01920	Syal.g_00848
OG0002395	Syaj.g_02535, Syaj.g_02534	Syal.g_01294
OG0002400	Syaj.g_00966	Syal.g_02851
OG0002401	Syaj.g_00313	Syal.g_01666
OG0002402	Syaj.g_00412	Syal.g_01838
OG0002403	Syaj.g_00594	Syal.g_01731
OG0002405	Syaj.g_00783	Syal.g_02035
OG0002407	Syaj.g_02186	Syal.g_01680
OG0002408	Syaj.g_01228	Syal.g_02546
OG0002411	Syaj.g_00390	Syal.g_02452
OG0002432	Syaj.g_02088	Syal.g_01034, Syal.g_01035, Syal.g_01036
OG0002443	Syaj.g_00894	Syal.g_00970
OG0002446	Syaj.g_00023	Syal.g_00436
OG0002461	Syaj.g_01673	Syal.g_00503
OG0002467	Syaj.g_00506, Syaj.g_00505	Syal.g_00097
OG0002470	Syaj.g_00661	Syal.g_02064
OG0002471	Syaj.g_01174	Syal.g_02519
OG0002472	Syaj.g_02897	Syal.g_01554
OG0002473	Syaj.g_02006	Syal.g_00930
OG0002475	Syaj.g_01418	Syal.g_00414
OG0002476	Syaj.g_00159	Syal.g_01860
OG0002491	Syaj.g_01856	Syal.g_00014
OG0002492	Syaj.g_02092	Syal.g_01030, Syal.g_01029, Syal.g_01031
OG0002496	Syaj.g_00679	Syal.g_01193
OG0002519	Syaj.g_02454	Syal.g_02139
OG0002521	Syaj.g_01706	Syal.g_00574
OG0002523	Syaj.g_00502	Syal.g_02844
OG0002524	Syaj.g_01123	Syal.g_01546
OG0002529	Syaj.g_01173	Syal.g_02531
OG0002532	Syaj.g_01234	Syal.g_02557
OG0002533	Syaj.g_00168	Syal.g_02818
OG0002534	Syaj.g_02792	Syal.g_00332
OG0002535	Syaj.g_02789	Syal.g_00329
OG0002536	Syaj.g_02772	Syal.g_00313
OG0002538	Syaj.g_02037	Syal.g_00961
OG0002539	Syaj.g_02129	Syal.g_01084
OG0002542	Syaj.g_01564	Syal.g_02450
OG0002543	Syaj.g_02127	Syal.g_01082
OG0002544	Syaj.g_01227	Syal.g_01114
OG0002569	Syaj.g_00680	Syal.g_02132, Syal.g_01194
OG0002570	Syaj.g_00682	Syal.g_01197
OG0002582	Syaj.g_02468	Syal.g_01382
OG0002590	Syaj.g_01260	Syal.g_00017
OG0002594	Syaj.g_01290	Syal.g_02055
OG0002595	Syaj.g_00504	Syal.g_02596
OG0002596	Syaj.g_01110	Syal.g_02853
OG0002597	Syaj.g_01117	Syal.g_00630
OG0002598	Syaj.g_01118	Syal.g_02574
OG0002599	Syaj.g_01156	Syal.g_02253
OG0002600	Syaj.g_01194	Syal.g_02958
OG0002603	Syaj.g_01218	Syal.g_02532
OG0002604	Syaj.g_01236	Syal.g_02568
OG0002605	Syaj.g_02797	Syal.g_00334
OG0002607	Syaj.g_01443	Syal.g_00462
OG0002608	Syaj.g_00443	Syal.g_01808
OG0002609	Syaj.g_00353	Syal.g_02483
OG0002611	Syaj.g_02456	Syal.g_02140
OG0002631	Syaj.g_01855	Syal.g_00791
OG0002632	Syaj.g_02093	Syal.g_01033
OG0002640	Syaj.g_00666	Syal.g_02086, Syal.g_02513
OG0002641	Syaj.g_00678	Syal.g_01192
OG0002642	Syaj.g_00681	Syal.g_01196
OG0002671	Syaj.g_01727	Syal.g_00593
OG0002674	Syaj.g_02755	Syal.g_00293
OG0002677	Syaj.g_02593	Syal.g_01237
OG0002681	Syaj.g_02604	Syal.g_02821
OG0002683	Syaj.g_01455, Syaj.g_01477	Syal.g_00483
OG0002717	Syaj.g_02051	Syal.g_00977
OG0002734	Syaj.g_01571	Syal.g_01046
OG0002738	Syaj.g_00640	Syal.g_01701
OG0002741	Syaj.g_01013	Syal.g_02603
OG0002746	Syaj.g_01257	Syal.g_00469
OG0002751	Syaj.g_02174	Syal.g_02831
OG0002754	Syaj.g_01464	Syal.g_00475
OG0002758	Syaj.g_01064	Syal.g_02525
OG0002759	Syaj.g_01127	Syal.g_02594
OG0002761	Syaj.g_00562	Syal.g_02610
OG0002804	Syaj.g_00621, Syaj.g_02848	Syal.g_01496
OG0002805	Syaj.g_00633	Syal.g_00497
OG0002851	Syaj.g_00450	Syal.g_01802
OG0002857	Syaj.g_01176	Syal.g_02917
OG0002861	Syaj.g_02901	Syal.g_00390
OG0002862	Syaj.g_02784	Syal.g_00325
OG0002863	Syaj.g_02793	Syal.g_03006
OG0002865	Syaj.g_01111	Syal.g_01561
OG0002867	Syaj.g_01168	Syal.g_01556
OG0002869	Syaj.g_00355	Syal.g_02481
OG0002879	Syaj.g_01202	Syal.g_02160
OG0002965	Syaj.g_00781	Syal.g_00489
OG0002980	Syaj.g_02778	Syal.g_00319
OG0002981	Syaj.g_02785	Syal.g_00326
OG0002983	Syaj.g_00068	Syal.g_01750
OG0002984	Syaj.g_00069	Syal.g_01751
OG0002986	Syaj.g_01149	Syal.g_02059
OG0002987	Syaj.g_01148	Syal.g_02060
OG0002988	Syaj.g_01147	Syal.g_02061
OG0002989	Syaj.g_01626	Syal.g_02590, Syal.g_02591
OG0002993	Syaj.g_01203	Syal.g_02159
OG0002995	Syaj.g_01207	Syal.g_02128
OG0003110	Syaj.g_01204	Syal.g_02158
OG0003129	Syaj.g_01169	Syal.g_02554
OG0003140	Syaj.g_02841	Syal.g_02856, Syal.g_02857
OG0003142	Syaj.g_00006	Syal.g_02573, Syal.g_01937
OG0003143	Syaj.g_01159	Syal.g_02109
OG0003198	Syaj.g_02850	Syal.g_01217
OG0003247	Syaj.g_01197	Syal.g_02117
OG0003272	Syaj.g_02900	Syal.g_02230
OG0003306	Syaj.g_01456, Syaj.g_01478	Syal.g_00484
OG0003307	Syaj.g_01457, Syaj.g_01479	Syal.g_00485
OG0003537	Syaj.g_01080, Syaj.g_00469, Syaj.g_01656	Syal.g_01683
OG0003550	Syaj.g_00937	Syal.g_02430
OG0003931	Syaj.g_00693	Syal.g_02149
OG0004323	Syaj.g_02528	Syal.g_01299
OG0004330	Syaj.g_00610	Syal.g_01557
OG0004377	Syaj.g_01782	Syal.g_02867
OG0006136	Syaj.g_00033	Syal.g_02306
OG0006144	Syaj.g_01158	Syal.g_03013
