Orthogroup	Prbi	Pray
OG0001736	Prbi.g_01734	Pray.g_01589
OG0001737	Prbi.g_00411	Pray.g_00865
OG0001738	Prbi.g_00743	Pray.g_01042
OG0001740	Prbi.g_00967	Pray.g_00468
OG0001787	Prbi.g_00050	Pray.g_00242
OG0001788	Prbi.g_01754	Pray.g_00267
OG0001789	Prbi.g_00527	Pray.g_01015
OG0001790	Prbi.g_00798	Pray.g_00298
OG0001791	Prbi.g_00830	Pray.g_00331
OG0001792	Prbi.g_01318	Pray.g_01936
OG0001793	Prbi.g_01348	Pray.g_01908
OG0001794	Prbi.g_01350	Pray.g_01906
OG0001796	Prbi.g_01716, Prbi.g_01280	Pray.g_01757
OG0001797	Prbi.g_01732	Pray.g_01590
OG0001807	Prbi.g_00401	Pray.g_00855
OG0001808	Prbi.g_00416	Pray.g_00872
OG0001811	Prbi.g_00818	Pray.g_00319
OG0001812	Prbi.g_00819	Pray.g_00320
OG0001813	Prbi.g_00820	Pray.g_00321
OG0001814	Prbi.g_00821	Pray.g_00322
OG0001815	Prbi.g_00914	Pray.g_00415
OG0001817	Prbi.g_01151	Pray.g_00122
OG0001818	Prbi.g_01154	Pray.g_00119
OG0001819	Prbi.g_01346	Pray.g_01910
OG0001824	Prbi.g_01721	Pray.g_01598
OG0001825	Prbi.g_01737	Pray.g_01586
OG0001835	Prbi.g_00367	Pray.g_00821
OG0001836	Prbi.g_00419	Pray.g_00878
OG0001837	Prbi.g_01339	Pray.g_00900
OG0001838	Prbi.g_01343	Pray.g_01915
OG0001839	Prbi.g_01354	Pray.g_01903
OG0001840	Prbi.g_01358	Pray.g_01900
OG0001841	Prbi.g_01379	Pray.g_01882
OG0001846	Prbi.g_01674	Pray.g_01638
OG0001847	Prbi.g_01730	Pray.g_01592
OG0001849	Prbi.g_01171	Pray.g_00100
OG0001850	Prbi.g_01529	Pray.g_01746
OG0001859	Prbi.g_01157	Pray.g_00116
OG0001860	Prbi.g_01158	Pray.g_00115
OG0001861	Prbi.g_01167	Pray.g_00106
OG0001862	Prbi.g_01312	Pray.g_01570
OG0001863	Prbi.g_01316	Pray.g_01939
OG0001865	Prbi.g_01347	Pray.g_01909
OG0001867	Prbi.g_01315	Pray.g_01500
OG0001874	Prbi.g_00713	Pray.g_00873
OG0001902	Prbi.g_01305	Pray.g_00257
OG0001904	Prbi.g_01731	Pray.g_01591
OG0001906	Prbi.g_00809	Pray.g_00308
OG0001947	Prbi.g_01735	Pray.g_01587
OG0001982	Prbi.g_01334	Pray.g_01924
OG0001983	Prbi.g_01338	Pray.g_01920
OG0001986	Prbi.g_00405	Pray.g_00859
OG0002016	Prbi.g_01340	Pray.g_01918
OG0002021	Prbi.g_01887	Pray.g_00259
OG0002116	Prbi.g_02029	Pray.g_01387
OG0002128	Prbi.g_01741	Pray.g_01580
OG0002143	Prbi.g_01479	Pray.g_01783
OG0002169	Prbi.g_01546	Pray.g_01581
OG0002203	Prbi.g_01717	Pray.g_01761
OG0002259	Prbi.g_01569	Pray.g_01754
OG0002296	Prbi.g_00043, Prbi.g_00044	Pray.g_00906
OG0002399	Prbi.g_01715	Pray.g_01760
OG0002968	Prbi.g_01713	Pray.g_01933
OG0002969	Prbi.g_01714	Pray.g_01759
OG0002970	Prbi.g_01718	Pray.g_01762
OG0002971	Prbi.g_01719	Pray.g_01763
OG0002972	Prbi.g_01720	Pray.g_01764
OG0003046	Prbi.g_01568	Pray.g_01752
OG0003302	Prbi.g_01532, Prbi.g_00733	Pray.g_01748
OG0003303	Prbi.g_01531	Pray.g_01747
OG0003487	Prbi.g_01533	Pray.g_01749
