Query	F_000007925.1	F_000011465.1	F_000011485.1	F_000012465.1	F_000012645.1	F_000015645.1	F_000015665.1	F_000015685.1	F_000015705.1	F_000015965.1	F_000018065.1	F_000018585.1	F_000158595.1	F_000757845.1	F_000757865.1	F_000759855.1	F_000759865.1	F_000759875.1	F_000759885.1	F_000759935.1	F_000759955.1	F_000759975.1	F_000760015.1	F_000760035.1	F_000760055.1	F_000760075.1	F_000760095.1	F_000760115.1	F_000760155.1	F_000760175.1	F_000760195.1	F_000760215.1	F_000760235.1	F_000760255.1	F_000760275.1	F_000760295.1	F_000760315.1	F_000760335.1	F_000760355.1	F_000760375.1	F_001631965.1	F_001631985.1	F_001632005.1	F_001632025.1	F_001632045.1	F_001632065.1	F_001632075.1	F_001632125.1	F_001632145.1	F_001989415.1	F_001989435.1	F_001989455.1	F_002812945.1	F_003208055.1	F_003208065.1	F_012933585.1	F_012933595.1	F_012933605.1	F_017695955.1	F_017695965.1	F_017695975.1	F_017696015.1	F_017696035.1	F_017696055.1	F_017696075.1	F_017696085.1	F_017696175.1	F_017696205.1	F_017696245.1	F_017696275.1	F_017696315.1	F_019324835.1	F_019324845.1	F_019324885.1	F_019324905.1	F_019324925.1	F_019324945.1	F_019324955.1	F_019324985.1	F_019325005.1	F_019325015.1	F_019325045.1	F_019325055.1	F_019325065.1	F_019325105.1	F_019325115.1	F_027359355.1	F_027359375.1	F_027359395.1	F_027359415.1	F_027359475.1	F_027359525.1	F_027359575.1	F_027359595.1	F_034092375.1	F_034092395.1	F_034092415.1	F_034092465.1	F_034093315.1	F_047302725.1	F_047302745.1	F_047302755.1	F_047302765.1	F_047302795.1	F_047302805.1	F_047302855.1	F_047302865.1	F_047302875.1	F_047302905.1	F_047302975.1	F_047302985.1	F_047303155.1	F_047303165.1	F_047303175.1	F_047303345.1	F_047303415.1	F_047303465.1	F_047303495.1	F_047303505.1	F_047303555.1	F_047304495.1	F_047304505.1	F_047304515.1	F_047304525.1	F_047304535.1	F_047304605.1	F_047304615.1	F_047304625.1	F_047304675.1	F_047304685.1	F_047304785.1	F_047304905.1	F_047305015.1	F_047305065.1	F_047305115.1	F_047305125.1	F_047305145.1	F_047305155.1	F_047305225.1	F_047305235.1	F_047497115.1	F_047497125.1	F_047947085.1	F_902521235.1	F_902622435.1	F_965655815.1
F_000018065.1	0.260516	0.187809	0.363165	0.250962	0.097454	0.0777121	0.184541	0.249616	0.359138	0.0803228	0	0.275775	0.0267912	0.0792939	0.245123	0.105201	0.105478	0.187569	0.0931238	0.105367	0.0898295	0.0974064	0.0975016	0.0773327	0.0891398	0.0890593	0.0891801	0.0788365	0.260516	0.284512	0.262949	0.262949	0.253747	0.260516	0.260516	0.359138	0.363165	0.363165	0.260516	0.260516	0.372096	0.351789	0.351789	0.372096	0.351789	0.355355	0.363165	0.348416	0.359138	0.0790646	0.0790973	0.0790646	0.0750592	0.257415	0.248298	0.351789	0.351789	0.355355	0.0920866	0.101412	0.0885392	0.102399	0.0768628	0.0792939	0.0873596	0.0759675	0.0942722	0.0901986	0.0758454	0.0824151	0.0803564	0.101258	0.0885392	0.102399	0.0769564	0.0800885	0.0823801	0.0757844	0.0876714	0.0823801	0.0942722	0.255921	0.0901986	0.24765	0.0923439	0.0759064	0.258176	0.28335	0.249616	0.240363	0.251646	0.259726	0.250285	0.259726	0.302019	0.278908	0.285696	0.269949	0.102504	0.187809	0.255921	0.359138	0.260516	0.105145	0.359138	0.0931238	0.359138	0.0931238	0.260516	0.260516	0.359138	0.355355	0.348416	0.262949	0.351789	0.351789	0.359138	0.359138	0.105256	0.0773327	0.359138	0.351789	0.351789	0.0890995	0.0891801	0.260516	0.262949	0.262949	0.255188	0.097454	0.348416	0.372096	0.0803564	0.0803564	0.187809	0.0901575	0.0891398	0.264625	0.078739	0.241519	0.188049	0.188049	0.0974064	0.0789016	0.0804909	0.191267
F_000018585.1	0.248953	0.278908	0.324237	0.268123	0.285696	0.273771	0.284512	0.26723	0.342173	0.269029	0.275775	0	0.276802	0.277846	0.263781	0.282209	0.282209	0.278908	0.276802	0.282209	0.266349	0.269949	0.286903	0.262949	0.279989	0.278908	0.278908	0.273771	0.248953	0.229387	0.253747	0.254463	0.270882	0.248953	0.248953	0.342173	0.342173	0.342173	0.248298	0.248953	0.342173	0.331301	0.326503	0.326503	0.32205	0.32205	0.328856	0.326503	0.3365	0.269949	0.269949	0.269949	0.275775	0.279989	0.270882	0.326503	0.326503	0.328856	0.274765	0.264625	0.277846	0.284512	0.272793	0.264625	0.269949	0.277846	0.266349	0.278908	0.275775	0.27183	0.274765	0.264625	0.277846	0.284512	0.272793	0.276802	0.27183	0.277846	0.269029	0.27183	0.26723	0.277846	0.278908	0.27183	0.275775	0.275775	0.274765	0.228438	0.272793	0.242697	0.265481	0.27183	0.27183	0.26723	0.300482	0.270882	0.272793	0.261316	0.277846	0.278908	0.272793	0.342173	0.248953	0.282209	0.342173	0.276802	0.342173	0.276802	0.248953	0.248953	0.342173	0.32205	0.326503	0.253747	0.324237	0.317894	0.342173	0.342173	0.282209	0.262949	0.3365	0.32205	0.331301	0.279989	0.278908	0.248953	0.253747	0.253747	0.270882	0.286903	0.326503	0.328856	0.269029	0.269029	0.278908	0.266349	0.279989	0.274765	0.273771	0.269029	0.278908	0.278908	0.269949	0.275775	0.279989	0.285696
F_000158595.1	0.256664	0.186857	0.359138	0.244508	0.096745	0.0774904	0.186152	0.246374	0.367471	0.0795573	0.0267912	0.276802	0	0.0784802	0.246374	0.104377	0.104431	0.186621	0.0898295	0.104541	0.0878672	0.0965576	0.096745	0.0763359	0.0869341	0.0869341	0.0868956	0.0769564	0.256664	0.272793	0.262949	0.262949	0.253039	0.256664	0.256664	0.367471	0.367471	0.367471	0.256664	0.256664	0.372096	0.351789	0.342173	0.359138	0.345216	0.348416	0.359138	0.339272	0.359138	0.0771755	0.0772069	0.0771755	0.0739338	0.257415	0.247008	0.342173	0.345216	0.348416	0.0913649	0.0986581	0.0881428	0.101464	0.0763051	0.0779986	0.0881033	0.0737586	0.0936064	0.0887785	0.0747008	0.0802893	0.0786094	0.0985121	0.0881428	0.101515	0.0763976	0.0783513	0.0802223	0.0737586	0.0880639	0.0802223	0.0934743	0.251646	0.0887785	0.248298	0.0915338	0.0747008	0.249616	0.272793	0.242105	0.244508	0.247008	0.256664	0.248953	0.257415	0.297518	0.276802	0.288135	0.265481	0.101567	0.186857	0.252339	0.367471	0.256664	0.104377	0.367471	0.0898295	0.367471	0.0898295	0.256664	0.256664	0.367471	0.348416	0.342173	0.262949	0.342173	0.351789	0.367471	0.367471	0.104541	0.0763359	0.359138	0.345216	0.351789	0.0868956	0.0868956	0.256664	0.262949	0.262949	0.253039	0.096745	0.339272	0.359138	0.0795573	0.0795573	0.186857	0.0881033	0.0869341	0.260516	0.0769564	0.249616	0.187093	0.187093	0.0966044	0.0771442	0.0792939	0.191267
F_000757845.1	0.266349	0.184768	0.363165	0.241519	0.0944513	0.0630694	0.193337	0.242105	0.372096	0.0647763	0.0792939	0.277846	0.0784802	0	0.246374	0.105925	0.105925	0.184768	0.0769252	0.106094	0.0844568	0.0917032	0.0944513	0.0626813	0.0793596	0.0792611	0.0792611	0.0630464	0.265481	0.276802	0.259726	0.259726	0.252339	0.265481	0.265481	0.359138	0.359138	0.359138	0.264625	0.265481	0.359138	0.363165	0.355355	0.359138	0.345216	0.342173	0.342173	0.351789	0.339272	0.0618264	0.0618264	0.0618264	0.0595914	0.251646	0.242697	0.351789	0.351789	0.351789	0.0792939	0.0944961	0.0747306	0.095083	0.0605319	0.0661572	0.0729783	0.0598671	0.0850458	0.0790973	0.0603378	0.0663298	0.0621618	0.0944513	0.0747306	0.095083	0.0605319	0.0619379	0.0662557	0.0597185	0.0731218	0.0662557	0.0848609	0.250962	0.0790973	0.240363	0.0796234	0.0603808	0.242105	0.276802	0.238669	0.250285	0.250962	0.249616	0.248298	0.253747	0.296087	0.277846	0.285696	0.266349	0.095265	0.184768	0.253039	0.355355	0.265481	0.105869	0.355355	0.0769252	0.355355	0.0769252	0.265481	0.265481	0.355355	0.342173	0.355355	0.259726	0.355355	0.363165	0.355355	0.355355	0.106263	0.0626813	0.339272	0.345216	0.363165	0.0792939	0.0792611	0.265481	0.259726	0.259726	0.253039	0.0944513	0.355355	0.359138	0.0648002	0.0648002	0.184768	0.0848609	0.0793596	0.253039	0.0630006	0.245123	0.184997	0.184997	0.0916608	0.0622742	0.0641606	0.186386
F_000757865.1	0.270882	0.252339	0.3365	0.0588165	0.256664	0.246374	0.255921	0.0584652	0.3365	0.246374	0.245123	0.263781	0.246374	0.246374	0	0.251646	0.252339	0.252339	0.240363	0.252339	0.248953	0.246374	0.256664	0.243898	0.245123	0.244508	0.244508	0.250285	0.270882	0.265481	0.269949	0.269949	0.0608573	0.269949	0.269949	0.333846	0.333846	0.333846	0.269949	0.269949	0.345216	0.339272	0.3365	0.345216	0.342173	0.342173	0.326503	0.339272	0.339272	0.247008	0.247008	0.247008	0.249616	0.128892	0.0605535	0.331301	0.333846	0.331301	0.239228	0.251646	0.253039	0.253039	0.242697	0.248953	0.245745	0.246374	0.254463	0.248953	0.248953	0.245123	0.243898	0.251646	0.253039	0.253039	0.242697	0.243294	0.245123	0.246374	0.245745	0.245123	0.255188	0.127278	0.248953	0.0599097	0.239228	0.249616	0.100798	0.265481	0.107464	0.258176	0.0624321	0.101618	0.0998416	0.101929	0.306873	0.28335	0.288135	0.253039	0.251646	0.252339	0.107348	0.3365	0.270882	0.251646	0.3365	0.240363	0.3365	0.240363	0.270882	0.270882	0.3365	0.342173	0.339272	0.269949	0.339272	0.351789	0.3365	0.3365	0.252339	0.243898	0.342173	0.342173	0.339272	0.245123	0.244508	0.270882	0.269949	0.269949	0.0612951	0.256664	0.3365	0.345216	0.246374	0.246374	0.252339	0.248953	0.245123	0.105646	0.250285	0.108162	0.252339	0.252339	0.246374	0.24765	0.252339	0.255188
F_000759855.1	0.265481	0.194132	0.363165	0.250962	0.101618	0.105478	0.189021	0.250285	0.372096	0.108633	0.105201	0.282209	0.104377	0.105925	0.251646	0	0.000628082	0.194399	0.108752	0.000750798	0.105534	0.101002	0.101567	0.103566	0.10893	0.10893	0.109049	0.107754	0.265481	0.269029	0.261316	0.261316	0.258176	0.265481	0.265481	0.372096	0.372096	0.372096	0.265481	0.265481	0.363165	0.372096	0.367471	0.377093	0.351789	0.351789	0.377093	0.359138	0.367471	0.10559	0.105646	0.10559	0.103459	0.251646	0.250962	0.363165	0.372096	0.372096	0.108339	0.0997419	0.107061	0.103138	0.104541	0.101825	0.106832	0.102451	0.105367	0.107812	0.104051	0.105423	0.104925	0.0996425	0.107061	0.103138	0.104541	0.10476	0.105367	0.102399	0.106832	0.105367	0.105256	0.24765	0.107812	0.249616	0.108515	0.104051	0.253039	0.269949	0.259726	0.248298	0.264625	0.260516	0.253039	0.258176	0.297518	0.282209	0.288135	0.269029	0.102399	0.193866	0.24765	0.367471	0.265481	6.57285e-05	0.367471	0.108752	0.367471	0.108752	0.265481	0.265481	0.367471	0.351789	0.367471	0.261316	0.363165	0.377093	0.367471	0.367471	0.000634523	0.103566	0.367471	0.351789	0.372096	0.10893	0.109049	0.265481	0.261316	0.261316	0.258176	0.101618	0.359138	0.377093	0.108633	0.108633	0.194132	0.105925	0.10893	0.257415	0.107638	0.245745	0.194132	0.194132	0.101053	0.107929	0.110072	0.193866
F_000759865.1	0.265481	0.194132	0.359138	0.250962	0.10167	0.105367	0.188291	0.250285	0.372096	0.108633	0.105478	0.282209	0.104431	0.105925	0.252339	0.000628082	0	0.194399	0.108752	0.000448529	0.106151	0.101002	0.101618	0.103512	0.108752	0.108752	0.10893	0.10758	0.265481	0.269029	0.259726	0.260516	0.258176	0.265481	0.265481	0.372096	0.372096	0.372096	0.265481	0.265481	0.363165	0.372096	0.359138	0.372096	0.351789	0.351789	0.377093	0.355355	0.367471	0.10559	0.10559	0.10559	0.103619	0.251646	0.250962	0.359138	0.367471	0.367471	0.107987	0.0995928	0.107118	0.103298	0.104322	0.10167	0.106775	0.102557	0.105145	0.107812	0.104105	0.105201	0.10476	0.0994936	0.107118	0.103405	0.104322	0.10465	0.105201	0.102347	0.106775	0.105201	0.10498	0.248298	0.107812	0.250285	0.108339	0.104214	0.253039	0.269029	0.259726	0.248953	0.266349	0.260516	0.252339	0.257415	0.297518	0.282209	0.288135	0.268123	0.102137	0.194132	0.24765	0.367471	0.265481	0.000637744	0.367471	0.108811	0.367471	0.108811	0.265481	0.265481	0.367471	0.351789	0.363165	0.260516	0.359138	0.372096	0.367471	0.367471	0.000321208	0.103512	0.367471	0.351789	0.372096	0.108752	0.10887	0.265481	0.260516	0.260516	0.258946	0.101618	0.351789	0.372096	0.108693	0.108693	0.194132	0.106433	0.108752	0.258176	0.107464	0.245745	0.194132	0.194132	0.101002	0.107638	0.109709	0.193866
F_000759875.1	0.261316	5.6326e-05	0.3365	0.248298	0.183863	0.183416	0.124424	0.250285	0.348416	0.182312	0.187569	0.278908	0.186621	0.184768	0.252339	0.194399	0.194399	0	0.188777	0.194399	0.185226	0.1808	0.183863	0.180588	0.185456	0.185456	0.185687	0.184768	0.261316	0.260516	0.257415	0.257415	0.242105	0.261316	0.261316	0.377093	0.377093	0.377093	0.261316	0.261316	0.359138	0.359138	0.359138	0.355355	0.355355	0.355355	0.339272	0.359138	0.348416	0.179954	0.180164	0.179954	0.183194	0.24765	0.245745	0.355355	0.363165	0.359138	0.181014	0.179954	0.179954	0.187331	0.182312	0.180588	0.189266	0.180588	0.188533	0.182312	0.183863	0.188049	0.180375	0.179744	0.179954	0.187331	0.182094	0.180164	0.187809	0.180588	0.188777	0.187809	0.188291	0.246374	0.182312	0.245123	0.1808	0.183863	0.252339	0.261316	0.248953	0.245745	0.242105	0.261316	0.242105	0.256664	0.303595	0.282209	0.296087	0.257415	0.185919	5.94597e-05	0.247008	0.377093	0.261316	0.194399	0.377093	0.188777	0.377093	0.188777	0.261316	0.261316	0.377093	0.359138	0.359138	0.257415	0.359138	0.351789	0.377093	0.377093	0.194132	0.180588	0.348416	0.359138	0.359138	0.185687	0.185456	0.261316	0.257415	0.257415	0.242697	0.183863	0.359138	0.355355	0.182312	0.182312	7.19992e-05	0.185226	0.185456	0.258176	0.184768	0.250962	7.19992e-05	7.19992e-05	0.1808	0.182751	0.179326	0.0293417
F_000759885.1	0.270882	0.189021	0.348416	0.239793	0.0965109	0.0749095	0.195209	0.242697	0.388475	0.074051	0.0931238	0.276802	0.0898295	0.0769252	0.240363	0.108752	0.108752	0.188777	0	0.108811	0.0884596	0.0947662	0.0965576	0.0737877	0.0858299	0.0857923	0.0859053	0.0752696	0.270882	0.273771	0.265481	0.265481	0.240938	0.270882	0.270882	0.359138	0.359138	0.359138	0.270882	0.270882	0.372096	0.367471	0.359138	0.359138	0.342173	0.345216	0.355355	0.355355	0.363165	0.0749394	0.0749694	0.0749394	0.0712908	0.250285	0.236481	0.359138	0.363165	0.363165	0.08039	0.0957228	0.0822052	0.0985121	0.073468	0.0750892	0.0805583	0.0713184	0.0866653	0.0846768	0.0720144	0.0768628	0.0746711	0.0956769	0.0822052	0.0985121	0.073497	0.0743747	0.0767694	0.0712356	0.0806934	0.0767694	0.0865505	0.248298	0.0846768	0.236481	0.080592	0.0720986	0.255188	0.273771	0.257415	0.24765	0.243898	0.253747	0.248953	0.253039	0.308579	0.273771	0.293321	0.270882	0.0971692	0.189021	0.248953	0.355355	0.270882	0.108752	0.355355	3.12735e-05	0.355355	3.12735e-05	0.270882	0.270882	0.355355	0.345216	0.355355	0.265481	0.351789	0.363165	0.355355	0.355355	0.108989	0.0737877	0.363165	0.342173	0.367471	0.0857171	0.0858676	0.270882	0.265481	0.265481	0.242105	0.0965576	0.355355	0.359138	0.0740803	0.0740803	0.189021	0.0887386	0.0857923	0.252339	0.0752094	0.248953	0.189266	0.189266	0.094721	0.0753298	0.0762743	0.186386
F_000759935.1	0.265481	0.194132	0.363165	0.251646	0.10167	0.10559	0.188291	0.250962	0.372096	0.108693	0.105367	0.282209	0.104541	0.106094	0.252339	0.000750798	0.000448529	0.194399	0.108811	0	0.106151	0.101053	0.101618	0.103673	0.10887	0.108811	0.108989	0.107754	0.265481	0.268123	0.261316	0.261316	0.258176	0.265481	0.265481	0.372096	0.372096	0.372096	0.265481	0.265481	0.363165	0.372096	0.363165	0.377093	0.351789	0.351789	0.377093	0.355355	0.367471	0.105478	0.105478	0.105478	0.103566	0.252339	0.250962	0.359138	0.367471	0.367471	0.108221	0.0996425	0.107291	0.103138	0.104595	0.101825	0.106775	0.102504	0.105478	0.10787	0.104214	0.105367	0.104815	0.0995432	0.107348	0.103138	0.104595	0.104705	0.105312	0.102504	0.106946	0.105312	0.105201	0.248298	0.10787	0.250285	0.108574	0.104159	0.253039	0.269029	0.260516	0.249616	0.266349	0.260516	0.253039	0.258176	0.297518	0.281089	0.288135	0.269029	0.102242	0.194132	0.248298	0.367471	0.265481	0.000760516	0.367471	0.108811	0.367471	0.108811	0.265481	0.265481	0.367471	0.351789	0.363165	0.261316	0.359138	0.372096	0.367471	0.367471	0.000477283	0.103673	0.367471	0.351789	0.372096	0.108752	0.108989	0.265481	0.261316	0.261316	0.258946	0.101618	0.355355	0.377093	0.108693	0.108693	0.194132	0.10649	0.10887	0.258946	0.10758	0.246374	0.194132	0.194132	0.101104	0.107812	0.10989	0.193866
F_000759955.1	0.263781	0.185226	0.339272	0.248953	0.098415	0.0823451	0.193074	0.246374	0.359138	0.0825908	0.0898295	0.266349	0.0878672	0.0844568	0.248953	0.105534	0.106151	0.185226	0.0884596	0.106151	0	0.0972166	0.098415	0.0832999	0.0893012	0.0891801	0.0891398	0.0825204	0.263781	0.269029	0.262127	0.262127	0.251646	0.263781	0.263781	0.348416	0.348416	0.348416	0.263781	0.263781	0.367471	0.367471	0.339272	0.355355	0.339272	0.342173	0.342173	0.339272	0.342173	0.0821006	0.0821354	0.0821006	0.0793925	0.249616	0.243898	0.339272	0.342173	0.345216	0.0902398	0.0977883	0.0877888	0.0995432	0.0797558	0.0811692	0.0870884	0.0804909	0.0917882	0.09082	0.0804572	0.0834072	0.0818574	0.0977404	0.0877888	0.0995928	0.0799551	0.0816154	0.0834072	0.0804236	0.0870884	0.0834072	0.0916184	0.248298	0.0907783	0.243898	0.0904876	0.0804909	0.253747	0.269029	0.247008	0.243898	0.251646	0.250962	0.245745	0.255188	0.308579	0.28335	0.28335	0.263781	0.101825	0.185226	0.248298	0.348416	0.263781	0.105534	0.348416	0.0884994	0.348416	0.0884994	0.263781	0.263781	0.348416	0.342173	0.3365	0.262127	0.3365	0.345216	0.348416	0.348416	0.106094	0.0832999	0.342173	0.339272	0.367471	0.0891801	0.0891398	0.263781	0.262127	0.262127	0.252339	0.098415	0.339272	0.355355	0.0825908	0.0825908	0.185226	0.000349788	0.0892608	0.262949	0.0825556	0.245123	0.185456	0.185456	0.0972166	0.0830505	0.085157	0.189021
F_000759975.1	0.268123	0.180588	0.351789	0.250285	0.0790646	0.090529	0.185687	0.248953	0.348416	0.0917457	0.0974064	0.269949	0.0965576	0.0917032	0.246374	0.101002	0.101002	0.1808	0.0947662	0.101053	0.0972166	0	0.0790973	0.0915761	0.094676	0.094541	0.094721	0.0940493	0.268123	0.27183	0.268123	0.268123	0.257415	0.268123	0.268123	0.355355	0.355355	0.355355	0.268123	0.268123	0.342173	0.339272	0.348416	0.355355	0.345216	0.348416	0.348416	0.348416	0.372096	0.0908617	0.0908617	0.0908617	0.0896257	0.245745	0.248298	0.348416	0.348416	0.348416	0.0942722	0.0809307	0.0917457	0.0880639	0.0899113	0.0872819	0.0912807	0.090281	0.092689	0.0938717	0.0904462	0.0902398	0.0908617	0.0808967	0.0917457	0.0880639	0.0899113	0.0907367	0.090281	0.0902398	0.0913649	0.090281	0.0926457	0.246374	0.0938274	0.248953	0.0943169	0.0904462	0.259726	0.273771	0.240938	0.245745	0.262127	0.253747	0.247008	0.252339	0.298982	0.284512	0.288135	0.269949	0.0917457	0.180588	0.245745	0.351789	0.268123	0.100951	0.355355	0.0947662	0.355355	0.0947662	0.268123	0.268123	0.351789	0.348416	0.348416	0.268123	0.348416	0.359138	0.355355	0.351789	0.101053	0.0915761	0.372096	0.348416	0.339272	0.0944961	0.094586	0.268123	0.268123	0.268123	0.257415	0.0790973	0.348416	0.359138	0.0917457	0.0917457	0.180588	0.0976925	0.094676	0.266349	0.0941829	0.239793	0.1808	0.1808	2.5015e-05	0.0925593	0.0925162	0.1808
F_000760015.1	0.265481	0.183863	0.363165	0.258946	2.8144e-05	0.0903636	0.189513	0.260516	0.351789	0.0904049	0.0975016	0.286903	0.096745	0.0944513	0.256664	0.101567	0.101618	0.183863	0.0965576	0.101618	0.098415	0.0790973	0	0.0900342	0.097264	0.097264	0.0974064	0.0927323	0.265481	0.270882	0.275775	0.275775	0.262949	0.265481	0.265481	0.345216	0.345216	0.345216	0.265481	0.265481	0.359138	0.351789	0.3365	0.359138	0.348416	0.348416	0.355355	0.3365	0.345216	0.0904876	0.0904876	0.0904876	0.0897887	0.262127	0.262127	0.3365	0.339272	0.345216	0.0932987	0.08453	0.0917882	0.0897071	0.0915338	0.0875932	0.0926457	0.0890995	0.0931238	0.0917457	0.0905705	0.0901575	0.0909034	0.0844202	0.0917882	0.0897071	0.0915338	0.0906951	0.0900342	0.0890191	0.0925593	0.0900342	0.0930801	0.264625	0.0917457	0.261316	0.0934743	0.0905705	0.263781	0.269949	0.262127	0.257415	0.268123	0.252339	0.255188	0.255188	0.298982	0.264625	0.286903	0.272793	0.0923869	0.183863	0.26723	0.345216	0.265481	0.101515	0.345216	0.0965109	0.345216	0.0965109	0.265481	0.265481	0.345216	0.348416	0.3365	0.275775	0.3365	0.355355	0.345216	0.345216	0.101618	0.0900753	0.345216	0.348416	0.351789	0.0971692	0.0973589	0.265481	0.275775	0.275775	0.263781	1.25038e-05	0.3365	0.359138	0.0903636	0.0903636	0.183863	0.0988046	0.0973114	0.26723	0.092473	0.260516	0.184088	0.184088	0.079032	0.0917032	0.0911127	0.180375
F_000760035.1	0.259726	0.1808	0.372096	0.239793	0.0900342	0.0557946	0.191013	0.237565	0.372096	0.0580963	0.0773327	0.262949	0.0763359	0.0626813	0.243898	0.103566	0.103512	0.180588	0.0737877	0.103673	0.0832999	0.0915761	0.0900342	0	0.0762435	0.0762743	0.0762743	0.0539453	0.259726	0.276802	0.26723	0.268123	0.245123	0.258946	0.258946	0.382525	0.382525	0.382525	0.258946	0.258946	0.382525	0.359138	0.351789	0.372096	0.351789	0.359138	0.359138	0.348416	0.348416	0.0513894	0.051424	0.0513894	0.0501952	0.248953	0.239228	0.351789	0.355355	0.355355	0.0771755	0.0943169	0.0696107	0.0970746	0.051965	0.0623418	0.071679	0.0523888	0.0828732	0.0756324	0.050993	0.0580352	0.055334	0.0942722	0.0696107	0.0971692	0.0519825	0.0550297	0.0580352	0.0523002	0.0719023	0.0580352	0.0828024	0.248298	0.0756324	0.240363	0.0774904	0.050993	0.249616	0.275775	0.245745	0.256664	0.24765	0.257415	0.259726	0.258176	0.289391	0.28335	0.286903	0.265481	0.095265	0.1808	0.248953	0.388475	0.259726	0.103566	0.382525	0.0737877	0.382525	0.0737877	0.258946	0.258946	0.382525	0.359138	0.348416	0.268123	0.348416	0.355355	0.382525	0.382525	0.103781	2.18865e-05	0.348416	0.351789	0.359138	0.0762128	0.0762743	0.258946	0.268123	0.268123	0.245745	0.0900753	0.348416	0.372096	0.0580963	0.0580963	0.1808	0.0836584	0.0762435	0.253039	0.0538348	0.242697	0.181014	0.181014	0.0915338	0.0525311	0.056163	0.185687
F_000760055.1	0.259726	0.185687	0.345216	0.252339	0.097264	0.0741097	0.191013	0.251646	0.367471	0.0759981	0.0891398	0.279989	0.0869341	0.0793596	0.245123	0.10893	0.108752	0.185456	0.0858299	0.10887	0.0893012	0.094676	0.097264	0.0762435	0	0.000413439	0.000467694	0.0762743	0.259726	0.263781	0.268123	0.268123	0.263781	0.259726	0.259726	0.372096	0.372096	0.372096	0.259726	0.259726	0.359138	0.345216	0.342173	0.355355	0.328856	0.331301	0.351789	0.339272	0.355355	0.073526	0.073555	0.073526	0.0720144	0.248298	0.254463	0.3365	0.339272	0.3365	0.085343	0.0977404	0.0834788	0.0982214	0.0739631	0.0763359	0.0831572	0.0726642	0.090987	0.0865123	0.0728925	0.07609	0.0754204	0.0976925	0.0835147	0.0982697	0.0739923	0.0751793	0.0759675	0.0724655	0.0828732	0.0759675	0.09082	0.24765	0.0865123	0.254463	0.0856421	0.0729497	0.259726	0.264625	0.250285	0.255188	0.257415	0.255921	0.246374	0.256664	0.302019	0.270882	0.286903	0.273771	0.0977883	0.185687	0.248298	0.367471	0.259726	0.10893	0.372096	0.0858676	0.367471	0.0858676	0.259726	0.259726	0.367471	0.331301	0.342173	0.268123	0.342173	0.351789	0.367471	0.367471	0.109049	0.0762435	0.355355	0.328856	0.345216	0.000454915	0.000515682	0.259726	0.268123	0.268123	0.264625	0.0972166	0.339272	0.355355	0.0759675	0.0759675	0.185687	0.089585	2.5015e-05	0.255188	0.0761513	0.242105	0.185919	0.185919	0.094631	0.0756931	0.0768316	0.187809
F_000760075.1	0.258946	0.185687	0.345216	0.250962	0.097264	0.0740803	0.191013	0.251646	0.367471	0.0758454	0.0890593	0.278908	0.0869341	0.0792611	0.244508	0.10893	0.108752	0.185456	0.0857923	0.108811	0.0891801	0.094541	0.097264	0.0762743	0.000413439	0	0.000156838	0.0762435	0.258946	0.262949	0.268123	0.268123	0.263781	0.258946	0.258946	0.372096	0.372096	0.372096	0.258946	0.258946	0.359138	0.345216	0.342173	0.355355	0.328856	0.331301	0.351789	0.339272	0.355355	0.073468	0.073468	0.073468	0.0720144	0.24765	0.254463	0.3365	0.339272	0.3365	0.0854176	0.0975493	0.0834788	0.0982214	0.0739923	0.0763051	0.083015	0.0726358	0.09082	0.0865123	0.0728639	0.0761513	0.0753902	0.0975016	0.0834788	0.0982214	0.0740216	0.0751192	0.0760287	0.0724655	0.0827318	0.0760287	0.0906535	0.247008	0.0864742	0.254463	0.0856796	0.0728925	0.259726	0.263781	0.249616	0.255188	0.257415	0.255188	0.245745	0.255921	0.302019	0.270882	0.286903	0.273771	0.0978362	0.185687	0.248298	0.367471	0.258946	0.10893	0.372096	0.0857923	0.367471	0.0857923	0.258946	0.258946	0.367471	0.331301	0.342173	0.268123	0.342173	0.351789	0.367471	0.367471	0.109049	0.0763051	0.355355	0.328856	0.345216	0.000299006	0.000147395	0.258946	0.268123	0.268123	0.264625	0.0972166	0.339272	0.355355	0.0758149	0.0758149	0.185687	0.0893821	0.000419814	0.255921	0.0761206	0.241519	0.185919	0.185919	0.0944961	0.075602	0.0767694	0.187809
