Orthogroup	Prbj	Syal
OG0002035	Prbj.g_00735	Syal.g_00041, Syal.g_00042
OG0002037	Prbj.g_01632	Syal.g_01752
OG0002038	Prbj.g_00840	Syal.g_01663
OG0002039	Prbj.g_00827	Syal.g_01682
OG0002040	Prbj.g_00303	Syal.g_01685
OG0002041	Prbj.g_02246	Syal.g_01963
OG0002042	Prbj.g_02262	Syal.g_01984
OG0002043	Prbj.g_02307	Syal.g_02032
OG0002044	Prbj.g_02472	Syal.g_02456
OG0002045	Prbj.g_00135	Syal.g_00472
OG0002046	Prbj.g_00138	Syal.g_00476
OG0002048	Prbj.g_00369	Syal.g_00299
OG0002050	Prbj.g_01387	Syal.g_01244
OG0002051	Prbj.g_00508	Syal.g_00923
OG0002111	Prbj.g_02696	Syal.g_02655
OG0002113	Prbj.g_01206	Syal.g_00134
OG0002114	Prbj.g_00440	Syal.g_00048
OG0002115	Prbj.g_00866	Syal.g_00578
OG0002117	Prbj.g_00833	Syal.g_01672
OG0002118	Prbj.g_01902	Syal.g_01733
OG0002119	Prbj.g_00015	Syal.g_00982
OG0002121	Prbj.g_01122	Syal.g_00035
OG0002122	Prbj.g_00934	Syal.g_01789
OG0002124	Prbj.g_02494	Syal.g_02488
OG0002127	Prbj.g_00548	Syal.g_00880
OG0002128	Prbj.g_01993	Syal.g_02504
OG0002130	Prbj.g_01726	Syal.g_01603
OG0002154	Prbj.g_01528	Syal.g_01438
OG0002159	Prbj.g_01811	Syal.g_01505
OG0002161	Prbj.g_00438	Syal.g_00054
OG0002162	Prbj.g_01804	Syal.g_02785
OG0002166	Prbj.g_00930	Syal.g_01784
OG0002167	Prbj.g_00915	Syal.g_00003
OG0002168	Prbj.g_01852	Syal.g_01840
OG0002170	Prbj.g_00344	Syal.g_00344
OG0002172	Prbj.g_00257	Syal.g_00996
OG0002173	Prbj.g_00239	Syal.g_00980
OG0002174	Prbj.g_02011	Syal.g_01125
OG0002229	Prbj.g_01261	Syal.g_00187
OG0002231	Prbj.g_00916	Syal.g_01612
OG0002233	Prbj.g_00903	Syal.g_00673
OG0002234	Prbj.g_02176	Syal.g_01552
OG0002235	Prbj.g_02390	Syal.g_02235
OG0002236	Prbj.g_02510	Syal.g_02189
OG0002237	Prbj.g_02567	Syal.g_02643
OG0002238	Prbj.g_00796	Syal.g_02071
OG0002239	Prbj.g_00664	Syal.g_00559
OG0002241	Prbj.g_00139	Syal.g_00477
OG0002277	Prbj.g_01240	Syal.g_00168
OG0002279	Prbj.g_00622	Syal.g_00822
OG0002281	Prbj.g_01799	Syal.g_02779
OG0002288	Prbj.g_01065	Syal.g_00376
OG0002289	Prbj.g_00141	Syal.g_00479
OG0002290	Prbj.g_00173	Syal.g_02404, Syal.g_00496, Syal.g_00928
OG0002291	Prbj.g_01140	Syal.g_00876
OG0002292	Prbj.g_01156	Syal.g_00948
OG0002328	Prbj.g_00602	Syal.g_00802
OG0002330	Prbj.g_00748	Syal.g_01805
OG0002331	Prbj.g_00761	Syal.g_01571
OG0002332	Prbj.g_00795	Syal.g_02070
OG0002333	Prbj.g_00797	Syal.g_02072
OG0002334	Prbj.g_01048	Syal.g_00027
OG0002335	Prbj.g_01066	Syal.g_00378, Syal.g_00379
OG0002336	Prbj.g_00126	Syal.g_00460
OG0002337	Prbj.g_01398	Syal.g_01256
OG0002340	Prbj.g_00232	Syal.g_00973
OG0002350	Prbj.g_00350	Syal.g_00335
OG0002382	Prbj.g_01621	Syal.g_02906
OG0002390	Prbj.g_01150	Syal.g_00942
OG0002391	Prbj.g_00197	Syal.g_00848
OG0002394	Prbj.g_01929	Syal.g_01028
OG0002432	Prbj.g_01932	Syal.g_01034, Syal.g_01035, Syal.g_01036
OG0002433	Prbj.g_01664	Syal.g_00969
OG0002434	Prbj.g_01873	Syal.g_02802
OG0002438	Prbj.g_00917	Syal.g_01088
OG0002440	Prbj.g_02211	Syal.g_01916
OG0002444	Prbj.g_01059	Syal.g_00055
OG0002446	Prbj.g_00124	Syal.g_00436
OG0002447	Prbj.g_00140	Syal.g_00478
OG0002451	Prbj.g_01123	Syal.g_00743
OG0002461	Prbj.g_01895	Syal.g_00503
OG0002492	Prbj.g_01930	Syal.g_01030, Syal.g_01029, Syal.g_01031
OG0002494	Prbj.g_01681	Syal.g_02768
OG0002496	Prbj.g_02445	Syal.g_01193
OG0002563	Prbj.g_01081	Syal.g_00071
OG0002568	Prbj.g_01773	Syal.g_02756
OG0002569	Prbj.g_02446	Syal.g_02132, Syal.g_01194
OG0002570	Prbj.g_02448	Syal.g_01197
OG0002577	Prbj.g_00115	Syal.g_00511
OG0002580	Prbj.g_02018	Syal.g_01129
OG0002582	Prbj.g_01274	Syal.g_01382
OG0002590	Prbj.g_00420, Prbj.g_00791	Syal.g_00017
OG0002593	Prbj.g_02700	Syal.g_02964
OG0002631	Prbj.g_00384	Syal.g_00791
OG0002632	Prbj.g_01931	Syal.g_01033
OG0002633	Prbj.g_01100	Syal.g_00051
OG0002636	Prbj.g_00032	Syal.g_01570
OG0002637	Prbj.g_00684	Syal.g_02502
OG0002639	Prbj.g_00950	Syal.g_01535
OG0002641	Prbj.g_02444	Syal.g_01192
OG0002642	Prbj.g_02447	Syal.g_01196
OG0002643	Prbj.g_02456	Syal.g_02377
OG0002644	Prbj.g_02582	Syal.g_02627
OG0002645	Prbj.g_02583	Syal.g_02626
OG0002648	Prbj.g_01947	Syal.g_01058
OG0002649	Prbj.g_01948	Syal.g_01059
OG0002650	Prbj.g_01949	Syal.g_01060
OG0002652	Prbj.g_00635	Syal.g_02486, Syal.g_03010
OG0002704	Prbj.g_01262	Syal.g_00188
OG0002705	Prbj.g_02363	Syal.g_02503
OG0002711	Prbj.g_02541	Syal.g_00278
OG0002712	Prbj.g_02584	Syal.g_02625
OG0002713	Prbj.g_02588	Syal.g_02624
OG0002717	Prbj.g_00236	Syal.g_00977
OG0002795	Prbj.g_01258	Syal.g_00185
OG0002798	Prbj.g_00841	Syal.g_01662
OG0002802	Prbj.g_02233	Syal.g_01949
OG0002803	Prbj.g_02542	Syal.g_01540
OG0002844	Prbj.g_01259	Syal.g_00186
OG0002845	Prbj.g_01817	Syal.g_01490
OG0002909	Prbj.g_00709	Syal.g_02520
OG0002938	Prbj.g_01264	Syal.g_01520
OG0002940	Prbj.g_00242	Syal.g_00984
OG0002941	Prbj.g_00787	Syal.g_01497, Syal.g_02156
OG0003038	Prbj.g_00468	Syal.g_01940, Syal.g_01939
OG0003048	Prbj.g_00224	Syal.g_01221
OG0003052	Prbj.g_01434	Syal.g_01295
OG0003091	Prbj.g_00241	Syal.g_00983
OG0003092	Prbj.g_00391	Syal.g_00435
OG0003095	Prbj.g_01660, Prbj.g_01171	Syal.g_01885
OG0003098	Prbj.g_01379	Syal.g_00492
OG0003197	Prbj.g_02328	Syal.g_02268
OG0003219	Prbj.g_02681	Syal.g_02862
OG0003249	Prbj.g_00245	Syal.g_00987
OG0003251	Prbj.g_00802	Syal.g_02173
OG0003252	Prbj.g_01260	Syal.g_01504
OG0003253	Prbj.g_01481	Syal.g_01330
OG0003382	Prbj.g_02622	Syal.g_01945
OG0003501	Prbj.g_00243	Syal.g_00985
OG0003502	Prbj.g_00244	Syal.g_00986
OG0003505	Prbj.g_01101	Syal.g_00788
OG0003506	Prbj.g_01263	Syal.g_01521
OG0003508	Prbj.g_02015	Syal.g_00600
OG0003673	Prbj.g_01314	Syal.g_02037
OG0004289	Prbj.g_01298	Syal.g_00070
