Orthogroup	Prbj	Syag
OG0002003	Prbj.g_00935	Syag.g_01009
OG0002004	Prbj.g_00922	Syag.g_01686
OG0002006	Prbj.g_01854	Syag.g_00952
OG0002007	Prbj.g_01855	Syag.g_00951
OG0002008	Prbj.g_02228	Syag.g_00856
OG0002010	Prbj.g_00644	Syag.g_01384
OG0002012	Prbj.g_01899, Prbj.g_00381	Syag.g_01609
OG0002013	Prbj.g_01462	Syag.g_01841
OG0002014	Prbj.g_01474	Syag.g_02462
OG0002015	Prbj.g_01478	Syag.g_02459
OG0002016	Prbj.g_00253	Syag.g_02062
OG0002017	Prbj.g_02010	Syag.g_02179
OG0002018	Prbj.g_02038	Syag.g_02234
OG0002035	Prbj.g_00735	Syag.g_01318, Syag.g_01319, Syag.g_00549
OG0002037	Prbj.g_01632	Syag.g_01037
OG0002038	Prbj.g_00840	Syag.g_01131
OG0002039	Prbj.g_00827	Syag.g_01118
OG0002040	Prbj.g_00303	Syag.g_01117
OG0002041	Prbj.g_02246	Syag.g_00840
OG0002042	Prbj.g_02262	Syag.g_00818
OG0002043	Prbj.g_02307	Syag.g_00771
OG0002044	Prbj.g_02472	Syag.g_00715, Syag.g_01174
OG0002045	Prbj.g_00135	Syag.g_01346
OG0002046	Prbj.g_00138	Syag.g_01342
OG0002047	Prbj.g_00062	Syag.g_00003
OG0002048	Prbj.g_00369	Syag.g_02795
OG0002050	Prbj.g_01387	Syag.g_02617
OG0002051	Prbj.g_00508	Syag.g_01989
OG0002092	Prbj.g_02378, Prbj.g_01715	Syag.g_01294, Syag.g_01295
OG0002110	Prbj.g_02353	Syag.g_00103
OG0002113	Prbj.g_01206	Syag.g_02311
OG0002114	Prbj.g_00440	Syag.g_01314
OG0002115	Prbj.g_00866	Syag.g_01679
OG0002117	Prbj.g_00833	Syag.g_01124
OG0002119	Prbj.g_00015	Syag.g_02057
OG0002120	Prbj.g_00674	Syag.g_00745
OG0002121	Prbj.g_01122	Syag.g_00172
OG0002122	Prbj.g_00934	Syag.g_01010
OG0002124	Prbj.g_02494	Syag.g_00738
OG0002126	Prbj.g_01476	Syag.g_02460
OG0002127	Prbj.g_00548	Syag.g_01946
OG0002128	Prbj.g_01993	Syag.g_00146
OG0002130	Prbj.g_01726	Syag.g_01190
OG0002159	Prbj.g_01811	Syag.g_02381
OG0002161	Prbj.g_00438	Syag.g_01311
OG0002162	Prbj.g_01804	Syag.g_00300
OG0002167	Prbj.g_00915	Syag.g_01842
OG0002168	Prbj.g_01852	Syag.g_00954
OG0002169	Prbj.g_00061	Syag.g_00002
OG0002170	Prbj.g_00344	Syag.g_02839
OG0002171	Prbj.g_01472	Syag.g_02464
OG0002173	Prbj.g_00239	Syag.g_02055
OG0002174	Prbj.g_02011	Syag.g_02180
OG0002175	Prbj.g_01924	Syag.g_02095
OG0002231	Prbj.g_00916	Syag.g_01180
OG0002233	Prbj.g_00903	Syag.g_00437
OG0002234	Prbj.g_02176	Syag.g_00402
OG0002235	Prbj.g_02390	Syag.g_00647
OG0002236	Prbj.g_02510	Syag.g_00571
OG0002237	Prbj.g_02567	Syag.g_00403
OG0002239	Prbj.g_00664	Syag.g_01661
OG0002241	Prbj.g_00139	Syag.g_01341
OG0002242	Prbj.g_01473	Syag.g_02463
OG0002243	Prbj.g_01937	Syag.g_02107
OG0002279	Prbj.g_00622	Syag.g_01887
OG0002281	Prbj.g_01799	Syag.g_00306
OG0002286	Prbj.g_01923	Syag.g_02094
OG0002289	Prbj.g_00141	Syag.g_01339
OG0002290	Prbj.g_00173	Syag.g_02643
OG0002292	Prbj.g_01156	Syag.g_02018
OG0002328	Prbj.g_00602	Syag.g_01867
OG0002330	Prbj.g_00748	Syag.g_00992
OG0002331	Prbj.g_00761	Syag.g_00211
OG0002336	Prbj.g_00126	Syag.g_01359
OG0002337	Prbj.g_01398	Syag.g_02605
OG0002338	Prbj.g_01479	Syag.g_02456
OG0002339	Prbj.g_01491	Syag.g_02447
OG0002342	Prbj.g_01126, Prbj.g_01355, Prbj.g_01178, Prbj.g_02684	Syag.g_02650
OG0002343	Prbj.g_01344	Syag.g_02669
OG0002350	Prbj.g_00350	Syag.g_02834
OG0002382	Prbj.g_01621	Syag.g_01519
OG0002385	Prbj.g_01925	Syag.g_02096
OG0002386	Prbj.g_02706	Syag.g_00473
OG0002388	Prbj.g_00145	Syag.g_01333
OG0002391	Prbj.g_00197	Syag.g_01916
OG0002394	Prbj.g_01929	Syag.g_02100
OG0002430	Prbj.g_02121	Syag.g_01467
OG0002431	Prbj.g_02120	Syag.g_01468
OG0002432	Prbj.g_01932	Syag.g_02103
OG0002433	Prbj.g_01664	Syag.g_00123
OG0002434	Prbj.g_01873	Syag.g_00281
OG0002438	Prbj.g_00917	Syag.g_02147
OG0002440	Prbj.g_02211	Syag.g_00872
OG0002444	Prbj.g_01059	Syag.g_01309
OG0002447	Prbj.g_00140	Syag.g_01340
OG0002449	Prbj.g_02037	Syag.g_02233
OG0002450	Prbj.g_02061	Syag.g_02259
OG0002492	Prbj.g_01930	Syag.g_02101
OG0002494	Prbj.g_01681	Syag.g_00319
OG0002495	Prbj.g_00728	Syag.g_00749
OG0002496	Prbj.g_02445	Syag.g_00540
OG0002566	Prbj.g_00474	Syag.g_01727
OG0002567	Prbj.g_02122	Syag.g_01586
OG0002568	Prbj.g_01773	Syag.g_00332
OG0002569	Prbj.g_02446	Syag.g_00541
OG0002570	Prbj.g_02448	Syag.g_00544
OG0002573	Prbj.g_01060	Syag.g_01308
OG0002574	Prbj.g_00144	Syag.g_01334
OG0002575	Prbj.g_00146	Syag.g_01332
OG0002576	Prbj.g_00147	Syag.g_01331
OG0002577	Prbj.g_00115	Syag.g_00047
OG0002580	Prbj.g_02018	Syag.g_02184
OG0002590	Prbj.g_00420, Prbj.g_00791	Syag.g_02682
OG0002593	Prbj.g_02700	Syag.g_01610
OG0002632	Prbj.g_01931	Syag.g_02102
OG0002633	Prbj.g_01100	Syag.g_00184, Syag.g_00169
OG0002634	Prbj.g_02611	Syag.g_01782
OG0002635	Prbj.g_00963	Syag.g_01151
OG0002636	Prbj.g_00032	Syag.g_00708
OG0002637	Prbj.g_00684	Syag.g_01797
OG0002638	Prbj.g_01091	Syag.g_00999
OG0002639	Prbj.g_00950	Syag.g_01297
OG0002641	Prbj.g_02444	Syag.g_00539
OG0002642	Prbj.g_02447	Syag.g_00543
OG0002644	Prbj.g_02582	Syag.g_00419
OG0002645	Prbj.g_02583	Syag.g_00420
OG0002647	Prbj.g_01941	Syag.g_02109
OG0002648	Prbj.g_01947	Syag.g_02116
OG0002649	Prbj.g_01948	Syag.g_02117
OG0002650	Prbj.g_01949	Syag.g_02118
OG0002652	Prbj.g_00635	Syag.g_00929, Syag.g_01207
OG0002653	Prbj.g_01922	Syag.g_02093, Syag.g_00494, Syag.g_01283
OG0002705	Prbj.g_02363	Syag.g_00401
OG0002710	Prbj.g_00898	Syag.g_00631
OG0002711	Prbj.g_02541	Syag.g_02776
OG0002712	Prbj.g_02584	Syag.g_00421
OG0002713	Prbj.g_02588	Syag.g_00422
OG0002715	Prbj.g_00114	Syag.g_01436
OG0002716	Prbj.g_01348	Syag.g_02664
OG0002718	Prbj.g_02064	Syag.g_01435
OG0002720	Prbj.g_02386	Syag.g_01001
OG0002798	Prbj.g_00841	Syag.g_01132
OG0002803	Prbj.g_02542	Syag.g_01286
OG0002842	Prbj.g_01935	Syag.g_02104
OG0002845	Prbj.g_01817	Syag.g_02325
OG0002909	Prbj.g_00709	Syag.g_00246
OG0002910	Prbj.g_00770	Syag.g_00029
OG0002912	Prbj.g_02524	Syag.g_02027
OG0002941	Prbj.g_00787	Syag.g_01808
OG0003044	Prbj.g_00217	Syag.g_02640, Syag.g_00500
OG0003048	Prbj.g_00224	Syag.g_01701
OG0003051	Prbj.g_01383	Syag.g_01312
OG0003095	Prbj.g_01660, Prbj.g_01171	Syag.g_00711
OG0003098	Prbj.g_01379	Syag.g_00058
OG0003186	Prbj.g_02124	Syag.g_00538
OG0003193	Prbj.g_02683	Syag.g_00181
OG0003197	Prbj.g_02328	Syag.g_00618
OG0003200	Prbj.g_00658	Syag.g_01008
OG0003202	Prbj.g_01890	Syag.g_00536
OG0003204	Prbj.g_00060	Syag.g_00001, Syag.g_01895
OG0003209	Prbj.g_01378	Syag.g_01813
OG0003210	Prbj.g_01377	Syag.g_01812
OG0003211	Prbj.g_01376	Syag.g_01811
OG0003212	Prbj.g_01375	Syag.g_01810
OG0003213	Prbj.g_01144	Syag.g_02003
OG0003250	Prbj.g_00389	Syag.g_01858, Syag.g_00238
OG0003251	Prbj.g_00802	Syag.g_01252
OG0003390	Prbj.g_01103	Syag.g_01205
OG0003397	Prbj.g_00149	Syag.g_00392
OG0003505	Prbj.g_01101	Syag.g_00892
OG0003823	Prbj.g_00500	Syag.g_01204
OG0004288	Prbj.g_01131	Syag.g_02049
