Orthogroup	Prbj	Syaa
OG0001950	Prbj.g_02258	Syaa.g_01346
OG0001951	Prbj.g_02267	Syaa.g_01355
OG0001952	Prbj.g_02287	Syaa.g_01380
OG0001953	Prbj.g_02288	Syaa.g_01381
OG0001954	Prbj.g_02452	Syaa.g_01438
OG0001957	Prbj.g_02562	Syaa.g_01649
OG0001958	Prbj.g_00811	Syaa.g_01062
OG0001960	Prbj.g_00668	Syaa.g_01835
OG0001961	Prbj.g_00133	Syaa.g_01847
OG0001964	Prbj.g_02642	Syaa.g_02335
OG0001965	Prbj.g_01357	Syaa.g_01602
OG0001966	Prbj.g_01365	Syaa.g_00292
OG0001967	Prbj.g_01367	Syaa.g_00290
OG0001968	Prbj.g_01368	Syaa.g_00289
OG0001969	Prbj.g_01440	Syaa.g_00224
OG0001970	Prbj.g_01536	Syaa.g_02423
OG0001971	Prbj.g_01145	Syaa.g_02501
OG0001972	Prbj.g_00273	Syaa.g_02567
OG0001974	Prbj.g_01952	Syaa.g_02587
OG0001975	Prbj.g_01994	Syaa.g_01032
OG0001976	Prbj.g_01996	Syaa.g_01034
OG0001995	Prbj.g_02136	Syaa.g_00925
OG0001996	Prbj.g_01201	Syaa.g_00036
OG0001997	Prbj.g_00597	Syaa.g_02356
OG0001999	Prbj.g_00462	Syaa.g_00675
OG0002000	Prbj.g_02107	Syaa.g_02004
OG0002001	Prbj.g_00302	Syaa.g_02453
OG0002002	Prbj.g_02160	Syaa.g_00971
OG0002006	Prbj.g_01854	Syaa.g_00858
OG0002007	Prbj.g_01855	Syaa.g_00857
OG0002008	Prbj.g_02228	Syaa.g_01312
OG0002009	Prbj.g_02375	Syaa.g_01114
OG0002010	Prbj.g_00644	Syaa.g_01804
OG0002011	Prbj.g_00069	Syaa.g_02141
OG0002012	Prbj.g_01899, Prbj.g_00381	Syaa.g_01427
OG0002013	Prbj.g_01462	Syaa.g_02151
OG0002014	Prbj.g_01474	Syaa.g_00187
OG0002015	Prbj.g_01478	Syaa.g_00182
OG0002016	Prbj.g_00253	Syaa.g_02551
OG0002017	Prbj.g_02010	Syaa.g_02656
OG0002038	Prbj.g_00840	Syaa.g_00779
OG0002040	Prbj.g_00303	Syaa.g_00793
OG0002044	Prbj.g_02472	Syaa.g_00842
OG0002045	Prbj.g_00135	Syaa.g_01850
OG0002047	Prbj.g_00062	Syaa.g_02152
OG0002048	Prbj.g_00369	Syaa.g_02228
OG0002050	Prbj.g_01387	Syaa.g_00281
OG0002051	Prbj.g_00508	Syaa.g_02489
OG0002063	Prbj.g_00784	Syaa.g_00949
OG0002113	Prbj.g_01206	Syaa.g_00040
OG0002115	Prbj.g_00866	Syaa.g_00561
OG0002117	Prbj.g_00833	Syaa.g_00784
OG0002118	Prbj.g_01902	Syaa.g_01181, Syaa.g_01227
OG0002119	Prbj.g_00015	Syaa.g_02546
OG0002120	Prbj.g_00674	Syaa.g_01440
OG0002121	Prbj.g_01122	Syaa.g_01513
OG0002124	Prbj.g_02494	Syaa.g_00820
OG0002126	Prbj.g_01476	Syaa.g_00185
OG0002127	Prbj.g_00548	Syaa.g_02440
OG0002128	Prbj.g_01993	Syaa.g_01031
OG0002130	Prbj.g_01726	Syaa.g_00737
OG0002160	Prbj.g_00189	Syaa.g_00923
OG0002162	Prbj.g_01804	Syaa.g_01921
OG0002166	Prbj.g_00930	Syaa.g_00917
OG0002168	Prbj.g_01852	Syaa.g_00861
OG0002169	Prbj.g_00061	Syaa.g_02153
OG0002170	Prbj.g_00344	Syaa.g_02186
OG0002171	Prbj.g_01472	Syaa.g_00189
OG0002173	Prbj.g_00239	Syaa.g_02544
OG0002233	Prbj.g_00903	Syaa.g_01209
OG0002234	Prbj.g_02176	Syaa.g_01574
OG0002237	Prbj.g_02567	Syaa.g_01641
OG0002238	Prbj.g_00796	Syaa.g_01053
OG0002242	Prbj.g_01473	Syaa.g_00188
OG0002279	Prbj.g_00622	Syaa.g_02382
OG0002280	Prbj.g_02116	Syaa.g_01994
OG0002281	Prbj.g_01799	Syaa.g_01915
OG0002285	Prbj.g_02295	Syaa.g_01388
OG0002286	Prbj.g_01923	Syaa.g_02311
OG0002292	Prbj.g_01156	Syaa.g_02517
OG0002328	Prbj.g_00602	Syaa.g_02362
OG0002331	Prbj.g_00761	Syaa.g_01208
OG0002332	Prbj.g_00795	Syaa.g_01052
OG0002333	Prbj.g_00797	Syaa.g_01054
OG0002334	Prbj.g_01048	Syaa.g_01766
OG0002336	Prbj.g_00126	Syaa.g_01840
OG0002337	Prbj.g_01398	Syaa.g_00269
OG0002338	Prbj.g_01479	Syaa.g_00184
OG0002339	Prbj.g_01491	Syaa.g_00169
OG0002343	Prbj.g_01344	Syaa.g_00312
OG0002350	Prbj.g_00350	Syaa.g_02190
OG0002381	Prbj.g_02607, Prbj.g_01570	Syaa.g_02454
OG0002385	Prbj.g_01925	Syaa.g_02312
OG0002386	Prbj.g_02706	Syaa.g_01588, Syaa.g_01589
OG0002435	Prbj.g_00952	Syaa.g_00696
OG0002450	Prbj.g_02061	Syaa.g_02746
OG0002461	Prbj.g_01895	Syaa.g_01495
OG0002496	Prbj.g_02445	Syaa.g_02096
OG0002569	Prbj.g_02446	Syaa.g_02095
OG0002570	Prbj.g_02448	Syaa.g_02093
OG0002641	Prbj.g_02444	Syaa.g_02097
OG0002642	Prbj.g_02447	Syaa.g_02094
OG0002643	Prbj.g_02456	Syaa.g_01830
OG0002653	Prbj.g_01922	Syaa.g_02309
OG0002716	Prbj.g_01348	Syaa.g_00308
OG0002733	Prbj.g_00555	Syaa.g_01732, Syaa.g_01731, Syaa.g_01276
OG0002796	Prbj.g_00182	Syaa.g_00928
OG0003093	Prbj.g_00556	Syaa.g_00388
OG0003099	Prbj.g_01586	Syaa.g_01049
OG0004293	Prbj.g_02308	Syaa.g_01401
