Orthogroup	Prbe	Prbg
OG0001858	Prbe.g_01117	Prbg.g_01565
OG0001869	Prbe.g_00390	Prbg.g_00512
OG0001873	Prbe.g_00375	Prbg.g_00527
OG0001878	Prbe.g_01038	Prbg.g_01597
OG0001880	Prbe.g_00085	Prbg.g_00036
OG0001881	Prbe.g_01013	Prbg.g_01622
OG0001883	Prbe.g_00135	Prbg.g_00839
OG0001884	Prbe.g_00780	Prbg.g_01841
OG0001885	Prbe.g_00262	Prbg.g_00640
OG0001886	Prbe.g_00574	Prbg.g_00279
OG0001887	Prbe.g_01526	Prbg.g_01463
OG0001888	Prbe.g_01132	Prbg.g_01580
OG0001889	Prbe.g_01008	Prbg.g_01627
OG0001890	Prbe.g_01009	Prbg.g_01626
OG0001891	Prbe.g_01201	Prbg.g_01138
OG0001892	Prbe.g_00029	Prbg.g_00738
OG0001893	Prbe.g_01309	Prbg.g_01246
OG0001894	Prbe.g_01339	Prbg.g_01276
OG0001895	Prbe.g_00172	Prbg.g_00802
OG0001896	Prbe.g_00708	Prbg.g_00420
OG0001897	Prbe.g_01901	Prbg.g_00126
OG0001898	Prbe.g_01806	Prbg.g_01036
OG0001899	Prbe.g_00148	Prbg.g_00826
OG0001900	Prbe.g_00147	Prbg.g_00827
OG0001901	Prbe.g_00143	Prbg.g_00831
OG0001902	Prbe.g_01192	Prbg.g_01934
OG0001903	Prbe.g_01005	Prbg.g_01630
OG0001904	Prbe.g_00024	Prbg.g_00733
OG0001905	Prbe.g_01017	Prbg.g_01618
OG0001905	Prbe.g_01035	Prbg.g_01600
OG0001908	Prbe.g_00342	Prbg.g_00560
OG0001920	Prbe.g_00974	Prbg.g_01661
OG0001921	Prbe.g_01480	Prbg.g_01417
OG0001922	Prbe.g_00735	Prbg.g_00393
OG0001923	Prbe.g_01041	Prbg.g_01594
OG0001924	Prbe.g_00201	Prbg.g_00701
OG0001925	Prbe.g_00198	Prbg.g_00704
OG0001926	Prbe.g_00706	Prbg.g_00422
OG0001927	Prbe.g_00095	Prbg.g_01052
OG0001928	Prbe.g_01887	Prbg.g_00112
OG0001929	Prbe.g_00665	Prbg.g_00187
OG0001930	Prbe.g_00637	Prbg.g_00215
OG0001931	Prbe.g_01213	Prbg.g_01150
OG0001932	Prbe.g_01425	Prbg.g_01362
OG0001933	Prbe.g_00014	Prbg.g_00723
OG0001934	Prbe.g_00107	Prbg.g_01064
OG0001935	Prbe.g_01411	Prbg.g_01348
OG0001936	Prbe.g_00734	Prbg.g_00394
OG0001937	Prbe.g_00729	Prbg.g_00399
OG0001938	Prbe.g_00065	Prbg.g_00016
OG0001939	Prbe.g_01838	Prbg.g_00063
OG0001941	Prbe.g_00497	Prbg.g_00356
OG0001942	Prbe.g_00498	Prbg.g_00355
OG0001943	Prbe.g_01582	Prbg.g_01519
OG0001944	Prbe.g_00231	Prbg.g_00671
OG0001945	Prbe.g_00045	Prbg.g_00753
OG0001946	Prbe.g_01580	Prbg.g_01517
OG0001947	Prbe.g_00090	Prbg.g_00041
OG0001948	Prbe.g_00804	Prbg.g_01817
OG0001951	Prbe.g_00338	Prbg.g_00564
OG0001952	Prbe.g_00346	Prbg.g_00556
OG0001961	Prbe.g_00058	Prbg.g_00009
OG0001962	Prbe.g_00871	Prbg.g_00499
OG0001963	Prbe.g_00872	Prbg.g_00498
OG0001964	Prbe.g_00873	Prbg.g_00497
OG0001967	Prbe.g_00001	Prbg.g_00710
OG0001968	Prbe.g_00264	Prbg.g_00638
OG0001970	Prbe.g_00063	Prbg.g_00014
OG0001971	Prbe.g_00064	Prbg.g_00015
OG0001972	Prbe.g_01371	Prbg.g_01308
OG0001973	Prbe.g_01703	Prbg.g_00933
OG0001974	Prbe.g_00200	Prbg.g_00702
OG0001975	Prbe.g_01409	Prbg.g_01346
OG0001976	Prbe.g_00008	Prbg.g_00717
OG0001977	Prbe.g_00451	Prbg.g_01118
OG0001978	Prbe.g_01011	Prbg.g_01624
OG0001979	Prbe.g_01010	Prbg.g_01625
OG0001980	Prbe.g_01381	Prbg.g_01318
OG0001981	Prbe.g_00332	Prbg.g_00570
OG0001986	Prbe.g_00336	Prbg.g_00566
OG0001987	Prbe.g_00345	Prbg.g_00557
OG0001994	Prbe.g_01924	Prbg.g_00146
OG0001995	Prbe.g_00129	Prbg.g_00845
OG0001997	Prbe.g_00069	Prbg.g_00020
OG0001998	Prbe.g_00068	Prbg.g_00019
OG0001999	Prbe.g_00067	Prbg.g_00018
OG0002000	Prbe.g_01014	Prbg.g_01621
OG0002002	Prbe.g_00918	Prbg.g_01717
OG0002003	Prbe.g_00803	Prbg.g_01818
OG0002004	Prbe.g_00159	Prbg.g_00815
OG0002007	Prbe.g_01376	Prbg.g_01313
OG0002008	Prbe.g_01600	Prbg.g_01537
OG0002009	Prbe.g_01616	Prbg.g_01553
OG0002010	Prbe.g_00070	Prbg.g_00021
OG0002011	Prbe.g_00914	Prbg.g_00456
OG0002012	Prbe.g_01595	Prbg.g_01532
OG0002013	Prbe.g_00020	Prbg.g_00729
OG0002014	Prbe.g_01572	Prbg.g_01509
OG0002015	Prbe.g_00091	Prbg.g_01048
OG0002016	Prbe.g_01609	Prbg.g_01546
OG0002017	Prbe.g_01622	Prbg.g_01559
OG0002018	Prbe.g_00032	Prbg.g_00741
OG0002025	Prbe.g_00340	Prbg.g_00562
OG0002040	Prbe.g_01051	Prbg.g_01584
OG0002044	Prbe.g_01758	Prbg.g_00988
OG0002046	Prbe.g_01028	Prbg.g_01607
OG0002048	Prbe.g_01413	Prbg.g_01350
OG0002049	Prbe.g_01601	Prbg.g_01538
OG0002050	Prbe.g_00097	Prbg.g_01054
OG0002067	Prbe.g_00690	Prbg.g_00437
OG0002071	Prbe.g_00027	Prbg.g_00736
OG0002073	Prbe.g_01001	Prbg.g_01634
OG0002080	Prbe.g_00700	Prbg.g_00427
OG0002083	Prbe.g_00163	Prbg.g_00811
OG0002084	Prbe.g_00011	Prbg.g_00720
OG0002085	Prbe.g_01911	Prbg.g_00133
OG0002086	Prbe.g_00197	Prbg.g_00705
OG0002087	Prbe.g_00082	Prbg.g_00033
OG0002088	Prbe.g_00711	Prbg.g_00417
OG0002089	Prbe.g_00702	Prbg.g_00426
OG0002090	Prbe.g_01002	Prbg.g_01633
OG0002092	Prbe.g_01569	Prbg.g_01506
OG0002094	Prbe.g_01131	Prbg.g_01579
OG0002095	Prbe.g_01125	Prbg.g_01573
OG0002096	Prbe.g_01888	Prbg.g_00113
OG0002097	Prbe.g_01951	Prbg.g_00173
OG0002098	Prbe.g_00737	Prbg.g_00391
OG0002099	Prbe.g_00738	Prbg.g_00390
OG0002100	Prbe.g_00054	Prbg.g_00005
OG0002101	Prbe.g_00096	Prbg.g_01053
OG0002102	Prbe.g_01447	Prbg.g_01384
OG0002103	Prbe.g_01525	Prbg.g_01462
OG0002104	Prbe.g_01583	Prbg.g_01520
OG0002105	Prbe.g_01590	Prbg.g_01527
OG0002106	Prbe.g_00213	Prbg.g_00689
OG0002107	Prbe.g_00210	Prbg.g_00692
OG0002108	Prbe.g_00199	Prbg.g_00703
OG0002109	Prbe.g_00002	Prbg.g_00711
OG0002110	Prbe.g_00015	Prbg.g_00724
OG0002111	Prbe.g_01039	Prbg.g_01596
OG0002112	Prbe.g_01037	Prbg.g_01598
OG0002113	Prbe.g_01036	Prbg.g_01599
OG0002114	Prbe.g_00986	Prbg.g_01649
OG0002124	Prbe.g_00382	Prbg.g_00520
OG0002125	Prbe.g_00387	Prbg.g_00515
OG0002126	Prbe.g_00386	Prbg.g_00516
OG0002127	Prbe.g_00389	Prbg.g_00513
OG0002129	Prbe.g_01626	Prbg.g_00449
OG0002133	Prbe.g_00348	Prbg.g_00554
OG0002136	Prbe.g_00910	Prbg.g_00460
OG0002141	Prbe.g_00689	Prbg.g_00438
OG0002153	Prbe.g_00817	Prbg.g_01804
OG0002158	Prbe.g_00715	Prbg.g_00413
OG0002159	Prbe.g_00484	Prbg.g_00369
OG0002160	Prbe.g_00723	Prbg.g_00405
OG0002161	Prbe.g_00731	Prbg.g_00397
OG0002162	Prbe.g_00732	Prbg.g_00396
OG0002163	Prbe.g_00739	Prbg.g_00389
OG0002164	Prbe.g_00089	Prbg.g_00040
OG0002165	Prbe.g_00076	Prbg.g_00027
OG0002166	Prbe.g_01625	Prbg.g_00448
OG0002167	Prbe.g_00908	Prbg.g_00462
OG0002168	Prbe.g_01116	Prbg.g_01564
OG0002169	Prbe.g_01129	Prbg.g_01577
OG0002170	Prbe.g_00815	Prbg.g_01806
OG0002176	Prbe.g_00385	Prbg.g_00517
OG0002177	Prbe.g_00341	Prbg.g_00561
OG0002191	Prbe.g_00697	Prbg.g_00430
OG0002195	Prbe.g_01925	Prbg.g_00147
OG0002198	Prbe.g_00086	Prbg.g_00037
OG0002209	Prbe.g_00472	Prbg.g_00381
OG0002210	Prbe.g_00473	Prbg.g_00380
OG0002211	Prbe.g_00474	Prbg.g_00379
OG0002217	Prbe.g_01780	Prbg.g_01010
OG0002218	Prbe.g_01845	Prbg.g_00070
OG0002219	Prbe.g_00481	Prbg.g_00372
OG0002220	Prbe.g_00691	Prbg.g_00436
OG0002221	Prbe.g_00717	Prbg.g_00411
OG0002222	Prbe.g_00059	Prbg.g_00010
OG0002223	Prbe.g_00101	Prbg.g_01058
OG0002224	Prbe.g_01210	Prbg.g_01147
OG0002225	Prbe.g_01318	Prbg.g_01255
OG0002226	Prbe.g_01320	Prbg.g_01257
OG0002227	Prbe.g_01385	Prbg.g_01322
OG0002228	Prbe.g_01391	Prbg.g_01328
OG0002229	Prbe.g_01410	Prbg.g_01347
OG0002230	Prbe.g_01627	Prbg.g_00450
OG0002231	Prbe.g_00876	Prbg.g_00494
OG0002232	Prbe.g_01047	Prbg.g_01588
OG0002233	Prbe.g_01044	Prbg.g_01591
OG0002234	Prbe.g_01006	Prbg.g_01629
OG0002241	Prbe.g_00384	Prbg.g_00518
OG0002242	Prbe.g_00330	Prbg.g_00572
OG0002243	Prbe.g_00381	Prbg.g_00521
OG0002244	Prbe.g_00380	Prbg.g_00522
OG0002275	Prbe.g_00870	Prbg.g_00500
OG0002317	Prbe.g_00392	Prbg.g_00510
OG0002325	Prbe.g_01691	Prbg.g_00921
OG0002326	Prbe.g_00479	Prbg.g_00374
OG0002328	Prbe.g_00696	Prbg.g_00431
OG0002329	Prbe.g_00699	Prbg.g_00428
OG0002330	Prbe.g_00730	Prbg.g_00398
OG0002331	Prbe.g_01319	Prbg.g_01256
OG0002332	Prbe.g_01619	Prbg.g_01556
OG0002333	Prbe.g_00030	Prbg.g_00739
OG0002334	Prbe.g_00031	Prbg.g_00740
OG0002335	Prbe.g_01016	Prbg.g_01619
OG0002336	Prbe.g_01004	Prbg.g_01631
OG0002337	Prbe.g_00995	Prbg.g_01640
OG0002434	Prbe.g_00134	Prbg.g_00840
OG0002435	Prbe.g_00139	Prbg.g_00835
OG0002436	Prbe.g_00155	Prbg.g_00819
OG0002437	Prbe.g_01637	Prbg.g_00867
OG0002438	Prbe.g_01648	Prbg.g_00878
OG0002439	Prbe.g_01688	Prbg.g_00918
OG0002440	Prbe.g_01689	Prbg.g_00919
OG0002441	Prbe.g_01690	Prbg.g_00920
OG0002442	Prbe.g_01819	Prbg.g_00044
OG0002443	Prbe.g_01926	Prbg.g_00148
OG0002444	Prbe.g_00550	Prbg.g_00303
OG0002445	Prbe.g_00493	Prbg.g_00360
OG0002446	Prbe.g_00483	Prbg.g_00370
OG0002447	Prbe.g_00482	Prbg.g_00371
OG0002448	Prbe.g_00480	Prbg.g_00373
OG0002449	Prbe.g_00477	Prbg.g_00376
OG0002450	Prbe.g_00476	Prbg.g_00377
OG0002451	Prbe.g_00475	Prbg.g_00378
OG0002452	Prbe.g_00471	Prbg.g_00382
OG0002453	Prbe.g_00470	Prbg.g_00383
OG0002454	Prbe.g_00681	Prbg.g_00446
OG0002455	Prbe.g_00682	Prbg.g_00445
OG0002456	Prbe.g_00683	Prbg.g_00444
OG0002457	Prbe.g_00692	Prbg.g_00435
OG0002458	Prbe.g_00693	Prbg.g_00434
OG0002459	Prbe.g_00694	Prbg.g_00433
OG0002460	Prbe.g_00705	Prbg.g_00423
OG0002461	Prbe.g_00718	Prbg.g_00410
OG0002462	Prbe.g_00719	Prbg.g_00409
OG0002463	Prbe.g_00725	Prbg.g_00403
OG0002464	Prbe.g_00080	Prbg.g_00031
OG0002465	Prbe.g_00079	Prbg.g_00030
OG0002466	Prbe.g_00078	Prbg.g_00029
OG0002467	Prbe.g_00077	Prbg.g_00028
OG0002468	Prbe.g_00052	Prbg.g_00003
OG0002469	Prbe.g_00108	Prbg.g_01065
OG0002470	Prbe.g_00410	Prbg.g_01077
OG0002471	Prbe.g_01252	Prbg.g_01189
OG0002472	Prbe.g_01310	Prbg.g_01247
OG0002473	Prbe.g_01366	Prbg.g_01303
OG0002474	Prbe.g_01370	Prbg.g_01307
OG0002475	Prbe.g_01566	Prbg.g_01503
OG0002476	Prbe.g_01581	Prbg.g_01518
OG0002477	Prbe.g_01623	Prbg.g_01560
OG0002478	Prbe.g_00916	Prbg.g_00454
OG0002479	Prbe.g_00905	Prbg.g_00465
OG0002480	Prbe.g_00887	Prbg.g_00483
OG0002481	Prbe.g_00395	Prbg.g_00507
OG0002482	Prbe.g_00394	Prbg.g_00508
OG0002483	Prbe.g_00393	Prbg.g_00509
OG0002484	Prbe.g_00391	Prbg.g_00511
OG0002485	Prbe.g_00388	Prbg.g_00514
OG0002486	Prbe.g_00383	Prbg.g_00519
OG0002487	Prbe.g_00334	Prbg.g_00568
OG0002488	Prbe.g_00230	Prbg.g_00672
OG0002489	Prbe.g_00219	Prbg.g_00683
OG0002490	Prbe.g_00207	Prbg.g_00695
OG0002491	Prbe.g_00195	Prbg.g_00707
OG0002492	Prbe.g_00006	Prbg.g_00715
OG0002493	Prbe.g_00009	Prbg.g_00718
OG0002494	Prbe.g_00026	Prbg.g_00735
OG0002495	Prbe.g_00038	Prbg.g_00746
OG0002496	Prbe.g_00039	Prbg.g_00747
OG0002497	Prbe.g_01124	Prbg.g_01572
OG0002498	Prbe.g_01127	Prbg.g_01575
OG0002499	Prbe.g_01045	Prbg.g_01590
OG0002500	Prbe.g_01034	Prbg.g_01601
OG0002501	Prbe.g_01032	Prbg.g_01603
OG0002502	Prbe.g_01030	Prbg.g_01605
OG0002503	Prbe.g_01029	Prbg.g_01606
OG0002504	Prbe.g_01019	Prbg.g_01616
OG0002505	Prbe.g_01012	Prbg.g_01623
OG0003038	Prbe.g_00050	Prbg.g_00001
OG0003100	Prbe.g_00048	Prbg.g_00756
OG0003379	Prbe.g_00680	Prbg.g_00447
OG0004321	Prbe.g_00049	Prbg.g_01562
