Orthogroup	Prbl	Prbj
OG0002075	Prbl.g_00247	Prbj.g_01051
OG0002076	Prbl.g_01197	Prbj.g_00345
OG0002076	Prbl.g_00887	Prbj.g_01470
OG0002078	Prbl.g_00071	Prbj.g_01140
OG0002079	Prbl.g_02242	Prbj.g_01952
OG0002082	Prbl.g_00688	Prbj.g_00635
OG0002115	Prbl.g_01044	Prbj.g_00420
OG0002115	Prbl.g_01044	Prbj.g_00791
OG0002132	Prbl.g_00829	Prbj.g_01528
OG0002137	Prbl.g_00837	Prbj.g_01520
OG0002143	Prbl.g_00882	Prbj.g_01475
OG0002145	Prbl.g_02035	Prbj.g_01262
OG0002146	Prbl.g_00442	Prbj.g_01698
OG0002147	Prbl.g_01675	Prbj.g_00707
OG0002148	Prbl.g_02614	Prbj.g_00728
OG0002149	Prbl.g_02358	Prbj.g_02389
OG0002151	Prbl.g_00142	Prbj.g_00223
OG0002152	Prbl.g_00200	Prbj.g_02607
OG0002154	Prbl.g_02156	Prbj.g_02038
OG0002171	Prbl.g_01064	Prbj.g_00058
OG0002171	Prbl.g_02640	Prbj.g_02693
OG0002171	Prbl.g_02639	Prbj.g_02694
OG0002173	Prbl.g_02369	Prbj.g_02378
OG0002173	Prbl.g_00425	Prbj.g_01715
OG0002192	Prbl.g_02632	Prbj.g_02696
OG0002200	Prbl.g_02029	Prbj.g_01256
OG0002201	Prbl.g_02421	Prbj.g_02326
OG0002201	Prbl.g_01862	Prbj.g_00936
OG0002202	Prbl.g_02540	Prbj.g_02205
OG0002205	Prbl.g_01349	Prbj.g_00137
OG0002205	Prbl.g_00061	Prbj.g_01130
OG0002206	Prbl.g_01433	Prbj.g_01425
OG0002207	Prbl.g_00899	Prbj.g_01458
OG0002208	Prbl.g_00862	Prbj.g_01495
OG0002208	Prbl.g_00861	Prbj.g_01496
OG0002214	Prbl.g_02047	Prbj.g_01274
OG0002215	Prbl.g_00836	Prbj.g_01521
OG0002284	Prbl.g_02625	Prbj.g_02708
OG0002285	Prbl.g_00189	Prbj.g_02618
OG0002286	Prbl.g_00541	Prbj.g_01600
OG0002287	Prbl.g_00788	Prbj.g_02105
OG0002288	Prbl.g_00119	Prbj.g_00167
OG0002289	Prbl.g_00145	Prbj.g_00220
OG0002290	Prbl.g_02581	Prbj.g_02154
OG0002293	Prbl.g_01826	Prbj.g_00901
OG0002294	Prbl.g_02451	Prbj.g_02295
OG0002295	Prbl.g_02428	Prbj.g_02318
OG0002296	Prbl.g_02398	Prbj.g_02349
OG0002296	Prbl.g_02397	Prbj.g_02350
OG0002297	Prbl.g_01633	Prbj.g_02567
OG0002299	Prbl.g_01336	Prbj.g_00124
OG0002300	Prbl.g_00646	Prbj.g_00106
OG0002301	Prbl.g_00201	Prbj.g_02606
OG0002301	Prbl.g_00165	Prbj.g_00291
OG0002302	Prbl.g_01068	Prbj.g_00054
OG0002302	Prbl.g_00173	Prbj.g_00299
OG0002303	Prbl.g_00881	Prbj.g_01476
OG0002304	Prbl.g_00879	Prbj.g_01478
OG0002305	Prbl.g_00310	Prbj.g_00550
OG0002306	Prbl.g_01925	Prbj.g_00174
OG0002307	Prbl.g_02193	Prbj.g_02001
OG0002308	Prbl.g_02157	Prbj.g_02037
OG0002309	Prbl.g_02133	Prbj.g_02061
OG0002313	Prbl.g_00143	Prbj.g_00222
OG0002315	Prbl.g_00140	Prbj.g_00225
OG0002315	Prbl.g_02417	Prbj.g_02330
OG0002318	Prbl.g_02033	Prbj.g_01260
OG0002338	Prbl.g_00538	Prbj.g_01603
OG0002383	Prbl.g_02048	Prbj.g_01275
OG0002384	Prbl.g_02031	Prbj.g_01258
OG0002385	Prbl.g_00578	Prbj.g_00594
OG0002386	Prbl.g_00772	Prbj.g_02121
OG0002387	Prbl.g_00773	Prbj.g_02120
OG0002388	Prbl.g_00581	Prbj.g_00591
OG0002389	Prbl.g_01944	Prbj.g_01323
OG0002390	Prbl.g_01907	Prbj.g_00192
OG0002391	Prbl.g_00191	Prbj.g_02616
OG0002392	Prbl.g_02621	Prbj.g_00424
OG0002393	Prbl.g_00368	Prbj.g_00479
OG0002394	Prbl.g_01798	Prbj.g_01804
OG0002395	Prbl.g_01767	Prbj.g_01773
OG0002396	Prbl.g_01278	Prbj.g_00284
OG0002397	Prbl.g_02384	Prbj.g_02363
OG0002399	Prbl.g_01666	Prbj.g_00715
OG0002401	Prbl.g_01870	Prbj.g_00944
OG0002402	Prbl.g_02569	Prbj.g_02176
OG0002403	Prbl.g_02271	Prbj.g_01923
OG0002404	Prbl.g_02269	Prbj.g_01925
OG0002405	Prbl.g_01565	Prbj.g_02501
OG0002406	Prbl.g_01597	Prbj.g_02531
OG0002407	Prbl.g_01390	Prbj.g_02705
OG0002408	Prbl.g_01389	Prbj.g_02704
OG0002410	Prbl.g_01209	Prbj.g_00332
OG0002412	Prbl.g_00895	Prbj.g_01462
OG0002413	Prbl.g_00894	Prbj.g_01463
OG0002414	Prbl.g_01249	Prbj.g_00255
OG0002415	Prbl.g_01228	Prbj.g_01816
OG0002417	Prbl.g_01533	Prbj.g_01123
OG0002420	Prbl.g_02660	Prbj.g_02681
OG0002421	Prbl.g_01074	Prbj.g_00048
OG0002509	Prbl.g_00743	Prbj.g_02150
OG0002509	Prbl.g_02641	Prbj.g_02692
OG0002558	Prbl.g_02113	Prbj.g_02081
OG0002559	Prbl.g_01978	Prbj.g_01205
OG0002560	Prbl.g_01979	Prbj.g_01206
OG0002561	Prbl.g_01995	Prbj.g_01222
OG0002562	Prbl.g_02003	Prbj.g_01230
OG0002563	Prbl.g_02010	Prbj.g_01237
OG0002564	Prbl.g_02013	Prbj.g_01240
OG0002565	Prbl.g_02015	Prbj.g_01242
OG0002566	Prbl.g_02044	Prbj.g_01271
OG0002567	Prbl.g_01233	Prbj.g_01811
OG0002568	Prbl.g_01229	Prbj.g_01815
OG0002569	Prbl.g_01288	Prbj.g_01595
OG0002570	Prbl.g_01292	Prbj.g_01591
OG0002571	Prbl.g_01294	Prbj.g_01589
OG0002572	Prbl.g_01295	Prbj.g_01588
OG0002573	Prbl.g_01300	Prbj.g_01583
OG0002574	Prbl.g_01301	Prbj.g_01582
OG0002575	Prbl.g_01308	Prbj.g_01574
OG0002576	Prbl.g_00657	Prbj.g_00095
OG0002577	Prbl.g_01311	Prbj.g_01571
OG0002578	Prbl.g_01312	Prbj.g_01570
OG0002579	Prbl.g_01317	Prbj.g_01565
OG0002580	Prbl.g_01321	Prbj.g_01561
OG0002581	Prbl.g_01323	Prbj.g_01559
OG0002582	Prbl.g_01327	Prbj.g_01555
OG0002584	Prbl.g_00543	Prbj.g_00629
OG0002585	Prbl.g_00549	Prbj.g_00623
OG0002586	Prbl.g_00550	Prbj.g_00622
OG0002587	Prbl.g_00564	Prbj.g_00608
OG0002588	Prbl.g_00570	Prbj.g_00602
OG0002589	Prbl.g_00571	Prbj.g_00601
OG0002590	Prbl.g_00573	Prbj.g_00599
OG0002591	Prbl.g_00575	Prbj.g_00597
OG0002592	Prbl.g_00577	Prbj.g_00595
OG0002593	Prbl.g_00579	Prbj.g_00593
OG0002594	Prbl.g_01157	Prbj.g_00384
OG0002595	Prbl.g_01154	Prbj.g_00387
OG0002596	Prbl.g_00586	Prbj.g_00586
OG0002597	Prbl.g_00593	Prbj.g_00579
OG0002598	Prbl.g_00594	Prbj.g_00578
OG0002599	Prbl.g_00598	Prbj.g_00574
OG0002600	Prbl.g_00599	Prbj.g_00573
OG0002601	Prbl.g_00601	Prbj.g_00571
OG0002602	Prbl.g_00606	Prbj.g_00566
OG0002603	Prbl.g_00610	Prbj.g_00562
OG0002604	Prbl.g_02264	Prbj.g_01930
OG0002605	Prbl.g_02263	Prbj.g_01931
OG0002606	Prbl.g_02262	Prbj.g_01932
OG0002607	Prbl.g_00736	Prbj.g_01100
OG0002608	Prbl.g_01948	Prbj.g_01318
OG0002609	Prbl.g_01941	Prbj.g_01326
OG0002610	Prbl.g_01909	Prbj.g_00190
OG0002611	Prbl.g_01910	Prbj.g_00189
OG0002612	Prbl.g_01916	Prbj.g_00183
OG0002613	Prbl.g_01917	Prbj.g_00182
OG0002614	Prbl.g_01920	Prbj.g_00179
OG0002615	Prbl.g_01924	Prbj.g_00175
OG0002616	Prbl.g_00196	Prbj.g_02611
OG0002617	Prbl.g_00190	Prbj.g_02617
OG0002618	Prbl.g_02624	Prbj.g_00421
OG0002619	Prbl.g_02623	Prbj.g_00422
OG0002620	Prbl.g_00319	Prbj.g_00430
OG0002621	Prbl.g_00322	Prbj.g_00433
OG0002622	Prbl.g_00323	Prbj.g_00434
OG0002623	Prbl.g_00324	Prbj.g_00435
OG0002624	Prbl.g_00325	Prbj.g_00436
OG0002625	Prbl.g_00326	Prbj.g_00437
OG0002626	Prbl.g_00327	Prbj.g_00438
OG0002627	Prbl.g_00328	Prbj.g_00439
OG0002628	Prbl.g_00329	Prbj.g_00440
OG0002629	Prbl.g_00351	Prbj.g_00462
OG0002630	Prbl.g_00357	Prbj.g_00468
OG0002631	Prbl.g_00363	Prbj.g_00474
OG0002632	Prbl.g_00390	Prbj.g_00853
OG0002633	Prbl.g_00396	Prbj.g_00860
OG0002634	Prbl.g_00402	Prbj.g_00866
OG0002635	Prbl.g_00421	Prbj.g_00886
OG0002636	Prbl.g_00424	Prbj.g_00889
OG0002637	Prbl.g_00426	Prbj.g_01714
OG0002638	Prbl.g_00434	Prbj.g_01706
OG0002639	Prbl.g_00445	Prbj.g_01695
OG0002640	Prbl.g_00459	Prbj.g_01681
OG0002641	Prbl.g_00463	Prbj.g_01677
OG0002642	Prbl.g_00464	Prbj.g_01676
OG0002643	Prbl.g_00469	Prbj.g_01671
OG0002644	Prbl.g_00474	Prbj.g_01667
OG0002645	Prbl.g_00493	Prbj.g_01648
OG0002646	Prbl.g_00505	Prbj.g_01636
OG0002647	Prbl.g_00507	Prbj.g_01634
OG0002648	Prbl.g_00509	Prbj.g_01632
OG0002649	Prbl.g_00518	Prbj.g_01623
OG0002650	Prbl.g_00520	Prbj.g_01621
OG0002651	Prbl.g_00530	Prbj.g_01611
OG0002652	Prbl.g_00535	Prbj.g_01606
OG0002653	Prbl.g_00789	Prbj.g_02104
OG0002654	Prbl.g_00786	Prbj.g_02107
OG0002655	Prbl.g_00777	Prbj.g_02116
OG0002656	Prbl.g_00771	Prbj.g_02122
OG0002657	Prbl.g_00769	Prbj.g_02124
OG0002658	Prbl.g_00767	Prbj.g_02126
OG0002659	Prbl.g_00764	Prbj.g_02129
OG0002660	Prbl.g_00762	Prbj.g_02131
OG0002661	Prbl.g_00757	Prbj.g_02136
OG0002662	Prbl.g_00756	Prbj.g_02137
OG0002663	Prbl.g_00755	Prbj.g_02138
OG0002664	Prbl.g_00753	Prbj.g_02140
OG0002665	Prbl.g_00750	Prbj.g_02143
OG0002666	Prbl.g_02648	Prbj.g_02669
OG0002667	Prbl.g_02646	Prbj.g_02667
OG0002668	Prbl.g_01793	Prbj.g_01799
OG0002669	Prbl.g_01792	Prbj.g_01798
OG0002670	Prbl.g_01782	Prbj.g_01788
OG0002671	Prbl.g_01778	Prbj.g_01784
OG0002672	Prbl.g_01756	Prbj.g_01762
OG0002673	Prbl.g_01753	Prbj.g_01759
OG0002674	Prbl.g_01743	Prbj.g_01749
OG0002675	Prbl.g_01741	Prbj.g_01747
OG0002676	Prbl.g_01740	Prbj.g_01746
OG0002677	Prbl.g_01729	Prbj.g_01735
OG0002678	Prbl.g_01724	Prbj.g_01730
OG0002679	Prbl.g_01721	Prbj.g_01727
OG0002680	Prbl.g_02065	Prbj.g_00952
OG0002681	Prbl.g_02073	Prbj.g_00960
OG0002682	Prbl.g_02074	Prbj.g_00961
OG0002683	Prbl.g_02076	Prbj.g_00963
OG0002684	Prbl.g_02079	Prbj.g_00966
OG0002685	Prbl.g_02087	Prbj.g_00974
OG0002686	Prbl.g_02092	Prbj.g_00842
OG0002687	Prbl.g_02093	Prbj.g_00841
OG0002688	Prbl.g_02094	Prbj.g_00840
OG0002689	Prbl.g_02096	Prbj.g_00838
OG0002690	Prbl.g_02097	Prbj.g_00837
OG0002691	Prbl.g_02098	Prbj.g_00836
OG0002692	Prbl.g_02101	Prbj.g_00833
OG0002693	Prbl.g_02107	Prbj.g_00827
OG0002694	Prbl.g_00177	Prbj.g_00303
OG0002695	Prbl.g_02596	Prbj.g_02169
OG0002696	Prbl.g_02588	Prbj.g_02161
OG0002697	Prbl.g_02587	Prbj.g_02160
OG0002698	Prbl.g_02584	Prbj.g_02157
OG0002699	Prbl.g_01371	Prbj.g_01902
OG0002700	Prbl.g_01373	Prbj.g_01904
OG0002701	Prbl.g_01381	Prbj.g_01912
OG0002702	Prbl.g_01107	Prbj.g_00015
OG0002703	Prbl.g_01105	Prbj.g_00017
OG0002704	Prbl.g_01101	Prbj.g_00021
OG0002705	Prbl.g_01098	Prbj.g_00024
OG0002706	Prbl.g_01094	Prbj.g_00028
OG0002707	Prbl.g_01091	Prbj.g_00031
OG0002708	Prbl.g_01090	Prbj.g_00032
OG0002709	Prbl.g_01081	Prbj.g_00041
OG0002710	Prbl.g_01080	Prbj.g_00042
OG0002711	Prbl.g_01070	Prbj.g_00052
OG0002712	Prbl.g_01809	Prbj.g_02628
OG0002713	Prbl.g_01803	Prbj.g_02622
OG0002714	Prbl.g_01708	Prbj.g_00674
OG0002715	Prbl.g_01707	Prbj.g_00675
OG0002716	Prbl.g_01700	Prbj.g_00682
OG0002717	Prbl.g_01699	Prbj.g_00683
OG0002718	Prbl.g_01698	Prbj.g_00684
OG0002719	Prbl.g_01697	Prbj.g_00685
OG0002720	Prbl.g_01696	Prbj.g_00686
OG0002721	Prbl.g_01690	Prbj.g_00692
OG0002722	Prbl.g_01687	Prbj.g_00695
OG0002723	Prbl.g_01683	Prbj.g_00699
OG0002724	Prbl.g_01682	Prbj.g_00700
OG0002725	Prbl.g_01681	Prbj.g_00701
OG0002726	Prbl.g_01680	Prbj.g_00702
OG0002727	Prbl.g_01673	Prbj.g_00709
OG0002728	Prbl.g_01672	Prbj.g_00710
OG0002729	Prbl.g_01668	Prbj.g_00713
OG0002730	Prbl.g_01667	Prbj.g_00714
OG0002731	Prbl.g_02603	Prbj.g_00717
OG0002732	Prbl.g_02604	Prbj.g_00718
OG0002733	Prbl.g_02607	Prbj.g_00721
OG0002734	Prbl.g_02609	Prbj.g_00723
OG0002735	Prbl.g_02618	Prbj.g_00732
OG0002736	Prbl.g_01532	Prbj.g_01122
OG0002737	Prbl.g_02628	Prbj.g_00217
OG0002738	Prbl.g_00009	Prbj.g_00742
OG0002739	Prbl.g_00010	Prbj.g_00743
OG0002740	Prbl.g_00262	Prbj.g_01036
OG0002741	Prbl.g_00014	Prbj.g_00747
OG0002742	Prbl.g_00015	Prbj.g_00748
OG0002743	Prbl.g_00023	Prbj.g_00756
OG0002744	Prbl.g_00028	Prbj.g_00761
OG0002745	Prbl.g_00030	Prbj.g_00763
OG0002746	Prbl.g_00033	Prbj.g_00766
OG0002747	Prbl.g_00037	Prbj.g_00770
OG0002748	Prbl.g_00038	Prbj.g_00771
OG0002749	Prbl.g_00039	Prbj.g_00772
OG0002750	Prbl.g_00041	Prbj.g_00774
OG0002751	Prbl.g_00042	Prbj.g_00775
OG0002752	Prbl.g_00043	Prbj.g_00776
OG0002753	Prbl.g_00052	Prbj.g_00784
OG0002754	Prbl.g_02654	Prbj.g_02675
OG0002755	Prbl.g_01529	Prbj.g_01119
OG0002756	Prbl.g_01528	Prbj.g_01118
OG0002757	Prbl.g_00739	Prbj.g_01103
OG0002758	Prbl.g_00727	Prbj.g_01091
OG0002759	Prbl.g_01871	Prbj.g_00945
OG0002760	Prbl.g_01867	Prbj.g_00941
OG0002761	Prbl.g_01866	Prbj.g_00940
OG0002762	Prbl.g_01856	Prbj.g_00930
OG0002763	Prbl.g_01849	Prbj.g_00923
OG0002764	Prbl.g_01848	Prbj.g_00922
OG0002765	Prbl.g_01844	Prbj.g_00918
OG0002766	Prbl.g_01843	Prbj.g_00917
OG0002767	Prbl.g_01842	Prbj.g_00916
OG0002768	Prbl.g_01841	Prbj.g_00915
OG0002769	Prbl.g_01840	Prbj.g_00914
OG0002770	Prbl.g_01837	Prbj.g_00911
OG0002771	Prbl.g_01836	Prbj.g_00910
OG0002772	Prbl.g_01835	Prbj.g_00909
OG0002773	Prbl.g_01832	Prbj.g_00906
OG0002774	Prbl.g_01831	Prbj.g_00905
OG0002775	Prbl.g_01828	Prbj.g_00903
OG0002776	Prbl.g_00941	Prbj.g_01852
OG0002777	Prbl.g_00942	Prbj.g_01853
OG0002778	Prbl.g_00943	Prbj.g_01854
OG0002779	Prbl.g_00944	Prbj.g_01855
OG0002780	Prbl.g_02568	Prbj.g_02177
OG0002781	Prbl.g_02557	Prbj.g_02188
OG0002782	Prbl.g_02534	Prbj.g_02211
OG0002783	Prbl.g_02527	Prbj.g_02218
OG0002784	Prbl.g_02524	Prbj.g_02221
OG0002785	Prbl.g_02522	Prbj.g_02223
OG0002786	Prbl.g_02519	Prbj.g_02226
OG0002787	Prbl.g_02517	Prbj.g_02228
OG0002788	Prbl.g_02515	Prbj.g_02230
OG0002789	Prbl.g_02512	Prbj.g_02233
OG0002790	Prbl.g_02511	Prbj.g_02234
OG0002791	Prbl.g_02504	Prbj.g_02242
OG0002792	Prbl.g_02502	Prbj.g_02244
OG0002793	Prbl.g_02500	Prbj.g_02246
OG0002794	Prbl.g_02490	Prbj.g_02256
OG0002795	Prbl.g_02488	Prbj.g_02258
OG0002796	Prbl.g_02484	Prbj.g_02262
OG0002797	Prbl.g_02481	Prbj.g_02265
OG0002798	Prbl.g_02480	Prbj.g_02266
OG0002799	Prbl.g_02479	Prbj.g_02267
OG0002800	Prbl.g_02461	Prbj.g_02285
OG0002801	Prbl.g_02460	Prbj.g_02286
OG0002802	Prbl.g_02459	Prbj.g_02287
OG0002803	Prbl.g_02458	Prbj.g_02288
OG0002804	Prbl.g_02457	Prbj.g_02289
OG0002805	Prbl.g_02455	Prbj.g_02291
OG0002806	Prbl.g_02446	Prbj.g_02300
OG0002807	Prbl.g_02439	Prbj.g_02307
OG0002808	Prbl.g_02433	Prbj.g_02313
OG0002809	Prbl.g_02429	Prbj.g_02317
OG0002810	Prbl.g_02424	Prbj.g_02322
OG0002811	Prbl.g_02419	Prbj.g_02328
OG0002812	Prbl.g_02391	Prbj.g_02356
OG0002813	Prbl.g_02387	Prbj.g_02360
OG0002814	Prbl.g_02385	Prbj.g_02362
OG0002815	Prbl.g_02382	Prbj.g_02365
OG0002816	Prbl.g_02380	Prbj.g_02367
OG0002817	Prbl.g_02375	Prbj.g_02371
OG0002818	Prbl.g_02372	Prbj.g_02374
OG0002819	Prbl.g_02371	Prbj.g_02375
OG0002820	Prbl.g_02370	Prbj.g_02376
OG0002821	Prbl.g_02360	Prbj.g_02387
OG0002822	Prbl.g_02357	Prbj.g_02390
OG0002823	Prbl.g_02349	Prbj.g_02398
OG0002824	Prbl.g_02321	Prbj.g_02426
OG0002825	Prbl.g_02303	Prbj.g_02444
OG0002826	Prbl.g_02302	Prbj.g_02445
OG0002827	Prbl.g_02301	Prbj.g_02446
OG0002828	Prbl.g_02300	Prbj.g_02447
OG0002829	Prbl.g_02299	Prbj.g_02448
OG0002830	Prbl.g_02297	Prbj.g_02450
OG0002831	Prbl.g_02296	Prbj.g_02451
OG0002832	Prbl.g_02292	Prbj.g_02456
OG0002833	Prbl.g_02287	Prbj.g_02461
OG0002834	Prbl.g_02280	Prbj.g_02468
OG0002835	Prbl.g_02279	Prbj.g_02469
OG0002836	Prbl.g_01536	Prbj.g_02472
OG0002837	Prbl.g_01553	Prbj.g_02489
OG0002838	Prbl.g_01557	Prbj.g_02493
OG0002839	Prbl.g_01558	Prbj.g_02494
OG0002840	Prbl.g_01559	Prbj.g_02495
OG0002841	Prbl.g_01561	Prbj.g_02497
OG0002842	Prbl.g_01570	Prbj.g_02506
OG0002843	Prbl.g_01575	Prbj.g_02510
OG0002844	Prbl.g_01581	Prbj.g_02516
OG0002845	Prbl.g_01585	Prbj.g_02520
OG0002846	Prbl.g_01589	Prbj.g_02524
OG0002847	Prbl.g_01592	Prbj.g_02527
OG0002848	Prbl.g_01595	Prbj.g_02530
OG0002849	Prbl.g_01600	Prbj.g_02534
OG0002850	Prbl.g_01602	Prbj.g_02536
OG0002851	Prbl.g_01606	Prbj.g_02540
OG0002852	Prbl.g_01607	Prbj.g_02541
OG0002853	Prbl.g_01608	Prbj.g_02542
OG0002854	Prbl.g_01609	Prbj.g_02543
OG0002855	Prbl.g_01622	Prbj.g_02556
OG0002856	Prbl.g_01623	Prbj.g_02557
OG0002857	Prbl.g_01628	Prbj.g_02562
OG0002858	Prbl.g_01638	Prbj.g_02572
OG0002859	Prbl.g_01648	Prbj.g_02582
OG0002860	Prbl.g_01649	Prbj.g_02583
OG0002861	Prbl.g_01650	Prbj.g_02584
OG0002862	Prbl.g_01654	Prbj.g_02588
OG0002863	Prbl.g_01661	Prbj.g_02595
OG0002864	Prbl.g_01040	Prbj.g_00795
OG0002865	Prbl.g_01039	Prbj.g_00796
OG0002866	Prbl.g_01038	Prbj.g_00797
OG0002867	Prbl.g_01034	Prbj.g_00801
OG0002868	Prbl.g_01410	Prbj.g_00808
OG0002869	Prbl.g_01408	Prbj.g_00810
OG0002870	Prbl.g_01407	Prbj.g_00811
OG0002871	Prbl.g_01391	Prbj.g_02706
OG0002872	Prbl.g_01388	Prbj.g_02703
OG0002873	Prbl.g_00159	Prbj.g_01295
OG0002874	Prbl.g_00162	Prbj.g_01292
OG0002876	Prbl.g_00256	Prbj.g_01042
OG0002877	Prbl.g_00250	Prbj.g_01048
OG0002878	Prbl.g_00239	Prbj.g_01059
OG0002879	Prbl.g_00238	Prbj.g_01060
OG0002880	Prbl.g_00217	Prbj.g_01081
OG0002881	Prbl.g_00697	Prbj.g_00644
OG0002882	Prbl.g_00711	Prbj.g_00658
OG0002883	Prbl.g_00717	Prbj.g_00664
OG0002884	Prbl.g_00718	Prbj.g_00665
OG0002885	Prbl.g_00721	Prbj.g_00668
OG0002886	Prbl.g_01338	Prbj.g_00126
OG0002887	Prbl.g_01345	Prbj.g_00133
OG0002888	Prbl.g_01347	Prbj.g_00135
OG0002889	Prbl.g_01350	Prbj.g_00138
OG0002890	Prbl.g_01353	Prbj.g_00141
OG0002891	Prbl.g_01356	Prbj.g_00144
OG0002892	Prbl.g_01357	Prbj.g_00145
OG0002893	Prbl.g_01358	Prbj.g_00146
OG0002894	Prbl.g_01359	Prbj.g_00147
OG0002895	Prbl.g_01361	Prbj.g_00149
OG0002896	Prbl.g_01365	Prbj.g_00153
OG0002897	Prbl.g_01366	Prbj.g_00154
OG0002898	Prbl.g_01367	Prbj.g_00155
OG0002899	Prbl.g_01369	Prbj.g_00157
OG0002900	Prbl.g_00141	Prbj.g_00224
OG0002901	Prbl.g_00621	Prbj.g_01890
OG0002902	Prbl.g_00636	Prbj.g_00116
OG0002903	Prbl.g_00637	Prbj.g_00115
OG0002904	Prbl.g_00638	Prbj.g_00114
OG0002905	Prbl.g_01926	Prbj.g_00173
OG0002906	Prbl.g_00674	Prbj.g_00078
OG0002907	Prbl.g_00656	Prbj.g_00096
OG0002908	Prbl.g_00662	Prbj.g_00090
OG0002909	Prbl.g_00664	Prbj.g_00088
OG0002910	Prbl.g_00683	Prbj.g_00069
OG0002911	Prbl.g_02676	Prbj.g_00066
OG0002912	Prbl.g_02672	Prbj.g_00062
OG0002913	Prbl.g_02671	Prbj.g_00061
OG0002914	Prbl.g_02670	Prbj.g_00060
OG0002915	Prbl.g_01214	Prbj.g_00327
OG0002916	Prbl.g_01212	Prbj.g_00329
OG0002917	Prbl.g_01198	Prbj.g_00344
OG0002918	Prbl.g_01193	Prbj.g_00349
OG0002919	Prbl.g_01187	Prbj.g_00355
OG0002920	Prbl.g_01176	Prbj.g_00366
OG0002921	Prbl.g_01173	Prbj.g_00369
OG0002922	Prbl.g_01160	Prbj.g_00381
OG0002923	Prbl.g_01130	Prbj.g_00411
OG0002924	Prbl.g_00989	Prbj.g_00992
OG0002925	Prbl.g_01047	Prbj.g_02637
OG0002926	Prbl.g_01052	Prbj.g_02642
OG0002927	Prbl.g_02669	Prbj.g_01338
OG0002928	Prbl.g_02668	Prbj.g_01339
OG0002929	Prbl.g_01510	Prbj.g_01348
OG0002930	Prbl.g_01507	Prbj.g_01351
OG0002931	Prbl.g_01495	Prbj.g_01363
OG0002932	Prbl.g_01493	Prbj.g_01365
OG0002933	Prbl.g_01491	Prbj.g_01367
OG0002934	Prbl.g_01490	Prbj.g_01368
OG0002935	Prbl.g_01488	Prbj.g_01370
OG0002936	Prbl.g_01487	Prbj.g_01371
OG0002937	Prbl.g_01475	Prbj.g_01383
OG0002938	Prbl.g_01474	Prbj.g_01384
OG0002939	Prbl.g_01471	Prbj.g_01387
OG0002940	Prbl.g_01462	Prbj.g_01396
OG0002941	Prbl.g_01460	Prbj.g_01398
OG0002942	Prbl.g_01446	Prbj.g_01412
OG0002943	Prbl.g_01437	Prbj.g_01421
OG0002944	Prbl.g_01424	Prbj.g_01434
OG0002945	Prbl.g_01423	Prbj.g_01435
OG0002946	Prbl.g_01418	Prbj.g_01440
OG0002947	Prbl.g_00885	Prbj.g_01472
OG0002948	Prbl.g_00884	Prbj.g_01473
OG0002949	Prbl.g_00883	Prbj.g_01474
OG0002950	Prbl.g_00878	Prbj.g_01479
OG0002951	Prbl.g_00875	Prbj.g_01482
OG0002952	Prbl.g_00874	Prbj.g_01483
OG0002953	Prbl.g_00868	Prbj.g_01489
OG0002954	Prbl.g_00866	Prbj.g_01491
OG0002955	Prbl.g_00860	Prbj.g_01497
OG0002956	Prbl.g_00858	Prbj.g_01499
OG0002957	Prbl.g_00854	Prbj.g_01503
OG0002958	Prbl.g_00823	Prbj.g_01534
OG0002959	Prbl.g_00821	Prbj.g_01536
OG0002960	Prbl.g_00813	Prbj.g_01544
OG0002961	Prbl.g_00308	Prbj.g_00548
OG0002962	Prbl.g_00307	Prbj.g_00547
OG0002963	Prbl.g_00268	Prbj.g_00508
OG0002964	Prbl.g_00266	Prbj.g_00506
OG0002965	Prbl.g_00067	Prbj.g_01136
OG0002966	Prbl.g_00070	Prbj.g_01139
OG0002967	Prbl.g_00075	Prbj.g_01144
OG0002968	Prbl.g_00076	Prbj.g_01145
OG0002969	Prbl.g_00078	Prbj.g_01147
OG0002970	Prbl.g_00080	Prbj.g_01149
OG0002971	Prbl.g_00081	Prbj.g_01150
OG0002972	Prbl.g_00084	Prbj.g_01153
OG0002973	Prbl.g_00087	Prbj.g_01156
OG0002974	Prbl.g_01280	Prbj.g_00286
OG0002975	Prbl.g_01279	Prbj.g_00285
OG0002976	Prbl.g_01277	Prbj.g_00283
OG0002977	Prbl.g_01276	Prbj.g_00282
OG0002978	Prbl.g_01275	Prbj.g_00281
OG0002979	Prbl.g_01274	Prbj.g_00280
OG0002980	Prbl.g_01271	Prbj.g_00277
OG0002981	Prbl.g_01269	Prbj.g_00275
OG0002982	Prbl.g_01268	Prbj.g_00274
OG0002983	Prbl.g_01267	Prbj.g_00273
OG0002984	Prbl.g_01254	Prbj.g_00260
OG0002985	Prbl.g_01251	Prbj.g_00257
OG0002986	Prbl.g_01250	Prbj.g_00256
OG0002987	Prbl.g_01247	Prbj.g_00253
OG0002988	Prbl.g_00125	Prbj.g_00239
OG0002989	Prbl.g_02257	Prbj.g_01937
OG0002990	Prbl.g_02256	Prbj.g_01938
OG0002991	Prbl.g_02253	Prbj.g_01941
OG0002992	Prbl.g_02248	Prbj.g_01946
OG0002993	Prbl.g_02247	Prbj.g_01947
OG0002994	Prbl.g_02246	Prbj.g_01948
