Orthogroup	Syah	Syam
OG0002017	Syah.g_00458	Syam.g_02353
OG0002018	Syah.g_00408	Syam.g_02410
OG0002020	Syah.g_00413	Syam.g_02404
OG0002021	Syah.g_00415	Syam.g_02402
OG0002022	Syah.g_00417	Syam.g_02399
OG0002023	Syah.g_00418	Syam.g_02398
OG0002024	Syah.g_00426	Syam.g_02392
OG0002037	Syah.g_00994, Syah.g_00995	Syam.g_00581
OG0002041	Syah.g_01651	Syam.g_01155
OG0002042	Syah.g_01629	Syam.g_01133
OG0002044	Syah.g_02077	Syam.g_00743
OG0002045	Syah.g_01213	Syam.g_01676
OG0002047	Syah.g_00885	Syam.g_00486
OG0002049	Syah.g_00730	Syam.g_00310
OG0002050	Syah.g_00643	Syam.g_00249
OG0002054	Syah.g_00427	Syam.g_02391
OG0002055	Syah.g_00423	Syam.g_02394
OG0002056	Syah.g_00104	Syam.g_00213
OG0002106	Syah.g_00469	Syam.g_00522
OG0002112	Syah.g_00115	Syam.g_00202
OG0002115	Syah.g_02375	Syam.g_01982
OG0002116	Syah.g_02345	Syam.g_01957
OG0002117	Syah.g_02142	Syam.g_01781
OG0002118	Syah.g_01403	Syam.g_00877
OG0002120	Syah.g_01543	Syam.g_01038
OG0002121	Syah.g_01460	Syam.g_01393
OG0002123	Syah.g_01725	Syam.g_01243
OG0002124	Syah.g_02108	Syam.g_00706
OG0002128	Syah.g_01440	Syam.g_00918
OG0002129	Syah.g_01277	Syam.g_01626
OG0002131	Syah.g_00414	Syam.g_02403
OG0002132	Syah.g_00422	Syam.g_02395
OG0002133	Syah.g_00424	Syam.g_02393
OG0002134	Syah.g_00232	Syam.g_00132
OG0002135	Syah.g_02419	Syam.g_02018
OG0002136	Syah.g_02418	Syam.g_02017
OG0002138	Syah.g_01997	Syam.g_00807
OG0002139	Syah.g_01381	Syam.g_00852
OG0002140	Syah.g_02393	Syam.g_00839
OG0002140	Syah.g_00470	Syam.g_00887
OG0002141	Syah.g_02044	Syam.g_01222
OG0002141	Syah.g_01898	Syam.g_01434
OG0002142	Syah.g_01313	Syam.g_01599
OG0002143	Syah.g_00893	Syam.g_00494
OG0002144	Syah.g_00733	Syam.g_00316
OG0002156	Syah.g_01316	Syam.g_01596
OG0002157	Syah.g_00116	Syam.g_00201
OG0002158	Syah.g_00114	Syam.g_00203
OG0002162	Syah.g_01121	Syam.g_01746
OG0002169	Syah.g_00884	Syam.g_00485
OG0002170	Syah.g_00854	Syam.g_00453
OG0002178	Syah.g_00420	Syam.g_02396
OG0002179	Syah.g_00185	Syam.g_00149
OG0002180	Syah.g_00094	Syam.g_00222
OG0002181	Syah.g_00646	Syam.g_00252
OG0002182	Syah.g_00664	Syam.g_00269
OG0002183	Syah.g_02509	Syam.g_02090
OG0002184	Syah.g_02506	Syam.g_02087
OG0002185	Syah.g_02499	Syam.g_02079
OG0002186	Syah.g_02417	Syam.g_02016
OG0002187	Syah.g_02415	Syam.g_02015
OG0002188	Syah.g_02378	Syam.g_01985
OG0002189	Syah.g_02377	Syam.g_01984
OG0002190	Syah.g_02331	Syam.g_01939
OG0002192	Syah.g_02132	Syam.g_01772
OG0002193	Syah.g_01349	Syam.g_00821
OG0002194	Syah.g_01384	Syam.g_00856
OG0002195	Syah.g_01534	Syam.g_01344
OG0002196	Syah.g_01792	Syam.g_01303
OG0002197	Syah.g_01659	Syam.g_01163
OG0002198	Syah.g_01914	Syam.g_01448
OG0002199	Syah.g_01920	Syam.g_01453
OG0002200	Syah.g_01291	Syam.g_01613
OG0002201	Syah.g_01162	Syam.g_01705
OG0002202	Syah.g_01161	Syam.g_01706
OG0002203	Syah.g_01160	Syam.g_01707
OG0002204	Syah.g_01142	Syam.g_01724
OG0002205	Syah.g_01126	Syam.g_01741
OG0002206	Syah.g_01113	Syam.g_00699
OG0002207	Syah.g_01103	Syam.g_00689
OG0002208	Syah.g_00989	Syam.g_00578
OG0002209	Syah.g_00866	Syam.g_00465
OG0002210	Syah.g_00814	Syam.g_00401
OG0002211	Syah.g_00777	Syam.g_00362
OG0002212	Syah.g_00524	Syam.g_02299
OG0002213	Syah.g_00519	Syam.g_02304
OG0002214	Syah.g_00393	Syam.g_02426
OG0002234	Syah.g_01883	Syam.g_01421
OG0002236	Syah.g_00727	Syam.g_00947
OG0002237	Syah.g_01942	Syam.g_01474
OG0002239	Syah.g_01444	Syam.g_00922
OG0002244	Syah.g_02465	Syam.g_00974
OG0002245	Syah.g_00895	Syam.g_00496
OG0002247	Syah.g_01119	Syam.g_01748
OG0002248	Syah.g_02007	Syam.g_00798
OG0002250	Syah.g_02510	Syam.g_02091
OG0002251	Syah.g_02328	Syam.g_01936
OG0002252	Syah.g_02253	Syam.g_01881
OG0002253	Syah.g_02189	Syam.g_01818
OG0002254	Syah.g_01697	Syam.g_01203
OG0002255	Syah.g_01643	Syam.g_01147
OG0002257	Syah.g_01892	Syam.g_01429
OG0002258	Syah.g_01141	Syam.g_01725
OG0002259	Syah.g_01068	Syam.g_00655
OG0002260	Syah.g_01380	Syam.g_00851
OG0002279	Syah.g_02539	Syam.g_02123
OG0002280	Syah.g_01050	Syam.g_00639
OG0002285	Syah.g_01593	Syam.g_01095
OG0002291	Syah.g_00614	Syam.g_02236
OG0002297	Syah.g_01347	Syam.g_00823
OG0002298	Syah.g_01639	Syam.g_01143
OG0002299	Syah.g_01602	Syam.g_01104
OG0002300	Syah.g_01555	Syam.g_01043
OG0002301	Syah.g_01949	Syam.g_01481
OG0002302	Syah.g_00975	Syam.g_00563
OG0002303	Syah.g_00894	Syam.g_00495
OG0002304	Syah.g_01225	Syam.g_00422
OG0002304	Syah.g_00832	Syam.g_00415
OG0002306	Syah.g_00419	Syam.g_02397
OG0002309	Syah.g_02085	Syam.g_00736
OG0002334	Syah.g_01300	Syam.g_01605
OG0002336	Syah.g_01223	Syam.g_01666
OG0002337	Syah.g_00631	Syam.g_00237
OG0002350	Syah.g_00846	Syam.g_00433
OG0002351	Syah.g_00124	Syam.g_00194
OG0002353	Syah.g_01766	Syam.g_01278
OG0002354	Syah.g_01623	Syam.g_01125
OG0002356	Syah.g_01209	Syam.g_01679
OG0002357	Syah.g_00455	Syam.g_02356
OG0002395	Syah.g_00117	Syam.g_00200
OG0002400	Syah.g_01364	Syam.g_01394
OG0002401	Syah.g_02146	Syam.g_01785
OG0002403	Syah.g_01405	Syam.g_00879
OG0002404	Syah.g_01716	Syam.g_01235
OG0002405	Syah.g_01579	Syam.g_01081
OG0002406	Syah.g_01868	Syam.g_01402
OG0002407	Syah.g_01354	Syam.g_00979
OG0002408	Syah.g_01886	Syam.g_01424
OG0002435	Syah.g_02229	Syam.g_01860
OG0002451	Syah.g_01474	Syam.g_01076
OG0002452	Syah.g_00410	Syam.g_02407
OG0002461	Syah.g_01342	Syam.g_01001
OG0002463	Syah.g_01238	Syam.g_01161
OG0002464	Syah.g_01056	Syam.g_02077
OG0002467	Syah.g_01350	Syam.g_00820
OG0002469	Syah.g_01401	Syam.g_00875
OG0002470	Syah.g_01486	Syam.g_00925
OG0002471	Syah.g_01854	Syam.g_01016
OG0002472	Syah.g_02293	Syam.g_02046, Syam.g_00952
OG0002488	Syah.g_00175	Syam.g_00157
OG0002507	Syah.g_02050	Syam.g_00828
OG0002520	Syah.g_02400	Syam.g_02002
OG0002521	Syah.g_02371	Syam.g_01978
OG0002523	Syah.g_01989	Syam.g_00817
OG0002524	Syah.g_01554	Syam.g_01042
OG0002525	Syah.g_01537	Syam.g_01033
OG0002526	Syah.g_01841	Syam.g_01026
OG0002532	Syah.g_01890	Syam.g_01428
OG0002533	Syah.g_01085	Syam.g_00671
OG0002534	Syah.g_00843	Syam.g_00430
OG0002535	Syah.g_00840	Syam.g_00427
OG0002536	Syah.g_00820	Syam.g_00407
OG0002538	Syah.g_00586	Syam.g_02260
OG0002544	Syah.g_01352	Syam.g_00977
OG0002545	Syah.g_01561	Syam.g_01045
OG0002594	Syah.g_02355	Syam.g_01551
OG0002595	Syah.g_01987	Syam.g_00819
OG0002596	Syah.g_02460	Syam.g_01329
OG0002599	Syah.g_01828	Syam.g_01027
OG0002600	Syah.g_02353	Syam.g_01010
OG0002602	Syah.g_01905	Syam.g_01006
OG0002603	Syah.g_01341	Syam.g_01417
OG0002605	Syah.g_00845	Syam.g_00432
OG0002608	Syah.g_02016	Syam.g_00788
OG0002609	Syah.g_02104	Syam.g_00719
OG0002672	Syah.g_01547	Syam.g_00926
OG0002673	Syah.g_01855	Syam.g_01014
OG0002674	Syah.g_00803	Syam.g_00389
OG0002738	Syah.g_01428	Syam.g_00907
OG0002740	Syah.g_01328	Syam.g_01684
OG0002742	Syah.g_01089	Syam.g_01538, Syam.g_01559
OG0002744	Syah.g_01843	Syam.g_01025
OG0002745	Syah.g_01454	Syam.g_00524
OG0002746	Syah.g_01911	Syam.g_01444
OG0002748	Syah.g_01165	Syam.g_01702
OG0002758	Syah.g_01856	Syam.g_01013
OG0002759	Syah.g_02064	Syam.g_01760
OG0002807	Syah.g_01449	Syam.g_00927
OG0002846	Syah.g_02056	Syam.g_00759
OG0002847	Syah.g_02474	Syam.g_02056, Syam.g_02051
OG0002850	Syah.g_02301	Syam.g_01916, Syam.g_01917
OG0002852	Syah.g_01818	Syam.g_01336
OG0002853	Syah.g_01742	Syam.g_01254
OG0002856	Syah.g_01566	Syam.g_01060
OG0002858	Syah.g_00926	Syam.g_01395
OG0002862	Syah.g_00835	Syam.g_00423
OG0002863	Syah.g_01230	Syam.g_00414
OG0002865	Syah.g_00955	Syam.g_00529
OG0002867	Syah.g_02292	Syam.g_01018
OG0002936	Syah.g_01355	Syam.g_01206, Syam.g_01326, Syam.g_01523, Syam.g_01518
OG0002959	Syah.g_02106	Syam.g_01036
OG0002960	Syah.g_01734	Syam.g_02030
OG0002961	Syah.g_01433	Syam.g_00913
OG0002962	Syah.g_01804	Syam.g_01315
OG0002963	Syah.g_01559	Syam.g_01271
OG0002964	Syah.g_01743	Syam.g_01255
OG0002966	Syah.g_01240	Syam.g_00711
OG0002968	Syah.g_02182	Syam.g_01574
OG0002972	Syah.g_01232	Syam.g_00967
OG0002973	Syah.g_01700	Syam.g_00526
OG0002974	Syah.g_01214	Syam.g_01675
OG0002975	Syah.g_00939	Syam.g_01552
OG0002976	Syah.g_01337	Syam.g_01392
OG0002977	Syah.g_00530	Syam.g_02293
OG0002978	Syah.g_00925	Syam.g_01223
OG0002990	Syah.g_01229	Syam.g_00417
OG0003092	Syah.g_01241	Syam.g_00444
OG0003112	Syah.g_00934	Syam.g_00988
OG0003116	Syah.g_01884	Syam.g_01422
OG0003117	Syah.g_01896	Syam.g_01432
OG0003118	Syah.g_01897	Syam.g_01433
OG0003120	Syah.g_00709	Syam.g_00521
OG0003121	Syah.g_01061	Syam.g_00648
OG0003130	Syah.g_01242	Syam.g_00841
OG0003132	Syah.g_01228	Syam.g_00416
OG0003138	Syah.g_02133	Syam.g_01773
OG0003181	Syah.g_00046	Syam.g_02186
OG0003248	Syah.g_00721	Syam.g_00932
OG0003268	Syah.g_01343	Syam.g_00832
OG0003275	Syah.g_01943	Syam.g_01475
OG0003285	Syah.g_02453	Syam.g_00965
OG0003294	Syah.g_00719	Syam.g_00941
OG0003296	Syah.g_01984	Syam.g_02029
OG0003519	Syah.g_01539	Syam.g_01035
OG0003521	Syah.g_00931	Syam.g_01941
OG0003529	Syah.g_01369	Syam.g_01563
OG0003555	Syah.g_01845	Syam.g_01023
OG0003571	Syah.g_01447	Syam.g_00914
OG0003848	Syah.g_02472	Syam.g_01587
OG0003850	Syah.g_01879	Syam.g_01413
OG0003890	Syah.g_00031	Syam.g_02169
OG0003891	Syah.g_02107	Syam.g_00707
OG0003893	Syah.g_01736	Syam.g_00998
OG0003895	Syah.g_01169	Syam.g_00793
OG0004318	Syah.g_00839	Syam.g_00426
OG0004341	Syah.g_00716	Syam.g_00938
OG0005161	Syah.g_00720	Syam.g_00942
OG0005163	Syah.g_02463	Syam.g_01249
