Orthogroup	Syah	Prbk
OG0002092	Syah.g_02152, Syah.g_02320, Syah.g_02321	Prbk.g_02434, Prbk.g_01975
OG0002114	Syah.g_01310	Prbk.g_01396
OG0002115	Syah.g_02375	Prbk.g_00916
OG0002117	Syah.g_02142	Prbk.g_00154
OG0002118	Syah.g_01403	Prbk.g_01509
OG0002119	Syah.g_00569	Prbk.g_00126
OG0002120	Syah.g_01543	Prbk.g_01678
OG0002121	Syah.g_01460	Prbk.g_01959
OG0002124	Syah.g_02108	Prbk.g_02550
OG0002126	Syah.g_00160	Prbk.g_00488
OG0002127	Syah.g_00042	Prbk.g_00746
OG0002128	Syah.g_01440	Prbk.g_02198
OG0002162	Syah.g_01121	Prbk.g_01107
OG0002169	Syah.g_00884	Prbk.g_00367
OG0002170	Syah.g_00854	Prbk.g_00868
OG0002171	Syah.g_00156	Prbk.g_00484
OG0002172	Syah.g_00548	Prbk.g_00663
OG0002233	Syah.g_01739	Prbk.g_01845
OG0002234	Syah.g_01883	Prbk.g_00621
OG0002235	Syah.g_01796	Prbk.g_02446
OG0002236	Syah.g_00727	Prbk.g_02566
OG0002237	Syah.g_01942	Prbk.g_02625
OG0002238	Syah.g_01472	Prbk.g_00736
OG0002239	Syah.g_01444	Prbk.g_01204
OG0002242	Syah.g_00157	Prbk.g_00485
OG0002277	Syah.g_00296	Prbk.g_01581
OG0002279	Syah.g_02539	Prbk.g_00009
OG0002280	Syah.g_01050	Prbk.g_01069
OG0002285	Syah.g_01593	Prbk.g_02351
OG0002291	Syah.g_00614	Prbk.g_01278
OG0002331	Syah.g_01740	Prbk.g_01768
OG0002332	Syah.g_01471	Prbk.g_00737
OG0002333	Syah.g_01473	Prbk.g_00735
OG0002334	Syah.g_01300	Prbk.g_00251
OG0002336	Syah.g_01223	Prbk.g_02115
OG0002337	Syah.g_00631	Prbk.g_00410
OG0002338	Syah.g_00161	Prbk.g_00491
OG0002339	Syah.g_00176	Prbk.g_00503
OG0002340	Syah.g_00576	Prbk.g_00689
OG0002350	Syah.g_00846	Prbk.g_00862
OG0002386	Syah.g_01893	Prbk.g_00705
OG0002429	Syah.g_02516	Prbk.g_00036
OG0002435	Syah.g_02229	Prbk.g_01038
OG0002438	Syah.g_00487	Prbk.g_01831
OG0002448	Syah.g_00685	Prbk.g_00508, Prbk.g_00507
OG0002450	Syah.g_00385	Prbk.g_02266
OG0002461	Syah.g_01342	Prbk.g_00302
OG0002567	Syah.g_00929, Syah.g_00952	Prbk.g_01075
OG0002630	Syah.g_00883	Prbk.g_02692
OG0002633	Syah.g_01470	Prbk.g_01947
OG0002710	Syah.g_01336	Prbk.g_01850
OG0002715	Syah.g_01311	Prbk.g_00314
OG0002718	Syah.g_01606	Prbk.g_02269
OG0002846	Syah.g_02056	Prbk.g_00046
OG0003050	Syah.g_01239	Prbk.g_00884
OG0003055	Syah.g_00686, Syah.g_00278	Prbk.g_01553
OG0003092	Syah.g_01241	Prbk.g_00820
OG0003096	Syah.g_00273	Prbk.g_01551
OG0003098	Syah.g_02069	Prbk.g_00391
OG0003209	Syah.g_00958	Prbk.g_00390
OG0003210	Syah.g_00959	Prbk.g_00389
OG0003211	Syah.g_00960	Prbk.g_00388
OG0003212	Syah.g_00961	Prbk.g_00387
OG0003250	Syah.g_02514	Prbk.g_00822
OG0003251	Syah.g_01484	Prbk.g_00730
OG0003400	Syah.g_01198	Prbk.g_01349
