Orthogroup	Syah	Syac
OG0001915	Syah.g_00381	Syac.g_02486
OG0001916	Syah.g_01014	Syac.g_01887
OG0001917	Syah.g_01684	Syac.g_01243
OG0001918	Syah.g_01852	Syac.g_01059
OG0001918	Syah.g_00416	Syac.g_02450
OG0001930	Syah.g_02304	Syac.g_00629
OG0001931	Syah.g_02305	Syac.g_00628
OG0001932	Syah.g_00243	Syac.g_00163
OG0001933	Syah.g_02540	Syac.g_00393
OG0001934	Syah.g_02527	Syac.g_00407
OG0001935	Syah.g_02489	Syac.g_00444
OG0001936	Syah.g_01889	Syac.g_01024
OG0001937	Syah.g_02340	Syac.g_00594
OG0001938	Syah.g_00992	Syac.g_01910
OG0001939	Syah.g_01998	Syac.g_00917
OG0001940	Syah.g_01127	Syac.g_01775
OG0001941	Syah.g_02208	Syac.g_00720
OG0001943	Syah.g_01844	Syac.g_01068
OG0001944	Syah.g_01560	Syac.g_01116
OG0001946	Syah.g_02003	Syac.g_00912
OG0001948	Syah.g_01655	Syac.g_01216
OG0001949	Syah.g_01635	Syac.g_01195
OG0001950	Syah.g_01633	Syac.g_01193
OG0001951	Syah.g_01624	Syac.g_01184
OG0001952	Syah.g_01600	Syac.g_01157
OG0001953	Syah.g_01599	Syac.g_01156
OG0001954	Syah.g_01545	Syac.g_01099
OG0001957	Syah.g_01950	Syac.g_00965
OG0001958	Syah.g_01493	Syac.g_01426
OG0001960	Syah.g_01235	Syac.g_01688
OG0001961	Syah.g_01216	Syac.g_01705
OG0001964	Syah.g_00704	Syac.g_02175
OG0001965	Syah.g_01902	Syac.g_01011
OG0001966	Syah.g_00654	Syac.g_02222
OG0001967	Syah.g_00652	Syac.g_02224
OG0001968	Syah.g_00651	Syac.g_02225
OG0001969	Syah.g_00125	Syac.g_00255
OG0001970	Syah.g_00026	Syac.g_00355
OG0001971	Syah.g_00610	Syac.g_02267
OG0001972	Syah.g_00533	Syac.g_02327
OG0001974	Syah.g_00515	Syac.g_02350
OG0001975	Syah.g_01441	Syac.g_01461
OG0001976	Syah.g_01443	Syac.g_01459
OG0001978	Syah.g_00281	Syac.g_00121, Syac.g_00113
OG0001979	Syah.g_01999	Syac.g_00916
OG0001980	Syah.g_00844	Syac.g_02034
OG0001980	Syah.g_01834	Syac.g_01080
OG0001990	Syah.g_00406	Syac.g_02460
OG0001995	Syah.g_01988	Syac.g_00927
OG0001997	Syah.g_02518	Syac.g_00416
OG0002000	Syah.g_01041	Syac.g_01859
OG0002007	Syah.g_02062	Syac.g_00867
OG0002008	Syah.g_01668	Syac.g_01227
OG0002009	Syah.g_01813	Syac.g_01376
OG0002010	Syah.g_01261	Syac.g_01663
OG0002011	Syah.g_00896	Syac.g_01980
OG0002012	Syah.g_01562	Syac.g_01119
OG0002013	Syah.g_00886	Syac.g_01990
OG0002014	Syah.g_00158	Syac.g_00214
OG0002015	Syah.g_00163	Syac.g_00215
OG0002016	Syah.g_00551	Syac.g_02311
OG0002017	Syah.g_00458	Syac.g_02404
OG0002018	Syah.g_00408	Syac.g_02458
OG0002020	Syah.g_00413	Syac.g_02453
OG0002021	Syah.g_00415	Syac.g_02451
OG0002022	Syah.g_00417	Syac.g_02449
OG0002023	Syah.g_00418	Syac.g_02448
OG0002024	Syah.g_00426	Syac.g_02441
OG0002037	Syah.g_00994, Syah.g_00995	Syac.g_01906
OG0002038	Syah.g_02148	Syac.g_00779
OG0002039	Syah.g_02135	Syac.g_00792
OG0002040	Syah.g_02134	Syac.g_00793
OG0002041	Syah.g_01651	Syac.g_01212
OG0002042	Syah.g_01629	Syac.g_01189
OG0002043	Syah.g_01581	Syac.g_01138
OG0002044	Syah.g_02077	Syac.g_00852
OG0002045	Syah.g_01213	Syac.g_01708
OG0002047	Syah.g_00885	Syac.g_01991
OG0002049	Syah.g_00730	Syac.g_02149
OG0002050	Syah.g_00643	Syac.g_02234
OG0002054	Syah.g_00427	Syac.g_02440
OG0002055	Syah.g_00423	Syac.g_02443
OG0002056	Syah.g_00104	Syac.g_00278
OG0002092	Syah.g_02152	Syac.g_00775
OG0002092	Syah.g_02320, Syah.g_02321	Syac.g_00614
OG0002106	Syah.g_00469	Syac.g_02391
OG0002112	Syah.g_00115	Syac.g_00266
OG0002115	Syah.g_02375	Syac.g_00557
OG0002116	Syah.g_02345	Syac.g_00589
OG0002117	Syah.g_02142	Syac.g_00785
OG0002118	Syah.g_01403	Syac.g_01504
OG0002119	Syah.g_00569	Syac.g_02306
OG0002120	Syah.g_01543	Syac.g_01097
OG0002121	Syah.g_01460	Syac.g_01444
OG0002123	Syah.g_01725	Syac.g_01283
OG0002124	Syah.g_02108	Syac.g_00819
OG0002126	Syah.g_00160	Syac.g_00219
OG0002127	Syah.g_00042	Syac.g_00339
OG0002128	Syah.g_01440	Syac.g_01463
OG0002129	Syah.g_01277	Syac.g_01647
OG0002131	Syah.g_00414	Syac.g_02452
OG0002132	Syah.g_00422	Syac.g_02444
OG0002133	Syah.g_00424	Syac.g_02442
OG0002134	Syah.g_00232	Syac.g_00173
OG0002135	Syah.g_02419	Syac.g_00513
OG0002136	Syah.g_02418	Syac.g_00514
OG0002138	Syah.g_01997	Syac.g_00918
OG0002139	Syah.g_01381	Syac.g_01527
OG0002140	Syah.g_02393	Syac.g_00536
OG0002140	Syah.g_00470	Syac.g_02390
OG0002141	Syah.g_01898	Syac.g_01015
OG0002142	Syah.g_01313	Syac.g_01615
OG0002143	Syah.g_00893	Syac.g_01983
OG0002144	Syah.g_00733	Syac.g_02146
OG0002156	Syah.g_01316	Syac.g_01612
OG0002157	Syah.g_00116	Syac.g_00265
OG0002158	Syah.g_00114	Syac.g_00267
OG0002162	Syah.g_01121	Syac.g_01781
OG0002163	Syah.g_00480	Syac.g_02380
OG0002169	Syah.g_00884	Syac.g_01992
OG0002170	Syah.g_00854	Syac.g_02025
OG0002171	Syah.g_00156	Syac.g_00222
OG0002172	Syah.g_00548	Syac.g_02312
OG0002178	Syah.g_00420	Syac.g_02446
OG0002179	Syah.g_00185	Syac.g_00192
OG0002180	Syah.g_00094	Syac.g_00288
OG0002181	Syah.g_00646	Syac.g_02231
OG0002182	Syah.g_00664	Syac.g_02212
OG0002183	Syah.g_02509	Syac.g_00425
OG0002184	Syah.g_02506	Syac.g_00428
OG0002185	Syah.g_02499	Syac.g_00435
OG0002186	Syah.g_02417	Syac.g_00515
OG0002187	Syah.g_02415	Syac.g_00516
OG0002188	Syah.g_02378	Syac.g_00554
OG0002189	Syah.g_02377	Syac.g_00555
OG0002190	Syah.g_02331	Syac.g_00603
OG0002192	Syah.g_02132	Syac.g_00795
OG0002193	Syah.g_01349	Syac.g_01571
OG0002194	Syah.g_01384	Syac.g_01523
OG0002195	Syah.g_01534	Syac.g_01389
OG0002196	Syah.g_01792	Syac.g_01355
OG0002197	Syah.g_01659	Syac.g_01218
OG0002198	Syah.g_01914	Syac.g_00999
OG0002199	Syah.g_01920	Syac.g_00994
OG0002200	Syah.g_01291	Syac.g_01631
OG0002201	Syah.g_01162	Syac.g_01739
OG0002202	Syah.g_01161	Syac.g_01740
OG0002203	Syah.g_01160	Syac.g_01741
OG0002204	Syah.g_01142	Syac.g_01760
OG0002205	Syah.g_01126	Syac.g_01776
OG0002207	Syah.g_01103	Syac.g_01798
OG0002208	Syah.g_00989	Syac.g_01913
OG0002209	Syah.g_00866	Syac.g_02012
OG0002210	Syah.g_00814	Syac.g_02065
OG0002211	Syah.g_00777	Syac.g_02102
OG0002212	Syah.g_00524	Syac.g_02340
OG0002213	Syah.g_00519	Syac.g_02344
OG0002214	Syah.g_00393	Syac.g_02474
OG0002230	Syah.g_02240	Syac.g_00685
OG0002233	Syah.g_01739	Syac.g_01301
OG0002234	Syah.g_01883	Syac.g_01029
OG0002235	Syah.g_01796	Syac.g_01359
OG0002236	Syah.g_00727	Syac.g_02153
OG0002237	Syah.g_01942	Syac.g_00972
OG0002238	Syah.g_01472	Syac.g_01436
OG0002239	Syah.g_01444	Syac.g_01458
OG0002242	Syah.g_00157	Syac.g_00221
OG0002245	Syah.g_00895	Syac.g_01981
OG0002247	Syah.g_01119	Syac.g_01783
OG0002248	Syah.g_02007	Syac.g_00908
OG0002250	Syah.g_02510	Syac.g_00424
OG0002251	Syah.g_02328	Syac.g_00606
OG0002252	Syah.g_02253	Syac.g_00672
OG0002253	Syah.g_02189	Syac.g_00739
OG0002254	Syah.g_01697	Syac.g_01256
OG0002255	Syah.g_01643	Syac.g_01203
OG0002256	Syah.g_01985	Syac.g_00930
OG0002257	Syah.g_01892	Syac.g_01021
OG0002258	Syah.g_01141	Syac.g_01761
OG0002259	Syah.g_01068	Syac.g_01832
OG0002260	Syah.g_01380	Syac.g_01528
OG0002277	Syah.g_00296	Syac.g_00079
OG0002279	Syah.g_02539	Syac.g_00394
OG0002280	Syah.g_01050	Syac.g_01850
OG0002285	Syah.g_01593	Syac.g_01150
OG0002287	Syah.g_00179	Syac.g_00198
OG0002291	Syah.g_00614	Syac.g_02263
OG0002297	Syah.g_01347	Syac.g_01573
OG0002298	Syah.g_01639	Syac.g_01199
OG0002299	Syah.g_01602	Syac.g_01159
OG0002300	Syah.g_01555	Syac.g_01110
OG0002301	Syah.g_01949	Syac.g_00966
OG0002302	Syah.g_00975	Syac.g_01927
OG0002303	Syah.g_00894	Syac.g_01982
OG0002304	Syah.g_01225	Syac.g_01697
OG0002304	Syah.g_00832	Syac.g_02045
OG0002305	Syah.g_02542	Syac.g_00391
OG0002306	Syah.g_00419	Syac.g_02447
OG0002309	Syah.g_02085	Syac.g_00843
OG0002331	Syah.g_01740	Syac.g_01302
OG0002332	Syah.g_01471	Syac.g_01437
OG0002333	Syah.g_01473	Syac.g_01435
OG0002334	Syah.g_01300	Syac.g_01623
OG0002336	Syah.g_01223	Syac.g_01698
OG0002337	Syah.g_00631	Syac.g_02246
OG0002338	Syah.g_00161	Syac.g_00218
OG0002339	Syah.g_00176	Syac.g_00202
OG0002340	Syah.g_00576	Syac.g_02299
OG0002349	Syah.g_02268	Syac.g_00658
OG0002350	Syah.g_00846	Syac.g_02032
OG0002351	Syah.g_00124	Syac.g_00256
OG0002353	Syah.g_01766	Syac.g_01328
OG0002354	Syah.g_01623	Syac.g_01183
OG0002355	Syah.g_02469	Syac.g_00463
OG0002356	Syah.g_01209	Syac.g_01714
OG0002357	Syah.g_00455	Syac.g_02407
OG0002386	Syah.g_01893	Syac.g_01020
OG0002387	Syah.g_02245	Syac.g_00680
OG0002387	Syah.g_00196	Syac.g_00687
OG0002395	Syah.g_00117	Syac.g_00264
OG0002400	Syah.g_01364	Syac.g_01066
OG0002401	Syah.g_02146	Syac.g_00781
OG0002402	Syah.g_02059	Syac.g_00869
OG0002403	Syah.g_01405	Syac.g_01502
OG0002404	Syah.g_01716	Syac.g_01273
OG0002405	Syah.g_01579	Syac.g_01136
OG0002406	Syah.g_01868	Syac.g_01044
OG0002408	Syah.g_01886	Syac.g_01027
OG0002429	Syah.g_02516	Syac.g_00418
OG0002435	Syah.g_02229	Syac.g_00699
OG0002438	Syah.g_00487	Syac.g_02372
OG0002450	Syah.g_00385	Syac.g_02482
OG0002452	Syah.g_00410	Syac.g_02456
OG0002461	Syah.g_01342	Syac.g_01576
OG0002462	Syah.g_02440	Syac.g_00492
OG0002463	Syah.g_01238	Syac.g_01685
OG0002464	Syah.g_01056	Syac.g_01844
OG0002465	Syah.g_02181	Syac.g_00747
OG0002467	Syah.g_01350	Syac.g_01570
OG0002469	Syah.g_01401	Syac.g_01506
OG0002470	Syah.g_01486	Syac.g_01433
OG0002471	Syah.g_01854	Syac.g_01058
OG0002472	Syah.g_02293	Syac.g_01549
OG0002488	Syah.g_00175	Syac.g_00203
OG0002520	Syah.g_02400	Syac.g_00530
OG0002521	Syah.g_02371	Syac.g_00561
OG0002523	Syah.g_01989	Syac.g_00926
OG0002524	Syah.g_01554	Syac.g_01109
OG0002525	Syah.g_01537	Syac.g_01091
OG0002526	Syah.g_01841	Syac.g_01071
OG0002527	Syah.g_01874	Syac.g_01038
OG0002528	Syah.g_01876	Syac.g_01036
OG0002532	Syah.g_01890	Syac.g_01023
OG0002533	Syah.g_01085	Syac.g_01816
OG0002534	Syah.g_00843	Syac.g_02035
OG0002535	Syah.g_00840	Syac.g_02038
OG0002536	Syah.g_00820	Syac.g_02059
OG0002538	Syah.g_00586	Syac.g_02293
OG0002543	Syah.g_00492	Syac.g_02367
OG0002544	Syah.g_01352	Syac.g_01568
OG0002545	Syah.g_01561	Syac.g_01117
OG0002567	Syah.g_00929, Syah.g_00952	Syac.g_00745
OG0002578	Syah.g_01290	Syac.g_01632
OG0002594	Syah.g_02355	Syac.g_00577
OG0002595	Syah.g_01987	Syac.g_00928
OG0002596	Syah.g_02460	Syac.g_00469
OG0002599	Syah.g_01828	Syac.g_01086
OG0002600	Syah.g_02353	Syac.g_00579
OG0002601	Syah.g_01875	Syac.g_01037
OG0002602	Syah.g_01905	Syac.g_01008
OG0002604	Syah.g_01891	Syac.g_01022
OG0002605	Syah.g_00845	Syac.g_02033
OG0002608	Syah.g_02016	Syac.g_00899
OG0002609	Syah.g_02104	Syac.g_00824
OG0002630	Syah.g_00883	Syac.g_00385
OG0002630	Syah.g_00883	Syac.g_01993
OG0002672	Syah.g_01547	Syac.g_01101
OG0002673	Syah.g_01855	Syac.g_01057
OG0002674	Syah.g_00803	Syac.g_02076
OG0002678	Syah.g_00917	Syac.g_01959
OG0002680	Syah.g_02452	Syac.g_00481
OG0002710	Syah.g_01336	Syac.g_01580
OG0002715	Syah.g_01311	Syac.g_01617
OG0002718	Syah.g_01606	Syac.g_01163
OG0002738	Syah.g_01428	Syac.g_01474
OG0002740	Syah.g_01328	Syac.g_01590
OG0002741	Syah.g_01769	Syac.g_01331
OG0002742	Syah.g_01089	Syac.g_01812
OG0002744	Syah.g_01843	Syac.g_01069
OG0002745	Syah.g_01454	Syac.g_01447
OG0002746	Syah.g_01911	Syac.g_01003
OG0002748	Syah.g_01165	Syac.g_01736
OG0002749	Syah.g_01080	Syac.g_01820
OG0002758	Syah.g_01856	Syac.g_01055
OG0002759	Syah.g_02064	Syac.g_00865
OG0002807	Syah.g_01449	Syac.g_01453
OG0002847	Syah.g_02474, Syah.g_02477	Syac.g_00456
OG0002850	Syah.g_02301	Syac.g_00632
OG0002851	Syah.g_02010	Syac.g_00905
OG0002852	Syah.g_01818	Syac.g_01381
OG0002853	Syah.g_01742	Syac.g_01304
OG0002856	Syah.g_01566	Syac.g_01123
OG0002858	Syah.g_00926	Syac.g_01950
OG0002862	Syah.g_00835	Syac.g_02042
OG0002863	Syah.g_01230	Syac.g_01693
OG0002867	Syah.g_02292	Syac.g_01540
OG0002869	Syah.g_02102	Syac.g_00826
OG0002871	Syah.g_01334	Syac.g_01583
OG0002871	Syah.g_00589	Syac.g_02290
OG0002872	Syah.g_00603	Syac.g_02276
OG0002937	Syah.g_01227	Syac.g_01696
OG0002943	Syah.g_02437	Syac.g_00495
OG0002944	Syah.g_02436	Syac.g_00496
OG0002945	Syah.g_02435	Syac.g_00497
OG0002946	Syah.g_02433	Syac.g_00499
OG0002947	Syah.g_02432	Syac.g_00500
OG0002948	Syah.g_02430	Syac.g_00501
OG0002949	Syah.g_02429	Syac.g_00502
OG0002950	Syah.g_02428	Syac.g_00503
OG0002954	Syah.g_02327	Syac.g_00607
OG0002955	Syah.g_02248	Syac.g_00677
OG0002956	Syah.g_02249	Syac.g_00676
OG0002957	Syah.g_02247	Syac.g_00678
OG0002958	Syah.g_02246	Syac.g_00679
OG0002959	Syah.g_02106	Syac.g_00821
OG0002960	Syah.g_01734	Syac.g_01296
OG0002961	Syah.g_01433	Syac.g_01469
OG0002962	Syah.g_01804	Syac.g_01367
OG0002963	Syah.g_01559	Syac.g_00823, Syac.g_01115
OG0002964	Syah.g_01743	Syac.g_01305
OG0002966	Syah.g_01240	Syac.g_01683
OG0002968	Syah.g_02182	Syac.g_00746
OG0002972	Syah.g_01232	Syac.g_01691
OG0002973	Syah.g_01700	Syac.g_01259
OG0002974	Syah.g_01214	Syac.g_01707
OG0002976	Syah.g_01337	Syac.g_01579
OG0002977	Syah.g_00530	Syac.g_02334
OG0002978	Syah.g_00925	Syac.g_01951
OG0002980	Syah.g_00825	Syac.g_02053
OG0002981	Syah.g_00836	Syac.g_02041
OG0002982	Syah.g_02202	Syac.g_00726
OG0002984	Syah.g_00993	Syac.g_01907
OG0002985	Syah.g_02466	Syac.g_00466
OG0002990	Syah.g_01229	Syac.g_01694
OG0003046	Syah.g_00680	Syac.g_02196
OG0003050	Syah.g_01239	Syac.g_01684
OG0003092	Syah.g_01241	Syac.g_01682
OG0003098	Syah.g_02069	Syac.g_00860
OG0003109	Syah.g_01865	Syac.g_01047
OG0003112	Syah.g_00934	Syac.g_01944
OG0003117	Syah.g_01896	Syac.g_01017
OG0003118	Syah.g_01897	Syac.g_01016
OG0003120	Syah.g_00709	Syac.g_02170
OG0003122	Syah.g_01986	Syac.g_00929
OG0003125	Syah.g_01288	Syac.g_01634
OG0003126	Syah.g_01168	Syac.g_01733
OG0003130	Syah.g_01242	Syac.g_01681
OG0003132	Syah.g_01228	Syac.g_01695
OG0003138	Syah.g_02133	Syac.g_00794
OG0003139	Syah.g_01453	Syac.g_01448
OG0003140	Syah.g_01082	Syac.g_01818
OG0003181	Syah.g_00046	Syac.g_00335
OG0003248	Syah.g_00721	Syac.g_02159
OG0003265	Syah.g_02302	Syac.g_00631
OG0003266	Syah.g_02180	Syac.g_00748
OG0003268	Syah.g_01343	Syac.g_01575
OG0003275	Syah.g_01943	Syac.g_00971
OG0003279	Syah.g_00833	Syac.g_02044
OG0003285	Syah.g_02453	Syac.g_00478
OG0003294	Syah.g_00719	Syac.g_02160
OG0003295	Syah.g_00330	Syac.g_00045
OG0003296	Syah.g_01984	Syac.g_00931
OG0003297	Syah.g_01357	Syac.g_01561
OG0003298	Syah.g_00920	Syac.g_01956
OG0003516	Syah.g_00199	Syac.g_00686
OG0003519	Syah.g_01539	Syac.g_01093
OG0003521	Syah.g_00931	Syac.g_01554
OG0003527	Syah.g_02063	Syac.g_00866
OG0003528	Syah.g_00924	Syac.g_01952
OG0003539	Syah.g_01836	Syac.g_01078
OG0003541	Syah.g_01759	Syac.g_01321
OG0003543	Syah.g_02468	Syac.g_00464
OG0003544	Syah.g_01166	Syac.g_01735
OG0003555	Syah.g_01845	Syac.g_01067
OG0003556	Syah.g_01446	Syac.g_01456
OG0003557	Syah.g_01345	Syac.g_01574
OG0003816	Syah.g_01243	Syac.g_01680
OG0003854	Syah.g_00852	Syac.g_02027
OG0003856	Syah.g_02354	Syac.g_00578
OG0003860	Syah.g_02184	Syac.g_01169
OG0003866	Syah.g_01549	Syac.g_01103
OG0003879	Syah.g_01451	Syac.g_01451
OG0003883	Syah.g_01839	Syac.g_01074
OG0003884	Syah.g_01835	Syac.g_01079
OG0003885	Syah.g_02351	Syac.g_00581
OG0003890	Syah.g_00031	Syac.g_00350
OG0003891	Syah.g_02107	Syac.g_00820
OG0003892	Syah.g_01857	Syac.g_01054
OG0003893	Syah.g_01736	Syac.g_01298
OG0003895	Syah.g_01169	Syac.g_01732
OG0003896	Syah.g_00923	Syac.g_01953
OG0003897	Syah.g_00728	Syac.g_02151
OG0004319	Syah.g_00834	Syac.g_02043
OG0004325	Syah.g_00851	Syac.g_02028
OG0004335	Syah.g_02394	Syac.g_00535
OG0004337	Syah.g_02300	Syac.g_00633
OG0004341	Syah.g_00716	Syac.g_02163
OG0004342	Syah.g_02323	Syac.g_00611
OG0004350	Syah.g_00118	Syac.g_00263
OG0004351	Syah.g_02439	Syac.g_00493
OG0004352	Syah.g_02382	Syac.g_00549
OG0004354	Syah.g_01842	Syac.g_01070
OG0004355	Syah.g_01831	Syac.g_01082
OG0004356	Syah.g_01817	Syac.g_01380
OG0004357	Syah.g_01057	Syac.g_01843
OG0004980	Syah.g_02470	Syac.g_00462
OG0005017	Syah.g_00928	Syac.g_01948
OG0005042	Syah.g_01838	Syac.g_00392
OG0005043	Syah.g_02459	Syac.g_00470
OG0005045	Syah.g_02065	Syac.g_00864
OG0005047	Syah.g_01983	Syac.g_00932
OG0005048	Syah.g_01880	Syac.g_01033
OG0005049	Syah.g_01548	Syac.g_01102
OG0005050	Syah.g_01550	Syac.g_01104
OG0005052	Syah.g_01558	Syac.g_01114
OG0005055	Syah.g_02297	Syac.g_01723
OG0005056	Syah.g_01158	Syac.g_01743
OG0005057	Syah.g_00937	Syac.g_01940
OG0005060	Syah.g_00464	Syac.g_02399
OG0005845	Syah.g_00257	Syac.g_00149
OG0005847	Syah.g_00100	Syac.g_00282
OG0005848	Syah.g_01190	Syac.g_00476
OG0005849	Syah.g_02448	Syac.g_00484
OG0005850	Syah.g_02447	Syac.g_00485
OG0005851	Syah.g_02395	Syac.g_00534
OG0005852	Syah.g_02307	Syac.g_00626
OG0005853	Syah.g_02287	Syac.g_00639
OG0005854	Syah.g_02168	Syac.g_00759
OG0005855	Syah.g_02067	Syac.g_00862
OG0005856	Syah.g_02066	Syac.g_00863
OG0005857	Syah.g_01870	Syac.g_01042
OG0005858	Syah.g_01830	Syac.g_01083
OG0005859	Syah.g_01552	Syac.g_01107
OG0005861	Syah.g_01557	Syac.g_01113
OG0005862	Syah.g_01730	Syac.g_01288
OG0005863	Syah.g_02291	Syac.g_01291
OG0005864	Syah.g_01735	Syac.g_01297
OG0005865	Syah.g_01373	Syac.g_01541
OG0005867	Syah.g_00786	Syac.g_01551
OG0005868	Syah.g_01359	Syac.g_01559
OG0005869	Syah.g_01358	Syac.g_01560
OG0005870	Syah.g_01335	Syac.g_01582
OG0005872	Syah.g_01233	Syac.g_01690
OG0005873	Syah.g_02296	Syac.g_01724
OG0005874	Syah.g_01143	Syac.g_01759
OG0005875	Syah.g_00715	Syac.g_02164
OG0005876	Syah.g_00713	Syac.g_02166
OG0005877	Syah.g_00712	Syac.g_02167
OG0005878	Syah.g_00587	Syac.g_02291
OG0005879	Syah.g_00421	Syac.g_02445
