Orthogroup	Prac	Prar
OG0002324	Prac.g_00280	Prar.g_00716
OG0002326	Prac.g_00895	Prar.g_01176
OG0002327	Prac.g_00284	Prar.g_00721
OG0002361	Prac.g_01191	Prar.g_00403
OG0002364	Prac.g_01485	Prar.g_01674
OG0002365	Prac.g_01124	Prar.g_00471
OG0002367	Prac.g_00141	Prar.g_00989
OG0002370	Prac.g_00390	Prar.g_00826
OG0002376	Prac.g_00298	Prar.g_00735
OG0002377	Prac.g_00888	Prar.g_01168
OG0002378	Prac.g_01021	Prar.g_01299
OG0002379	Prac.g_01899	Prar.g_00587
OG0002414	Prac.g_01034	Prar.g_01312
OG0002421	Prac.g_00271	Prar.g_00857
OG0002423	Prac.g_00897	Prar.g_01178
OG0002424	Prac.g_00291	Prar.g_00728
OG0002425	Prac.g_00451	Prar.g_00379
OG0002426	Prac.g_00456	Prar.g_00384
OG0002427	Prac.g_00896	Prar.g_01177
OG0002428	Prac.g_01139	Prar.g_00456
OG0002478	Prac.g_01121	Prar.g_00474
OG0002480	Prac.g_00265	Prar.g_00863
OG0002482	Prac.g_01145	Prar.g_00450
OG0002484	Prac.g_01125	Prar.g_00470
OG0002485	Prac.g_01129	Prar.g_00466
OG0002488	Prac.g_00449	Prar.g_00377
OG0002489	Prac.g_01130	Prar.g_00465
OG0002554	Prac.g_01527	Prar.g_01632
OG0002556	Prac.g_00436	Prar.g_00364
OG0002557	Prac.g_00437	Prar.g_00365
OG0002558	Prac.g_00438	Prar.g_00366
OG0002560	Prac.g_01138	Prar.g_00457
OG0002561	Prac.g_01874	Prar.g_00561
OG0002617	Prac.g_01173	Prar.g_00421
OG0002620	Prac.g_01142	Prar.g_00453
OG0002621	Prac.g_00882	Prar.g_01162
OG0002623	Prac.g_00281	Prar.g_00717
OG0002624	Prac.g_01164	Prar.g_00430
OG0002625	Prac.g_01152	Prar.g_00442
OG0002627	Prac.g_00446	Prar.g_00374
OG0002628	Prac.g_00663	Prar.g_01538
OG0002688	Prac.g_01961	Prar.g_01974
OG0002690	Prac.g_01960	Prar.g_01975
OG0002694	Prac.g_00309	Prar.g_00745
OG0002695	Prac.g_00450	Prar.g_00378
OG0002696	Prac.g_00885	Prar.g_01165
OG0002696	Prac.g_01594	Prar.g_01565
OG0002697	Prac.g_01369	Prar.g_01791
OG0002698	Prac.g_01581	Prar.g_01578
OG0002771	Prac.g_00270	Prar.g_00858
OG0002777	Prac.g_01957	Prar.g_01005
OG0002779	Prac.g_00169	Prar.g_00961
OG0002780	Prac.g_00635	Prar.g_01559
OG0002780	Prac.g_01596	Prar.g_01563
OG0002781	Prac.g_00883	Prar.g_01163
OG0002781	Prac.g_01593	Prar.g_01566
OG0002782	Prac.g_01122	Prar.g_00473
OG0002783	Prac.g_01571	Prar.g_01588
OG0002891	Prac.g_01595	Prar.g_01564
OG0002895	Prac.g_00659, Prac.g_00192	Prar.g_00938
OG0002896	Prac.g_00250	Prar.g_00878
OG0002897	Prac.g_00273	Prar.g_00855
OG0002898	Prac.g_00566	Prar.g_01009
OG0002900	Prac.g_01520	Prar.g_01639
OG0003020	Prac.g_01417	Prar.g_01743
OG0003024	Prac.g_00255	Prar.g_00873
OG0003025	Prac.g_00269	Prar.g_00859
OG0003026	Prac.g_00272	Prar.g_00856
OG0003027	Prac.g_00465	Prar.g_00848
OG0003029	Prac.g_00910	Prar.g_01191
OG0003030	Prac.g_01137	Prar.g_00458
OG0003168	Prac.g_00657, Prac.g_00194	Prar.g_00936
OG0003169	Prac.g_00877	Prar.g_01157
OG0003170	Prac.g_00905	Prar.g_01186
OG0003171	Prac.g_01131	Prar.g_00464
OG0003172	Prac.g_01136	Prar.g_00459
OG0003173	Prac.g_01317	Prar.g_01843
OG0003174	Prac.g_01565	Prar.g_01594
OG0003175	Prac.g_01589	Prar.g_01570
OG0003176	Prac.g_01907	Prar.g_01076
OG0003177	Prac.g_01963	Prar.g_01972
OG0003341	Prac.g_00294	Prar.g_00731
OG0003343	Prac.g_01519	Prar.g_01640
OG0003348	Prac.g_00445	Prar.g_00373
OG0003351	Prac.g_00247	Prar.g_00881
OG0003352	Prac.g_00266	Prar.g_00862
OG0003353	Prac.g_00461	Prar.g_00844
OG0003354	Prac.g_00498	Prar.g_01092
OG0003355	Prac.g_00639	Prar.g_01555
OG0003356	Prac.g_00640	Prar.g_01554
OG0003357	Prac.g_00876	Prar.g_01156
OG0003358	Prac.g_00894	Prar.g_01175
OG0003359	Prac.g_00914	Prar.g_01195
OG0003360	Prac.g_01203	Prar.g_00391
OG0003361	Prac.g_01563	Prar.g_01596
OG0003362	Prac.g_01564	Prar.g_01595
OG0003363	Prac.g_01567	Prar.g_01592
OG0003364	Prac.g_01568	Prar.g_01591
OG0003365	Prac.g_01569	Prar.g_01590
OG0003366	Prac.g_01570	Prar.g_01589
OG0003367	Prac.g_01591	Prar.g_01568
OG0003633	Prac.g_00884	Prar.g_01164
OG0003634	Prac.g_00922	Prar.g_01200
OG0003640	Prac.g_00246	Prar.g_00882
OG0003641	Prac.g_00252	Prar.g_00876
OG0003642	Prac.g_00430	Prar.g_00358
OG0003643	Prac.g_00457	Prar.g_00385
OG0003644	Prac.g_00458	Prar.g_00386
OG0003645	Prac.g_00460	Prar.g_00388
OG0003646	Prac.g_00637	Prar.g_01557
OG0003647	Prac.g_00891	Prar.g_01171
OG0003648	Prac.g_00903	Prar.g_01184
OG0003649	Prac.g_01579	Prar.g_01580
OG0003650	Prac.g_01580	Prar.g_01579
OG0003651	Prac.g_01582	Prar.g_01577
OG0003652	Prac.g_01871	Prar.g_00558
OG0003653	Prac.g_01896	Prar.g_00584
OG0003654	Prac.g_01898	Prar.g_00586
OG0003655	Prac.g_01902	Prar.g_00590
OG0004025	Prac.g_00243	Prar.g_00885
OG0004026	Prac.g_00244	Prar.g_00884
OG0004027	Prac.g_00245	Prar.g_00883
OG0004028	Prac.g_00253	Prar.g_00875
OG0004029	Prac.g_00254	Prar.g_00874
OG0004030	Prac.g_00263	Prar.g_00865
OG0004031	Prac.g_00432	Prar.g_00360
OG0004032	Prac.g_00454	Prar.g_00382
OG0004033	Prac.g_00455	Prar.g_00383
OG0004034	Prac.g_00459	Prar.g_00387
OG0004035	Prac.g_00463	Prar.g_00846
OG0004036	Prac.g_00464	Prar.g_00847
OG0004037	Prac.g_00466	Prar.g_00849
OG0004038	Prac.g_00468	Prar.g_00851
OG0004039	Prac.g_00469	Prar.g_00852
OG0004040	Prac.g_00664	Prar.g_01537
OG0004526	Prac.g_00191	Prar.g_00939
OG0004527	Prac.g_00195	Prar.g_00935
OG0004528	Prac.g_00197	Prar.g_00933
OG0004529	Prac.g_00251	Prar.g_00877
OG0004530	Prac.g_00289	Prar.g_00726
OG0004531	Prac.g_00431	Prar.g_00359
OG0004532	Prac.g_00433	Prar.g_00361
OG0004533	Prac.g_00439	Prar.g_00367
OG0004534	Prac.g_00441	Prar.g_00369
OG0004535	Prac.g_00442	Prar.g_00370
OG0004536	Prac.g_00443	Prar.g_00371
OG0004537	Prac.g_00467	Prar.g_00850
OG0004538	Prac.g_00567	Prar.g_01008
OG0004540	Prac.g_00901	Prar.g_01182
OG0004541	Prac.g_00902	Prar.g_01183
OG0004542	Prac.g_01204	Prar.g_00390
OG0004543	Prac.g_01566	Prar.g_01593
OG0004544	Prac.g_01572	Prar.g_01587
OG0004545	Prac.g_01573	Prar.g_01586
OG0004546	Prac.g_01574	Prar.g_01585
OG0004547	Prac.g_01575	Prar.g_01584
OG0004548	Prac.g_01599	Prar.g_00389
OG0004549	Prac.g_01787	Prar.g_00184
OG0004550	Prac.g_01887	Prar.g_00575
OG0004551	Prac.g_01897	Prar.g_00585
OG0004552	Prac.g_01900	Prar.g_00588
OG0005376	Prac.g_01578	Prar.g_01581
