Orthogroup	Prah	Syab
OG0002330	Prah.g_01018	Syab.g_01189
OG0002331	Prah.g_01030	Syab.g_00880
OG0002332	Prah.g_00470	Syab.g_01468
OG0002333	Prah.g_00468	Syab.g_01470
OG0002334	Prah.g_00416	Syab.g_00789
OG0002337	Prah.g_02127	Syab.g_00302
OG0002340	Prah.g_02421	Syab.g_02676
OG0002341	Prah.g_02474	Syab.g_02721
OG0002382	Prah.g_01557	Syab.g_02105
OG0002388	Prah.g_00297	Syab.g_00649, Syab.g_00657
OG0002390	Prah.g_02343	Syab.g_02621
OG0002438	Prah.g_00962	Syab.g_02776
OG0002440	Prah.g_00854	Syab.g_01315
OG0002443	Prah.g_00488	Syab.g_02673
OG0002450	Prah.g_02592	Syab.g_02901
OG0002452	Prah.g_02567	Syab.g_02868
OG0002490	Prah.g_00103	Syab.g_01118
OG0002494	Prah.g_01611	Syab.g_01970
OG0002567	Prah.g_01506	Syab.g_01096
OG0002568	Prah.g_01409	Syab.g_01957
OG0002571	Prah.g_00561	Syab.g_00677
OG0002574	Prah.g_00298	Syab.g_00650, Syab.g_00658
OG0002575	Prah.g_00296	Syab.g_00648, Syab.g_00656
OG0002576	Prah.g_00295	Syab.g_00646, Syab.g_00655
OG0002577	Prah.g_00249	Syab.g_00612
OG0002580	Prah.g_02549	Syab.g_02832
OG0002581	Prah.g_00262	Syab.g_01374, Syab.g_00632
OG0002630	Prah.g_00200	Syab.g_00548
OG0002630	Prah.g_00200	Syab.g_02511
OG0002630	Prah.g_01909	Syab.g_00548
OG0002630	Prah.g_01909	Syab.g_02511
OG0002636	Prah.g_01221	Syab.g_00879
OG0002637	Prah.g_01186	Syab.g_01744
OG0002644	Prah.g_00492	Syab.g_01865
OG0002645	Prah.g_00491	Syab.g_01864
OG0002647	Prah.g_02475	Syab.g_02719
OG0002648	Prah.g_02482	Syab.g_02745
OG0002649	Prah.g_02483	Syab.g_02746
OG0002650	Prah.g_02484	Syab.g_02747
OG0002705	Prah.g_01153, Prah.g_00716	Syab.g_01745
OG0002711	Prah.g_00535	Syab.g_00449
OG0002712	Prah.g_00490	Syab.g_01863
OG0002713	Prah.g_00487	Syab.g_01862
OG0002797	Prah.g_01680	Syab.g_02262
OG0002798	Prah.g_01313	Syab.g_00978
OG0002802	Prah.g_00832	Syab.g_01335
OG0002807	Prah.g_01071	Syab.g_01462
OG0003039	Prah.g_01065, Prah.g_01684, Prah.g_02369	Syab.g_01239
OG0003040	Prah.g_01384	Syab.g_00687
OG0003052	Prah.g_02160	Syab.g_00264
OG0003064	Prah.g_01072	Syab.g_02414
OG0003065	Prah.g_01144	Syab.g_01099
OG0003207	Prah.g_02076	Syab.g_00354
OG0003381	Prah.g_01277	Syab.g_01129
OG0003398	Prah.g_02208	Syab.g_00225
OG0004077	Prah.g_01218	Syab.g_02800
