Orthogroup	Prah	Prbj
OG0001878	Prah.g_00838	Prbj.g_02226
OG0001879	Prah.g_00831	Prbj.g_02234
OG0001880	Prah.g_00799	Prbj.g_02265
OG0001881	Prah.g_00798	Prbj.g_02266
OG0001882	Prah.g_00778	Prbj.g_02286
OG0001883	Prah.g_00774	Prbj.g_02291
OG0001884	Prah.g_00764	Prbj.g_02300
OG0001885	Prah.g_00753	Prbj.g_02313
OG0001886	Prah.g_00749	Prbj.g_02317
OG0001887	Prah.g_00723	Prbj.g_02356
OG0001888	Prah.g_00682	Prbj.g_02398
OG0001889	Prah.g_00653	Prbj.g_02426
OG0001890	Prah.g_00590	Prbj.g_02489
OG0001891	Prah.g_00586	Prbj.g_02493
OG0001892	Prah.g_00573	Prbj.g_02506
OG0001893	Prah.g_00519	Prbj.g_02557
OG0001894	Prah.g_00502	Prbj.g_02572
OG0001895	Prah.g_00426	Prbj.g_01292
OG0001896	Prah.g_00220	Prbj.g_00088
OG0001897	Prah.g_01931	Prbj.g_00332
OG0001898	Prah.g_01947	Prbj.g_00349
OG0001899	Prah.g_02006	Prbj.g_00992
OG0001900	Prah.g_02109	Prbj.g_01370
OG0001901	Prah.g_02110	Prbj.g_01371
OG0001902	Prah.g_02141	Prbj.g_01412
OG0001903	Prah.g_02150	Prbj.g_01421
OG0001904	Prah.g_02220	Prbj.g_01489
OG0001905	Prah.g_02228	Prbj.g_01499
OG0001906	Prah.g_02256	Prbj.g_01534
OG0001907	Prah.g_02272	Prbj.g_00551
OG0001908	Prah.g_02319	Prbj.g_00506
OG0001909	Prah.g_02340	Prbj.g_01147
OG0001910	Prah.g_02401	Prbj.g_00260
OG0001912	Prah.g_02500	Prbj.g_01965
OG0001913	Prah.g_02502	Prbj.g_01967
OG0001914	Prah.g_02529, Prah.g_02530	Prbj.g_01995
OG0001929	Prah.g_00072	Prbj.g_01237
OG0001930	Prah.g_00140	Prbj.g_01813
OG0001931	Prah.g_00141	Prbj.g_01814
OG0001932	Prah.g_00157	Prbj.g_01591
OG0001933	Prah.g_01900	Prbj.g_00623
OG0001934	Prah.g_01885	Prbj.g_00608
OG0001935	Prah.g_01845	Prbj.g_00571
OG0001936	Prah.g_01813	Prbj.g_01323
OG0001937	Prah.g_01638	Prbj.g_01706
OG0001938	Prah.g_01571	Prbj.g_01634
OG0001939	Prah.g_01477	Prbj.g_02669
OG0001940	Prah.g_01436	Prbj.g_01798
OG0001941	Prah.g_01371	Prbj.g_01735
OG0001943	Prah.g_01308	Prbj.g_00836
OG0001944	Prah.g_01207	Prbj.g_00052
OG0001945	Prah.g_01127, Prah.g_01002	Prbj.g_00716
OG0001946	Prah.g_00984	Prbj.g_00945
OG0001947	Prah.g_00900	Prbj.g_01853
OG0001948	Prah.g_00825	Prbj.g_02242
OG0001949	Prah.g_00809	Prbj.g_02256
OG0001950	Prah.g_00807	Prbj.g_02258
OG0001951	Prah.g_00797	Prbj.g_02267
OG0001952	Prah.g_00777	Prbj.g_02287
OG0001953	Prah.g_00776	Prbj.g_02288
OG0001954	Prah.g_00626	Prbj.g_02452
OG0001955	Prah.g_00583	Prbj.g_02496
OG0001956	Prah.g_00565	Prbj.g_02513
OG0001957	Prah.g_00514	Prbj.g_02562
OG0001958	Prah.g_00458	Prbj.g_00811
OG0001960	Prah.g_00330, Prah.g_00329	Prbj.g_00668
OG0001961	Prah.g_00307	Prbj.g_00133
OG0001962	Prah.g_02442	Prbj.g_00223
OG0001963	Prah.g_01969	Prbj.g_00374
OG0001964	Prah.g_02057	Prbj.g_02642
OG0001965	Prah.g_02096	Prbj.g_01357
OG0001966	Prah.g_02104	Prbj.g_01365
OG0001967	Prah.g_02106	Prbj.g_01367
OG0001968	Prah.g_02107	Prbj.g_01368
OG0001969	Prah.g_02169	Prbj.g_01440
OG0001970	Prah.g_02258	Prbj.g_01536
OG0001971	Prah.g_02338	Prbj.g_01145
OG0001972	Prah.g_02389	Prbj.g_00273
OG0001973	Prah.g_02464	Prbj.g_01926
OG0001973	Prah.g_02473	Prbj.g_01938
OG0001974	Prah.g_02487	Prbj.g_01952
OG0001975	Prah.g_02528	Prbj.g_01994
OG0001976	Prah.g_02531	Prbj.g_01996
OG0001977	Prah.g_02542	Prbj.g_02007
OG0001992	Prah.g_00339, Prah.g_01973	Prbj.g_00379
OG0001995	Prah.g_01492	Prbj.g_02136
OG0001996	Prah.g_00035	Prbj.g_01201
OG0001997	Prah.g_01874	Prbj.g_00597
OG0001998	Prah.g_01748	Prbj.g_00439
OG0001999	Prah.g_01721	Prbj.g_00462
OG0002000	Prah.g_01520	Prbj.g_02107
OG0002002	Prah.g_01280	Prbj.g_02160
OG0002003	Prah.g_00976	Prbj.g_00935
OG0002004	Prah.g_00966	Prbj.g_00922
OG0002005	Prah.g_00963	Prbj.g_00918
OG0002006	Prah.g_00899	Prbj.g_01854
OG0002007	Prah.g_00898	Prbj.g_01855
OG0002008	Prah.g_00836	Prbj.g_02228
OG0002009	Prah.g_00704	Prbj.g_02375
OG0002010	Prah.g_00373	Prbj.g_00644
OG0002011	Prah.g_00211	Prbj.g_00069
OG0002012	Prah.g_01974	Prbj.g_00381
OG0002013	Prah.g_02189	Prbj.g_01462
OG0002014	Prah.g_02202	Prbj.g_01474
OG0002015	Prah.g_02215	Prbj.g_01478
OG0002016	Prah.g_02408	Prbj.g_00253
OG0002017	Prah.g_02545	Prbj.g_02010
OG0002018	Prah.g_02570	Prbj.g_02038
OG0002036	Prah.g_01675	Prbj.g_00859
OG0002037	Prah.g_01568	Prbj.g_01632
OG0002038	Prah.g_01312	Prbj.g_00840
OG0002039	Prah.g_01300	Prbj.g_00827
OG0002040	Prah.g_01299	Prbj.g_00303
OG0002041	Prah.g_00820	Prbj.g_02246
OG0002042	Prah.g_00802	Prbj.g_02262
OG0002043	Prah.g_00757	Prbj.g_02307
OG0002044	Prah.g_00607	Prbj.g_02472
OG0002045	Prah.g_00305	Prbj.g_00135
OG0002046	Prah.g_00302	Prbj.g_00138
OG0002047	Prah.g_00203	Prbj.g_00062
OG0002048	Prah.g_01967	Prbj.g_00369
OG0002050	Prah.g_02116	Prbj.g_01387
OG0002051	Prah.g_02317	Prbj.g_00508
OG0002052	Prah.g_02516	Prbj.g_01983
OG0002053	Prah.g_02523	Prbj.g_01989
OG0002063	Prah.g_01054	Prbj.g_00784
OG0002110	Prah.g_00725	Prbj.g_02353
OG0002113	Prah.g_00040	Prbj.g_01206
OG0002114	Prah.g_01747	Prbj.g_00440
OG0002115	Prah.g_01669	Prbj.g_00866
OG0002117	Prah.g_01306	Prbj.g_00833
OG0002118	Prah.g_01269	Prbj.g_01902
OG0002119	Prah.g_01242	Prbj.g_00015
OG0002120	Prah.g_01197	Prbj.g_00674
OG0002121	Prah.g_01107	Prbj.g_01122
OG0002122	Prah.g_00975	Prbj.g_00934
OG0002124	Prah.g_00585	Prbj.g_02494
OG0002126	Prah.g_02214, Prah.g_02204	Prbj.g_01476
OG0002127	Prah.g_02277	Prbj.g_00548
OG0002128	Prah.g_02527	Prbj.g_01993
OG0002130	Prah.g_01362	Prbj.g_01726
OG0002154	Prah.g_02249	Prbj.g_01528
OG0002159	Prah.g_00138	Prbj.g_01811
OG0002160	Prah.g_01792	Prbj.g_00189
OG0002161	Prah.g_01749	Prbj.g_00438
OG0002162	Prah.g_01442	Prbj.g_01804
OG0002164	Prah.g_01219	Prbj.g_00033
OG0002165	Prah.g_01216	Prbj.g_00040
OG0002166	Prah.g_00971	Prbj.g_00930
OG0002167	Prah.g_00960	Prbj.g_00915
OG0002168	Prah.g_00901	Prbj.g_01852
OG0002169	Prah.g_00202	Prbj.g_00061
OG0002170	Prah.g_01943	Prbj.g_00344
OG0002171	Prah.g_02200	Prbj.g_01472
OG0002172	Prah.g_02404	Prbj.g_00257
OG0002173	Prah.g_02416	Prbj.g_00239
OG0002174	Prah.g_02546	Prbj.g_02011
OG0002175	Prah.g_02462	Prbj.g_01924
OG0002229	Prah.g_00113	Prbj.g_01261
OG0002231	Prah.g_00961	Prbj.g_00916
OG0002232	Prah.g_00952	Prbj.g_00908
OG0002233	Prah.g_00945	Prbj.g_00903
OG0002234	Prah.g_00889	Prbj.g_02176
OG0002235	Prah.g_00690	Prbj.g_02390
OG0002236	Prah.g_00569	Prbj.g_02510
OG0002237	Prah.g_00507	Prbj.g_02567
OG0002238	Prah.g_00469	Prbj.g_00796
OG0002239	Prah.g_00355	Prbj.g_00664
OG0002240	Prah.g_00320	Prbj.g_00122
OG0002242	Prah.g_02201	Prbj.g_01473
OG0002243	Prah.g_02472	Prbj.g_01937
OG0002277	Prah.g_00075	Prbj.g_01240
OG0002278	Prah.g_02165, Prah.g_00425	Prbj.g_01436, Prbj.g_01038, Prbj.g_01291
OG0002279	Prah.g_01899	Prbj.g_00622
OG0002280	Prah.g_01511	Prbj.g_02116
OG0002281	Prah.g_01437	Prbj.g_01799
OG0002285	Prah.g_00769	Prbj.g_02295
OG0002286	Prah.g_02461, Prah.g_02460	Prbj.g_01923
OG0002289	Prah.g_00301	Prbj.g_00141
OG0002290	Prah.g_00245	Prbj.g_00173
OG0002291	Prah.g_02326, Prah.g_02333	Prbj.g_01140
OG0002292	Prah.g_02351	Prbj.g_01156
OG0002328	Prah.g_01879	Prbj.g_00602
OG0002330	Prah.g_01018	Prbj.g_00748
OG0002331	Prah.g_01030	Prbj.g_00761
OG0002332	Prah.g_00470	Prbj.g_00795
OG0002333	Prah.g_00468	Prbj.g_00797
OG0002334	Prah.g_00416	Prbj.g_01048
OG0002336	Prah.g_00315	Prbj.g_00126
OG0002337	Prah.g_02127	Prbj.g_01398
OG0002338	Prah.g_02206	Prbj.g_01479
OG0002339	Prah.g_02222	Prbj.g_01491
OG0002340	Prah.g_02421	Prbj.g_00232
OG0002341	Prah.g_02465	Prbj.g_01927
OG0002342	Prah.g_00274	Prbj.g_01178
OG0002342	Prah.g_00934	Prbj.g_02684
OG0002343	Prah.g_02081	Prbj.g_01344
OG0002381	Prah.g_00172	Prbj.g_01570
OG0002382	Prah.g_01557	Prbj.g_01621
OG0002383	Prah.g_01287	Prbj.g_02168
OG0002385	Prah.g_02463	Prbj.g_01925
OG0002386	Prah.g_00441	Prbj.g_02706
OG0002388	Prah.g_00297	Prbj.g_00145
OG0002390	Prah.g_02343	Prbj.g_01150
OG0002394	Prah.g_02470	Prbj.g_01929
OG0002429	Prah.g_01872	Prbj.g_00595
OG0002430	Prah.g_01507	Prbj.g_02121
OG0002431	Prah.g_01508	Prbj.g_02120
OG0002435	Prah.g_01341	Prbj.g_00952
OG0002436	Prah.g_01164	Prbj.g_00708
OG0002437	Prah.g_01097	Prbj.g_01120
OG0002437	Prah.g_01130	Prbj.g_00721
OG0002438	Prah.g_00962	Prbj.g_00917
OG0002439	Prah.g_00943	Prbj.g_00871
OG0002440	Prah.g_00854	Prbj.g_02211
OG0002441	Prah.g_00277, Prah.g_02440, Prah.g_00268, Prah.g_01205, Prah.g_02438, Prah.g_01057, Prah.g_01066, Prah.g_02439	Prbj.g_02349, Prbj.g_02350
OG0002442	Prah.g_00548	Prbj.g_02528
OG0002444	Prah.g_00405	Prbj.g_01059
OG0002446	Prah.g_00344, Prah.g_00993, Prah.g_00318	Prbj.g_00124
OG0002448	Prah.g_02225	Prbj.g_01496, Prbj.g_01495
OG0002449	Prah.g_02569	Prbj.g_02037
OG0002450	Prah.g_02592	Prbj.g_02061
OG0002493	Prah.g_01794, Prah.g_01795	Prbj.g_00191
OG0002494	Prah.g_01611	Prbj.g_01681
OG0002495	Prah.g_00995	Prbj.g_00728
OG0002496	Prah.g_00633	Prbj.g_02445
OG0002498	Prah.g_02477, Prah.g_02476	Prbj.g_01816
OG0002498	Prah.g_01815	Prbj.g_01319
OG0002500	Prah.g_01599	Prbj.g_01665
OG0002563	Prah.g_00387	Prbj.g_01081
OG0002564	Prah.g_01804	Prbj.g_01328
OG0002566	Prah.g_01708	Prbj.g_00474
OG0002567	Prah.g_01506	Prbj.g_02122
OG0002568	Prah.g_01409	Prbj.g_01773
OG0002569	Prah.g_00632	Prbj.g_02446
OG0002570	Prah.g_00630	Prbj.g_02448
OG0002571	Prah.g_00561	Prbj.g_02520
OG0002572	Prah.g_00533	Prbj.g_02543
OG0002573	Prah.g_00404	Prbj.g_01060
OG0002574	Prah.g_00298	Prbj.g_00144
OG0002575	Prah.g_00296	Prbj.g_00146
OG0002576	Prah.g_00295	Prbj.g_00147
OG0002577	Prah.g_00249	Prbj.g_00115
OG0002579	Prah.g_02275	Prbj.g_00550
OG0002580	Prah.g_02549	Prbj.g_02018
OG0002630	Prah.g_00200	Prbj.g_02708
OG0002630	Prah.g_01909	Prbj.g_02708
OG0002633	Prah.g_01819	Prbj.g_01100
OG0002634	Prah.g_01776	Prbj.g_02611
OG0002635	Prah.g_01330	Prbj.g_00963
OG0002636	Prah.g_01221	Prbj.g_00032
OG0002637	Prah.g_01186	Prbj.g_00684
OG0002638	Prah.g_00988	Prbj.g_01091
OG0002641	Prah.g_00634	Prbj.g_02444
OG0002642	Prah.g_00631	Prbj.g_02447
OG0002643	Prah.g_00623	Prbj.g_02456
OG0002644	Prah.g_00492	Prbj.g_02582
OG0002645	Prah.g_00491	Prbj.g_02583
OG0002647	Prah.g_02475	Prbj.g_01941
OG0002648	Prah.g_02482	Prbj.g_01947
OG0002649	Prah.g_02483	Prbj.g_01948
OG0002650	Prah.g_02484	Prbj.g_01949
OG0002652	Prah.g_00279, Prah.g_01723, Prah.g_01060, Prah.g_01069, Prah.g_02430	Prbj.g_00635
OG0002653	Prah.g_02459	Prbj.g_01922
OG0002705	Prah.g_00716	Prbj.g_02363
OG0002706	Prah.g_01086	Prbj.g_02672
OG0002706	Prah.g_01099	Prbj.g_00215
OG0002711	Prah.g_00535	Prbj.g_02541
OG0002712	Prah.g_00490	Prbj.g_02584
OG0002713	Prah.g_00487	Prbj.g_02588
OG0002714	Prah.g_00440	Prbj.g_02705
OG0002715	Prah.g_00248	Prbj.g_00114
OG0002716	Prah.g_02085	Prbj.g_01348
OG0002718	Prah.g_02595	Prbj.g_02064
OG0002720	Prah.g_00695	Prbj.g_02386
OG0002796	Prah.g_01787	Prbj.g_00182
OG0002797	Prah.g_01680	Prbj.g_00853
OG0002798	Prah.g_01313	Prbj.g_00841
OG0002800	Prah.g_01195	Prbj.g_00675
OG0002802	Prah.g_00832	Prbj.g_02233
OG0002803	Prah.g_00534	Prbj.g_02542
OG0002906	Prah.g_01204	Prbj.g_02628
OG0002909	Prah.g_01149	Prbj.g_00709
OG0002910	Prah.g_01040	Prbj.g_00770
OG0002912	Prah.g_00556, Prah.g_00557	Prbj.g_02524
OG0002913	Prah.g_02520	Prbj.g_01987
OG0002914	Prah.g_02521	Prbj.g_01988
OG0003036	Prah.g_00142	Prbj.g_01815
OG0003037	Prah.g_01907	Prbj.g_00629
OG0003038	Prah.g_01715	Prbj.g_00468
OG0003039	Prah.g_01065, Prah.g_01684, Prah.g_02369	Prbj.g_01600
OG0003040	Prah.g_01384	Prbj.g_01747
OG0003044	Prah.g_01106	Prbj.g_00217
OG0003048	Prah.g_00283	Prbj.g_00224
OG0003051	Prah.g_02112	Prbj.g_01383
OG0003052	Prah.g_02160	Prbj.g_01434
OG0003053	Prah.g_02190	Prbj.g_01463
OG0003065	Prah.g_01144	Prbj.g_00712
OG0003182	Prah.g_00077	Prbj.g_01242
OG0003185	Prah.g_01808	Prbj.g_01326
OG0003186	Prah.g_01504	Prbj.g_02124
OG0003187	Prah.g_01345	Prbj.g_00167
OG0003188	Prah.g_01333, Prah.g_01332	Prbj.g_00961
OG0003189	Prah.g_02445, Prah.g_01724, Prah.g_00267	Prbj.g_00220
OG0003190	Prah.g_01179	Prbj.g_00692
OG0003196	Prah.g_00954	Prbj.g_00909
OG0003197	Prah.g_00741	Prbj.g_02328
OG0003199	Prah.g_00537	Prbj.g_02539
OG0003200	Prah.g_00359	Prbj.g_00658
OG0003201	Prah.g_00288	Prbj.g_00154
OG0003202	Prah.g_00259	Prbj.g_01890
OG0003204	Prah.g_00201	Prbj.g_00060
OG0003207	Prah.g_02076	Prbj.g_01339
OG0003213	Prah.g_02337	Prbj.g_01144
OG0003218	Prah.g_00264, Prah.g_00263, Prah.g_00265, Prah.g_02443	Prbj.g_00222
OG0003219	Prah.g_01115, Prah.g_01111, Prah.g_01116	Prbj.g_02681
OG0003377	Prah.g_01796	Prbj.g_00192
OG0003378	Prah.g_01608	Prbj.g_01677
OG0003379	Prah.g_01483	Prbj.g_02143
OG0003380	Prah.g_02375	Prbj.g_00284
OG0003381	Prah.g_01277	Prbj.g_02157
OG0003382	Prah.g_01200	Prbj.g_02622
OG0003383	Prah.g_01132	Prbj.g_00723
OG0003385	Prah.g_01036	Prbj.g_00766
OG0003386	Prah.g_01042	Prbj.g_00772
OG0003387	Prah.g_01044	Prbj.g_00774
OG0003388	Prah.g_01045	Prbj.g_00775
OG0003389	Prah.g_01046	Prbj.g_00776
OG0003390	Prah.g_01079	Prbj.g_01103
OG0003391	Prah.g_00982	Prbj.g_00944
OG0003392	Prah.g_00955	Prbj.g_00910
OG0003394	Prah.g_00703	Prbj.g_02376
OG0003395	Prah.g_00545	Prbj.g_02531
OG0003396	Prah.g_00439	Prbj.g_02704
OG0003397	Prah.g_00292	Prbj.g_00149
OG0003398	Prah.g_02208	Prbj.g_01482
OG0003406	Prah.g_01210	Prbj.g_00048
OG0003667	Prah.g_00161	Prbj.g_01583
OG0003668	Prah.g_00225	Prbj.g_00095
OG0003669	Prah.g_00171	Prbj.g_01571
OG0003670	Prah.g_00181	Prbj.g_01565
OG0003672	Prah.g_01835	Prbj.g_00562
OG0003674	Prah.g_01816	Prbj.g_01318
OG0003675	Prah.g_01793	Prbj.g_00190
OG0003676	Prah.g_01788	Prbj.g_00183
OG0003677	Prah.g_01765	Prbj.g_00422
OG0003678	Prah.g_01674	Prbj.g_00860
OG0003679	Prah.g_01607	Prbj.g_01676
OG0003680	Prah.g_01602	Prbj.g_01671
OG0003681	Prah.g_01600	Prbj.g_01667
OG0003682	Prah.g_01497	Prbj.g_02131
OG0003683	Prah.g_01491	Prbj.g_02137
OG0003684	Prah.g_01490	Prbj.g_02138
OG0003685	Prah.g_01426	Prbj.g_01788
OG0003686	Prah.g_01398	Prbj.g_01762
OG0003687	Prah.g_01383	Prbj.g_01746
OG0003688	Prah.g_01310	Prbj.g_00838
OG0003689	Prah.g_01288	Prbj.g_02169
OG0003690	Prah.g_01236	Prbj.g_00021
OG0003691	Prah.g_01232	Prbj.g_00024
OG0003692	Prah.g_01229	Prbj.g_00028
OG0003693	Prah.g_01224	Prbj.g_00031
OG0003694	Prah.g_01215	Prbj.g_00041
OG0003695	Prah.g_01214	Prbj.g_00042
OG0003696	Prah.g_01188	Prbj.g_00682
OG0003697	Prah.g_01185	Prbj.g_00685
OG0003698	Prah.g_01184	Prbj.g_00686
OG0003699	Prah.g_01177	Prbj.g_00695
OG0003700	Prah.g_01173	Prbj.g_00699
OG0003701	Prah.g_01172	Prbj.g_00700
OG0003702	Prah.g_01171	Prbj.g_00701
OG0003703	Prah.g_01170	Prbj.g_00702
OG0003704	Prah.g_01148	Prbj.g_00710
OG0003705	Prah.g_01143	Prbj.g_00713
OG0003706	Prah.g_01125	Prbj.g_00714
OG0003707	Prah.g_01128	Prbj.g_00717
OG0003708	Prah.g_01000	Prbj.g_00732
OG0003709	Prah.g_01010	Prbj.g_00742
OG0003710	Prah.g_01013	Prbj.g_00743
OG0003711	Prah.g_01014	Prbj.g_01036
OG0003712	Prah.g_01017	Prbj.g_00747
OG0003713	Prah.g_01024	Prbj.g_00756
OG0003714	Prah.g_01032	Prbj.g_00763
OG0003715	Prah.g_01041	Prbj.g_00771
OG0003718	Prah.g_01090	Prbj.g_02675
OG0003719	Prah.g_01096	Prbj.g_01119
OG0003720	Prah.g_01095	Prbj.g_01118
OG0003721	Prah.g_00980	Prbj.g_00941
OG0003722	Prah.g_00967	Prbj.g_00923
OG0003723	Prah.g_00959	Prbj.g_00914
OG0003724	Prah.g_00956	Prbj.g_00911
OG0003725	Prah.g_00948	Prbj.g_00906
OG0003726	Prah.g_00947	Prbj.g_00905
OG0003727	Prah.g_00888	Prbj.g_02177
OG0003728	Prah.g_00779	Prbj.g_02285
OG0003729	Prah.g_00744	Prbj.g_02322
OG0003730	Prah.g_00719	Prbj.g_02360
OG0003731	Prah.g_00714	Prbj.g_02365
OG0003732	Prah.g_00711	Prbj.g_02367
OG0003733	Prah.g_00708	Prbj.g_02371
OG0003734	Prah.g_00705	Prbj.g_02374
OG0003735	Prah.g_00694	Prbj.g_02387
OG0003736	Prah.g_00629	Prbj.g_02450
OG0003737	Prah.g_00628	Prbj.g_02451
OG0003738	Prah.g_00616	Prbj.g_02461
OG0003739	Prah.g_00611	Prbj.g_02468
OG0003740	Prah.g_00610	Prbj.g_02469
OG0003741	Prah.g_00563	Prbj.g_02516
OG0003742	Prah.g_00549	Prbj.g_02527
OG0003743	Prah.g_00546	Prbj.g_02530
OG0003744	Prah.g_00542	Prbj.g_02534
OG0003745	Prah.g_00540	Prbj.g_02536
OG0003746	Prah.g_00536	Prbj.g_02540
OG0003747	Prah.g_00467	Prbj.g_00801
OG0003748	Prah.g_00459	Prbj.g_00810
OG0003749	Prah.g_00438	Prbj.g_02703
OG0003750	Prah.g_00354	Prbj.g_00665
OG0003751	Prah.g_00289	Prbj.g_00153
OG0003752	Prah.g_00287	Prbj.g_00155
OG0003753	Prah.g_00285	Prbj.g_00157
OG0003754	Prah.g_00250	Prbj.g_00116
OG0003755	Prah.g_00227	Prbj.g_00078
OG0003756	Prah.g_01925	Prbj.g_00327
OG0003757	Prah.g_01928	Prbj.g_00329
OG0003758	Prah.g_01952	Prbj.g_00355
OG0003759	Prah.g_01992	Prbj.g_00411
OG0003760	Prah.g_02052	Prbj.g_02637
OG0003761	Prah.g_02075	Prbj.g_01338
OG0003762	Prah.g_02102	Prbj.g_01363
OG0003763	Prah.g_02113	Prbj.g_01384
OG0003764	Prah.g_02233	Prbj.g_01503
OG0003766	Prah.g_02322	Prbj.g_01136
OG0003767	Prah.g_02346	Prbj.g_01153
OG0003768	Prah.g_02373	Prbj.g_00286
OG0003769	Prah.g_02374	Prbj.g_00285
OG0003770	Prah.g_02377	Prbj.g_00283
OG0003771	Prah.g_02378	Prbj.g_00282
OG0003772	Prah.g_02379	Prbj.g_00281
OG0003773	Prah.g_02380	Prbj.g_00280
OG0003774	Prah.g_02383	Prbj.g_00277
OG0003775	Prah.g_02385	Prbj.g_00275
OG0003776	Prah.g_02386	Prbj.g_00274
OG0003778	Prah.g_02537	Prbj.g_02003
OG0003783	Prah.g_00266, Prah.g_02444	Prbj.g_00221
OG0004064	Prah.g_01831	Prbj.g_00559
OG0004072	Prah.g_01479	Prbj.g_02671
OG0004116	Prah.g_00182	Prbj.g_01563
OG0004118	Prah.g_00280	Prbj.g_02600
OG0004119	Prah.g_00613	Prbj.g_02464
OG0004120	Prah.g_00618	Prbj.g_02459
OG0004121	Prah.g_00727	Prbj.g_02346
OG0004122	Prah.g_00728	Prbj.g_02345
OG0004123	Prah.g_01004	Prbj.g_00737
OG0004124	Prah.g_01031	Prbj.g_00762
OG0004125	Prah.g_01047	Prbj.g_00777
OG0004126	Prah.g_01051	Prbj.g_00781
OG0004127	Prah.g_01091	Prbj.g_01112
OG0004128	Prah.g_01548	Prbj.g_01612
OG0004129	Prah.g_01603	Prbj.g_01672
OG0004130	Prah.g_01722	Prbj.g_00295
OG0004131	Prah.g_01768	Prbj.g_02619
OG0004133	Prah.g_01914	Prbj.g_00316
OG0004134	Prah.g_01970	Prbj.g_00376
OG0004135	Prah.g_02271	Prbj.g_00553
OG0004138	Prah.g_02452	Prbj.g_01917
