Orthogroup	Prbi	Praw
OG0002224	Prbi.g_00411	Praw.g_00747
OG0002262	Prbi.g_00050	Praw.g_01387
OG0002263	Prbi.g_00798	Praw.g_01753
OG0002265	Prbi.g_01168	Praw.g_00193
OG0002266	Prbi.g_01769, Prbi.g_01318	Praw.g_00333
OG0002267	Prbi.g_01346	Praw.g_00941
OG0002268	Prbi.g_01348	Praw.g_00943
OG0002269	Prbi.g_01350	Praw.g_00944
OG0002271	Prbi.g_01732	Praw.g_00467
OG0002275	Prbi.g_00160	Praw.g_00297
OG0002310	Prbi.g_00401	Praw.g_00756
OG0002311	Prbi.g_00428	Praw.g_00933
OG0002312	Prbi.g_00804	Praw.g_01747
OG0002313	Prbi.g_00821	Praw.g_01723
OG0002314	Prbi.g_00914	Praw.g_01632
OG0002317	Prbi.g_01151	Praw.g_00180
OG0002318	Prbi.g_01154	Praw.g_00182
OG0002320	Prbi.g_01358	Praw.g_00949
OG0002323	Prbi.g_01721	Praw.g_00460
OG0002324	Prbi.g_01737	Praw.g_00475
OG0002326	Prbi.g_01309	Praw.g_01784
OG0002362	Prbi.g_00419	Praw.g_00740
OG0002366	Prbi.g_01343	Praw.g_00937
OG0002368	Prbi.g_01379	Praw.g_00967
OG0002372	Prbi.g_01700	Praw.g_00446
OG0002373	Prbi.g_01730	Praw.g_00466
OG0002378	Prbi.g_01171	Praw.g_00198
OG0002417	Prbi.g_01312	Praw.g_00322
OG0002418	Prbi.g_01316	Praw.g_00327
OG0002419	Prbi.g_01347	Praw.g_00942
OG0002423	Prbi.g_01307	Praw.g_00313
OG0002427	Prbi.g_01308	Praw.g_00973
OG0002486	Prbi.g_00738	Praw.g_00800
OG0002552	Prbi.g_00069	Praw.g_01372
OG0002554	Prbi.g_00786	Praw.g_01765
OG0002561	Prbi.g_01882	Praw.g_00330
OG0002651	Prbi.g_01479	Praw.g_01037
OG0002778	Prbi.g_00737	Praw.g_00801
OG0002890	Prbi.g_00770	Praw.g_00300
OG0002900	Prbi.g_00793	Praw.g_01758
OG0003009	Prbi.g_01570	Praw.g_01103
OG0003011	Prbi.g_01503	Praw.g_01038
OG0003403	Prbi.g_01123	Praw.g_01431
OG0003622	Prbi.g_01106	Praw.g_01448
OG0004114	Prbi.g_01465, Prbi.g_01466	Praw.g_01112
OG0004592	Prbi.g_01470	Praw.g_01123
