Orthogroup	Pras	Prbd
OG0001846	Pras.g_00437	Prbd.g_01604
OG0001847	Pras.g_00481	Prbd.g_01558
OG0001849	Pras.g_00020	Prbd.g_00424
OG0001856	Pras.g_01110	Prbd.g_00981
OG0001859	Pras.g_00005	Prbd.g_00410
OG0001860	Pras.g_00006	Prbd.g_00411
OG0001861	Pras.g_00015	Prbd.g_00419
OG0001865	Pras.g_00159	Prbd.g_01876
OG0001867	Pras.g_00140	Prbd.g_01926
OG0001901	Pras.g_01125	Prbd.g_00966
OG0001902	Pras.g_00146	Prbd.g_01916
OG0001904	Pras.g_00532	Prbd.g_01557
OG0001905	Pras.g_01242	Prbd.g_00849
OG0001944	Pras.g_01893	Prbd.g_00299
OG0001945	Pras.g_01262	Prbd.g_01917
OG0001947	Pras.g_00486	Prbd.g_01553
OG0001949	Pras.g_01238	Prbd.g_00853
OG0001973	Pras.g_00833	Prbd.g_01246
OG0001979	Pras.g_01214	Prbd.g_00878
OG0001980	Pras.g_01245	Prbd.g_01915
OG0001982	Pras.g_00153	Prbd.g_01891
OG0001983	Pras.g_00157	Prbd.g_01887
OG0001986	Pras.g_01234	Prbd.g_00857
OG0001988	Pras.g_00537	Prbd.g_01534
OG0002015	Pras.g_00497	Prbd.g_01910
OG0002021	Pras.g_00909	Prbd.g_00531
OG0002025	Pras.g_01592	Prbd.g_00815
OG0002026	Pras.g_00526, Pras.g_00485	Prbd.g_01554
OG0002049	Pras.g_00496	Prbd.g_01911
OG0002181	Pras.g_00487	Prbd.g_01552
OG0002232	Pras.g_00479	Prbd.g_01559
OG0002239	Pras.g_01600	Prbd.g_00530
OG0002522	Pras.g_01591	Prbd.g_00535
