Orthogroup	Prbm	Prbc
OG0001656	Prbm.g_00384	Prbc.g_01221
OG0001659	Prbm.g_01521	Prbc.g_01419
OG0001661	Prbm.g_01108	Prbc.g_02156
OG0001662	Prbm.g_01286	Prbc.g_00063
OG0001663	Prbm.g_01567	Prbc.g_01464
OG0001664	Prbm.g_01655	Prbc.g_00652
OG0001665	Prbm.g_01657	Prbc.g_00654
OG0001667	Prbm.g_01180	Prbc.g_00142
OG0001668	Prbm.g_01587	Prbc.g_01486
OG0001668	Prbm.g_01909	Prbc.g_00895
OG0001673	Prbm.g_00292	Prbc.g_00338
OG0001676	Prbm.g_00386	Prbc.g_01223
OG0001684	Prbm.g_00396	Prbc.g_01231
OG0001688	Prbm.g_01018	Prbc.g_02066
OG0001688	Prbm.g_01481	Prbc.g_01379
OG0001691	Prbm.g_01050	Prbc.g_02099
OG0001692	Prbm.g_01705	Prbc.g_00704
OG0001694	Prbm.g_00338	Prbc.g_01174
OG0001695	Prbm.g_02203	Prbc.g_01024
OG0001696	Prbm.g_00879	Prbc.g_01925
OG0001697	Prbm.g_00953	Prbc.g_02001
OG0001698	Prbm.g_01686	Prbc.g_00678
OG0001699	Prbm.g_00486	Prbc.g_01520
OG0001703	Prbm.g_00503	Prbc.g_01537
OG0001706	Prbm.g_01347	Prbc.g_01311
OG0001708	Prbm.g_01568	Prbc.g_01465
OG0001710	Prbm.g_00079	Prbc.g_01135
OG0001711	Prbm.g_01244	Prbc.g_00637
OG0001711	Prbm.g_01307	Prbc.g_00027
OG0001713	Prbm.g_01128	Prbc.g_02175
OG0001715	Prbm.g_01192	Prbc.g_00154
OG0001718	Prbm.g_01136	Prbc.g_00614
OG0001719	Prbm.g_01332	Prbc.g_01297
OG0001721	Prbm.g_01811	Prbc.g_00809
OG0001722	Prbm.g_00913	Prbc.g_01961
OG0001723	Prbm.g_01815	Prbc.g_00813
OG0001724	Prbm.g_01362	Prbc.g_01326
OG0001724	Prbm.g_01367	Prbc.g_01332
OG0001725	Prbm.g_01285	Prbc.g_00078
OG0001727	Prbm.g_01250	Prbc.g_00630
OG0001739	Prbm.g_02202	Prbc.g_01023
OG0001740	Prbm.g_02205	Prbc.g_01026
OG0001742	Prbm.g_01316	Prbc.g_01279
OG0001743	Prbm.g_01380	Prbc.g_01342
OG0001744	Prbm.g_01327	Prbc.g_01291
OG0001746	Prbm.g_01184	Prbc.g_00146
OG0001757	Prbm.g_01152	Prbc.g_00112
OG0001758	Prbm.g_01903	Prbc.g_00552, Prbc.g_00020
OG0001769	Prbm.g_01474	Prbc.g_01372
OG0001770	Prbm.g_01904	Prbc.g_00021, Prbc.g_01364
OG0001772	Prbm.g_01317	Prbc.g_01280
OG0001774	Prbm.g_00711	Prbc.g_01757
OG0001775	Prbm.g_00112	Prbc.g_00520
OG0001776	Prbm.g_01092	Prbc.g_02140
OG0001778	Prbm.g_01628	Prbc.g_00581
OG0001779	Prbm.g_01201	Prbc.g_00163
OG0001781	Prbm.g_01028, Prbm.g_01323	Prbc.g_01287
OG0001793	Prbm.g_01360	Prbc.g_01324
OG0001802	Prbm.g_02054	Prbc.g_00251
OG0001810	Prbm.g_00738	Prbc.g_01783
OG0001816	Prbm.g_00917	Prbc.g_01965
OG0001819	Prbm.g_01074	Prbc.g_02123
OG0001820	Prbm.g_01193	Prbc.g_00155
OG0001821	Prbm.g_01166	Prbc.g_00128
OG0001822	Prbm.g_01024	Prbc.g_02072
OG0001823	Prbm.g_01255	Prbc.g_00624
OG0001824	Prbm.g_00775	Prbc.g_01818
OG0001825	Prbm.g_01068	Prbc.g_02117
OG0001826	Prbm.g_00782	Prbc.g_01826
OG0001827	Prbm.g_01082	Prbc.g_02131
OG0001828	Prbm.g_00105	Prbc.g_02186
OG0001829	Prbm.g_01154	Prbc.g_00114
OG0001830	Prbm.g_01188	Prbc.g_00150
OG0001831	Prbm.g_01097	Prbc.g_02146
OG0001832	Prbm.g_01252	Prbc.g_00627
OG0001833	Prbm.g_01659	Prbc.g_00656
OG0001835	Prbm.g_01306	Prbc.g_00026
OG0001875	Prbm.g_01902	Prbc.g_00553
OG0001876	Prbm.g_01901	Prbc.g_00554
OG0001907	Prbm.g_00200	Prbc.g_00430
OG0001915	Prbm.g_02223	Prbc.g_01058
OG0001916	Prbm.g_00521	Prbc.g_01555
OG0001920	Prbm.g_01350	Prbc.g_01314
OG0001923	Prbm.g_00116	Prbc.g_00515
OG0001954	Prbm.g_01183	Prbc.g_00145
OG0001955	Prbm.g_00098	Prbc.g_00547
OG0001956	Prbm.g_00872	Prbc.g_01918
OG0001963	Prbm.g_01976	Prbc.g_00961
OG0001977	Prbm.g_02193	Prbc.g_01014
OG0001982	Prbm.g_01818	Prbc.g_00815
OG0001988	Prbm.g_01185	Prbc.g_00147
OG0001990	Prbm.g_00069	Prbc.g_00535
OG0002018	Prbm.g_02204	Prbc.g_01025
OG0002033	Prbm.g_00066, Prbm.g_00077, Prbm.g_00089	Prbc.g_00531
OG0002036	Prbm.g_01320	Prbc.g_01283
OG0002052	Prbm.g_00890	Prbc.g_01937
OG0002062	Prbm.g_01342	Prbc.g_01305
OG0002147	Prbm.g_01361	Prbc.g_01325
OG0002164	Prbm.g_01078	Prbc.g_02127
OG0002165	Prbm.g_00115	Prbc.g_00516
OG0002176	Prbm.g_01177	Prbc.g_00139
OG0002177	Prbm.g_01487	Prbc.g_01385
OG0002229	Prbm.g_02113	Prbc.g_00191
OG0002232	Prbm.g_00718	Prbc.g_01764
OG0002240	Prbm.g_00180	Prbc.g_00450
OG0002273	Prbm.g_01194	Prbc.g_00156
OG0002282	Prbm.g_00902	Prbc.g_01949
OG0002283	Prbm.g_01269	Prbc.g_00090
OG0002284	Prbm.g_01589	Prbc.g_00551
OG0002293	Prbm.g_01073	Prbc.g_02122
OG0002294	Prbm.g_00107	Prbc.g_00524
OG0002294	Prbm.g_01069	Prbc.g_02118
OG0002319	Prbm.g_01652	Prbc.g_00649
OG0002325	Prbm.g_01319	Prbc.g_01282
OG0002327	Prbm.g_01249	Prbc.g_00631
OG0002345	Prbm.g_01364	Prbc.g_01328
OG0002346	Prbm.g_01654	Prbc.g_00651
OG0002347	Prbm.g_01868	Prbc.g_00859
OG0002372	Prbm.g_01917	Prbc.g_00903
OG0002374	Prbm.g_01428, Prbm.g_01148	Prbc.g_00600
OG0002380	Prbm.g_01309	Prbc.g_00039
OG0002381	Prbm.g_01636	Prbc.g_00590
OG0002383	Prbm.g_01266	Prbc.g_00087
OG0002392	Prbm.g_01133	Prbc.g_00617
OG0002392	Prbm.g_00100	Prbc.g_00548
OG0002392	Prbm.g_01329	Prbc.g_01293
OG0002423	Prbm.g_01378	Prbc.g_01340
OG0002427	Prbm.g_01113	Prbc.g_02161
OG0002428	Prbm.g_01472	Prbc.g_01371
OG0002434	Prbm.g_00592	Prbc.g_01639
OG0002453	Prbm.g_01318	Prbc.g_01281
OG0002454	Prbm.g_01251	Prbc.g_00628
OG0002454	Prbm.g_01396, Prbm.g_01298	Prbc.g_00067
OG0002454	Prbm.g_01247	Prbc.g_00634
OG0002455	Prbm.g_01821	Prbc.g_00818
OG0002456	Prbm.g_02066	Prbc.g_00239
OG0002493	Prbm.g_01211	Prbc.g_00175
OG0002493	Prbm.g_01206	Prbc.g_00168
OG0002499	Prbm.g_01296	Prbc.g_00005
OG0002501	Prbm.g_00103	Prbc.g_02188
OG0002502	Prbm.g_00110	Prbc.g_00522
OG0002503	Prbm.g_00493	Prbc.g_01527
OG0002504	Prbm.g_00741	Prbc.g_01786
OG0002505	Prbm.g_00880	Prbc.g_01926
OG0002506	Prbm.g_00903	Prbc.g_00179, Prbc.g_01950
OG0002507	Prbm.g_01270	Prbc.g_00091
OG0002507	Prbm.g_01021	Prbc.g_02069
OG0002508	Prbm.g_01139	Prbc.g_00611
OG0002509	Prbm.g_01343	Prbc.g_01306
OG0002510	Prbm.g_01349	Prbc.g_01313
OG0002511	Prbm.g_01371	Prbc.g_01335
OG0002512	Prbm.g_01486	Prbc.g_01384
OG0002513	Prbm.g_01580	Prbc.g_01477
OG0002514	Prbm.g_01788	Prbc.g_00786
OG0002515	Prbm.g_01914	Prbc.g_00900
OG0002516	Prbm.g_01943	Prbc.g_00928
OG0002517	Prbm.g_01977	Prbc.g_00962
OG0002584	Prbm.g_00109	Prbc.g_00523
OG0002585	Prbm.g_00421	Prbc.g_01266
OG0002586	Prbm.g_01651	Prbc.g_00648
OG0002587	Prbm.g_01941	Prbc.g_00926
OG0002591	Prbm.g_01920	Prbc.g_00906
OG0002629	Prbm.g_01416, Prbm.g_01304	Prbc.g_00024
OG0002654	Prbm.g_01086	Prbc.g_02134
OG0002655	Prbm.g_01090	Prbc.g_02138
OG0002656	Prbm.g_01138	Prbc.g_00612
OG0002657	Prbm.g_01341	Prbc.g_01304
OG0002658	Prbm.g_01572	Prbc.g_01469
OG0002659	Prbm.g_01820	Prbc.g_00817
OG0002660	Prbm.g_01827	Prbc.g_00824
OG0002661	Prbm.g_00464	Prbc.g_00537
OG0002698	Prbm.g_01807	Prbc.g_00805
OG0002701	Prbm.g_01355	Prbc.g_01319
OG0002704	Prbm.g_02112	Prbc.g_00192
OG0002719	Prbm.g_01125	Prbc.g_02172
OG0002725	Prbm.g_00092	Prbc.g_00540, Prbc.g_02199
OG0002726	Prbm.g_01403	Prbc.g_00632
OG0002779	Prbm.g_01205	Prbc.g_00167
OG0002809	Prbm.g_01012	Prbc.g_02060
OG0002810	Prbm.g_01127	Prbc.g_02174
OG0002812	Prbm.g_01330	Prbc.g_01296
OG0002813	Prbm.g_01333	Prbc.g_01298
OG0002813	Prbm.g_01308	Prbc.g_00038
OG0002814	Prbm.g_01253	Prbc.g_00626
OG0002816	Prbm.g_01418	Prbc.g_01350
OG0002817	Prbm.g_01570	Prbc.g_01467
OG0002818	Prbm.g_01575	Prbc.g_01472
OG0002820	Prbm.g_01942	Prbc.g_00927
OG0002839	Prbm.g_01300, Prbm.g_01463	Prbc.g_01571
OG0002841	Prbm.g_01451	Prbc.g_01368
OG0002902	Prbm.g_00038	Prbc.g_01274
OG0002917	Prbm.g_01227	Prbc.g_00177
OG0003021	Prbm.g_01243	Prbc.g_00638
OG0003035	Prbm.g_01817	Prbc.g_00814
OG0003047	Prbm.g_00065	Prbc.g_00530
OG0003047	Prbm.g_00076	Prbc.g_01132
OG0003069	Prbm.g_01344	Prbc.g_01308
OG0003215	Prbm.g_01163	Prbc.g_00124
OG0003226	Prbm.g_00771	Prbc.g_01815
OG0003227	Prbm.g_01457, Prbm.g_00774	Prbc.g_01817
OG0003228	Prbm.g_00828	Prbc.g_01872
OG0003229	Prbm.g_01179	Prbc.g_00141
OG0003230	Prbm.g_01197	Prbc.g_00159
OG0003231	Prbm.g_01411	Prbc.g_00619
OG0003231	Prbm.g_01260	Prbc.g_00074
OG0003232	Prbm.g_01301, Prbm.g_01410	Prbc.g_00015
OG0003411	Prbm.g_00780	Prbc.g_01824
OG0003412	Prbm.g_00901	Prbc.g_01948
OG0003413	Prbm.g_01087	Prbc.g_02135
OG0003414	Prbm.g_01093	Prbc.g_02141
OG0003415	Prbm.g_01379, Prbm.g_00469, Prbm.g_00479	Prbc.g_01341
OG0003416	Prbm.g_01256	Prbc.g_00028, Prbc.g_00623
OG0003417	Prbm.g_01257	Prbc.g_00029, Prbc.g_00622
OG0003787	Prbm.g_00067, Prbm.g_00078, Prbm.g_00088	Prbc.g_01133
OG0003794	Prbm.g_00432	Prbc.g_02196, Prbc.g_01345
OG0003795	Prbm.g_00784	Prbc.g_01828
OG0003796	Prbm.g_01081	Prbc.g_02130
OG0003797	Prbm.g_01178	Prbc.g_00140
OG0003798	Prbm.g_01190	Prbc.g_00152
OG0003799	Prbm.g_01357	Prbc.g_01321
OG0003801	Prbm.g_01274	Prbc.g_00093
OG0003802	Prbm.g_01399	Prbc.g_00042, Prbc.g_01349
OG0003816	Prbm.g_01986	Prbc.g_01113
OG0004142	Prbm.g_00045	Prbc.g_01111
OG0004143	Prbm.g_00087	Prbc.g_00538
OG0004144	Prbm.g_00075	Prbc.g_00529
OG0004145	Prbm.g_00070	Prbc.g_00536
OG0004146	Prbm.g_00094	Prbc.g_00544
OG0004147	Prbm.g_00096	Prbc.g_00546
OG0004148	Prbm.g_00101	Prbc.g_00549
OG0004149	Prbm.g_00119	Prbc.g_00512
OG0004150	Prbm.g_00174	Prbc.g_00456
OG0004151	Prbm.g_00427	Prbc.g_01272
OG0004152	Prbm.g_00041	Prbc.g_01276
OG0004153	Prbm.g_00485	Prbc.g_01519
OG0004154	Prbm.g_00488	Prbc.g_01522
OG0004155	Prbm.g_00739	Prbc.g_01784
OG0004156	Prbm.g_00773	Prbc.g_01816
OG0004157	Prbm.g_00776	Prbc.g_01819
OG0004158	Prbm.g_00779	Prbc.g_01823
OG0004159	Prbm.g_00783	Prbc.g_01827
OG0004160	Prbm.g_00787	Prbc.g_01831
OG0004161	Prbm.g_00788	Prbc.g_01832
OG0004162	Prbm.g_00791	Prbc.g_01835
OG0004163	Prbm.g_00856	Prbc.g_01901
OG0004164	Prbm.g_00891	Prbc.g_01938
OG0004165	Prbm.g_00904	Prbc.g_01951
OG0004166	Prbm.g_00956	Prbc.g_02004
OG0004167	Prbm.g_01019	Prbc.g_02067
OG0004168	Prbm.g_01020	Prbc.g_02068
OG0004169	Prbm.g_01022	Prbc.g_02070
OG0004170	Prbm.g_01025	Prbc.g_02074
OG0004171	Prbm.g_01026	Prbc.g_02075
OG0004172	Prbm.g_01070	Prbc.g_02119
OG0004173	Prbm.g_01072	Prbc.g_02121
OG0004174	Prbm.g_01075	Prbc.g_02124
OG0004175	Prbm.g_01076	Prbc.g_02125
OG0004176	Prbm.g_01077	Prbc.g_02126
OG0004178	Prbm.g_01095	Prbc.g_02143
OG0004179	Prbm.g_01102	Prbc.g_02151
OG0004180	Prbm.g_01105	Prbc.g_02154
OG0004181	Prbm.g_01111	Prbc.g_02159
OG0004182	Prbm.g_01114	Prbc.g_02162
OG0004183	Prbm.g_01126	Prbc.g_02173
OG0004184	Prbm.g_01129	Prbc.g_02177
OG0004185	Prbm.g_01130	Prbc.g_02178
OG0004186	Prbm.g_01131	Prbc.g_02179
OG0004187	Prbm.g_01132	Prbc.g_02180
OG0004188	Prbm.g_01142	Prbc.g_00607
OG0004189	Prbm.g_01143	Prbc.g_00606
OG0004190	Prbm.g_01144	Prbc.g_00604
OG0004192	Prbm.g_01158	Prbc.g_00118
OG0004193	Prbm.g_01160	Prbc.g_00121
OG0004194	Prbm.g_01161	Prbc.g_00122
OG0004195	Prbm.g_01165	Prbc.g_00127
OG0004196	Prbm.g_01167	Prbc.g_00129
OG0004197	Prbm.g_01175	Prbc.g_00137
OG0004198	Prbm.g_01195	Prbc.g_00157
OG0004199	Prbm.g_01198	Prbc.g_00160
OG0004200	Prbm.g_01199	Prbc.g_00161
OG0004201	Prbm.g_01200	Prbc.g_00162
OG0004202	Prbm.g_01203	Prbc.g_00165
OG0004203	Prbm.g_01207	Prbc.g_00169
OG0004204	Prbm.g_01209	Prbc.g_00172
OG0004205	Prbm.g_01321	Prbc.g_01285
OG0004206	Prbm.g_01322	Prbc.g_01286
OG0004207	Prbm.g_01325	Prbc.g_01289
OG0004208	Prbm.g_01328	Prbc.g_01292
OG0004209	Prbm.g_01334	Prbc.g_01299
OG0004210	Prbm.g_01338	Prbc.g_01301
OG0004211	Prbm.g_01340	Prbc.g_01303
OG0004212	Prbm.g_01348	Prbc.g_01312
OG0004213	Prbm.g_01358	Prbc.g_01322
OG0004214	Prbm.g_01363	Prbc.g_01327
OG0004215	Prbm.g_01365	Prbc.g_01329
OG0004216	Prbm.g_01366	Prbc.g_01331
OG0004217	Prbm.g_01368	Prbc.g_01333
OG0004218	Prbm.g_01374	Prbc.g_01337
OG0004219	Prbm.g_01376	Prbc.g_01338
OG0004220	Prbm.g_01377	Prbc.g_01339
OG0004221	Prbm.g_01390	Prbc.g_02184
OG0004222	Prbm.g_01239	Prbc.g_00640
OG0004224	Prbm.g_01245	Prbc.g_00636
OG0004225	Prbm.g_01248	Prbc.g_00633
OG0004226	Prbm.g_01254	Prbc.g_00625
OG0004227	Prbm.g_01259	Prbc.g_00073
OG0004228	Prbm.g_01392	Prbc.g_00062
OG0004229	Prbm.g_01265	Prbc.g_00086
OG0004230	Prbm.g_01275	Prbc.g_00094
OG0004232	Prbm.g_01303	Prbc.g_00107
OG0004233	Prbm.g_01397	Prbc.g_00051
OG0004234	Prbm.g_01475	Prbc.g_01373
OG0004235	Prbm.g_01476	Prbc.g_01374
OG0004236	Prbm.g_01477	Prbc.g_01375
OG0004237	Prbm.g_01478	Prbc.g_01376
OG0004238	Prbm.g_01480	Prbc.g_01378
OG0004239	Prbm.g_01484	Prbc.g_01382
OG0004240	Prbm.g_01569	Prbc.g_01466
OG0004241	Prbm.g_01579	Prbc.g_01476
OG0004242	Prbm.g_01639	Prbc.g_00593
OG0004243	Prbm.g_01640	Prbc.g_00594
OG0004244	Prbm.g_01641	Prbc.g_00595
OG0004245	Prbm.g_01642	Prbc.g_00596
OG0004246	Prbm.g_01646	Prbc.g_00643
OG0004247	Prbm.g_01647	Prbc.g_00644
OG0004249	Prbm.g_01796	Prbc.g_00794
OG0004250	Prbm.g_01799	Prbc.g_00797
OG0004251	Prbm.g_01800	Prbc.g_00798
OG0004252	Prbm.g_01822	Prbc.g_00819
OG0004253	Prbm.g_01825	Prbc.g_00821
OG0004254	Prbm.g_01331	Prbc.g_00033
OG0004255	Prbm.g_01924	Prbc.g_00910
OG0004273	Prbm.g_00042	Prbc.g_01139, Prbc.g_01275
OG0004609	Prbm.g_00095	Prbc.g_00545
OG0004629	Prbm.g_01637	Prbc.g_00591
OG0004630	Prbm.g_01638	Prbc.g_00592
OG0004669	Prbm.g_01335	Prbc.g_01562
OG0004708	Prbm.g_00043	Prbc.g_01114
OG0004709	Prbm.g_01101	Prbc.g_02150
OG0004710	Prbm.g_01354	Prbc.g_01318
OG0004711	Prbm.g_01546	Prbc.g_01443
OG0004713	Prbm.g_01401, Prbm.g_01234	Prbc.g_01343
OG0005689	Prbm.g_01295	Prbc.g_00004
OG0005694	Prbm.g_01969	Prbc.g_00954
