Orthogroup	Syag	Syar
OG0002021	Syag.g_02226	Syar.g_00425
OG0002022	Syag.g_02225	Syar.g_00426
OG0002023	Syag.g_02224	Syar.g_00427
OG0002024	Syag.g_02217	Syar.g_00875, Syar.g_00004
OG0002025	Syag.g_01623	Syar.g_01246
OG0002038	Syag.g_01131	Syar.g_02839
OG0002039	Syag.g_01118	Syar.g_03221
OG0002040	Syag.g_01117	Syar.g_02140
OG0002041	Syag.g_00840	Syar.g_02508
OG0002042	Syag.g_00818	Syar.g_02530
OG0002043	Syag.g_00771	Syar.g_02580
OG0002045	Syag.g_01346	Syar.g_01265
OG0002046	Syag.g_01342	Syar.g_01258
OG0002047	Syag.g_00003	Syar.g_01160
OG0002048	Syag.g_02795	Syar.g_01092
OG0002049	Syag.g_02712	Syar.g_01016
OG0002051	Syag.g_01989	Syar.g_00116
OG0002053	Syag.g_00514	Syar.g_01842
OG0002054	Syag.g_02216	Syar.g_00876
OG0002055	Syag.g_02219	Syar.g_00872
OG0002056	Syag.g_02581	Syar.g_00243, Syar.g_00242
OG0002110	Syag.g_00103	Syar.g_00859
OG0002113	Syag.g_02311	Syar.g_00507
OG0002114	Syag.g_01314	Syar.g_00920, Syar.g_01908
OG0002116	Syag.g_01653	Syar.g_02897
OG0002119	Syag.g_02057	Syar.g_00950
OG0002120	Syag.g_00745	Syar.g_01671
OG0002121	Syag.g_00172	Syar.g_01318
OG0002123	Syag.g_00918	Syar.g_01489, Syar.g_01579
OG0002126	Syag.g_02460	Syar.g_00271
OG0002127	Syag.g_01946	Syar.g_00073
OG0002129	Syag.g_01403	Syar.g_02862
OG0002130	Syag.g_01190	Syar.g_02775
OG0002131	Syag.g_02227	Syar.g_00424
OG0002132	Syag.g_02220	Syar.g_00866
OG0002134	Syag.g_02410	Syar.g_00257
OG0002135	Syag.g_01722	Syar.g_02966
OG0002136	Syag.g_01721	Syar.g_02965
OG0002137	Syag.g_01624	Syar.g_02743, Syar.g_01760, Syar.g_01245
OG0002138	Syag.g_00463	Syar.g_02036
OG0002139	Syag.g_01040	Syar.g_01729
OG0002142	Syag.g_01439	Syar.g_02820
OG0002143	Syag.g_00010	Syar.g_00969, Syar.g_00890
OG0002144	Syag.g_02717	Syar.g_01020
OG0002159	Syag.g_02381	Syar.g_03094
OG0002161	Syag.g_01306	Syar.g_00923
OG0002161	Syag.g_01311	Syar.g_01825
OG0002162	Syag.g_00300	Syar.g_03193
OG0002163	Syag.g_02150	Syar.g_00383
OG0002167	Syag.g_01842	Syar.g_01875
OG0002168	Syag.g_00954	Syar.g_01378
OG0002169	Syag.g_00002	Syar.g_01159
OG0002171	Syag.g_02464	Syar.g_00263
OG0002173	Syag.g_02055	Syar.g_00952
OG0002174	Syag.g_02180	Syar.g_00707
OG0002179	Syag.g_02435	Syar.g_00660
OG0002180	Syag.g_02590	Syar.g_00233
OG0002181	Syag.g_02620	Syar.g_00204
OG0002182	Syag.g_02639	Syar.g_02901
OG0002183	Syag.g_01851	Syar.g_03083, Syar.g_03082
OG0002184	Syag.g_01847	Syar.g_03078
OG0002185	Syag.g_01837	Syar.g_03056
OG0002186	Syag.g_01720	Syar.g_02964
OG0002187	Syag.g_01719	Syar.g_02963
OG0002188	Syag.g_01682	Syar.g_02924
OG0002189	Syag.g_01681	Syar.g_02923
OG0002190	Syag.g_01639	Syar.g_02883
OG0002191	Syag.g_00027	Syar.g_02078
OG0002192	Syag.g_01116	Syar.g_01950, Syar.g_03209
OG0002193	Syag.g_01020	Syar.g_01384
OG0002194	Syag.g_01044	Syar.g_01726
OG0002195	Syag.g_00614	Syar.g_01611, Syar.g_03152
OG0002196	Syag.g_00652	Syar.g_02625
OG0002197	Syag.g_00846	Syar.g_02501
OG0002199	Syag.g_00429	Syar.g_02432
OG0002200	Syag.g_01419	Syar.g_02808
OG0002201	Syag.g_00347	Syar.g_02176
OG0002202	Syag.g_00346	Syar.g_02177
OG0002203	Syag.g_00345	Syar.g_02178
OG0002204	Syag.g_00326	Syar.g_02196
OG0002205	Syag.g_00305	Syar.g_02293
OG0002206	Syag.g_00293	Syar.g_02303
OG0002207	Syag.g_00283	Syar.g_02313
OG0002208	Syag.g_01534	Syar.g_01464
OG0002209	Syag.g_02852	Syar.g_01126
OG0002210	Syag.g_02803	Syar.g_01101
OG0002211	Syag.g_02765	Syar.g_01065
OG0002212	Syag.g_02111	Syar.g_00896
OG0002213	Syag.g_02115	Syar.g_00312, Syar.g_03307
OG0002214	Syag.g_02250	Syar.g_00449
OG0002231	Syag.g_01180	Syar.g_02338
OG0002233	Syag.g_00437	Syar.g_00265
OG0002235	Syag.g_00647	Syar.g_02621
OG0002236	Syag.g_00571	Syar.g_00871
OG0002239	Syag.g_01661	Syar.g_02678
OG0002241	Syag.g_01341	Syar.g_01257
OG0002242	Syag.g_02463	Syar.g_00279
OG0002243	Syag.g_02107	Syar.g_03030
OG0002244	Syag.g_01792	Syar.g_01824
OG0002245	Syag.g_00012	Syar.g_00967
OG0002248	Syag.g_01000	Syar.g_01693
OG0002250	Syag.g_01852	Syar.g_03084
OG0002251	Syag.g_01636	Syar.g_02880
OG0002252	Syag.g_01770	Syar.g_00694
OG0002253	Syag.g_01179	Syar.g_02770
OG0002254	Syag.g_00889	Syar.g_01556
OG0002255	Syag.g_00832	Syar.g_02518
OG0002256	Syag.g_01796	Syar.g_02069
OG0002258	Syag.g_00325	Syar.g_02197
OG0002259	Syag.g_01450	Syar.g_02350
OG0002260	Syag.g_01039	Syar.g_01730
OG0002281	Syag.g_00306	Syar.g_02291
OG0002289	Syag.g_01339	Syar.g_01255
OG0002292	Syag.g_02018	Syar.g_01001
OG0002296	Syag.g_01389	Syar.g_01411
OG0002299	Syag.g_00790	Syar.g_00970
OG0002300	Syag.g_00470	Syar.g_01877
OG0002303	Syag.g_00011	Syar.g_00968
OG0002305	Syag.g_01889	Syar.g_03125
OG0002306	Syag.g_02223	Syar.g_00699
OG0002308	Syag.g_00657	Syar.g_02935, Syar.g_02630
OG0002328	Syag.g_01867	Syar.g_03100
OG0002330	Syag.g_00992	Syar.g_02675
OG0002343	Syag.g_02669	Syar.g_00158
OG0002344	Syag.g_01900, Syag.g_02869	Syar.g_00030, Syar.g_01149, Syar.g_01154
OG0002348	Syag.g_00117	Syar.g_00309
OG0002349	Syag.g_01747	Syar.g_02990
OG0002351	Syag.g_02562	Syar.g_00829
OG0002354	Syag.g_00811	Syar.g_02538
OG0002355	Syag.g_00254	Syar.g_02830
OG0002358	Syag.g_00031	Syar.g_03073
OG0002359	Syag.g_01381	Syar.g_01404
OG0002382	Syag.g_01519	Syar.g_01478
OG0002391	Syag.g_01916	Syar.g_00047
OG0002394	Syag.g_02100	Syar.g_00901
OG0002396	Syag.g_02738	Syar.g_01039
OG0002402	Syag.g_00956	Syar.g_01376
OG0002404	Syag.g_02665	Syar.g_00162
OG0002406	Syag.g_00885	Syar.g_02853
OG0002408	Syag.g_00099	Syar.g_02212
OG0002409	Syag.g_02176	Syar.g_00702
OG0002410	Syag.g_02243	Syar.g_00441
OG0002411	Syag.g_00712	Syar.g_02480
OG0002430	Syag.g_01467	Syar.g_02681
OG0002431	Syag.g_01468	Syar.g_02682
OG0002444	Syag.g_01309	Syar.g_00152, Syar.g_00843
OG0002447	Syag.g_01340	Syar.g_01256
OG0002463	Syag.g_02384	Syar.g_01743
OG0002466	Syag.g_01759	Syar.g_03004
OG0002468	Syag.g_01042	Syar.g_01444
OG0002473	Syag.g_01282	Syar.g_00423
OG0002474	Syag.g_02716	Syar.g_01805
OG0002476	Syag.g_00921	Syar.g_02035
OG0002495	Syag.g_00749	Syar.g_02068
OG0002496	Syag.g_00540	Syar.g_02281
OG0002506	Syag.g_00259, Syag.g_00973	Syar.g_01931
OG0002520	Syag.g_01706	Syar.g_03133
OG0002522	Syag.g_01612	Syar.g_01216
OG0002526	Syag.g_00489	Syar.g_03248
OG0002537	Syag.g_02014	Syar.g_01005
OG0002542	Syag.g_00707	Syar.g_01747
OG0002547	Syag.g_01326	Syar.g_00682, Syar.g_01843
OG0002559	Syag.g_00139	Syar.g_01267
OG0002566	Syag.g_01727	Syar.g_02971
OG0002573	Syag.g_01308	Syar.g_00844
OG0002592	Syag.g_02108	Syar.g_00903
OG0002607	Syag.g_01357	Syar.g_01274
OG0002610	Syag.g_02841	Syar.g_01116
OG0002638	Syag.g_00999	Syar.g_02342
OG0002647	Syag.g_02109	Syar.g_00904
OG0002669	Syag.g_01630	Syar.g_00710
OG0002677	Syag.g_02624	Syar.g_00199
OG0002678	Syag.g_00436	Syar.g_02004
OG0002680	Syag.g_00886	Syar.g_01757
OG0002684	Syag.g_02162	Syar.g_00381
OG0002685	Syag.g_00189	Syar.g_01500
OG0002699	Syag.g_02502	Syar.g_02732
OG0002710	Syag.g_00631	Syar.g_00818
OG0002711	Syag.g_02776	Syar.g_01610
OG0002720	Syag.g_01001	Syar.g_02008, Syar.g_02605
OG0002736	Syag.g_02365	Syar.g_02722, Syar.g_02380
OG0002751	Syag.g_01447	Syar.g_02345
OG0002752	Syag.g_00530	Syar.g_00736
OG0002753	Syag.g_02679	Syar.g_02273
OG0002755	Syag.g_01301	Syar.g_00408, Syar.g_01442, Syar.g_01741
OG0002761	Syag.g_00438	Syar.g_01363
OG0002764	Syag.g_00482	Syar.g_02411
OG0002803	Syag.g_01286	Syar.g_01609
OG0002868	Syag.g_00587	Syar.g_00740
OG0002872	Syag.g_02015	Syar.g_02916
OG0002874	Syag.g_00160	Syar.g_01138
OG0002875	Syag.g_00159	Syar.g_01137
OG0002876	Syag.g_00157	Syar.g_01135
OG0002877	Syag.g_00155	Syar.g_01133
OG0002878	Syag.g_00154	Syar.g_01132
OG0002951	Syag.g_01292	Syar.g_02760
OG0002983	Syag.g_01035	Syar.g_02454
OG0002985	Syag.g_00166	Syar.g_02832
OG0002990	Syag.g_02686	Syar.g_03279
OG0002991	Syag.g_00158	Syar.g_01136
OG0002992	Syag.g_00156	Syar.g_01134
OG0002996	Syag.g_00122	Syar.g_00961
OG0002998	Syag.g_00466	Syar.g_01670
OG0002999	Syag.g_01100	Syar.g_01966
OG0003000	Syag.g_01401	Syar.g_02864
OG0003033	Syag.g_02476	Syar.g_02765
OG0003102	Syag.g_02537	Syar.g_02695
OG0003137	Syag.g_01629	Syar.g_03231
OG0003145	Syag.g_00516	Syar.g_00893
OG0003146	Syag.g_01307	Syar.g_00845
OG0003149	Syag.g_01229	Syar.g_00687
OG0003150	Syag.g_01230	Syar.g_00686
OG0003202	Syag.g_00536	Syar.g_02115
OG0003217	Syag.g_02390	Syar.g_00600
OG0003305	Syag.g_01368	Syar.g_01392
OG0003310	Syag.g_00517	Syar.g_00894
OG0003311	Syag.g_00222	Syar.g_02509
OG0003535	Syag.g_01279	Syar.g_00874
OG0003561	Syag.g_00125	Syar.g_02433
OG0003572	Syag.g_02040	Syar.g_00974
OG0003573	Syag.g_00177	Syar.g_01233
OG0003574	Syag.g_00499	Syar.g_01907
OG0003765	Syag.g_02429	Syar.g_00654
OG0004395	Syag.g_00127	Syar.g_02941
OG0004400	Syag.g_01795	Syar.g_01683
OG0004401	Syag.g_02038	Syar.g_00976
OG0004402	Syag.g_02039	Syar.g_00975
OG0005144	Syag.g_00074	Syar.g_00820
OG0006050	Syag.g_00965	Syar.g_03201
