Orthogroup	Syag	Syai
OG0001968	Syag.g_02626	Syai.g_00286
OG0001969	Syag.g_02561	Syai.g_00222
OG0001970	Syag.g_01928	Syai.g_02581
OG0001971	Syag.g_02004	Syai.g_02657
OG0001972	Syag.g_02082	Syai.g_02710
OG0001974	Syag.g_02122	Syai.g_02772
OG0001975	Syag.g_00150	Syai.g_01740
OG0001976	Syag.g_00148	Syai.g_01738
OG0001979	Syag.g_01012	Syai.g_01961
OG0001980	Syag.g_02832	Syai.g_00459
OG0001990	Syag.g_02236	Syai.g_02897
OG0001993	Syag.g_00368	Syai.g_01060
OG0001994	Syag.g_00367	Syai.g_01059
OG0001996	Syag.g_02306	Syai.g_00036
OG0001997	Syag.g_01862	Syai.g_02520
OG0001998	Syag.g_01305	Syai.g_00971
OG0002000	Syag.g_01481	Syai.g_00683
OG0002002	Syag.g_01059	Syai.g_01794
OG0002004	Syag.g_01686	Syai.g_02496
OG0002006	Syag.g_00952	Syai.g_02025
OG0002007	Syag.g_00951	Syai.g_02026
OG0002008	Syag.g_00856	Syai.g_01448
OG0002010	Syag.g_01384	Syai.g_00912
OG0002012	Syag.g_01609	Syai.g_01589
OG0002013	Syag.g_01841	Syai.g_00515
OG0002014	Syag.g_02473, Syag.g_02462	Syai.g_00182
OG0002015	Syag.g_02459	Syai.g_00183, Syai.g_00146
OG0002017	Syag.g_02179	Syai.g_02832
OG0002018	Syag.g_02234	Syai.g_02895
OG0002020	Syag.g_02228	Syai.g_02890
OG0002021	Syag.g_02226	Syai.g_02888
OG0002022	Syag.g_02225	Syai.g_02885
OG0002023	Syag.g_02224	Syai.g_02884
OG0002024	Syag.g_02217	Syai.g_02878
OG0002035	Syag.g_01318	Syai.g_00973, Syai.g_00972
OG0002035	Syag.g_00549	Syai.g_01220
OG0002035	Syag.g_01319	Syai.g_00592
OG0002037	Syag.g_01037	Syai.g_00636
OG0002038	Syag.g_01131	Syai.g_02134
OG0002039	Syag.g_01118	Syai.g_02120
OG0002041	Syag.g_00840	Syai.g_01467
OG0002042	Syag.g_00818	Syai.g_01495
OG0002043	Syag.g_00771	Syai.g_01558
OG0002044	Syag.g_00715, Syag.g_01174	Syai.g_02039
OG0002045	Syag.g_01346	Syai.g_00857
OG0002047	Syag.g_00003	Syai.g_00514
OG0002048	Syag.g_02795	Syai.g_00426
OG0002049	Syag.g_02712	Syai.g_00341
OG0002050	Syag.g_02617	Syai.g_00278
OG0002051	Syag.g_01989	Syai.g_02645
OG0002054	Syag.g_02216	Syai.g_02877
OG0002055	Syag.g_02219	Syai.g_02880
OG0002056	Syag.g_02581	Syai.g_00242
OG0002106	Syag.g_01417	Syai.g_00555
OG0002112	Syag.g_02570	Syai.g_00231
OG0002113	Syag.g_02311	Syai.g_00040
OG0002114	Syag.g_01314	Syai.g_00979, Syai.g_00968
OG0002115	Syag.g_01679	Syai.g_02368
OG0002116	Syag.g_01653	Syai.g_02334
OG0002117	Syag.g_01124	Syai.g_02128
OG0002119	Syag.g_02057	Syai.g_02691
OG0002120	Syag.g_00745	Syai.g_01602
OG0002121	Syag.g_00172	Syai.g_01194
OG0002123	Syag.g_00918	Syai.g_01390
OG0002124	Syag.g_00738	Syai.g_02078
OG0002126	Syag.g_02460	Syai.g_00147, Syai.g_00187
OG0002127	Syag.g_01946	Syai.g_02601
OG0002128	Syag.g_00146	Syai.g_01741
OG0002129	Syag.g_01403	Syai.g_00940
OG0002130	Syag.g_01190	Syai.g_02177
OG0002131	Syag.g_02227	Syai.g_02889
OG0002132	Syag.g_02220	Syai.g_02881
OG0002133	Syag.g_02218	Syai.g_02879
OG0002134	Syag.g_02410	Syai.g_00128
OG0002135	Syag.g_01722	Syai.g_02407
OG0002136	Syag.g_01721	Syai.g_02406
OG0002138	Syag.g_00463	Syai.g_01959
OG0002139	Syag.g_01040	Syai.g_01827
OG0002141	Syag.g_00491	Syai.g_01819, Syai.g_01414, Syai.g_01145
OG0002142	Syag.g_01439	Syai.g_00981
OG0002143	Syag.g_00010	Syai.g_00522
OG0002144	Syag.g_02717	Syai.g_00347
OG0002156	Syag.g_01303	Syai.g_00984
OG0002157	Syag.g_02569	Syai.g_00230
OG0002158	Syag.g_02571	Syai.g_00232
OG0002162	Syag.g_00300	Syai.g_00763
OG0002163	Syag.g_02150	Syai.g_02798
OG0002167	Syag.g_01842	Syai.g_00715
OG0002168	Syag.g_00954	Syai.g_02023
OG0002169	Syag.g_00002	Syai.g_00513
OG0002170	Syag.g_02839	Syai.g_00482
OG0002171	Syag.g_02464	Syai.g_00145, Syai.g_00191
OG0002174	Syag.g_02180	Syai.g_02833
OG0002175	Syag.g_01074, Syag.g_02095	Syai.g_02738
OG0002177	Syag.g_01022	Syai.g_01182
OG0002178	Syag.g_02222	Syai.g_02882
OG0002179	Syag.g_02435	Syai.g_00162
OG0002180	Syag.g_02590	Syai.g_00251
OG0002181	Syag.g_02620	Syai.g_00281
OG0002182	Syag.g_02639	Syai.g_00299
OG0002183	Syag.g_01851	Syai.g_02505
OG0002184	Syag.g_01847	Syai.g_02502
OG0002185	Syag.g_01837	Syai.g_02492
OG0002186	Syag.g_01720	Syai.g_02405
OG0002187	Syag.g_01719	Syai.g_02404
OG0002188	Syag.g_01682	Syai.g_02371
OG0002189	Syag.g_01681	Syai.g_02370
OG0002190	Syag.g_01639	Syai.g_02314
OG0002191	Syag.g_00027	Syai.g_00850
OG0002192	Syag.g_01116	Syai.g_02118
OG0002193	Syag.g_01020	Syai.g_01944, Syai.g_01028
OG0002194	Syag.g_01044	Syai.g_01821
OG0002196	Syag.g_00652	Syai.g_01308
OG0002197	Syag.g_00846	Syai.g_01458
OG0002198	Syag.g_00433	Syai.g_01124
OG0002199	Syag.g_00429	Syai.g_01119
OG0002200	Syag.g_01419	Syai.g_00954
OG0002201	Syag.g_00347	Syai.g_00811
OG0002202	Syag.g_00346	Syai.g_00810
OG0002203	Syag.g_00345	Syai.g_00809
OG0002204	Syag.g_00326	Syai.g_00787
OG0002205	Syag.g_00305	Syai.g_00768
OG0002206	Syag.g_00293	Syai.g_00755
OG0002207	Syag.g_00283	Syai.g_00745
OG0002208	Syag.g_01534	Syai.g_00631
OG0002209	Syag.g_02852	Syai.g_00494
OG0002210	Syag.g_02803	Syai.g_00433
OG0002211	Syag.g_02765	Syai.g_00396
OG0002212	Syag.g_02111	Syai.g_02757
OG0002213	Syag.g_02115	Syai.g_02764
OG0002214	Syag.g_02250	Syai.g_02910
OG0002233	Syag.g_00437	Syai.g_01382
OG0002234	Syag.g_00402	Syai.g_01156
OG0002236	Syag.g_00571	Syai.g_01715
OG0002237	Syag.g_00403	Syai.g_01097
OG0002239	Syag.g_01661	Syai.g_01737
OG0002242	Syag.g_02463	Syai.g_00190
OG0002243	Syag.g_02107	Syai.g_02752
OG0002244	Syag.g_01792	Syai.g_01672
OG0002245	Syag.g_00012	Syai.g_00524
OG0002247	Syag.g_00298	Syai.g_00761
OG0002248	Syag.g_01000	Syai.g_01984
OG0002250	Syag.g_01852	Syai.g_02506
OG0002251	Syag.g_01636	Syai.g_02311
OG0002253	Syag.g_01179	Syai.g_02166
OG0002254	Syag.g_00889	Syai.g_01419
OG0002255	Syag.g_00832	Syai.g_01475
OG0002256	Syag.g_01796	Syai.g_01631, Syai.g_01537, Syai.g_00825
OG0002257	Syag.g_00478	Syai.g_01149
OG0002258	Syag.g_00325	Syai.g_00786
OG0002259	Syag.g_01450	Syai.g_00712
OG0002260	Syag.g_01039	Syai.g_01828
OG0002281	Syag.g_00306	Syai.g_00770, Syai.g_00769
OG0002286	Syag.g_02094	Syai.g_02737
OG0002296	Syag.g_01389	Syai.g_00917
OG0002297	Syag.g_00071	Syai.g_01942
OG0002298	Syag.g_00828	Syai.g_01479
OG0002299	Syag.g_00790	Syai.g_01523
OG0002300	Syag.g_00470	Syai.g_01597
OG0002301	Syag.g_00201	Syai.g_01080
OG0002302	Syag.g_01549	Syai.g_00616
OG0002303	Syag.g_00011	Syai.g_00523
OG0002304	Syag.g_02683	Syai.g_00451
OG0002305	Syag.g_01889	Syai.g_02545
OG0002306	Syag.g_02223	Syai.g_02883
OG0002328	Syag.g_01867	Syai.g_02526
OG0002330	Syag.g_00992	Syai.g_01735
OG0002331	Syag.g_00211	Syai.g_01381
OG0002336	Syag.g_01359	Syai.g_00867
OG0002337	Syag.g_02605	Syai.g_00266
OG0002338	Syag.g_02456	Syai.g_00181
OG0002339	Syag.g_02447	Syai.g_00171
OG0002343	Syag.g_02669	Syai.g_00308
OG0002348	Syag.g_00117	Syai.g_01637
OG0002350	Syag.g_02834	Syai.g_00461
OG0002351	Syag.g_02562	Syai.g_00223
OG0002352	Syag.g_01130	Syai.g_02133
OG0002353	Syag.g_00679	Syai.g_01351
OG0002355	Syag.g_00254	Syai.g_01917
OG0002356	Syag.g_01329	Syai.g_00854
OG0002357	Syag.g_00469	Syai.g_02837
OG0002358	Syag.g_00031	Syai.g_02230
OG0002359	Syag.g_01381	Syai.g_00909
OG0002380	Syag.g_01603	Syai.g_00478
OG0002385	Syag.g_02096	Syai.g_02739
OG0002395	Syag.g_02568	Syai.g_00229
OG0002396	Syag.g_02738	Syai.g_00369
OG0002400	Syag.g_01602	Syai.g_01192
OG0002401	Syag.g_01129	Syai.g_02132
OG0002403	Syag.g_01068	Syai.g_01782
OG0002404	Syag.g_02665	Syai.g_01400
OG0002406	Syag.g_00885	Syai.g_01186
OG0002407	Syag.g_00488	Syai.g_01666, Syai.g_01667
OG0002409	Syag.g_02176	Syai.g_02829
OG0002410	Syag.g_02243	Syai.g_01167
OG0002411	Syag.g_00712	Syai.g_02036
OG0002416	Syag.g_00454	Syai.g_01181
OG0002438	Syag.g_02147	Syai.g_01375, Syai.g_01376
OG0002452	Syag.g_02231	Syai.g_02893
OG0002458	Syag.g_02209	Syai.g_02870
OG0002459	Syag.g_02207	Syai.g_02868
OG0002460	Syag.g_02206	Syai.g_02867
OG0002463	Syag.g_02384	Syai.g_01460
OG0002467	Syag.g_00324	Syai.g_01945, Syai.g_01946
OG0002468	Syag.g_01042	Syai.g_01824, Syai.g_01823, Syai.g_01825
OG0002470	Syag.g_00501	Syai.g_01733
OG0002471	Syag.g_00481	Syai.g_01625
OG0002472	Syag.g_00528	Syai.g_01704
OG0002474	Syag.g_02716	Syai.g_00345
OG0002475	Syag.g_01382	Syai.g_00910
OG0002520	Syag.g_01706	Syai.g_02391
OG0002521	Syag.g_01675	Syai.g_02364
OG0002522	Syag.g_01612	Syai.g_02294
OG0002523	Syag.g_00079	Syai.g_01949
OG0002524	Syag.g_00077	Syai.g_01598
OG0002526	Syag.g_00489	Syai.g_01615
OG0002532	Syag.g_00100	Syai.g_01151
OG0002533	Syag.g_00258	Syai.g_00729
OG0002534	Syag.g_02829	Syai.g_00458
OG0002535	Syag.g_02826	Syai.g_00455
OG0002536	Syag.g_02809	Syai.g_00440
OG0002537	Syag.g_02014	Syai.g_02664
OG0002538	Syag.g_02037	Syai.g_02680
OG0002540	Syag.g_02210	Syai.g_02871
OG0002544	Syag.g_01588	Syai.g_01669
OG0002547	Syag.g_01326	Syai.g_00851
OG0002581	Syag.g_00060	Syai.g_01494, Syai.g_01331
OG0002585	Syag.g_01896	Syai.g_00512, Syai.g_02551
OG0002591	Syag.g_01269	Syai.g_01187
OG0002594	Syag.g_00183	Syai.g_02247
OG0002600	Syag.g_00188	Syai.g_01633, Syai.g_01205
OG0002603	Syag.g_00243	Syai.g_01160
OG0002604	Syag.g_00479	Syai.g_01150
OG0002605	Syag.g_02833	Syai.g_00460
OG0002606	Syag.g_02211	Syai.g_02872
OG0002608	Syag.g_00989	Syai.g_01993
OG0002609	Syag.g_00737	Syai.g_02065
OG0002610	Syag.g_02841	Syai.g_00484
OG0002640	Syag.g_00308	Syai.g_00772
OG0002653	Syag.g_02093	Syai.g_02736
OG0002653	Syag.g_00494, Syag.g_01283	Syai.g_02735
OG0002672	Syag.g_00502	Syai.g_01732
OG0002674	Syag.g_02791	Syai.g_00421
OG0002685	Syag.g_00189	Syai.g_01644
OG0002715	Syag.g_01436	Syai.g_00969
OG0002718	Syag.g_01435	Syai.g_00967
OG0002736	Syag.g_02365	Syai.g_02415, Syai.g_02414
OG0002745	Syag.g_00093	Syai.g_00557
OG0002752	Syag.g_00530	Syai.g_02886
OG0002754	Syag.g_01343	Syai.g_01564
OG0002758	Syag.g_00228	Syai.g_01629
OG0002761	Syag.g_00438	Syai.g_00189
OG0002762	Syag.g_02097	Syai.g_02748
OG0002807	Syag.g_00503	Syai.g_01731
OG0002850	Syag.g_00082	Syai.g_02286
OG0002856	Syag.g_02166	Syai.g_01579
OG0002860	Syag.g_01247	Syai.g_02075
OG0002861	Syag.g_00926	Syai.g_00566, Syai.g_01898
OG0002865	Syag.g_01023	Syai.g_00562
OG0002867	Syag.g_00210	Syai.g_01622
OG0002871	Syag.g_00895	Syai.g_02069
OG0002872	Syag.g_02015	Syai.g_02665
OG0002874	Syag.g_00160	Syai.g_01266
OG0002875	Syag.g_00159	Syai.g_01267
OG0002876	Syag.g_00157	Syai.g_01268
OG0002877	Syag.g_00155	Syai.g_01269
OG0002878	Syag.g_00154	Syai.g_01270
OG0002916	Syag.g_02105	Syai.g_02746
OG0002953	Syag.g_00098	Syai.g_02349
OG0002954	Syag.g_01635	Syai.g_02310
OG0002959	Syag.g_01458	Syai.g_01604
OG0002961	Syag.g_00192	Syai.g_01747
OG0002965	Syag.g_01323	Syai.g_01864
OG0002967	Syag.g_00527	Syai.g_01705
OG0002973	Syag.g_00143	Syai.g_00559
OG0002978	Syag.g_01349	Syai.g_01413
OG0002995	Syag.g_00097	Syai.g_01133, Syai.g_01696
OG0003043	Syag.g_01315	Syai.g_00978, Syai.g_00977
OG0003107	Syag.g_00178	Syai.g_01695
OG0003112	Syag.g_00206	Syai.g_01655
OG0003115	Syag.g_00248	Syai.g_01158
OG0003122	Syag.g_00249	Syai.g_00569
OG0003130	Syag.g_01245	Syai.g_01921
OG0003133	Syag.g_01856	Syai.g_00822
OG0003137	Syag.g_01629	Syai.g_02306
OG0003139	Syag.g_00589, Syag.g_00591	Syai.g_01685, Syai.g_01179
OG0003140	Syag.g_00688	Syai.g_00892
OG0003233	Syag.g_01396	Syai.g_00838, Syai.g_00839
OG0003254	Syag.g_00087	Syai.g_00558
OG0003265	Syag.g_00081	Syai.g_02287
OG0003269	Syag.g_00937	Syai.g_02074
OG0003270	Syag.g_00110	Syai.g_01562
OG0003271	Syag.g_00202	Syai.g_01974
OG0003275	Syag.g_00400	Syai.g_01096
OG0003285	Syag.g_00072	Syai.g_01689
OG0003290	Syag.g_00533	Syai.g_00563
OG0003297	Syag.g_00476	Syai.g_02027
OG0003520	Syag.g_00397	Syai.g_01647
OG0003552	Syag.g_00949	Syai.g_02102
OG0003851	Syag.g_01051	Syai.g_01095
OG0003852	Syag.g_01573	Syai.g_01937
OG0003926	Syag.g_01463	Syai.g_02923
OG0003931	Syag.g_00547	Syai.g_01216
OG0004311	Syag.g_00070	Syai.g_01918
OG0004388	Syag.g_00474	Syai.g_00925
OG0004391	Syag.g_01559	Syai.g_00473, Syai.g_01853
OG0004392	Syag.g_00200	Syai.g_01703
OG0004393	Syag.g_00484	Syai.g_01648
OG0004399	Syag.g_01585, Syag.g_01597	Syai.g_01087
OG0004404	Syag.g_02466	Syai.g_00150
OG0005077	Syag.g_00548	Syai.g_01218
OG0005139	Syag.g_02160	Syai.g_00590
OG0005140	Syag.g_02159	Syai.g_00589
OG0005150	Syag.g_01211, Syag.g_01598	Syai.g_00472
OG0006052	Syag.g_01173	Syai.g_02745
OG0006054	Syag.g_01213	Syai.g_00580
