Orthogroup	Syag	Syae
OG0001966	Syag.g_02629	Syae.g_02000
OG0001967	Syag.g_02627	Syae.g_01998
OG0001968	Syag.g_02626	Syae.g_01997
OG0001969	Syag.g_02561	Syae.g_01932
OG0001970	Syag.g_01928	Syae.g_01404
OG0001971	Syag.g_02004	Syae.g_01478
OG0001972	Syag.g_02082	Syae.g_01540
OG0001974	Syag.g_02122	Syae.g_01563
OG0001975	Syag.g_00150	Syae.g_00634
OG0001976	Syag.g_00148	Syae.g_00632
OG0001978	Syag.g_02649	Syae.g_01797, Syae.g_02689
OG0001979	Syag.g_01012	Syae.g_00760
OG0001980	Syag.g_02832	Syae.g_02181
OG0001990	Syag.g_02236	Syae.g_01674
OG0001993	Syag.g_00368	Syae.g_00040
OG0001994	Syag.g_00367	Syae.g_00039
OG0001996	Syag.g_02306	Syae.g_01746
OG0001997	Syag.g_01862	Syae.g_01341
OG0001998	Syag.g_01305	Syae.g_02669
OG0001999	Syag.g_01737	Syae.g_01029
OG0002000	Syag.g_01481	Syae.g_02353
OG0002002	Syag.g_01059	Syae.g_00692
OG0002006	Syag.g_00952	Syae.g_00812
OG0002007	Syag.g_00951	Syae.g_00813
OG0002008	Syag.g_00856	Syae.g_00406
OG0002010	Syag.g_01384	Syae.g_02622
OG0002012	Syag.g_01609	Syae.g_00287
OG0002014	Syag.g_02473	Syae.g_01162
OG0002015	Syag.g_02459	Syae.g_01894
OG0002016	Syag.g_02062	Syae.g_01520
OG0002017	Syag.g_02179	Syae.g_01614
OG0002018	Syag.g_02234	Syae.g_01672
OG0002019	Syag.g_02511	Syae.g_00294
OG0002020	Syag.g_02228	Syae.g_01666
OG0002021	Syag.g_02226	Syae.g_01664
OG0002022	Syag.g_02225	Syae.g_01662
OG0002023	Syag.g_02224	Syae.g_01661
OG0002024	Syag.g_02217	Syae.g_01655
OG0002025	Syag.g_01623	Syae.g_01095
OG0002035	Syag.g_01318	Syae.g_02671
OG0002035	Syag.g_01319	Syae.g_02670
OG0002037	Syag.g_01037	Syae.g_02307
OG0002038	Syag.g_01131	Syae.g_00912
OG0002040	Syag.g_01117	Syae.g_00897
OG0002041	Syag.g_00840	Syae.g_00389
OG0002042	Syag.g_00818	Syae.g_00367
OG0002043	Syag.g_00771	Syae.g_00316
OG0002044	Syag.g_00715, Syag.g_01174	Syae.g_00827
OG0002045	Syag.g_01346	Syae.g_02521
OG0002046	Syag.g_01342	Syae.g_02517
OG0002049	Syag.g_02712	Syae.g_02064
OG0002050	Syag.g_02617	Syae.g_01988
OG0002051	Syag.g_01989	Syae.g_01464
OG0002053	Syag.g_00514	Syae.g_01598
OG0002054	Syag.g_02216	Syae.g_01654
OG0002055	Syag.g_02219	Syae.g_01657
OG0002056	Syag.g_02581	Syae.g_01952
OG0002092	Syag.g_01294, Syag.g_01295	Syae.g_01477, Syae.g_01105
OG0002106	Syag.g_01417	Syae.g_00444
OG0002112	Syag.g_02570	Syae.g_01941
OG0002114	Syag.g_01314	Syae.g_02675, Syae.g_02668
OG0002115	Syag.g_01679	Syae.g_01155
OG0002116	Syag.g_01653	Syae.g_01129
OG0002117	Syag.g_01124	Syae.g_00905
OG0002119	Syag.g_02057	Syae.g_01515
OG0002120	Syag.g_00745	Syae.g_00270
OG0002121	Syag.g_00172	Syae.g_00184
OG0002123	Syag.g_00918	Syae.g_00467
OG0002124	Syag.g_00738	Syae.g_00873
OG0002126	Syag.g_02460	Syae.g_01898
OG0002127	Syag.g_01946	Syae.g_01418
OG0002128	Syag.g_00146	Syae.g_00635
OG0002129	Syag.g_01403	Syae.g_02639
OG0002130	Syag.g_01190	Syae.g_00959
OG0002131	Syag.g_02227	Syae.g_01665
OG0002132	Syag.g_02220	Syae.g_01658
OG0002133	Syag.g_02218	Syae.g_01656
OG0002134	Syag.g_02410	Syae.g_01846
OG0002135	Syag.g_01722	Syae.g_01193
OG0002136	Syag.g_01721	Syae.g_01192
OG0002137	Syag.g_01624	Syae.g_01096
OG0002138	Syag.g_00463	Syae.g_00758
OG0002139	Syag.g_01040	Syae.g_00707
OG0002141	Syag.g_00491	Syae.g_00114
OG0002142	Syag.g_01439	Syae.g_02678
OG0002143	Syag.g_00010	Syae.g_02224
OG0002144	Syag.g_02717	Syae.g_02070
OG0002156	Syag.g_01303	Syae.g_02681
OG0002157	Syag.g_02569	Syae.g_01940
OG0002158	Syag.g_02571	Syae.g_01942
OG0002161	Syag.g_01306	Syae.g_01545
OG0002161	Syag.g_01311	Syae.g_02665
OG0002162	Syag.g_00300	Syae.g_02432
OG0002163	Syag.g_02150	Syae.g_01592
OG0002168	Syag.g_00954	Syae.g_00810
OG0002170	Syag.g_02839	Syae.g_02188
OG0002171	Syag.g_02464	Syae.g_01901
OG0002173	Syag.g_02055	Syae.g_01511
OG0002174	Syag.g_02180	Syae.g_01615
OG0002178	Syag.g_02222	Syae.g_01659
OG0002179	Syag.g_02435	Syae.g_01872
OG0002180	Syag.g_02590	Syae.g_01961
OG0002181	Syag.g_02620	Syae.g_01991
OG0002182	Syag.g_02639	Syae.g_02010
OG0002183	Syag.g_01851	Syae.g_01331
OG0002184	Syag.g_01847	Syae.g_01328
OG0002185	Syag.g_01837	Syae.g_01321
OG0002186	Syag.g_01720	Syae.g_01191
OG0002187	Syag.g_01719	Syae.g_01190
OG0002188	Syag.g_01682	Syae.g_01158
OG0002189	Syag.g_01681	Syae.g_01157
OG0002190	Syag.g_01639	Syae.g_01116
OG0002191	Syag.g_00027	Syae.g_00999
OG0002193	Syag.g_01020	Syae.g_00743
OG0002194	Syag.g_01044	Syae.g_00703
OG0002195	Syag.g_00614	Syae.g_00570
OG0002196	Syag.g_00652	Syae.g_00535
OG0002197	Syag.g_00846	Syae.g_00396
OG0002198	Syag.g_00433	Syae.g_00094
OG0002199	Syag.g_00429	Syae.g_00089
OG0002200	Syag.g_01419	Syae.g_02652
OG0002201	Syag.g_00347	Syae.g_02472
OG0002202	Syag.g_00346	Syae.g_02471
OG0002203	Syag.g_00345	Syae.g_02470
OG0002204	Syag.g_00326	Syae.g_02453
OG0002205	Syag.g_00305	Syae.g_02437
OG0002206	Syag.g_00293	Syae.g_02423
OG0002207	Syag.g_00283	Syae.g_02413
OG0002208	Syag.g_01534	Syae.g_02302
OG0002209	Syag.g_02852	Syae.g_02200
OG0002210	Syag.g_02803	Syae.g_02152
OG0002211	Syag.g_02765	Syae.g_02117
OG0002212	Syag.g_02111	Syae.g_01555
OG0002213	Syag.g_02115	Syae.g_01559
OG0002214	Syag.g_02250	Syae.g_01690
OG0002233	Syag.g_00437	Syae.g_00479
OG0002234	Syag.g_00402	Syae.g_00140
OG0002235	Syag.g_00647	Syae.g_00539
OG0002236	Syag.g_00571	Syae.g_02062
OG0002237	Syag.g_00403	Syae.g_00067
OG0002241	Syag.g_01341	Syae.g_02516
OG0002242	Syag.g_02463	Syae.g_01900
OG0002244	Syag.g_01792	Syae.g_00191
OG0002245	Syag.g_00012	Syae.g_02226
OG0002247	Syag.g_00298	Syae.g_02430
OG0002248	Syag.g_01000	Syae.g_00768
OG0002250	Syag.g_01852	Syae.g_01332
OG0002251	Syag.g_01636	Syae.g_01112
OG0002253	Syag.g_01179	Syae.g_00949
OG0002254	Syag.g_00889	Syae.g_00435
OG0002255	Syag.g_00832	Syae.g_00381
OG0002256	Syag.g_01796	Syae.g_00856
OG0002257	Syag.g_00478	Syae.g_00127
OG0002258	Syag.g_00325	Syae.g_02452
OG0002259	Syag.g_01450	Syae.g_02378
OG0002260	Syag.g_01039	Syae.g_00708
OG0002279	Syag.g_01887	Syae.g_01365
OG0002287	Syag.g_02457, Syag.g_02470, Syag.g_02458	Syae.g_01893
OG0002296	Syag.g_01389	Syae.g_02627
OG0002297	Syag.g_00071	Syae.g_00741
OG0002298	Syag.g_00828	Syae.g_00377
OG0002299	Syag.g_00790	Syae.g_00339
OG0002300	Syag.g_00470	Syae.g_00280
OG0002301	Syag.g_00201	Syae.g_01135
OG0002302	Syag.g_01549	Syae.g_02287
OG0002303	Syag.g_00011	Syae.g_02225
OG0002304	Syag.g_02821	Syae.g_02171
OG0002305	Syag.g_01889	Syae.g_01368
OG0002306	Syag.g_02223	Syae.g_01660
OG0002308	Syag.g_00657	Syae.g_00530
OG0002336	Syag.g_01359	Syae.g_02533
OG0002337	Syag.g_02605	Syae.g_01976
OG0002338	Syag.g_02456	Syae.g_01891
OG0002339	Syag.g_02447	Syae.g_01881
OG0002350	Syag.g_02834	Syae.g_02183
OG0002351	Syag.g_02562	Syae.g_01933
OG0002352	Syag.g_01130	Syae.g_00910
OG0002353	Syag.g_00679	Syae.g_00508
OG0002354	Syag.g_00811	Syae.g_00361
OG0002356	Syag.g_01329	Syae.g_02503
OG0002358	Syag.g_00031	Syae.g_00996
OG0002359	Syag.g_01381	Syae.g_02619
OG0002380	Syag.g_01603	Syae.g_00141
OG0002388	Syag.g_01333	Syae.g_02507
OG0002395	Syag.g_02568	Syae.g_01939
OG0002396	Syag.g_02738	Syae.g_02090
OG0002401	Syag.g_01129	Syae.g_00909
OG0002402	Syag.g_00956	Syae.g_00808
OG0002403	Syag.g_01068	Syae.g_00679
OG0002406	Syag.g_00885	Syae.g_00152
OG0002408	Syag.g_00099	Syae.g_00137
OG0002409	Syag.g_02176	Syae.g_01611
OG0002410	Syag.g_02243	Syae.g_00182
OG0002411	Syag.g_00712	Syae.g_00824
OG0002416	Syag.g_00454	Syae.g_00724
OG0002438	Syag.g_02147	Syae.g_00486
OG0002444	Syag.g_01309	Syae.g_01542
OG0002447	Syag.g_01340	Syae.g_02515
OG0002449	Syag.g_02233	Syae.g_01671
OG0002450	Syag.g_02259	Syae.g_01700
OG0002452	Syag.g_02231	Syae.g_01669
OG0002458	Syag.g_02209	Syae.g_02486
OG0002459	Syag.g_02207	Syae.g_02484
OG0002460	Syag.g_02206	Syae.g_02483
OG0002463	Syag.g_02384	Syae.g_00395
OG0002466	Syag.g_01759	Syae.g_01055
OG0002467	Syag.g_00324	Syae.g_00745
OG0002468	Syag.g_01042	Syae.g_00705
OG0002470	Syag.g_00501	Syae.g_00624
OG0002471	Syag.g_00481	Syae.g_00234
OG0002472	Syag.g_00528	Syae.g_01264
OG0002473	Syag.g_01994	Syae.g_01469
OG0002475	Syag.g_01382	Syae.g_02620
OG0002496	Syag.g_00540	Syae.g_02256
OG0002506	Syag.g_00259	Syae.g_01623
OG0002520	Syag.g_01706	Syae.g_01176
OG0002521	Syag.g_01675	Syae.g_01151
OG0002522	Syag.g_01612	Syae.g_01078
OG0002523	Syag.g_00079	Syae.g_00748
OG0002524	Syag.g_00077	Syae.g_00279
OG0002526	Syag.g_00489	Syae.g_00255
OG0002533	Syag.g_00258	Syae.g_02395
OG0002534	Syag.g_02829	Syae.g_02180
OG0002535	Syag.g_02826	Syae.g_02177
OG0002536	Syag.g_02809	Syae.g_02158
OG0002538	Syag.g_02037	Syae.g_01500
OG0002539	Syag.g_02143	Syae.g_01581
OG0002540	Syag.g_02210	Syae.g_02487
OG0002542	Syag.g_00707	Syae.g_01003
OG0002544	Syag.g_00660	Syae.g_00013
OG0002544	Syag.g_01588	Syae.g_00193
OG0002547	Syag.g_01326	Syae.g_02500
OG0002569	Syag.g_00541	Syae.g_02257
OG0002570	Syag.g_00544	Syae.g_02259
OG0002573	Syag.g_01308	Syae.g_01543
OG0002574	Syag.g_01334	Syae.g_02508
OG0002575	Syag.g_01332	Syae.g_02506
OG0002576	Syag.g_01331	Syae.g_02505
OG0002591	Syag.g_01269	Syae.g_01069
OG0002594	Syag.g_00183	Syae.g_00249
OG0002596	Syag.g_00174	Syae.g_00861
OG0002600	Syag.g_00188	Syae.g_00228
OG0002603	Syag.g_00243	Syae.g_02054
OG0002604	Syag.g_00479	Syae.g_00128
OG0002605	Syag.g_02833	Syae.g_02182
OG0002606	Syag.g_02211	Syae.g_02488
OG0002607	Syag.g_01357	Syae.g_02531
OG0002608	Syag.g_00989	Syae.g_00777
OG0002609	Syag.g_00737	Syae.g_00855
OG0002610	Syag.g_02841	Syae.g_02190
OG0002633	Syag.g_00184, Syag.g_00169	Syae.g_00066
OG0002639	Syag.g_01297	Syae.g_01476
OG0002641	Syag.g_00539	Syae.g_02255
OG0002642	Syag.g_00543	Syae.g_02258
OG0002672	Syag.g_00502	Syae.g_00623
OG0002673	Syag.g_01244	Syae.g_00126
OG0002674	Syag.g_02791	Syae.g_02141
OG0002676	Syag.g_02237	Syae.g_01675
OG0002677	Syag.g_02624	Syae.g_01995
OG0002682	Syag.g_01477	Syae.g_02550
OG0002715	Syag.g_01436	Syae.g_02676
OG0002718	Syag.g_01435	Syae.g_00343
OG0002737	Syag.g_01738	Syae.g_01030
OG0002744	Syag.g_00439	Syae.g_00251
OG0002745	Syag.g_00093	Syae.g_00116
OG0002751	Syag.g_01447	Syae.g_02381
OG0002752	Syag.g_00530	Syae.g_01663
OG0002754	Syag.g_01343	Syae.g_02518
OG0002850	Syag.g_00082	Syae.g_01070
OG0002856	Syag.g_02166	Syae.g_02075
OG0002860	Syag.g_01247	Syae.g_00934
OG0002861	Syag.g_00926	Syae.g_00869
OG0002867	Syag.g_00210	Syae.g_00240
OG0002916	Syag.g_02105	Syae.g_00215
OG0002935	Syag.g_02534	Syae.g_01807
OG0002951	Syag.g_01292	Syae.g_01097
OG0002954	Syag.g_01635	Syae.g_01111
OG0002961	Syag.g_00192	Syae.g_00639
OG0002965	Syag.g_01323	Syae.g_00311
OG0002967	Syag.g_00527, Syag.g_00221	Syae.g_00185
OG0002973	Syag.g_00143	Syae.g_00863
OG0002978	Syag.g_01349	Syae.g_01263
OG0002982	Syag.g_01195	Syae.g_00964
OG0002986	Syag.g_01288	Syae.g_00263
OG0002987	Syag.g_01289	Syae.g_00264
OG0002988	Syag.g_01290	Syae.g_00265
OG0002990	Syag.g_02686	Syae.g_02249
OG0003043	Syag.g_01315	Syae.g_02674
OG0003051	Syag.g_01312	Syae.g_02667
OG0003102	Syag.g_02537	Syae.g_01201
OG0003108	Syag.g_02170	Syae.g_00468
OG0003115	Syag.g_00248	Syae.g_00143
OG0003116	Syag.g_01798	Syae.g_00138
OG0003132	Syag.g_02685	Syae.g_02250
OG0003145	Syag.g_00516	Syae.g_00607
OG0003146	Syag.g_01307	Syae.g_01544
OG0003233	Syag.g_01396	Syae.g_01310
OG0003265	Syag.g_00081	Syae.g_01071
OG0003267	Syag.g_01015	Syae.g_00756
OG0003269	Syag.g_00937	Syae.g_00870
OG0003270	Syag.g_00110	Syae.g_00864
OG0003271	Syag.g_00202	Syae.g_00262
OG0003279	Syag.g_02822	Syae.g_02172
OG0003290	Syag.g_00533	Syae.g_00730
OG0003297	Syag.g_00476	Syae.g_01603
OG0003310	Syag.g_00517	Syae.g_00606
OG0003520	Syag.g_00397	Syae.g_01259
OG0003534	Syag.g_00389	Syae.g_00675
OG0003835	Syag.g_01627	Syae.g_01102
OG0003836	Syag.g_01626	Syae.g_01101
OG0003837	Syag.g_00250	Syae.g_00896
OG0004057	Syag.g_02503	Syae.g_01217
OG0004382	Syag.g_01310	Syae.g_01541
OG0005998	Syag.g_02323	Syae.g_02566
