Orthogroup	Syag	Syaj
OG0001895	Syag.g_01296	Syaj.g_01361
OG0001896	Syag.g_00024	Syaj.g_01562
OG0001897	Syag.g_02854	Syaj.g_02815
OG0001898	Syag.g_02836	Syaj.g_02800
OG0001899	Syag.g_02761	Syaj.g_02726
OG0001900	Syag.g_02623	Syaj.g_02592
OG0001901	Syag.g_02622	Syaj.g_02591
OG0001902	Syag.g_02591	Syaj.g_02558
OG0001903	Syag.g_02582	Syaj.g_02549
OG0001904	Syag.g_02450	Syaj.g_02475
OG0001905	Syag.g_02438	Syaj.g_02461
OG0001906	Syag.g_01926	Syaj.g_01932
OG0001907	Syag.g_01944	Syaj.g_01955
OG0001908	Syag.g_01992	Syaj.g_02004
OG0001909	Syag.g_02006	Syaj.g_02016
OG0001910	Syag.g_02068	Syaj.g_02069
OG0001912	Syag.g_02139	Syaj.g_02124
OG0001913	Syag.g_02141	Syaj.g_02126
OG0001914	Syag.g_00149	Syaj.g_00650
OG0001915	Syag.g_02264	Syaj.g_02253
OG0001916	Syag.g_01510	Syaj.g_00089
OG0001917	Syag.g_00873	Syaj.g_00812
OG0001918	Syag.g_00209	Syaj.g_01172
OG0001924	Syag.g_00366	Syaj.g_01318
OG0001925	Syag.g_00365	Syaj.g_01319
OG0001926	Syag.g_00364	Syaj.g_01320
OG0001927	Syag.g_00363	Syaj.g_01321
OG0001929	Syag.g_02352	Syaj.g_02332
OG0001932	Syag.g_02400	Syaj.g_02424
OG0001933	Syag.g_01888	Syaj.g_01890
OG0001934	Syag.g_01873	Syaj.g_01875
OG0001935	Syag.g_01826	Syaj.g_01826
OG0001936	Syag.g_00111	Syaj.g_01233
OG0001937	Syag.g_01648	Syaj.g_01679
OG0001938	Syag.g_01531	Syaj.g_00066
OG0001939	Syag.g_00441	Syaj.g_00488, Syaj.g_00487
OG0001940	Syag.g_00307	Syaj.g_00220
OG0001941	Syag.g_01220	Syaj.g_01520
OG0001943	Syag.g_01126	Syaj.g_01162
OG0001944	Syag.g_00746	Syaj.g_01120
OG0001946	Syag.g_01005	Syaj.g_00481
OG0001947	Syag.g_00953	Syaj.g_00409
OG0001948	Syag.g_00844	Syaj.g_00843
OG0001949	Syag.g_00824	Syaj.g_00863
OG0001950	Syag.g_00822	Syaj.g_00865
OG0001951	Syag.g_00812	Syaj.g_00896
OG0001952	Syag.g_00788	Syaj.g_00920
OG0001953	Syag.g_00787	Syaj.g_00921
OG0001957	Syag.g_00387	Syaj.g_01295
OG0001958	Syag.g_00558	Syaj.g_00706
OG0001961	Syag.g_01351	Syaj.g_01449
OG0001964	Syag.g_02706	Syaj.g_02653
OG0001965	Syag.g_01457	Syaj.g_01254
OG0001966	Syag.g_02629	Syaj.g_02598
OG0001967	Syag.g_02627	Syaj.g_02596
OG0001968	Syag.g_02626	Syaj.g_02595
OG0001969	Syag.g_02561	Syaj.g_02524
OG0001970	Syag.g_01928	Syaj.g_01934
OG0001971	Syag.g_02004	Syaj.g_02014
OG0001972	Syag.g_02082	Syaj.g_02081
OG0001975	Syag.g_00150	Syaj.g_00649
OG0001976	Syag.g_00148	Syaj.g_00651
OG0001978	Syag.g_02649	Syaj.g_02377
OG0001979	Syag.g_01012	Syaj.g_00486
OG0001980	Syag.g_02832	Syaj.g_02796, Syaj.g_02669
OG0001993	Syag.g_00368	Syaj.g_01316
OG0001994	Syag.g_00367	Syaj.g_01317
OG0001997	Syag.g_01862	Syaj.g_01864
OG0001998	Syag.g_01305	Syaj.g_00798, Syaj.g_00799
OG0001999	Syag.g_01737	Syaj.g_01590
OG0002000	Syag.g_01481	Syaj.g_00117
OG0002002	Syag.g_01059	Syaj.g_00581
OG0002004	Syag.g_01686	Syaj.g_01838
OG0002006	Syag.g_00952	Syaj.g_00398
OG0002007	Syag.g_00951	Syaj.g_00397
OG0002008	Syag.g_00856	Syaj.g_00828
OG0002010	Syag.g_01384	Syaj.g_01416
OG0002012	Syag.g_01609	Syaj.g_00514
OG0002014	Syag.g_02473	Syaj.g_01717
OG0002015	Syag.g_02459	Syaj.g_02486
OG0002016	Syag.g_02062	Syaj.g_02061
OG0002017	Syag.g_02179	Syaj.g_02176
OG0002019	Syag.g_02511	Syaj.g_01105
OG0002020	Syag.g_02228	Syaj.g_02220
OG0002021	Syag.g_02226	Syaj.g_02219
OG0002022	Syag.g_02225	Syaj.g_02217
OG0002023	Syag.g_02224	Syaj.g_02216
OG0002024	Syag.g_02217	Syaj.g_02211
OG0002037	Syag.g_01037	Syaj.g_00070
OG0002038	Syag.g_01131	Syaj.g_00311
OG0002039	Syag.g_01118	Syaj.g_00325
OG0002040	Syag.g_01117	Syaj.g_00326
OG0002041	Syag.g_00840	Syaj.g_00847
OG0002043	Syag.g_00771	Syaj.g_00785
OG0002044	Syag.g_00715, Syag.g_01174	Syaj.g_00387
OG0002045	Syag.g_01346	Syaj.g_01453
OG0002046	Syag.g_01342	Syaj.g_01465
OG0002048	Syag.g_02795	Syaj.g_02759
OG0002049	Syag.g_02712	Syaj.g_02677
OG0002050	Syag.g_02617	Syaj.g_02584
OG0002051	Syag.g_01989	Syaj.g_02001
OG0002054	Syag.g_02216	Syaj.g_02210
OG0002055	Syag.g_02219	Syaj.g_02213
OG0002056	Syag.g_02581	Syaj.g_02548
OG0002092	Syag.g_01294, Syag.g_01295	Syaj.g_01646
OG0002106	Syag.g_01417	Syaj.g_00365
OG0002112	Syag.g_02570	Syaj.g_02537
OG0002113	Syag.g_02311	Syaj.g_02300
OG0002115	Syag.g_01679	Syaj.g_01710
OG0002116	Syag.g_01653	Syaj.g_01684
OG0002117	Syag.g_01124	Syaj.g_00316
OG0002119	Syag.g_02057	Syaj.g_02056
OG0002120	Syag.g_00745	Syaj.g_01131
OG0002121	Syag.g_00172	Syaj.g_00667
OG0002123	Syag.g_00918	Syaj.g_00955
OG0002124	Syag.g_00738	Syaj.g_00352
OG0002126	Syag.g_02460	Syaj.g_02488
OG0002127	Syag.g_01946	Syaj.g_01953
OG0002128	Syag.g_00146	Syaj.g_00648
OG0002129	Syag.g_01403	Syaj.g_01394
OG0002130	Syag.g_01190	Syaj.g_01509
OG0002132	Syag.g_02220	Syaj.g_02214
OG0002133	Syag.g_02218	Syaj.g_02212
OG0002134	Syag.g_02410	Syaj.g_02436
OG0002135	Syag.g_01722	Syaj.g_01753
OG0002136	Syag.g_01721	Syaj.g_01752
OG0002138	Syag.g_00463	Syaj.g_00489
OG0002139	Syag.g_01040	Syaj.g_00565
OG0002141	Syag.g_00491	Syaj.g_01249
OG0002142	Syag.g_01439	Syaj.g_01365
OG0002143	Syag.g_00010	Syaj.g_02834
OG0002144	Syag.g_02717	Syaj.g_02683
OG0002157	Syag.g_02569	Syaj.g_02536
OG0002158	Syag.g_02571	Syaj.g_02538
OG0002159	Syag.g_02381	Syaj.g_02404
OG0002162	Syag.g_00300	Syaj.g_00212
OG0002163	Syag.g_02150	Syaj.g_02143
OG0002167	Syag.g_01842	Syaj.g_01089
OG0002168	Syag.g_00954	Syaj.g_00410
OG0002171	Syag.g_02464	Syaj.g_02491
OG0002173	Syag.g_02055	Syaj.g_02054
OG0002178	Syag.g_02222	Syaj.g_02215
OG0002179	Syag.g_02435	Syaj.g_02458
OG0002180	Syag.g_02590	Syaj.g_02557
OG0002181	Syag.g_02620	Syaj.g_02589
OG0002182	Syag.g_02639	Syaj.g_02608
OG0002183	Syag.g_01851	Syaj.g_01846
OG0002184	Syag.g_01847	Syaj.g_01843
OG0002185	Syag.g_01837	Syaj.g_01835
OG0002186	Syag.g_01720	Syaj.g_01751
OG0002187	Syag.g_01719	Syaj.g_01750
OG0002188	Syag.g_01682	Syaj.g_01713
OG0002189	Syag.g_01681	Syaj.g_01712
OG0002190	Syag.g_01639	Syaj.g_01662
OG0002191	Syag.g_00027	Syaj.g_01560
OG0002192	Syag.g_01116	Syaj.g_00329
OG0002193	Syag.g_01020	Syaj.g_00508
OG0002194	Syag.g_01044	Syaj.g_00568
OG0002195	Syag.g_00614	Syaj.g_00758
OG0002196	Syag.g_00652	Syaj.g_01040
OG0002197	Syag.g_00846	Syaj.g_00841
OG0002198	Syag.g_00433	Syaj.g_01263
OG0002199	Syag.g_00429	Syaj.g_01268
OG0002200	Syag.g_01419	Syaj.g_01379
OG0002201	Syag.g_00347	Syaj.g_00258
OG0002202	Syag.g_00346	Syaj.g_00257
OG0002203	Syag.g_00345	Syaj.g_00256
OG0002204	Syag.g_00326	Syaj.g_00235
OG0002205	Syag.g_00305	Syaj.g_00217
OG0002206	Syag.g_00293	Syaj.g_00204
OG0002207	Syag.g_00283	Syaj.g_00194
OG0002208	Syag.g_01534	Syaj.g_00063
OG0002209	Syag.g_02852	Syaj.g_02813
OG0002210	Syag.g_02803	Syaj.g_02766
OG0002211	Syag.g_02765	Syaj.g_02730
OG0002212	Syag.g_02111	Syaj.g_02099
OG0002213	Syag.g_02115	Syaj.g_02103
OG0002214	Syag.g_02250	Syaj.g_02240
OG0002231	Syag.g_01180	Syaj.g_01499
OG0002233	Syag.g_00437	Syaj.g_00970
OG0002234	Syag.g_00402	Syaj.g_01224
OG0002235	Syag.g_00647	Syaj.g_01045
OG0002236	Syag.g_00571	Syaj.g_02675
OG0002241	Syag.g_01341	Syaj.g_01466
OG0002242	Syag.g_02463	Syaj.g_02490
OG0002243	Syag.g_02107	Syaj.g_02097
OG0002245	Syag.g_00012	Syaj.g_02836
OG0002247	Syag.g_00298	Syaj.g_00210
OG0002248	Syag.g_01000	Syaj.g_00477
OG0002250	Syag.g_01852	Syaj.g_01847
OG0002251	Syag.g_01636	Syaj.g_01653
OG0002253	Syag.g_01179	Syaj.g_01498
OG0002254	Syag.g_00889	Syaj.g_00796
OG0002255	Syag.g_00832	Syaj.g_00855
OG0002256	Syag.g_01796	Syaj.g_01678
OG0002257	Syag.g_00478	Syaj.g_01237
OG0002258	Syag.g_00325	Syaj.g_00234
OG0002259	Syag.g_01450	Syaj.g_00148
OG0002260	Syag.g_01039	Syaj.g_00564
OG0002279	Syag.g_01887	Syaj.g_01889
OG0002281	Syag.g_00306	Syaj.g_00219
OG0002286	Syag.g_02094, Syag.g_01702	Syaj.g_01460
OG0002287	Syag.g_02470	Syaj.g_02484
OG0002289	Syag.g_01339	Syaj.g_01468
OG0002290	Syag.g_02643	Syaj.g_00632
OG0002296	Syag.g_01389	Syaj.g_01411
OG0002297	Syag.g_00071	Syaj.g_00512
OG0002298	Syag.g_00828	Syaj.g_00859
OG0002299	Syag.g_00790	Syaj.g_00918
OG0002300	Syag.g_00470	Syaj.g_01122
OG0002301	Syag.g_00201	Syaj.g_01691
OG0002303	Syag.g_00011	Syaj.g_02835
OG0002304	Syag.g_02683, Syag.g_02821	Syaj.g_02783
OG0002305	Syag.g_01889	Syaj.g_01892
OG0002306	Syag.g_02223	Syaj.g_02209
OG0002308	Syag.g_00657	Syaj.g_01035
OG0002328	Syag.g_01867	Syaj.g_01869
OG0002331	Syag.g_00211	Syaj.g_00972
OG0002336	Syag.g_01359	Syaj.g_01441
OG0002338	Syag.g_02456	Syaj.g_02483
OG0002339	Syag.g_02447	Syaj.g_02471
OG0002350	Syag.g_02834	Syaj.g_02798
OG0002351	Syag.g_02562	Syaj.g_02525
OG0002352	Syag.g_01130	Syaj.g_00312
OG0002353	Syag.g_00679	Syaj.g_01010
OG0002354	Syag.g_00811	Syaj.g_00897
OG0002355	Syag.g_00254	Syaj.g_01195
OG0002356	Syag.g_01329	Syaj.g_01482
OG0002357	Syag.g_00469	Syaj.g_02179
OG0002358	Syag.g_00031	Syaj.g_01557
OG0002359	Syag.g_01381	Syaj.g_01419
OG0002380	Syag.g_01603	Syaj.g_01781
OG0002385	Syag.g_02096, Syag.g_01703	Syaj.g_01461
OG0002386	Syag.g_00473	Syaj.g_01240
OG0002388	Syag.g_01333	Syaj.g_01483, Syaj.g_01474
OG0002391	Syag.g_01916	Syaj.g_01920
OG0002394	Syag.g_02100	Syaj.g_01026, Syaj.g_02094
OG0002395	Syag.g_02568	Syaj.g_02535, Syaj.g_02534
OG0002396	Syag.g_02738	Syaj.g_02703
OG0002400	Syag.g_01602	Syaj.g_00966
OG0002401	Syag.g_01129	Syaj.g_00313
OG0002402	Syag.g_00956	Syaj.g_00412
OG0002403	Syag.g_01068	Syaj.g_00594
OG0002404	Syag.g_02665	Syaj.g_02160
OG0002407	Syag.g_00488	Syaj.g_02186
OG0002408	Syag.g_00099	Syaj.g_01228
OG0002409	Syag.g_02176	Syaj.g_02170
OG0002410	Syag.g_02243	Syaj.g_01183
OG0002411	Syag.g_00712	Syaj.g_00390
OG0002432	Syag.g_02103	Syaj.g_02088
OG0002450	Syag.g_02259	Syaj.g_02249
OG0002458	Syag.g_02209	Syaj.g_00658
OG0002459	Syag.g_02207	Syaj.g_00656
OG0002460	Syag.g_02206	Syaj.g_00655
OG0002467	Syag.g_00324	Syaj.g_00506, Syaj.g_00505
OG0002470	Syag.g_00501	Syaj.g_00661
OG0002471	Syag.g_00481	Syaj.g_01174
OG0002472	Syag.g_00528	Syaj.g_02897
OG0002473	Syag.g_01994	Syaj.g_02006
OG0002475	Syag.g_01382	Syaj.g_01418
OG0002476	Syag.g_00921	Syaj.g_00159
OG0002491	Syag.g_02653	Syaj.g_01856
OG0002492	Syag.g_02101	Syaj.g_02092
OG0002496	Syag.g_00540	Syaj.g_00679
OG0002521	Syag.g_01675	Syaj.g_01706
OG0002522	Syag.g_01612	Syaj.g_01632
OG0002523	Syag.g_00079	Syaj.g_00502
OG0002524	Syag.g_00077	Syaj.g_01123
OG0002526	Syag.g_00489	Syaj.g_01157
OG0002532	Syag.g_00100	Syaj.g_01234
OG0002533	Syag.g_00258	Syaj.g_00168
OG0002534	Syag.g_02829	Syaj.g_02792
OG0002535	Syag.g_02826	Syaj.g_02789
OG0002536	Syag.g_02809	Syaj.g_02772
OG0002538	Syag.g_02037	Syaj.g_02037
OG0002539	Syag.g_02143	Syaj.g_02129
OG0002540	Syag.g_02210	Syaj.g_00659
OG0002542	Syag.g_00707	Syaj.g_01564
OG0002544	Syag.g_00660, Syag.g_01588	Syaj.g_01227
OG0002547	Syag.g_01326	Syaj.g_01486
OG0002569	Syag.g_00541	Syaj.g_00680
OG0002570	Syag.g_00544	Syaj.g_00682
OG0002574	Syag.g_01334	Syaj.g_01473
OG0002575	Syag.g_01332	Syaj.g_01475
OG0002576	Syag.g_01331	Syaj.g_01476
OG0002581	Syag.g_00060	Syaj.g_01496, Syaj.g_01671, Syaj.g_02860
OG0002590	Syag.g_02682	Syaj.g_01260
OG0002591	Syag.g_01269	Syaj.g_01193
OG0002594	Syag.g_00183	Syaj.g_01290
OG0002596	Syag.g_00174	Syaj.g_01110
OG0002600	Syag.g_00188	Syaj.g_01194
OG0002603	Syag.g_00243	Syaj.g_01218
OG0002604	Syag.g_00479	Syaj.g_01236
OG0002605	Syag.g_02833	Syaj.g_02797
OG0002606	Syag.g_02211	Syaj.g_00660
OG0002607	Syag.g_01357	Syaj.g_01443
OG0002608	Syag.g_00989	Syaj.g_00443
OG0002609	Syag.g_00737	Syaj.g_00353
OG0002610	Syag.g_02841	Syaj.g_02803
OG0002632	Syag.g_02102	Syaj.g_02093
OG0002635	Syag.g_01151	Syaj.g_00294
OG0002640	Syag.g_00308	Syaj.g_00666
OG0002641	Syag.g_00539	Syaj.g_00678
OG0002642	Syag.g_00543	Syaj.g_00681
OG0002653	Syag.g_02093, Syag.g_00494, Syag.g_01283	Syaj.g_01459
OG0002674	Syag.g_02791	Syaj.g_02755
OG0002677	Syag.g_02624	Syaj.g_02593
OG0002710	Syag.g_00631	Syaj.g_01063
OG0002716	Syag.g_02664	Syaj.g_02614
OG0002737	Syag.g_01738	Syaj.g_01591
OG0002744	Syag.g_00439	Syaj.g_01160
OG0002751	Syag.g_01447	Syaj.g_02174
OG0002752	Syag.g_00530	Syaj.g_02218
OG0002754	Syag.g_01343	Syaj.g_01464
OG0002758	Syag.g_00228	Syaj.g_01064
OG0002761	Syag.g_00438	Syaj.g_00562
OG0002842	Syag.g_02104	Syaj.g_02090
OG0002850	Syag.g_00082	Syaj.g_01624
OG0002856	Syag.g_02166	Syaj.g_02687
OG0002857	Syag.g_01508	Syaj.g_01176
OG0002860	Syag.g_01247	Syaj.g_01345
OG0002861	Syag.g_00926	Syaj.g_02901
OG0002865	Syag.g_01023	Syaj.g_01111
OG0002867	Syag.g_00210	Syaj.g_01168
OG0002874	Syag.g_00160	Syaj.g_00745
OG0002875	Syag.g_00159	Syaj.g_00746
OG0002876	Syag.g_00157	Syaj.g_00748
OG0002877	Syag.g_00155	Syaj.g_00750
OG0002878	Syag.g_00154	Syaj.g_00751
OG0002912	Syag.g_02027	Syaj.g_02028
OG0002935	Syag.g_02534	Syaj.g_02385, Syaj.g_02386
OG0002954	Syag.g_01635	Syaj.g_01652
OG0002965	Syag.g_01323	Syaj.g_00781
OG0002983	Syag.g_01035	Syaj.g_00068
OG0002984	Syag.g_01036	Syaj.g_00069
OG0002986	Syag.g_01288	Syaj.g_01149
OG0002987	Syag.g_01289	Syaj.g_01148
OG0002988	Syag.g_01290	Syaj.g_01147
OG0002989	Syag.g_00461	Syaj.g_01626
OG0002991	Syag.g_00158	Syaj.g_00747
OG0002992	Syag.g_00156	Syaj.g_00749
OG0002995	Syag.g_00097	Syaj.g_01207
OG0003107	Syag.g_00178	Syaj.g_02794
OG0003108	Syag.g_02170	Syaj.g_00956
OG0003115	Syag.g_00248	Syaj.g_01221
OG0003116	Syag.g_01798	Syaj.g_01225
OG0003124	Syag.g_00121	Syaj.g_01078, Syaj.g_00874, Syaj.g_01404
OG0003133	Syag.g_01856	Syaj.g_01783
OG0003137	Syag.g_01629	Syaj.g_01648
OG0003139	Syag.g_00589, Syag.g_00591	Syaj.g_01177
OG0003140	Syag.g_00688	Syaj.g_02841
OG0003142	Syag.g_00264	Syaj.g_00006
OG0003193	Syag.g_00181	Syaj.g_02157
OG0003198	Syag.g_01705	Syaj.g_02850
OG0003233	Syag.g_01396	Syaj.g_00779
OG0003265	Syag.g_00081	Syaj.g_01625
OG0003267	Syag.g_01015	Syaj.g_00493
OG0003271	Syag.g_00202	Syaj.g_01150
OG0003297	Syag.g_00476	Syaj.g_00364
OG0003339	Syag.g_02488	Syaj.g_02345
OG0003533	Syag.g_02469	Syaj.g_02481
OG0003534	Syag.g_00389	Syaj.g_00598
OG0003537	Syag.g_01248	Syaj.g_01080, Syaj.g_00469, Syaj.g_01656
OG0003837	Syag.g_00250	Syaj.g_00327
OG0003843	Syag.g_00627	Syaj.g_01353
OG0003931	Syag.g_00547	Syaj.g_00693
OG0004075	Syag.g_00766	Syaj.g_02155
OG0004334	Syag.g_00106	Syaj.g_01657
OG0004359	Syag.g_00153	Syaj.g_01192
OG0004400	Syag.g_01795	Syaj.g_00923
OG0004404	Syag.g_02466	Syaj.g_02438
OG0005074	Syag.g_00203	Syaj.g_00436
OG0006048	Syag.g_00814	Syaj.g_01349
