Orthogroup	Prah	Prbl
OG0001883	Prah.g_00774	Prbl.g_02455
OG0001884	Prah.g_00764	Prbl.g_02446
OG0001885	Prah.g_00753	Prbl.g_02433
OG0001886	Prah.g_00749	Prbl.g_02429
OG0001887	Prah.g_00723	Prbl.g_02391
OG0001888	Prah.g_00682	Prbl.g_02349
OG0001889	Prah.g_00653	Prbl.g_02321
OG0001890	Prah.g_00590	Prbl.g_01553
OG0001891	Prah.g_00586	Prbl.g_01557
OG0001892	Prah.g_00573	Prbl.g_01570
OG0001893	Prah.g_00519	Prbl.g_01623
OG0001894	Prah.g_00502	Prbl.g_01638
OG0001895	Prah.g_00426	Prbl.g_00162
OG0001896	Prah.g_00220	Prbl.g_00664
OG0001897	Prah.g_01931	Prbl.g_01209
OG0001898	Prah.g_01947	Prbl.g_01193
OG0001899	Prah.g_02006	Prbl.g_00989
OG0001900	Prah.g_02109	Prbl.g_01488
OG0001901	Prah.g_02110	Prbl.g_01487
OG0001902	Prah.g_02141	Prbl.g_01446
OG0001903	Prah.g_02150	Prbl.g_01437
OG0001904	Prah.g_02220	Prbl.g_00868
OG0001905	Prah.g_02228	Prbl.g_00858
OG0001906	Prah.g_02256	Prbl.g_00823
OG0001907	Prah.g_02272	Prbl.g_00311
OG0001908	Prah.g_02319	Prbl.g_00266
OG0001909	Prah.g_02340	Prbl.g_00078
OG0001910	Prah.g_02401	Prbl.g_01254
OG0001912	Prah.g_02500	Prbl.g_02229
OG0001913	Prah.g_02502	Prbl.g_02227
OG0001914	Prah.g_02529, Prah.g_02530	Prbl.g_02199
OG0001929	Prah.g_00072	Prbl.g_02010
OG0001930	Prah.g_00140	Prbl.g_01231
OG0001931	Prah.g_00141	Prbl.g_01230
OG0001932	Prah.g_00157	Prbl.g_01292
OG0001933	Prah.g_01900	Prbl.g_00549
OG0001934	Prah.g_01885	Prbl.g_00564
OG0001935	Prah.g_01845	Prbl.g_00601
OG0001936	Prah.g_01813	Prbl.g_01944
OG0001937	Prah.g_01638	Prbl.g_00434
OG0001938	Prah.g_01571	Prbl.g_00507
OG0001939	Prah.g_01477	Prbl.g_02648
OG0001940	Prah.g_01436	Prbl.g_01792
OG0001941	Prah.g_01371	Prbl.g_01729
OG0001943	Prah.g_01308	Prbl.g_02098
OG0001944	Prah.g_01207	Prbl.g_01070
OG0001945	Prah.g_01127, Prah.g_01002	Prbl.g_02602
OG0001946	Prah.g_00984	Prbl.g_01871
OG0001947	Prah.g_00900	Prbl.g_00942
OG0001948	Prah.g_00825	Prbl.g_02504
OG0001949	Prah.g_00809	Prbl.g_02490
OG0001950	Prah.g_00807	Prbl.g_02488
OG0001951	Prah.g_00797	Prbl.g_02479
OG0001952	Prah.g_00777	Prbl.g_02459
OG0001953	Prah.g_00776	Prbl.g_02458
OG0001955	Prah.g_00583	Prbl.g_01560
OG0001956	Prah.g_00565	Prbl.g_01578
OG0001957	Prah.g_00514	Prbl.g_01628
OG0001958	Prah.g_00458	Prbl.g_01407
OG0001960	Prah.g_00330, Prah.g_00329	Prbl.g_00721
OG0001961	Prah.g_00307	Prbl.g_01345
OG0001962	Prah.g_02442	Prbl.g_00142
OG0001963	Prah.g_01969	Prbl.g_01168
OG0001964	Prah.g_02057	Prbl.g_01052
OG0001965	Prah.g_02096	Prbl.g_01501
OG0001966	Prah.g_02104	Prbl.g_01493
OG0001967	Prah.g_02106	Prbl.g_01491
OG0001968	Prah.g_02107	Prbl.g_01490
OG0001969	Prah.g_02169	Prbl.g_01418
OG0001970	Prah.g_02258	Prbl.g_00821
OG0001971	Prah.g_02338	Prbl.g_00076
OG0001972	Prah.g_02389	Prbl.g_01267
OG0001973	Prah.g_02464	Prbl.g_02268
OG0001973	Prah.g_02473	Prbl.g_02256
OG0001974	Prah.g_02487	Prbl.g_02242
OG0001975	Prah.g_02528	Prbl.g_02200
OG0001976	Prah.g_02531	Prbl.g_02198
OG0001977	Prah.g_02542	Prbl.g_02187
OG0001992	Prah.g_00339, Prah.g_01973	Prbl.g_01162
OG0001995	Prah.g_01492	Prbl.g_00757
OG0001996	Prah.g_00035	Prbl.g_01974
OG0001997	Prah.g_01874	Prbl.g_00575
OG0001998	Prah.g_01748	Prbl.g_00328
OG0001999	Prah.g_01721	Prbl.g_00351
OG0002000	Prah.g_01520	Prbl.g_00786
OG0002002	Prah.g_01280	Prbl.g_02587
OG0002003	Prah.g_00976	Prbl.g_01861
OG0002004	Prah.g_00966	Prbl.g_01848
OG0002005	Prah.g_00963	Prbl.g_01844
OG0002006	Prah.g_00899	Prbl.g_00943
OG0002007	Prah.g_00898	Prbl.g_00944
OG0002008	Prah.g_00836	Prbl.g_02517
OG0002009	Prah.g_00704	Prbl.g_02371
OG0002010	Prah.g_00373	Prbl.g_00697
OG0002011	Prah.g_00211	Prbl.g_00683
OG0002012	Prah.g_01974	Prbl.g_00630, Prbl.g_01160
OG0002013	Prah.g_02189	Prbl.g_00895
OG0002014	Prah.g_02202	Prbl.g_00883
OG0002015	Prah.g_02215	Prbl.g_00879
OG0002016	Prah.g_02408	Prbl.g_01247
OG0002017	Prah.g_02545	Prbl.g_02184
OG0002018	Prah.g_02570	Prbl.g_02156
OG0002036	Prah.g_01675	Prbl.g_00395
OG0002037	Prah.g_01568	Prbl.g_00509
OG0002038	Prah.g_01312	Prbl.g_02094
OG0002039	Prah.g_01300	Prbl.g_02107
OG0002040	Prah.g_01299	Prbl.g_00177
OG0002041	Prah.g_00820	Prbl.g_02500
OG0002042	Prah.g_00802	Prbl.g_02484
OG0002043	Prah.g_00757	Prbl.g_02439
OG0002044	Prah.g_00607	Prbl.g_01536
OG0002045	Prah.g_00305	Prbl.g_01347
OG0002046	Prah.g_00302	Prbl.g_01350
OG0002047	Prah.g_00203	Prbl.g_02672
OG0002048	Prah.g_01967	Prbl.g_01173
OG0002050	Prah.g_02116	Prbl.g_01471
OG0002051	Prah.g_02317	Prbl.g_00268
OG0002052	Prah.g_02516	Prbl.g_02211
OG0002053	Prah.g_02523	Prbl.g_02205
OG0002063	Prah.g_01054	Prbl.g_00052
OG0002110	Prah.g_00725	Prbl.g_02394
OG0002113	Prah.g_00040	Prbl.g_01979
OG0002114	Prah.g_01747	Prbl.g_00329
OG0002115	Prah.g_01669	Prbl.g_00402
OG0002117	Prah.g_01306	Prbl.g_02101
OG0002118	Prah.g_01269	Prbl.g_01371
OG0002119	Prah.g_01242	Prbl.g_01107
OG0002120	Prah.g_01197	Prbl.g_01708
OG0002121	Prah.g_01107	Prbl.g_01532
OG0002122	Prah.g_00975	Prbl.g_01860
OG0002124	Prah.g_00585	Prbl.g_01558
OG0002126	Prah.g_02214, Prah.g_02204	Prbl.g_00881
OG0002127	Prah.g_02277	Prbl.g_00308
OG0002128	Prah.g_02527	Prbl.g_02201
OG0002130	Prah.g_01362	Prbl.g_01720
OG0002154	Prah.g_02249	Prbl.g_00829
OG0002159	Prah.g_00138	Prbl.g_01233
OG0002160	Prah.g_01792	Prbl.g_01910
OG0002161	Prah.g_01749	Prbl.g_00327
OG0002162	Prah.g_01442	Prbl.g_01798
OG0002164	Prah.g_01219	Prbl.g_01089
OG0002165	Prah.g_01216	Prbl.g_01082
OG0002166	Prah.g_00971	Prbl.g_01856
OG0002167	Prah.g_00960	Prbl.g_01841
OG0002168	Prah.g_00901	Prbl.g_00941
OG0002169	Prah.g_00202	Prbl.g_02671
OG0002170	Prah.g_01943	Prbl.g_01198
OG0002171	Prah.g_02200	Prbl.g_00885
OG0002172	Prah.g_02404	Prbl.g_01251
OG0002173	Prah.g_02416	Prbl.g_00125
OG0002174	Prah.g_02546	Prbl.g_02183
OG0002175	Prah.g_02462	Prbl.g_02270
OG0002229	Prah.g_00113	Prbl.g_02034
OG0002231	Prah.g_00961	Prbl.g_01842
OG0002232	Prah.g_00952	Prbl.g_01834
OG0002233	Prah.g_00945	Prbl.g_01828
OG0002234	Prah.g_00889	Prbl.g_02569
OG0002235	Prah.g_00690	Prbl.g_02357
OG0002236	Prah.g_00569	Prbl.g_01575
OG0002237	Prah.g_00507	Prbl.g_01633
OG0002238	Prah.g_00469	Prbl.g_01039
OG0002239	Prah.g_00355	Prbl.g_00717
OG0002240	Prah.g_00320	Prbl.g_01334
OG0002242	Prah.g_02201	Prbl.g_00884
OG0002243	Prah.g_02472	Prbl.g_02257
OG0002277	Prah.g_00075	Prbl.g_02013
OG0002278	Prah.g_02165, Prah.g_00425	Prbl.g_01422, Prbl.g_00260, Prbl.g_00163
OG0002279	Prah.g_01899	Prbl.g_00550
OG0002280	Prah.g_01511	Prbl.g_00777
OG0002281	Prah.g_01437	Prbl.g_01793
OG0002285	Prah.g_00769	Prbl.g_02451
OG0002286	Prah.g_02461, Prah.g_02460	Prbl.g_02271
OG0002289	Prah.g_00301	Prbl.g_01353
OG0002290	Prah.g_00245	Prbl.g_01926
OG0002291	Prah.g_02326, Prah.g_02333	Prbl.g_00071
OG0002292	Prah.g_02351	Prbl.g_00087
OG0002328	Prah.g_01879	Prbl.g_00570
OG0002330	Prah.g_01018	Prbl.g_00015
OG0002331	Prah.g_01030	Prbl.g_00028
OG0002332	Prah.g_00470	Prbl.g_01040
OG0002333	Prah.g_00468	Prbl.g_01038
OG0002334	Prah.g_00416	Prbl.g_00250
OG0002336	Prah.g_00315	Prbl.g_01338
OG0002337	Prah.g_02127	Prbl.g_01460
OG0002338	Prah.g_02206	Prbl.g_00878
OG0002339	Prah.g_02222	Prbl.g_00866
OG0002340	Prah.g_02421	Prbl.g_00133
OG0002341	Prah.g_02465	Prbl.g_02267
OG0002342	Prah.g_00274	Prbl.g_00109
OG0002342	Prah.g_00934	Prbl.g_02663
OG0002343	Prah.g_02081	Prbl.g_01514
OG0002381	Prah.g_00172	Prbl.g_01312
OG0002382	Prah.g_01557	Prbl.g_00520
OG0002383	Prah.g_01287	Prbl.g_02595
OG0002385	Prah.g_02463	Prbl.g_02269
OG0002386	Prah.g_00441	Prbl.g_01391
OG0002388	Prah.g_00297	Prbl.g_01357
OG0002390	Prah.g_02343	Prbl.g_00081
OG0002394	Prah.g_02470	Prbl.g_02265
OG0002429	Prah.g_01872	Prbl.g_00577
OG0002430	Prah.g_01507	Prbl.g_00772
OG0002431	Prah.g_01508	Prbl.g_00773
OG0002435	Prah.g_01341	Prbl.g_02065
OG0002436	Prah.g_01164	Prbl.g_01674
OG0002437	Prah.g_01097	Prbl.g_01530
OG0002437	Prah.g_01130	Prbl.g_02607
OG0002438	Prah.g_00962	Prbl.g_01843
OG0002439	Prah.g_00943	Prbl.g_00407
OG0002440	Prah.g_00854	Prbl.g_02534
OG0002441	Prah.g_00277, Prah.g_02440, Prah.g_00268, Prah.g_01205, Prah.g_02438, Prah.g_01057, Prah.g_01066, Prah.g_02439	Prbl.g_02398, Prbl.g_02397
OG0002442	Prah.g_00548	Prbl.g_01593
OG0002444	Prah.g_00405	Prbl.g_00239
OG0002446	Prah.g_00344, Prah.g_00993, Prah.g_00318	Prbl.g_01336
OG0002448	Prah.g_02225	Prbl.g_00861, Prbl.g_00862
OG0002449	Prah.g_02569	Prbl.g_02157
OG0002450	Prah.g_02592	Prbl.g_02133
OG0002493	Prah.g_01794, Prah.g_01795	Prbl.g_01908
OG0002494	Prah.g_01611	Prbl.g_00459
OG0002495	Prah.g_00995	Prbl.g_02614
OG0002496	Prah.g_00633	Prbl.g_02302
OG0002498	Prah.g_02477, Prah.g_02476	Prbl.g_01228
OG0002498	Prah.g_01815	Prbl.g_01947
OG0002500	Prah.g_01599	Prbl.g_00476
OG0002563	Prah.g_00387	Prbl.g_00217
OG0002564	Prah.g_01804	Prbl.g_01939
OG0002566	Prah.g_01708	Prbl.g_00363
OG0002567	Prah.g_01506	Prbl.g_00771
OG0002568	Prah.g_01409	Prbl.g_01767
OG0002569	Prah.g_00632	Prbl.g_02301
OG0002570	Prah.g_00630	Prbl.g_02299
OG0002571	Prah.g_00561	Prbl.g_01585
OG0002572	Prah.g_00533	Prbl.g_01609
OG0002573	Prah.g_00404	Prbl.g_00238
OG0002574	Prah.g_00298	Prbl.g_01356
OG0002575	Prah.g_00296	Prbl.g_01358
OG0002576	Prah.g_00295	Prbl.g_01359
OG0002577	Prah.g_00249	Prbl.g_00637
OG0002579	Prah.g_02275	Prbl.g_00310
OG0002580	Prah.g_02549	Prbl.g_02176
OG0002630	Prah.g_00200	Prbl.g_02625
OG0002630	Prah.g_01909	Prbl.g_02625
OG0002633	Prah.g_01819	Prbl.g_00736
OG0002634	Prah.g_01776	Prbl.g_00196
OG0002635	Prah.g_01330	Prbl.g_02076
OG0002636	Prah.g_01221	Prbl.g_01090
OG0002637	Prah.g_01186	Prbl.g_01698
OG0002638	Prah.g_00988	Prbl.g_00727
OG0002641	Prah.g_00634	Prbl.g_02303
OG0002642	Prah.g_00631	Prbl.g_02300
OG0002643	Prah.g_00623	Prbl.g_02292
OG0002644	Prah.g_00492	Prbl.g_01648
OG0002645	Prah.g_00491	Prbl.g_01649
OG0002647	Prah.g_02475	Prbl.g_02253
OG0002648	Prah.g_02482	Prbl.g_02247
OG0002649	Prah.g_02483	Prbl.g_02246
OG0002650	Prah.g_02484	Prbl.g_02245
OG0002652	Prah.g_00279, Prah.g_01723, Prah.g_01060, Prah.g_01069, Prah.g_02430	Prbl.g_00688
OG0002653	Prah.g_02459	Prbl.g_02272
OG0002705	Prah.g_00716	Prbl.g_02384
OG0002706	Prah.g_01086	Prbl.g_02651
OG0002706	Prah.g_01099	Prbl.g_01027
OG0002711	Prah.g_00535	Prbl.g_01607
OG0002712	Prah.g_00490	Prbl.g_01650
OG0002713	Prah.g_00487	Prbl.g_01654
OG0002714	Prah.g_00440	Prbl.g_01390
OG0002715	Prah.g_00248	Prbl.g_00638
OG0002716	Prah.g_02085	Prbl.g_01510
OG0002718	Prah.g_02595	Prbl.g_02130
OG0002720	Prah.g_00695	Prbl.g_02361
OG0002796	Prah.g_01787	Prbl.g_01917
OG0002797	Prah.g_01680	Prbl.g_00390
OG0002798	Prah.g_01313	Prbl.g_02093
OG0002800	Prah.g_01195	Prbl.g_01707
OG0002802	Prah.g_00832	Prbl.g_02512
OG0002803	Prah.g_00534	Prbl.g_01608
OG0002906	Prah.g_01204	Prbl.g_01809
OG0002909	Prah.g_01149	Prbl.g_01673
OG0002910	Prah.g_01040	Prbl.g_00037
OG0002912	Prah.g_00556, Prah.g_00557	Prbl.g_01589
OG0002913	Prah.g_02520	Prbl.g_02207
OG0002914	Prah.g_02521	Prbl.g_02206
OG0003036	Prah.g_00142	Prbl.g_01229
OG0003037	Prah.g_01907	Prbl.g_00543
OG0003038	Prah.g_01715	Prbl.g_00357
OG0003039	Prah.g_01065, Prah.g_01684, Prah.g_02369	Prbl.g_00541
OG0003040	Prah.g_01384	Prbl.g_01741
OG0003044	Prah.g_01106	Prbl.g_02628
OG0003048	Prah.g_00283	Prbl.g_00141
OG0003051	Prah.g_02112	Prbl.g_01475
OG0003052	Prah.g_02160	Prbl.g_01424
OG0003053	Prah.g_02190	Prbl.g_00894
OG0003065	Prah.g_01144	Prbl.g_01670
OG0003182	Prah.g_00077	Prbl.g_02015
OG0003185	Prah.g_01808	Prbl.g_01941
OG0003186	Prah.g_01504	Prbl.g_00769
OG0003187	Prah.g_01345	Prbl.g_00119
OG0003188	Prah.g_01333, Prah.g_01332	Prbl.g_02074
OG0003189	Prah.g_02445, Prah.g_01724, Prah.g_00267	Prbl.g_00145
OG0003190	Prah.g_01179	Prbl.g_01690
OG0003196	Prah.g_00954	Prbl.g_01835
OG0003197	Prah.g_00741	Prbl.g_02419
OG0003199	Prah.g_00537	Prbl.g_01605
OG0003200	Prah.g_00359	Prbl.g_00711
OG0003201	Prah.g_00288	Prbl.g_01366
OG0003202	Prah.g_00259	Prbl.g_00621
OG0003204	Prah.g_00201	Prbl.g_02670
OG0003207	Prah.g_02076	Prbl.g_02668
OG0003213	Prah.g_02337	Prbl.g_00075
OG0003218	Prah.g_00264, Prah.g_00263, Prah.g_00265, Prah.g_02443	Prbl.g_00143
OG0003219	Prah.g_01115, Prah.g_01111, Prah.g_01116	Prbl.g_02660
OG0003377	Prah.g_01796	Prbl.g_01907
OG0003378	Prah.g_01608	Prbl.g_00463
OG0003379	Prah.g_01483	Prbl.g_00750
OG0003380	Prah.g_02375	Prbl.g_01278
OG0003381	Prah.g_01277	Prbl.g_02584
OG0003382	Prah.g_01200	Prbl.g_01803
OG0003383	Prah.g_01132	Prbl.g_02609
OG0003385	Prah.g_01036	Prbl.g_00033
OG0003386	Prah.g_01042	Prbl.g_00039
OG0003387	Prah.g_01044	Prbl.g_00041
OG0003388	Prah.g_01045	Prbl.g_00042
OG0003389	Prah.g_01046	Prbl.g_00043
OG0003390	Prah.g_01079	Prbl.g_00739
OG0003391	Prah.g_00982	Prbl.g_01870
OG0003392	Prah.g_00955	Prbl.g_01836
OG0003394	Prah.g_00703	Prbl.g_02370
OG0003395	Prah.g_00545	Prbl.g_01597
OG0003396	Prah.g_00439	Prbl.g_01389
OG0003397	Prah.g_00292	Prbl.g_01361
OG0003398	Prah.g_02208	Prbl.g_00875
OG0003406	Prah.g_01210	Prbl.g_01074
OG0003667	Prah.g_00161	Prbl.g_01300
OG0003668	Prah.g_00225	Prbl.g_00657
OG0003669	Prah.g_00171	Prbl.g_01311
OG0003670	Prah.g_00181	Prbl.g_01317
OG0003672	Prah.g_01835	Prbl.g_00610
OG0003674	Prah.g_01816	Prbl.g_01948
OG0003675	Prah.g_01793	Prbl.g_01909
OG0003676	Prah.g_01788	Prbl.g_01916
OG0003677	Prah.g_01765	Prbl.g_02623
OG0003678	Prah.g_01674	Prbl.g_00396
OG0003679	Prah.g_01607	Prbl.g_00464
OG0003680	Prah.g_01602	Prbl.g_00469
OG0003681	Prah.g_01600	Prbl.g_00474
OG0003682	Prah.g_01497	Prbl.g_00762
OG0003683	Prah.g_01491	Prbl.g_00756
OG0003684	Prah.g_01490	Prbl.g_00755
OG0003685	Prah.g_01426	Prbl.g_01782
OG0003686	Prah.g_01398	Prbl.g_01756
OG0003687	Prah.g_01383	Prbl.g_01740
OG0003688	Prah.g_01310	Prbl.g_02096
OG0003689	Prah.g_01288	Prbl.g_02596
OG0003690	Prah.g_01236	Prbl.g_01101
OG0003691	Prah.g_01232	Prbl.g_01098
OG0003692	Prah.g_01229	Prbl.g_01094
OG0003693	Prah.g_01224	Prbl.g_01091
OG0003694	Prah.g_01215	Prbl.g_01081
OG0003695	Prah.g_01214	Prbl.g_01080
OG0003696	Prah.g_01188	Prbl.g_01700
OG0003697	Prah.g_01185	Prbl.g_01697
OG0003698	Prah.g_01184	Prbl.g_01696
OG0003699	Prah.g_01177	Prbl.g_01687
OG0003700	Prah.g_01173	Prbl.g_01683
OG0003701	Prah.g_01172	Prbl.g_01682
OG0003702	Prah.g_01171	Prbl.g_01681
OG0003703	Prah.g_01170	Prbl.g_01680
OG0003704	Prah.g_01148	Prbl.g_01672
OG0003705	Prah.g_01143	Prbl.g_01668
OG0003706	Prah.g_01125	Prbl.g_01667
OG0003707	Prah.g_01128	Prbl.g_02603
OG0003708	Prah.g_01000	Prbl.g_02618
OG0003709	Prah.g_01010	Prbl.g_00009
OG0003710	Prah.g_01013	Prbl.g_00010
OG0003711	Prah.g_01014	Prbl.g_00262
OG0003712	Prah.g_01017	Prbl.g_00014
OG0003713	Prah.g_01024	Prbl.g_00023
OG0003714	Prah.g_01032	Prbl.g_00030
OG0003715	Prah.g_01041	Prbl.g_00038
OG0003718	Prah.g_01090	Prbl.g_02654
OG0003719	Prah.g_01096	Prbl.g_01529
OG0003720	Prah.g_01095	Prbl.g_01528
OG0003721	Prah.g_00980	Prbl.g_01867
OG0003722	Prah.g_00967	Prbl.g_01849
OG0003723	Prah.g_00959	Prbl.g_01840
OG0003724	Prah.g_00956	Prbl.g_01837
OG0003725	Prah.g_00948	Prbl.g_01832
OG0003726	Prah.g_00947	Prbl.g_01831
OG0003727	Prah.g_00888	Prbl.g_02568
OG0003728	Prah.g_00779	Prbl.g_02461
OG0003729	Prah.g_00744	Prbl.g_02424
OG0003730	Prah.g_00719	Prbl.g_02387
OG0003731	Prah.g_00714	Prbl.g_02382
OG0003732	Prah.g_00711	Prbl.g_02380
OG0003733	Prah.g_00708	Prbl.g_02375
OG0003734	Prah.g_00705	Prbl.g_02372
OG0003735	Prah.g_00694	Prbl.g_02360
OG0003736	Prah.g_00629	Prbl.g_02297
OG0003737	Prah.g_00628	Prbl.g_02296
OG0003738	Prah.g_00616	Prbl.g_02287
OG0003739	Prah.g_00611	Prbl.g_02280
OG0003740	Prah.g_00610	Prbl.g_02279
OG0003741	Prah.g_00563	Prbl.g_01581
OG0003742	Prah.g_00549	Prbl.g_01592
OG0003743	Prah.g_00546	Prbl.g_01595
OG0003744	Prah.g_00542	Prbl.g_01600
OG0003745	Prah.g_00540	Prbl.g_01602
OG0003746	Prah.g_00536	Prbl.g_01606
OG0003747	Prah.g_00467	Prbl.g_01034
OG0003748	Prah.g_00459	Prbl.g_01408
OG0003749	Prah.g_00438	Prbl.g_01388
OG0003750	Prah.g_00354	Prbl.g_00718
OG0003751	Prah.g_00289	Prbl.g_01365
OG0003752	Prah.g_00287	Prbl.g_01367
OG0003753	Prah.g_00285	Prbl.g_01369
OG0003754	Prah.g_00250	Prbl.g_00636
OG0003755	Prah.g_00227	Prbl.g_00674
OG0003756	Prah.g_01925	Prbl.g_01214
OG0003757	Prah.g_01928	Prbl.g_01212
OG0003758	Prah.g_01952	Prbl.g_01187
OG0003759	Prah.g_01992	Prbl.g_01130
OG0003760	Prah.g_02052	Prbl.g_01047
OG0003761	Prah.g_02075	Prbl.g_02669
OG0003762	Prah.g_02102	Prbl.g_01495
OG0003763	Prah.g_02113	Prbl.g_01474
OG0003764	Prah.g_02233	Prbl.g_00854
OG0003766	Prah.g_02322	Prbl.g_00067
OG0003767	Prah.g_02346	Prbl.g_00084
OG0003768	Prah.g_02373	Prbl.g_01280
OG0003769	Prah.g_02374	Prbl.g_01279
OG0003770	Prah.g_02377	Prbl.g_01277
OG0003771	Prah.g_02378	Prbl.g_01276
OG0003772	Prah.g_02379	Prbl.g_01275
OG0003773	Prah.g_02380	Prbl.g_01274
OG0003774	Prah.g_02383	Prbl.g_01271
OG0003775	Prah.g_02385	Prbl.g_01269
OG0003776	Prah.g_02386	Prbl.g_01268
OG0003778	Prah.g_02537	Prbl.g_02191
OG0003783	Prah.g_00266, Prah.g_02444	Prbl.g_00144
OG0004072	Prah.g_01479	Prbl.g_02650
OG0004116	Prah.g_00182	Prbl.g_01319
OG0004118	Prah.g_00280	Prbl.g_00208
OG0004119	Prah.g_00613	Prbl.g_02284
OG0004120	Prah.g_00618	Prbl.g_02289
OG0004121	Prah.g_00727	Prbl.g_02401
OG0004122	Prah.g_00728	Prbl.g_02402
OG0004123	Prah.g_01004	Prbl.g_00004
OG0004124	Prah.g_01031	Prbl.g_00029
OG0004125	Prah.g_01047	Prbl.g_00044
OG0004126	Prah.g_01051	Prbl.g_00049
OG0004127	Prah.g_01091	Prbl.g_01522
OG0004128	Prah.g_01548	Prbl.g_00529
OG0004129	Prah.g_01603	Prbl.g_00468
OG0004130	Prah.g_01722	Prbl.g_00169
OG0004131	Prah.g_01768	Prbl.g_00188
OG0004132	Prah.g_01829	Prbl.g_00616
OG0004133	Prah.g_01914	Prbl.g_01225
OG0004134	Prah.g_01970	Prbl.g_01165
OG0004135	Prah.g_02271	Prbl.g_00313
OG0004138	Prah.g_02452	Prbl.g_02277
OG0004572	Prah.g_00946	Prbl.g_01830
OG0004575	Prah.g_00619	Prbl.g_02290
OG0005494	Prah.g_01686	Prbl.g_00384
