Orthogroup	Prah	Syaj
OG0002009	Prah.g_00704	Syaj.g_01062
OG0002010	Prah.g_00373	Syaj.g_01416
OG0002012	Prah.g_01974	Syaj.g_00514
OG0002014	Prah.g_02202	Syaj.g_02485
OG0002015	Prah.g_02215	Syaj.g_02486
OG0002016	Prah.g_02408	Syaj.g_02061
OG0002017	Prah.g_02545	Syaj.g_02176
OG0002037	Prah.g_01568	Syaj.g_00070
OG0002038	Prah.g_01312	Syaj.g_00311
OG0002039	Prah.g_01300	Syaj.g_00325
OG0002040	Prah.g_01299	Syaj.g_00326
OG0002041	Prah.g_00820	Syaj.g_00847
OG0002043	Prah.g_00757	Syaj.g_00785
OG0002044	Prah.g_00607	Syaj.g_00387
OG0002045	Prah.g_00305	Syaj.g_01453
OG0002046	Prah.g_00302	Syaj.g_01465
OG0002048	Prah.g_01967	Syaj.g_02759
OG0002049	Prah.g_02049	Syaj.g_02677
OG0002050	Prah.g_02116	Syaj.g_02584
OG0002051	Prah.g_02317	Syaj.g_02001
OG0002053	Prah.g_02523	Syaj.g_02150, Syaj.g_02149
OG0002063	Prah.g_01054	Syaj.g_00557
OG0002113	Prah.g_00040	Syaj.g_02300
OG0002115	Prah.g_01669	Syaj.g_01710
OG0002117	Prah.g_01306	Syaj.g_00316
OG0002118	Prah.g_01269	Syaj.g_00591
OG0002119	Prah.g_01242	Syaj.g_02056
OG0002120	Prah.g_01197	Syaj.g_01131
OG0002121	Prah.g_01107	Syaj.g_00667
OG0002123	Prah.g_00883	Syaj.g_00955
OG0002124	Prah.g_00585	Syaj.g_00352
OG0002126	Prah.g_02214, Prah.g_02204	Syaj.g_02488
OG0002127	Prah.g_02277	Syaj.g_01953
OG0002128	Prah.g_02527	Syaj.g_00648
OG0002129	Prah.g_00392	Syaj.g_01394
OG0002130	Prah.g_01362	Syaj.g_01509
OG0002154	Prah.g_02249	Syaj.g_01956
OG0002159	Prah.g_00138	Syaj.g_02404
OG0002160	Prah.g_01792	Syaj.g_00501
OG0002162	Prah.g_01442	Syaj.g_00212
OG0002166	Prah.g_00971	Syaj.g_00495
OG0002167	Prah.g_00960	Syaj.g_01089
OG0002168	Prah.g_00901	Syaj.g_00410
OG0002171	Prah.g_02200	Syaj.g_02491
OG0002172	Prah.g_02404	Syaj.g_02065
OG0002173	Prah.g_02416	Syaj.g_02054
OG0002231	Prah.g_00961	Syaj.g_01499
OG0002233	Prah.g_00945	Syaj.g_00970
OG0002234	Prah.g_00889	Syaj.g_01224
OG0002235	Prah.g_00690	Syaj.g_01045
OG0002236	Prah.g_00569	Syaj.g_02675
OG0002238	Prah.g_00469	Syaj.g_00690
OG0002242	Prah.g_02201	Syaj.g_02490
OG0002243	Prah.g_02472	Syaj.g_02097
OG0002245	Prah.g_00210	Syaj.g_02836
OG0002279	Prah.g_01899	Syaj.g_01889
OG0002280	Prah.g_01511	Syaj.g_00127
OG0002281	Prah.g_01437	Syaj.g_00219
OG0002286	Prah.g_01134, Prah.g_02461, Prah.g_02460	Syaj.g_01460
OG0002289	Prah.g_00301	Syaj.g_01468
OG0002290	Prah.g_00245	Syaj.g_00632
OG0002328	Prah.g_01879	Syaj.g_01869
OG0002331	Prah.g_01030	Syaj.g_00972
OG0002332	Prah.g_00470	Syaj.g_00689
OG0002333	Prah.g_00468	Syaj.g_00691
OG0002334	Prah.g_00416	Syaj.g_01371
OG0002336	Prah.g_00315	Syaj.g_01441
OG0002338	Prah.g_02206	Syaj.g_02483
OG0002339	Prah.g_02222	Syaj.g_02471
OG0002385	Prah.g_01135, Prah.g_02463	Syaj.g_01461
OG0002386	Prah.g_00441	Syaj.g_01240
OG0002388	Prah.g_00297	Syaj.g_01483, Syaj.g_01474
OG0002390	Prah.g_02343	Syaj.g_02019
OG0002393	Prah.g_01797	Syaj.g_00239, Syaj.g_00240, Syaj.g_00241, Syaj.g_01100
OG0002394	Prah.g_02470	Syaj.g_01026, Syaj.g_02094
OG0002429	Prah.g_01872	Syaj.g_01861
OG0002435	Prah.g_01341	Syaj.g_01563
OG0002443	Prah.g_00488	Syaj.g_00894
OG0002446	Prah.g_00344, Prah.g_00993, Prah.g_00318	Syaj.g_00023
OG0002448	Prah.g_02225	Syaj.g_01630
OG0002450	Prah.g_02592	Syaj.g_02249
OG0002490	Prah.g_00103	Syaj.g_02350
OG0002496	Prah.g_00633	Syaj.g_00679
OG0002569	Prah.g_00632	Syaj.g_00680
OG0002570	Prah.g_00630	Syaj.g_00682
OG0002571	Prah.g_00561	Syaj.g_00155
OG0002574	Prah.g_00298	Syaj.g_01473
OG0002575	Prah.g_00296	Syaj.g_01475
OG0002576	Prah.g_00295	Syaj.g_01476
OG0002578	Prah.g_01596	Syaj.g_00801, Syaj.g_01380
OG0002579	Prah.g_02275	Syaj.g_01957
OG0002581	Prah.g_00262	Syaj.g_01496, Syaj.g_01671, Syaj.g_02860
OG0002635	Prah.g_01330	Syaj.g_00294
OG0002641	Prah.g_00634	Syaj.g_00678
OG0002642	Prah.g_00631	Syaj.g_00681
OG0002653	Prah.g_02459	Syaj.g_01459
OG0002707	Prah.g_01103, Prah.g_01105, Prah.g_01104	Syaj.g_01916, Syaj.g_01917, Syaj.g_02133, Syaj.g_00173
OG0002709	Prah.g_01074	Syaj.g_00887
OG0002716	Prah.g_02085	Syaj.g_02614
OG0002796	Prah.g_01787	Syaj.g_00507
OG0002898	Prah.g_00346	Syaj.g_01094
OG0002912	Prah.g_00556, Prah.g_00557	Syaj.g_02028
OG0003066	Prah.g_02347	Syaj.g_01450
OG0003198	Prah.g_01137	Syaj.g_02850
OG0003780	Prah.g_00102	Syaj.g_02358
OG0003781	Prah.g_00107	Syaj.g_02356
