Orthogroup	Syat	Syas
OG0002116	Syat.g_03094	Syas.g_02716
OG0002119	Syat.g_02752	Syas.g_00170
OG0002120	Syat.g_02459	Syas.g_00127
OG0002123	Syat.g_00662	Syas.g_00177
OG0002129	Syat.g_01280	Syas.g_02752
OG0002131	Syat.g_02451	Syas.g_01988
OG0002134	Syat.g_02186	Syas.g_02175
OG0002135	Syat.g_03043	Syas.g_02651
OG0002136	Syat.g_03044	Syas.g_02652
OG0002138	Syat.g_02879, Syat.g_02880, Syat.g_00820	Syas.g_00386
OG0002139	Syat.g_00884	Syas.g_01065
OG0002142	Syat.g_01239	Syas.g_02802
OG0002143	Syat.g_00973	Syas.g_02248
OG0002144	Syat.g_03389	Syas.g_00956
OG0002145	Syat.g_00826	Syas.g_01274, Syas.g_01376, Syas.g_00756
OG0002159	Syat.g_01548	Syas.g_02441
OG0002160	Syat.g_02996	Syas.g_02576
OG0002161	Syat.g_01272	Syas.g_01746
OG0002161	Syat.g_02653	Syas.g_01909
OG0002163	Syat.g_02644	Syas.g_01913
OG0002166	Syat.g_03397	Syas.g_00144, Syas.g_01056
OG0002167	Syat.g_01778	Syas.g_00168
OG0002170	Syat.g_01618	Syas.g_01545
OG0002172	Syat.g_02739	Syas.g_01833
OG0002173	Syat.g_02754	Syas.g_02232
OG0002174	Syat.g_02511	Syas.g_01947
OG0002179	Syat.g_02153	Syas.g_02196
OG0002180	Syat.g_02069	Syas.g_01760
OG0002181	Syat.g_02001	Syas.g_01726
OG0002182	Syat.g_03097	Syas.g_02712
OG0002183	Syat.g_01529	Syas.g_02472
OG0002184	Syat.g_01525	Syas.g_02476
OG0002185	Syat.g_01487	Syas.g_02504
OG0002186	Syat.g_03045	Syas.g_02653
OG0002187	Syat.g_03046	Syas.g_02654
OG0002188	Syat.g_03118	Syas.g_02689
OG0002189	Syat.g_03117	Syas.g_02690
OG0002190	Syat.g_03080	Syas.g_02730
OG0002191	Syat.g_02668, Syat.g_01001	Syas.g_00477
OG0002192	Syat.g_00298	Syas.g_01140
OG0002194	Syat.g_00889	Syas.g_01068
OG0002195	Syat.g_00434	Syas.g_00669
OG0002196	Syat.g_00464	Syas.g_00611
OG0002197	Syat.g_00541	Syas.g_00544
OG0002198	Syat.g_02588	Syas.g_00722
OG0002199	Syat.g_00393	Syas.g_00728
OG0002200	Syat.g_01225	Syas.g_02819
OG0002201	Syat.g_00004	Syas.g_00860
OG0002202	Syat.g_00005	Syas.g_00859
OG0002203	Syat.g_00006	Syas.g_00858
OG0002204	Syat.g_00029	Syas.g_00843
OG0002205	Syat.g_00047	Syas.g_00820
OG0002206	Syat.g_01056	Syas.g_00809, Syas.g_02759
OG0002207	Syat.g_00068	Syas.g_00799
OG0002208	Syat.g_03165	Syas.g_01258
OG0002209	Syat.g_01606	Syas.g_01533
OG0002210	Syat.g_01627	Syas.g_01559
OG0002211	Syat.g_01789	Syas.g_01597
OG0002212	Syat.g_02702	Syas.g_01874
OG0002213	Syat.g_02697	Syas.g_00922
OG0002214	Syat.g_02401	Syas.g_02005
OG0002225	Syat.g_00993	Syas.g_00273
OG0002229	Syat.g_02254	Syas.g_02128
OG0002231	Syat.g_00444	Syas.g_01444
OG0002231	Syat.g_00098	Syas.g_00772
OG0002235	Syat.g_00462	Syas.g_00616
OG0002238	Syat.g_00491	Syas.g_00306
OG0002239	Syat.g_01095	Syas.g_00024
OG0002241	Syat.g_01398	Syas.g_01347
OG0002244	Syat.g_00744	Syas.g_00244
OG0002247	Syat.g_00054	Syas.g_00813
OG0002248	Syat.g_00837	Syas.g_00986
OG0002249	Syat.g_01310	Syas.g_01325
OG0002250	Syat.g_01530	Syas.g_02471
OG0002251	Syat.g_03077	Syas.g_02733
OG0002253	Syat.g_01145	Syas.g_02866
OG0002254	Syat.g_00691	Syas.g_00200
OG0002255	Syat.g_00556	Syas.g_00528
OG0002256	Syat.g_00179	Syas.g_00768
OG0002257	Syat.g_01714	Syas.g_01101
OG0002258	Syat.g_00030	Syas.g_00842
OG0002259	Syat.g_03274	Syas.g_00067
OG0002260	Syat.g_00883	Syas.g_01064
OG0002274	Syat.g_02175	Syas.g_02624
OG0002277	Syat.g_02270	Syas.g_02105
OG0002285	Syat.g_00612	Syas.g_00418
OG0002288	Syat.g_00915	Syas.g_00249
OG0002289	Syat.g_01401	Syas.g_01349
OG0002292	Syat.g_02822	Syas.g_02280
OG0002297	Syat.g_01433	Syas.g_02828
OG0002298	Syat.g_00559	Syas.g_00506
OG0002302	Syat.g_01307	Syas.g_01273
OG0002305	Syat.g_01576	Syas.g_02417
OG0002308	Syat.g_00470	Syas.g_00605
OG0002309	Syat.g_00722	Syas.g_00234
OG0002330	Syat.g_01093	Syas.g_00035
OG0002332	Syat.g_00492	Syas.g_00305
OG0002333	Syat.g_00490	Syas.g_00307
OG0002335	Syat.g_02353, Syat.g_02025	Syas.g_00357
OG0002341	Syat.g_02712	Syas.g_01863
OG0002341	Syat.g_02713	Syas.g_01860
OG0002343	Syat.g_01871	Syas.g_01691
OG0002348	Syat.g_02603	Syas.g_00879
OG0002349	Syat.g_03010	Syas.g_02590
OG0002352	Syat.g_02986	Syas.g_00978
OG0002354	Syat.g_00577	Syas.g_00462
OG0002355	Syat.g_01013	Syas.g_00484
OG0002357	Syat.g_02661	Syas.g_02694
OG0002359	Syat.g_01340	Syas.g_01295
OG0002360	Syat.g_00658	Syas.g_00981
OG0002360	Syat.g_02616	Syas.g_02264
OG0002364	Syat.g_00626	Syas.g_00402
OG0002369	Syat.g_02251	Syas.g_02628
OG0002382	Syat.g_03179	Syas.g_01244
OG0002389	Syat.g_01641	Syas.g_01570
OG0002390	Syat.g_02830	Syas.g_02287
OG0002394	Syat.g_02413	Syas.g_01869
OG0002396	Syat.g_01817	Syas.g_01624
OG0002401	Syat.g_00630	Syas.g_00398
OG0002402	Syat.g_00791	Syas.g_00990
OG0002403	Syat.g_00821	Syas.g_01041
OG0002404	Syat.g_01875	Syas.g_01695
OG0002409	Syat.g_02505	Syas.g_01941
OG0002410	Syat.g_02412	Syas.g_01997
OG0002411	Syat.g_00519	Syas.g_00564
OG0002429	Syat.g_01538	Syas.g_02444
OG0002430	Syat.g_01100	Syas.g_02816
OG0002431	Syat.g_01101	Syas.g_02815
OG0002440	Syat.g_00706	Syas.g_00217
OG0002443	Syat.g_00335	Syas.g_00470
OG0002444	Syat.g_01360	Syas.g_00084
OG0002447	Syat.g_01399	Syas.g_01348
OG0002464	Syat.g_01484	Syas.g_02507
OG0002466	Syat.g_02995	Syas.g_02575
OG0002469	Syat.g_00908	Syas.g_01085
OG0002473	Syat.g_01498	Syas.g_00018
OG0002474	Syat.g_00713	Syas.g_00224
OG0002494	Syat.g_00034	Syas.g_00838
OG0002519	Syat.g_02425	Syas.g_00963
OG0002525	Syat.g_02650	Syas.g_02739
OG0002527	Syat.g_00835	Syas.g_02762
OG0002528	Syat.g_00833	Syas.g_02760
OG0002529	Syat.g_01427	Syas.g_00055
OG0002530	Syat.g_00990	Syas.g_00276
OG0002530	Syat.g_03379	Syas.g_01458
OG0002531	Syat.g_00992	Syas.g_00274
OG0002537	Syat.g_02827	Syas.g_02284
OG0002541	Syat.g_01628	Syas.g_01560
OG0002543	Syat.g_02676	Syas.g_01899
OG0002547	Syat.g_00759	Syas.g_00292
OG0002548	Syat.g_00327, Syat.g_00934, Syat.g_03387	Syas.g_01916
OG0002559	Syat.g_00145	Syas.g_00898, Syas.g_00899
OG0002563	Syat.g_01386	Syas.g_00428
OG0002566	Syat.g_02065	Syas.g_00160
OG0002571	Syat.g_00772	Syas.g_00165
OG0002572	Syat.g_01014	Syas.g_00156
OG0002573	Syat.g_01361	Syas.g_00083
OG0002589	Syat.g_01757, Syat.g_01691	Syas.g_00896
OG0002592	Syat.g_02707	Syas.g_01868
OG0002593	Syat.g_02985	Syas.g_01437
OG0002601	Syat.g_00834	Syas.g_02761
OG0002602	Syat.g_02441	Syas.g_00128
OG0002607	Syat.g_01370	Syas.g_01332
OG0002610	Syat.g_01616	Syas.g_01543
OG0002611	Syat.g_02426	Syas.g_02193
OG0002615	Syat.g_00121, Syat.g_01914, Syat.g_00150, Syat.g_03030, Syat.g_00274	Syas.g_00639
OG0002622	Syat.g_00572	Syas.g_01892
OG0002634	Syat.g_01446	Syas.g_02558
OG0002635	Syat.g_01320	Syas.g_00117
OG0002638	Syat.g_00797	Syas.g_00953
OG0002643	Syat.g_00854	Syas.g_00924
OG0002668	Syat.g_01359	Syas.g_00079, Syas.g_01447
OG0002669	Syat.g_01119	Syas.g_01158
OG0002670	Syat.g_02406	Syas.g_01165
OG0002677	Syat.g_01996	Syas.g_01721
OG0002678	Syat.g_00688	Syas.g_00653
OG0002680	Syat.g_00692	Syas.g_00202
OG0002681	Syat.g_02562, Syat.g_02574	Syas.g_02256
OG0002683	Syat.g_01403	Syas.g_01358
OG0002684	Syat.g_02645	Syas.g_00348
OG0002685	Syat.g_01010	Syas.g_00513
OG0002686	Syat.g_01387	Syas.g_02486
OG0002687	Syat.g_01393, Syat.g_01771, Syat.g_00104	Syas.g_01360
OG0002711	Syat.g_02382	Syas.g_01097
OG0002714	Syat.g_00334	Syas.g_00925
OG0002721	Syat.g_03161	Syas.g_02177
OG0002730	Syat.g_01925, Syat.g_01755	Syas.g_02772
OG0002731	Syat.g_00687	Syas.g_00197
OG0002732	Syat.g_02744	Syas.g_02223
OG0002735	Syat.g_01051	Syas.g_02544
OG0002743	Syat.g_01050	Syas.g_01400
OG0002750	Syat.g_00763	Syas.g_01482
OG0002753	Syat.g_03391	Syas.g_00958
OG0002755	Syat.g_00828	Syas.g_00087
OG0002760	Syat.g_03406	Syas.g_00870
OG0002761	Syat.g_02564	Syas.g_00927
OG0002763	Syat.g_01944	Syas.g_01486
OG0002764	Syat.g_00824	Syas.g_00387
OG0002765	Syat.g_03351, Syat.g_03354, Syat.g_00875, Syat.g_03350	Syas.g_02779
OG0002787	Syat.g_01946	Syas.g_00915
OG0002788	Syat.g_01947	Syas.g_00914
OG0002789	Syat.g_01948	Syas.g_00913
OG0002790	Syat.g_01949	Syas.g_00912
OG0002791	Syat.g_01950	Syas.g_00911
OG0002792	Syat.g_01951	Syas.g_00910
OG0002793	Syat.g_01952	Syas.g_00909
OG0002799	Syat.g_00942	Syas.g_00370
OG0002800	Syat.g_02220	Syas.g_00131
OG0002801	Syat.g_00793	Syas.g_00987
OG0002804	Syat.g_03348	Syas.g_01931, Syas.g_02784
OG0002808	Syat.g_02300	Syas.g_02076
OG0002838	Syat.g_00777	Syas.g_00345
OG0002845	Syat.g_01311	Syas.g_02450
OG0002859	Syat.g_00995	Syas.g_00271
OG0002872	Syat.g_02825	Syas.g_02283
OG0002874	Syat.g_01989	Syas.g_00378
OG0002875	Syat.g_01988	Syas.g_00379
OG0002876	Syat.g_01986	Syas.g_00381
OG0002877	Syat.g_01984	Syas.g_00383
OG0002878	Syat.g_01983	Syas.g_00384
OG0002879	Syat.g_01697	Syas.g_02775
OG0002880	Syat.g_01694	Syas.g_01812
OG0002880	Syat.g_01754, Syat.g_01764	Syas.g_02771
OG0002883	Syat.g_01903, Syat.g_02360, Syat.g_00156, Syat.g_02609, Syat.g_00144, Syat.g_00140, Syat.g_02582	Syas.g_00638
OG0002892	Syat.g_01895	Syas.g_00908
OG0002895	Syat.g_01751	Syas.g_02769
OG0002906	Syat.g_01045	Syas.g_00115
OG0002908	Syat.g_01086, Syat.g_03303	Syas.g_01388
OG0002913	Syat.g_01036	Syas.g_01714
OG0002914	Syat.g_01976	Syas.g_02757
OG0002931	Syat.g_01692	Syas.g_00897
OG0002932	Syat.g_02745	Syas.g_02224
OG0002933	Syat.g_02746	Syas.g_02225
OG0002952	Syat.g_02407	Syas.g_01166
OG0002969	Syat.g_00988	Syas.g_00278
OG0002970	Syat.g_00989	Syas.g_00277
OG0002971	Syat.g_00996	Syas.g_00269
OG0002979	Syat.g_02462	Syas.g_00473
OG0002991	Syat.g_01987	Syas.g_00380
OG0002992	Syat.g_01985	Syas.g_00382
OG0002993	Syat.g_01698	Syas.g_01163, Syas.g_02776
OG0002994	Syat.g_01721	Syas.g_01417
OG0002996	Syat.g_02782	Syas.g_02238
OG0002998	Syat.g_01722, Syat.g_01894	Syas.g_00355
OG0002999	Syat.g_00227	Syas.g_01125
OG0003000	Syat.g_01282	Syas.g_02750
OG0003003	Syat.g_01977, Syat.g_02182	Syas.g_00932
OG0003004	Syat.g_01970	Syas.g_01169
OG0003005	Syat.g_01695	Syas.g_01811
OG0003006	Syat.g_02359, Syat.g_00157, Syat.g_02610, Syat.g_00264, Syat.g_01392	Syas.g_00261
OG0003007	Syat.g_01057	Syas.g_00962
OG0003036	Syat.g_00979	Syas.g_00483
OG0003037	Syat.g_01581	Syas.g_00521
OG0003040	Syat.g_03069	Syas.g_02754
OG0003042	Syat.g_01085, Syat.g_02639	Syas.g_01389
OG0003064	Syat.g_02535	Syas.g_01392
OG0003094	Syat.g_01364	Syas.g_00075, Syas.g_02542
OG0003113	Syat.g_00997	Syas.g_00270
OG0003127	Syat.g_00571	Syas.g_01893
OG0003135	Syat.g_02823	Syas.g_02281
OG0003136	Syat.g_00966	Syas.g_00392
OG0003146	Syat.g_01362	Syas.g_00082
OG0003147	Syat.g_01270	Syas.g_01485
OG0003152	Syat.g_01772	Syas.g_00344, Syas.g_00923, Syas.g_00415
OG0003154	Syat.g_01762, Syat.g_01759	Syas.g_01428
OG0003159	Syat.g_01213	Syas.g_02117
OG0003191	Syat.g_01087	Syas.g_01387
OG0003216	Syat.g_02255	Syas.g_02129
OG0003224	Syat.g_00445	Syas.g_00366
OG0003255	Syat.g_01390	Syas.g_01813
OG0003258	Syat.g_01880	Syas.g_02630
OG0003260	Syat.g_02363	Syas.g_01432
OG0003261	Syat.g_00881	Syas.g_00049
OG0003264	Syat.g_01118	Syas.g_01157
OG0003281	Syat.g_00771	Syas.g_02255
OG0003282	Syat.g_00770	Syas.g_02254
OG0003283	Syat.g_01059	Syas.g_00973
OG0003291	Syat.g_01535	Syas.g_02446
OG0003293	Syat.g_03395	Syas.g_01944
OG0003303	Syat.g_02569	Syas.g_00032
OG0003305	Syat.g_01352	Syas.g_01307
OG0003308	Syat.g_01600	Syas.g_01043
OG0003311	Syat.g_00760	Syas.g_00537
OG0003312	Syat.g_02631	Syas.g_00933
OG0003317	Syat.g_01978	Syas.g_00931
OG0003318	Syat.g_01508	Syas.g_01873, Syas.g_00662
OG0003319	Syat.g_00310	Syas.g_01149
OG0003322	Syat.g_01049	Syas.g_00965
OG0003323	Syat.g_00715	Syas.g_00226
OG0003324	Syat.g_00046	Syas.g_00822
OG0003327	Syat.g_02232	Syas.g_01161
OG0003329	Syat.g_02393	Syas.g_02015
OG0003330	Syat.g_00134, Syat.g_02438	Syas.g_02200
OG0003332	Syat.g_03250	Syas.g_01194
OG0003333	Syat.g_01968, Syat.g_01748	Syas.g_00655
OG0003490	Syat.g_00281, Syat.g_02958	Syas.g_00149
OG0003493	Syat.g_02607, Syat.g_02266	Syas.g_02179
OG0003504	Syat.g_00336	Syas.g_00938
OG0003526	Syat.g_03068	Syas.g_01805
OG0003546	Syat.g_02637	Syas.g_01059
OG0003547	Syat.g_02636	Syas.g_01058
OG0003559	Syat.g_00851	Syas.g_01053
OG0003561	Syat.g_00377	Syas.g_00727
OG0003565	Syat.g_00323	Syas.g_00140
OG0003567	Syat.g_01506	Syas.g_00893
OG0003573	Syat.g_00936	Syas.g_00514
OG0003574	Syat.g_02635	Syas.g_00365
OG0003575	Syat.g_02630	Syas.g_00930
OG0003577	Syat.g_00750, Syat.g_02624	Syas.g_00487
OG0003578	Syat.g_00861	Syas.g_00906, Syas.g_02484
OG0003579	Syat.g_00714	Syas.g_00225
OG0003580	Syat.g_01000	Syas.g_00266
OG0003581	Syat.g_00999	Syas.g_00267
OG0003582	Syat.g_00998	Syas.g_00268
OG0003583	Syat.g_00397	Syas.g_00704
OG0003584	Syat.g_00110	Syas.g_00755
OG0003585	Syat.g_00089	Syas.g_00780
OG0003586	Syat.g_00069	Syas.g_00798
OG0003587	Syat.g_00050	Syas.g_00817
OG0003589	Syat.g_03386	Syas.g_01396
OG0003591	Syat.g_00007	Syas.g_00857
OG0003593	Syat.g_00855	Syas.g_02836
OG0003596	Syat.g_01419	Syas.g_02131
OG0003597	Syat.g_02194	Syas.g_02168
OG0003598	Syat.g_01999	Syas.g_01724
OG0003599	Syat.g_01624	Syas.g_01551
OG0003602	Syat.g_00922	Syas.g_01089
OG0003603	Syat.g_03265	Syas.g_01179
OG0003604	Syat.g_03233	Syas.g_01203
OG0003605	Syat.g_01558	Syas.g_02431
OG0003606	Syat.g_01064, Syat.g_00947	Syas.g_01919
OG0003608	Syat.g_00160	Syas.g_02765
OG0003609	Syat.g_01003	Syas.g_01414, Syas.g_01434, Syas.g_00048
OG0003610	Syat.g_02366	Syas.g_00265, Syas.g_02496
OG0003611	Syat.g_03151, Syat.g_03355	Syas.g_02782
OG0003611	Syat.g_00857	Syas.g_00320
OG0003612	Syat.g_02599, Syat.g_03243	Syas.g_00251, Syas.g_02204
OG0003613	Syat.g_01774	Syas.g_02668
OG0003785	Syat.g_01322, Syat.g_02020	Syas.g_00354
OG0003819	Syat.g_01680	Syas.g_01415
OG0003834	Syat.g_01406	Syas.g_01154
OG0003915	Syat.g_02717	Syas.g_01865
OG0003918	Syat.g_01570	Syas.g_02421
OG0003928	Syat.g_02703, Syat.g_03058	Syas.g_02843
OG0003933	Syat.g_01935	Syas.g_00479
OG0003939	Syat.g_01314	Syas.g_01277
OG0003943	Syat.g_00341	Syas.g_02817
OG0003945	Syat.g_00245, Syat.g_01964	Syas.g_01159
OG0003947	Syat.g_01979	Syas.g_02755
OG0003948	Syat.g_02638	Syas.g_00316
OG0003950	Syat.g_00860	Syas.g_00905
OG0003951	Syat.g_00859	Syas.g_00904
OG0003952	Syat.g_00937	Syas.g_00891
OG0003953	Syat.g_00848	Syas.g_00440
OG0003954	Syat.g_02548	Syas.g_01049
OG0003955	Syat.g_00633	Syas.g_00394
OG0003957	Syat.g_00548	Syas.g_00536
OG0003958	Syat.g_00415	Syas.g_00686
OG0003959	Syat.g_03370	Syas.g_01470
OG0003960	Syat.g_03373	Syas.g_01467
OG0003961	Syat.g_03374	Syas.g_01466
OG0003962	Syat.g_03375	Syas.g_01465
OG0003963	Syat.g_03376	Syas.g_01460
OG0003964	Syat.g_03377	Syas.g_01459
OG0003965	Syat.g_03380	Syas.g_01457
OG0003966	Syat.g_03381	Syas.g_01456
OG0003967	Syat.g_03384	Syas.g_01453
OG0003968	Syat.g_03385	Syas.g_01452
OG0003969	Syat.g_00961	Syas.g_02756
OG0003972	Syat.g_01058	Syas.g_00443
OG0003973	Syat.g_00185	Syas.g_01527
OG0003977	Syat.g_02549	Syas.g_00949
OG0003979	Syat.g_01882	Syas.g_01701
OG0003980	Syat.g_01770	Syas.g_01436
OG0003981	Syat.g_01006	Syas.g_00141
OG0003982	Syat.g_00215	Syas.g_01115
OG0003983	Syat.g_00311	Syas.g_01172
OG0003985	Syat.g_01594	Syas.g_02024
OG0003986	Syat.g_02683	Syas.g_02302
OG0003988	Syat.g_01892	Syas.g_00334, Syas.g_00774
OG0003989	Syat.g_02844	Syas.g_02313
OG0003990	Syat.g_00761, Syat.g_02179	Syas.g_02209
OG0003991	Syat.g_00983	Syas.g_00489
OG0003994	Syat.g_02470	Syas.g_01430
OG0003995	Syat.g_02634	Syas.g_02305
OG0003997	Syat.g_02007, Syat.g_01726	Syas.g_01168
OG0003999	Syat.g_02209, Syat.g_02493	Syas.g_00303
OG0004000	Syat.g_00864, Syat.g_00838	Syas.g_00052
OG0004001	Syat.g_00512	Syas.g_00325
OG0004001	Syat.g_01275	Syas.g_01748
OG0004083	Syat.g_02101	Syas.g_01820
OG0004276	Syat.g_02178	Syas.g_01426
OG0004277	Syat.g_02177	Syas.g_01424
OG0004349	Syat.g_01143	Syas.g_01170
OG0004370	Syat.g_01781	Syas.g_02258
OG0004397	Syat.g_00197	Syas.g_00116
OG0004414	Syat.g_02108, Syat.g_02113	Syas.g_00431
OG0004418	Syat.g_02629	Syas.g_00929
OG0004419	Syat.g_01959	Syas.g_00943
OG0004420	Syat.g_01020	Syas.g_01718
OG0004421	Syat.g_01021	Syas.g_01717
OG0004427	Syat.g_03211	Syas.g_01150
OG0004430	Syat.g_03392	Syas.g_00478
OG0004432	Syat.g_01497	Syas.g_00435
OG0004435	Syat.g_03382	Syas.g_01455
OG0004436	Syat.g_03383	Syas.g_01454
OG0004437	Syat.g_01956	Syas.g_00327
OG0004438	Syat.g_00928	Syas.g_01719
OG0004439	Syat.g_00406	Syas.g_00312
OG0004440	Syat.g_00946	Syas.g_01920
OG0004441	Syat.g_00324	Syas.g_00139
OG0004442	Syat.g_00325	Syas.g_00138
OG0004443	Syat.g_00326	Syas.g_00137
OG0004445	Syat.g_03279	Syas.g_00089
OG0004460	Syat.g_01545	Syas.g_00124
OG0004464	Syat.g_00917	Syas.g_02301
OG0004465	Syat.g_00991	Syas.g_00275
OG0004468	Syat.g_03154	Syas.g_01411
OG0004469	Syat.g_03156	Syas.g_01413
OG0004470	Syat.g_00389	Syas.g_00051
OG0004471	Syat.g_03031	Syas.g_01404
OG0004474	Syat.g_00025	Syas.g_02500
OG0004475	Syat.g_00026	Syas.g_02501
OG0004476	Syat.g_01396, Syat.g_01766	Syas.g_02132
OG0004482	Syat.g_01068	Syas.g_01393
OG0004487	Syat.g_03158	Syas.g_00363
OG0004488	Syat.g_01773	Syas.g_00663, Syas.g_00666
OG0004489	Syat.g_00858	Syas.g_02483
OG0004493	Syat.g_03347	Syas.g_01440
OG0004495	Syat.g_01323, Syat.g_02019	Syas.g_00353
OG0004497	Syat.g_01711	Syas.g_00259
OG0004498	Syat.g_00856	Syas.g_00321, Syas.g_02783
OG0004499	Syat.g_02492, Syat.g_00387	Syas.g_01446
OG0004500	Syat.g_01039, Syat.g_01784	Syas.g_00164
OG0004503	Syat.g_03032	Syas.g_00329
OG0004504	Syat.g_00869	Syas.g_00884, Syas.g_00331
OG0004505	Syat.g_00395, Syat.g_01195	Syas.g_01439
OG0004714	Syat.g_02458	Syas.g_02768
OG0004990	Syat.g_01002	Syas.g_00151
OG0005182	Syat.g_00511	Syas.g_00326
OG0005198	Syat.g_01779	Syas.g_01419
OG0005249	Syat.g_02568	Syas.g_00652
OG0005250	Syat.g_03160	Syas.g_01871
OG0005252	Syat.g_03369	Syas.g_01568
OG0005254	Syat.g_02346	Syas.g_00341
OG0005258	Syat.g_00962	Syas.g_01471
OG0005294	Syat.g_02498	Syas.g_01917
OG0005295	Syat.g_02499	Syas.g_01918
OG0005296	Syat.g_03163	Syas.g_00441
OG0005297	Syat.g_02495	Syas.g_00301
OG0005298	Syat.g_02494	Syas.g_00302
OG0005300	Syat.g_03061	Syas.g_02303
OG0005301	Syat.g_01893	Syas.g_02262
OG0005302	Syat.g_02380	Syas.g_00315
OG0005303	Syat.g_01725	Syas.g_01421
OG0005304	Syat.g_01438	Syas.g_00073
OG0005305	Syat.g_00948	Syas.g_02307
OG0005306	Syat.g_02789	Syas.g_02243
OG0005308	Syat.g_02826	Syas.g_01051
OG0005309	Syat.g_01367	Syas.g_01328
OG0005310	Syat.g_00795	Syas.g_00169
OG0005312	Syat.g_01955	Syas.g_00332
OG0005313	Syat.g_00650	Syas.g_00295
OG0005314	Syat.g_00649	Syas.g_00296
OG0005315	Syat.g_00648	Syas.g_00297
OG0005316	Syat.g_00647	Syas.g_00298
OG0005317	Syat.g_00646	Syas.g_00299
OG0005318	Syat.g_00727	Syas.g_02207
OG0005319	Syat.g_00888	Syas.g_00471
OG0005320	Syat.g_00218	Syas.g_01119
OG0005321	Syat.g_02538	Syas.g_00310
OG0005322	Syat.g_02628	Syas.g_00888
OG0005323	Syat.g_01982	Syas.g_00490
OG0005324	Syat.g_00394	Syas.g_01438
OG0005326	Syat.g_00347	Syas.g_00696
OG0005327	Syat.g_02081	Syas.g_01924
OG0005328	Syat.g_00487	Syas.g_00588
OG0005329	Syat.g_01464	Syas.g_02203
OG0005330	Syat.g_00870, Syat.g_03361	Syas.g_00333
OG0005331	Syat.g_02011	Syas.g_02781, Syas.g_02467
OG0006498	Syat.g_00831	Syas.g_00145
OG0006499	Syat.g_01456	Syas.g_00150
OG0006500	Syat.g_00726	Syas.g_00336
OG0006501	Syat.g_03157	Syas.g_00362
OG0006503	Syat.g_00147	Syas.g_00508
OG0006504	Syat.g_03070	Syas.g_00520
OG0006506	Syat.g_02340	Syas.g_00765
OG0006507	Syat.g_02339	Syas.g_00766
OG0006508	Syat.g_00657	Syas.g_00982
OG0006509	Syat.g_00656	Syas.g_00983
OG0006510	Syat.g_00655	Syas.g_00984
OG0006511	Syat.g_02158	Syas.g_01435
OG0006512	Syat.g_00823	Syas.g_01472
OG0006515	Syat.g_02557	Syas.g_01907
OG0006516	Syat.g_01718	Syas.g_02029
OG0006517	Syat.g_02114	Syas.g_02122
OG0006518	Syat.g_03144	Syas.g_02206
OG0006519	Syat.g_00339	Syas.g_02306
OG0006520	Syat.g_02869	Syas.g_02339
OG0006521	Syat.g_02870	Syas.g_02340
OG0006522	Syat.g_02871	Syas.g_02341
OG0006523	Syat.g_02878	Syas.g_02344
OG0006524	Syat.g_02875	Syas.g_02347
OG0006525	Syat.g_02876	Syas.g_02348
OG0006526	Syat.g_02881	Syas.g_02349
OG0006527	Syat.g_02882	Syas.g_02350
OG0006528	Syat.g_02032	Syas.g_02492
OG0006529	Syat.g_01269	Syas.g_02766
OG0006530	Syat.g_01268	Syas.g_02767
