Orthogroup	Syat	Syai
OG0002211	Syat.g_01789	Syai.g_00396
OG0002212	Syat.g_02702	Syai.g_02757
OG0002213	Syat.g_02697	Syai.g_02764
OG0002214	Syat.g_02401	Syai.g_02910
OG0002225	Syat.g_00993	Syai.g_01174
OG0002239	Syat.g_01095	Syai.g_01737
OG0002243	Syat.g_02803	Syai.g_02752
OG0002244	Syat.g_00744	Syai.g_01672
OG0002247	Syat.g_00054	Syai.g_00761
OG0002248	Syat.g_00837	Syai.g_01984
OG0002249	Syat.g_01310	Syai.g_01003, Syai.g_01002, Syai.g_01013, Syai.g_01012
OG0002250	Syat.g_01530	Syai.g_02506
OG0002251	Syat.g_03077	Syai.g_02311
OG0002252	Syat.g_02625	Syai.g_02249
OG0002253	Syat.g_01145	Syai.g_02166
OG0002254	Syat.g_00691	Syai.g_01419
OG0002255	Syat.g_00556	Syai.g_01475
OG0002256	Syat.g_00179	Syai.g_00825
OG0002257	Syat.g_01714	Syai.g_01149
OG0002258	Syat.g_00030	Syai.g_00786
OG0002259	Syat.g_03274	Syai.g_00712
OG0002260	Syat.g_00883	Syai.g_01828
OG0002285	Syat.g_00612	Syai.g_01546
OG0002286	Syat.g_00266	Syai.g_02737
OG0002296	Syat.g_01332	Syai.g_00917
OG0002297	Syat.g_01433	Syai.g_01942
OG0002298	Syat.g_00559	Syai.g_01479
OG0002300	Syat.g_00977	Syai.g_01597
OG0002302	Syat.g_01307	Syai.g_00616
OG0002305	Syat.g_01576	Syai.g_02545
OG0002306	Syat.g_02502	Syai.g_02883
OG0002307	Syat.g_00447	Syai.g_01811, Syai.g_01539, Syai.g_01890, Syai.g_02104
OG0002309	Syat.g_00722	Syai.g_02048
OG0002329	Syat.g_01096	Syai.g_02836
OG0002330	Syat.g_01093	Syai.g_01735
OG0002343	Syat.g_01871	Syai.g_00308
OG0002348	Syat.g_02603	Syai.g_01637
OG0002352	Syat.g_02986	Syai.g_02133
OG0002355	Syat.g_01013	Syai.g_01917
OG0002357	Syat.g_02661	Syai.g_02837
OG0002358	Syat.g_01520	Syai.g_02230
OG0002359	Syat.g_01340	Syai.g_00909
OG0002384	Syat.g_00943	Syai.g_00598
OG0002385	Syat.g_00268	Syai.g_02739
OG0002389	Syat.g_01641	Syai.g_00424
OG0002393	Syat.g_03074	Syai.g_00792, Syai.g_00791, Syai.g_00795, Syai.g_02099
OG0002396	Syat.g_01817	Syai.g_00369
OG0002399	Syat.g_02487, Syat.g_01259	Syai.g_00605, Syai.g_01873
OG0002401	Syat.g_00630	Syai.g_02132
OG0002403	Syat.g_00821	Syai.g_01782
OG0002404	Syat.g_01875	Syai.g_01400
OG0002409	Syat.g_02505	Syai.g_02829
OG0002410	Syat.g_02412	Syai.g_01167
OG0002411	Syat.g_00519	Syai.g_02036
OG0002429	Syat.g_01538	Syai.g_02515
OG0002436	Syat.g_01258, Syat.g_02488	Syai.g_00606
OG0002463	Syat.g_00337	Syai.g_01460
OG0002464	Syat.g_01484	Syai.g_02490
OG0002469	Syat.g_00908	Syai.g_01786
OG0002474	Syat.g_00713	Syai.g_00345
OG0002475	Syat.g_01339	Syai.g_00910
OG0002522	Syat.g_02984	Syai.g_02294
OG0002525	Syat.g_02650	Syai.g_01607
OG0002529	Syat.g_01427	Syai.g_01624
OG0002530	Syat.g_00990, Syat.g_03379	Syai.g_01176
OG0002531	Syat.g_00992	Syai.g_01175
OG0002537	Syat.g_02827	Syai.g_02664
OG0002547	Syat.g_00759	Syai.g_00851
OG0002578	Syat.g_02842	Syai.g_00953
OG0002581	Syat.g_01312	Syai.g_01494, Syai.g_01331
OG0002598	Syat.g_00970	Syai.g_01592
OG0002602	Syat.g_02441	Syai.g_01638
OG0002610	Syat.g_01616	Syai.g_00484
OG0002664	Syat.g_00167	Syai.g_01838
OG0002685	Syat.g_01010	Syai.g_01644
OG0002709	Syat.g_02484	Syai.g_02344
OG0002721	Syat.g_03161	Syai.g_02086
OG0002732	Syat.g_02744	Syai.g_00103
OG0002747	Syat.g_01009	Syai.g_01071
OG0002756	Syat.g_02010	Syai.g_01674
OG0002761	Syat.g_02564	Syai.g_00189
OG0002787	Syat.g_01946	Syai.g_01207
OG0002788	Syat.g_01947	Syai.g_01208
OG0002789	Syat.g_01948	Syai.g_01209
OG0002790	Syat.g_01949	Syai.g_01210
OG0002791	Syat.g_01950	Syai.g_01211
OG0002792	Syat.g_01951	Syai.g_01212
OG0002793	Syat.g_01952	Syai.g_01213
OG0002853	Syat.g_00136	Syai.g_01379
OG0002859	Syat.g_00995	Syai.g_01172
OG0002872	Syat.g_02825	Syai.g_02665
OG0002874	Syat.g_01989	Syai.g_01266
OG0002875	Syat.g_01988	Syai.g_01267
OG0002876	Syat.g_01986	Syai.g_01268
OG0002877	Syat.g_01984	Syai.g_01269
OG0002878	Syat.g_01983	Syai.g_01270
OG0002892	Syat.g_01895	Syai.g_01214
OG0002932	Syat.g_02745	Syai.g_00102
OG0002933	Syat.g_02746	Syai.g_00101
OG0002953	Syat.g_02093	Syai.g_02349
OG0002969	Syat.g_00988	Syai.g_01178
OG0002970	Syat.g_00989	Syai.g_01177
OG0002971	Syat.g_00996	Syai.g_01169
OG0002994	Syat.g_01721	Syai.g_02070
OG0002995	Syat.g_01693	Syai.g_01133, Syai.g_01696
OG0003144	Syat.g_01537	Syai.g_02514
OG0003299	Syat.g_02518	Syai.g_02847
OG0003300	Syat.g_02519	Syai.g_02849
OG0003308	Syat.g_01600	Syai.g_02198
OG0003558	Syat.g_00383	Syai.g_02848
OG0003564	Syat.g_02098	Syai.g_02207
OG0003567	Syat.g_01506	Syai.g_02092
OG0003897	Syat.g_00773	Syai.g_01714
OG0003917	Syat.g_00229	Syai.g_01129
OG0003925	Syat.g_01123	Syai.g_00140
OG0003939	Syat.g_01314	Syai.g_01083
OG0003940	Syat.g_00174	Syai.g_01812
OG0004348	Syat.g_02091, Syat.g_01128	Syai.g_00357
