Orthogroup	Syat	Syac
OG0002528	Syat.g_00833	Syac.g_01036
OG0002541	Syat.g_01628	Syac.g_02066
OG0002543	Syat.g_02676	Syac.g_02367
OG0002578	Syat.g_02842	Syac.g_01632
OG0002596	Syat.g_00220	Syac.g_00469
OG0002598	Syat.g_00970	Syac.g_01118
OG0002601	Syat.g_00834	Syac.g_01037
OG0002602	Syat.g_02441	Syac.g_01008
OG0002610	Syat.g_01616	Syac.g_02023
OG0002677	Syat.g_01996	Syac.g_02227
OG0002678	Syat.g_00688	Syac.g_01959
OG0002680	Syat.g_00692	Syac.g_00481
OG0002709	Syat.g_02484	Syac.g_01535
OG0002724	Syat.g_01745, Syat.g_01744, Syat.g_01736, Syat.g_01737	Syac.g_01538
OG0002739	Syat.g_02791	Syac.g_02361
OG0002804	Syat.g_03348	Syac.g_01485
OG0002853	Syat.g_00136	Syac.g_01304
OG0002864	Syat.g_00654	Syac.g_01650
OG0002872	Syat.g_02825	Syac.g_02276
OG0002982	Syat.g_01155	Syac.g_00726
OG0002983	Syat.g_00358	Syac.g_01908
OG0002985	Syat.g_01432	Syac.g_00466
OG0003258	Syat.g_01880	Syac.g_00094
OG0003515	Syat.g_01139	Syac.g_00116
OG0003556	Syat.g_02575, Syat.g_02585	Syac.g_01456
OG0003860	Syat.g_00847	Syac.g_01169
OG0003897	Syat.g_00773	Syac.g_02151
OG0004303	Syat.g_02099	Syac.g_02348
OG0004348	Syat.g_02091, Syat.g_01128	Syac.g_00103
OG0004349	Syat.g_01143	Syac.g_00133
OG0005046	Syat.g_01144	Syac.g_00872
OG0005842	Syat.g_01126	Syac.g_00112
