Orthogroup	Species	Prar	Orthologs
OG0001149	Prbl	Prar.g_00908	Prbl.g_00500
OG0001149	Pral	Prar.g_00908	Pral.g_01219
OG0001149	Prat	Prar.g_00908	Prat.g_01294
OG0001149	Prak	Prar.g_00908	Prak.g_01332
OG0001149	Prap	Prar.g_00908	Prap.g_00062
OG0001149	Prbe	Prar.g_00908	Prbe.g_00370
OG0001149	Prbf	Prar.g_00908	Prbf.g_00098
OG0001149	Prbg	Prar.g_00908	Prbg.g_00532
OG0001149	Prbn	Prar.g_00908	Prbn.g_00153
OG0001149	Pram	Prar.g_00908	Pram.g_01465
OG0001149	Prbh	Prar.g_00908	Prbh.g_00012
OG0001149	Prbc	Prar.g_00908	Prbc.g_00660
OG0001149	Praj	Prar.g_00908	Praj.g_01578
OG0001149	Prbb	Prar.g_00908	Prbb.g_01642
OG0001149	Prbm	Prar.g_00908	Prbm.g_01663
OG0001149	Prab	Prar.g_00908	Prab.g_01363
OG0001149	Pran	Prar.g_00908	Pran.g_00838
OG0001149	Prai	Prar.g_00908	Prai.g_01373
OG0001149	Prao	Prar.g_00908	Prao.g_01236
OG0001149	Pray	Prar.g_00908	Pray.g_01826
OG0001149	Praz	Prar.g_00908	Praz.g_01136
OG0001149	Prba	Prar.g_00908	Prba.g_00193
OG0001149	Pras	Prar.g_00908	Pras.g_00253
OG0001149	Prau	Prar.g_00908	Prau.g_01412
OG0001149	Prae	Prar.g_00908	Prae.g_01371
OG0001149	Praa	Prar.g_00908	Praa.g_01369
OG0001149	Prbi	Prar.g_00908	Prbi.g_01442
OG0001149	Prax	Prar.g_00908	Prax.g_01860
OG0001149	Prbd	Prar.g_00908	Prbd.g_01761
OG0001149	Prad	Prar.g_00908	Prad.g_00591
OG0001149	Prag	Prar.g_00908	Prag.g_01392
OG0001149	Praw	Prar.g_00908	Praw.g_01019
OG0001149	Prav	Prar.g_00908	Prav.g_01476
OG0001149	Prac	Prar.g_00908	Prac.g_00220
OG0001149	Praq	Prar.g_00908	Praq.g_00180
OG0001150	Syas	Prar.g_00907	Syas.g_01265
OG0001150	Syar	Prar.g_00907	Syar.g_01457
OG0001150	Syat	Prar.g_00907	Syat.g_01299
OG0001150	Syan	Prar.g_00907	Syan.g_02777
OG0001150	Syao	Prar.g_00907	Syao.g_00040
OG0001150	Syaa	Prar.g_00907	Syaa.g_02063
OG0001150	Syac	Prar.g_00907	Syac.g_01920
OG0001150	Syah	Prar.g_00907	Syah.g_00982
OG0001150	Syaf	Prar.g_00907	Syaf.g_02737
OG0001150	Syai	Prar.g_00907	Syai.g_00624
OG0001150	Syam	Prar.g_00907	Syam.g_00571
OG0001150	Syae	Prar.g_00907	Syae.g_02295
OG0001150	Syad	Prar.g_00907	Syad.g_00887
OG0001150	Syaj	Prar.g_00907	Syaj.g_00055
OG0001150	Syak	Prar.g_00907	Syak.g_02561
OG0001150	Syab	Prar.g_00907	Syab.g_02083
OG0001150	Syal	Prar.g_00907	Syal.g_02884
OG0001150	Syag	Prar.g_00907	Syag.g_01541
OG0001150	Syaq	Prar.g_00907	Syaq.g_01759
OG0001150	Prbj	Prar.g_00907	Prbj.g_01642
OG0001150	Prbk	Prar.g_00907	Prbk.g_02049
OG0001150	Prbl	Prar.g_00907	Prbl.g_00499
OG0001150	Praf	Prar.g_00907	Praf.g_00580
OG0001150	Prah	Prar.g_00907	Prah.g_01579
OG0001150	Pram	Prar.g_00907	Pram.g_01464
OG0001150	Prbh	Prar.g_00907	Prbh.g_00013
OG0001150	Prak	Prar.g_00907	Prak.g_01333
OG0001150	Prap	Prar.g_00907	Prap.g_00063
OG0001150	Prbe	Prar.g_00907	Prbe.g_00369
OG0001150	Prbf	Prar.g_00907	Prbf.g_00099
OG0001150	Prbg	Prar.g_00907	Prbg.g_00533
OG0001150	Prbn	Prar.g_00907	Prbn.g_00154
OG0001150	Prat	Prar.g_00907	Prat.g_01295
OG0001150	Pral	Prar.g_00907	Pral.g_01218
OG0001150	Praj	Prar.g_00907	Praj.g_01579
OG0001150	Prbb	Prar.g_00907	Prbb.g_01643
OG0001150	Prbc	Prar.g_00907	Prbc.g_00661
OG0001150	Prbm	Prar.g_00907	Prbm.g_01664
OG0001150	Prai	Prar.g_00907	Prai.g_01374
OG0001150	Prab	Prar.g_00907	Prab.g_01364
OG0001150	Pran	Prar.g_00907	Pran.g_00837
OG0001150	Pras	Prar.g_00907	Pras.g_00254
OG0001150	Prau	Prar.g_00907	Prau.g_01413
OG0001150	Prao	Prar.g_00907	Prao.g_01235
OG0001150	Prbi	Prar.g_00907	Prbi.g_01443
OG0001150	Prag	Prar.g_00907	Prag.g_01393
OG0001150	Praw	Prar.g_00907	Praw.g_01020
OG0001150	Prav	Prar.g_00907	Prav.g_01477
OG0001150	Pray	Prar.g_00907	Pray.g_01825
OG0001150	Praz	Prar.g_00907	Praz.g_01135
OG0001150	Prba	Prar.g_00907	Prba.g_00192
OG0001150	Prad	Prar.g_00907	Prad.g_00590
OG0001150	Prax	Prar.g_00907	Prax.g_01859
OG0001150	Prbd	Prar.g_00907	Prbd.g_01760
OG0001150	Praa	Prar.g_00907	Praa.g_01370
OG0001150	Prae	Prar.g_00907	Prae.g_01372
OG0001150	Prac	Prar.g_00907	Prac.g_00221
OG0001150	Praq	Prar.g_00907	Praq.g_00181
OG0001151	Syas	Prar.g_00896	Syas.g_01366
OG0001151	Syar	Prar.g_00896	Syar.g_01238
OG0001151	Syan	Prar.g_00896	Syan.g_02884
OG0001151	Syao	Prar.g_00896	Syao.g_02706
OG0001151	Syat	Prar.g_00896	Syat.g_01420
OG0001151	Praf	Prar.g_00896	Praf.g_00568
OG0001151	Prah	Prar.g_00896	Prah.g_01591
OG0001151	Prbj	Prar.g_00896	Prbj.g_01654
OG0001151	Prbk	Prar.g_00896	Prbk.g_02037
OG0001151	Prbl	Prar.g_00896	Prbl.g_00487
OG0001151	Syaa	Prar.g_00896	Syaa.g_02076
OG0001151	Syaf	Prar.g_00896	Syaf.g_02750
OG0001151	Syam	Prar.g_00896	Syam.g_00558
OG0001151	Syai	Prar.g_00896	Syai.g_00611
OG0001151	Syac	Prar.g_00896	Syac.g_01932
OG0001151	Syah	Prar.g_00896	Syah.g_00970
OG0001151	Syae	Prar.g_00896	Syae.g_02282
OG0001151	Syad	Prar.g_00896	Syad.g_00875
OG0001151	Syaj	Prar.g_00896	Syaj.g_00043
OG0001151	Syab	Prar.g_00896	Syab.g_02070
OG0001151	Syal	Prar.g_00896	Syal.g_02872
OG0001151	Syaq	Prar.g_00896	Syaq.g_01746
OG0001151	Syak	Prar.g_00896	Syak.g_02548
OG0001151	Syag	Prar.g_00896	Syag.g_01554
OG0001151	Prak	Prar.g_00896	Prak.g_01344
OG0001151	Prap	Prar.g_00896	Prap.g_00074
OG0001151	Prbe	Prar.g_00896	Prbe.g_00358
OG0001151	Prbf	Prar.g_00896	Prbf.g_00110
OG0001151	Prbg	Prar.g_00896	Prbg.g_00544
OG0001151	Prbn	Prar.g_00896	Prbn.g_00165
OG0001151	Pram	Prar.g_00896	Pram.g_01452
OG0001151	Prbh	Prar.g_00896	Prbh.g_00025
OG0001151	Pral	Prar.g_00896	Pral.g_01207
OG0001151	Prat	Prar.g_00896	Prat.g_01306
OG0001151	Prbm	Prar.g_00896	Prbm.g_01675
OG0001151	Prbb	Prar.g_00896	Prbb.g_01654
OG0001151	Praj	Prar.g_00896	Praj.g_01590
OG0001151	Prbc	Prar.g_00896	Prbc.g_00672
OG0001151	Prbi	Prar.g_00896	Prbi.g_01454
OG0001151	Prag	Prar.g_00896	Prag.g_01404
OG0001151	Praw	Prar.g_00896	Praw.g_01031
OG0001151	Prav	Prar.g_00896	Prav.g_01488
OG0001151	Pray	Prar.g_00896	Pray.g_01814
OG0001151	Praz	Prar.g_00896	Praz.g_01124
OG0001151	Prba	Prar.g_00896	Prba.g_00181
OG0001151	Prao	Prar.g_00896	Prao.g_01224
OG0001151	Prab	Prar.g_00896	Prab.g_01375
OG0001151	Pran	Prar.g_00896	Pran.g_00826
OG0001151	Praa	Prar.g_00896	Praa.g_01381
OG0001151	Pras	Prar.g_00896	Pras.g_00265
OG0001151	Prau	Prar.g_00896	Prau.g_01424
OG0001151	Prbd	Prar.g_00896	Prbd.g_01749
OG0001151	Prad	Prar.g_00896	Prad.g_00579
OG0001151	Prae	Prar.g_00896	Prae.g_01383
OG0001151	Prai	Prar.g_00896	Prai.g_01385
OG0001151	Prax	Prar.g_00896	Prax.g_01848
OG0001151	Prac	Prar.g_00896	Prac.g_00232
OG0001151	Praq	Prar.g_00896	Praq.g_00192
OG0001152	Syar	Prar.g_00895	Syar.g_01237
OG0001152	Syas	Prar.g_00895	Syas.g_01367
OG0001152	Syat	Prar.g_00895	Syat.g_01421
OG0001152	Syap	Prar.g_00895	Syap.g_02447
OG0001152	Syan	Prar.g_00895	Syan.g_02885
OG0001152	Syao	Prar.g_00895	Syao.g_02707
OG0001152	Syaf	Prar.g_00895	Syaf.g_02751
OG0001152	Syai	Prar.g_00895	Syai.g_00610
OG0001152	Syam	Prar.g_00895	Syam.g_00557
OG0001152	Syac	Prar.g_00895	Syac.g_01933
OG0001152	Syah	Prar.g_00895	Syah.g_00969
OG0001152	Syaa	Prar.g_00895	Syaa.g_02077
OG0001152	Syae	Prar.g_00895	Syae.g_02281
OG0001152	Syad	Prar.g_00895	Syad.g_00872
OG0001152	Syaj	Prar.g_00895	Syaj.g_00040
OG0001152	Prbj	Prar.g_00895	Prbj.g_01655
OG0001152	Prbk	Prar.g_00895	Prbk.g_02036
OG0001152	Prbl	Prar.g_00895	Prbl.g_00486
OG0001152	Praf	Prar.g_00895	Praf.g_00567
OG0001152	Prah	Prar.g_00895	Prah.g_01592
OG0001152	Syag	Prar.g_00895	Syag.g_01555
OG0001152	Syaq	Prar.g_00895	Syaq.g_01745
OG0001152	Syab	Prar.g_00895	Syab.g_02069
OG0001152	Syal	Prar.g_00895	Syal.g_02871
OG0001152	Prak	Prar.g_00895	Prak.g_01345
OG0001152	Prap	Prar.g_00895	Prap.g_00075
OG0001152	Prbe	Prar.g_00895	Prbe.g_00357
OG0001152	Prbf	Prar.g_00895	Prbf.g_00111
OG0001152	Prbg	Prar.g_00895	Prbg.g_00545
OG0001152	Prbn	Prar.g_00895	Prbn.g_00166
OG0001152	Pram	Prar.g_00895	Pram.g_01451
OG0001152	Prbh	Prar.g_00895	Prbh.g_00026
OG0001152	Prbm	Prar.g_00895	Prbm.g_01676
OG0001152	Prbb	Prar.g_00895	Prbb.g_01655
OG0001152	Praj	Prar.g_00895	Praj.g_01591
OG0001152	Prbc	Prar.g_00895	Prbc.g_00673
OG0001152	Pral	Prar.g_00895	Pral.g_01206
OG0001152	Prat	Prar.g_00895	Prat.g_01307
OG0001152	Prao	Prar.g_00895	Prao.g_01223
OG0001152	Pray	Prar.g_00895	Pray.g_01813
OG0001152	Praz	Prar.g_00895	Praz.g_01123
OG0001152	Prba	Prar.g_00895	Prba.g_00180
OG0001152	Prau	Prar.g_00895	Prau.g_01425
OG0001152	Praa	Prar.g_00895	Praa.g_01382
OG0001152	Pras	Prar.g_00895	Pras.g_00266
OG0001152	Prag	Prar.g_00895	Prag.g_01405
OG0001152	Praw	Prar.g_00895	Praw.g_01032
OG0001152	Prav	Prar.g_00895	Prav.g_01489
OG0001152	Prbd	Prar.g_00895	Prbd.g_01748
OG0001152	Prbi	Prar.g_00895	Prbi.g_01455
OG0001152	Prai	Prar.g_00895	Prai.g_01386
OG0001152	Prae	Prar.g_00895	Prae.g_01384
OG0001152	Prad	Prar.g_00895	Prad.g_00578
OG0001152	Prab	Prar.g_00895	Prab.g_01376
OG0001152	Pran	Prar.g_00895	Pran.g_00825
OG0001152	Prax	Prar.g_00895	Prax.g_01847
OG0001152	Prac	Prar.g_00895	Prac.g_00233
OG0001152	Praq	Prar.g_00895	Praq.g_00193
OG0001153	Syan	Prar.g_00815	Syan.g_02828
OG0001153	Syao	Prar.g_00815	Syao.g_00083
OG0001153	Syar	Prar.g_00815	Syar.g_01398
OG0001153	Syas	Prar.g_00815	Syas.g_01301
OG0001153	Syat	Prar.g_00815	Syat.g_01346
OG0001153	Syak	Prar.g_00815	Syak.g_01084
OG0001153	Syae	Prar.g_00815	Syae.g_02613
OG0001153	Syad	Prar.g_00815	Syad.g_02318
OG0001153	Syaj	Prar.g_00815	Syaj.g_01425
OG0001153	Syaa	Prar.g_00815	Syaa.g_01811
OG0001153	Syac	Prar.g_00815	Syac.g_01670
OG0001153	Syah	Prar.g_00815	Syah.g_01253
OG0001153	Syaf	Prar.g_00815	Syaf.g_02463
OG0001153	Syai	Prar.g_00815	Syai.g_00903
OG0001153	Syam	Prar.g_00815	Syam.g_01652
OG0001153	Syab	Prar.g_00815	Syab.g_00731
OG0001153	Syal	Prar.g_00815	Syal.g_00421
OG0001153	Syaq	Prar.g_00815	Syaq.g_00413
OG0001153	Syag	Prar.g_00815	Syag.g_01375
OG0001153	Prbj	Prar.g_00815	Prbj.g_00651
OG0001153	Prbk	Prar.g_00815	Prbk.g_01217
OG0001153	Prbl	Prar.g_00815	Prbl.g_00704
OG0001153	Praf	Prar.g_00815	Praf.g_01842
OG0001153	Prah	Prar.g_00815	Prah.g_00366
OG0001153	Prak	Prar.g_00815	Prak.g_01423
OG0001153	Prap	Prar.g_00815	Prap.g_00153
OG0001153	Prbe	Prar.g_00815	Prbe.g_00279
OG0001153	Prbf	Prar.g_00815	Prbf.g_00189
OG0001153	Prbg	Prar.g_00815	Prbg.g_00623
OG0001153	Prbn	Prar.g_00815	Prbn.g_00244
OG0001153	Pram	Prar.g_00815	Pram.g_01346
OG0001153	Prbh	Prar.g_00815	Prbh.g_00131
OG0001153	Pral	Prar.g_00815	Pral.g_01128
OG0001153	Prat	Prar.g_00815	Prat.g_01387
OG0001153	Prbm	Prar.g_00815	Prbm.g_01740
OG0001153	Praj	Prar.g_00815	Praj.g_01662
OG0001153	Prbc	Prar.g_00815	Prbc.g_00739
OG0001153	Prbb	Prar.g_00815	Prbb.g_01716
OG0001153	Prab	Prar.g_00815	Prab.g_01498
OG0001153	Pran	Prar.g_00815	Pran.g_00701
OG0001153	Prai	Prar.g_00815	Prai.g_01494
OG0001153	Prad	Prar.g_00815	Prad.g_00482
OG0001153	Prav	Prar.g_00815	Prav.g_01610
OG0001153	Prbi	Prar.g_00815	Prbi.g_01622
OG0001153	Prax	Prar.g_00815	Prax.g_01696
OG0001153	Praa	Prar.g_00815	Praa.g_01508
OG0001153	Prae	Prar.g_00815	Prae.g_01491
OG0001153	Prbd	Prar.g_00815	Prbd.g_01657
OG0001153	Pray	Prar.g_00815	Pray.g_01690
OG0001153	Praz	Prar.g_00815	Praz.g_01009
OG0001153	Prba	Prar.g_00815	Prba.g_00681
OG0001153	Pras	Prar.g_00815	Pras.g_00382
OG0001153	Prau	Prar.g_00815	Prau.g_01563
OG0001153	Prao	Prar.g_00815	Prao.g_01428
OG0001153	Prag	Prar.g_00815	Prag.g_01521
OG0001153	Praw	Prar.g_00815	Praw.g_00368
OG0001153	Prac	Prar.g_00815	Prac.g_00379
OG0001153	Praq	Prar.g_00815	Praq.g_00326
OG0001154	Syan	Prar.g_00814	Syan.g_02829
OG0001154	Syao	Prar.g_00814	Syao.g_00084
OG0001154	Syar	Prar.g_00814	Syar.g_01397
OG0001154	Syat	Prar.g_00814	Syat.g_01347
OG0001154	Syap	Prar.g_00814	Syap.g_00013
OG0001154	Syas	Prar.g_00814	Syas.g_01302
OG0001154	Syad	Prar.g_00814	Syad.g_02319
OG0001154	Syaj	Prar.g_00814	Syaj.g_01426
OG0001154	Syac	Prar.g_00814	Syac.g_01671
OG0001154	Syah	Prar.g_00814	Syah.g_01252
OG0001154	Syaa	Prar.g_00814	Syaa.g_01812
OG0001154	Syaf	Prar.g_00814	Syaf.g_02464
OG0001154	Syai	Prar.g_00814	Syai.g_00901
OG0001154	Syam	Prar.g_00814	Syam.g_01654
OG0001154	Syag	Prar.g_00814	Syag.g_01374
OG0001154	Syaq	Prar.g_00814	Syaq.g_00414
OG0001154	Syak	Prar.g_00814	Syak.g_01085
OG0001154	Syab	Prar.g_00814	Syab.g_00730
OG0001154	Syal	Prar.g_00814	Syal.g_00422
OG0001154	Prbj	Prar.g_00814	Prbj.g_00652
OG0001154	Prbk	Prar.g_00814	Prbk.g_01216
OG0001154	Prbl	Prar.g_00814	Prbl.g_00705
OG0001154	Praf	Prar.g_00814	Praf.g_01843
OG0001154	Prah	Prar.g_00814	Prah.g_00365
OG0001154	Pral	Prar.g_00814	Pral.g_01127
OG0001154	Prat	Prar.g_00814	Prat.g_01388
OG0001154	Prak	Prar.g_00814	Prak.g_01424
OG0001154	Prap	Prar.g_00814	Prap.g_00154
OG0001154	Prbe	Prar.g_00814	Prbe.g_00278
OG0001154	Prbf	Prar.g_00814	Prbf.g_00190
OG0001154	Prbg	Prar.g_00814	Prbg.g_00624
OG0001154	Prbn	Prar.g_00814	Prbn.g_00245
OG0001154	Pram	Prar.g_00814	Pram.g_01345
OG0001154	Prbh	Prar.g_00814	Prbh.g_00132
OG0001154	Prbm	Prar.g_00814	Prbm.g_01741
OG0001154	Prbc	Prar.g_00814	Prbc.g_00740
OG0001154	Praj	Prar.g_00814	Praj.g_01663
OG0001154	Prbb	Prar.g_00814	Prbb.g_01717
OG0001154	Prab	Prar.g_00814	Prab.g_01499
OG0001154	Pran	Prar.g_00814	Pran.g_00700
OG0001154	Prai	Prar.g_00814	Prai.g_01495
OG0001154	Prad	Prar.g_00814	Prad.g_00481
OG0001154	Prag	Prar.g_00814	Prag.g_01523
OG0001154	Praw	Prar.g_00814	Praw.g_00370
OG0001154	Prao	Prar.g_00814	Prao.g_01429
OG0001154	Praa	Prar.g_00814	Praa.g_01509
OG0001154	Prax	Prar.g_00814	Prax.g_01695
OG0001154	Prae	Prar.g_00814	Prae.g_01492
OG0001154	Prbd	Prar.g_00814	Prbd.g_01656
OG0001154	Prbi	Prar.g_00814	Prbi.g_01623
OG0001154	Pras	Prar.g_00814	Pras.g_00384
OG0001154	Prau	Prar.g_00814	Prau.g_01564
OG0001154	Prav	Prar.g_00814	Prav.g_01611
OG0001154	Pray	Prar.g_00814	Pray.g_01689
OG0001154	Praz	Prar.g_00814	Praz.g_01008
OG0001154	Prba	Prar.g_00814	Prba.g_00680
OG0001154	Prac	Prar.g_00814	Prac.g_00378
OG0001154	Praq	Prar.g_00814	Praq.g_00327
OG0001155	Syap	Prar.g_00802	Syap.g_00750
OG0001155	Syas	Prar.g_00802	Syas.g_01478
OG0001155	Syao	Prar.g_00802	Syao.g_01747
OG0001155	Syar	Prar.g_00802	Syar.g_01211
OG0001155	Syad	Prar.g_00802	Syad.g_02540
OG0001155	Syaj	Prar.g_00802	Syaj.g_01637
OG0001155	Syae	Prar.g_00802	Syae.g_01083
OG0001155	Syai	Prar.g_00802	Syai.g_02298
OG0001155	Syaf	Prar.g_00802	Syaf.g_01107
OG0001155	Syam	Prar.g_00802	Syam.g_01925
OG0001155	Syac	Prar.g_00802	Syac.g_00621
OG0001155	Syah	Prar.g_00802	Syah.g_02313
OG0001155	Syak	Prar.g_00802	Syak.g_02480
OG0001155	Syab	Prar.g_00802	Syab.g_02171
OG0001155	Syal	Prar.g_00802	Syal.g_02969
OG0001155	Syaq	Prar.g_00802	Syaq.g_01739
OG0001155	Syag	Prar.g_00802	Syag.g_01616
OG0001155	Prbj	Prar.g_00802	Prbj.g_01686
OG0001155	Prbk	Prar.g_00802	Prbk.g_02004
OG0001155	Prbl	Prar.g_00802	Prbl.g_00454
OG0001155	Praf	Prar.g_00802	Praf.g_00540
OG0001155	Prah	Prar.g_00802	Prah.g_01617
OG0001155	Syat	Prar.g_00802	Syat.g_02774
OG0001155	Prbm	Prar.g_00802	Prbm.g_01757
OG0001155	Praj	Prar.g_00802	Praj.g_01679
OG0001155	Prbb	Prar.g_00802	Prbb.g_01733
OG0001155	Prbc	Prar.g_00802	Prbc.g_00756
OG0001155	Prak	Prar.g_00802	Prak.g_01441
OG0001155	Prap	Prar.g_00802	Prap.g_00171
OG0001155	Prbe	Prar.g_00802	Prbe.g_00261
OG0001155	Prbf	Prar.g_00802	Prbf.g_00207
OG0001155	Prbg	Prar.g_00802	Prbg.g_00641
OG0001155	Prbn	Prar.g_00802	Prbn.g_00262
OG0001155	Pram	Prar.g_00802	Pram.g_01328
OG0001155	Prbh	Prar.g_00802	Prbh.g_00149
OG0001155	Pral	Prar.g_00802	Pral.g_01108
OG0001155	Prat	Prar.g_00802	Prat.g_01407
OG0001155	Prab	Prar.g_00802	Prab.g_01511
OG0001155	Pran	Prar.g_00802	Pran.g_00688
OG0001155	Prai	Prar.g_00802	Prai.g_01507
OG0001155	Prag	Prar.g_00802	Prag.g_01535
OG0001155	Praw	Prar.g_00802	Praw.g_00382
OG0001155	Prav	Prar.g_00802	Prav.g_01623
OG0001155	Prae	Prar.g_00802	Prae.g_01504
OG0001155	Prax	Prar.g_00802	Prax.g_01683
OG0001155	Prbi	Prar.g_00802	Prbi.g_01635
OG0001155	Prbd	Prar.g_00802	Prbd.g_01644
OG0001155	Prau	Prar.g_00802	Prau.g_01576
OG0001155	Pras	Prar.g_00802	Pras.g_00396, Pras.g_00397
OG0001155	Praa	Prar.g_00802	Praa.g_01521
OG0001155	Prao	Prar.g_00802	Prao.g_01441
OG0001155	Prad	Prar.g_00802	Prad.g_00469
OG0001155	Pray	Prar.g_00802	Pray.g_01677
OG0001155	Praz	Prar.g_00802	Praz.g_00996
OG0001155	Prba	Prar.g_00802	Prba.g_00343
OG0001155	Prac	Prar.g_00802	Prac.g_00366
OG0001155	Praq	Prar.g_00802	Praq.g_00339
OG0001156	Syan	Prar.g_00799	Syan.g_02404
OG0001156	Syao	Prar.g_00799	Syao.g_01744
OG0001156	Syar	Prar.g_00799	Syar.g_01185
OG0001156	Syas	Prar.g_00799	Syas.g_01489
OG0001156	Syat	Prar.g_00799	Syat.g_02978
OG0001156	Syae	Prar.g_00799	Syae.g_01093
OG0001156	Syam	Prar.g_00799	Syam.g_01928
OG0001156	Syaf	Prar.g_00799	Syaf.g_01104
OG0001156	Syai	Prar.g_00799	Syai.g_02301
OG0001156	Syaa	Prar.g_00799	Syaa.g_00623
OG0001156	Syad	Prar.g_00799	Syad.g_02543
OG0001156	Syaj	Prar.g_00799	Syaj.g_01640
OG0001156	Syac	Prar.g_00799	Syac.g_00618
OG0001156	Syah	Prar.g_00799	Syah.g_02316
OG0001156	Syag	Prar.g_00799	Syag.g_01619
OG0001156	Syak	Prar.g_00799	Syak.g_02477
OG0001156	Syab	Prar.g_00799	Syab.g_02174
OG0001156	Syal	Prar.g_00799	Syal.g_02972
OG0001156	Syaq	Prar.g_00799	Syaq.g_01729
OG0001156	Prah	Prar.g_00799	Prah.g_01620
OG0001156	Praf	Prar.g_00799	Praf.g_00537
OG0001156	Prbj	Prar.g_00799	Prbj.g_01689
OG0001156	Prbk	Prar.g_00799	Prbk.g_02001
OG0001156	Prbl	Prar.g_00799	Prbl.g_00451
OG0001156	Pral	Prar.g_00799	Pral.g_01105
OG0001156	Prat	Prar.g_00799	Prat.g_01410
OG0001156	Prak	Prar.g_00799	Prak.g_01444
OG0001156	Prap	Prar.g_00799	Prap.g_00174
OG0001156	Prbe	Prar.g_00799	Prbe.g_00258
OG0001156	Prbf	Prar.g_00799	Prbf.g_00210
OG0001156	Prbg	Prar.g_00799	Prbg.g_00644
OG0001156	Prbn	Prar.g_00799	Prbn.g_00265
OG0001156	Pram	Prar.g_00799	Pram.g_01325
OG0001156	Prbh	Prar.g_00799	Prbh.g_00152
OG0001156	Prbc	Prar.g_00799	Prbc.g_00759
OG0001156	Praj	Prar.g_00799	Praj.g_01682
OG0001156	Prbb	Prar.g_00799	Prbb.g_01736
OG0001156	Prbm	Prar.g_00799	Prbm.g_01760
OG0001156	Prav	Prar.g_00799	Prav.g_01626
OG0001156	Praa	Prar.g_00799	Praa.g_01524
OG0001156	Prae	Prar.g_00799	Prae.g_01507
OG0001156	Prax	Prar.g_00799	Prax.g_01680
OG0001156	Pras	Prar.g_00799	Pras.g_00400
OG0001156	Prau	Prar.g_00799	Prau.g_01579
OG0001156	Prbd	Prar.g_00799	Prbd.g_01641
OG0001156	Pray	Prar.g_00799	Pray.g_01674
OG0001156	Praz	Prar.g_00799	Praz.g_00993
OG0001156	Prba	Prar.g_00799	Prba.g_00340
OG0001156	Prbi	Prar.g_00799	Prbi.g_01638
OG0001156	Prag	Prar.g_00799	Prag.g_01538
OG0001156	Praw	Prar.g_00799	Praw.g_00385
OG0001156	Prao	Prar.g_00799	Prao.g_01444
OG0001156	Prad	Prar.g_00799	Prad.g_00466
OG0001156	Prab	Prar.g_00799	Prab.g_01514
OG0001156	Pran	Prar.g_00799	Pran.g_00685
OG0001156	Prai	Prar.g_00799	Prai.g_01510
OG0001156	Prac	Prar.g_00799	Prac.g_00363
OG0001156	Praq	Prar.g_00799	Praq.g_00342
OG0001157	Syar	Prar.g_00798	Syar.g_01184
OG0001157	Syat	Prar.g_00798	Syat.g_02977
OG0001157	Syas	Prar.g_00798	Syas.g_01490
OG0001157	Syan	Prar.g_00798	Syan.g_02403
OG0001157	Syao	Prar.g_00798	Syao.g_01743
OG0001157	Syag	Prar.g_00798	Syag.g_01620
OG0001157	Syac	Prar.g_00798	Syac.g_00617
OG0001157	Syah	Prar.g_00798	Syah.g_02317
OG0001157	Syae	Prar.g_00798	Syae.g_01094
OG0001157	Syaj	Prar.g_00798	Syaj.g_01641
OG0001157	Syaa	Prar.g_00798	Syaa.g_00622
OG0001157	Syad	Prar.g_00798	Syad.g_02544
OG0001157	Syaf	Prar.g_00798	Syaf.g_01103
OG0001157	Syai	Prar.g_00798	Syai.g_02302
OG0001157	Syam	Prar.g_00798	Syam.g_01929
OG0001157	Syaq	Prar.g_00798	Syaq.g_01728
OG0001157	Syak	Prar.g_00798	Syak.g_02476
OG0001157	Syab	Prar.g_00798	Syab.g_02175
OG0001157	Syal	Prar.g_00798	Syal.g_02973
OG0001157	Praf	Prar.g_00798	Praf.g_01653
OG0001157	Prah	Prar.g_00798	Prah.g_00538
OG0001157	Prbj	Prar.g_00798	Prbj.g_02538
OG0001157	Prbk	Prar.g_00798	Prbk.g_02596
OG0001157	Prbl	Prar.g_00798	Prbl.g_01604
OG0001157	Prak	Prar.g_00798	Prak.g_01445
OG0001157	Prap	Prar.g_00798	Prap.g_00175
OG0001157	Prbe	Prar.g_00798	Prbe.g_00257
OG0001157	Prbf	Prar.g_00798	Prbf.g_00211
OG0001157	Prbg	Prar.g_00798	Prbg.g_00645
OG0001157	Prbn	Prar.g_00798	Prbn.g_00266
OG0001157	Pram	Prar.g_00798	Pram.g_01324
OG0001157	Prbh	Prar.g_00798	Prbh.g_00153
OG0001157	Prbm	Prar.g_00798	Prbm.g_01761
OG0001157	Praj	Prar.g_00798	Praj.g_01683
OG0001157	Prbb	Prar.g_00798	Prbb.g_01737
OG0001157	Prbc	Prar.g_00798	Prbc.g_00760
OG0001157	Prat	Prar.g_00798	Prat.g_01411
OG0001157	Pral	Prar.g_00798	Pral.g_01104
OG0001157	Prab	Prar.g_00798	Prab.g_01515
OG0001157	Pran	Prar.g_00798	Pran.g_00684
OG0001157	Prai	Prar.g_00798	Prai.g_01511
OG0001157	Prao	Prar.g_00798	Prao.g_01445
OG0001157	Prad	Prar.g_00798	Prad.g_00465
OG0001157	Pray	Prar.g_00798	Pray.g_01673
OG0001157	Praz	Prar.g_00798	Praz.g_00992
OG0001157	Prba	Prar.g_00798	Prba.g_00339
OG0001157	Prbd	Prar.g_00798	Prbd.g_01640
OG0001157	Pras	Prar.g_00798	Pras.g_00401
