Orthogroup	Species	Prap	Orthologs
OG0001122	Prba	Prap.g_00294	Prba.g_01292
OG0001122	Prbd	Prap.g_00294	Prbd.g_00312
OG0001122	Prau	Prap.g_00294	Prau.g_01061
OG0001122	Pram	Prap.g_00294	Pram.g_00976
OG0001122	Prbh	Prap.g_00294	Prbh.g_01119
OG0001122	Prat	Prap.g_00294	Prat.g_00932
OG0001122	Prak	Prap.g_00294	Prak.g_01010
OG0001122	Prbe	Prap.g_00294	Prbe.g_01387
OG0001122	Prbf	Prap.g_00294	Prbf.g_01080
OG0001122	Prbg	Prap.g_00294	Prbg.g_01324
OG0001122	Prbn	Prap.g_00294	Prbn.g_01381
OG0001123	Syar	Prap.g_00300	Syar.g_01796
OG0001123	Syan	Prap.g_00300	Syan.g_00359
OG0001123	Syao	Prap.g_00300	Syao.g_00451
OG0001123	Syat	Prap.g_00300	Syat.g_00704
OG0001123	Syap	Prap.g_00300	Syap.g_01872
OG0001123	Syas	Prap.g_00300	Syas.g_00214
OG0001123	Syaq	Prap.g_00300	Syaq.g_00061
OG0001123	Syag	Prap.g_00300	Syag.g_00875
OG0001123	Syak	Prap.g_00300	Syak.g_00650
OG0001123	Syab	Prap.g_00300	Syab.g_01312
OG0001123	Syal	Prap.g_00300	Syal.g_01913
OG0001123	Syaa	Prap.g_00300	Syaa.g_01294
OG0001123	Syac	Prap.g_00300	Syac.g_01245
OG0001123	Syah	Prap.g_00300	Syah.g_01686
OG0001123	Syaf	Prap.g_00300	Syaf.g_01934
OG0001123	Syam	Prap.g_00300	Syam.g_01191
OG0001123	Syai	Prap.g_00300	Syai.g_01430
OG0001123	Syae	Prap.g_00300	Syae.g_00424
OG0001123	Syad	Prap.g_00300	Syad.g_01682
OG0001123	Syaj	Prap.g_00300	Syaj.g_00810
OG0001123	Prah	Prap.g_00300	Prah.g_00856
OG0001123	Praf	Prap.g_00300	Praf.g_01333
OG0001123	Prbj	Prap.g_00300	Prbj.g_02209
OG0001123	Prbk	Prap.g_00300	Prbk.g_00588
OG0001123	Prbl	Prap.g_00300	Prbl.g_02536
OG0001123	Prbm	Prap.g_00300	Prbm.g_01037
OG0001123	Prbb	Prap.g_00300	Prbb.g_01043
OG0001123	Praj	Prap.g_00300	Praj.g_00997
OG0001123	Prbc	Prap.g_00300	Prbc.g_02086
OG0001123	Prav	Prap.g_00300	Prav.g_00909
OG0001123	Prab	Prap.g_00300	Prab.g_00953
OG0001123	Pran	Prap.g_00300	Pran.g_00544
OG0001123	Prac	Prap.g_00300	Prac.g_01280
OG0001123	Praq	Prap.g_00300	Praq.g_01595
OG0001123	Prar	Prap.g_00300	Prar.g_01880
OG0001123	Prao	Prap.g_00300	Prao.g_00950
OG0001123	Prag	Prap.g_00300	Prag.g_01012
OG0001123	Praw	Prap.g_00300	Praw.g_01491
OG0001123	Prad	Prap.g_00300	Prad.g_00137
OG0001123	Prbd	Prap.g_00300	Prbd.g_00316
OG0001123	Pras	Prap.g_00300	Pras.g_01910
OG0001123	Prau	Prap.g_00300	Prau.g_01065
OG0001123	Pray	Prap.g_00300	Pray.g_00560
OG0001123	Praz	Prap.g_00300	Praz.g_01301
OG0001123	Prba	Prap.g_00300	Prba.g_01288
OG0001123	Prax	Prap.g_00300	Prax.g_01180
OG0001123	Prae	Prap.g_00300	Prae.g_01016
OG0001123	Praa	Prap.g_00300	Praa.g_01015
OG0001123	Prbi	Prap.g_00300	Prbi.g_01062
OG0001123	Pral	Prap.g_00300	Pral.g_01598
OG0001123	Prat	Prap.g_00300	Prat.g_00937
OG0001123	Pram	Prap.g_00300	Pram.g_00981
OG0001123	Prbh	Prap.g_00300	Prbh.g_01124
OG0001123	Prbe	Prap.g_00300	Prbe.g_01393
OG0001123	Prak	Prap.g_00300	Prak.g_01016
OG0001123	Prbf	Prap.g_00300	Prbf.g_01074
OG0001123	Prbg	Prap.g_00300	Prbg.g_01330
OG0001123	Prbn	Prap.g_00300	Prbn.g_01375
OG0001124	Syar	Prap.g_00302	Syar.g_01793
OG0001124	Syan	Prap.g_00302	Syan.g_00357
OG0001124	Syao	Prap.g_00302	Syao.g_00453
OG0001124	Syas	Prap.g_00302	Syas.g_00212
OG0001124	Syat	Prap.g_00302	Syat.g_00702
OG0001124	Syad	Prap.g_00302	Syad.g_01680
OG0001124	Syaj	Prap.g_00302	Syaj.g_00808
OG0001124	Syae	Prap.g_00302	Syae.g_00426
OG0001124	Syaa	Prap.g_00302	Syaa.g_01292
OG0001124	Syac	Prap.g_00302	Syac.g_01247
OG0001124	Syah	Prap.g_00302	Syah.g_01688
OG0001124	Syaf	Prap.g_00302	Syaf.g_01936
OG0001124	Syai	Prap.g_00302	Syai.g_01428
OG0001124	Syam	Prap.g_00302	Syam.g_01194
OG0001124	Syag	Prap.g_00302	Syag.g_00877
OG0001124	Syak	Prap.g_00302	Syak.g_00652
OG0001124	Syab	Prap.g_00302	Syab.g_01310
OG0001124	Syal	Prap.g_00302	Syal.g_01911
OG0001124	Syaq	Prap.g_00302	Syaq.g_00060
OG0001124	Prah	Prap.g_00302	Prah.g_00858
OG0001124	Praf	Prap.g_00302	Praf.g_01331
OG0001124	Prbj	Prap.g_00302	Prbj.g_02207
OG0001124	Prbk	Prap.g_00302	Prbk.g_00590
OG0001124	Prbl	Prap.g_00302	Prbl.g_02538
OG0001124	Prbm	Prap.g_00302	Prbm.g_01039
OG0001124	Praj	Prap.g_00302	Praj.g_00999
OG0001124	Prbb	Prap.g_00302	Prbb.g_01045
OG0001124	Prbc	Prap.g_00302	Prbc.g_02088
OG0001124	Prab	Prap.g_00302	Prab.g_00951
OG0001124	Pran	Prap.g_00302	Pran.g_00546
OG0001124	Prai	Prap.g_00302	Prai.g_00940
OG0001124	Prac	Prap.g_00302	Prac.g_01278
OG0001124	Praq	Prap.g_00302	Praq.g_01597
OG0001124	Prar	Prap.g_00302	Prar.g_01882
OG0001124	Prao	Prap.g_00302	Prao.g_00952
OG0001124	Prag	Prap.g_00302	Prag.g_01014
OG0001124	Praw	Prap.g_00302	Praw.g_01489
OG0001124	Prav	Prap.g_00302	Prav.g_00911
OG0001124	Prad	Prap.g_00302	Prad.g_00135
OG0001124	Prbi	Prap.g_00302	Prbi.g_01064
OG0001124	Pras	Prap.g_00302	Pras.g_01912
OG0001124	Prau	Prap.g_00302	Prau.g_01067
OG0001124	Prax	Prap.g_00302	Prax.g_01182
OG0001124	Pray	Prap.g_00302	Pray.g_00562
OG0001124	Praz	Prap.g_00302	Praz.g_01299
OG0001124	Prba	Prap.g_00302	Prba.g_01286
OG0001124	Praa	Prap.g_00302	Praa.g_01017
OG0001124	Prbd	Prap.g_00302	Prbd.g_00318
OG0001124	Prae	Prap.g_00302	Prae.g_01018
OG0001124	Pral	Prap.g_00302	Pral.g_01600
OG0001124	Prat	Prap.g_00302	Prat.g_00939
OG0001124	Pram	Prap.g_00302	Pram.g_00983
OG0001124	Prbh	Prap.g_00302	Prbh.g_01126
OG0001124	Prak	Prap.g_00302	Prak.g_01018
OG0001124	Prbe	Prap.g_00302	Prbe.g_01395
OG0001124	Prbf	Prap.g_00302	Prbf.g_01072
OG0001124	Prbg	Prap.g_00302	Prbg.g_01332
OG0001124	Prbn	Prap.g_00302	Prbn.g_01373
OG0001125	Syas	Prap.g_00304	Syas.g_00210
OG0001125	Syat	Prap.g_00304	Syat.g_00700
OG0001125	Syan	Prap.g_00304	Syan.g_00355
OG0001125	Syao	Prap.g_00304	Syao.g_00456
OG0001125	Syar	Prap.g_00304	Syar.g_01791
OG0001125	Syaq	Prap.g_00304	Syaq.g_00058
OG0001125	Syak	Prap.g_00304	Syak.g_00654
OG0001125	Syab	Prap.g_00304	Syab.g_01308
OG0001125	Syal	Prap.g_00304	Syal.g_01909
OG0001125	Syag	Prap.g_00304	Syag.g_00879
OG0001125	Syaa	Prap.g_00304	Syaa.g_01290
OG0001125	Syac	Prap.g_00304	Syac.g_01249
OG0001125	Syah	Prap.g_00304	Syah.g_01690
OG0001125	Syaf	Prap.g_00304	Syaf.g_01938
OG0001125	Syai	Prap.g_00304	Syai.g_01426
OG0001125	Syam	Prap.g_00304	Syam.g_01196
OG0001125	Syad	Prap.g_00304	Syad.g_01678
OG0001125	Syaj	Prap.g_00304	Syaj.g_00806
OG0001125	Syae	Prap.g_00304	Syae.g_00428
OG0001125	Prbj	Prap.g_00304	Prbj.g_02205
OG0001125	Prbk	Prap.g_00304	Prbk.g_00592
OG0001125	Prbl	Prap.g_00304	Prbl.g_02540
OG0001125	Prah	Prap.g_00304	Prah.g_00860
OG0001125	Praf	Prap.g_00304	Praf.g_01329
OG0001125	Prbm	Prap.g_00304	Prbm.g_01041
OG0001125	Praj	Prap.g_00304	Praj.g_01001
OG0001125	Prbc	Prap.g_00304	Prbc.g_02090
OG0001125	Prbb	Prap.g_00304	Prbb.g_01047
OG0001125	Prab	Prap.g_00304	Prab.g_00950
OG0001125	Pran	Prap.g_00304	Pran.g_00547
OG0001125	Prai	Prap.g_00304	Prai.g_00939
OG0001125	Prac	Prap.g_00304	Prac.g_01277
OG0001125	Praq	Prap.g_00304	Praq.g_01598
OG0001125	Prar	Prap.g_00304	Prar.g_01883
OG0001125	Prae	Prap.g_00304	Prae.g_01019
OG0001125	Praa	Prap.g_00304	Praa.g_01018
OG0001125	Pray	Prap.g_00304	Pray.g_00563
OG0001125	Praz	Prap.g_00304	Praz.g_01298
OG0001125	Prba	Prap.g_00304	Prba.g_01285
OG0001125	Prax	Prap.g_00304	Prax.g_01183
OG0001125	Prbd	Prap.g_00304	Prbd.g_00319
OG0001125	Prbi	Prap.g_00304	Prbi.g_01065
OG0001125	Pras	Prap.g_00304	Pras.g_01913
OG0001125	Prau	Prap.g_00304	Prau.g_01068
OG0001125	Prao	Prap.g_00304	Prao.g_00953
OG0001125	Prag	Prap.g_00304	Prag.g_01015
OG0001125	Praw	Prap.g_00304	Praw.g_01488
OG0001125	Prav	Prap.g_00304	Prav.g_00912
OG0001125	Prad	Prap.g_00304	Prad.g_00134
OG0001125	Prat	Prap.g_00304	Prat.g_00941
OG0001125	Pral	Prap.g_00304	Pral.g_01602
OG0001125	Pram	Prap.g_00304	Pram.g_00985
OG0001125	Prbh	Prap.g_00304	Prbh.g_01128
OG0001125	Prak	Prap.g_00304	Prak.g_01020
OG0001125	Prbe	Prap.g_00304	Prbe.g_01397
OG0001125	Prbf	Prap.g_00304	Prbf.g_01070
OG0001125	Prbg	Prap.g_00304	Prbg.g_01334
OG0001125	Prbn	Prap.g_00304	Prbn.g_01371
OG0001126	Syar	Prap.g_00697	Syar.g_01375
OG0001126	Syas	Prap.g_00697	Syas.g_00991
OG0001126	Syat	Prap.g_00697	Syat.g_00790
OG0001126	Syan	Prap.g_00697	Syan.g_00307
OG0001126	Syao	Prap.g_00697	Syao.g_00504
OG0001126	Syak	Prap.g_00697	Syak.g_00757
OG0001126	Syab	Prap.g_00697	Syab.g_01231
OG0001126	Syal	Prap.g_00697	Syal.g_01837
OG0001126	Syae	Prap.g_00697	Syae.g_00807
OG0001126	Syad	Prap.g_00697	Syad.g_01276
OG0001126	Syaj	Prap.g_00697	Syaj.g_00413
OG0001126	Syaa	Prap.g_00697	Syaa.g_00864
OG0001126	Syac	Prap.g_00697	Syac.g_00870
OG0001126	Syah	Prap.g_00697	Syah.g_02058
OG0001126	Syai	Prap.g_00697	Syai.g_02021
OG0001126	Syaf	Prap.g_00697	Syaf.g_01409
OG0001126	Syam	Prap.g_00697	Syam.g_00757
OG0001126	Syag	Prap.g_00697	Syag.g_00957
OG0001126	Syaq	Prap.g_00697	Syaq.g_02693
OG0001126	Prah	Prap.g_00697	Prah.g_00903
OG0001126	Praf	Prap.g_00697	Praf.g_01287
OG0001126	Prbj	Prap.g_00697	Prbj.g_01850
OG0001126	Prbk	Prap.g_00697	Prbk.g_00068
OG0001126	Prbl	Prap.g_00697	Prbl.g_00939
OG0001126	Prab	Prap.g_00697	Prab.g_00940
OG0001126	Pran	Prap.g_00697	Pran.g_00557
OG0001126	Prai	Prap.g_00697	Prai.g_00929
OG0001126	Prag	Prap.g_00697	Prag.g_01025
OG0001126	Praw	Prap.g_00697	Praw.g_01478
OG0001126	Prac	Prap.g_00697	Prac.g_01267
OG0001126	Praq	Prap.g_00697	Praq.g_01608
OG0001126	Prar	Prap.g_00697	Prar.g_01893
OG0001126	Pray	Prap.g_00697	Pray.g_00573
OG0001126	Praz	Prap.g_00697	Praz.g_01287
OG0001126	Prba	Prap.g_00697	Prba.g_01275
OG0001126	Pras	Prap.g_00697	Pras.g_01923
OG0001126	Prau	Prap.g_00697	Prau.g_01078
OG0001126	Praa	Prap.g_00697	Praa.g_01028
OG0001126	Prbd	Prap.g_00697	Prbd.g_00329
OG0001126	Prax	Prap.g_00697	Prax.g_01193
OG0001126	Prae	Prap.g_00697	Prae.g_01029
OG0001126	Prbi	Prap.g_00697	Prbi.g_01075
OG0001126	Prad	Prap.g_00697	Prad.g_01030
OG0001126	Prao	Prap.g_00697	Prao.g_00963
OG0001126	Prav	Prap.g_00697	Prav.g_00922
OG0001126	Pral	Prap.g_00697	Pral.g_01571
OG0001126	Prat	Prap.g_00697	Prat.g_00955
OG0001126	Prbm	Prap.g_00697	Prbm.g_01052
OG0001126	Praj	Prap.g_00697	Praj.g_01012
OG0001126	Prbc	Prap.g_00697	Prbc.g_02101
OG0001126	Prbb	Prap.g_00697	Prbb.g_01058
OG0001126	Pram	Prap.g_00697	Pram.g_00899
OG0001126	Prbh	Prap.g_00697	Prbh.g_01042
OG0001126	Prak	Prap.g_00697	Prak.g_00931
OG0001126	Prbe	Prap.g_00697	Prbe.g_01308
OG0001126	Prbf	Prap.g_00697	Prbf.g_01159
OG0001126	Prbg	Prap.g_00697	Prbg.g_01245
OG0001126	Prbn	Prap.g_00697	Prbn.g_01460
OG0001127	Syar	Prap.g_00698	Syar.g_01374
OG0001127	Syat	Prap.g_00698	Syat.g_00789
OG0001127	Syas	Prap.g_00698	Syas.g_00992
OG0001127	Syan	Prap.g_00698	Syan.g_00306
OG0001127	Syao	Prap.g_00698	Syao.g_00505
OG0001127	Syad	Prap.g_00698	Syad.g_01277
OG0001127	Syaj	Prap.g_00698	Syaj.g_00414
OG0001127	Syae	Prap.g_00698	Syae.g_00806
OG0001127	Syaa	Prap.g_00698	Syaa.g_00865
OG0001127	Syac	Prap.g_00698	Syac.g_00871
OG0001127	Syah	Prap.g_00698	Syah.g_02057
OG0001127	Syaf	Prap.g_00698	Syaf.g_01410
OG0001127	Syai	Prap.g_00698	Syai.g_02020
OG0001127	Syam	Prap.g_00698	Syam.g_00758
OG0001127	Prbj	Prap.g_00698	Prbj.g_01849
OG0001127	Prbk	Prap.g_00698	Prbk.g_00067
OG0001127	Prbl	Prap.g_00698	Prbl.g_00938
OG0001127	Praf	Prap.g_00698	Praf.g_01286
OG0001127	Prah	Prap.g_00698	Prah.g_00904
OG0001127	Syak	Prap.g_00698	Syak.g_00756
OG0001127	Syab	Prap.g_00698	Syab.g_01230
OG0001127	Syal	Prap.g_00698	Syal.g_01836
OG0001127	Syag	Prap.g_00698	Syag.g_00958
OG0001127	Syaq	Prap.g_00698	Syaq.g_02692
OG0001127	Pral	Prap.g_00698	Pral.g_01570
OG0001127	Prat	Prap.g_00698	Prat.g_00956
OG0001127	Prbm	Prap.g_00698	Prbm.g_01053
OG0001127	Prbb	Prap.g_00698	Prbb.g_01059
OG0001127	Praj	Prap.g_00698	Praj.g_01013
OG0001127	Prbc	Prap.g_00698	Prbc.g_02102
OG0001127	Prag	Prap.g_00698	Prag.g_01026
OG0001127	Praw	Prap.g_00698	Praw.g_01477
OG0001127	Prav	Prap.g_00698	Prav.g_00923
OG0001127	Prac	Prap.g_00698	Prac.g_01266
OG0001127	Praq	Prap.g_00698	Praq.g_01609
OG0001127	Prar	Prap.g_00698	Prar.g_01894
OG0001127	Prad	Prap.g_00698	Prad.g_01029
OG0001127	Prao	Prap.g_00698	Prao.g_00964
OG0001127	Praa	Prap.g_00698	Praa.g_01029
OG0001127	Prbd	Prap.g_00698	Prbd.g_00330
OG0001127	Prbi	Prap.g_00698	Prbi.g_01076
OG0001127	Prae	Prap.g_00698	Prae.g_01030
OG0001127	Prax	Prap.g_00698	Prax.g_01194
OG0001127	Pray	Prap.g_00698	Pray.g_00574
OG0001127	Praz	Prap.g_00698	Praz.g_01286
OG0001127	Prba	Prap.g_00698	Prba.g_01274
OG0001127	Pras	Prap.g_00698	Pras.g_01924
OG0001127	Prau	Prap.g_00698	Prau.g_01079
OG0001127	Prab	Prap.g_00698	Prab.g_00939
OG0001127	Pran	Prap.g_00698	Pran.g_00558
OG0001127	Prai	Prap.g_00698	Prai.g_00928
OG0001127	Pram	Prap.g_00698	Pram.g_00898
OG0001127	Prbh	Prap.g_00698	Prbh.g_01041
OG0001127	Prak	Prap.g_00698	Prak.g_00930
OG0001127	Prbe	Prap.g_00698	Prbe.g_01307
OG0001127	Prbf	Prap.g_00698	Prbf.g_01160
OG0001127	Prbg	Prap.g_00698	Prbg.g_01244
OG0001127	Prbn	Prap.g_00698	Prbn.g_01461
OG0001128	Syas	Prap.g_00700	Syas.g_00995
OG0001128	Syat	Prap.g_00700	Syat.g_00786
OG0001128	Syar	Prap.g_00700	Syar.g_01371
OG0001128	Syan	Prap.g_00700	Syan.g_00303
OG0001128	Syao	Prap.g_00700	Syao.g_00508
OG0001128	Syad	Prap.g_00700	Syad.g_01280
OG0001128	Syaj	Prap.g_00700	Syaj.g_00417
OG0001128	Syac	Prap.g_00700	Syac.g_00875
OG0001128	Syah	Prap.g_00700	Syah.g_02040
OG0001128	Syaf	Prap.g_00700	Syaf.g_01413
OG0001128	Syai	Prap.g_00700	Syai.g_02017
OG0001128	Syam	Prap.g_00700	Syam.g_00764
OG0001128	Syae	Prap.g_00700	Syae.g_00803
OG0001128	Syaa	Prap.g_00700	Syaa.g_00868
OG0001128	Syag	Prap.g_00700	Syag.g_00961
OG0001128	Syaq	Prap.g_00700	Syaq.g_02689
OG0001128	Syak	Prap.g_00700	Syak.g_00753
OG0001128	Syab	Prap.g_00700	Syab.g_01227
OG0001128	Syal	Prap.g_00700	Syal.g_01833
OG0001128	Prah	Prap.g_00700	Prah.g_00907
OG0001128	Praf	Prap.g_00700	Praf.g_01283
OG0001128	Prbj	Prap.g_00700	Prbj.g_01846
OG0001128	Prbk	Prap.g_00700	Prbk.g_00064
OG0001128	Prbl	Prap.g_00700	Prbl.g_00935
OG0001128	Prbm	Prap.g_00700	Prbm.g_01056
OG0001128	Prbb	Prap.g_00700	Prbb.g_01062
OG0001128	Praj	Prap.g_00700	Praj.g_01016
OG0001128	Prbc	Prap.g_00700	Prbc.g_02105
OG0001128	Pral	Prap.g_00700	Pral.g_01569
OG0001128	Prat	Prap.g_00700	Prat.g_00957
OG0001128	Prai	Prap.g_00700	Prai.g_00926
OG0001128	Prab	Prap.g_00700	Prab.g_00937
OG0001128	Pran	Prap.g_00700	Pran.g_00560
OG0001128	Prag	Prap.g_00700	Prag.g_01028
OG0001128	Praw	Prap.g_00700	Praw.g_01475
OG0001128	Prac	Prap.g_00700	Prac.g_01264
OG0001128	Praq	Prap.g_00700	Praq.g_01611
OG0001128	Prar	Prap.g_00700	Prar.g_01896
OG0001128	Prav	Prap.g_00700	Prav.g_00925
OG0001128	Prad	Prap.g_00700	Prad.g_01026
OG0001128	Pray	Prap.g_00700	Pray.g_00576
OG0001128	Praz	Prap.g_00700	Praz.g_01284
OG0001128	Prba	Prap.g_00700	Prba.g_01272
OG0001128	Pras	Prap.g_00700	Pras.g_01926
OG0001128	Prau	Prap.g_00700	Prau.g_01081
OG0001128	Prbi	Prap.g_00700	Prbi.g_01078
OG0001128	Praa	Prap.g_00700	Praa.g_01031
OG0001128	Prbd	Prap.g_00700	Prbd.g_00332
OG0001128	Prao	Prap.g_00700	Prao.g_00966
OG0001128	Prae	Prap.g_00700	Prae.g_01032
OG0001128	Prax	Prap.g_00700	Prax.g_01196
OG0001128	Pram	Prap.g_00700	Pram.g_00896
OG0001128	Prbh	Prap.g_00700	Prbh.g_01039
OG0001128	Prak	Prap.g_00700	Prak.g_00928
OG0001128	Prbe	Prap.g_00700	Prbe.g_01305
OG0001128	Prbf	Prap.g_00700	Prbf.g_01162
OG0001128	Prbg	Prap.g_00700	Prbg.g_01242
OG0001128	Prbn	Prap.g_00700	Prbn.g_01463
OG0001129	Syar	Prap.g_00701	Syar.g_01369
OG0001129	Syat	Prap.g_00701	Syat.g_00784
OG0001129	Syas	Prap.g_00701	Syas.g_00997
OG0001129	Syan	Prap.g_00701	Syan.g_00301
OG0001129	Syao	Prap.g_00701	Syao.g_00510
OG0001129	Syaq	Prap.g_00701	Syaq.g_02687
OG0001129	Syak	Prap.g_00701	Syak.g_00751
OG0001129	Syab	Prap.g_00701	Syab.g_01225
OG0001129	Syal	Prap.g_00701	Syal.g_01831
OG0001129	Prbj	Prap.g_00701	Prbj.g_01845
OG0001129	Prbk	Prap.g_00701	Prbk.g_00063
OG0001129	Prbl	Prap.g_00701	Prbl.g_00934
OG0001129	Praf	Prap.g_00701	Praf.g_01281
OG0001129	Prah	Prap.g_00701	Prah.g_00908
OG0001129	Syag	Prap.g_00701	Syag.g_00963
OG0001129	Syaf	Prap.g_00701	Syaf.g_01415
OG0001129	Syaa	Prap.g_00701	Syaa.g_00870
OG0001129	Syai	Prap.g_00701	Syai.g_02015
OG0001129	Syam	Prap.g_00701	Syam.g_00766
OG0001129	Syac	Prap.g_00701	Syac.g_00877
OG0001129	Syah	Prap.g_00701	Syah.g_02038
OG0001129	Syae	Prap.g_00701	Syae.g_00801
OG0001129	Syad	Prap.g_00701	Syad.g_01282
OG0001129	Syaj	Prap.g_00701	Syaj.g_00419
OG0001129	Prbm	Prap.g_00701	Prbm.g_01057
OG0001129	Praj	Prap.g_00701	Praj.g_01017
OG0001129	Prbb	Prap.g_00701	Prbb.g_01063
OG0001129	Prbc	Prap.g_00701	Prbc.g_02106
OG0001129	Prab	Prap.g_00701	Prab.g_00936
OG0001129	Pran	Prap.g_00701	Pran.g_00561
OG0001129	Prai	Prap.g_00701	Prai.g_00925
OG0001129	Prau	Prap.g_00701	Prau.g_01082
OG0001129	Pras	Prap.g_00701	Pras.g_01927
OG0001129	Pray	Prap.g_00701	Pray.g_00577
OG0001129	Praz	Prap.g_00701	Praz.g_01283
OG0001129	Prba	Prap.g_00701	Prba.g_01271
OG0001129	Prac	Prap.g_00701	Prac.g_01263
OG0001129	Praq	Prap.g_00701	Praq.g_01612
OG0001129	Prar	Prap.g_00701	Prar.g_01897
OG0001129	Prag	Prap.g_00701	Prag.g_01029
OG0001129	Praw	Prap.g_00701	Praw.g_01474
OG0001129	Prav	Prap.g_00701	Prav.g_00926
OG0001129	Prae	Prap.g_00701	Prae.g_01033
OG0001129	Prao	Prap.g_00701	Prao.g_00967
OG0001129	Praa	Prap.g_00701	Praa.g_01032
OG0001129	Prbd	Prap.g_00701	Prbd.g_00333
OG0001129	Prax	Prap.g_00701	Prax.g_01197
OG0001129	Prad	Prap.g_00701	Prad.g_01025
OG0001129	Prbi	Prap.g_00701	Prbi.g_01079
OG0001129	Pral	Prap.g_00701	Pral.g_01568
OG0001129	Prat	Prap.g_00701	Prat.g_00958
OG0001129	Pram	Prap.g_00701	Pram.g_00895
OG0001129	Prbh	Prap.g_00701	Prbh.g_01038
OG0001129	Prak	Prap.g_00701	Prak.g_00927
OG0001129	Prbe	Prap.g_00701	Prbe.g_01304
OG0001129	Prbf	Prap.g_00701	Prbf.g_01163
OG0001129	Prbg	Prap.g_00701	Prbg.g_01241
OG0001129	Prbn	Prap.g_00701	Prbn.g_01464
OG0001130	Syas	Prap.g_00702	Syas.g_00998
OG0001130	Syan	Prap.g_00702	Syan.g_00300
OG0001130	Syar	Prap.g_00702	Syar.g_01368
OG0001130	Syat	Prap.g_00702	Syat.g_00783
OG0001130	Syao	Prap.g_00702	Syao.g_00511
OG0001130	Prbj	Prap.g_00702	Prbj.g_01844
OG0001130	Prbk	Prap.g_00702	Prbk.g_00062
OG0001130	Prbl	Prap.g_00702	Prbl.g_00933
OG0001130	Praf	Prap.g_00702	Praf.g_01280
OG0001130	Prah	Prap.g_00702	Prah.g_00909
OG0001130	Syaq	Prap.g_00702	Syaq.g_02686
OG0001130	Syag	Prap.g_00702	Syag.g_00964
OG0001130	Syak	Prap.g_00702	Syak.g_00750
OG0001130	Syab	Prap.g_00702	Syab.g_01224
OG0001130	Syal	Prap.g_00702	Syal.g_01830
OG0001130	Syac	Prap.g_00702	Syac.g_00878
OG0001130	Syah	Prap.g_00702	Syah.g_02037
OG0001130	Syad	Prap.g_00702	Syad.g_01283
OG0001130	Syaj	Prap.g_00702	Syaj.g_00420
OG0001130	Syaa	Prap.g_00702	Syaa.g_00871
OG0001130	Syae	Prap.g_00702	Syae.g_00800
OG0001130	Syaf	Prap.g_00702	Syaf.g_01416
OG0001130	Syai	Prap.g_00702	Syai.g_02014
OG0001130	Syam	Prap.g_00702	Syam.g_00767
OG0001130	Prbb	Prap.g_00702	Prbb.g_01064
OG0001130	Praj	Prap.g_00702	Praj.g_01018
OG0001130	Prbm	Prap.g_00702	Prbm.g_01058
OG0001130	Prbc	Prap.g_00702	Prbc.g_02107
OG0001130	Prac	Prap.g_00702	Prac.g_01262
OG0001130	Praq	Prap.g_00702	Praq.g_01613
OG0001130	Prar	Prap.g_00702	Prar.g_01898
OG0001130	Pray	Prap.g_00702	Pray.g_00578
OG0001130	Praz	Prap.g_00702	Praz.g_01282
OG0001130	Prba	Prap.g_00702	Prba.g_01270
OG0001130	Pras	Prap.g_00702	Pras.g_01928
OG0001130	Prau	Prap.g_00702	Prau.g_01083
OG0001130	Prav	Prap.g_00702	Prav.g_00927
OG0001130	Prad	Prap.g_00702	Prad.g_01024
OG0001130	Prbi	Prap.g_00702	Prbi.g_01080
OG0001130	Prao	Prap.g_00702	Prao.g_00968
OG0001130	Prbd	Prap.g_00702	Prbd.g_00334
OG0001130	Prae	Prap.g_00702	Prae.g_01034
OG0001130	Prax	Prap.g_00702	Prax.g_01198
OG0001130	Praa	Prap.g_00702	Praa.g_01033
OG0001130	Prag	Prap.g_00702	Prag.g_01030
OG0001130	Praw	Prap.g_00702	Praw.g_01473
OG0001130	Prab	Prap.g_00702	Prab.g_00935
OG0001130	Pran	Prap.g_00702	Pran.g_00562
OG0001130	Prai	Prap.g_00702	Prai.g_00924
OG0001130	Pral	Prap.g_00702	Pral.g_01567
OG0001130	Prat	Prap.g_00702	Prat.g_00959
OG0001130	Pram	Prap.g_00702	Pram.g_00894
OG0001130	Prbh	Prap.g_00702	Prbh.g_01037
OG0001130	Prak	Prap.g_00702	Prak.g_00926
OG0001130	Prbe	Prap.g_00702	Prbe.g_01303
OG0001130	Prbf	Prap.g_00702	Prbf.g_01164
OG0001130	Prbg	Prap.g_00702	Prbg.g_01240
OG0001130	Prbn	Prap.g_00702	Prbn.g_01465
OG0001131	Syas	Prap.g_01345	Syas.g_01401
OG0001131	Syat	Prap.g_01345	Syat.g_01674
OG0001131	Prbj	Prap.g_01345	Prbj.g_02687
OG0001131	Prbk	Prap.g_01345	Prbk.g_00627
OG0001131	Prbl	Prap.g_01345	Prbl.g_02575
OG0001131	Praf	Prap.g_01345	Praf.g_01296
OG0001131	Prah	Prap.g_01345	Prah.g_00893
OG0001131	Syak	Prap.g_01345	Syak.g_00389
OG0001131	Syaq	Prap.g_01345	Syaq.g_02284
OG0001131	Syaa	Prap.g_01345	Syaa.g_01108
OG0001131	Syad	Prap.g_01345	Syad.g_01953
OG0001131	Syaj	Prap.g_01345	Syaj.g_01070
OG0001131	Syae	Prap.g_01345	Syae.g_00562
