Orthogroup	Species	Syad	Orthologs
OG0001374	Prab	Syad.g_00099	Prab.g_01088
OG0001374	Pran	Syad.g_00099	Pran.g_00191
OG0001374	Prag	Syad.g_00099	Prag.g_00888
OG0001374	Praw	Syad.g_00099	Praw.g_01615
OG0001374	Prbd	Syad.g_00099	Prbd.g_00186
OG0001374	Pras	Syad.g_00099	Pras.g_01784
OG0001374	Prau	Syad.g_00099	Prau.g_00938
OG0001374	Prav	Syad.g_00099	Prav.g_00479
OG0001374	Prad	Syad.g_00099	Prad.g_00264
OG0001374	Pray	Syad.g_00099	Pray.g_00432
OG0001374	Praz	Syad.g_00099	Praz.g_01428
OG0001374	Prba	Syad.g_00099	Prba.g_01415
OG0001374	Praa	Syad.g_00099	Praa.g_00888
OG0001374	Prao	Syad.g_00099	Prao.g_00824
OG0001374	Prae	Syad.g_00099	Prae.g_00888
OG0001374	Prax	Syad.g_00099	Prax.g_00542
OG0001374	Prbi	Syad.g_00099	Prbi.g_00930
OG0001374	Prac	Syad.g_00099	Prac.g_00654
OG0001374	Praq	Syad.g_00099	Praq.g_00839
OG0001374	Prar	Syad.g_00099	Prar.g_01540
OG0001374	Syaq	Syad.g_00099	Syaq.g_01198
OG0001374	Syac	Syad.g_00099	Syac.g_02427
OG0001374	Syah	Syad.g_00099	Syah.g_00436
OG0001374	Syai	Syad.g_00099	Syai.g_02863
OG0001374	Syaa	Syad.g_00099	Syaa.g_02679
OG0001374	Syag	Syad.g_00099	Syag.g_02202
OG0001374	Syak	Syad.g_00099	Syak.g_01863
OG0001374	Syaf	Syad.g_00099	Syaf.g_00571
OG0001374	Syam	Syad.g_00099	Syam.g_02377
OG0001374	Syab	Syad.g_00099	Syab.g_02848
OG0001374	Syal	Syad.g_00099	Syal.g_01145
OG0001374	Syae	Syad.g_00099	Syae.g_01648
OG0001374	Syaj	Syad.g_00099	Syaj.g_02203
OG0001375	Syao	Syad.g_00080	Syao.g_01236
OG0001375	Syag	Syad.g_00080	Syag.g_00563
OG0001375	Praj	Syad.g_00080	Praj.g_00866
OG0001375	Prbc	Syad.g_00080	Prbc.g_01955
OG0001375	Prbm	Syad.g_00080	Prbm.g_00908
OG0001375	Prbb	Syad.g_00080	Prbb.g_00911
OG0001375	Prak	Syad.g_00080	Prak.g_00745
OG0001375	Prap	Syad.g_00080	Prap.g_00663
OG0001375	Prbe	Syad.g_00080	Prbe.g_00102
OG0001375	Prbf	Syad.g_00080	Prbf.g_00841
OG0001375	Prbg	Syad.g_00080	Prbg.g_01059
OG0001375	Prbn	Syad.g_00080	Prbn.g_01933
OG0001375	Pram	Syad.g_00080	Pram.g_00710
OG0001375	Prbh	Syad.g_00080	Prbh.g_00854
OG0001375	Pral	Syad.g_00080	Pral.g_01823
OG0001375	Prat	Syad.g_00080	Prat.g_00691
OG0001375	Prai	Syad.g_00080	Prai.g_01063
OG0001375	Prab	Syad.g_00080	Prab.g_01087
OG0001375	Pran	Syad.g_00080	Pran.g_00192
OG0001375	Prac	Syad.g_00080	Prac.g_01404
OG0001375	Praq	Syad.g_00080	Praq.g_01470
OG0001375	Prar	Syad.g_00080	Prar.g_01756
OG0001375	Prag	Syad.g_00080	Prag.g_00889
OG0001375	Praw	Syad.g_00080	Praw.g_01614
OG0001375	Prao	Syad.g_00080	Prao.g_00825
OG0001375	Praa	Syad.g_00080	Praa.g_00889
OG0001375	Pray	Syad.g_00080	Pray.g_00433
OG0001375	Praz	Syad.g_00080	Praz.g_01427
OG0001375	Prba	Syad.g_00080	Prba.g_01414
OG0001375	Prav	Syad.g_00080	Prav.g_00480
OG0001375	Prbi	Syad.g_00080	Prbi.g_00931
OG0001375	Prae	Syad.g_00080	Prae.g_00889
OG0001375	Pras	Syad.g_00080	Pras.g_01785
OG0001375	Prau	Syad.g_00080	Prau.g_00939
OG0001375	Prad	Syad.g_00080	Prad.g_00263
OG0001375	Prbd	Syad.g_00080	Prbd.g_00187
OG0001375	Prax	Syad.g_00080	Prax.g_00543
OG0001375	Syaq	Syad.g_00080	Syaq.g_00701
OG0001375	Syab	Syad.g_00080	Syab.g_00358
OG0001375	Syal	Syad.g_00080	Syal.g_01191
OG0001375	Syaa	Syad.g_00080	Syaa.g_02665
OG0001375	Syae	Syad.g_00080	Syae.g_01630
OG0001375	Syac	Syad.g_00080	Syac.g_02414
OG0001375	Syah	Syad.g_00080	Syah.g_00449
OG0001375	Syaf	Syad.g_00080	Syaf.g_00589
OG0001375	Syai	Syad.g_00080	Syai.g_02843
OG0001375	Syam	Syad.g_00080	Syam.g_02362
OG0001375	Syak	Syad.g_00080	Syak.g_01876
OG0001375	Syaj	Syad.g_00080	Syaj.g_02185
OG0001376	Prbj	Syad.g_00015	Prbj.g_01978
OG0001376	Prbk	Syad.g_00015	Prbk.g_02183
OG0001376	Prbl	Syad.g_00015	Prbl.g_02216
OG0001376	Praf	Syad.g_00015	Praf.g_02677
OG0001376	Prah	Syad.g_00015	Prah.g_02511
OG0001376	Prbc	Syad.g_00015	Prbc.g_01943
OG0001376	Prbm	Syad.g_00015	Prbm.g_00896
OG0001376	Praj	Syad.g_00015	Praj.g_00854
OG0001376	Prbb	Syad.g_00015	Prbb.g_00899
OG0001376	Prab	Syad.g_00015	Prab.g_01106
OG0001376	Pran	Syad.g_00015	Pran.g_00173
OG0001376	Prai	Syad.g_00015	Prai.g_01069
OG0001376	Prav	Syad.g_00015	Prav.g_00220
OG0001376	Prao	Syad.g_00015	Prao.g_00987
OG0001376	Pras	Syad.g_00015	Pras.g_01944
OG0001376	Prau	Syad.g_00015	Prau.g_01098
OG0001376	Prac	Syad.g_00015	Prac.g_01246
OG0001376	Praq	Syad.g_00015	Praq.g_01628
OG0001376	Prar	Syad.g_00015	Prar.g_01914
OG0001376	Prbi	Syad.g_00015	Prbi.g_01096
OG0001376	Prag	Syad.g_00015	Prag.g_01045
OG0001376	Praw	Syad.g_00015	Praw.g_01458
OG0001376	Praa	Syad.g_00015	Praa.g_01049
OG0001376	Prae	Syad.g_00015	Prae.g_01050
OG0001376	Prax	Syad.g_00015	Prax.g_01214
OG0001376	Prbd	Syad.g_00015	Prbd.g_00350
OG0001376	Prad	Syad.g_00015	Prad.g_01009
OG0001376	Pray	Syad.g_00015	Pray.g_00594
OG0001376	Praz	Syad.g_00015	Praz.g_00076
OG0001376	Prba	Syad.g_00015	Prba.g_01254
OG0001376	Syab	Syad.g_00015	Syab.g_02782
OG0001376	Syal	Syad.g_00015	Syal.g_01095
OG0001376	Syat	Syad.g_00015	Syat.g_00841
OG0001376	Syas	Syad.g_00015	Syas.g_00468
OG0001376	Syao	Syad.g_00015	Syao.g_00617
OG0001376	Syan	Syad.g_00015	Syan.g_00511
OG0001376	Syap	Syad.g_00015	Syap.g_01991
OG0001376	Syar	Syad.g_00015	Syar.g_02600
OG0001376	Syag	Syad.g_00015	Syag.g_02153
OG0001376	Syaf	Syad.g_00015	Syaf.g_00626
OG0001376	Syak	Syad.g_00015	Syak.g_01916
OG0001376	Syae	Syad.g_00015	Syae.g_01589
OG0001376	Syam	Syad.g_00015	Syam.g_02332
OG0001376	Syaa	Syad.g_00015	Syaa.g_02614
OG0001376	Syai	Syad.g_00015	Syai.g_02795
OG0001376	Syaj	Syad.g_00015	Syaj.g_02140
OG0001376	Syac	Syad.g_00015	Syac.g_02376
OG0001376	Syah	Syad.g_00015	Syah.g_00483
OG0001377	Praj	Syad.g_00014	Praj.g_00855
OG0001377	Prbb	Syad.g_00014	Prbb.g_00900
OG0001377	Prbc	Syad.g_00014	Prbc.g_01944
OG0001377	Prbm	Syad.g_00014	Prbm.g_00897
OG0001377	Prab	Syad.g_00014	Prab.g_01107
OG0001377	Pran	Syad.g_00014	Pran.g_00172
OG0001377	Prai	Syad.g_00014	Prai.g_01070
OG0001377	Prao	Syad.g_00014	Prao.g_00988
OG0001377	Prag	Syad.g_00014	Prag.g_01046
OG0001377	Praw	Syad.g_00014	Praw.g_01457
OG0001377	Pray	Syad.g_00014	Pray.g_00595
OG0001377	Praz	Syad.g_00014	Praz.g_00077
OG0001377	Prba	Syad.g_00014	Prba.g_01253
OG0001377	Prac	Syad.g_00014	Prac.g_01245
OG0001377	Praq	Syad.g_00014	Praq.g_01629
OG0001377	Prar	Syad.g_00014	Prar.g_01915
OG0001377	Prav	Syad.g_00014	Prav.g_00221
OG0001377	Pras	Syad.g_00014	Pras.g_01945
OG0001377	Prau	Syad.g_00014	Prau.g_01099
OG0001377	Praa	Syad.g_00014	Praa.g_01050
OG0001377	Prax	Syad.g_00014	Prax.g_01215
OG0001377	Prbd	Syad.g_00014	Prbd.g_00351
OG0001377	Prad	Syad.g_00014	Prad.g_01008
OG0001377	Prbi	Syad.g_00014	Prbi.g_01097
OG0001377	Prae	Syad.g_00014	Prae.g_01051
OG0001377	Prbj	Syad.g_00014	Prbj.g_01977
OG0001377	Prbk	Syad.g_00014	Prbk.g_02182
OG0001377	Prbl	Syad.g_00014	Prbl.g_02217
OG0001377	Praf	Syad.g_00014	Praf.g_02676
OG0001377	Prah	Syad.g_00014	Prah.g_02510
OG0001377	Syan	Syad.g_00014	Syan.g_00510
OG0001377	Syao	Syad.g_00014	Syao.g_00618
OG0001377	Syap	Syad.g_00014	Syap.g_01992
OG0001377	Syas	Syad.g_00014	Syas.g_00467
OG0001377	Syar	Syad.g_00014	Syar.g_02599
OG0001377	Syat	Syad.g_00014	Syat.g_00842
OG0001377	Syab	Syad.g_00014	Syab.g_02781
OG0001377	Syal	Syad.g_00014	Syal.g_01094
OG0001377	Syag	Syad.g_00014	Syag.g_02152
OG0001377	Syac	Syad.g_00014	Syac.g_02375
OG0001377	Syah	Syad.g_00014	Syah.g_00484
OG0001377	Syam	Syad.g_00014	Syam.g_02331
OG0001377	Syaj	Syad.g_00014	Syaj.g_02139
OG0001377	Syaf	Syad.g_00014	Syaf.g_00627
OG0001377	Syak	Syad.g_00014	Syak.g_01917
OG0001377	Syae	Syad.g_00014	Syae.g_01588
OG0001377	Syaa	Syad.g_00014	Syaa.g_02613
OG0001377	Syai	Syad.g_00014	Syai.g_02794
OG0001378	Prbj	Syad.g_02454	Prbj.g_00091
OG0001378	Prbk	Syad.g_02454	Prbk.g_00337
OG0001378	Prbl	Syad.g_02454	Prbl.g_00661
OG0001378	Praf	Syad.g_02454	Praf.g_01997
OG0001378	Prah	Syad.g_02454	Prah.g_00223
OG0001378	Syas	Syad.g_02454	Syas.g_01500
OG0001378	Syan	Syad.g_02454	Syan.g_02392
OG0001378	Syao	Syad.g_02454	Syao.g_01732
OG0001378	Syap	Syad.g_02454	Syap.g_02055
OG0001378	Prbm	Syad.g_02454	Prbm.g_00443
OG0001378	Praj	Syad.g_02454	Praj.g_00428
OG0001378	Prbb	Syad.g_02454	Prbb.g_00439
OG0001378	Prbc	Syad.g_02454	Prbc.g_01495
OG0001378	Prab	Syad.g_02454	Prab.g_01149
OG0001378	Pran	Syad.g_02454	Pran.g_00130
OG0001378	Prai	Syad.g_02454	Prai.g_01112
OG0001378	Prad	Syad.g_02454	Prad.g_00634
OG0001378	Pras	Syad.g_02454	Pras.g_01987
OG0001378	Prau	Syad.g_02454	Prau.g_01141
OG0001378	Pray	Syad.g_02454	Pray.g_00133
OG0001378	Praz	Syad.g_02454	Praz.g_00061
OG0001378	Prba	Syad.g_02454	Prba.g_00750
OG0001378	Prao	Syad.g_02454	Prao.g_01157
OG0001378	Prae	Syad.g_02454	Prae.g_01095
OG0001378	Prax	Syad.g_02454	Prax.g_00125
OG0001378	Prbd	Syad.g_02454	Prbd.g_00394
OG0001378	Prbi	Syad.g_02454	Prbi.g_01141
OG0001378	Praa	Syad.g_02454	Praa.g_01094
OG0001378	Prag	Syad.g_02454	Prag.g_01090
OG0001378	Praw	Syad.g_02454	Praw.g_00171
OG0001378	Prac	Syad.g_02454	Prac.g_01047
OG0001378	Praq	Syad.g_02454	Praq.g_01272
OG0001378	Prar	Syad.g_02454	Prar.g_01325
OG0001378	Prav	Syad.g_02454	Prav.g_00003
OG0001378	Syar	Syad.g_02454	Syar.g_01174
OG0001378	Syat	Syad.g_02454	Syat.g_02967
OG0001378	Syaq	Syad.g_02454	Syaq.g_00506
OG0001378	Syag	Syad.g_02454	Syag.g_00028
OG0001378	Syak	Syad.g_02454	Syak.g_01196
OG0001378	Syab	Syad.g_02454	Syab.g_00578
OG0001378	Syal	Syad.g_02454	Syal.g_00529
OG0001378	Syac	Syad.g_02454	Syac.g_00689
OG0001378	Syah	Syad.g_02454	Syah.g_02239
OG0001378	Syam	Syad.g_02454	Syam.g_01872
OG0001378	Syaf	Syad.g_02454	Syaf.g_01209
OG0001378	Syai	Syad.g_02454	Syai.g_02232
OG0001378	Syaa	Syad.g_02454	Syaa.g_00700
OG0001378	Syae	Syad.g_02454	Syae.g_00998
OG0001378	Syaj	Syad.g_02454	Syaj.g_01559
OG0001379	Syap	Syad.g_02397	Syap.g_01474
OG0001379	Syan	Syad.g_02397	Syan.g_01206
OG0001379	Syao	Syad.g_02397	Syao.g_01441
OG0001379	Syar	Syad.g_02397	Syar.g_02772
OG0001379	Syat	Syad.g_02397	Syat.g_01147
OG0001379	Syas	Syad.g_02397	Syas.g_02861
OG0001379	Syab	Syad.g_02397	Syab.g_00923
OG0001379	Syal	Syad.g_02397	Syal.g_01609
OG0001379	Prab	Syad.g_02397	Prab.g_01320
OG0001379	Pran	Syad.g_02397	Pran.g_00882
OG0001379	Prao	Syad.g_02397	Prao.g_01282
OG0001379	Prax	Syad.g_02397	Prax.g_01905
OG0001379	Prav	Syad.g_02397	Prav.g_01432
OG0001379	Prae	Syad.g_02397	Prae.g_01323
OG0001379	Prag	Syad.g_02397	Prag.g_01349
OG0001379	Praw	Syad.g_02397	Praw.g_00975
OG0001379	Prbd	Syad.g_02397	Prbd.g_01807
OG0001379	Pray	Syad.g_02397	Pray.g_01876
OG0001379	Praz	Syad.g_02397	Praz.g_01186
OG0001379	Prba	Syad.g_02397	Prba.g_01186
OG0001379	Prbi	Syad.g_02397	Prbi.g_01385
OG0001379	Prad	Syad.g_02397	Prad.g_00364
OG0001379	Praa	Syad.g_02397	Praa.g_01312
OG0001379	Prak	Syad.g_02397	Prak.g_01271
OG0001379	Prap	Syad.g_02397	Prap.g_00555
OG0001379	Prbe	Syad.g_02397	Prbe.g_00899
OG0001379	Prbf	Syad.g_02397	Prbf.g_00032
OG0001379	Prbg	Syad.g_02397	Prbg.g_00471
OG0001379	Prbn	Syad.g_02397	Prbn.g_01090
OG0001379	Pram	Syad.g_02397	Pram.g_01224
OG0001379	Prbh	Syad.g_02397	Prbh.g_01367
OG0001379	Pral	Syad.g_02397	Pral.g_01287
OG0001379	Prat	Syad.g_02397	Prat.g_01243
OG0001379	Syai	Syad.g_02397	Syai.g_02169
OG0001379	Syam	Syad.g_02397	Syam.g_01821
OG0001379	Syae	Syad.g_02397	Syae.g_00952
OG0001379	Syaa	Syad.g_02397	Syaa.g_00744
OG0001379	Syak	Syad.g_02397	Syak.g_00927
OG0001379	Syag	Syad.g_02397	Syag.g_01183
OG0001379	Syaq	Syad.g_02397	Syaq.g_00289
OG0001379	Praf	Syad.g_02397	Praf.g_00803
OG0001379	Prah	Syad.g_02397	Prah.g_01356
OG0001379	Prbj	Syad.g_02397	Prbj.g_01720
OG0001379	Prbk	Syad.g_02397	Prbk.g_01191
OG0001379	Prbl	Syad.g_02397	Prbl.g_01714
OG0001379	Syaf	Syad.g_02397	Syaf.g_01262
OG0001379	Syac	Syad.g_02397	Syac.g_00736
OG0001379	Syah	Syad.g_02397	Syah.g_02192
OG0001379	Syaj	Syad.g_02397	Syaj.g_01503
OG0001381	Prbj	Syad.g_01266, Syad.g_00614	Prbj.g_02689
OG0001381	Prbk	Syad.g_01266, Syad.g_00614	Prbk.g_00629
OG0001381	Prbl	Syad.g_01266, Syad.g_00614	Prbl.g_02577
OG0001381	Praf	Syad.g_01266, Syad.g_00614	Praf.g_01294
OG0001381	Prah	Syad.g_01266, Syad.g_00614	Prah.g_00895
OG0001381	Prbc	Syad.g_01266, Syad.g_00614	Prbc.g_00655
OG0001381	Prbm	Syad.g_01266, Syad.g_00614	Prbm.g_01658
OG0001381	Praj	Syad.g_01266, Syad.g_00614	Praj.g_01573
OG0001381	Prbb	Syad.g_01266, Syad.g_00614	Prbb.g_01637
OG0001381	Prak	Syad.g_01266, Syad.g_00614	Prak.g_01197
OG0001381	Prap	Syad.g_01266, Syad.g_00614	Prap.g_00481
OG0001381	Prbe	Syad.g_01266, Syad.g_00614	Prbe.g_01574
OG0001381	Prbf	Syad.g_01266, Syad.g_00614	Prbf.g_00893
OG0001381	Prbg	Syad.g_01266, Syad.g_00614	Prbg.g_01511
OG0001381	Prbn	Syad.g_01266, Syad.g_00614	Prbn.g_01164
OG0001381	Pram	Syad.g_01266, Syad.g_00614	Pram.g_01165
OG0001381	Prbh	Syad.g_01266, Syad.g_00614	Prbh.g_01308
OG0001381	Prat	Syad.g_01266, Syad.g_00614	Prat.g_01181
OG0001381	Pral	Syad.g_01266, Syad.g_00614	Pral.g_01343
OG0001381	Prab	Syad.g_01266, Syad.g_00614	Prab.g_01354
OG0001381	Pran	Syad.g_01266, Syad.g_00614	Pran.g_00847
OG0001381	Prai	Syad.g_01266, Syad.g_00614	Prai.g_01364
OG0001381	Pras	Syad.g_01266, Syad.g_00614	Pras.g_00244
OG0001381	Prau	Syad.g_01266, Syad.g_00614	Prau.g_01403
OG0001381	Prax	Syad.g_01266, Syad.g_00614	Prax.g_01869
OG0001381	Prac	Syad.g_01266, Syad.g_00614	Prac.g_00211
OG0001381	Prad	Syad.g_01266, Syad.g_00614	Prad.g_00600
OG0001381	Praq	Syad.g_01266, Syad.g_00614	Praq.g_00169
OG0001381	Prar	Syad.g_01266, Syad.g_00614	Prar.g_00917
OG0001381	Praa	Syad.g_01266, Syad.g_00614	Praa.g_01360
OG0001381	Pray	Syad.g_01266, Syad.g_00614	Pray.g_01835
OG0001381	Praz	Syad.g_01266, Syad.g_00614	Praz.g_01145
OG0001381	Prba	Syad.g_01266, Syad.g_00614	Prba.g_00202
OG0001381	Prbd	Syad.g_01266, Syad.g_00614	Prbd.g_01770
OG0001381	Prav	Syad.g_01266, Syad.g_00614	Prav.g_01467
OG0001381	Prbi	Syad.g_01266, Syad.g_00614	Prbi.g_01433
OG0001381	Prag	Syad.g_01266, Syad.g_00614	Prag.g_01383
OG0001381	Praw	Syad.g_01266, Syad.g_00614	Praw.g_01010
OG0001381	Prao	Syad.g_01266, Syad.g_00614	Prao.g_01245
OG0001381	Prae	Syad.g_01266, Syad.g_00614	Prae.g_01362
OG0001381	Syab	Syad.g_01266, Syad.g_00614	Syab.g_01937
OG0001381	Syai	Syad.g_01266	Syai.g_02819
OG0001381	Syaj	Syad.g_01266	Syaj.g_00405
OG0001381	Syai	Syad.g_00614	Syai.g_01723
OG0001381	Syam	Syad.g_00614	Syam.g_00939
OG0001381	Syac	Syad.g_00614	Syac.g_02162
OG0001381	Syah	Syad.g_00614	Syah.g_00717
OG0001381	Syaj	Syad.g_00614	Syaj.g_02663
OG0001383	Syao	Syad.g_00827, Syad.g_00826	Syao.g_01291
OG0001383	Syan	Syad.g_00827, Syad.g_00826	Syan.g_01507, Syan.g_02439
OG0001383	Syat	Syad.g_00827, Syad.g_00826	Syat.g_01441
OG0001383	Syar	Syad.g_00827, Syad.g_00826	Syar.g_03016
OG0001383	Syag	Syad.g_00827	Syag.g_01775
OG0001383	Syab	Syad.g_00827	Syab.g_02363
OG0001383	Syal	Syad.g_00827	Syal.g_00677
OG0001383	Syaq	Syad.g_00827	Syaq.g_01588
OG0001383	Prbj	Syad.g_00827	Prbj.g_02617
OG0001383	Prbk	Syad.g_00827	Prbk.g_01512
OG0001383	Prbl	Syad.g_00827	Prbl.g_00190
OG0001383	Praf	Syad.g_00827	Praf.g_00394
OG0001383	Prah	Syad.g_00827	Prah.g_01770
OG0001383	Syaa	Syad.g_00827	Syaa.g_02101
OG0001383	Syae	Syad.g_00827	Syae.g_02246
OG0001383	Syaj	Syad.g_00827	Syaj.g_02884
OG0001383	Syae	Syad.g_00826	Syae.g_02245
OG0001383	Syaj	Syad.g_00826	Syaj.g_02883, Syaj.g_02882
OG0001385	Syaq	Syad.g_00088	Syaq.g_01209
OG0001385	Syac	Syad.g_00088	Syac.g_02416
OG0001385	Syah	Syad.g_00088	Syah.g_00447
OG0001385	Syab	Syad.g_00088	Syab.g_02837
OG0001385	Syal	Syad.g_00088	Syal.g_01134
OG0001385	Syam	Syad.g_00088	Syam.g_02366
OG0001385	Syao	Syad.g_00088	Syao.g_02288
OG0001385	Syag	Syad.g_00088	Syag.g_02191
OG0001385	Syaa	Syad.g_00088	Syaa.g_02668
OG0001385	Syak	Syad.g_00088	Syak.g_01874
OG0001385	Prbj	Syad.g_00088	Prbj.g_02022
OG0001385	Prbk	Syad.g_00088	Prbk.g_02227
OG0001385	Prbl	Syad.g_00088	Prbl.g_02172
OG0001385	Praf	Syad.g_00088	Praf.g_02731
OG0001385	Prah	Syad.g_00088	Prah.g_02553
OG0001385	Prbc	Syad.g_00088	Prbc.g_00911
OG0001385	Prbm	Syad.g_00088	Prbm.g_01925
OG0001385	Praj	Syad.g_00088	Praj.g_01846
OG0001385	Prbb	Syad.g_00088	Prbb.g_01901
OG0001385	Prab	Syad.g_00088	Prab.g_01099
OG0001385	Pran	Syad.g_00088	Pran.g_00180
OG0001385	Prax	Syad.g_00088	Prax.g_00531
OG0001385	Prae	Syad.g_00088	Prae.g_00877
OG0001385	Prbi	Syad.g_00088	Prbi.g_00919
OG0001385	Prao	Syad.g_00088	Prao.g_00813
OG0001385	Prav	Syad.g_00088	Prav.g_00468
OG0001385	Prac	Syad.g_00088	Prac.g_00643
OG0001385	Praq	Syad.g_00088	Praq.g_00850
OG0001385	Prar	Syad.g_00088	Prar.g_01551
OG0001385	Praa	Syad.g_00088	Praa.g_00877
OG0001385	Pray	Syad.g_00088	Pray.g_00421
OG0001385	Praz	Syad.g_00088	Praz.g_01439
OG0001385	Prba	Syad.g_00088	Prba.g_01426
OG0001385	Prad	Syad.g_00088	Prad.g_00275
OG0001385	Prbd	Syad.g_00088	Prbd.g_00175
OG0001385	Prag	Syad.g_00088	Prag.g_00877
OG0001385	Praw	Syad.g_00088	Praw.g_01626
OG0001385	Pras	Syad.g_00088	Pras.g_01773
OG0001385	Prau	Syad.g_00088	Prau.g_00927
OG0001385	Syan	Syad.g_00088	Syan.g_01632
OG0001385	Syap	Syad.g_00088	Syap.g_02650
OG0001385	Syas	Syad.g_00088	Syas.g_01956
OG0001385	Syar	Syad.g_00088	Syar.g_00628
OG0001385	Syat	Syad.g_00088	Syat.g_02521
OG0001385	Syaf	Syad.g_00088	Syaf.g_00582
OG0001385	Syai	Syad.g_00088	Syai.g_02852
OG0001385	Syae	Syad.g_00088	Syae.g_01637
OG0001385	Syaj	Syad.g_00088	Syaj.g_02192
OG0001386	Syaa	Syad.g_00089	Syaa.g_02669
OG0001386	Syak	Syad.g_00089	Syak.g_01873
OG0001386	Syag	Syad.g_00089	Syag.g_02192
OG0001386	Syao	Syad.g_00089	Syao.g_02289
OG0001386	Syam	Syad.g_00089	Syam.g_02367
OG0001386	Syac	Syad.g_00089	Syac.g_02417
OG0001386	Syah	Syad.g_00089	Syah.g_00446
OG0001386	Syab	Syad.g_00089	Syab.g_02838
OG0001386	Syal	Syad.g_00089	Syal.g_01135
OG0001386	Syaq	Syad.g_00089	Syaq.g_01208
OG0001386	Prbj	Syad.g_00089	Prbj.g_02023
OG0001386	Prbk	Syad.g_00089	Prbk.g_02228
OG0001386	Prbl	Syad.g_00089	Prbl.g_02171
OG0001386	Praf	Syad.g_00089	Praf.g_02732
OG0001386	Prah	Syad.g_00089	Prah.g_02554
OG0001386	Prbm	Syad.g_00089	Prbm.g_01926
OG0001386	Praj	Syad.g_00089	Praj.g_01847
OG0001386	Prbb	Syad.g_00089	Prbb.g_01902
OG0001386	Prbc	Syad.g_00089	Prbc.g_00912
OG0001386	Prac	Syad.g_00089	Prac.g_00644
OG0001386	Praq	Syad.g_00089	Praq.g_00849
OG0001386	Prar	Syad.g_00089	Prar.g_01550
OG0001386	Prab	Syad.g_00089	Prab.g_01098
OG0001386	Pran	Syad.g_00089	Pran.g_00181
OG0001386	Prav	Syad.g_00089	Prav.g_00469
OG0001386	Prag	Syad.g_00089	Prag.g_00878
OG0001386	Praw	Syad.g_00089	Praw.g_01625
OG0001386	Prad	Syad.g_00089	Prad.g_00274
OG0001386	Pras	Syad.g_00089	Pras.g_01774
OG0001386	Prau	Syad.g_00089	Prau.g_00928
OG0001386	Praa	Syad.g_00089	Praa.g_00878
OG0001386	Prbd	Syad.g_00089	Prbd.g_00176
OG0001386	Pray	Syad.g_00089	Pray.g_00422
OG0001386	Praz	Syad.g_00089	Praz.g_01438
OG0001386	Prba	Syad.g_00089	Prba.g_01425
OG0001386	Prae	Syad.g_00089	Prae.g_00878
OG0001386	Prax	Syad.g_00089	Prax.g_00532
OG0001386	Prao	Syad.g_00089	Prao.g_00814
OG0001386	Prbi	Syad.g_00089	Prbi.g_00920
OG0001386	Syan	Syad.g_00089	Syan.g_01633
OG0001386	Syap	Syad.g_00089	Syap.g_02649
OG0001386	Syas	Syad.g_00089	Syas.g_01957
OG0001386	Syar	Syad.g_00089	Syar.g_00629
OG0001386	Syat	Syad.g_00089	Syat.g_02522
OG0001386	Syaf	Syad.g_00089	Syaf.g_00581
OG0001386	Syai	Syad.g_00089	Syai.g_02853
OG0001386	Syae	Syad.g_00089	Syae.g_01638
OG0001386	Syaj	Syad.g_00089	Syaj.g_02193
OG0001387	Prac	Syad.g_00090	Prac.g_00645
OG0001387	Praq	Syad.g_00090	Praq.g_00848
OG0001387	Prar	Syad.g_00090	Prar.g_01549
OG0001387	Syaq	Syad.g_00090	Syaq.g_01207
OG0001387	Syak	Syad.g_00090	Syak.g_01872
OG0001387	Syab	Syad.g_00090	Syab.g_02839
OG0001387	Syal	Syad.g_00090	Syal.g_01136
OG0001387	Syac	Syad.g_00090	Syac.g_02418
OG0001387	Syah	Syad.g_00090	Syah.g_00445
OG0001387	Syaa	Syad.g_00090	Syaa.g_02670
OG0001387	Syam	Syad.g_00090	Syam.g_02368
OG0001387	Prah	Syad.g_00090	Prah.g_02555
OG0001387	Praf	Syad.g_00090	Praf.g_02733
OG0001387	Prbj	Syad.g_00090	Prbj.g_02024
OG0001387	Prbk	Syad.g_00090	Prbk.g_02229
OG0001387	Prbl	Syad.g_00090	Prbl.g_02170
OG0001387	Syao	Syad.g_00090	Syao.g_02290
OG0001387	Syag	Syad.g_00090	Syag.g_02193
OG0001387	Praj	Syad.g_00090	Praj.g_01848
OG0001387	Prbb	Syad.g_00090	Prbb.g_01903
OG0001387	Prbm	Syad.g_00090	Prbm.g_01927
OG0001387	Prbc	Syad.g_00090	Prbc.g_00913
OG0001387	Prab	Syad.g_00090	Prab.g_01097
OG0001387	Pran	Syad.g_00090	Pran.g_00182
OG0001387	Prav	Syad.g_00090	Prav.g_00470
OG0001387	Pras	Syad.g_00090	Pras.g_01775
OG0001387	Prau	Syad.g_00090	Prau.g_00929
OG0001387	Pray	Syad.g_00090	Pray.g_00423
OG0001387	Praz	Syad.g_00090	Praz.g_01437
OG0001387	Prba	Syad.g_00090	Prba.g_01424
OG0001387	Prao	Syad.g_00090	Prao.g_00815
OG0001387	Prae	Syad.g_00090	Prae.g_00879
OG0001387	Prbi	Syad.g_00090	Prbi.g_00921
OG0001387	Prax	Syad.g_00090	Prax.g_00533
OG0001387	Praa	Syad.g_00090	Praa.g_00879
OG0001387	Prad	Syad.g_00090	Prad.g_00273
OG0001387	Prbd	Syad.g_00090	Prbd.g_00177
