Orthogroup	Syal	Prbl
OG0002016	Syal.g_00992	Prbl.g_01247
OG0002017	Syal.g_01124	Prbl.g_02184
OG0002018	Syal.g_01166	Prbl.g_02156
OG0002035	Syal.g_00041	Prbl.g_00002
OG0002037	Syal.g_01752	Prbl.g_00509
OG0002038	Syal.g_01663	Prbl.g_02094
OG0002039	Syal.g_01682	Prbl.g_02107
OG0002040	Syal.g_01685	Prbl.g_00177
OG0002041	Syal.g_01963	Prbl.g_02500
OG0002042	Syal.g_01984	Prbl.g_02484
OG0002043	Syal.g_02032	Prbl.g_02439
OG0002044	Syal.g_02456	Prbl.g_01536
OG0002045	Syal.g_00472	Prbl.g_01347
OG0002046	Syal.g_00476	Prbl.g_01350
OG0002048	Syal.g_00299	Prbl.g_01173
OG0002050	Syal.g_01244	Prbl.g_01471
OG0002051	Syal.g_00923	Prbl.g_00268
OG0002111	Syal.g_02674, Syal.g_01017, Syal.g_02655	Prbl.g_02632
OG0002113	Syal.g_00134	Prbl.g_01979
OG0002114	Syal.g_00048	Prbl.g_00329
OG0002115	Syal.g_00578	Prbl.g_00402
OG0002117	Syal.g_01672	Prbl.g_02101
OG0002118	Syal.g_01733	Prbl.g_01371
OG0002119	Syal.g_00982	Prbl.g_01107
OG0002121	Syal.g_00035	Prbl.g_01532
OG0002122	Syal.g_01789	Prbl.g_01860
OG0002124	Syal.g_02488	Prbl.g_01558
OG0002127	Syal.g_00880	Prbl.g_00308
OG0002128	Syal.g_02504	Prbl.g_02201
OG0002130	Syal.g_01603	Prbl.g_01720
OG0002154	Syal.g_01438	Prbl.g_00829
OG0002159	Syal.g_01505	Prbl.g_01233
OG0002161	Syal.g_00054	Prbl.g_00327
OG0002162	Syal.g_02785	Prbl.g_01798
OG0002166	Syal.g_01784	Prbl.g_01856
OG0002167	Syal.g_00003	Prbl.g_01841
OG0002168	Syal.g_01840	Prbl.g_00941
OG0002170	Syal.g_00344	Prbl.g_01198
OG0002172	Syal.g_00996	Prbl.g_01251
OG0002173	Syal.g_00980	Prbl.g_00125
OG0002174	Syal.g_01125	Prbl.g_02183
OG0002175	Syal.g_01725	Prbl.g_02270
OG0002229	Syal.g_00187	Prbl.g_02034
OG0002231	Syal.g_01612	Prbl.g_01842
OG0002233	Syal.g_00673	Prbl.g_01828
OG0002234	Syal.g_01552	Prbl.g_02569
OG0002235	Syal.g_02235	Prbl.g_02357
OG0002236	Syal.g_02189	Prbl.g_01575
OG0002237	Syal.g_02643	Prbl.g_01633
OG0002238	Syal.g_02071	Prbl.g_01039
OG0002239	Syal.g_00559	Prbl.g_00717
OG0002241	Syal.g_00477	Prbl.g_01351
OG0002277	Syal.g_00168	Prbl.g_02013
OG0002279	Syal.g_00822	Prbl.g_00550
OG0002281	Syal.g_02779	Prbl.g_01793
OG0002288	Syal.g_00377, Syal.g_00376, Syal.g_00375, Syal.g_02841	Prbl.g_00233
OG0002289	Syal.g_00479	Prbl.g_01353
OG0002290	Syal.g_00928, Syal.g_00496, Syal.g_02404	Prbl.g_01926
OG0002291	Syal.g_00876	Prbl.g_00071
OG0002292	Syal.g_00948	Prbl.g_00087
OG0002328	Syal.g_00802	Prbl.g_00570
OG0002330	Syal.g_01805	Prbl.g_00015
OG0002331	Syal.g_01571	Prbl.g_00028
OG0002332	Syal.g_02070	Prbl.g_01040
OG0002333	Syal.g_02072	Prbl.g_01038
OG0002334	Syal.g_00027	Prbl.g_00250
OG0002335	Syal.g_00378, Syal.g_00379	Prbl.g_00232
OG0002336	Syal.g_00460	Prbl.g_01338
OG0002337	Syal.g_01256	Prbl.g_01460
OG0002340	Syal.g_00973	Prbl.g_00133
OG0002350	Syal.g_00335	Prbl.g_01192
OG0002382	Syal.g_02906	Prbl.g_00520
OG0002390	Syal.g_00942	Prbl.g_00081
OG0002391	Syal.g_00848	Prbl.g_01009
OG0002394	Syal.g_01028	Prbl.g_02265
OG0002432	Syal.g_01034, Syal.g_01035, Syal.g_01036	Prbl.g_02262
OG0002433	Syal.g_00969	Prbl.g_00477
OG0002434	Syal.g_02802	Prbl.g_01893
OG0002438	Syal.g_01088	Prbl.g_01843
OG0002440	Syal.g_01916	Prbl.g_02534
OG0002444	Syal.g_00055	Prbl.g_00239
OG0002446	Syal.g_00436	Prbl.g_01336
OG0002447	Syal.g_00478	Prbl.g_01352
OG0002451	Syal.g_00743	Prbl.g_01533
OG0002461	Syal.g_00503	Prbl.g_00626
OG0002492	Syal.g_01030, Syal.g_01029, Syal.g_01031	Prbl.g_02264
OG0002494	Syal.g_02768	Prbl.g_00459
OG0002496	Syal.g_01193	Prbl.g_02302
OG0002563	Syal.g_00071	Prbl.g_00217
OG0002568	Syal.g_02756	Prbl.g_01767
OG0002569	Syal.g_02132, Syal.g_01194	Prbl.g_02301
OG0002570	Syal.g_01197	Prbl.g_02299
OG0002577	Syal.g_00511	Prbl.g_00637
OG0002580	Syal.g_01129	Prbl.g_02176
OG0002582	Syal.g_01382	Prbl.g_02047
OG0002590	Syal.g_00017	Prbl.g_01044
OG0002593	Syal.g_02964	Prbl.g_01385
OG0002631	Syal.g_00791	Prbl.g_01157
OG0002632	Syal.g_01033	Prbl.g_02263
OG0002633	Syal.g_00051	Prbl.g_00736
OG0002636	Syal.g_01570	Prbl.g_01090
OG0002637	Syal.g_02502	Prbl.g_01698
OG0002639	Syal.g_01535	Prbl.g_01876
OG0002641	Syal.g_01192	Prbl.g_02303
OG0002642	Syal.g_01196	Prbl.g_02300
OG0002643	Syal.g_02377	Prbl.g_02292
OG0002644	Syal.g_02627	Prbl.g_01648
OG0002645	Syal.g_02626	Prbl.g_01649
OG0002648	Syal.g_01058	Prbl.g_02247
OG0002649	Syal.g_01059	Prbl.g_02246
OG0002650	Syal.g_01060	Prbl.g_02245
OG0002652	Syal.g_02486, Syal.g_03010	Prbl.g_00688
OG0002704	Syal.g_00188	Prbl.g_02035
OG0002705	Syal.g_02503	Prbl.g_02384
OG0002711	Syal.g_00278	Prbl.g_01607
OG0002712	Syal.g_02625	Prbl.g_01650
OG0002713	Syal.g_02624	Prbl.g_01654
OG0002717	Syal.g_00977	Prbl.g_00128
OG0002795	Syal.g_00185	Prbl.g_02031
OG0002798	Syal.g_01662	Prbl.g_02093
OG0002802	Syal.g_01949	Prbl.g_02512
OG0002803	Syal.g_01540	Prbl.g_01608
OG0002844	Syal.g_00186	Prbl.g_02032
OG0002845	Syal.g_01490	Prbl.g_01227
OG0002909	Syal.g_02520	Prbl.g_01673
OG0002938	Syal.g_01520	Prbl.g_02037
OG0002940	Syal.g_00984	Prbl.g_00122
OG0002941	Syal.g_01497, Syal.g_02156	Prbl.g_00055
OG0003038	Syal.g_01940, Syal.g_01939	Prbl.g_00357
OG0003048	Syal.g_01221	Prbl.g_00141
OG0003052	Syal.g_01295	Prbl.g_01424
OG0003091	Syal.g_00983	Prbl.g_00123
OG0003092	Syal.g_00435	Prbl.g_01150
OG0003095	Syal.g_01885	Prbl.g_00481, Prbl.g_00102
OG0003098	Syal.g_00492	Prbl.g_01479
OG0003197	Syal.g_02268	Prbl.g_02419
OG0003219	Syal.g_02862	Prbl.g_02660
OG0003249	Syal.g_00987	Prbl.g_01239
OG0003251	Syal.g_02173	Prbl.g_01033
OG0003252	Syal.g_01504	Prbl.g_02033
OG0003253	Syal.g_01330	Prbl.g_00876
OG0003382	Syal.g_01945	Prbl.g_01803
OG0003501	Syal.g_00985	Prbl.g_01237
OG0003502	Syal.g_00986	Prbl.g_01238
OG0003505	Syal.g_00788	Prbl.g_00737
OG0003506	Syal.g_01521	Prbl.g_02036
OG0003508	Syal.g_00600	Prbl.g_02179
OG0003673	Syal.g_02037	Prbl.g_01951
OG0004289	Syal.g_00070	Prbl.g_00157
