Orthogroup	Syal	Syad
OG0001967	Syal.g_01234	Syad.g_00551
OG0001968	Syal.g_01235	Syad.g_00550
OG0001969	Syal.g_01303	Syad.g_00482
OG0001970	Syal.g_00861	Syad.g_02849
OG0001971	Syal.g_00937	Syad.g_02927
OG0001972	Syal.g_01011	Syad.g_03000
OG0001975	Syal.g_02508	Syad.g_01531
OG0001976	Syal.g_02510	Syad.g_01533
OG0001979	Syal.g_01787, Syal.g_01777	Syad.g_01361
OG0001980	Syal.g_00333	Syad.g_00751, Syad.g_00622
OG0001993	Syal.g_02720	Syad.g_02186
OG0001994	Syal.g_02721	Syad.g_02187
OG0001995	Syal.g_01208	Syad.g_01377
OG0001997	Syal.g_00797	Syad.g_02778
OG0001999	Syal.g_00637	Syad.g_02484
OG0002000	Syal.g_02944	Syad.g_00951
OG0002002	Syal.g_02337, Syal.g_01741	Syad.g_01452
OG0002004	Syal.g_00586	Syad.g_02760
OG0002006	Syal.g_01842	Syad.g_01259
OG0002007	Syal.g_01843	Syad.g_01258
OG0002008	Syal.g_01933	Syad.g_01700
OG0002009	Syal.g_02254	Syad.g_01933
OG0002011	Syal.g_00547	Syad.g_01964
OG0002012	Syal.g_00505	Syad.g_01387
OG0002016	Syal.g_00992	Syad.g_02973
OG0002017	Syal.g_01124	Syad.g_00070
OG0002019	Syal.g_01425	Syad.g_01962
OG0002020	Syal.g_01161	Syad.g_00120
OG0002021	Syal.g_01159	Syad.g_00118
OG0002022	Syal.g_01158	Syad.g_00115
OG0002023	Syal.g_01157	Syad.g_00114
OG0002024	Syal.g_01151	Syad.g_00108
OG0002037	Syal.g_01752	Syad.g_00902
OG0002038	Syal.g_01663	Syad.g_01161
OG0002039	Syal.g_01682	Syad.g_01176
OG0002040	Syal.g_01685	Syad.g_01177
OG0002041	Syal.g_01963	Syad.g_01718
OG0002042	Syal.g_01984	Syad.g_01743
OG0002043	Syal.g_02032	Syad.g_01657
OG0002044	Syal.g_02456	Syad.g_01245
OG0002045	Syal.g_00472	Syad.g_02362
OG0002046	Syal.g_00476	Syad.g_02366
OG0002048	Syal.g_00299	Syad.g_00714
OG0002049	Syal.g_00216	Syad.g_00631
OG0002050	Syal.g_01244	Syad.g_00540
OG0002051	Syal.g_00923	Syad.g_02914
OG0002054	Syal.g_01150	Syad.g_00107
OG0002055	Syal.g_01153	Syad.g_00110
OG0002056	Syal.g_01280	Syad.g_00505
OG0002112	Syal.g_01292	Syad.g_00494
OG0002113	Syal.g_00134	Syad.g_00200
OG0002114	Syal.g_00048	Syad.g_02262
OG0002115	Syal.g_00578	Syad.g_02615
OG0002116	Syal.g_02999	Syad.g_02581
OG0002117	Syal.g_01672	Syad.g_01166
OG0002118	Syal.g_01733	Syad.g_01461
OG0002119	Syal.g_00982	Syad.g_02968
OG0002121	Syal.g_00035	Syad.g_02074
OG0002123	Syal.g_01863	Syad.g_01813
OG0002124	Syal.g_02488	Syad.g_01203
OG0002128	Syal.g_02504	Syad.g_01530
OG0002129	Syal.g_00395	Syad.g_02292
OG0002130	Syal.g_01603	Syad.g_02403
OG0002131	Syal.g_01160	Syad.g_00119
OG0002132	Syal.g_01154	Syad.g_00111
OG0002133	Syal.g_01152	Syad.g_00109
OG0002134	Syal.g_01442	Syad.g_00365
OG0002135	Syal.g_00620	Syad.g_02654
OG0002136	Syal.g_00619	Syad.g_02653
OG0002138	Syal.g_02586	Syad.g_01364
OG0002139	Syal.g_01755	Syad.g_01435
OG0002140	Syal.g_01772	Syad.g_00839
OG0002141	Syal.g_02496	Syad.g_02121
OG0002142	Syal.g_00037	Syad.g_02259
OG0002143	Syal.g_00550	Syad.g_00790
OG0002144	Syal.g_00221	Syad.g_00639
OG0002154	Syal.g_01438	Syad.g_02869
OG0002157	Syal.g_01293	Syad.g_00493
OG0002158	Syal.g_01291	Syad.g_00495
OG0002159	Syal.g_01505	Syad.g_00337
OG0002162	Syal.g_02785	Syad.g_01045
OG0002163	Syal.g_01092	Syad.g_00021
OG0002166	Syal.g_01784	Syad.g_01369
OG0002167	Syal.g_00003	Syad.g_01426
OG0002168	Syal.g_01840	Syad.g_01273
OG0002172	Syal.g_00996	Syad.g_02977
OG0002173	Syal.g_00980	Syad.g_02966
OG0002178	Syal.g_01156	Syad.g_00113
OG0002179	Syal.g_01349	Syad.g_00417
OG0002180	Syal.g_01271	Syad.g_00515
OG0002181	Syal.g_01241	Syad.g_00543
OG0002182	Syal.g_01222	Syad.g_00564
OG0002183	Syal.g_00782	Syad.g_02768
OG0002184	Syal.g_00779	Syad.g_02765
OG0002185	Syal.g_00769	Syad.g_02757
OG0002186	Syal.g_00618	Syad.g_02652
OG0002187	Syal.g_00617	Syad.g_02651
OG0002188	Syal.g_00581	Syad.g_02618
OG0002189	Syal.g_00580	Syad.g_02617
OG0002190	Syal.g_02985	Syad.g_02562
OG0002191	Syal.g_00532, Syal.g_00530, Syal.g_00531	Syad.g_02455
OG0002192	Syal.g_01686	Syad.g_01180
OG0002193	Syal.g_01780	Syad.g_01381
OG0002194	Syal.g_01759	Syad.g_01438
OG0002195	Syal.g_02273	Syad.g_01634
OG0002196	Syal.g_02224	Syad.g_01903
OG0002197	Syal.g_01956	Syad.g_01712
OG0002198	Syal.g_02613	Syad.g_02132
OG0002199	Syal.g_02617	Syad.g_02137
OG0002200	Syal.g_00371	Syad.g_02276
OG0002201	Syal.g_02742	Syad.g_01094
OG0002202	Syal.g_02743	Syad.g_01093
OG0002203	Syal.g_02744	Syad.g_01092
OG0002204	Syal.g_02762	Syad.g_01069
OG0002205	Syal.g_02780	Syad.g_01050
OG0002207	Syal.g_02800	Syad.g_01026
OG0002208	Syal.g_02891	Syad.g_00895
OG0002209	Syal.g_00355	Syad.g_00769
OG0002210	Syal.g_00307	Syad.g_00721
OG0002211	Syal.g_00267	Syad.g_00686
OG0002212	Syal.g_01051	Syad.g_03019
OG0002213	Syal.g_01057	Syad.g_03025
OG0002214	Syal.g_01181	Syad.g_00140
OG0002233	Syal.g_00673	Syad.g_01832
OG0002234	Syal.g_01552	Syad.g_02094
OG0002236	Syal.g_02189	Syad.g_00629
OG0002238	Syal.g_02071	Syad.g_01554
OG0002241	Syal.g_00477	Syad.g_02367
OG0002245	Syal.g_00548	Syad.g_00792
OG0002248	Syal.g_01799	Syad.g_01337
OG0002250	Syal.g_00783	Syad.g_02769
OG0002251	Syal.g_02982	Syad.g_02556
OG0002253	Syal.g_01613	Syad.g_02393
OG0002254	Syal.g_01900	Syad.g_01670
OG0002255	Syal.g_01971	Syad.g_01726
OG0002256	Syal.g_02645	Syad.g_01133
OG0002257	Syal.g_02569	Syad.g_02107
OG0002258	Syal.g_02763	Syad.g_01068
OG0002259	Syal.g_02834	Syad.g_00981
OG0002260	Syal.g_01754	Syad.g_01434
OG0002277	Syal.g_00168	Syad.g_00241
OG0002279	Syal.g_00822	Syad.g_02803
OG0002281	Syal.g_02779	Syad.g_01051
OG0002286	Syal.g_01220	Syad.g_01499
OG0002288	Syal.g_00377, Syal.g_00376, Syal.g_00375, Syal.g_02841	Syad.g_02281
OG0002289	Syal.g_00479	Syad.g_02369
OG0002290	Syal.g_00496	Syad.g_01505
OG0002296	Syal.g_00408	Syad.g_02304
OG0002297	Syal.g_00386	Syad.g_01385
OG0002298	Syal.g_01975	Syad.g_01730
OG0002299	Syal.g_02013	Syad.g_01777
OG0002301	Syal.g_01566	Syad.g_02589
OG0002302	Syal.g_02877	Syad.g_00880
OG0002303	Syal.g_00549	Syad.g_00791
OG0002304	Syal.g_00323	Syad.g_00738
OG0002305	Syal.g_00825	Syad.g_02806
OG0002306	Syal.g_01385, Syal.g_01637	Syad.g_00105
OG0002307	Syal.g_02406, Syal.g_01636	Syad.g_00966
OG0002308	Syal.g_02219	Syad.g_01898
OG0002309	Syal.g_02464	Syad.g_01232
OG0002328	Syal.g_00802	Syad.g_02783
OG0002331	Syal.g_01571	Syad.g_01834
OG0002332	Syal.g_02070	Syad.g_01553
OG0002333	Syal.g_02072	Syad.g_01555
OG0002334	Syal.g_00027	Syad.g_02268
OG0002335	Syal.g_00378, Syal.g_00379	Syad.g_02282
OG0002336	Syal.g_00460	Syad.g_02350
OG0002350	Syal.g_00335	Syad.g_00753
OG0002351	Syal.g_01302	Syad.g_00483
OG0002352	Syal.g_01665	Syad.g_01162
OG0002353	Syal.g_01877	Syad.g_01876
OG0002354	Syal.g_01990	Syad.g_01756
OG0002355	Syal.g_02539	Syad.g_02068
OG0002356	Syal.g_02133, Syal.g_02134	Syad.g_02383
OG0002358	Syal.g_00527	Syad.g_02452
OG0002359	Syal.g_00415	Syad.g_02312
OG0002380	Syal.g_00701	Syad.g_02681
OG0002385	Syal.g_01219	Syad.g_01500
OG0002390	Syal.g_00942	Syad.g_02932
OG0002391	Syal.g_00848	Syad.g_02835
OG0002395	Syal.g_01294	Syad.g_00492
OG0002400	Syal.g_02851	Syad.g_01827
OG0002401	Syal.g_01666	Syad.g_01163
OG0002402	Syal.g_01838	Syad.g_01275
OG0002403	Syal.g_01731	Syad.g_01463
OG0002405	Syal.g_02035	Syad.g_01654
OG0002407	Syal.g_01680	Syad.g_00082
OG0002408	Syal.g_02546	Syad.g_02098
OG0002432	Syal.g_01034, Syal.g_01035, Syal.g_01036	Syad.g_03007
OG0002443	Syal.g_00970	Syad.g_01753
OG0002446	Syal.g_00436	Syad.g_02698
OG0002461	Syal.g_00503	Syad.g_01414
OG0002463	Syal.g_02435	Syad.g_00341
OG0002467	Syal.g_00097	Syad.g_01379
OG0002470	Syal.g_02064	Syad.g_01543
OG0002471	Syal.g_02519	Syad.g_02048
OG0002472	Syal.g_01554	Syad.g_00841
OG0002473	Syal.g_00930	Syad.g_02919
OG0002475	Syal.g_00414	Syad.g_02311
OG0002476	Syal.g_01860	Syad.g_01397, Syad.g_00994, Syad.g_00995
OG0002492	Syal.g_01030, Syal.g_01029, Syal.g_01031	Syad.g_03013
OG0002519	Syal.g_02139	Syad.g_00413
OG0002521	Syal.g_00574	Syad.g_02611
OG0002523	Syal.g_02844	Syad.g_01376
OG0002524	Syal.g_01546	Syad.g_01984
OG0002529	Syal.g_02531	Syad.g_02047
OG0002532	Syal.g_02557	Syad.g_02104
OG0002533	Syal.g_02818	Syad.g_01004
OG0002534	Syal.g_00332	Syad.g_00747
OG0002535	Syal.g_00329	Syad.g_00744
OG0002536	Syal.g_00313	Syad.g_00727
OG0002538	Syal.g_00961	Syad.g_02950
OG0002539	Syal.g_01084	Syad.g_00006
OG0002542	Syal.g_02450	Syad.g_02459
OG0002543	Syal.g_01082	Syad.g_00004
OG0002544	Syal.g_01114	Syad.g_02097
OG0002545	Syal.g_02865	Syad.g_02694
OG0002592	Syal.g_01032	Syad.g_03016
OG0002594	Syal.g_02055	Syad.g_02159
OG0002595	Syal.g_02596	Syad.g_01378
OG0002596	Syal.g_02853	Syad.g_01215
OG0002597	Syal.g_00630	Syad.g_01978
OG0002598	Syal.g_02574	Syad.g_01979
OG0002599	Syal.g_02253	Syad.g_02029
OG0002600	Syal.g_02958	Syad.g_02067
OG0002603	Syal.g_02532	Syad.g_02088
OG0002604	Syal.g_02568	Syad.g_02106
OG0002605	Syal.g_00334	Syad.g_00752
OG0002607	Syal.g_00462	Syad.g_02352
OG0002608	Syal.g_01808	Syad.g_01306
OG0002609	Syal.g_02483	Syad.g_01204
OG0002611	Syal.g_02140	Syad.g_00415
OG0002632	Syal.g_01033	Syad.g_03014
OG0002639	Syal.g_01535	Syad.g_02926
OG0002640	Syal.g_02086, Syal.g_02513	Syad.g_01549
OG0002671	Syal.g_00593	Syad.g_02630
OG0002677	Syal.g_01237	Syad.g_00548
OG0002683	Syal.g_00483	Syad.g_02378
OG0002717	Syal.g_00977	Syad.g_02963
OG0002734	Syal.g_01046	Syad.g_02466, Syad.g_00319
OG0002738	Syal.g_01701	Syad.g_01513
OG0002741	Syal.g_02603	Syad.g_01879
OG0002746	Syal.g_00469	Syad.g_02129
OG0002751	Syal.g_02831	Syad.g_00985
OG0002754	Syal.g_00475	Syad.g_01794, Syad.g_02365
OG0002758	Syal.g_02525	Syad.g_01947
OG0002759	Syal.g_02594	Syad.g_01990
OG0002761	Syal.g_02610	Syad.g_01432
OG0002785	Syal.g_01857	Syad.g_02531
OG0002804	Syal.g_01496	Syad.g_00805
OG0002805	Syal.g_00497	Syad.g_01506
OG0002845	Syal.g_01490	Syad.g_01934
OG0002851	Syal.g_01802	Syad.g_01313
OG0002861	Syal.g_00390	Syad.g_00844
OG0002862	Syal.g_00325	Syad.g_00739
OG0002863	Syal.g_03006	Syad.g_00748
OG0002865	Syal.g_01561	Syad.g_01972
OG0002867	Syal.g_01556	Syad.g_02040
OG0002869	Syal.g_02481	Syad.g_01206
OG0002871	Syal.g_01079	Syad.g_00074
OG0002941	Syal.g_01497	Syad.g_02713
OG0002941	Syal.g_02156	Syad.g_01937
OG0002975	Syal.g_00707, Syal.g_02279	Syad.g_01144
OG0002980	Syal.g_00319	Syad.g_00733
OG0002981	Syal.g_00326	Syad.g_00740
OG0002984	Syal.g_01751	Syad.g_00901
OG0002986	Syal.g_02059	Syad.g_02022
OG0002987	Syal.g_02060	Syad.g_02021
OG0002988	Syal.g_02061	Syad.g_02020
OG0003048	Syal.g_01221	Syad.g_01930
OG0003110	Syal.g_02158	Syad.g_02071
OG0003126	Syal.g_01501	Syad.g_00848
OG0003129	Syal.g_02554	Syad.g_02041
OG0003140	Syal.g_02856, Syal.g_02857	Syad.g_00797
OG0003142	Syal.g_02573, Syal.g_01937	Syad.g_01401
OG0003143	Syal.g_02109	Syad.g_02031
OG0003198	Syal.g_01217	Syad.g_00807
OG0003269	Syal.g_01887	Syad.g_01863
OG0003306	Syal.g_00484	Syad.g_02379
OG0003307	Syal.g_00485	Syad.g_02380
OG0003393	Syal.g_01218	Syad.g_01501
OG0003508	Syal.g_00600	Syad.g_01924
OG0003544	Syal.g_03016	Syad.g_01210
OG0003550	Syal.g_02430	Syad.g_01795
OG0003841	Syal.g_02866	Syad.g_00034
OG0003878	Syal.g_02526	Syad.g_01415
OG0003889	Syal.g_01155	Syad.g_00112
OG0004306	Syal.g_02490	Syad.g_01201
OG0004323	Syal.g_01299	Syad.g_00486
OG0004326	Syal.g_00831	Syad.g_02812
OG0004330	Syal.g_01557	Syad.g_01481
OG0004377	Syal.g_02867	Syad.g_02683
OG0004378	Syal.g_01013	Syad.g_02752
OG0005041	Syal.g_01049	Syad.g_00315
OG0005085	Syal.g_02155, Syal.g_01499	Syad.g_01938
OG0005949	Syal.g_02152	Syad.g_01942
