Orthogroup	Syal	Syaf
OG0001895	Syal.g_00063	Syaf.g_02390
OG0001896	Syal.g_00535	Syaf.g_01220
OG0001897	Syal.g_00357	Syaf.g_00013
OG0001898	Syal.g_00336	Syaf.g_00029
OG0001899	Syal.g_00263	Syaf.g_00105
OG0001900	Syal.g_01238	Syaf.g_00218
OG0001901	Syal.g_01239	Syaf.g_00219
OG0001902	Syal.g_01270	Syaf.g_00251
OG0001903	Syal.g_01279	Syaf.g_00260
OG0001904	Syal.g_01340	Syaf.g_00336
OG0001905	Syal.g_01346	Syaf.g_00349
OG0001906	Syal.g_00859	Syaf.g_00861
OG0001908	Syal.g_00926	Syaf.g_00793
OG0001909	Syal.g_00939	Syaf.g_00780
OG0001910	Syal.g_00999	Syaf.g_00715
OG0001912	Syal.g_01077	Syaf.g_00638
OG0001913	Syal.g_01081	Syaf.g_00636
OG0001914	Syal.g_02509	Syaf.g_01621
OG0001915	Syal.g_00088	Syaf.g_00509
OG0001918	Syal.g_02068	Syaf.g_01720
OG0001924	Syal.g_02722	Syaf.g_02355
OG0001925	Syal.g_02723	Syaf.g_02356
OG0001926	Syal.g_02724	Syaf.g_02357
OG0001927	Syal.g_02725	Syaf.g_02362
OG0001929	Syal.g_00165	Syaf.g_00428
OG0001932	Syal.g_01452	Syaf.g_00381
OG0001933	Syal.g_00823	Syaf.g_00900
OG0001934	Syal.g_00808	Syaf.g_00915
OG0001936	Syal.g_02069	Syaf.g_01689
OG0001937	Syal.g_02994	Syaf.g_01081
OG0001938	Syal.g_02894	Syaf.g_02727
OG0001939	Syal.g_02608	Syaf.g_01475
OG0001940	Syal.g_02778	Syaf.g_02585
OG0001941	Syal.g_01591	Syaf.g_01246
OG0001942	Syal.g_01037	Syaf.g_01514, Syaf.g_01513
OG0001944	Syal.g_02052	Syaf.g_01498
OG0001946	Syal.g_01793	Syaf.g_01470
OG0001947	Syal.g_01043	Syaf.g_01406
OG0001948	Syal.g_01959	Syaf.g_01903
OG0001949	Syal.g_01978	Syaf.g_01882
OG0001950	Syal.g_01980	Syaf.g_01880
OG0001951	Syal.g_01989	Syaf.g_01863
OG0001952	Syal.g_02015	Syaf.g_01839
OG0001953	Syal.g_02016	Syaf.g_01838
OG0001954	Syal.g_02517	Syaf.g_01746
OG0001957	Syal.g_02703	Syaf.g_02327
OG0001958	Syal.g_02181	Syaf.g_02138
OG0001961	Syal.g_00468	Syaf.g_02503
OG0001962	Syal.g_01012	Syaf.g_00699
OG0001964	Syal.g_00210	Syaf.g_00161
OG0001965	Syal.g_02842	Syaf.g_02281
OG0001966	Syal.g_01232	Syaf.g_00213
OG0001967	Syal.g_01234	Syaf.g_00215
OG0001968	Syal.g_01235	Syaf.g_00216
OG0001969	Syal.g_01303	Syaf.g_00278
OG0001970	Syal.g_00861	Syaf.g_00859
OG0001971	Syal.g_00937	Syaf.g_00782
OG0001972	Syal.g_01011	Syaf.g_00703
OG0001974	Syal.g_01063	Syaf.g_00650
OG0001975	Syal.g_02508	Syaf.g_01620
OG0001976	Syal.g_02510	Syaf.g_01622
OG0001979	Syal.g_01777	Syaf.g_01474
OG0001980	Syal.g_00333	Syaf.g_00033
OG0001990	Syal.g_01168	Syaf.g_00536
OG0001993	Syal.g_02720	Syaf.g_02353
OG0001994	Syal.g_02721	Syaf.g_02354
OG0001995	Syal.g_01208	Syaf.g_01487
OG0001997	Syal.g_00797	Syaf.g_00925
OG0001999	Syal.g_00637	Syaf.g_01184
OG0002000	Syal.g_02944	Syaf.g_02677
OG0002002	Syal.g_02337, Syal.g_01741	Syaf.g_01567
OG0002004	Syal.g_01354	Syaf.g_02764
OG0002006	Syal.g_01842	Syaf.g_01405
OG0002007	Syal.g_01843	Syaf.g_01404
OG0002008	Syal.g_01933	Syaf.g_01916
OG0002009	Syal.g_02254	Syaf.g_02084
OG0002011	Syal.g_00547	Syaf.g_02799
OG0002012	Syal.g_00505	Syaf.g_01756
OG0002013	Syal.g_00773	Syaf.g_00341
OG0002016	Syal.g_00992	Syaf.g_00722
OG0002017	Syal.g_01124	Syaf.g_00599
OG0002018	Syal.g_01166	Syaf.g_00538
OG0002020	Syal.g_01161	Syaf.g_00544
OG0002021	Syal.g_01159	Syaf.g_00546
OG0002022	Syal.g_01158	Syaf.g_00549
OG0002023	Syal.g_01157	Syaf.g_00550
OG0002024	Syal.g_01151	Syaf.g_00556
OG0002029	Syal.g_00704	Syaf.g_01511
OG0002037	Syal.g_01752	Syaf.g_02723
OG0002038	Syal.g_01663	Syaf.g_01299
OG0002039	Syal.g_01682	Syaf.g_01312
OG0002040	Syal.g_01685	Syaf.g_01313
OG0002041	Syal.g_01963	Syaf.g_01898
OG0002042	Syal.g_01984	Syaf.g_01869
OG0002043	Syal.g_02032	Syaf.g_01800
OG0002044	Syal.g_02456	Syaf.g_01390
OG0002045	Syal.g_00472	Syaf.g_02506
OG0002046	Syal.g_00476	Syaf.g_02511, Syaf.g_02510
OG0002048	Syal.g_00299	Syaf.g_00072
OG0002049	Syal.g_00216	Syaf.g_00153
OG0002050	Syal.g_01244	Syaf.g_00224
OG0002051	Syal.g_00923	Syaf.g_00796
OG0002054	Syal.g_01150	Syaf.g_00557
OG0002055	Syal.g_01153	Syaf.g_00554
OG0002056	Syal.g_01280	Syaf.g_00261
OG0002111	Syal.g_02674, Syal.g_01017	Syaf.g_02492
OG0002111	Syal.g_02655	Syaf.g_01126, Syaf.g_01525
OG0002113	Syal.g_00134	Syaf.g_00459
OG0002115	Syal.g_00578	Syaf.g_01045
OG0002116	Syal.g_02999	Syaf.g_01076
OG0002117	Syal.g_01672	Syaf.g_01305
OG0002118	Syal.g_01733	Syaf.g_01577
OG0002119	Syal.g_00982	Syaf.g_00727
OG0002121	Syal.g_00035	Syaf.g_02230
OG0002123	Syal.g_01863	Syaf.g_01978
OG0002124	Syal.g_02488	Syaf.g_01342
OG0002127	Syal.g_00880	Syaf.g_00840
OG0002128	Syal.g_02504	Syaf.g_01619
OG0002129	Syal.g_00395	Syaf.g_02430
OG0002130	Syal.g_01603	Syaf.g_01256
OG0002131	Syal.g_01160	Syaf.g_00545
OG0002132	Syal.g_01154	Syaf.g_00553
OG0002133	Syal.g_01152	Syaf.g_00555
OG0002134	Syal.g_01442	Syaf.g_00371
OG0002135	Syal.g_00620	Syaf.g_01003
OG0002136	Syal.g_00619	Syaf.g_01004
OG0002138	Syal.g_02586	Syaf.g_01476
OG0002139	Syal.g_01755	Syaf.g_01550
OG0002140	Syal.g_01772	Syaf.g_01508
OG0002141	Syal.g_02693	Syaf.g_01954
OG0002141	Syal.g_02496	Syaf.g_02271
OG0002142	Syal.g_00037	Syaf.g_02395
OG0002143	Syal.g_00550	Syaf.g_02802
OG0002144	Syal.g_00221	Syaf.g_00147
OG0002154	Syal.g_01438	Syaf.g_00843
OG0002156	Syal.g_00058	Syaf.g_02392
OG0002159	Syal.g_01505	Syaf.g_00400
OG0002162	Syal.g_02785	Syaf.g_02592
OG0002163	Syal.g_01092	Syaf.g_00623
OG0002167	Syal.g_00003	Syaf.g_02647
OG0002168	Syal.g_01840	Syaf.g_01407
OG0002170	Syal.g_00344	Syaf.g_00027
OG0002172	Syal.g_00996	Syaf.g_00718
OG0002174	Syal.g_01125	Syaf.g_00598
OG0002177	Syal.g_02864	Syaf.g_02240
OG0002178	Syal.g_01156	Syaf.g_00552
OG0002179	Syal.g_01349	Syaf.g_00352
OG0002180	Syal.g_01271	Syaf.g_00252
OG0002181	Syal.g_01241	Syaf.g_00221
OG0002182	Syal.g_01222	Syaf.g_00203
OG0002183	Syal.g_00782	Syaf.g_00934
OG0002184	Syal.g_00779	Syaf.g_00937
OG0002185	Syal.g_00769	Syaf.g_00946
OG0002186	Syal.g_00618	Syaf.g_01005
OG0002187	Syal.g_00617	Syaf.g_01006
OG0002188	Syal.g_00581	Syaf.g_01042
OG0002189	Syal.g_00580	Syaf.g_01043
OG0002190	Syal.g_02985	Syaf.g_01090
OG0002191	Syal.g_00532, Syal.g_00530, Syal.g_00531	Syaf.g_01212
OG0002192	Syal.g_01686	Syaf.g_01315
OG0002193	Syal.g_01780	Syaf.g_01491, Syaf.g_01824
OG0002194	Syal.g_01759	Syaf.g_01554
OG0002195	Syal.g_02273	Syaf.g_02098
OG0002196	Syal.g_02224	Syaf.g_02062
OG0002197	Syal.g_01956	Syaf.g_01906
OG0002198	Syal.g_02613	Syaf.g_02290
OG0002199	Syal.g_02617	Syaf.g_02295
OG0002200	Syal.g_00371	Syaf.g_02416
OG0002201	Syal.g_02742	Syaf.g_02551
OG0002202	Syal.g_02743	Syaf.g_02552
OG0002203	Syal.g_02744	Syaf.g_02553
OG0002204	Syal.g_02762	Syaf.g_02570
OG0002205	Syal.g_02780	Syaf.g_02587
OG0002207	Syal.g_02800	Syaf.g_02613
OG0002208	Syal.g_02891	Syaf.g_02730
OG0002209	Syal.g_00355	Syaf.g_00015
OG0002210	Syal.g_00307	Syaf.g_00064
OG0002211	Syal.g_00267	Syaf.g_00101
OG0002212	Syal.g_01051	Syaf.g_00663
OG0002213	Syal.g_01057	Syaf.g_00658
OG0002214	Syal.g_01181	Syaf.g_00522
OG0002231	Syal.g_01612	Syaf.g_01265
OG0002233	Syal.g_00673	Syaf.g_02002
OG0002234	Syal.g_01552	Syaf.g_02259
OG0002236	Syal.g_02189	Syaf.g_01641
OG0002237	Syal.g_02643	Syaf.g_02317
OG0002239	Syal.g_00559	Syaf.g_01623
OG0002241	Syal.g_00477	Syaf.g_02512
OG0002244	Syal.g_02093	Syaf.g_01663
OG0002245	Syal.g_00548	Syaf.g_02800
OG0002248	Syal.g_01799	Syaf.g_01466
OG0002250	Syal.g_00783	Syaf.g_00933
OG0002251	Syal.g_02982	Syaf.g_01094
OG0002252	Syal.g_00705	Syaf.g_02287
OG0002253	Syal.g_01613	Syaf.g_01266
OG0002254	Syal.g_01900	Syaf.g_01949
OG0002255	Syal.g_01971	Syaf.g_01890
OG0002256	Syal.g_02645	Syaf.g_01714
OG0002257	Syal.g_02569	Syaf.g_02266
OG0002258	Syal.g_02763	Syaf.g_02571
OG0002259	Syal.g_02834	Syaf.g_02650
OG0002260	Syal.g_01754	Syaf.g_01549
OG0002279	Syal.g_00822	Syaf.g_00901
OG0002281	Syal.g_02779	Syaf.g_02586
OG0002289	Syal.g_00479	Syaf.g_02514
OG0002290	Syal.g_00496	Syaf.g_01600
OG0002291	Syal.g_00876	Syaf.g_00787
OG0002296	Syal.g_00408	Syaf.g_02449
OG0002297	Syal.g_00386	Syaf.g_01493
OG0002298	Syal.g_01975	Syaf.g_01886
OG0002299	Syal.g_02013	Syaf.g_01841
OG0002301	Syal.g_01566	Syaf.g_02326
OG0002302	Syal.g_02877	Syaf.g_02745
OG0002303	Syal.g_00549	Syaf.g_02801
OG0002304	Syal.g_00323	Syaf.g_00050
OG0002305	Syal.g_00825	Syaf.g_00898
OG0002306	Syal.g_01385, Syal.g_01637	Syaf.g_00551
OG0002307	Syal.g_02406, Syal.g_01636	Syaf.g_02358
OG0002309	Syal.g_02464	Syaf.g_01382
OG0002328	Syal.g_00802	Syaf.g_00920
OG0002330	Syal.g_01805	Syaf.g_01624
OG0002331	Syal.g_01571	Syaf.g_02003
OG0002337	Syal.g_01256	Syaf.g_00236
OG0002350	Syal.g_00335	Syaf.g_00031
OG0002351	Syal.g_01302	Syaf.g_00277
OG0002352	Syal.g_01665	Syaf.g_01300
OG0002353	Syal.g_01877	Syaf.g_02036
OG0002354	Syal.g_01990	Syaf.g_01862
OG0002355	Syal.g_02539	Syaf.g_01999
OG0002356	Syal.g_02133, Syal.g_02134	Syaf.g_02529
OG0002358	Syal.g_00527	Syaf.g_01211
OG0002359	Syal.g_00415	Syaf.g_02457
OG0002400	Syal.g_02851	Syaf.g_02231
OG0002401	Syal.g_01666	Syaf.g_01301
OG0002403	Syal.g_01731	Syaf.g_01579
OG0002405	Syal.g_02035	Syaf.g_01797
OG0002406	Syal.g_02063	Syaf.g_02236
OG0002407	Syal.g_01680	Syaf.g_01668
OG0002408	Syal.g_02546	Syaf.g_02261
OG0002411	Syal.g_02452	Syaf.g_01393
OG0002438	Syal.g_01088	Syaf.g_02013
OG0002443	Syal.g_00970	Syaf.g_00738
OG0002446	Syal.g_00436	Syaf.g_01825
OG0002451	Syal.g_00743	Syaf.g_01674
OG0002451	Syal.g_02161	Syaf.g_02152
OG0002452	Syal.g_01164	Syaf.g_00541
OG0002461	Syal.g_00503	Syaf.g_01701
OG0002463	Syal.g_02435	Syaf.g_01905
OG0002464	Syal.g_00766	Syaf.g_00948
OG0002466	Syal.g_00658	Syaf.g_01158
OG0002467	Syal.g_00097	Syaf.g_01489
OG0002468	Syal.g_01757	Syaf.g_01552
OG0002470	Syal.g_02064	Syaf.g_01628
OG0002471	Syal.g_02519	Syaf.g_01718
OG0002472	Syal.g_01554	Syaf.g_01649
OG0002473	Syal.g_00930	Syaf.g_00791
OG0002474	Syal.g_00219	Syaf.g_00148
OG0002475	Syal.g_00414	Syaf.g_02456
OG0002476	Syal.g_01860	Syaf.g_01670
OG0002519	Syal.g_02139	Syaf.g_00356
OG0002520	Syal.g_00603	Syaf.g_01020
OG0002521	Syal.g_00574	Syaf.g_01049
OG0002523	Syal.g_02844	Syaf.g_01486
OG0002524	Syal.g_01546	Syaf.g_01748
OG0002529	Syal.g_02531	Syaf.g_01719
OG0002532	Syal.g_02557	Syaf.g_02265
OG0002533	Syal.g_02818	Syaf.g_02629
OG0002534	Syal.g_00332	Syaf.g_00034
OG0002535	Syal.g_00329	Syaf.g_00037
OG0002536	Syal.g_00313	Syaf.g_00058
OG0002537	Syal.g_00945	Syaf.g_00774
OG0002538	Syal.g_00961	Syaf.g_00757
OG0002541	Syal.g_00306	Syaf.g_00065
OG0002542	Syal.g_02450	Syaf.g_01222
OG0002543	Syal.g_01082	Syaf.g_01518
OG0002568	Syal.g_02756	Syaf.g_00973
OG0002589	Syal.g_02111	Syaf.g_02154
OG0002594	Syal.g_02055	Syaf.g_01192
OG0002595	Syal.g_02596	Syaf.g_01488
OG0002596	Syal.g_02853	Syaf.g_01837, Syaf.g_01535
OG0002597	Syal.g_00630	Syaf.g_01753
OG0002599	Syal.g_02253	Syaf.g_01730
OG0002603	Syal.g_02532	Syaf.g_02255
OG0002605	Syal.g_00334	Syaf.g_00032
OG0002608	Syal.g_01808	Syaf.g_01456
OG0002609	Syal.g_02483	Syaf.g_01363
OG0002611	Syal.g_02140	Syaf.g_02171, Syaf.g_00354
OG0002622	Syal.g_02076	Syaf.g_02197, Syaf.g_02198
OG0002639	Syal.g_01535	Syaf.g_00783
OG0002643	Syal.g_02377	Syaf.g_01985
OG0002648	Syal.g_01058	Syaf.g_00657
OG0002649	Syal.g_01059	Syaf.g_00656
OG0002650	Syal.g_01060	Syaf.g_00655
OG0002671	Syal.g_00593	Syaf.g_01027
OG0002672	Syal.g_01558	Syaf.g_01629
OG0002673	Syal.g_02848	Syaf.g_01717, Syaf.g_01356
OG0002674	Syal.g_00293	Syaf.g_00076
OG0002676	Syal.g_01112, Syal.g_01169	Syaf.g_00535
OG0002683	Syal.g_00483	Syaf.g_02518
OG0002685	Syal.g_02144	Syaf.g_01699
OG0002705	Syal.g_02503	Syaf.g_00971
OG0002738	Syal.g_01701	Syaf.g_01608
OG0002741	Syal.g_02603	Syaf.g_02039
OG0002746	Syal.g_00469	Syaf.g_02286
OG0002754	Syal.g_00475	Syaf.g_02509
OG0002758	Syal.g_02525	Syaf.g_01716
OG0002759	Syal.g_02594	Syaf.g_01327
OG0002805	Syal.g_00497	Syaf.g_01601
OG0002807	Syal.g_02065	Syaf.g_01630
OG0002848	Syal.g_02101	Syaf.g_01523
OG0002862	Syal.g_00325	Syaf.g_00041
OG0002863	Syal.g_03006	Syaf.g_00051
OG0002865	Syal.g_01561	Syaf.g_02767
OG0002868	Syal.g_00019, Syal.g_02205	Syaf.g_00610
OG0002869	Syal.g_02481	Syaf.g_01365
OG0002870	Syal.g_00772	Syaf.g_00340
OG0002879	Syal.g_02160	Syaf.g_01673
OG0002931	Syal.g_02110	Syaf.g_02155
OG0002941	Syal.g_01497, Syal.g_02156	Syaf.g_02156
OG0002959	Syal.g_02536	Syaf.g_01742
OG0002960	Syal.g_02860	Syaf.g_00976
OG0002965	Syal.g_00489	Syaf.g_01655
OG0002968	Syal.g_02487	Syaf.g_02276
OG0002975	Syal.g_00707, Syal.g_02279	Syaf.g_01193
OG0002976	Syal.g_00693	Syaf.g_02229
OG0002979	Syal.g_01486	Syaf.g_02221
OG0002983	Syal.g_01750	Syaf.g_02725
OG0002984	Syal.g_01751	Syaf.g_02724
OG0002986	Syal.g_02059	Syaf.g_01736
OG0002987	Syal.g_02060	Syaf.g_01737
OG0002988	Syal.g_02061	Syaf.g_01738
OG0002990	Syal.g_03004	Syaf.g_00048
OG0002995	Syal.g_02128	Syaf.g_01657
OG0003043	Syal.g_00047	Syaf.g_01330
OG0003110	Syal.g_02158	Syaf.g_01672
OG0003120	Syal.g_00710	Syaf.g_02775
OG0003127	Syal.g_02075	Syaf.g_02199
OG0003130	Syal.g_02563	Syaf.g_01510
OG0003132	Syal.g_03003	Syaf.g_00049
OG0003143	Syal.g_02109	Syaf.g_01680
OG0003148	Syal.g_01016, Syal.g_01018	Syaf.g_02493
OG0003214	Syal.g_00448	Syaf.g_00696
OG0003247	Syal.g_02117	Syaf.g_02147
OG0003251	Syal.g_02173	Syaf.g_02146
OG0003254	Syal.g_00697	Syaf.g_02772
OG0003272	Syal.g_02230	Syaf.g_01652
OG0003278	Syal.g_01560	Syaf.g_02378
OG0003279	Syal.g_00324	Syaf.g_00042
OG0003290	Syal.g_01551	Syaf.g_02766
OG0003292	Syal.g_00733	Syaf.g_01690
OG0003306	Syal.g_00484	Syaf.g_02520
OG0003499	Syal.g_00033	Syaf.g_01328
OG0003545	Syal.g_02138	Syaf.g_02214
OG0003552	Syal.g_00698	Syaf.g_01329
OG0003553	Syal.g_00675	Syaf.g_02779
OG0003865	Syal.g_00178	Syaf.g_01539
OG0003869	Syal.g_01572	Syaf.g_00970
OG0003878	Syal.g_02526	Syaf.g_02208
OG0003885	Syal.g_00700	Syaf.g_01504
OG0003930	Syal.g_01798, Syal.g_02861	Syaf.g_01499, Syaf.g_01501
OG0003931	Syal.g_02149	Syaf.g_02181
OG0004322	Syal.g_01485	Syaf.g_02223
OG0004345	Syal.g_02078	Syaf.g_02209
OG0004347	Syal.g_01099	Syaf.g_01710
OG0005012	Syal.g_02185	Syaf.g_01729
OG0005031	Syal.g_01623	Syaf.g_01120
OG0005112	Syal.g_00602	Syaf.g_00156
