Orthogroup	Syal	Syac
OG0002045	Syal.g_00472	Syac.g_01708
OG0002049	Syal.g_00216	Syac.g_02149
OG0002050	Syal.g_01244	Syac.g_02234
OG0002054	Syal.g_01150	Syac.g_02440
OG0002055	Syal.g_01153	Syac.g_02443
OG0002056	Syal.g_01280	Syac.g_00278
OG0002112	Syal.g_01292	Syac.g_00266
OG0002114	Syal.g_00048	Syac.g_01618
OG0002115	Syal.g_00578	Syac.g_00557
OG0002116	Syal.g_02999	Syac.g_00589
OG0002117	Syal.g_01672	Syac.g_00785
OG0002118	Syal.g_01733	Syac.g_01504
OG0002119	Syal.g_00982	Syac.g_02306
OG0002121	Syal.g_00035	Syac.g_01444
OG0002123	Syal.g_01863	Syac.g_01283
OG0002124	Syal.g_02488	Syac.g_00819
OG0002128	Syal.g_02504	Syac.g_01463
OG0002129	Syal.g_00395	Syac.g_01647
OG0002131	Syal.g_01160	Syac.g_02452
OG0002132	Syal.g_01154	Syac.g_02444
OG0002133	Syal.g_01152	Syac.g_02442
OG0002134	Syal.g_01442	Syac.g_00173
OG0002135	Syal.g_00620	Syac.g_00513
OG0002136	Syal.g_00619	Syac.g_00514
OG0002138	Syal.g_02586	Syac.g_00918
OG0002139	Syal.g_01755	Syac.g_01527
OG0002140	Syal.g_01772	Syac.g_00536
OG0002140	Syal.g_02274, Syal.g_02114	Syac.g_02390
OG0002141	Syal.g_02496	Syac.g_01015
OG0002142	Syal.g_00037	Syac.g_01615
OG0002143	Syal.g_00550	Syac.g_01983
OG0002144	Syal.g_00221	Syac.g_02146
OG0002156	Syal.g_00058	Syac.g_01612
OG0002157	Syal.g_01293	Syac.g_00265
OG0002158	Syal.g_01291	Syac.g_00267
OG0002162	Syal.g_02785	Syac.g_01781
OG0002163	Syal.g_01092	Syac.g_02380
OG0002170	Syal.g_00344	Syac.g_02025
OG0002172	Syal.g_00996	Syac.g_02312
OG0002178	Syal.g_01156	Syac.g_02446
OG0002179	Syal.g_01349	Syac.g_00192
OG0002180	Syal.g_01271	Syac.g_00288
OG0002181	Syal.g_01241	Syac.g_02231
OG0002182	Syal.g_01222	Syac.g_02212
OG0002183	Syal.g_00782	Syac.g_00425
OG0002184	Syal.g_00779	Syac.g_00428
OG0002185	Syal.g_00769	Syac.g_00435
OG0002186	Syal.g_00618	Syac.g_00515
OG0002187	Syal.g_00617	Syac.g_00516
OG0002188	Syal.g_00581	Syac.g_00554
OG0002189	Syal.g_00580	Syac.g_00555
OG0002190	Syal.g_02985	Syac.g_00603
OG0002192	Syal.g_01686	Syac.g_00795
OG0002193	Syal.g_01780	Syac.g_01571
OG0002194	Syal.g_01759	Syac.g_01523
OG0002195	Syal.g_02273	Syac.g_01389
OG0002196	Syal.g_02224	Syac.g_01355
OG0002197	Syal.g_01956	Syac.g_01218
OG0002198	Syal.g_02613	Syac.g_00999
OG0002199	Syal.g_02617	Syac.g_00994
OG0002200	Syal.g_00371	Syac.g_01631
OG0002201	Syal.g_02742	Syac.g_01739
OG0002202	Syal.g_02743	Syac.g_01740
OG0002203	Syal.g_02744	Syac.g_01741
OG0002204	Syal.g_02762	Syac.g_01760
OG0002205	Syal.g_02780	Syac.g_01776
OG0002207	Syal.g_02800	Syac.g_01798
OG0002208	Syal.g_02891	Syac.g_01913
OG0002209	Syal.g_00355	Syac.g_02012
OG0002210	Syal.g_00307	Syac.g_02065
OG0002211	Syal.g_00267	Syac.g_02102
OG0002212	Syal.g_01051	Syac.g_02340
OG0002213	Syal.g_01057	Syac.g_02344
OG0002214	Syal.g_01181	Syac.g_02474
OG0002233	Syal.g_00673	Syac.g_01301
OG0002234	Syal.g_01552	Syac.g_01029
OG0002235	Syal.g_02235	Syac.g_01359
OG0002236	Syal.g_02189	Syac.g_02153
OG0002237	Syal.g_02643	Syac.g_00972
OG0002238	Syal.g_02071	Syac.g_01436
OG0002239	Syal.g_00559	Syac.g_01458
OG0002245	Syal.g_00548	Syac.g_01981
OG0002248	Syal.g_01799	Syac.g_00908
OG0002249	Syal.g_02368, Syal.g_02383, Syal.g_00722	Syac.g_01534
OG0002250	Syal.g_00783	Syac.g_00424
OG0002251	Syal.g_02982	Syac.g_00606
OG0002253	Syal.g_01613	Syac.g_00739
OG0002254	Syal.g_01900	Syac.g_01256
OG0002255	Syal.g_01971	Syac.g_01203
OG0002256	Syal.g_02645	Syac.g_00930
OG0002257	Syal.g_02569	Syac.g_01021
OG0002258	Syal.g_02763	Syac.g_01761
OG0002259	Syal.g_02834	Syac.g_01832
OG0002260	Syal.g_01754	Syac.g_01528
OG0002277	Syal.g_00168	Syac.g_00079
OG0002279	Syal.g_00822	Syac.g_00394
OG0002291	Syal.g_00876	Syac.g_02263
OG0002297	Syal.g_00386	Syac.g_01573
OG0002298	Syal.g_01975	Syac.g_01199
OG0002299	Syal.g_02013	Syac.g_01159
OG0002301	Syal.g_01566	Syac.g_00966
OG0002302	Syal.g_02877	Syac.g_01927
OG0002303	Syal.g_00549	Syac.g_01982
OG0002304	Syal.g_00323	Syac.g_02045
OG0002305	Syal.g_00825	Syac.g_00391
OG0002306	Syal.g_01385, Syal.g_01637	Syac.g_02447
OG0002308	Syal.g_02219	Syac.g_01350
OG0002309	Syal.g_02464	Syac.g_00843
OG0002331	Syal.g_01571	Syac.g_01302
OG0002332	Syal.g_02070	Syac.g_01437
OG0002333	Syal.g_02072	Syac.g_01435
OG0002334	Syal.g_00027	Syac.g_01623
OG0002336	Syal.g_00460	Syac.g_01698
OG0002337	Syal.g_01256	Syac.g_02246
OG0002340	Syal.g_00973	Syac.g_02299
OG0002350	Syal.g_00335	Syac.g_02032
OG0002351	Syal.g_01302	Syac.g_00256
OG0002352	Syal.g_01665	Syac.g_00780
OG0002353	Syal.g_01877	Syac.g_01328
OG0002354	Syal.g_01990	Syac.g_01183
OG0002355	Syal.g_02539	Syac.g_00463
OG0002356	Syal.g_02133, Syal.g_02134	Syac.g_01714
OG0002395	Syal.g_01294	Syac.g_00264
OG0002400	Syal.g_02851	Syac.g_01066, Syac.g_01532
OG0002401	Syal.g_01666	Syac.g_00781
OG0002402	Syal.g_01838	Syac.g_00869
OG0002403	Syal.g_01731	Syac.g_01502
OG0002405	Syal.g_02035	Syac.g_01136
OG0002406	Syal.g_02063	Syac.g_01044
OG0002408	Syal.g_02546	Syac.g_01027
OG0002434	Syal.g_02802	Syac.g_01800
OG0002438	Syal.g_01088	Syac.g_02372
OG0002452	Syal.g_01164	Syac.g_02456
OG0002461	Syal.g_00503	Syac.g_01576
OG0002463	Syal.g_02435	Syac.g_01685
OG0002464	Syal.g_00766	Syac.g_01844
OG0002466	Syal.g_00658	Syac.g_00643
OG0002467	Syal.g_00097	Syac.g_01570
OG0002468	Syal.g_01757	Syac.g_01525
OG0002470	Syal.g_02064	Syac.g_01433
OG0002471	Syal.g_02519	Syac.g_01058
OG0002472	Syal.g_01554	Syac.g_01549
OG0002520	Syal.g_00603	Syac.g_00530
OG0002521	Syal.g_00574	Syac.g_00561
OG0002523	Syal.g_02844	Syac.g_00926
OG0002524	Syal.g_01546	Syac.g_01109
OG0002527	Syal.g_02559	Syac.g_01038
OG0002528	Syal.g_02561	Syac.g_01036
OG0002532	Syal.g_02557	Syac.g_01023
OG0002533	Syal.g_02818	Syac.g_01816
OG0002534	Syal.g_00332	Syac.g_02035
OG0002535	Syal.g_00329	Syac.g_02038
OG0002536	Syal.g_00313	Syac.g_02059
OG0002538	Syal.g_00961	Syac.g_02293
OG0002541	Syal.g_00306	Syac.g_02066
OG0002543	Syal.g_01082	Syac.g_02367
OG0002544	Syal.g_01114	Syac.g_01568
OG0002560	Syal.g_02077	Syac.g_01542
OG0002594	Syal.g_02055	Syac.g_00577
OG0002595	Syal.g_02596	Syac.g_00928
OG0002596	Syal.g_02853	Syac.g_00469
OG0002598	Syal.g_02574	Syac.g_01118
OG0002599	Syal.g_02253	Syac.g_01086
OG0002600	Syal.g_02958	Syac.g_00579
OG0002601	Syal.g_02560	Syac.g_01037
OG0002602	Syal.g_02523	Syac.g_01008
OG0002604	Syal.g_02568	Syac.g_01022
OG0002605	Syal.g_00334	Syac.g_02033
OG0002608	Syal.g_01808	Syac.g_00899
OG0002609	Syal.g_02483	Syac.g_00824
OG0002640	Syal.g_02086, Syal.g_02513	Syac.g_00458, Syac.g_01945
OG0002672	Syal.g_01558	Syac.g_01101
OG0002673	Syal.g_02848	Syac.g_01057
OG0002674	Syal.g_00293	Syac.g_02076
OG0002676	Syal.g_01112, Syal.g_01169	Syac.g_02461
OG0002677	Syal.g_01237	Syac.g_02227
OG0002678	Syal.g_01565	Syac.g_01959
OG0002680	Syal.g_01903	Syac.g_00481
OG0002734	Syal.g_01046	Syac.g_00131
OG0002738	Syal.g_01701	Syac.g_01474
OG0002741	Syal.g_02603	Syac.g_01331
OG0002745	Syal.g_02079	Syac.g_01447
OG0002746	Syal.g_00469	Syac.g_01003
OG0002754	Syal.g_00475	Syac.g_01711
OG0002758	Syal.g_02525	Syac.g_01055
OG0002759	Syal.g_02594	Syac.g_00865
OG0002804	Syal.g_01496	Syac.g_01485
OG0002807	Syal.g_02065	Syac.g_01453
OG0002847	Syal.g_00745	Syac.g_00456
OG0002851	Syal.g_01802	Syac.g_00905
OG0002857	Syal.g_02917	Syac.g_01048
OG0002862	Syal.g_00325	Syac.g_02042
OG0002863	Syal.g_03006	Syac.g_01693
OG0002864	Syal.g_00498	Syac.g_01650
OG0002867	Syal.g_01556	Syac.g_01540
OG0002869	Syal.g_02481	Syac.g_00826
OG0002871	Syal.g_01079	Syac.g_01583
OG0002907	Syal.g_01133	Syac.g_02411
OG0002934	Syal.g_00438	Syac.g_02331
OG0002937	Syal.g_03002	Syac.g_01696
OG0002959	Syal.g_02536	Syac.g_00821
OG0002960	Syal.g_02860	Syac.g_01296
OG0002966	Syal.g_00431	Syac.g_01683
OG0002968	Syal.g_02487	Syac.g_00746
OG0002973	Syal.g_02855	Syac.g_01259
OG0002976	Syal.g_00693	Syac.g_01579
OG0002978	Syal.g_02529	Syac.g_01951
OG0002980	Syal.g_00319	Syac.g_02053
OG0002981	Syal.g_00326	Syac.g_02041
OG0002982	Syal.g_01598	Syac.g_00726
OG0002983	Syal.g_01750	Syac.g_01908
OG0002984	Syal.g_01751	Syac.g_01907
OG0002985	Syal.g_01776	Syac.g_00466
OG0002990	Syal.g_03004	Syac.g_01694
OG0003092	Syal.g_00435	Syac.g_01682
OG0003098	Syal.g_00492	Syac.g_00860
OG0003109	Syal.g_02527	Syac.g_01047
OG0003120	Syal.g_00710	Syac.g_02170
OG0003125	Syal.g_00373	Syac.g_01634
OG0003126	Syal.g_02062	Syac.g_01733
OG0003129	Syal.g_02554	Syac.g_01061
OG0003130	Syal.g_02563	Syac.g_01681
OG0003132	Syal.g_03003	Syac.g_01695
OG0003140	Syal.g_02857	Syac.g_01818
OG0003278	Syal.g_01560	Syac.g_02389
OG0003279	Syal.g_00324	Syac.g_02044
OG0003505	Syal.g_00788	Syac.g_01539
OG0003527	Syal.g_02845	Syac.g_00866
OG0003541	Syal.g_01771, Syal.g_00738	Syac.g_01321
OG0003543	Syal.g_01893	Syac.g_00464
OG0003544	Syal.g_03016	Syac.g_01735
OG0003556	Syal.g_00714	Syac.g_01456
OG0003868	Syal.g_00062	Syac.g_01484
OG0003879	Syal.g_02558	Syac.g_01451
OG0003885	Syal.g_00700	Syac.g_00581
OG0003892	Syal.g_02095	Syac.g_01054
OG0004325	Syal.g_00342	Syac.g_02028
OG0004335	Syal.g_01851	Syac.g_00535
OG0004337	Syal.g_02080	Syac.g_00633
OG0004342	Syal.g_02977	Syac.g_00611
OG0005041	Syal.g_01049	Syac.g_00127
OG0005047	Syal.g_00696	Syac.g_00932
OG0005050	Syal.g_02648	Syac.g_01104
OG0005052	Syal.g_02462	Syac.g_01114
OG0005054	Syal.g_03022, Syal.g_02850	Syac.g_01563
OG0005060	Syal.g_03021	Syac.g_02399
OG0005846	Syal.g_01290	Syac.g_00268
OG0005860	Syal.g_02686	Syac.g_01112
