Orthogroup	Syal	Syat
OG0002194	Syal.g_01759	Syat.g_00889
OG0002195	Syal.g_02273	Syat.g_00434
OG0002196	Syal.g_02224	Syat.g_00464
OG0002197	Syal.g_01956	Syat.g_00541
OG0002198	Syal.g_02613	Syat.g_02588
OG0002199	Syal.g_02617	Syat.g_00393
OG0002200	Syal.g_00371	Syat.g_01225
OG0002201	Syal.g_02742	Syat.g_00004
OG0002202	Syal.g_02743	Syat.g_00005
OG0002203	Syal.g_02744	Syat.g_00006
OG0002204	Syal.g_02762	Syat.g_00029
OG0002205	Syal.g_02780	Syat.g_00047
OG0002207	Syal.g_02800	Syat.g_00068
OG0002208	Syal.g_02891	Syat.g_03165
OG0002209	Syal.g_00355	Syat.g_01606
OG0002210	Syal.g_00307	Syat.g_01627
OG0002211	Syal.g_00267	Syat.g_01789
OG0002212	Syal.g_01051	Syat.g_02702
OG0002213	Syal.g_01057	Syat.g_02697
OG0002214	Syal.g_01181	Syat.g_02401
OG0002229	Syal.g_00187	Syat.g_02254
OG0002231	Syal.g_01612	Syat.g_00444, Syat.g_00098
OG0002235	Syal.g_02235	Syat.g_00462
OG0002238	Syal.g_02071	Syat.g_00491
OG0002239	Syal.g_00559	Syat.g_01095
OG0002241	Syal.g_00477	Syat.g_01398
OG0002244	Syal.g_02093	Syat.g_00744
OG0002248	Syal.g_01799	Syat.g_00837
OG0002249	Syal.g_02368, Syal.g_02383, Syal.g_00722	Syat.g_01310
OG0002250	Syal.g_00783	Syat.g_01530
OG0002251	Syal.g_02982	Syat.g_03077
OG0002252	Syal.g_00705	Syat.g_02625
OG0002253	Syal.g_01613	Syat.g_01145
OG0002254	Syal.g_01900	Syat.g_00691
OG0002255	Syal.g_01971	Syat.g_00556
OG0002256	Syal.g_02645	Syat.g_00179
OG0002257	Syal.g_02569	Syat.g_01714
OG0002258	Syal.g_02763	Syat.g_00030
OG0002259	Syal.g_02834	Syat.g_03274
OG0002260	Syal.g_01754	Syat.g_00883
OG0002277	Syal.g_00168	Syat.g_02270
OG0002286	Syal.g_01220	Syat.g_00266
OG0002288	Syal.g_02841	Syat.g_00915
OG0002289	Syal.g_00479	Syat.g_01401
OG0002290	Syal.g_00928, Syal.g_00496, Syal.g_02404	Syat.g_01453
OG0002292	Syal.g_00948	Syat.g_02822
OG0002296	Syal.g_00408	Syat.g_01332
OG0002297	Syal.g_00386	Syat.g_01433
OG0002298	Syal.g_01975	Syat.g_00559
OG0002302	Syal.g_02877	Syat.g_01307
OG0002305	Syal.g_00825	Syat.g_01576
OG0002306	Syal.g_01385, Syal.g_01637	Syat.g_02502
OG0002307	Syal.g_02406, Syal.g_01636	Syat.g_00447
OG0002308	Syal.g_02219	Syat.g_03129, Syat.g_00470
OG0002309	Syal.g_02464	Syat.g_00722
OG0002330	Syal.g_01805	Syat.g_01093
OG0002332	Syal.g_02070	Syat.g_00492
OG0002333	Syal.g_02072	Syat.g_00490
OG0002335	Syal.g_00378, Syal.g_00379	Syat.g_02353, Syat.g_02025
OG0002340	Syal.g_00973	Syat.g_02781
OG0002352	Syal.g_01665	Syat.g_02986
OG0002354	Syal.g_01990	Syat.g_00577
OG0002355	Syal.g_02539	Syat.g_01013
OG0002358	Syal.g_00527	Syat.g_01520
OG0002359	Syal.g_00415	Syat.g_01340
OG0002375	Syal.g_01427	Syat.g_01219
OG0002382	Syal.g_02906	Syat.g_03179
OG0002385	Syal.g_01219	Syat.g_00268
OG0002390	Syal.g_00942	Syat.g_02830
OG0002391	Syal.g_00848	Syat.g_02932
OG0002394	Syal.g_01028	Syat.g_02413
OG0002401	Syal.g_01666	Syat.g_00630
OG0002402	Syal.g_01838	Syat.g_00791
OG0002403	Syal.g_01731	Syat.g_00821
OG0002411	Syal.g_02452	Syat.g_00519
OG0002432	Syal.g_01034, Syal.g_01035, Syal.g_01036	Syat.g_02706
OG0002440	Syal.g_01916	Syat.g_00706
OG0002443	Syal.g_00970	Syat.g_00335
OG0002444	Syal.g_00055	Syat.g_01360
OG0002447	Syal.g_00478	Syat.g_01399
OG0002463	Syal.g_02435	Syat.g_00337
OG0002464	Syal.g_00766	Syat.g_01484
OG0002466	Syal.g_00658	Syat.g_02995
OG0002473	Syal.g_00930	Syat.g_01498
OG0002474	Syal.g_00219	Syat.g_00713
OG0002475	Syal.g_00414	Syat.g_01339
OG0002476	Syal.g_01860	Syat.g_01671
OG0002492	Syal.g_01030, Syal.g_01029, Syal.g_01031	Syat.g_02709
OG0002494	Syal.g_02768	Syat.g_00034
OG0002496	Syal.g_01193	Syat.g_02437
OG0002519	Syal.g_02139	Syat.g_02425
OG0002527	Syal.g_02559	Syat.g_00835
OG0002528	Syal.g_02561	Syat.g_00833
OG0002529	Syal.g_02531	Syat.g_01427
OG0002537	Syal.g_00945	Syat.g_02827
OG0002539	Syal.g_01084	Syat.g_02674
OG0002541	Syal.g_00306	Syat.g_01628
OG0002542	Syal.g_02450	Syat.g_03396
OG0002543	Syal.g_01082	Syat.g_02676
OG0002563	Syal.g_00071	Syat.g_01386
OG0002577	Syal.g_00511	Syat.g_00329
OG0002580	Syal.g_01129	Syat.g_02514
OG0002582	Syal.g_01382	Syat.g_02247
OG0002589	Syal.g_02111	Syat.g_01757, Syat.g_01691
OG0002592	Syal.g_01032	Syat.g_02707
OG0002593	Syal.g_02964	Syat.g_02985
OG0002596	Syal.g_02853	Syat.g_00220
OG0002598	Syal.g_02574	Syat.g_00970
OG0002601	Syal.g_02560	Syat.g_00834
OG0002602	Syal.g_02523	Syat.g_02441
OG0002607	Syal.g_00462	Syat.g_01370
OG0002611	Syal.g_02140	Syat.g_02426
OG0002612	Syal.g_01495	Syat.g_03359, Syat.g_00871
OG0002622	Syal.g_02076	Syat.g_00572
OG0002632	Syal.g_01033	Syat.g_02708
OG0002643	Syal.g_02377	Syat.g_00854
OG0002644	Syal.g_02627	Syat.g_01973
OG0002669	Syal.g_01368, Syal.g_01422	Syat.g_01119
OG0002677	Syal.g_01237	Syat.g_01996
OG0002678	Syal.g_01565	Syat.g_00688
OG0002679	Syal.g_01848	Syat.g_01008
OG0002680	Syal.g_01903	Syat.g_00692
OG0002681	Syal.g_02821	Syat.g_02562, Syat.g_02574
OG0002683	Syal.g_00483	Syat.g_01403
OG0002685	Syal.g_02144	Syat.g_01010
OG0002700	Syal.g_01622	Syat.g_03378
OG0002711	Syal.g_00278	Syat.g_02382
OG0002717	Syal.g_00977	Syat.g_02006
OG0002722	Syal.g_01381	Syat.g_01202
OG0002723	Syal.g_01428	Syat.g_01218
OG0002751	Syal.g_02831	Syat.g_00762
OG0002753	Syal.g_00015	Syat.g_03391
OG0002755	Syal.g_00060	Syat.g_00828
OG0002757	Syal.g_01729	Syat.g_00913
OG0002760	Syal.g_02733	Syat.g_03406
OG0002761	Syal.g_02610	Syat.g_02564
OG0002765	Syal.g_02087, Syal.g_01494	Syat.g_03351, Syat.g_03354, Syat.g_00875, Syat.g_03350
OG0002804	Syal.g_01496	Syat.g_03348
OG0002808	Syal.g_00139	Syat.g_02300
OG0002844	Syal.g_00186	Syat.g_01204
OG0002845	Syal.g_01490	Syat.g_01311
OG0002849	Syal.g_01414	Syat.g_02023
OG0002849	Syal.g_01401	Syat.g_02024
OG0002864	Syal.g_00498	Syat.g_00654
OG0002866	Syal.g_01728	Syat.g_00914
OG0002868	Syal.g_00019, Syal.g_02205	Syat.g_02386
OG0002879	Syal.g_02160	Syat.g_01697
OG0002880	Syal.g_01412	Syat.g_01754, Syat.g_01764
OG0002931	Syal.g_02110	Syat.g_01692
OG0002979	Syal.g_01486	Syat.g_02462
OG0002982	Syal.g_01598	Syat.g_01155
OG0002983	Syal.g_01750	Syat.g_00358
OG0002985	Syal.g_01776	Syat.g_01432
OG0002993	Syal.g_02159	Syat.g_01698
OG0002995	Syal.g_02128	Syat.g_01693
OG0002998	Syal.g_02582	Syat.g_01722, Syat.g_01894
OG0003003	Syal.g_02121	Syat.g_01977, Syat.g_02182
OG0003004	Syal.g_01357	Syat.g_01970
OG0003005	Syal.g_01411	Syat.g_01695, Syat.g_01753, Syat.g_01763
OG0003006	Syal.g_01462	Syat.g_02359, Syat.g_00157, Syat.g_02610, Syat.g_00264, Syat.g_01392
OG0003010	Syal.g_01375	Syat.g_01211
OG0003041	Syal.g_02081	Syat.g_01724
OG0003067	Syal.g_00585	Syat.g_01017
OG0003101	Syal.g_01413	Syat.g_02022
OG0003127	Syal.g_02075	Syat.g_00571
OG0003135	Syal.g_00947	Syat.g_02823
OG0003136	Syal.g_01078	Syat.g_00966
OG0003142	Syal.g_02573	Syat.g_02594
OG0003145	Syal.g_00053	Syat.g_02601
OG0003149	Syal.g_01581	Syat.g_02527
OG0003150	Syal.g_01580	Syat.g_02528
OG0003159	Syal.g_01374	Syat.g_01213
OG0003264	Syal.g_01367, Syal.g_01421	Syat.g_01118
OG0003288	Syal.g_01726	Syat.g_00920
OG0003289	Syal.g_01727	Syat.g_00916
OG0003293	Syal.g_02226	Syat.g_03395
OG0003310	Syal.g_00052	Syat.g_02602
OG0003318	Syal.g_01484	Syat.g_01508
OG0003351	Syal.g_01395	Syat.g_02659
OG0003496	Syal.g_01186	Syat.g_01961
OG0003522	Syal.g_02088	Syat.g_01673
OG0003531	Syal.g_01365	Syat.g_01975
OG0003532	Syal.g_01366, Syal.g_01417	Syat.g_01974
OG0003548	Syal.g_02107	Syat.g_01777, Syat.g_03337
OG0003551	Syal.g_02915	Syat.g_03189
OG0003556	Syal.g_00714	Syat.g_02575, Syat.g_02585
OG0003576	Syal.g_01355	Syat.g_02467
OG0003818	Syal.g_01526	Syat.g_02136
OG0003876	Syal.g_02106	Syat.g_03336
OG0003886	Syal.g_02277	Syat.g_02358
OG0003940	Syal.g_00537, Syal.g_02654	Syat.g_00174
OG0003943	Syal.g_01855	Syat.g_00341
OG0003944	Syal.g_01356	Syat.g_01969
OG0003945	Syal.g_01424	Syat.g_00245, Syat.g_01964
OG0004328	Syal.g_01538	Syat.g_01933
OG0004339	Syal.g_02265	Syat.g_01011
OG0004396	Syal.g_01936	Syat.g_02595
OG0004414	Syal.g_00068	Syat.g_02108, Syat.g_02113
OG0004415	Syal.g_01423	Syat.g_00246, Syat.g_01965
OG0005182	Syal.g_01042	Syat.g_00511
OG0005186	Syal.g_01409	Syat.g_01410
OG0005187	Syal.g_01891	Syat.g_03366
OG0005190	Syal.g_02361	Syat.g_03329, Syat.g_00162
OG0006170	Syal.g_00388	Syat.g_01675
OG0006172	Syal.g_00968	Syat.g_02620
OG0006174	Syal.g_01100	Syat.g_01678
OG0006178	Syal.g_02142	Syat.g_03365
