Orthogroup	Syal	Syao
OG0002111	Syal.g_02674, Syal.g_01017, Syal.g_02655	Syao.g_00600
OG0002113	Syal.g_00134	Syao.g_02232
OG0002114	Syal.g_00048	Syao.g_01360
OG0002115	Syal.g_00578	Syao.g_01565
OG0002116	Syal.g_02999	Syao.g_01590
OG0002117	Syal.g_01672	Syao.g_00196
OG0002118	Syal.g_01733	Syao.g_00230
OG0002122	Syal.g_01789	Syao.g_01336
OG0002123	Syal.g_01863	Syao.g_00490
OG0002124	Syal.g_02488	Syao.g_00527
OG0002128	Syal.g_02504	Syao.g_01425
OG0002129	Syal.g_00395	Syao.g_01516
OG0002130	Syal.g_01603	Syao.g_01435
OG0002131	Syal.g_01160	Syao.g_02321
OG0002132	Syal.g_01154	Syao.g_02314
OG0002133	Syal.g_01152	Syao.g_02316
OG0002134	Syal.g_01442	Syao.g_02134
OG0002135	Syal.g_00620	Syao.g_01666
OG0002136	Syal.g_00619	Syao.g_01667
OG0002138	Syal.g_02586	Syao.g_00195
OG0002139	Syal.g_01755	Syao.g_00289
OG0002141	Syal.g_02693	Syao.g_01463
OG0002141	Syal.g_02496	Syao.g_01457
OG0002142	Syal.g_00037	Syao.g_01536
OG0002143	Syal.g_00550	Syao.g_00701
OG0002144	Syal.g_00221	Syao.g_01325
OG0002154	Syal.g_01438	Syao.g_00867
OG0002156	Syal.g_00058	Syao.g_01358
OG0002159	Syal.g_01505	Syao.g_02665
OG0002166	Syal.g_01784	Syao.g_00922, Syao.g_00199
OG0002168	Syal.g_01840	Syao.g_02381
OG0002172	Syal.g_00996	Syao.g_02390
OG0002173	Syal.g_00980	Syao.g_02475
OG0002174	Syal.g_01125	Syao.g_02282
OG0002175	Syal.g_01725	Syao.g_00238
OG0002178	Syal.g_01156	Syao.g_02313
OG0002179	Syal.g_01349	Syao.g_01956
OG0002180	Syal.g_01271	Syao.g_02056
OG0002181	Syal.g_01241	Syao.g_02086
OG0002182	Syal.g_01222	Syao.g_01586
OG0002183	Syal.g_00782	Syao.g_02651
OG0002184	Syal.g_00779	Syao.g_02647
OG0002185	Syal.g_00769	Syao.g_02635
OG0002186	Syal.g_00618	Syao.g_01668
OG0002187	Syal.g_00617	Syao.g_01669
OG0002188	Syal.g_00581	Syao.g_01562
OG0002189	Syal.g_00580	Syao.g_01563
OG0002190	Syal.g_02985	Syao.g_01604
OG0002192	Syal.g_01686	Syao.g_00188
OG0002193	Syal.g_01780	Syao.g_01161, Syao.g_00499
OG0002194	Syal.g_01759	Syao.g_00259
OG0002195	Syal.g_02273	Syao.g_00970
OG0002196	Syal.g_02224	Syao.g_00742
OG0002197	Syal.g_01956	Syao.g_00817
OG0002198	Syal.g_02613	Syao.g_00917
OG0002199	Syal.g_02617	Syao.g_00912
OG0002200	Syal.g_00371	Syao.g_01487
OG0002201	Syal.g_02742	Syao.g_01060
OG0002202	Syal.g_02743	Syao.g_01061
OG0002203	Syal.g_02744	Syao.g_01062
OG0002204	Syal.g_02762	Syao.g_01028
OG0002205	Syal.g_02780	Syao.g_01049
OG0002207	Syal.g_02800	Syao.g_00850
OG0002208	Syal.g_02891	Syao.g_00033
OG0002209	Syal.g_00355	Syao.g_01869
OG0002210	Syal.g_00307	Syao.g_01846
OG0002211	Syal.g_00267	Syao.g_01812
OG0002212	Syal.g_01051	Syao.g_02424
OG0002213	Syal.g_01057	Syao.g_02428
OG0002214	Syal.g_01181	Syao.g_02337
OG0002229	Syal.g_00187	Syao.g_02126
OG0002231	Syal.g_01612	Syao.g_00877
OG0002234	Syal.g_01552	Syao.g_00145
OG0002235	Syal.g_02235	Syao.g_00737
OG0002239	Syal.g_00559	Syao.g_01405
OG0002241	Syal.g_00477	Syao.g_02694
OG0002244	Syal.g_02093	Syao.g_00551
OG0002245	Syal.g_00548	Syao.g_00703
OG0002246	Syal.g_00542	Syao.g_01724
OG0002248	Syal.g_01799	Syao.g_00979
OG0002250	Syal.g_00783	Syao.g_02652
OG0002251	Syal.g_02982	Syao.g_01607
OG0002253	Syal.g_01613	Syao.g_01445
OG0002254	Syal.g_01900	Syao.g_00465
OG0002255	Syal.g_01971	Syao.g_00831
OG0002256	Syal.g_02645	Syao.g_01721
OG0002257	Syal.g_02569	Syao.g_01262
OG0002258	Syal.g_02763	Syao.g_01029
OG0002259	Syal.g_02834	Syao.g_01416
OG0002260	Syal.g_01754	Syao.g_00288
OG0002288	Syal.g_00377, Syal.g_00376, Syal.g_00375, Syal.g_02841	Syao.g_00404
OG0002289	Syal.g_00479	Syao.g_02696
OG0002292	Syal.g_00948	Syao.g_02539
OG0002296	Syal.g_00408	Syao.g_00069
OG0002297	Syal.g_00386	Syao.g_01496
OG0002298	Syal.g_01975	Syao.g_00658
OG0002299	Syal.g_02013	Syao.g_00694
OG0002301	Syal.g_01566	Syao.g_00358
OG0002302	Syal.g_02877	Syao.g_00048
OG0002303	Syal.g_00549	Syao.g_00702
OG0002305	Syal.g_00825	Syao.g_02589
OG0002307	Syal.g_02406, Syal.g_01636	Syao.g_01242
OG0002308	Syal.g_02219	Syao.g_01549
OG0002309	Syal.g_02464	Syao.g_00562
OG0002330	Syal.g_01805	Syao.g_00329
OG0002350	Syal.g_00335	Syao.g_01885
OG0002351	Syal.g_01302	Syao.g_02030
OG0002353	Syal.g_01877	Syao.g_00769
OG0002355	Syal.g_02539	Syao.g_00396
OG0002358	Syal.g_00527	Syao.g_01734
OG0002359	Syal.g_00415	Syao.g_00077
OG0002375	Syal.g_01427	Syao.g_01082
OG0002382	Syal.g_02906	Syao.g_00117
OG0002391	Syal.g_00848	Syao.g_02580
OG0002402	Syal.g_01838	Syao.g_00503
OG0002405	Syal.g_02035	Syao.g_00650
OG0002406	Syal.g_02063	Syao.g_00462
OG0002407	Syal.g_01680	Syao.g_01461
OG0002411	Syal.g_02452	Syao.g_00790
OG0002433	Syal.g_00969	Syao.g_00363
OG0002440	Syal.g_01916	Syao.g_01351
OG0002443	Syal.g_00970	Syao.g_00395
OG0002447	Syal.g_00478	Syao.g_02695
OG0002452	Syal.g_01164	Syao.g_02307
OG0002463	Syal.g_02435	Syao.g_00407
OG0002464	Syal.g_00766	Syao.g_02632
OG0002466	Syal.g_00658	Syao.g_01627
OG0002470	Syal.g_02064	Syao.g_01689
OG0002472	Syal.g_01554	Syao.g_01275
OG0002474	Syal.g_00219	Syao.g_00443
OG0002475	Syal.g_00414	Syao.g_00076
OG0002476	Syal.g_01860	Syao.g_00493
OG0002491	Syal.g_00014	Syao.g_00009, Syao.g_00575
OG0002494	Syal.g_02768	Syao.g_01034
OG0002519	Syal.g_02139	Syao.g_02260
OG0002520	Syal.g_00603	Syao.g_01683
OG0002523	Syal.g_02844	Syao.g_01901
OG0002527	Syal.g_02559	Syao.g_01306
OG0002528	Syal.g_02561	Syao.g_01304
OG0002529	Syal.g_02531	Syao.g_01259
OG0002532	Syal.g_02557	Syao.g_01465
OG0002534	Syal.g_00332	Syao.g_01888
OG0002535	Syal.g_00329	Syao.g_01891
OG0002536	Syal.g_00313	Syao.g_01912
OG0002537	Syal.g_00945	Syao.g_02536
OG0002539	Syal.g_01084	Syao.g_02450
OG0002541	Syal.g_00306	Syao.g_01847
OG0002542	Syal.g_02450	Syao.g_01238
OG0002545	Syal.g_02865	Syao.g_02422
OG0002577	Syal.g_00511	Syao.g_01005
OG0002582	Syal.g_01382	Syao.g_02270
OG0002592	Syal.g_01032	Syao.g_02412
OG0002593	Syal.g_02964	Syao.g_01699
OG0002597	Syal.g_00630	Syao.g_01656
OG0002599	Syal.g_02253	Syao.g_00799
OG0002601	Syal.g_02560	Syao.g_01305
OG0002603	Syal.g_02532	Syao.g_00143
OG0002604	Syal.g_02568	Syao.g_01273
OG0002605	Syal.g_00334	Syao.g_01886
OG0002607	Syal.g_00462	Syao.g_02681
OG0002611	Syal.g_02140	Syao.g_02258
OG0002633	Syal.g_00051	Syao.g_01366
OG0002637	Syal.g_02502	Syao.g_01023
OG0002644	Syal.g_02627	Syao.g_00903
OG0002645	Syal.g_02626	Syao.g_00904
OG0002648	Syal.g_01058	Syao.g_01409
OG0002649	Syal.g_01059	Syao.g_01408
OG0002650	Syal.g_01060	Syao.g_01407
OG0002671	Syal.g_00593	Syao.g_00372
OG0002672	Syal.g_01558	Syao.g_00357
OG0002678	Syal.g_01565	Syao.g_00221
OG0002679	Syal.g_01848	Syao.g_00325
OG0002680	Syal.g_01903	Syao.g_00463
OG0002685	Syal.g_02144	Syao.g_00013
OG0002712	Syal.g_02625	Syao.g_00905
OG0002713	Syal.g_02624	Syao.g_00906
OG0002722	Syal.g_01381	Syao.g_01112
OG0002723	Syal.g_01428	Syao.g_01078
OG0002753	Syal.g_00015	Syao.g_00614
OG0002760	Syal.g_02733	Syao.g_01207
OG0002795	Syal.g_00185	Syao.g_01995
OG0002844	Syal.g_00186	Syao.g_01987
OG0002845	Syal.g_01490	Syao.g_02377
OG0002847	Syal.g_00745	Syao.g_02611
OG0002857	Syal.g_02917	Syao.g_00106
OG0002865	Syal.g_01561	Syao.g_01903
OG0002866	Syal.g_01728	Syao.g_00236
OG0002870	Syal.g_00772	Syao.g_02639
OG0002907	Syal.g_01133	Syao.g_02302
OG0002978	Syal.g_02529	Syao.g_01249
OG0002980	Syal.g_00319	Syao.g_01897
OG0002981	Syal.g_00326	Syao.g_01894
OG0002985	Syal.g_01776	Syao.g_01900
OG0002989	Syal.g_02590, Syal.g_02591	Syao.g_01263
OG0002993	Syal.g_02159	Syao.g_01107
OG0002995	Syal.g_02128	Syao.g_00800
OG0002997	Syal.g_02112	Syao.g_01177
OG0003003	Syal.g_02121	Syao.g_01380
OG0003010	Syal.g_01375	Syao.g_01980
OG0003067	Syal.g_00585	Syao.g_01557
OG0003114	Syal.g_02548	Syao.g_02603, Syao.g_01288, Syao.g_01308
OG0003123	Syal.g_00543	Syao.g_01723
OG0003125	Syal.g_00373	Syao.g_01688
OG0003128	Syal.g_02232	Syao.g_00740
OG0003136	Syal.g_01078	Syao.g_01200
OG0003148	Syal.g_01016, Syal.g_01018	Syao.g_00598, Syao.g_02353
OG0003149	Syal.g_01581	Syao.g_01480
OG0003150	Syal.g_01580	Syao.g_01479
OG0003192	Syal.g_02679	Syao.g_02408
OG0003222	Syal.g_01379	Syao.g_01114
OG0003286	Syal.g_01576	Syao.g_01217
OG0003287	Syal.g_01597	Syao.g_02715
OG0003288	Syal.g_01726	Syao.g_00237
OG0003289	Syal.g_01727	Syao.g_00239
OG0003292	Syal.g_00733	Syao.g_01272
OG0003346	Syal.g_01378	Syao.g_01133
OG0003495	Syal.g_01391	Syao.g_01118
OG0003531	Syal.g_01365	Syao.g_02690
OG0003532	Syal.g_01366, Syal.g_01417	Syao.g_02689
OG0003793	Syal.g_01383	Syao.g_01103
OG0003886	Syal.g_02277	Syao.g_01277
OG0003935	Syal.g_00013	Syao.g_00576, Syao.g_00008, Syao.g_02433
OG0003936	Syal.g_00011	Syao.g_00578, Syao.g_00007
OG0004378	Syal.g_01013	Syao.g_00597
OG0004416	Syal.g_02136, Syal.g_02143	Syao.g_00595
OG0004606	Syal.g_01380	Syao.g_01113
OG0005006	Syal.g_02135	Syao.g_02563
OG0005159	Syal.g_00012	Syao.g_00577
OG0005184	Syal.g_01369	Syao.g_01129
OG0006171	Syal.g_00741	Syao.g_01149
