Orthogroup	Syal	Syaa
OG0001897	Syal.g_00357	Syaa.g_02172
OG0001898	Syal.g_00336	Syaa.g_02188
OG0001899	Syal.g_00263	Syaa.g_02261
OG0001900	Syal.g_01238	Syaa.g_00287
OG0001901	Syal.g_01239	Syaa.g_00286
OG0001902	Syal.g_01270	Syaa.g_00255
OG0001903	Syal.g_01279	Syaa.g_00246
OG0001904	Syal.g_01340	Syaa.g_00173
OG0001905	Syal.g_01346	Syaa.g_00161
OG0001906	Syal.g_00859	Syaa.g_02421
OG0001908	Syal.g_00926	Syaa.g_02492
OG0001909	Syal.g_00939	Syaa.g_02503
OG0001910	Syal.g_00999	Syaa.g_02555
OG0001912	Syal.g_01077	Syaa.g_02602
OG0001913	Syal.g_01081	Syaa.g_02604
OG0001914	Syal.g_02509	Syaa.g_01033
OG0001915	Syal.g_00088	Syaa.g_02750
OG0001918	Syal.g_02068	Syaa.g_01473
OG0001924	Syal.g_02722	Syaa.g_01671
OG0001925	Syal.g_02723	Syaa.g_01672
OG0001926	Syal.g_02724	Syaa.g_01673
OG0001927	Syal.g_02725	Syaa.g_01674
OG0001929	Syal.g_00165	Syaa.g_00070
OG0001933	Syal.g_00823	Syaa.g_02383
OG0001934	Syal.g_00808	Syaa.g_02368
OG0001936	Syal.g_02069	Syaa.g_01533
OG0001937	Syal.g_02994	Syaa.g_00591
OG0001939	Syal.g_02608	Syaa.g_00912
OG0001940	Syal.g_02778	Syaa.g_01914
OG0001941	Syal.g_01591	Syaa.g_00727
OG0001943	Syal.g_01670	Syaa.g_01465
OG0001944	Syal.g_02052	Syaa.g_01433
OG0001946	Syal.g_01793	Syaa.g_00907
OG0001947	Syal.g_01043	Syaa.g_00859
OG0001948	Syal.g_01959	Syaa.g_01325
OG0001949	Syal.g_01978	Syaa.g_01344
OG0001950	Syal.g_01980	Syaa.g_01346
OG0001951	Syal.g_01989	Syaa.g_01355
OG0001952	Syal.g_02015	Syaa.g_01380
OG0001953	Syal.g_02016	Syaa.g_01381
OG0001954	Syal.g_02517	Syaa.g_01438
OG0001957	Syal.g_02703	Syaa.g_01649
OG0001958	Syal.g_02181	Syaa.g_01062
OG0001961	Syal.g_00468	Syaa.g_01847
OG0001964	Syal.g_00210	Syaa.g_02335
OG0001965	Syal.g_02842	Syaa.g_01602
OG0001966	Syal.g_01232	Syaa.g_00292
OG0001967	Syal.g_01234	Syaa.g_00290
OG0001968	Syal.g_01235	Syaa.g_00289
OG0001969	Syal.g_01303	Syaa.g_00224
OG0001970	Syal.g_00861	Syaa.g_02423
OG0001971	Syal.g_00937	Syaa.g_02501
OG0001972	Syal.g_01011	Syaa.g_02567
OG0001974	Syal.g_01063	Syaa.g_02587
OG0001975	Syal.g_02508	Syaa.g_01032
OG0001976	Syal.g_02510	Syaa.g_01034
OG0001979	Syal.g_01777	Syaa.g_00911
OG0001980	Syal.g_00333	Syaa.g_02192
OG0001990	Syal.g_01168	Syaa.g_02721
OG0001993	Syal.g_02720	Syaa.g_01669
OG0001994	Syal.g_02721	Syaa.g_01670
OG0001995	Syal.g_01208	Syaa.g_00925
OG0001997	Syal.g_00797	Syaa.g_02356
OG0001999	Syal.g_00637	Syaa.g_00675
OG0002000	Syal.g_02944	Syaa.g_02004
OG0002002	Syal.g_02337, Syal.g_01741	Syaa.g_00971
OG0002006	Syal.g_01842	Syaa.g_00858
OG0002007	Syal.g_01843	Syaa.g_00857
OG0002008	Syal.g_01933	Syaa.g_01312
OG0002009	Syal.g_02254	Syaa.g_01114
OG0002011	Syal.g_00547	Syaa.g_02141
OG0002012	Syal.g_00505	Syaa.g_01427
OG0002013	Syal.g_00773	Syaa.g_02151
OG0002016	Syal.g_00992	Syaa.g_02551
OG0002017	Syal.g_01124	Syaa.g_02656
OG0002019	Syal.g_01425	Syaa.g_01419
OG0002020	Syal.g_01161	Syaa.g_02704
OG0002021	Syal.g_01159	Syaa.g_02703
OG0002022	Syal.g_01158	Syaa.g_02700
OG0002023	Syal.g_01157	Syaa.g_02699
OG0002024	Syal.g_01151	Syaa.g_02692
OG0002038	Syal.g_01663	Syaa.g_00779
OG0002040	Syal.g_01685	Syaa.g_00793
OG0002044	Syal.g_02456	Syaa.g_00842
OG0002045	Syal.g_00472	Syaa.g_01850
OG0002048	Syal.g_00299	Syaa.g_02228
OG0002049	Syal.g_00216	Syaa.g_02325
OG0002050	Syal.g_01244	Syaa.g_00281
OG0002051	Syal.g_00923	Syaa.g_02489
OG0002054	Syal.g_01150	Syaa.g_02691
OG0002055	Syal.g_01153	Syaa.g_02695
OG0002056	Syal.g_01280	Syaa.g_00245
OG0002112	Syal.g_01292	Syaa.g_00234, Syaa.g_00233
OG0002113	Syal.g_00134	Syaa.g_00040
OG0002115	Syal.g_00578	Syaa.g_00561
OG0002116	Syal.g_02999	Syaa.g_00586
OG0002117	Syal.g_01672	Syaa.g_00784
OG0002118	Syal.g_01733	Syaa.g_01181, Syaa.g_01227
OG0002119	Syal.g_00982	Syaa.g_02546
OG0002121	Syal.g_00035	Syaa.g_01513
OG0002123	Syal.g_01863	Syaa.g_01241
OG0002124	Syal.g_02488	Syaa.g_00820
OG0002125	Syal.g_00456	Syaa.g_01828, Syaa.g_01831
OG0002127	Syal.g_00880	Syaa.g_02443
OG0002128	Syal.g_02504	Syaa.g_01031
OG0002129	Syal.g_00395	Syaa.g_01787
OG0002130	Syal.g_01603	Syaa.g_00737
OG0002132	Syal.g_01154	Syaa.g_02696
OG0002133	Syal.g_01152	Syaa.g_02694, Syaa.g_02693
OG0002134	Syal.g_01442	Syaa.g_00139
OG0002135	Syal.g_00620	Syaa.g_00520
OG0002136	Syal.g_00619	Syaa.g_00521
OG0002138	Syal.g_02586	Syaa.g_00913
OG0002139	Syal.g_01755	Syaa.g_00956
OG0002140	Syal.g_02274, Syal.g_02114	Syaa.g_01503
OG0002141	Syal.g_02496	Syaa.g_01596
OG0002142	Syal.g_00037	Syaa.g_01760
OG0002143	Syal.g_00550	Syaa.g_02144
OG0002144	Syal.g_00221	Syaa.g_02319
OG0002157	Syal.g_01293	Syaa.g_00232
OG0002158	Syal.g_01291	Syaa.g_00235
OG0002162	Syal.g_02785	Syaa.g_01921
OG0002166	Syal.g_01784	Syaa.g_00917
OG0002168	Syal.g_01840	Syaa.g_00861
OG0002170	Syal.g_00344	Syaa.g_02186
OG0002173	Syal.g_00980	Syaa.g_02544
OG0002178	Syal.g_01156	Syaa.g_02697
OG0002179	Syal.g_01349	Syaa.g_00158
OG0002180	Syal.g_01271	Syaa.g_00254
OG0002181	Syal.g_01241	Syaa.g_00284
OG0002182	Syal.g_01222	Syaa.g_00302
OG0002183	Syal.g_00782	Syaa.g_00326
OG0002184	Syal.g_00779	Syaa.g_00329
OG0002185	Syal.g_00769	Syaa.g_00336
OG0002186	Syal.g_00618	Syaa.g_00522
OG0002187	Syal.g_00617	Syaa.g_00523
OG0002188	Syal.g_00581	Syaa.g_00558
OG0002189	Syal.g_00580	Syaa.g_00559
OG0002190	Syal.g_02985	Syaa.g_00600
OG0002191	Syal.g_00532, Syal.g_00530, Syal.g_00531	Syaa.g_00699
OG0002192	Syal.g_01686	Syaa.g_00795
OG0002193	Syal.g_01780	Syaa.g_00929
OG0002194	Syal.g_01759	Syaa.g_00960
OG0002195	Syal.g_02273	Syaa.g_01099
OG0002196	Syal.g_02224	Syaa.g_01141
OG0002197	Syal.g_01956	Syaa.g_01322
OG0002198	Syal.g_02613	Syaa.g_01613
OG0002199	Syal.g_02617	Syaa.g_01618
OG0002200	Syal.g_00371	Syaa.g_01774
OG0002201	Syal.g_02742	Syaa.g_01880
OG0002202	Syal.g_02743	Syaa.g_01881
OG0002203	Syal.g_02744	Syaa.g_01882
OG0002204	Syal.g_02762	Syaa.g_01899
OG0002205	Syal.g_02780	Syaa.g_01916
OG0002207	Syal.g_02800	Syaa.g_01940
OG0002208	Syal.g_02891	Syaa.g_02056
OG0002209	Syal.g_00355	Syaa.g_02174
OG0002210	Syal.g_00307	Syaa.g_02220
OG0002211	Syal.g_00267	Syaa.g_02257
OG0002212	Syal.g_01051	Syaa.g_02579
OG0002213	Syal.g_01057	Syaa.g_02583
OG0002214	Syal.g_01181	Syaa.g_02736
OG0002233	Syal.g_00673	Syaa.g_01209
OG0002234	Syal.g_01552	Syaa.g_01574
OG0002237	Syal.g_02643	Syaa.g_01641
OG0002238	Syal.g_02071	Syaa.g_01053
OG0002244	Syal.g_02093	Syaa.g_02136
OG0002245	Syal.g_00548	Syaa.g_02142
OG0002248	Syal.g_01799	Syaa.g_00903
OG0002249	Syal.g_02368, Syal.g_02383, Syal.g_00722	Syaa.g_00374
OG0002250	Syal.g_00783	Syaa.g_00325
OG0002251	Syal.g_02982	Syaa.g_00604
OG0002253	Syal.g_01613	Syaa.g_00747
OG0002254	Syal.g_01900	Syaa.g_01282
OG0002255	Syal.g_01971	Syaa.g_01336
OG0002256	Syal.g_02645	Syaa.g_01426
OG0002257	Syal.g_02569	Syaa.g_01585
OG0002258	Syal.g_02763	Syaa.g_01900
OG0002259	Syal.g_02834	Syaa.g_01976
OG0002279	Syal.g_00822	Syaa.g_02382
OG0002281	Syal.g_02779	Syaa.g_01915
OG0002286	Syal.g_01220	Syaa.g_02311
OG0002292	Syal.g_00948	Syaa.g_02517
OG0002296	Syal.g_00408	Syaa.g_01799
OG0002297	Syal.g_00386	Syaa.g_00932
OG0002298	Syal.g_01975	Syaa.g_01340
OG0002299	Syal.g_02013	Syaa.g_01378
OG0002301	Syal.g_01566	Syaa.g_01648
OG0002302	Syal.g_02877	Syaa.g_02071
OG0002303	Syal.g_00549	Syaa.g_02143
OG0002305	Syal.g_00825	Syaa.g_02385
OG0002306	Syal.g_01385, Syal.g_01637	Syaa.g_02698
OG0002328	Syal.g_00802	Syaa.g_02362
OG0002331	Syal.g_01571	Syaa.g_01208
OG0002332	Syal.g_02070	Syaa.g_01052
OG0002333	Syal.g_02072	Syaa.g_01054
OG0002334	Syal.g_00027	Syaa.g_01766
OG0002336	Syal.g_00460	Syaa.g_01840
OG0002337	Syal.g_01256	Syaa.g_00269
OG0002350	Syal.g_00335	Syaa.g_02190
OG0002351	Syal.g_01302	Syaa.g_00225
OG0002352	Syal.g_01665	Syaa.g_00781
OG0002353	Syal.g_01877	Syaa.g_01167
OG0002354	Syal.g_01990	Syaa.g_01356
OG0002355	Syal.g_02539	Syaa.g_01517
OG0002356	Syal.g_02133, Syal.g_02134	Syaa.g_01854
OG0002385	Syal.g_01219	Syaa.g_02312
OG0002395	Syal.g_01294	Syaa.g_00231
OG0002400	Syal.g_02851	Syaa.g_00370, Syaa.g_00417
OG0002401	Syal.g_01666	Syaa.g_00782
OG0002402	Syal.g_01838	Syaa.g_00863
OG0002403	Syal.g_01731	Syaa.g_00983
OG0002405	Syal.g_02035	Syaa.g_01403
OG0002406	Syal.g_02063	Syaa.g_01558
OG0002407	Syal.g_01680	Syaa.g_01567
OG0002408	Syal.g_02546	Syaa.g_01577
OG0002443	Syal.g_00970	Syaa.g_02537
OG0002445	Syal.g_00455	Syaa.g_02306
OG0002452	Syal.g_01164	Syaa.g_02707
OG0002461	Syal.g_00503	Syaa.g_01495
OG0002463	Syal.g_02435	Syaa.g_00112
OG0002464	Syal.g_00766	Syaa.g_00338
OG0002466	Syal.g_00658	Syaa.g_00645
OG0002467	Syal.g_00097	Syaa.g_00927
OG0002468	Syal.g_01757	Syaa.g_00958
OG0002470	Syal.g_02064	Syaa.g_01037
OG0002471	Syal.g_02519	Syaa.g_01474
OG0002472	Syal.g_01554	Syaa.g_01511
OG0002473	Syal.g_00930	Syaa.g_02494
OG0002496	Syal.g_01193	Syaa.g_02096
OG0002519	Syal.g_02139	Syaa.g_00155
OG0002520	Syal.g_00603	Syaa.g_00537
OG0002521	Syal.g_00574	Syaa.g_00565
OG0002523	Syal.g_02844	Syaa.g_00924
OG0002524	Syal.g_01546	Syaa.g_01436
OG0002527	Syal.g_02559	Syaa.g_01484
OG0002528	Syal.g_02561	Syaa.g_01486
OG0002529	Syal.g_02531	Syaa.g_01508
OG0002532	Syal.g_02557	Syaa.g_01582
OG0002533	Syal.g_02818	Syaa.g_01956
OG0002534	Syal.g_00332	Syaa.g_02193
OG0002535	Syal.g_00329	Syaa.g_02196
OG0002536	Syal.g_00313	Syaa.g_02214
OG0002537	Syal.g_00945	Syaa.g_02515
OG0002538	Syal.g_00961	Syaa.g_02533
OG0002539	Syal.g_01084	Syaa.g_02606
OG0002569	Syal.g_02132, Syal.g_01194	Syaa.g_02095
OG0002570	Syal.g_01197	Syaa.g_02093
OG0002594	Syal.g_02055	Syaa.g_00413
OG0002595	Syal.g_02596	Syaa.g_00926
OG0002596	Syal.g_02853	Syaa.g_01175
OG0002597	Syal.g_00630	Syaa.g_01431
OG0002598	Syal.g_02574	Syaa.g_01432
OG0002599	Syal.g_02253	Syaa.g_01450
OG0002600	Syal.g_02958	Syaa.g_01483
OG0002601	Syal.g_02560	Syaa.g_01485
OG0002602	Syal.g_02523	Syaa.g_01528
OG0002603	Syal.g_02532	Syaa.g_01569
OG0002604	Syal.g_02568	Syaa.g_01584
OG0002605	Syal.g_00334	Syaa.g_02191
OG0002641	Syal.g_01192	Syaa.g_02097
OG0002642	Syal.g_01196	Syaa.g_02094
OG0002643	Syal.g_02377	Syaa.g_01830
OG0002665	Syal.g_01500	Syaa.g_01461, Syaa.g_01183
OG0002669	Syal.g_01368, Syal.g_01422	Syaa.g_00613
OG0002671	Syal.g_00593	Syaa.g_00545, Syaa.g_00544
OG0002672	Syal.g_01558	Syaa.g_01038
OG0002673	Syal.g_02848	Syaa.g_01490
OG0002674	Syal.g_00293	Syaa.g_02232
OG0002676	Syal.g_01112, Syal.g_01169	Syaa.g_02722
OG0002734	Syal.g_01046	Syaa.g_00689, Syaa.g_00091
OG0002736	Syal.g_02275	Syaa.g_00513
OG0002738	Syal.g_01701	Syaa.g_01022
OG0002741	Syal.g_02603	Syaa.g_01164
OG0002745	Syal.g_02079	Syaa.g_01594
OG0002746	Syal.g_00469	Syaa.g_01607
OG0002751	Syal.g_02831	Syaa.g_01973
OG0002785	Syal.g_01857	Syaa.g_01235
OG0002808	Syal.g_00139	Syaa.g_00044
OG0002847	Syal.g_00745	Syaa.g_00391
OG0002848	Syal.g_02127	Syaa.g_00402, Syaa.g_01226, Syaa.g_01222
OG0002849	Syal.g_01414	Syaa.g_00509
OG0002849	Syal.g_01401	Syaa.g_00614
OG0002851	Syal.g_01802	Syaa.g_00898
OG0002857	Syal.g_02917	Syaa.g_01476
OG0002861	Syal.g_00390	Syaa.g_01865
OG0002862	Syal.g_00325	Syaa.g_02201
OG0002863	Syal.g_03006	Syaa.g_02208
OG0002951	Syal.g_00066	Syaa.g_00621
OG0002951	Syal.g_01418	Syaa.g_00502
OG0002959	Syal.g_02536	Syaa.g_00856
OG0002960	Syal.g_02860	Syaa.g_00937, Syaa.g_01269
OG0002965	Syal.g_00489	Syaa.g_01405
OG0002966	Syal.g_00431	Syaa.g_01510
OG0002968	Syal.g_02487	Syaa.g_01530
OG0002973	Syal.g_02855	Syaa.g_01745
OG0002975	Syal.g_00707, Syal.g_02279	Syaa.g_02130
OG0002976	Syal.g_00693	Syaa.g_02134
OG0002978	Syal.g_02529	Syaa.g_02626
OG0003033	Syal.g_01429	Syaa.g_00452
OG0003100	Syal.g_01419	Syaa.g_00501
OG0003101	Syal.g_01413	Syaa.g_00615, Syaa.g_00510
OG0003102	Syal.g_01322	Syaa.g_00514
OG0003109	Syal.g_02527	Syaa.g_01482
OG0003110	Syal.g_02158	Syaa.g_01507
OG0003114	Syal.g_02548	Syaa.g_01562
OG0003120	Syal.g_00710	Syaa.g_01870
OG0003264	Syal.g_01367, Syal.g_01421	Syaa.g_00612
OG0003269	Syal.g_01887	Syaa.g_01215
OG0003272	Syal.g_02230	Syaa.g_01516
OG0003278	Syal.g_01560	Syaa.g_02084
OG0003522	Syal.g_02088	Syaa.g_01504
OG0003524	Syal.g_00558	Syaa.g_01522
OG0003527	Syal.g_02845	Syaa.g_02081
OG0003833	Syal.g_01420, Syal.g_01408	Syaa.g_00498
OG0003835	Syal.g_00065	Syaa.g_00616
OG0003836	Syal.g_00064	Syaa.g_00617
OG0003841	Syal.g_02866	Syaa.g_01224
OG0003861	Syal.g_00444	Syaa.g_02300
OG0004141	Syal.g_01389	Syaa.g_00450
OG0004306	Syal.g_02490	Syaa.g_00818
OG0004312	Syal.g_02097	Syaa.g_01501
OG0005753	Syal.g_00486	Syaa.g_01852
