Orthogroup	Syab	Syar
OG0002022	Syab.g_02862	Syar.g_00426
OG0002023	Syab.g_02861	Syar.g_00427
OG0002024	Syab.g_02855	Syar.g_00875, Syar.g_00004
OG0002025	Syab.g_00195	Syar.g_02744
OG0002038	Syab.g_00979	Syar.g_02839
OG0002039	Syab.g_00998	Syar.g_03221
OG0002040	Syab.g_00999	Syar.g_02140
OG0002041	Syab.g_01348	Syar.g_02508
OG0002042	Syab.g_01376	Syar.g_02530
OG0002043	Syab.g_01422	Syar.g_02580
OG0002045	Syab.g_00672	Syar.g_01265
OG0002046	Syab.g_00666	Syar.g_01258
OG0002048	Syab.g_00471	Syar.g_01092
OG0002049	Syab.g_00389	Syar.g_01016
OG0002051	Syab.g_02602	Syar.g_00116
OG0002053	Syab.g_01482	Syar.g_01842
OG0002054	Syab.g_02854	Syar.g_00876
OG0002055	Syab.g_02857	Syar.g_00872
OG0002056	Syab.g_00278	Syar.g_00243, Syar.g_00242
OG0002110	Syab.g_00077	Syar.g_00859
OG0002113	Syab.g_00038	Syar.g_00507
OG0002116	Syab.g_02201	Syar.g_02897
OG0002119	Syab.g_02685	Syar.g_00950
OG0002121	Syab.g_00801	Syar.g_01318
OG0002123	Syab.g_01271	Syar.g_01489, Syar.g_01579
OG0002129	Syab.g_00756	Syar.g_02862
OG0002130	Syab.g_00917	Syar.g_02775
OG0002131	Syab.g_02864	Syar.g_00424
OG0002132	Syab.g_02858	Syar.g_00866
OG0002134	Syab.g_00130	Syar.g_00257
OG0002135	Syab.g_02304	Syar.g_02966
OG0002136	Syab.g_02303	Syar.g_02965
OG0002137	Syab.g_00194	Syar.g_02743
OG0002138	Syab.g_01824	Syar.g_02036
OG0002139	Syab.g_01142	Syar.g_01729
OG0002142	Syab.g_00803	Syar.g_02820
OG0002143	Syab.g_00556	Syar.g_00969, Syar.g_00890
OG0002144	Syab.g_00394	Syar.g_01020
OG0002145	Syab.g_01072	Syar.g_01441, Syar.g_00366
OG0002159	Syab.g_00102, Syab.g_02737	Syar.g_03094
OG0002162	Syab.g_01987	Syar.g_03193
OG0002163	Syab.g_02786, Syab.g_02779	Syar.g_00383
OG0002166	Syab.g_01169	Syar.g_02857
OG0002167	Syab.g_01848	Syar.g_01875
OG0002168	Syab.g_01234	Syar.g_01378
OG0002172	Syab.g_02694	Syar.g_00940
OG0002173	Syab.g_02683	Syar.g_00952
OG0002174	Syab.g_02824	Syar.g_00707
OG0002179	Syab.g_00203	Syar.g_00660
OG0002180	Syab.g_00287	Syar.g_00233
OG0002181	Syab.g_00317	Syar.g_00204
OG0002182	Syab.g_00339	Syar.g_02901
OG0002183	Syab.g_02466	Syar.g_03083, Syar.g_03082
OG0002184	Syab.g_02463	Syar.g_03078
OG0002185	Syab.g_02452	Syar.g_03056
OG0002186	Syab.g_02302	Syar.g_02964
OG0002187	Syab.g_02300	Syar.g_02963
OG0002188	Syab.g_02249	Syar.g_02924
OG0002189	Syab.g_02248	Syar.g_02923
OG0002190	Syab.g_02187	Syar.g_02883
OG0002191	Syab.g_00577	Syar.g_02078
OG0002192	Syab.g_01000	Syar.g_01950, Syar.g_03209
OG0002193	Syab.g_01165	Syar.g_01384
OG0002194	Syab.g_01146	Syar.g_01726
OG0002195	Syab.g_01621	Syar.g_01611, Syar.g_03152
OG0002196	Syab.g_01575	Syar.g_02625
OG0002197	Syab.g_01342	Syar.g_02501
OG0002199	Syab.g_01855	Syar.g_02432
OG0002200	Syab.g_00775	Syar.g_02808
OG0002201	Syab.g_01942	Syar.g_02176
OG0002202	Syab.g_01943	Syar.g_02177
OG0002203	Syab.g_01944	Syar.g_02178
OG0002204	Syab.g_01963	Syar.g_02196
OG0002205	Syab.g_01982	Syar.g_02293
OG0002207	Syab.g_02002	Syar.g_02313
OG0002208	Syab.g_02090	Syar.g_01464
OG0002209	Syab.g_00530	Syar.g_01126
OG0002210	Syab.g_00479	Syar.g_01101
OG0002211	Syab.g_00438	Syar.g_01065
OG0002212	Syab.g_02739	Syar.g_00896
OG0002213	Syab.g_02744	Syar.g_00312, Syar.g_03307
OG0002214	Syab.g_02887	Syar.g_00449
OG0002231	Syab.g_00926	Syar.g_02338
OG0002233	Syab.g_02359	Syar.g_00265
OG0002235	Syab.g_01584	Syar.g_02621
OG0002236	Syab.g_01545	Syar.g_00871
OG0002238	Syab.g_01469	Syar.g_00738
OG0002239	Syab.g_02224	Syar.g_02678
OG0002241	Syab.g_00665	Syar.g_01257
OG0002243	Syab.g_02735	Syar.g_03030
OG0002245	Syab.g_00558	Syar.g_00967
OG0002248	Syab.g_01182	Syar.g_01693
OG0002250	Syab.g_02467	Syar.g_03084
OG0002251	Syab.g_02184	Syar.g_02880
OG0002252	Syab.g_01061	Syar.g_00694
OG0002253	Syab.g_00927	Syar.g_02770
OG0002254	Syab.g_01299	Syar.g_01556
OG0002255	Syab.g_01356	Syar.g_02518
OG0002256	Syab.g_01882	Syar.g_02069
OG0002258	Syab.g_01964	Syar.g_02197
OG0002259	Syab.g_02037	Syar.g_02350
OG0002260	Syab.g_01141	Syar.g_01730
OG0002277	Syab.g_00074	Syar.g_00541
OG0002289	Syab.g_00663	Syar.g_01255
OG0002292	Syab.g_02627	Syar.g_01001
OG0002296	Syab.g_00744	Syar.g_01411
OG0002299	Syab.g_01403	Syar.g_00970
OG0002303	Syab.g_00557	Syar.g_00968
OG0002305	Syab.g_02505	Syar.g_03125
OG0002306	Syab.g_00951	Syar.g_00699
OG0002308	Syab.g_01570	Syar.g_02935, Syar.g_02630
OG0002309	Syab.g_01709	Syar.g_01814
OG0002330	Syab.g_01189	Syar.g_02675
OG0002332	Syab.g_01468	Syar.g_00739
OG0002333	Syab.g_01470	Syar.g_00737
OG0002340	Syab.g_02676	Syar.g_00960
OG0002341	Syab.g_02721	Syar.g_00900
OG0002351	Syab.g_00252	Syar.g_00829
OG0002354	Syab.g_01382	Syar.g_02538
OG0002355	Syab.g_01780	Syar.g_02830
OG0002358	Syab.g_00581	Syar.g_03073
OG0002359	Syab.g_00737	Syar.g_01404
OG0002375	Syab.g_00151	Syar.g_02713, Syar.g_02699, Syar.g_02697
OG0002382	Syab.g_02105	Syar.g_01478
OG0002390	Syab.g_02621	Syar.g_01008
OG0002391	Syab.g_02529	Syar.g_00047
OG0002402	Syab.g_01232	Syar.g_01376
OG0002405	Syab.g_01426	Syar.g_02584
OG0002406	Syab.g_01459	Syar.g_02853
OG0002408	Syab.g_01784	Syar.g_02212
OG0002411	Syab.g_01698	Syar.g_02480
OG0002443	Syab.g_02673	Syar.g_02022
OG0002447	Syab.g_00664	Syar.g_01256
OG0002463	Syab.g_01680	Syar.g_01743
OG0002466	Syab.g_02343	Syar.g_03004
OG0002468	Syab.g_01144	Syar.g_01444
OG0002474	Syab.g_00392	Syar.g_01805
OG0002476	Syab.g_01496, Syab.g_01268	Syar.g_02035
OG0002520	Syab.g_02286	Syar.g_03133
OG0002522	Syab.g_02166	Syar.g_01216
OG0002527	Syab.g_01797	Syar.g_00731
OG0002528	Syab.g_01799	Syar.g_00729
OG0002529	Syab.g_01770	Syar.g_00732
OG0002531	Syab.g_01521	Syar.g_00668
OG0002537	Syab.g_02624	Syar.g_01005
OG0002541	Syab.g_00478	Syar.g_01100
OG0002542	Syab.g_01696	Syar.g_01747
OG0002543	Syab.g_02770	Syar.g_00348
OG0002559	Syab.g_01127	Syar.g_01267
OG0002592	Syab.g_02718	Syar.g_00903
OG0002598	Syab.g_01814	Syar.g_02254
OG0002601	Syab.g_01798	Syar.g_00730
OG0002602	Syab.g_01763	Syar.g_00328
OG0002607	Syab.g_00698	Syar.g_01274
OG0002622	Syab.g_01473	Syar.g_02533
OG0002647	Syab.g_02719	Syar.g_00904
OG0002677	Syab.g_00321	Syar.g_00199
OG0002678	Syab.g_00873	Syar.g_02004
OG0002679	Syab.g_01257	Syar.g_01710
OG0002680	Syab.g_01302	Syar.g_01757
OG0002700	Syab.g_01069	Syar.g_01979
OG0002711	Syab.g_00449	Syar.g_01610
OG0002723	Syab.g_00152	Syar.g_02763
OG0002751	Syab.g_02034	Syar.g_02345
OG0002753	Syab.g_00362	Syar.g_02273
OG0002755	Syab.g_00810	Syar.g_00408, Syar.g_01442, Syar.g_01741
OG0002760	Syab.g_01926	Syar.g_02168
OG0002797	Syab.g_02262	Syar.g_02933
OG0002801	Syab.g_01254	Syar.g_01383
OG0002802	Syab.g_01335	Syar.g_01890
OG0002808	Syab.g_00043	Syar.g_00512
OG0002846	Syab.g_01185	Syar.g_03280
OG0002851	Syab.g_01186	Syar.g_02016
OG0002864	Syab.g_00628	Syar.g_02006
OG0002868	Syab.g_01562	Syar.g_00740
OG0002979	Syab.g_00106	Syar.g_00881, Syar.g_00883, Syar.g_02105
OG0002983	Syab.g_01137	Syar.g_02454
OG0002985	Syab.g_01160	Syar.g_02832
OG0002990	Syab.g_02209	Syar.g_03279
OG0003041	Syab.g_01481, Syab.g_01523	Syar.g_02071
OG0003065	Syab.g_01099	Syar.g_02033
OG0003101	Syab.g_00166	Syar.g_02753
OG0003102	Syab.g_00231	Syar.g_02695
OG0003127	Syab.g_01472	Syar.g_02532
OG0003134	Syab.g_02458	Syar.g_03071
OG0003135	Syab.g_02626	Syar.g_01002
OG0003136	Syab.g_02766	Syar.g_02000
OG0003137	Syab.g_02785	Syar.g_03231
OG0003281	Syab.g_00678	Syar.g_02258
OG0003282	Syab.g_00679	Syar.g_02257
OG0003283	Syab.g_00684	Syar.g_01355, Syar.g_03176
OG0003291	Syab.g_01094	Syar.g_03089
OG0003293	Syab.g_01370	Syar.g_01567
OG0003535	Syab.g_00822	Syar.g_00874
OG0003546	Syab.g_01503	Syar.g_00430
OG0003547	Syab.g_01504	Syar.g_00429
OG0003551	Syab.g_02114	Syar.g_01487
OG0003553	Syab.g_02391	Syar.g_03014
OG0003888	Syab.g_02664	Syar.g_01777
OG0004328	Syab.g_00818	Syar.g_00297
OG0004347	Syab.g_02793	Syar.g_01680
OG0005007	Syab.g_01505	Syar.g_00747
OG0005011	Syab.g_01528	Syar.g_00885
OG0005024	Syab.g_01832	Syar.g_01603
OG0005034	Syab.g_02643	Syar.g_01776
OG0005035	Syab.g_02659	Syar.g_01669
OG0005799	Syab.g_01451	Syar.g_01664
