Orthogroup	Syab	Syat
OG0002198	Syab.g_01851	Syat.g_02588
OG0002199	Syab.g_01855	Syat.g_00393
OG0002200	Syab.g_00775	Syat.g_01225
OG0002201	Syab.g_01942	Syat.g_00004
OG0002202	Syab.g_01943	Syat.g_00005
OG0002203	Syab.g_01944	Syat.g_00006
OG0002204	Syab.g_01963	Syat.g_00029
OG0002205	Syab.g_01982	Syat.g_00047
OG0002207	Syab.g_02002	Syat.g_00068
OG0002208	Syab.g_02090	Syat.g_03165
OG0002209	Syab.g_00530	Syat.g_01606
OG0002210	Syab.g_00479	Syat.g_01627
OG0002211	Syab.g_00438	Syat.g_01789
OG0002212	Syab.g_02739	Syat.g_02702
OG0002213	Syab.g_02744	Syat.g_02697
OG0002214	Syab.g_02887	Syat.g_02401
OG0002231	Syab.g_00926	Syat.g_00444, Syat.g_00098
OG0002235	Syab.g_01584	Syat.g_00462
OG0002238	Syab.g_01469	Syat.g_00491
OG0002239	Syab.g_02224	Syat.g_01095
OG0002241	Syab.g_00665	Syat.g_01398
OG0002243	Syab.g_02735	Syat.g_02803
OG0002248	Syab.g_01182	Syat.g_00837
OG0002250	Syab.g_02467	Syat.g_01530
OG0002251	Syab.g_02184	Syat.g_03077
OG0002252	Syab.g_01061	Syat.g_02625
OG0002253	Syab.g_00927	Syat.g_01145
OG0002254	Syab.g_01299	Syat.g_00691
OG0002255	Syab.g_01356	Syat.g_00556
OG0002256	Syab.g_01882	Syat.g_00179
OG0002257	Syab.g_01811	Syat.g_01714
OG0002258	Syab.g_01964	Syat.g_00030
OG0002259	Syab.g_02037	Syat.g_03274
OG0002260	Syab.g_01141	Syat.g_00883
OG0002277	Syab.g_00074	Syat.g_02270
OG0002288	Syab.g_02044	Syat.g_00915
OG0002289	Syab.g_00663	Syat.g_01401
OG0002290	Syab.g_02607, Syab.g_00630	Syat.g_01453
OG0002292	Syab.g_02627	Syat.g_02822
OG0002296	Syab.g_00744	Syat.g_01332
OG0002297	Syab.g_00764	Syat.g_01433
OG0002298	Syab.g_01360	Syat.g_00559
OG0002302	Syab.g_02075	Syat.g_01307
OG0002305	Syab.g_02505	Syat.g_01576
OG0002306	Syab.g_00951	Syat.g_02502
OG0002307	Syab.g_01646, Syab.g_01489, Syab.g_00950	Syat.g_00447
OG0002308	Syab.g_01570	Syat.g_03129, Syat.g_00470
OG0002309	Syab.g_01709	Syat.g_00722
OG0002329	Syab.g_02883	Syat.g_01096
OG0002330	Syab.g_01189	Syat.g_01093
OG0002332	Syab.g_01468	Syat.g_00492
OG0002333	Syab.g_01470	Syat.g_00490
OG0002335	Syab.g_00771	Syat.g_02353, Syat.g_02025
OG0002340	Syab.g_02676	Syat.g_02781
OG0002347	Syab.g_02312	Syat.g_03036
OG0002352	Syab.g_00982	Syat.g_02986
OG0002354	Syab.g_01382	Syat.g_00577
OG0002355	Syab.g_01780	Syat.g_01013
OG0002358	Syab.g_00581	Syat.g_01520
OG0002359	Syab.g_00737	Syat.g_01340
OG0002375	Syab.g_00151	Syat.g_01219
OG0002382	Syab.g_02105	Syat.g_03179
OG0002390	Syab.g_02621	Syat.g_02830
OG0002391	Syab.g_02529	Syat.g_02932
OG0002401	Syab.g_00983	Syat.g_00630
OG0002402	Syab.g_01232	Syat.g_00791
OG0002403	Syab.g_01046	Syat.g_00821
OG0002411	Syab.g_01698	Syat.g_00519
OG0002440	Syab.g_01315	Syat.g_00706
OG0002443	Syab.g_02673	Syat.g_00335
OG0002447	Syab.g_00664	Syat.g_01399
OG0002463	Syab.g_01680	Syat.g_00337
OG0002464	Syab.g_02449	Syat.g_01484
OG0002466	Syab.g_02343	Syat.g_02995
OG0002473	Syab.g_02609	Syat.g_01498
OG0002474	Syab.g_00392	Syat.g_00713
OG0002475	Syab.g_00738	Syat.g_01339
OG0002476	Syab.g_01496, Syab.g_01268	Syat.g_01671
OG0002494	Syab.g_01970	Syat.g_00034
OG0002522	Syab.g_02166	Syat.g_02984
OG0002527	Syab.g_01797	Syat.g_00835
OG0002528	Syab.g_01799	Syat.g_00833
OG0002529	Syab.g_01770	Syat.g_01427
OG0002531	Syab.g_01521	Syat.g_00992
OG0002537	Syab.g_02624	Syat.g_02827
OG0002539	Syab.g_02772	Syat.g_02674
OG0002541	Syab.g_00478	Syat.g_01628
OG0002542	Syab.g_01696	Syat.g_03396
OG0002543	Syab.g_02770	Syat.g_02676
OG0002559	Syab.g_01127	Syat.g_00145
OG0002571	Syab.g_00677	Syat.g_00772
OG0002577	Syab.g_00612	Syat.g_00329
OG0002580	Syab.g_02832	Syat.g_02514
OG0002581	Syab.g_01374, Syab.g_00632	Syat.g_01312
OG0002592	Syab.g_02718	Syat.g_02707
OG0002593	Syab.g_02164	Syat.g_02985
OG0002596	Syab.g_02054	Syat.g_00220
OG0002598	Syab.g_01814	Syat.g_00970
OG0002601	Syab.g_01798	Syat.g_00834
OG0002602	Syab.g_01763	Syat.g_02441
OG0002607	Syab.g_00698	Syat.g_01370
OG0002622	Syab.g_01473	Syat.g_00572
OG0002644	Syab.g_01865	Syat.g_01973
OG0002677	Syab.g_00321	Syat.g_01996
OG0002678	Syab.g_00873	Syat.g_00688
OG0002679	Syab.g_01257	Syat.g_01008
OG0002680	Syab.g_01302	Syat.g_00692
OG0002681	Syab.g_02024	Syat.g_02562, Syat.g_02574
OG0002700	Syab.g_01069	Syat.g_03378
OG0002711	Syab.g_00449	Syat.g_02382
OG0002717	Syab.g_02680	Syat.g_02006
OG0002723	Syab.g_00152	Syat.g_01218
OG0002751	Syab.g_02034	Syat.g_00762
OG0002753	Syab.g_00362	Syat.g_03391
OG0002755	Syab.g_00810	Syat.g_00828
OG0002756	Syab.g_01074, Syab.g_01243, Syab.g_00833, Syab.g_00842	Syat.g_02010
OG0002757	Syab.g_01044	Syat.g_00913
OG0002760	Syab.g_01926	Syat.g_03406
OG0002797	Syab.g_02262	Syat.g_03135
OG0002801	Syab.g_01254	Syat.g_00793
OG0002808	Syab.g_00043	Syat.g_02300
OG0002844	Syab.g_00086	Syat.g_01204
OG0002849	Syab.g_00165, Syab.g_00164	Syat.g_02023
OG0002864	Syab.g_00628	Syat.g_00654
OG0002866	Syab.g_01043	Syat.g_00914
OG0002868	Syab.g_01562	Syat.g_02386
OG0002908	Syab.g_01507	Syat.g_01086, Syat.g_03303
OG0002979	Syab.g_00106	Syat.g_02462
OG0002982	Syab.g_00912	Syat.g_01155
OG0002983	Syab.g_01137	Syat.g_00358
OG0002985	Syab.g_01160	Syat.g_01432
OG0003040	Syab.g_00687	Syat.g_03069
OG0003041	Syab.g_01481, Syab.g_01523	Syat.g_01724
OG0003042	Syab.g_01506	Syat.g_01085, Syat.g_02639
OG0003064	Syab.g_02414	Syat.g_02535
OG0003065	Syab.g_01099	Syat.g_01502
OG0003067	Syab.g_02253, Syab.g_02254	Syat.g_01017
OG0003101	Syab.g_00166	Syat.g_02022
OG0003127	Syab.g_01472	Syat.g_00571
OG0003131	Syab.g_01902	Syat.g_02763
OG0003134	Syab.g_02458	Syat.g_01509
OG0003135	Syab.g_02626	Syat.g_02823
OG0003136	Syab.g_02766	Syat.g_00966
OG0003191	Syab.g_01508	Syat.g_01087
OG0003195	Syab.g_01512	Syat.g_00876
OG0003281	Syab.g_00678	Syat.g_00771
OG0003282	Syab.g_00679	Syat.g_00770
OG0003283	Syab.g_00684	Syat.g_01059
OG0003288	Syab.g_01041	Syat.g_00920
OG0003289	Syab.g_01042	Syat.g_00916
OG0003291	Syab.g_01094	Syat.g_02453, Syat.g_01535
OG0003293	Syab.g_01370	Syat.g_03395
OG0003531	Syab.g_00137	Syat.g_01975
OG0003532	Syab.g_00138	Syat.g_01974
OG0003534	Syab.g_00259	Syat.g_02805
OG0003546	Syab.g_01503	Syat.g_02637
OG0003547	Syab.g_01504	Syat.g_02636
OG0003548	Syab.g_01518	Syat.g_01777, Syat.g_03337
OG0003551	Syab.g_02114	Syat.g_03189
OG0003826	Syab.g_01511	Syat.g_00877
OG0003876	Syab.g_01517	Syat.g_03336
OG0003880	Syab.g_01903	Syat.g_02762
OG0003881	Syab.g_01905	Syat.g_02773
OG0003882	Syab.g_01906	Syat.g_02771
OG0003886	Syab.g_02390	Syat.g_02358
OG0003888	Syab.g_02664	Syat.g_01496
OG0004328	Syab.g_00818	Syat.g_01933
OG0004339	Syab.g_01614	Syat.g_01011
OG0005011	Syab.g_01528	Syat.g_02556
OG0005035	Syab.g_02659	Syat.g_02383
OG0005036	Syab.g_02661	Syat.g_02440
OG0005780	Syab.g_00785	Syat.g_02439
OG0005836	Syab.g_02657	Syat.g_03153
