Orthogroup	Syab	Syaj
OG0001893	Syab.g_01893	Syaj.g_01300
OG0001894	Syab.g_01874	Syaj.g_01284
OG0001895	Syab.g_00813	Syaj.g_01361
OG0001896	Syab.g_00574	Syaj.g_01562
OG0001897	Syab.g_00532	Syaj.g_02815
OG0001898	Syab.g_00513	Syaj.g_02800
OG0001899	Syab.g_00434	Syaj.g_02726
OG0001900	Syab.g_00320	Syaj.g_02592
OG0001901	Syab.g_00319	Syaj.g_02591
OG0001902	Syab.g_00288	Syaj.g_02558
OG0001903	Syab.g_00279	Syaj.g_02549
OG0001904	Syab.g_00213	Syaj.g_02475
OG0001905	Syab.g_00206	Syaj.g_02461
OG0001906	Syab.g_02539	Syaj.g_01932
OG0001908	Syab.g_02605	Syaj.g_02004
OG0001909	Syab.g_02618	Syaj.g_02016
OG0001910	Syab.g_02697	Syaj.g_02069
OG0001912	Syab.g_02765	Syaj.g_02124
OG0001913	Syab.g_02769	Syaj.g_02126
OG0001914	Syab.g_01751	Syaj.g_00650
OG0001915	Syab.g_02906	Syaj.g_02253
OG0001917	Syab.g_01314	Syaj.g_00812
OG0001918	Syab.g_01466	Syaj.g_01172
OG0001924	Syab.g_01915	Syaj.g_01318
OG0001925	Syab.g_01916	Syaj.g_01319
OG0001926	Syab.g_01917	Syaj.g_01320
OG0001927	Syab.g_01918	Syaj.g_01321
OG0001929	Syab.g_00071	Syaj.g_02332
OG0001932	Syab.g_00120	Syaj.g_02424
OG0001933	Syab.g_02503	Syaj.g_01890
OG0001934	Syab.g_02488	Syaj.g_01875
OG0001935	Syab.g_02441	Syaj.g_01826
OG0001936	Syab.g_01467	Syaj.g_01233
OG0001937	Syab.g_02196	Syaj.g_01679
OG0001938	Syab.g_02093	Syaj.g_00066
OG0001939	Syab.g_01845	Syaj.g_00488, Syaj.g_00487
OG0001940	Syab.g_01981	Syaj.g_00220
OG0001941	Syab.g_00905	Syaj.g_01520
OG0001943	Syab.g_00987	Syaj.g_01162
OG0001944	Syab.g_01442	Syaj.g_01120
OG0001946	Syab.g_01178	Syaj.g_00481
OG0001947	Syab.g_01235	Syaj.g_00409
OG0001948	Syab.g_01344	Syaj.g_00843
OG0001949	Syab.g_01363	Syaj.g_00863
OG0001950	Syab.g_01365	Syaj.g_00865
OG0001951	Syab.g_01381	Syaj.g_00896
OG0001952	Syab.g_01405	Syaj.g_00920
OG0001953	Syab.g_01406	Syaj.g_00921
OG0001957	Syab.g_01888	Syaj.g_01295
OG0001958	Syab.g_01537	Syaj.g_00706
OG0001961	Syab.g_00692	Syaj.g_01449
OG0001964	Syab.g_00383	Syaj.g_02653
OG0001965	Syab.g_02045	Syaj.g_01254
OG0001966	Syab.g_00326	Syaj.g_02598
OG0001967	Syab.g_00324	Syaj.g_02596
OG0001968	Syab.g_00323	Syaj.g_02595
OG0001969	Syab.g_00251	Syaj.g_02524
OG0001970	Syab.g_02541	Syaj.g_01934
OG0001971	Syab.g_02616	Syaj.g_02014
OG0001972	Syab.g_02710	Syaj.g_02081
OG0001973	Syab.g_02720	Syaj.g_02048
OG0001975	Syab.g_01750	Syaj.g_00649
OG0001976	Syab.g_01752	Syaj.g_00651
OG0001979	Syab.g_01172, Syab.g_01161	Syaj.g_00486
OG0001980	Syab.g_00508, Syab.g_01253	Syaj.g_02669
OG0001993	Syab.g_01913	Syaj.g_01316
OG0001994	Syab.g_01914	Syaj.g_01317
OG0001995	Syab.g_00345	Syaj.g_00503
OG0001997	Syab.g_02478	Syaj.g_01864
OG0001998	Syab.g_00888	Syaj.g_00798
OG0001999	Syab.g_02321	Syaj.g_01590
OG0002000	Syab.g_02143	Syaj.g_00117
OG0002002	Syab.g_01057	Syaj.g_00581
OG0002004	Syab.g_02255	Syaj.g_01838
OG0002006	Syab.g_01236	Syaj.g_00398
OG0002007	Syab.g_01237	Syaj.g_00397
OG0002008	Syab.g_01331	Syaj.g_00828
OG0002009	Syab.g_01603	Syaj.g_01062
OG0002011	Syab.g_00559	Syaj.g_01107
OG0002012	Syab.g_00618	Syaj.g_00514
OG0002014	Syab.g_00221	Syaj.g_02485, Syaj.g_01717
OG0002016	Syab.g_02690	Syaj.g_02061
OG0002017	Syab.g_02823	Syaj.g_02176
OG0002020	Syab.g_02865	Syaj.g_02220
OG0002021	Syab.g_02863	Syaj.g_02219
OG0002022	Syab.g_02862	Syaj.g_02217
OG0002023	Syab.g_02861	Syaj.g_02216
OG0002024	Syab.g_02855	Syaj.g_02211
OG0002037	Syab.g_00262, Syab.g_01139	Syaj.g_00070
OG0002038	Syab.g_00979	Syaj.g_00311
OG0002039	Syab.g_00998	Syaj.g_00325
OG0002040	Syab.g_00999	Syaj.g_00326
OG0002041	Syab.g_01348	Syaj.g_00847
OG0002043	Syab.g_01422	Syaj.g_00785
OG0002044	Syab.g_01701	Syaj.g_00387
OG0002045	Syab.g_00672	Syaj.g_01453
OG0002046	Syab.g_00666	Syaj.g_01465
OG0002048	Syab.g_00471	Syaj.g_02759
OG0002049	Syab.g_00389	Syaj.g_02677
OG0002050	Syab.g_00314	Syaj.g_02584
OG0002051	Syab.g_02602	Syaj.g_02001
OG0002054	Syab.g_02854	Syaj.g_02210
OG0002055	Syab.g_02857	Syaj.g_02213
OG0002056	Syab.g_00278	Syaj.g_02548
OG0002092	Syab.g_02904	Syaj.g_01646
OG0002106	Syab.g_00956	Syaj.g_00365
OG0002112	Syab.g_00267	Syaj.g_02537
OG0002113	Syab.g_00038	Syaj.g_02300
OG0002115	Syab.g_02246	Syaj.g_01710
OG0002116	Syab.g_02201	Syaj.g_01684
OG0002117	Syab.g_00989	Syaj.g_00316
OG0002118	Syab.g_01048	Syaj.g_00591
OG0002119	Syab.g_02685	Syaj.g_02056
OG0002121	Syab.g_00801	Syaj.g_00667
OG0002123	Syab.g_01271	Syaj.g_00955
OG0002124	Syab.g_01732	Syaj.g_00352
OG0002128	Syab.g_01746	Syaj.g_00648
OG0002129	Syab.g_00756	Syaj.g_01394
OG0002130	Syab.g_00917	Syaj.g_01509
OG0002132	Syab.g_02858	Syaj.g_02214
OG0002133	Syab.g_02856	Syaj.g_02212
OG0002134	Syab.g_00130	Syaj.g_02436
OG0002135	Syab.g_02304	Syaj.g_01753
OG0002136	Syab.g_02303	Syaj.g_01752
OG0002138	Syab.g_01824	Syaj.g_00489
OG0002139	Syab.g_01142	Syaj.g_00565
OG0002140	Syab.g_01157	Syaj.g_02895
OG0002141	Syab.g_01739	Syaj.g_01249
OG0002142	Syab.g_00803	Syaj.g_01365
OG0002143	Syab.g_00556	Syaj.g_02834
OG0002144	Syab.g_00394	Syaj.g_02683
OG0002157	Syab.g_00266	Syaj.g_02536
OG0002158	Syab.g_00268	Syaj.g_02538
OG0002159	Syab.g_00102, Syab.g_02737	Syaj.g_02404
OG0002162	Syab.g_01987	Syaj.g_00212
OG0002163	Syab.g_02786, Syab.g_02779	Syaj.g_02143
OG0002166	Syab.g_01169	Syaj.g_00495
OG0002167	Syab.g_01848	Syaj.g_01089
OG0002168	Syab.g_01234	Syaj.g_00410
OG0002172	Syab.g_02694	Syaj.g_02065
OG0002173	Syab.g_02683	Syaj.g_02054
OG0002178	Syab.g_02860	Syaj.g_02215
OG0002179	Syab.g_00203	Syaj.g_02458
OG0002180	Syab.g_00287	Syaj.g_02557
OG0002181	Syab.g_00317	Syaj.g_02589
OG0002182	Syab.g_00339	Syaj.g_02608
OG0002183	Syab.g_02466	Syaj.g_01846
OG0002184	Syab.g_02463	Syaj.g_01843
OG0002185	Syab.g_02452	Syaj.g_01835
OG0002186	Syab.g_02302	Syaj.g_01751
OG0002187	Syab.g_02300	Syaj.g_01750
OG0002188	Syab.g_02249	Syaj.g_01713
OG0002189	Syab.g_02248	Syaj.g_01712
OG0002190	Syab.g_02187	Syaj.g_01662
OG0002191	Syab.g_00577	Syaj.g_01560
OG0002192	Syab.g_01000	Syaj.g_00329
OG0002193	Syab.g_01165	Syaj.g_00508
OG0002194	Syab.g_01146	Syaj.g_00568
OG0002195	Syab.g_01621	Syaj.g_00758
OG0002196	Syab.g_01575	Syaj.g_01040
OG0002197	Syab.g_01342	Syaj.g_00841
OG0002198	Syab.g_01851	Syaj.g_01263
OG0002199	Syab.g_01855	Syaj.g_01268
OG0002200	Syab.g_00775	Syaj.g_01379
OG0002201	Syab.g_01942	Syaj.g_00258
OG0002202	Syab.g_01943	Syaj.g_00257
OG0002203	Syab.g_01944	Syaj.g_00256
OG0002204	Syab.g_01963	Syaj.g_00235
OG0002205	Syab.g_01982	Syaj.g_00217
OG0002207	Syab.g_02002	Syaj.g_00194
OG0002208	Syab.g_02090	Syaj.g_00063
OG0002209	Syab.g_00530	Syaj.g_02813
OG0002210	Syab.g_00479	Syaj.g_02766
OG0002211	Syab.g_00438	Syaj.g_02730
OG0002212	Syab.g_02739	Syaj.g_02099
OG0002213	Syab.g_02744	Syaj.g_02103
OG0002214	Syab.g_02887	Syaj.g_02240
OG0002231	Syab.g_00926	Syaj.g_01499
OG0002233	Syab.g_02359	Syaj.g_00970
OG0002234	Syab.g_00633	Syaj.g_01224
OG0002235	Syab.g_01584	Syaj.g_01045
OG0002236	Syab.g_01545	Syaj.g_02675
OG0002238	Syab.g_01469	Syaj.g_00690
OG0002241	Syab.g_00665	Syaj.g_01466
OG0002243	Syab.g_02735	Syaj.g_02097
OG0002245	Syab.g_00558	Syaj.g_02836
OG0002248	Syab.g_01182	Syaj.g_00477
OG0002250	Syab.g_02467	Syaj.g_01847
OG0002251	Syab.g_02184	Syaj.g_01653
OG0002253	Syab.g_00927	Syaj.g_01498
OG0002254	Syab.g_01299	Syaj.g_00796
OG0002255	Syab.g_01356	Syaj.g_00855
OG0002256	Syab.g_01882	Syaj.g_01678
OG0002257	Syab.g_01811	Syaj.g_01237
OG0002258	Syab.g_01964	Syaj.g_00234
OG0002259	Syab.g_02037	Syaj.g_00148
OG0002260	Syab.g_01141	Syaj.g_00564
OG0002279	Syab.g_02502	Syaj.g_01889
OG0002288	Syab.g_02044	Syaj.g_01384
OG0002289	Syab.g_00663	Syaj.g_01468
OG0002290	Syab.g_00630	Syaj.g_00632
OG0002296	Syab.g_00744	Syaj.g_01411
OG0002297	Syab.g_00764	Syaj.g_00512
OG0002298	Syab.g_01360	Syaj.g_00859
OG0002299	Syab.g_01403	Syaj.g_00918
OG0002301	Syab.g_00874	Syaj.g_01691
OG0002303	Syab.g_00557	Syaj.g_02835
OG0002304	Syab.g_02206, Syab.g_00498	Syaj.g_02783
OG0002305	Syab.g_02505	Syaj.g_01892
OG0002306	Syab.g_00951	Syaj.g_02209
OG0002307	Syab.g_01646, Syab.g_01489, Syab.g_00950	Syaj.g_00134
OG0002308	Syab.g_01570	Syaj.g_01035
OG0002309	Syab.g_01709	Syaj.g_00380
OG0002329	Syab.g_02883	Syaj.g_00454, Syaj.g_02119
OG0002331	Syab.g_00880	Syaj.g_00972
OG0002332	Syab.g_01468	Syaj.g_00689
OG0002333	Syab.g_01470	Syaj.g_00691
OG0002334	Syab.g_00789	Syaj.g_01371
OG0002347	Syab.g_02312	Syaj.g_01755
OG0002350	Syab.g_00512	Syaj.g_02798
OG0002351	Syab.g_00252	Syaj.g_02525
OG0002352	Syab.g_00982	Syaj.g_00312
OG0002353	Syab.g_01285	Syaj.g_01010
OG0002354	Syab.g_01382	Syaj.g_00897
OG0002355	Syab.g_01780	Syaj.g_01195
OG0002356	Syab.g_00644	Syaj.g_01482
OG0002358	Syab.g_00581	Syaj.g_01557
OG0002359	Syab.g_00737	Syaj.g_01419
OG0002388	Syab.g_00649, Syab.g_00657	Syaj.g_01483, Syaj.g_01474
OG0002390	Syab.g_02621	Syaj.g_02019
OG0002391	Syab.g_02529	Syaj.g_01920
OG0002395	Syab.g_00265	Syaj.g_02535, Syaj.g_02534
OG0002400	Syab.g_02053	Syaj.g_00966
OG0002401	Syab.g_00983	Syaj.g_00313
OG0002402	Syab.g_01232	Syaj.g_00412
OG0002403	Syab.g_01046	Syaj.g_00594
OG0002405	Syab.g_01426	Syaj.g_00783
OG0002407	Syab.g_00996	Syaj.g_02186
OG0002408	Syab.g_01784	Syaj.g_01228
OG0002411	Syab.g_01698	Syaj.g_00390
OG0002443	Syab.g_02673	Syaj.g_00894
OG0002450	Syab.g_02901	Syaj.g_02249
OG0002461	Syab.g_00622	Syaj.g_01673
OG0002467	Syab.g_01965	Syaj.g_00506, Syaj.g_00505
OG0002470	Syab.g_01461	Syaj.g_00661
OG0002471	Syab.g_01760	Syaj.g_01174
OG0002472	Syab.g_00863	Syaj.g_02897
OG0002473	Syab.g_02609	Syaj.g_02006
OG0002475	Syab.g_00738	Syaj.g_01418
OG0002476	Syab.g_01496	Syaj.g_00159
OG0002488	Syab.g_00829	Syaj.g_02472
OG0002490	Syab.g_01118	Syaj.g_02350
OG0002521	Syab.g_02242	Syaj.g_01706
OG0002522	Syab.g_02166	Syaj.g_01632
OG0002523	Syab.g_02047	Syaj.g_00502
OG0002524	Syab.g_00825	Syaj.g_01123
OG0002529	Syab.g_01770	Syaj.g_01173
OG0002531	Syab.g_01521	Syaj.g_01178
OG0002532	Syab.g_01795	Syaj.g_01234
OG0002533	Syab.g_02021	Syaj.g_00168
OG0002534	Syab.g_00507	Syaj.g_02792
OG0002535	Syab.g_00504	Syaj.g_02789
OG0002536	Syab.g_00485	Syaj.g_02772
OG0002538	Syab.g_02640	Syaj.g_02037
OG0002539	Syab.g_02772	Syaj.g_02129
OG0002542	Syab.g_01696	Syaj.g_01564
OG0002543	Syab.g_02770	Syaj.g_02127
OG0002544	Syab.g_02807	Syaj.g_01227
OG0002571	Syab.g_00677	Syaj.g_00155
OG0002574	Syab.g_00650, Syab.g_00658	Syaj.g_01473
OG0002575	Syab.g_00648, Syab.g_00656	Syaj.g_01475
OG0002576	Syab.g_00646, Syab.g_00655	Syaj.g_01476
OG0002581	Syab.g_01374	Syaj.g_01671, Syaj.g_02860
OG0002594	Syab.g_02416	Syaj.g_01290
OG0002595	Syab.g_01833	Syaj.g_00504
OG0002596	Syab.g_02054	Syaj.g_01110
OG0002597	Syab.g_02314	Syaj.g_01117
OG0002598	Syab.g_01814	Syaj.g_01118
OG0002599	Syab.g_01602	Syaj.g_01156
OG0002600	Syab.g_02157	Syaj.g_01194
OG0002603	Syab.g_01771	Syaj.g_01218
OG0002604	Syab.g_01810	Syaj.g_01236
OG0002605	Syab.g_00511	Syaj.g_02797
OG0002607	Syab.g_00698	Syaj.g_01443
OG0002608	Syab.g_01192	Syaj.g_00443
OG0002609	Syab.g_01728	Syaj.g_00353
OG0002663	Syab.g_00346	Syaj.g_00130
OG0002671	Syab.g_02264	Syaj.g_01727
OG0002677	Syab.g_00321	Syaj.g_02593
OG0002681	Syab.g_02024	Syaj.g_02604
OG0002717	Syab.g_02680	Syaj.g_02051
OG0002738	Syab.g_01015	Syaj.g_00640
OG0002741	Syab.g_01840	Syaj.g_01013
OG0002746	Syab.g_00691	Syaj.g_01257
OG0002751	Syab.g_02034	Syaj.g_02174
OG0002754	Syab.g_00669	Syaj.g_01464
OG0002758	Syab.g_01765	Syaj.g_01064
OG0002759	Syab.g_01830	Syaj.g_01127
OG0002805	Syab.g_00629	Syaj.g_00633
OG0002851	Syab.g_01186	Syaj.g_00450
OG0002857	Syab.g_02116	Syaj.g_01176
OG0002858	Syab.g_01446	Syaj.g_01788
OG0002861	Syab.g_00761	Syaj.g_02901
OG0002862	Syab.g_00500	Syaj.g_02784
OG0002863	Syab.g_02210	Syaj.g_02793
OG0002865	Syab.g_00867	Syaj.g_01111
OG0002867	Syab.g_01244	Syaj.g_01168
OG0002869	Syab.g_01726	Syaj.g_00355
OG0002908	Syab.g_01507	Syaj.g_00675, Syaj.g_02630
OG0002965	Syab.g_00643	Syaj.g_00781
OG0002972	Syab.g_01655	Syaj.g_00018
OG0002980	Syab.g_00490	Syaj.g_02778
OG0002981	Syab.g_00501	Syaj.g_02785
OG0002983	Syab.g_01137	Syaj.g_00068
OG0002984	Syab.g_01138	Syaj.g_00069
OG0002986	Syab.g_01455	Syaj.g_01149
OG0002987	Syab.g_01456	Syaj.g_01148
OG0002988	Syab.g_01457	Syaj.g_01147
OG0002989	Syab.g_01827	Syaj.g_01626
OG0003042	Syab.g_01506	Syaj.g_00676
OG0003111	Syab.g_00838	Syaj.g_01210
OG0003124	Syab.g_00704	Syaj.g_01078, Syaj.g_00874, Syaj.g_01404
OG0003129	Syab.g_01791	Syaj.g_01169
OG0003131	Syab.g_01902	Syaj.g_01311
OG0003133	Syab.g_02429	Syaj.g_01783
OG0003137	Syab.g_02785	Syaj.g_01648
OG0003191	Syab.g_01508	Syaj.g_00674
OG0003247	Syab.g_01519	Syaj.g_01197
OG0003284	Syab.g_00834	Syaj.g_01810, Syaj.g_00016
OG0003294	Syab.g_01939	Syaj.g_02665
OG0003533	Syab.g_00220, Syab.g_00219	Syaj.g_02481
OG0003534	Syab.g_00259	Syaj.g_00598
OG0003537	Syab.g_00860	Syaj.g_01080, Syaj.g_00469, Syaj.g_01656
OG0003539	Syab.g_01107	Syaj.g_00402
OG0003550	Syab.g_01676	Syaj.g_00937
OG0003866	Syab.g_00623	Syaj.g_01658
OG0003870	Syab.g_01102, Syab.g_01122	Syaj.g_02859
OG0003883	Syab.g_01941	Syaj.g_02668
OG0003884	Syab.g_02284	Syaj.g_01214
OG0004321	Syab.g_01513	Syaj.g_00677
OG0004323	Syab.g_00255	Syaj.g_02528
OG0004330	Syab.g_00864	Syaj.g_00610
OG0004334	Syab.g_01114	Syaj.g_01657
OG0004343	Syab.g_02281	Syaj.g_02903
OG0005008	Syab.g_01514	Syaj.g_00671
OG0005026	Syab.g_01940	Syaj.g_02666
OG0005030	Syab.g_02351	Syaj.g_01618
OG0005033	Syab.g_02413	Syaj.g_00461
