Orthogroup	Syab	Syan
OG0002115	Syab.g_02246	Syan.g_01391
OG0002116	Syab.g_02201	Syan.g_01366
OG0002117	Syab.g_00989	Syan.g_02673
OG0002118	Syab.g_01048	Syan.g_02599
OG0002122	Syab.g_01174	Syan.g_00009
OG0002123	Syab.g_01271	Syan.g_00321
OG0002124	Syab.g_01732	Syan.g_00400
OG0002128	Syab.g_01746	Syan.g_02541
OG0002129	Syab.g_00756	Syan.g_01329
OG0002130	Syab.g_00917	Syan.g_01211
OG0002131	Syab.g_02864	Syan.g_01672
OG0002132	Syab.g_02858	Syan.g_01663
OG0002133	Syab.g_02856	Syan.g_01665
OG0002134	Syab.g_00130	Syan.g_01917
OG0002135	Syab.g_02304	Syan.g_01437
OG0002136	Syab.g_02303	Syan.g_01436
OG0002138	Syab.g_01824	Syan.g_02671
OG0002139	Syab.g_01142	Syan.g_02551
OG0002142	Syab.g_00803	Syan.g_01292
OG0002143	Syab.g_00556	Syan.g_00538
OG0002144	Syab.g_00394	Syan.g_01138
OG0002145	Syab.g_00809	Syan.g_02552
OG0002145	Syab.g_01072	Syan.g_02580, Syan.g_00825, Syan.g_00824
OG0002159	Syab.g_00102, Syab.g_02737	Syan.g_02957
OG0002163	Syab.g_02786, Syab.g_02779	Syan.g_01588
OG0002166	Syab.g_01169	Syan.g_02512, Syan.g_02676
OG0002167	Syab.g_01848	Syan.g_02931
OG0002168	Syab.g_01234	Syan.g_03109
OG0002170	Syab.g_00520	Syan.g_02148
OG0002172	Syab.g_02694	Syan.g_01517
OG0002173	Syab.g_02683	Syan.g_03104
OG0002174	Syab.g_02824	Syan.g_01153
OG0002175	Syab.g_01040	Syan.g_02612
OG0002178	Syab.g_02860	Syan.g_01662
OG0002179	Syab.g_00203	Syan.g_01939
OG0002180	Syab.g_00287	Syan.g_02016
OG0002181	Syab.g_00317	Syan.g_02045
OG0002182	Syab.g_00339	Syan.g_01370
OG0002183	Syab.g_02466	Syan.g_02944
OG0002184	Syab.g_02463	Syan.g_02940
OG0002185	Syab.g_02452	Syan.g_02924
OG0002186	Syab.g_02302	Syan.g_01435
OG0002187	Syab.g_02300	Syan.g_01434
OG0002188	Syab.g_02249	Syan.g_01394
OG0002189	Syab.g_02248	Syan.g_01393
OG0002190	Syab.g_02187	Syan.g_01352
OG0002191	Syab.g_00577	Syan.g_02391
OG0002192	Syab.g_01000	Syan.g_02664
OG0002194	Syab.g_01146	Syan.g_02577
OG0002195	Syab.g_01621	Syan.g_00736
OG0002196	Syab.g_01575	Syan.g_00705
OG0002197	Syab.g_01342	Syan.g_00605
OG0002198	Syab.g_01851	Syan.g_00793
OG0002199	Syab.g_01855	Syan.g_00798
OG0002200	Syab.g_00775	Syan.g_01275
OG0002201	Syab.g_01942	Syan.g_01017
OG0002202	Syab.g_01943	Syan.g_01016
OG0002203	Syab.g_01944	Syan.g_01015
OG0002204	Syab.g_01963	Syan.g_00959
OG0002205	Syab.g_01982	Syan.g_00883
OG0002207	Syab.g_02002	Syan.g_00863
OG0002208	Syab.g_02090	Syan.g_02769
OG0002209	Syab.g_00530	Syan.g_02136
OG0002210	Syab.g_00479	Syan.g_02161
OG0002211	Syab.g_00438	Syan.g_02207
OG0002212	Syab.g_02739	Syan.g_01550
OG0002213	Syab.g_02744	Syan.g_01554
OG0002214	Syab.g_02887	Syan.g_01689
OG0002231	Syab.g_00926	Syan.g_00837
OG0002235	Syab.g_01584	Syan.g_00710
OG0002239	Syab.g_02224	Syan.g_01177
OG0002241	Syab.g_00665	Syan.g_02871
OG0002243	Syab.g_02735	Syan.g_03098
OG0002245	Syab.g_00558	Syan.g_00536
OG0002246	Syab.g_00563	Syan.g_02323
OG0002248	Syab.g_01182	Syan.g_00727
OG0002250	Syab.g_02467	Syan.g_02945
OG0002251	Syab.g_02184	Syan.g_01348
OG0002253	Syab.g_00927	Syan.g_01201
OG0002254	Syab.g_01299	Syan.g_00346
OG0002255	Syab.g_01356	Syan.g_00587
OG0002257	Syab.g_01811	Syan.g_00407
OG0002258	Syab.g_01964	Syan.g_00958
OG0002259	Syab.g_02037	Syan.g_01162
OG0002260	Syab.g_01141	Syan.g_02550
OG0002277	Syab.g_00074	Syan.g_01707
OG0002288	Syab.g_02044	Syan.g_00211
OG0002289	Syab.g_00663	Syan.g_02873
OG0002290	Syab.g_02607, Syab.g_00630	Syan.g_00113
OG0002291	Syab.g_02556	Syan.g_03057
OG0002292	Syab.g_02627	Syan.g_03073
OG0002296	Syab.g_00744	Syan.g_02814
OG0002297	Syab.g_00764	Syan.g_01266
OG0002298	Syab.g_01360	Syan.g_00582
OG0002299	Syab.g_01403	Syan.g_00545
OG0002301	Syab.g_00874	Syan.g_00426
OG0002302	Syab.g_02075	Syan.g_02785
OG0002303	Syab.g_00557	Syan.g_00537
OG0002305	Syab.g_02505	Syan.g_02979
OG0002306	Syab.g_00951	Syan.g_00129
OG0002308	Syab.g_01570	Syan.g_01405, Syan.g_00699
OG0002309	Syab.g_01709	Syan.g_00377
OG0002330	Syab.g_01189	Syan.g_00288
OG0002335	Syab.g_00771	Syan.g_00263
OG0002347	Syab.g_02312	Syan.g_01444
OG0002351	Syab.g_00252	Syan.g_01990
OG0002352	Syab.g_00982	Syan.g_00287, Syan.g_02415
OG0002353	Syab.g_01285	Syan.g_00677
OG0002354	Syab.g_01382	Syan.g_00566
OG0002355	Syab.g_01780	Syan.g_00649
OG0002356	Syab.g_00644	Syan.g_02877
OG0002358	Syab.g_00581	Syan.g_02394
OG0002359	Syab.g_00737	Syan.g_02822
OG0002375	Syab.g_00151	Syan.g_01122
OG0002382	Syab.g_02105	Syan.g_02755
OG0002391	Syab.g_02529	Syan.g_02293
OG0002402	Syab.g_01232	Syan.g_00308
OG0002405	Syab.g_01426	Syan.g_00478
OG0002406	Syab.g_01459	Syan.g_00349
OG0002407	Syab.g_00996	Syan.g_00784
OG0002408	Syab.g_01784	Syan.g_00457
OG0002411	Syab.g_01698	Syan.g_00655
OG0002440	Syab.g_01315	Syan.g_00038
OG0002443	Syab.g_02673	Syan.g_00620
OG0002447	Syab.g_00664	Syan.g_02872
OG0002452	Syab.g_02868	Syan.g_01655
OG0002466	Syab.g_02343	Syan.g_01475
OG0002468	Syab.g_01144	Syan.g_02559
OG0002470	Syab.g_01461	Syan.g_00154
OG0002471	Syab.g_01760	Syan.g_00522
OG0002474	Syab.g_00392	Syan.g_00368
OG0002475	Syab.g_00738	Syan.g_02821
OG0002476	Syab.g_01496, Syab.g_01268	Syan.g_00318
OG0002494	Syab.g_01970	Syan.g_00953
OG0002520	Syab.g_02286	Syan.g_01420
OG0002522	Syab.g_02166	Syan.g_02411
OG0002527	Syab.g_01797	Syan.g_00439
OG0002528	Syab.g_01799	Syan.g_00437
OG0002529	Syab.g_01770	Syan.g_00458
OG0002531	Syab.g_01521	Syan.g_00220, Syan.g_00219
OG0002537	Syab.g_02624	Syan.g_03070
OG0002539	Syab.g_02772	Syan.g_01579
OG0002541	Syab.g_00478	Syan.g_02162
OG0002542	Syab.g_01696	Syan.g_00109
OG0002568	Syab.g_01957	Syan.g_01735
OG0002571	Syab.g_00677	Syan.g_01152
OG0002577	Syab.g_00612	Syan.g_00998
OG0002581	Syab.g_01374, Syab.g_00632	Syan.g_02800
OG0002592	Syab.g_02718	Syan.g_01541
OG0002593	Syab.g_02164	Syan.g_02412
OG0002597	Syab.g_02314	Syan.g_01447
OG0002601	Syab.g_01798	Syan.g_00438
OG0002602	Syab.g_01763	Syan.g_00417
OG0002603	Syab.g_01771	Syan.g_00182
OG0002604	Syab.g_01810	Syan.g_00178
OG0002607	Syab.g_00698	Syan.g_02845
OG0002637	Syab.g_01744	Syan.g_00962
OG0002644	Syab.g_01865	Syan.g_00807
OG0002645	Syab.g_01864	Syan.g_00806
OG0002647	Syab.g_02719	Syan.g_01546
OG0002677	Syab.g_00321	Syan.g_02050
OG0002678	Syab.g_00873	Syan.g_02632
OG0002679	Syab.g_01257	Syan.g_00285
OG0002680	Syab.g_01302	Syan.g_00348
OG0002681	Syab.g_02024	Syan.g_00197
OG0002682	Syab.g_02473	Syan.g_00911
OG0002682	Syab.g_02472	Syan.g_01178, Syan.g_01533
OG0002700	Syab.g_01069	Syan.g_02461
OG0002705	Syab.g_01745	Syan.g_02786
OG0002712	Syab.g_01863	Syan.g_00805
OG0002713	Syab.g_01862	Syan.g_00804
OG0002723	Syab.g_00152	Syan.g_01129
OG0002745	Syab.g_01478	Syan.g_01919
OG0002751	Syab.g_02034	Syan.g_00267
OG0002753	Syab.g_00362	Syan.g_00513
OG0002755	Syab.g_00810	Syan.g_02554
OG0002756	Syab.g_01074, Syab.g_01243, Syab.g_00833, Syab.g_00842	Syan.g_00427
OG0002757	Syab.g_01044	Syan.g_01246
OG0002760	Syab.g_01926	Syan.g_01027
OG0002801	Syab.g_01254	Syan.g_00311
OG0002857	Syab.g_02116	Syan.g_02744
OG0002864	Syab.g_00628	Syan.g_01175
OG0002866	Syab.g_01043	Syan.g_01245
OG0002870	Syab.g_02455	Syan.g_02929
OG0002907	Syab.g_02836	Syan.g_01631
OG0002937	Syab.g_00719	Syan.g_00242, Syan.g_02352
OG0002965	Syab.g_00643	Syan.g_01536
OG0002982	Syab.g_00912	Syan.g_01216
OG0002989	Syab.g_01827	Syan.g_01023
OG0003067	Syab.g_02253, Syab.g_02254	Syan.g_01399
OG0003123	Syab.g_00562	Syan.g_02322
OG0003124	Syab.g_00704	Syan.g_00156
OG0003125	Syab.g_00773	Syan.g_00091
OG0003128	Syab.g_01581	Syan.g_00707
OG0003131	Syab.g_01902	Syan.g_00025
OG0003134	Syab.g_02458	Syan.g_02935
OG0003135	Syab.g_02626	Syan.g_03072
OG0003136	Syab.g_02766	Syan.g_01034
OG0003253	Syab.g_00222	Syan.g_01963
OG0003281	Syab.g_00678	Syan.g_02413
OG0003282	Syab.g_00679	Syan.g_02414
OG0003283	Syab.g_00684	Syan.g_02715
OG0003286	Syab.g_00892	Syan.g_00088
OG0003287	Syab.g_00911	Syan.g_02898
OG0003288	Syab.g_01041	Syan.g_02611
OG0003289	Syab.g_01042	Syan.g_02608
OG0003291	Syab.g_01094	Syan.g_00286
OG0003536	Syab.g_01908, Syab.g_00855	Syan.g_00033
OG0003538	Syab.g_01085	Syan.g_00229
OG0003540	Syab.g_01128	Syan.g_00730
OG0003545	Syab.g_01502	Syan.g_00093
OG0003548	Syab.g_01518	Syan.g_02335
OG0003551	Syab.g_02114	Syan.g_02746
OG0003868	Syab.g_00812	Syan.g_00097
OG0003876	Syab.g_01517	Syan.g_02336
OG0003877	Syab.g_01909, Syab.g_01649	Syan.g_00034
OG0003880	Syab.g_01903	Syan.g_00026
OG0003881	Syab.g_01905	Syan.g_00030
OG0003882	Syab.g_01906	Syan.g_00036
OG0003887	Syab.g_02647, Syab.g_02655	Syan.g_02600
OG0003888	Syab.g_02664	Syan.g_00409
OG0004336	Syab.g_01453	Syan.g_02366
OG0004346	Syab.g_02788	Syan.g_00027
OG0005004	Syab.g_01265	Syan.g_00265
OG0005009	Syab.g_01515	Syan.g_00206
OG0005033	Syab.g_02413	Syan.g_00260
OG0005801	Syab.g_01475	Syan.g_00296
OG0005802	Syab.g_01476	Syan.g_00297
