Orthogroup	Syak	Syai
OG0001975	Syak.g_00271	Syai.g_01740
OG0001976	Syak.g_00269	Syai.g_01738
OG0001980	Syak.g_01255	Syai.g_00459
OG0001990	Syak.g_01832	Syai.g_02897
OG0001993	Syak.g_02771	Syai.g_01060
OG0001994	Syak.g_02770	Syai.g_01059
OG0001995	Syak.g_00962	Syai.g_01948
OG0001997	Syak.g_02213	Syai.g_02520
OG0001998	Syak.g_01005	Syai.g_00971
OG0002000	Syak.g_02621	Syai.g_00683
OG0002002	Syak.g_00810	Syai.g_01794
OG0002004	Syak.g_02417	Syai.g_02496
OG0002006	Syak.g_00762	Syai.g_02025
OG0002007	Syak.g_00763	Syai.g_02026
OG0002008	Syak.g_00632	Syai.g_01448
OG0002009	Syak.g_00395	Syai.g_01287
OG0002010	Syak.g_01075	Syai.g_00912
OG0002012	Syak.g_01170	Syai.g_01589
OG0002013	Syak.g_02232	Syai.g_00515
OG0002014	Syak.g_01536	Syai.g_00182
OG0002015	Syak.g_01541	Syai.g_00183, Syai.g_00146
OG0002017	Syak.g_01891	Syai.g_02832
OG0002018	Syak.g_01834	Syai.g_02895
OG0002020	Syak.g_01840	Syai.g_02890
OG0002021	Syak.g_01842	Syai.g_02888
OG0002022	Syak.g_01843	Syai.g_02885
OG0002023	Syak.g_01844	Syai.g_02884
OG0002024	Syak.g_01850	Syai.g_02878
OG0002035	Syak.g_01019	Syai.g_00973, Syai.g_00972
OG0002035	Syak.g_01020	Syai.g_00592
OG0002037	Syak.g_01492, Syak.g_00684	Syai.g_00636
OG0002038	Syak.g_00887	Syai.g_02134
OG0002039	Syak.g_00866	Syai.g_02120
OG0002041	Syak.g_00475	Syai.g_01467
OG0002042	Syak.g_00496	Syai.g_01495
OG0002043	Syak.g_00546	Syai.g_01558
OG0002044	Syak.g_00614	Syai.g_02039
OG0002045	Syak.g_01129	Syai.g_00857
OG0002047	Syak.g_01217	Syai.g_00514
OG0002048	Syak.g_01285	Syai.g_00426
OG0002049	Syak.g_01365	Syai.g_00341
OG0002050	Syak.g_01440	Syai.g_00278
OG0002051	Syak.g_02090	Syai.g_02645
OG0002054	Syak.g_01851	Syai.g_02877
OG0002055	Syak.g_01848	Syai.g_02880
OG0002056	Syak.g_01477	Syai.g_00242
OG0002106	Syak.g_00071	Syai.g_00555
OG0002112	Syak.g_01488	Syai.g_00231
OG0002113	Syak.g_01754	Syai.g_00040
OG0002114	Syak.g_01014	Syai.g_00979, Syai.g_00968
OG0002115	Syak.g_02424	Syai.g_02368
OG0002116	Syak.g_02450	Syai.g_02334
OG0002117	Syak.g_00877	Syai.g_02128
OG0002118	Syak.g_00819	Syai.g_01941, Syai.g_01784
OG0002119	Syak.g_02520	Syai.g_02691
OG0002120	Syak.g_00576	Syai.g_01602
OG0002121	Syak.g_00146	Syai.g_01194
OG0002124	Syak.g_00587	Syai.g_02078
OG0002126	Syak.g_01540	Syai.g_00147, Syai.g_00187
OG0002127	Syak.g_02137	Syai.g_02601
OG0002128	Syak.g_01123	Syai.g_01741
OG0002129	Syak.g_01057	Syai.g_00940
OG0002130	Syak.g_00934	Syai.g_02177
OG0002131	Syak.g_01841	Syai.g_02889
OG0002132	Syak.g_01847	Syai.g_02881
OG0002133	Syak.g_01849	Syai.g_02879
OG0002134	Syak.g_01632	Syai.g_00128
OG0002135	Syak.g_02387	Syai.g_02407
OG0002136	Syak.g_02388	Syai.g_02406
OG0002138	Syak.g_00090	Syai.g_01959
OG0002139	Syak.g_00681	Syai.g_01827
OG0002140	Syak.g_00970	Syai.g_01925
OG0002140	Syak.g_00219	Syai.g_01774
OG0002142	Syak.g_01025	Syai.g_00981
OG0002143	Syak.g_01210	Syai.g_00522
OG0002144	Syak.g_01359	Syai.g_00347
OG0002156	Syak.g_01003	Syai.g_00984
OG0002157	Syak.g_01489	Syai.g_00230
OG0002158	Syak.g_01487	Syai.g_00232
OG0002160	Syak.g_00690	Syai.g_01950
OG0002162	Syak.g_02695	Syai.g_00763
OG0002163	Syak.g_01914, Syak.g_01920, Syak.g_01911	Syai.g_02798
OG0002167	Syak.g_00060	Syai.g_00715
OG0002168	Syak.g_00760	Syai.g_02023
OG0002169	Syak.g_01218	Syai.g_00513
OG0002170	Syak.g_01249	Syai.g_00482
OG0002171	Syak.g_01534	Syai.g_00145, Syai.g_00191
OG0002174	Syak.g_01890	Syai.g_02833
OG0002178	Syak.g_01845	Syai.g_02882
OG0002179	Syak.g_01563	Syai.g_00162
OG0002180	Syak.g_01467	Syai.g_00251
OG0002181	Syak.g_01437	Syai.g_00281
OG0002182	Syak.g_01418	Syai.g_00299
OG0002183	Syak.g_02221	Syai.g_02505
OG0002184	Syak.g_02225	Syai.g_02502
OG0002185	Syak.g_02237	Syai.g_02492
OG0002186	Syak.g_02389	Syai.g_02405
OG0002187	Syak.g_02390	Syai.g_02404
OG0002188	Syak.g_02421	Syai.g_02371
OG0002189	Syak.g_02422	Syai.g_02370
OG0002190	Syak.g_02464	Syai.g_02314
OG0002191	Syak.g_01197	Syai.g_00850
OG0002192	Syak.g_00864	Syai.g_02118
OG0002193	Syak.g_02285	Syai.g_01944, Syai.g_01028
OG0002194	Syak.g_00677	Syai.g_01821
OG0002196	Syak.g_00420	Syai.g_01308
OG0002197	Syak.g_00468	Syai.g_01458
OG0002198	Syak.g_00055	Syai.g_01124
OG0002199	Syak.g_00050	Syai.g_01119
OG0002200	Syak.g_01042	Syai.g_00954
OG0002201	Syak.g_02741	Syai.g_00811
OG0002202	Syak.g_02740	Syai.g_00810
OG0002203	Syak.g_02739	Syai.g_00809
OG0002204	Syak.g_02720	Syai.g_00787
OG0002205	Syak.g_02700	Syai.g_00768
OG0002206	Syak.g_02688	Syai.g_00755
OG0002207	Syak.g_02678	Syai.g_00745
OG0002208	Syak.g_02568	Syai.g_00631
OG0002209	Syak.g_01238	Syai.g_00494
OG0002210	Syak.g_01277	Syai.g_00433
OG0002211	Syak.g_01313	Syai.g_00396
OG0002212	Syak.g_01954	Syai.g_02757
OG0002213	Syak.g_01950	Syai.g_02764
OG0002214	Syak.g_01815	Syai.g_02910
OG0002230	Syak.g_01601	Syai.g_00201
OG0002233	Syak.g_00063	Syai.g_01382
OG0002234	Syak.g_02489	Syai.g_01156
OG0002237	Syak.g_00028	Syai.g_01097
OG0002239	Syak.g_02442	Syai.g_01737
OG0002242	Syak.g_01535	Syai.g_00190
OG0002243	Syak.g_01961	Syai.g_02752
OG0002245	Syak.g_01208	Syai.g_00524
OG0002247	Syak.g_02693	Syai.g_00761
OG0002250	Syak.g_02220	Syai.g_02506
OG0002251	Syak.g_02467	Syai.g_02311
OG0002252	Syak.g_02373	Syai.g_02249
OG0002253	Syak.g_00923	Syai.g_02166
OG0002254	Syak.g_00663	Syai.g_01419
OG0002255	Syak.g_00483	Syai.g_01475
OG0002256	Syak.g_00224	Syai.g_01631, Syai.g_01537, Syai.g_00825
OG0002257	Syak.g_00104	Syai.g_01149
OG0002258	Syak.g_02719	Syai.g_00786
OG0002259	Syak.g_02644	Syai.g_00712
OG0002260	Syak.g_00682	Syai.g_01828
OG0002281	Syak.g_02701	Syai.g_00770, Syai.g_00769
OG0002296	Syak.g_01070	Syai.g_00917
OG0002297	Syak.g_01052	Syai.g_01942
OG0002298	Syak.g_00487	Syai.g_01479
OG0002299	Syak.g_00524	Syai.g_01523
OG0002300	Syak.g_00101	Syai.g_01597
OG0002301	Syak.g_00023	Syai.g_01080
OG0002302	Syak.g_02553	Syai.g_00616
OG0002303	Syak.g_01209	Syai.g_00523
OG0002305	Syak.g_02187	Syai.g_02545
OG0002307	Syak.g_00971, Syak.g_00765	Syai.g_01811, Syai.g_01539, Syai.g_01890, Syai.g_02104
OG0002309	Syak.g_00607	Syai.g_02048
OG0002328	Syak.g_02208	Syai.g_02526
OG0002330	Syak.g_00716	Syai.g_01735
OG0002331	Syak.g_00967	Syai.g_01381
OG0002334	Syak.g_01032	Syai.g_00962
OG0002336	Syak.g_01115	Syai.g_00867
OG0002337	Syak.g_01452	Syai.g_00266
OG0002338	Syak.g_01544	Syai.g_00181
OG0002339	Syak.g_01553	Syai.g_00171
OG0002341	Syak.g_01957	Syai.g_02754
OG0002343	Syak.g_01408	Syai.g_00308
OG0002348	Syak.g_00243	Syai.g_01637
OG0002350	Syak.g_01254	Syai.g_00461
OG0002351	Syak.g_01502	Syai.g_00223
OG0002353	Syak.g_00446	Syai.g_01351
OG0002355	Syak.g_00244	Syai.g_01917
OG0002356	Syak.g_01146	Syai.g_00854
OG0002357	Syak.g_00100	Syai.g_02837
OG0002358	Syak.g_01193	Syai.g_02230
OG0002359	Syak.g_01078	Syai.g_00909
OG0002380	Syak.g_00175	Syai.g_00478
OG0002387	Syak.g_01600	Syai.g_02238
OG0002395	Syak.g_01490	Syai.g_00229
OG0002396	Syak.g_01340	Syai.g_00369
OG0002400	Syak.g_00230	Syai.g_01192
OG0002401	Syak.g_00883	Syai.g_02132
OG0002403	Syak.g_00821	Syai.g_01782
OG0002404	Syak.g_01497	Syai.g_01400
OG0002405	Syak.g_00550	Syai.g_01560
OG0002406	Syak.g_00139	Syai.g_01186
OG0002407	Syak.g_00165	Syai.g_01666, Syai.g_01667
OG0002409	Syak.g_01894	Syai.g_02829
OG0002410	Syak.g_01824	Syai.g_01167
OG0002411	Syak.g_00617	Syai.g_02036
OG0002438	Syak.g_01923	Syai.g_01375, Syai.g_01376
OG0002452	Syak.g_01837	Syai.g_02893
OG0002458	Syak.g_01859	Syai.g_02870
OG0002459	Syak.g_01861	Syai.g_02868
OG0002460	Syak.g_01862	Syai.g_02867
OG0002461	Syak.g_00216	Syai.g_01642
OG0002463	Syak.g_00792	Syai.g_01460
OG0002464	Syak.g_02240	Syai.g_02490
OG0002467	Syak.g_02717	Syai.g_01945, Syai.g_01946
OG0002468	Syak.g_00679	Syai.g_01824, Syai.g_01823, Syai.g_01825
OG0002469	Syak.g_00817	Syai.g_01786
OG0002470	Syak.g_00279	Syai.g_01733
OG0002471	Syak.g_00252	Syai.g_01625
OG0002472	Syak.g_00152	Syai.g_01704
OG0002474	Syak.g_01361	Syai.g_00345
OG0002475	Syak.g_01077	Syai.g_00910
OG0002487	Syak.g_00128	Syai.g_01842
OG0002518	Syak.g_00195	Syai.g_01532, Syai.g_01662
OG0002520	Syak.g_02403	Syai.g_02391
OG0002521	Syak.g_02428	Syai.g_02364
OG0002522	Syak.g_02484	Syai.g_02294
OG0002523	Syak.g_00236	Syai.g_01949
OG0002524	Syak.g_00982	Syai.g_01598
OG0002526	Syak.g_00256	Syai.g_01615
OG0002529	Syak.g_00187	Syai.g_01624
OG0002532	Syak.g_00232, Syak.g_00803	Syai.g_01151
OG0002533	Syak.g_02662	Syai.g_00729
OG0002534	Syak.g_01256	Syai.g_00458
OG0002535	Syak.g_01259	Syai.g_00455
OG0002536	Syak.g_01272	Syai.g_00440
OG0002537	Syak.g_00051	Syai.g_02664
OG0002538	Syak.g_02044	Syai.g_02680
OG0002540	Syak.g_01858	Syai.g_02871
OG0002544	Syak.g_00163	Syai.g_01669
OG0002591	Syak.g_00217	Syai.g_01187
OG0002594	Syak.g_00319	Syai.g_02247
OG0002595	Syak.g_02718	Syai.g_01947
OG0002597	Syak.g_02376	Syai.g_01591
OG0002598	Syak.g_00099	Syai.g_01592
OG0002599	Syak.g_00396	Syai.g_01614
OG0002600	Syak.g_00166	Syai.g_01633, Syai.g_01205
OG0002602	Syak.g_00247	Syai.g_01638
OG0002606	Syak.g_01857	Syai.g_02872
OG0002608	Syak.g_00719	Syai.g_01993
OG0002609	Syak.g_00588	Syai.g_02065
OG0002640	Syak.g_00266	Syai.g_00772
OG0002671	Syak.g_02410	Syai.g_02384
OG0002672	Syak.g_00290	Syai.g_01732
OG0002673	Syak.g_00069	Syai.g_01628
OG0002674	Syak.g_01289	Syai.g_00421
OG0002685	Syak.g_00167	Syai.g_01644
OG0002692	Syak.g_00245	Syai.g_01618
OG0002709	Syak.g_02265	Syai.g_02344
OG0002721	Syak.g_00110	Syai.g_02086
OG0002736	Syak.g_01708	Syai.g_02415, Syai.g_02414
OG0002741	Syak.g_00080	Syai.g_01348
OG0002745	Syak.g_00996	Syai.g_00557
OG0002747	Syak.g_00013	Syai.g_01071
OG0002748	Syak.g_00958	Syai.g_00814
OG0002754	Syak.g_01132	Syai.g_01564
OG0002758	Syak.g_00241	Syai.g_01629
OG0002759	Syak.g_01000	Syai.g_02105
OG0002761	Syak.g_00064	Syai.g_00189
OG0002787	Syak.g_00301	Syai.g_01207
OG0002788	Syak.g_00302	Syai.g_01208
OG0002789	Syak.g_00303	Syai.g_01209
OG0002790	Syak.g_00304	Syai.g_01210
OG0002791	Syak.g_00305	Syai.g_01211
OG0002792	Syak.g_00306	Syai.g_01212
OG0002793	Syak.g_00307	Syai.g_01213
OG0002807	Syak.g_00291	Syai.g_01731
OG0002860	Syak.g_02293	Syai.g_02075
OG0002861	Syak.g_01168	Syai.g_00566, Syai.g_01898
OG0002892	Syak.g_00308	Syai.g_01214
OG0002953	Syak.g_00118	Syai.g_02349
OG0002966	Syak.g_00161	Syai.g_02073
OG0002968	Syak.g_02515	Syai.g_01680
OG0002975	Syak.g_00318	Syai.g_02071
OG0002976	Syak.g_01202	Syai.g_01195
OG0002994	Syak.g_00239	Syai.g_02070
OG0003043	Syak.g_01015	Syai.g_00978, Syai.g_00977
OG0003093	Syak.g_02268	Syai.g_02461
OG0003110	Syak.g_00188	Syai.g_01663
OG0003111	Syak.g_00215	Syai.g_01651
OG0003119	Syak.g_02759	Syai.g_01052
OG0003133	Syak.g_02283	Syai.g_00822
OG0003137	Syak.g_02471	Syai.g_02306
OG0003143	Syak.g_00213	Syai.g_01630
OG0003144	Syak.g_02215	Syai.g_02514
OG0003276	Syak.g_00407	Syai.g_01206, Syai.g_01670
OG0003284	Syak.g_02261	Syai.g_02458, Syai.g_00572
OG0003298	Syak.g_00203	Syai.g_00550
OG0003499	Syak.g_02051	Syai.g_02720
OG0003523	Syak.g_00201	Syai.g_01656
OG0003524	Syak.g_00454	Syai.g_01665
OG0003570	Syak.g_01602	Syai.g_01899
OG0003571	Syak.g_00969	Syai.g_01746
OG0003857	Syak.g_00242	Syai.g_00723
OG0003914	Syak.g_02447	Syai.g_02337
OG0003925	Syak.g_01587, Syak.g_01589	Syai.g_00140
OG0003927	Syak.g_00585	Syai.g_02080
OG0003929	Syak.g_01904	Syai.g_02470
OG0003938	Syak.g_00235	Syai.g_00577, Syai.g_00579, Syai.g_00578
OG0004285	Syak.g_02266	Syai.g_02814
OG0004311	Syak.g_00708	Syai.g_01918
OG0004314	Syak.g_00309	Syai.g_01215
OG0004360	Syak.g_02508, Syak.g_00073	Syai.g_00927
OG0004369	Syak.g_02287	Syai.g_01863
OG0004376	Syak.g_02234	Syai.g_02495
OG0004390	Syak.g_00613	Syai.g_02040
OG0004405	Syak.g_00315	Syai.g_00568, Syai.g_01684
OG0005064	Syak.g_02534	Syai.g_00604
OG0005111	Syak.g_01097	Syai.g_00920
OG0005113	Syak.g_01590	Syai.g_00216
OG0005133	Syak.g_00867	Syai.g_01588
OG0006111	Syak.g_00076	Syai.g_01535
OG0006112	Syak.g_00070	Syai.g_01536
