Orthogroup	Prbj	Praf
OG0001858	Prbj.g_01695	Praf.g_00531
OG0001859	Prbj.g_01648	Praf.g_00574
OG0001860	Prbj.g_01636	Praf.g_00588
OG0001861	Prbj.g_01623	Praf.g_00602
OG0001862	Prbj.g_01611	Praf.g_00613
OG0001863	Prbj.g_01606	Praf.g_00618
OG0001864	Prbj.g_02140	Praf.g_00671
OG0001865	Prbj.g_01784	Praf.g_00736
OG0001866	Prbj.g_01759	Praf.g_00762
OG0001867	Prbj.g_01749	Praf.g_00772
OG0001868	Prbj.g_01730	Praf.g_00793
OG0001869	Prbj.g_00966	Praf.g_00834
OG0001870	Prbj.g_00974	Praf.g_00857
OG0001871	Prbj.g_00842	Praf.g_00862
OG0001872	Prbj.g_02161	Praf.g_00896
OG0001873	Prbj.g_01912	Praf.g_00916
OG0001874	Prbj.g_00017	Praf.g_00935
OG0001877	Prbj.g_00940	Praf.g_01213
OG0001878	Prbj.g_02226	Praf.g_01350
OG0001879	Prbj.g_02234	Praf.g_01357
OG0001880	Prbj.g_02265	Praf.g_01389
OG0001881	Prbj.g_02266	Praf.g_01390
OG0001882	Prbj.g_02286	Praf.g_01410
OG0001883	Prbj.g_02291	Praf.g_01414
OG0001884	Prbj.g_02300	Praf.g_01423
OG0001885	Prbj.g_02313	Praf.g_01434
OG0001886	Prbj.g_02317	Praf.g_01438
OG0001887	Prbj.g_02356	Praf.g_01472
OG0001888	Prbj.g_02398	Praf.g_01513
OG0001889	Prbj.g_02426	Praf.g_01544
OG0001890	Prbj.g_02489	Praf.g_01605
OG0001891	Prbj.g_02493	Praf.g_01609
OG0001892	Prbj.g_02506	Praf.g_01621
OG0001893	Prbj.g_02557	Praf.g_01673
OG0001894	Prbj.g_02572	Praf.g_01691
OG0001895	Prbj.g_01292	Praf.g_01774
OG0001896	Prbj.g_00088	Praf.g_02000
OG0001897	Prbj.g_00332	Praf.g_02046
OG0001898	Prbj.g_00349	Praf.g_02064
OG0001899	Prbj.g_00992	Praf.g_02130
OG0001900	Prbj.g_01370	Praf.g_02253
OG0001901	Prbj.g_01371	Praf.g_02254
OG0001902	Prbj.g_01412	Praf.g_02286
OG0001903	Prbj.g_01421	Praf.g_02295
OG0001904	Prbj.g_01489	Praf.g_02367
OG0001905	Prbj.g_01499	Praf.g_02376
OG0001906	Prbj.g_01534	Praf.g_02407
OG0001907	Prbj.g_00551	Praf.g_02423
OG0001908	Prbj.g_00506	Praf.g_02479
OG0001909	Prbj.g_01147	Praf.g_02501
OG0001910	Prbj.g_00260	Praf.g_02558
OG0001911	Prbj.g_00208, Prbj.g_00209, Prbj.g_00790, Prbj.g_02698, Prbj.g_00789, Prbj.g_00201	Praf.g_02634, Praf.g_02638, Praf.g_02640, Praf.g_02623, Praf.g_02642
OG0001912	Prbj.g_01965	Praf.g_02666
OG0001913	Prbj.g_01967	Praf.g_02668
OG0001914	Prbj.g_01995	Praf.g_02695
OG0001929	Prbj.g_01237	Praf.g_00073
OG0001930	Prbj.g_01813	Praf.g_00169
OG0001931	Prbj.g_01814	Praf.g_00170
OG0001932	Prbj.g_01591	Praf.g_00185
OG0001933	Prbj.g_00623	Praf.g_00241
OG0001934	Prbj.g_00608	Praf.g_00256
OG0001935	Prbj.g_00571	Praf.g_00314
OG0001936	Prbj.g_01323	Praf.g_00347
OG0001937	Prbj.g_01706	Praf.g_00519
OG0001938	Prbj.g_01634	Praf.g_00590
OG0001939	Prbj.g_02669	Praf.g_00680
OG0001940	Prbj.g_01798	Praf.g_00721
OG0001941	Prbj.g_01735	Praf.g_00788
OG0001943	Prbj.g_00836	Praf.g_00868
OG0001944	Prbj.g_00052	Praf.g_00967
OG0001945	Prbj.g_00216	Praf.g_01180
OG0001945	Prbj.g_00716	Praf.g_01069
OG0001945	Prbj.g_00734	Praf.g_01084
OG0001946	Prbj.g_00945	Praf.g_01208
OG0001947	Prbj.g_01853	Praf.g_01290
OG0001948	Prbj.g_02242	Praf.g_01363
OG0001949	Prbj.g_02256	Praf.g_01379
OG0001950	Prbj.g_02258	Praf.g_01381
OG0001951	Prbj.g_02267	Praf.g_01391
OG0001952	Prbj.g_02287	Praf.g_01411
OG0001953	Prbj.g_02288	Praf.g_01412
OG0001954	Prbj.g_02452	Praf.g_01571
OG0001955	Prbj.g_02496	Praf.g_01612
OG0001956	Prbj.g_02513	Praf.g_01628
OG0001957	Prbj.g_02562	Praf.g_01679
OG0001958	Prbj.g_00811	Praf.g_01735
OG0001960	Prbj.g_00668	Praf.g_01885
OG0001961	Prbj.g_00133	Praf.g_01912
OG0001962	Prbj.g_00223	Praf.g_01951
OG0001962	Prbj.g_00174	Praf.g_02467
OG0001963	Prbj.g_00374	Praf.g_02086
OG0001964	Prbj.g_02642	Praf.g_02186
OG0001965	Prbj.g_01357	Praf.g_02240
OG0001966	Prbj.g_01365	Praf.g_02248
OG0001967	Prbj.g_01367	Praf.g_02250
OG0001968	Prbj.g_01368	Praf.g_02251
OG0001969	Prbj.g_01440	Praf.g_02317
OG0001970	Prbj.g_01536	Praf.g_02409
OG0001971	Prbj.g_01145	Praf.g_02499
OG0001972	Prbj.g_00273	Praf.g_02546
OG0001973	Prbj.g_01938	Praf.g_02607
OG0001974	Prbj.g_01952	Praf.g_02653
OG0001975	Prbj.g_01994	Praf.g_02694
OG0001976	Prbj.g_01996	Praf.g_02696
OG0001977	Prbj.g_02007	Praf.g_02718
OG0001992	Prbj.g_00379	Praf.g_02092
OG0001995	Prbj.g_02136	Praf.g_00667
OG0001996	Prbj.g_01201	Praf.g_00034
OG0001997	Prbj.g_00597	Praf.g_00267
OG0001998	Prbj.g_00439	Praf.g_00416
OG0001999	Prbj.g_00462	Praf.g_00439
OG0002000	Prbj.g_02107	Praf.g_00640
OG0002001	Prbj.g_00053	Praf.g_00850, Praf.g_02038
OG0002002	Prbj.g_02160	Praf.g_00897
OG0002003	Prbj.g_00935	Praf.g_01216
OG0002004	Prbj.g_00922	Praf.g_01229
OG0002005	Prbj.g_00918	Praf.g_01233
OG0002006	Prbj.g_01854	Praf.g_01291
OG0002007	Prbj.g_01855	Praf.g_01292
OG0002008	Prbj.g_02228	Praf.g_01352
OG0002009	Prbj.g_02375	Praf.g_01491
OG0002010	Prbj.g_00644	Praf.g_01835
OG0002011	Prbj.g_00069	Praf.g_02010
OG0002012	Prbj.g_00381	Praf.g_02093
OG0002013	Prbj.g_01462	Praf.g_02338
OG0002014	Prbj.g_01474	Praf.g_02352
OG0002015	Prbj.g_01478	Praf.g_02355
OG0002016	Prbj.g_00253	Praf.g_02565
OG0002017	Prbj.g_02010	Praf.g_02721
OG0002018	Prbj.g_02038	Praf.g_02749
OG0002036	Prbj.g_00859	Praf.g_00482
OG0002037	Prbj.g_01632	Praf.g_00593
OG0002038	Prbj.g_00840	Praf.g_00864
OG0002039	Prbj.g_00827	Praf.g_00877
OG0002040	Prbj.g_00303	Praf.g_00878
OG0002041	Prbj.g_02246	Praf.g_01367
OG0002042	Prbj.g_02262	Praf.g_01386
OG0002043	Prbj.g_02307	Praf.g_01430
OG0002044	Prbj.g_02472	Praf.g_01587
OG0002045	Prbj.g_00135	Praf.g_01914
OG0002046	Prbj.g_00138	Praf.g_01927
OG0002047	Prbj.g_00062	Praf.g_02017
OG0002048	Prbj.g_00369	Praf.g_02083
OG0002050	Prbj.g_01387	Praf.g_02261
OG0002051	Prbj.g_00508	Praf.g_02477
OG0002052	Prbj.g_01983	Praf.g_02683
OG0002053	Prbj.g_01989	Praf.g_02689
OG0002063	Prbj.g_00784	Praf.g_01149
OG0002110	Prbj.g_02353	Praf.g_01468
OG0002111	Prbj.g_02696	Praf.g_00845
OG0002113	Prbj.g_01206	Praf.g_00039
OG0002114	Prbj.g_00440	Praf.g_00417
OG0002115	Prbj.g_00866	Praf.g_00488
OG0002117	Prbj.g_00833	Praf.g_00871
OG0002118	Prbj.g_01902	Praf.g_00907
OG0002119	Prbj.g_00015	Praf.g_00934
OG0002120	Prbj.g_00674	Praf.g_00986
OG0002121	Prbj.g_01122	Praf.g_01090
OG0002122	Prbj.g_00934	Praf.g_01217
OG0002124	Prbj.g_02494	Praf.g_01610
OG0002126	Prbj.g_01476	Praf.g_02354
OG0002127	Prbj.g_00548	Praf.g_02426
OG0002128	Prbj.g_01993	Praf.g_02693
OG0002154	Prbj.g_01528	Praf.g_02401
OG0002159	Prbj.g_01811	Praf.g_00167
OG0002160	Prbj.g_00189	Praf.g_00368
OG0002161	Prbj.g_00438	Praf.g_00415
OG0002162	Prbj.g_01804	Praf.g_00715
OG0002164	Prbj.g_00033	Praf.g_00954
OG0002165	Prbj.g_00040	Praf.g_00957
OG0002166	Prbj.g_00930	Praf.g_01222
OG0002167	Prbj.g_00915	Praf.g_01236
OG0002168	Prbj.g_01852	Praf.g_01289
OG0002169	Prbj.g_00061	Praf.g_02018
OG0002170	Prbj.g_00344	Praf.g_02057
OG0002171	Prbj.g_01472	Praf.g_02350
OG0002172	Prbj.g_00257	Praf.g_02561
OG0002173	Prbj.g_00239	Praf.g_02573
OG0002174	Prbj.g_02011	Praf.g_02722
OG0002229	Prbj.g_01261	Praf.g_00138
OG0002231	Prbj.g_00916	Praf.g_01235
OG0002232	Prbj.g_00908	Praf.g_01245
OG0002233	Prbj.g_00903	Praf.g_01254
OG0002234	Prbj.g_02176	Praf.g_01300
OG0002235	Prbj.g_02390	Praf.g_01505
OG0002236	Prbj.g_02510	Praf.g_01624
OG0002237	Prbj.g_02567	Praf.g_01686
OG0002238	Prbj.g_00796	Praf.g_01724
OG0002239	Prbj.g_00664	Praf.g_01854
OG0002240	Prbj.g_00122	Praf.g_01899
OG0002241	Prbj.g_00139	Praf.g_01928
OG0002242	Prbj.g_01473	Praf.g_02351
OG0002243	Prbj.g_01937	Praf.g_02606
OG0002277	Prbj.g_01240	Praf.g_00076
OG0002278	Prbj.g_01436, Prbj.g_01038, Prbj.g_01291	Praf.g_01775, Praf.g_01777, Praf.g_02307, Praf.g_02310, Praf.g_02313, Praf.g_01993, Praf.g_00210
OG0002279	Prbj.g_00622	Praf.g_00242
OG0002280	Prbj.g_02116	Praf.g_00649
OG0002281	Prbj.g_01799	Praf.g_00720
OG0002282	Prbj.g_00029	Praf.g_00947
OG0002283	Prbj.g_00677	Praf.g_00989
OG0002284	Prbj.g_00942	Praf.g_01211
OG0002285	Prbj.g_02295	Praf.g_01418
OG0002288	Prbj.g_01065	Praf.g_01799
OG0002289	Prbj.g_00141	Praf.g_01930
OG0002290	Prbj.g_00173	Praf.g_01974
OG0002291	Prbj.g_01140	Praf.g_02494
OG0002292	Prbj.g_01156	Praf.g_02510
OG0002328	Prbj.g_00602	Praf.g_00262
OG0002330	Prbj.g_00748	Praf.g_01117
OG0002331	Prbj.g_00761	Praf.g_01128
OG0002332	Prbj.g_00795	Praf.g_01723
OG0002333	Prbj.g_00797	Praf.g_01725
OG0002334	Prbj.g_01048	Praf.g_01786
OG0002335	Prbj.g_01066	Praf.g_01800
OG0002336	Prbj.g_00126	Praf.g_01904
OG0002337	Prbj.g_01398	Praf.g_02272
OG0002338	Prbj.g_01479	Praf.g_02357
OG0002339	Prbj.g_01491	Praf.g_02370
OG0002340	Prbj.g_00232	Praf.g_02584
OG0002381	Prbj.g_02607	Praf.g_02032, Praf.g_02458
OG0002381	Prbj.g_01570	Praf.g_00206
OG0002382	Prbj.g_01621	Praf.g_00604
OG0002383	Prbj.g_02168	Praf.g_00890
OG0002386	Prbj.g_02706	Praf.g_01752
OG0002388	Prbj.g_00145	Praf.g_01935
OG0002390	Prbj.g_01150	Praf.g_02504
OG0002391	Prbj.g_00197	Praf.g_02631
OG0002429	Prbj.g_00595	Praf.g_00269
OG0002430	Prbj.g_02121	Praf.g_00653
OG0002431	Prbj.g_02120	Praf.g_00652
OG0002432	Prbj.g_01932	Praf.g_00336
OG0002433	Prbj.g_01664	Praf.g_00562
OG0002434	Prbj.g_01873	Praf.g_00699
OG0002435	Prbj.g_00952	Praf.g_00820, Praf.g_00821
OG0002436	Prbj.g_00708	Praf.g_01025
OG0002437	Prbj.g_01120	Praf.g_01072
OG0002437	Prbj.g_00721	Praf.g_01067
OG0002438	Prbj.g_00917	Praf.g_01234
OG0002439	Prbj.g_00871	Praf.g_01256
OG0002440	Prbj.g_02211	Praf.g_01335
OG0002441	Prbj.g_02349, Prbj.g_02350	Praf.g_01466
OG0002442	Prbj.g_02528	Praf.g_01644
OG0002444	Prbj.g_01059	Praf.g_01797
OG0002446	Prbj.g_00124	Praf.g_01901
OG0002447	Prbj.g_00140	Praf.g_01929
OG0002448	Prbj.g_01496, Prbj.g_01495	Praf.g_02373
OG0002449	Prbj.g_02037	Praf.g_02748
OG0002450	Prbj.g_02061	Praf.g_02771
OG0002492	Prbj.g_01930	Praf.g_00334
OG0002493	Prbj.g_00191	Praf.g_00365
OG0002494	Prbj.g_01681	Praf.g_00546
OG0002495	Prbj.g_00728	Praf.g_01079
OG0002496	Prbj.g_02445	Praf.g_01564
OG0002498	Prbj.g_01816	Praf.g_02610
OG0002563	Prbj.g_01081	Praf.g_01821
OG0002564	Prbj.g_01328	Praf.g_00355
OG0002565	Prbj.g_00193	Praf.g_00363
OG0002566	Prbj.g_00474	Praf.g_00451
OG0002567	Prbj.g_02122	Praf.g_00655
OG0002568	Prbj.g_01773	Praf.g_00748, Praf.g_00747
OG0002569	Prbj.g_02446	Praf.g_01565
OG0002570	Prbj.g_02448	Praf.g_01567
OG0002571	Prbj.g_02520	Praf.g_01634
OG0002572	Prbj.g_02543	Praf.g_01658
OG0002573	Prbj.g_01060	Praf.g_01798
OG0002574	Prbj.g_00144	Praf.g_01934
OG0002575	Prbj.g_00146	Praf.g_01936
OG0002576	Prbj.g_00147	Praf.g_01937
OG0002577	Prbj.g_00115	Praf.g_01968
OG0002579	Prbj.g_00550	Praf.g_02424
OG0002580	Prbj.g_02018	Praf.g_02725
OG0002630	Prbj.g_02708	Praf.g_00229
OG0002630	Prbj.g_02708	Praf.g_02020
OG0002631	Prbj.g_00384	Praf.g_02222, Praf.g_02231, Praf.g_00290
OG0002632	Prbj.g_01931	Praf.g_00335
OG0002633	Prbj.g_01100	Praf.g_00339
OG0002634	Prbj.g_02611	Praf.g_00388
OG0002635	Prbj.g_00963	Praf.g_00831
OG0002636	Prbj.g_00032	Praf.g_00951
OG0002637	Prbj.g_00684	Praf.g_00997
OG0002638	Prbj.g_01091	Praf.g_01200
OG0002639	Prbj.g_00950	Praf.g_01201
OG0002641	Prbj.g_02444	Praf.g_01563
OG0002642	Prbj.g_02447	Praf.g_01566
OG0002643	Prbj.g_02456	Praf.g_01574
OG0002644	Prbj.g_02582	Praf.g_01701
OG0002645	Prbj.g_02583	Praf.g_01702
OG0002647	Prbj.g_01941	Praf.g_02609
OG0002648	Prbj.g_01947	Praf.g_02615
OG0002649	Prbj.g_01948	Praf.g_02616
OG0002650	Prbj.g_01949	Praf.g_02617
OG0002704	Prbj.g_01262	Praf.g_00139
OG0002706	Prbj.g_02672	Praf.g_01186
OG0002706	Prbj.g_00215	Praf.g_01096
OG0002710	Prbj.g_00898	Praf.g_01181
OG0002711	Prbj.g_02541	Praf.g_01656
OG0002712	Prbj.g_02584	Praf.g_01703
OG0002713	Prbj.g_02588	Praf.g_01707
OG0002714	Prbj.g_02705	Praf.g_01753
OG0002715	Prbj.g_00114	Praf.g_01969
OG0002716	Prbj.g_01348	Praf.g_02213
OG0002717	Prbj.g_00236	Praf.g_02578
OG0002718	Prbj.g_02064	Praf.g_02774
OG0002795	Prbj.g_01258	Praf.g_00136, Praf.g_00137
OG0002796	Prbj.g_00182	Praf.g_00373
OG0002797	Prbj.g_00853	Praf.g_00476
OG0002798	Prbj.g_00841	Praf.g_00863
OG0002799	Prbj.g_02629	Praf.g_00972
OG0002800	Prbj.g_00675	Praf.g_00987
OG0002801	Prbj.g_02688	Praf.g_01295
OG0002802	Prbj.g_02233	Praf.g_01356
OG0002803	Prbj.g_02542	Praf.g_01657
OG0002905	Prbj.g_01271	Praf.g_00161
OG0002906	Prbj.g_02628	Praf.g_00973
OG0002909	Prbj.g_00709	Praf.g_01054
OG0002910	Prbj.g_00770	Praf.g_01136
OG0002911	Prbj.g_02149, Prbj.g_01246	Praf.g_01158
OG0002912	Prbj.g_02524	Praf.g_01639
OG0002913	Prbj.g_01987	Praf.g_02687
OG0002914	Prbj.g_01988	Praf.g_02688
OG0003036	Prbj.g_01815	Praf.g_00171
OG0003037	Prbj.g_00629	Praf.g_00231
OG0003038	Prbj.g_00468	Praf.g_00445
OG0003039	Prbj.g_01600	Praf.g_00552
OG0003040	Prbj.g_01747	Praf.g_00774
OG0003044	Prbj.g_00217	Praf.g_01091
OG0003048	Prbj.g_00224	Praf.g_01949
OG0003050	Prbj.g_00328	Praf.g_02592, Praf.g_02042
OG0003051	Prbj.g_01383	Praf.g_02257
OG0003052	Prbj.g_01434	Praf.g_02305
OG0003053	Prbj.g_01463	Praf.g_02341
OG0003055	Prbj.g_01267	Praf.g_02576
OG0003056	Prbj.g_00206	Praf.g_02635
OG0003057	Prbj.g_00205	Praf.g_02636
OG0003058	Prbj.g_00204	Praf.g_02637
OG0003182	Prbj.g_01242	Praf.g_00080
OG0003185	Prbj.g_01326	Praf.g_00350
OG0003186	Prbj.g_02124	Praf.g_00657
OG0003187	Prbj.g_00167	Praf.g_00816
OG0003188	Prbj.g_00961	Praf.g_00829
OG0003189	Prbj.g_00220	Praf.g_00839
OG0003190	Prbj.g_00692	Praf.g_01005
OG0003193	Prbj.g_02683	Praf.g_01183
OG0003195	Prbj.g_00926	Praf.g_01227, Praf.g_01226
OG0003196	Prbj.g_00909	Praf.g_01243
OG0003197	Prbj.g_02328	Praf.g_01447
OG0003199	Prbj.g_02539	Praf.g_01654
OG0003200	Prbj.g_00658	Praf.g_01850
OG0003201	Prbj.g_00154	Praf.g_01945
OG0003202	Prbj.g_01890	Praf.g_01954
OG0003204	Prbj.g_00060	Praf.g_02019
OG0003205	Prbj.g_02606, Prbj.g_00291	Praf.g_02033, Praf.g_02462
OG0003206	Prbj.g_00054, Prbj.g_00299	Praf.g_02037
OG0003207	Prbj.g_01339	Praf.g_02205
OG0003209	Prbj.g_01378	Praf.g_02482
OG0003210	Prbj.g_01377	Praf.g_02483
OG0003211	Prbj.g_01376	Praf.g_02484
OG0003212	Prbj.g_01375	Praf.g_02485
OG0003213	Prbj.g_01144	Praf.g_02498
OG0003376	Prbj.g_00387	Praf.g_00291
OG0003377	Prbj.g_00192	Praf.g_01755, Praf.g_00364
OG0003378	Prbj.g_01677	Praf.g_00550
OG0003379	Prbj.g_02143	Praf.g_00674
OG0003380	Prbj.g_00284	Praf.g_00848, Praf.g_02536
OG0003381	Prbj.g_02157	Praf.g_00900
OG0003382	Prbj.g_02622	Praf.g_00979
OG0003383	Prbj.g_00723	Praf.g_01074
OG0003385	Prbj.g_00766	Praf.g_01132
OG0003386	Prbj.g_00772	Praf.g_01138
OG0003387	Prbj.g_00774	Praf.g_01140
OG0003388	Prbj.g_00775	Praf.g_01141
OG0003389	Prbj.g_00776	Praf.g_01142
OG0003390	Prbj.g_01103	Praf.g_01195
OG0003391	Prbj.g_00944	Praf.g_01209
OG0003392	Prbj.g_00910	Praf.g_01242
OG0003394	Prbj.g_02376	Praf.g_01492
OG0003395	Prbj.g_02531	Praf.g_01646, Praf.g_01826
OG0003396	Prbj.g_02704	Praf.g_01760
OG0003397	Prbj.g_00149	Praf.g_01939
OG0003398	Prbj.g_01482	Praf.g_02361
OG0003399	Prbj.g_00199	Praf.g_02629
OG0003400	Prbj.g_00196	Praf.g_02632
OG0003401	Prbj.g_00195	Praf.g_02633
OG0003667	Prbj.g_01583	Praf.g_00189
OG0003668	Prbj.g_00095	Praf.g_00203
OG0003669	Prbj.g_01571	Praf.g_00205
OG0003670	Prbj.g_01565	Praf.g_00213
OG0003671	Prbj.g_00593	Praf.g_00284
OG0003672	Prbj.g_00562	Praf.g_00324
OG0003673	Prbj.g_01314	Praf.g_00344
OG0003674	Prbj.g_01318	Praf.g_00346
OG0003675	Prbj.g_00190	Praf.g_00366
OG0003676	Prbj.g_00183	Praf.g_00372
OG0003677	Prbj.g_00422	Praf.g_00399
OG0003678	Prbj.g_00860	Praf.g_00483
OG0003679	Prbj.g_01676	Praf.g_00551
OG0003680	Prbj.g_01671	Praf.g_00556
OG0003681	Prbj.g_01667	Praf.g_00559
OG0003682	Prbj.g_02131	Praf.g_00664
OG0003683	Prbj.g_02137	Praf.g_00668
OG0003684	Prbj.g_02138	Praf.g_00669
OG0003685	Prbj.g_01788	Praf.g_00732
OG0003686	Prbj.g_01762	Praf.g_00759
OG0003687	Prbj.g_01746	Praf.g_00775
OG0003688	Prbj.g_00838	Praf.g_00866
OG0003689	Prbj.g_02169	Praf.g_00889
OG0003690	Prbj.g_00021	Praf.g_00939
OG0003691	Prbj.g_00024	Praf.g_00942
OG0003692	Prbj.g_00028	Praf.g_00945
OG0003693	Prbj.g_00031	Praf.g_00950
OG0003694	Prbj.g_00041	Praf.g_00958
OG0003695	Prbj.g_00042	Praf.g_00959
OG0003696	Prbj.g_00682	Praf.g_00995
OG0003697	Prbj.g_00685	Praf.g_00998
OG0003698	Prbj.g_00686	Praf.g_00999
OG0003699	Prbj.g_00695	Praf.g_01007
OG0003700	Prbj.g_00699	Praf.g_01016
OG0003701	Prbj.g_00700	Praf.g_01017
OG0003702	Prbj.g_00701	Praf.g_01018
OG0003703	Prbj.g_00702	Praf.g_01019
OG0003704	Prbj.g_00710	Praf.g_01056
OG0003705	Prbj.g_00713	Praf.g_01064
OG0003706	Prbj.g_00714	Praf.g_01066
OG0003707	Prbj.g_00717	Praf.g_01070
OG0003708	Prbj.g_00732	Praf.g_01083
OG0003709	Prbj.g_00742	Praf.g_01110
OG0003710	Prbj.g_00743	Praf.g_01112
OG0003711	Prbj.g_01036	Praf.g_01113
OG0003712	Prbj.g_00747	Praf.g_01116
OG0003713	Prbj.g_00756	Praf.g_01123
OG0003714	Prbj.g_00763	Praf.g_01129
OG0003715	Prbj.g_00771	Praf.g_01137
OG0003717	Prbj.g_01109	Praf.g_01170
OG0003718	Prbj.g_02675	Praf.g_01172
OG0003719	Prbj.g_01119	Praf.g_01178
OG0003720	Prbj.g_01118	Praf.g_01179
OG0003721	Prbj.g_00941	Praf.g_01212
OG0003722	Prbj.g_00923	Praf.g_01228
OG0003723	Prbj.g_00914	Praf.g_01237
OG0003724	Prbj.g_00911	Praf.g_01240
OG0003725	Prbj.g_00906	Praf.g_01250
OG0003726	Prbj.g_00905	Praf.g_01252
OG0003727	Prbj.g_02177	Praf.g_01301
OG0003728	Prbj.g_02285	Praf.g_01409
OG0003729	Prbj.g_02322	Praf.g_01443
OG0003730	Prbj.g_02360	Praf.g_01477
OG0003731	Prbj.g_02365	Praf.g_01481
OG0003732	Prbj.g_02367	Praf.g_01483
OG0003733	Prbj.g_02371	Praf.g_01487
OG0003734	Prbj.g_02374	Praf.g_01490
OG0003735	Prbj.g_02387	Praf.g_01502
OG0003736	Prbj.g_02450	Praf.g_01569
OG0003737	Prbj.g_02451	Praf.g_01570
OG0003738	Prbj.g_02461	Praf.g_01579
OG0003739	Prbj.g_02468	Praf.g_01582
OG0003740	Prbj.g_02469	Praf.g_01583
OG0003741	Prbj.g_02516	Praf.g_01630
OG0003742	Prbj.g_02527	Praf.g_01643
OG0003743	Prbj.g_02530	Praf.g_01645
OG0003744	Prbj.g_02534	Praf.g_01649
OG0003745	Prbj.g_02536	Praf.g_01651
OG0003746	Prbj.g_02540	Praf.g_01655
OG0003747	Prbj.g_00801	Praf.g_01726
OG0003748	Prbj.g_00810	Praf.g_01734
OG0003749	Prbj.g_02703	Praf.g_01761
OG0003750	Prbj.g_00665	Praf.g_01855
OG0003751	Prbj.g_00153	Praf.g_01944
OG0003752	Prbj.g_00155	Praf.g_01946
OG0003753	Prbj.g_00157	Praf.g_01948
OG0003754	Prbj.g_00116	Praf.g_01967
OG0003755	Prbj.g_00078	Praf.g_01994
OG0003756	Prbj.g_00327	Praf.g_02041
OG0003757	Prbj.g_00329	Praf.g_02043
OG0003758	Prbj.g_00355	Praf.g_02069
OG0003759	Prbj.g_00411	Praf.g_02113
OG0003760	Prbj.g_02637	Praf.g_02181
OG0003761	Prbj.g_01338	Praf.g_02204
OG0003762	Prbj.g_01363	Praf.g_02246
OG0003763	Prbj.g_01384	Praf.g_02258
OG0003764	Prbj.g_01503	Praf.g_02385
OG0003766	Prbj.g_01136	Praf.g_02490
OG0003767	Prbj.g_01153	Praf.g_02507
OG0003768	Prbj.g_00286	Praf.g_02534
OG0003769	Prbj.g_00285	Praf.g_02535
OG0003770	Prbj.g_00283	Praf.g_02537
OG0003771	Prbj.g_00282	Praf.g_02538
OG0003772	Prbj.g_00281	Praf.g_02539
OG0003773	Prbj.g_00280	Praf.g_02540
OG0003774	Prbj.g_00277	Praf.g_02542
OG0003775	Prbj.g_00275	Praf.g_02543
OG0003776	Prbj.g_00274	Praf.g_02544
OG0003777	Prbj.g_00198	Praf.g_02630
OG0003778	Prbj.g_02003	Praf.g_02703
OG0003779	Prbj.g_02035	Praf.g_02745, Praf.g_02746
OG0004063	Prbj.g_01573	Praf.g_00200
OG0004064	Prbj.g_00559	Praf.g_00327
OG0004067	Prbj.g_01325	Praf.g_00349
OG0004068	Prbj.g_01332	Praf.g_00358
OG0004069	Prbj.g_00187	Praf.g_00369
OG0004070	Prbj.g_01680	Praf.g_00547
OG0004071	Prbj.g_01663	Praf.g_00563
OG0004072	Prbj.g_02671	Praf.g_00678
OG0004073	Prbj.g_01860	Praf.g_00686
OG0004074	Prbj.g_01751	Praf.g_00770
OG0004076	Prbj.g_00835	Praf.g_00869
OG0004078	Prbj.g_02631	Praf.g_00970
OG0004079	Prbj.g_02630	Praf.g_00971
OG0004080	Prbj.g_02621	Praf.g_00984
OG0004081	Prbj.g_00680	Praf.g_00993
OG0004082	Prbj.g_00681	Praf.g_00994
OG0004085	Prbj.g_00733	Praf.g_01068
OG0004086	Prbj.g_00724	Praf.g_01075
OG0004088	Prbj.g_01115	Praf.g_01175
OG0004089	Prbj.g_02682	Praf.g_01184
OG0004090	Prbj.g_02358	Praf.g_01474
OG0004091	Prbj.g_02366	Praf.g_01482
OG0004092	Prbj.g_02519	Praf.g_01633
OG0004093	Prbj.g_02585	Praf.g_01704
OG0004094	Prbj.g_02594	Praf.g_01714
OG0004096	Prbj.g_02348	Praf.g_01888
OG0004099	Prbj.g_00056	Praf.g_02035
OG0004100	Prbj.g_00055	Praf.g_02036
OG0004101	Prbj.g_00372	Praf.g_02085
OG0004104	Prbj.g_01490	Praf.g_02369
OG0004105	Prbj.g_00233	Praf.g_02583
OG0004106	Prbj.g_00200	Praf.g_02628
OG0004108	Prbj.g_01976	Praf.g_02675
OG0004570	Prbj.g_00858	Praf.g_00481
OG0004573	Prbj.g_02324	Praf.g_01445
OG0004574	Prbj.g_02377	Praf.g_01493
