Orthogroup	Prbj	Prbk
OG0001703	Prbj.g_01637	Prbk.g_02054
OG0001712	Prbj.g_02465	Prbk.g_02521
OG0001714	Prbj.g_01265	Prbk.g_01555
OG0001715	Prbj.g_00707	Prbk.g_01712
OG0001716	Prbj.g_02495	Prbk.g_02551
OG0001726	Prbj.g_02321	Prbk.g_02377
OG0001728	Prbj.g_01256	Prbk.g_01565
OG0001729	Prbj.g_02618	Prbk.g_01511
OG0001730	Prbj.g_00421	Prbk.g_01377
OG0001731	Prbj.g_01698	Prbk.g_01992
OG0001732	Prbj.g_01904	Prbk.g_01507
OG0001734	Prbj.g_02497	Prbk.g_02553
OG0001735	Prbj.g_00808	Prbk.g_00724
OG0001736	Prbj.g_00345	Prbk.g_00867
OG0001736	Prbj.g_01443	Prbk.g_00455
OG0001736	Prbj.g_01470	Prbk.g_00482
OG0001737	Prbj.g_01425	Prbk.g_00437
OG0001738	Prbj.g_01458	Prbk.g_00470
OG0001740	Prbj.g_02039	Prbk.g_02244
OG0001746	Prbj.g_00071	Prbk.g_00357
OG0001747	Prbj.g_00549	Prbk.g_00745
OG0001748	Prbj.g_00256	Prbk.g_00664
OG0001749	Prbj.g_01475	Prbk.g_00487
OG0001750	Prbj.g_00599	Prbk.g_00032
OG0001751	Prbj.g_00179	Prbk.g_01366
OG0001752	Prbj.g_00424	Prbk.g_01380
OG0001753	Prbj.g_00430	Prbk.g_01386
OG0001754	Prbj.g_00433	Prbk.g_01389
OG0001755	Prbj.g_02105	Prbk.g_01058
OG0001757	Prbj.g_00315	Prbk.g_00171
OG0001757	Prbj.g_02170	Prbk.g_00171
OG0001757	Prbj.g_00673	Prbk.g_01677
OG0001759	Prbj.g_01108	Prbk.g_01973
OG0001760	Prbj.g_00936	Prbk.g_01812
OG0001760	Prbj.g_02326	Prbk.g_02382
OG0001761	Prbj.g_00901	Prbk.g_01847
OG0001762	Prbj.g_02230	Prbk.g_00567
OG0001763	Prbj.g_02244	Prbk.g_02300
OG0001764	Prbj.g_02318	Prbk.g_02374
OG0001765	Prbj.g_02532	Prbk.g_02590
OG0001766	Prbj.g_01435	Prbk.g_00447
OG0001767	Prbj.g_01483	Prbk.g_00495
OG0001768	Prbj.g_01149	Prbk.g_01269
OG0001783	Prbj.g_01595	Prbk.g_00234
OG0001784	Prbj.g_00594	Prbk.g_00037
OG0001785	Prbj.g_00434	Prbk.g_01390
OG0001785	Prbj.g_00435	Prbk.g_01391
OG0001786	Prbj.g_01714	Prbk.g_01976
OG0001787	Prbj.g_02126	Prbk.g_01079
OG0001788	Prbj.g_02129	Prbk.g_01082
OG0001789	Prbj.g_01727	Prbk.g_01184
OG0001790	Prbj.g_00960	Prbk.g_01030
OG0001791	Prbj.g_00837	Prbk.g_00150
OG0001792	Prbj.g_02154	Prbk.g_00187
OG0001793	Prbj.g_00698	Prbk.g_01702
OG0001794	Prbj.g_00718	Prbk.g_01724
OG0001795	Prbj.g_00779	Prbk.g_01787
OG0001796	Prbj.g_02218	Prbk.g_00579
OG0001797	Prbj.g_02289	Prbk.g_02345
OG0001798	Prbj.g_02556	Prbk.g_02614
OG0001799	Prbj.g_02595	Prbk.g_02653
OG0001800	Prbj.g_01295	Prbk.g_01936
OG0001801	Prbj.g_01042	Prbk.g_00245
OG0001802	Prbj.g_00125	Prbk.g_02116
OG0001803	Prbj.g_00106	Prbk.g_00322
OG0001804	Prbj.g_00066	Prbk.g_00362
OG0001805	Prbj.g_01351	Prbk.g_01002
OG0001806	Prbj.g_01396	Prbk.g_00408
OG0001807	Prbj.g_01486	Prbk.g_00498
OG0001808	Prbj.g_01497	Prbk.g_00509
OG0001809	Prbj.g_01544	Prbk.g_00556
OG0001810	Prbj.g_01546	Prbk.g_00558
OG0001811	Prbj.g_01139	Prbk.g_01279
OG0001812	Prbj.g_01946	Prbk.g_02151
OG0001813	Prbj.g_02001	Prbk.g_02206
OG0001814	Prbj.g_02059	Prbk.g_02264
OG0001815	Prbj.g_02068	Prbk.g_02273
OG0001835	Prbj.g_00753	Prbk.g_01759
OG0001837	Prbj.g_00255	Prbk.g_00665
OG0001838	Prbj.g_02081	Prbk.g_02286
OG0001839	Prbj.g_01205	Prbk.g_01616
OG0001840	Prbj.g_01222	Prbk.g_01599
OG0001841	Prbj.g_01230	Prbk.g_01591
OG0001842	Prbj.g_01812	Prbk.g_01491
OG0001843	Prbj.g_01589	Prbk.g_00228
OG0001844	Prbj.g_01588	Prbk.g_00227
OG0001845	Prbj.g_01582	Prbk.g_00221
OG0001846	Prbj.g_01561	Prbk.g_00201
OG0001847	Prbj.g_01559	Prbk.g_00199
OG0001848	Prbj.g_01555	Prbk.g_00195
OG0001849	Prbj.g_00586	Prbk.g_01298
OG0001850	Prbj.g_00579	Prbk.g_01305
OG0001851	Prbj.g_00574	Prbk.g_01310
OG0001852	Prbj.g_00573	Prbk.g_01311
OG0001853	Prbj.g_00566	Prbk.g_01318
OG0001854	Prbj.g_00175	Prbk.g_01370
OG0001855	Prbj.g_01062	Prbk.g_00265
OG0001855	Prbj.g_00437	Prbk.g_01393
OG0001856	Prbj.g_00886	Prbk.g_00935
OG0001857	Prbj.g_00889	Prbk.g_00938
OG0001858	Prbj.g_01695	Prbk.g_01995
OG0001859	Prbj.g_01648	Prbk.g_02043
OG0001860	Prbj.g_01636	Prbk.g_02055
OG0001861	Prbj.g_01623	Prbk.g_02068
OG0001862	Prbj.g_01611	Prbk.g_02080
OG0001863	Prbj.g_01606	Prbk.g_01864
OG0001864	Prbj.g_02140	Prbk.g_01093
OG0001865	Prbj.g_01784	Prbk.g_01127
OG0001866	Prbj.g_01759	Prbk.g_01152
OG0001867	Prbj.g_01749	Prbk.g_01162
OG0001868	Prbj.g_01730	Prbk.g_01181
OG0001869	Prbj.g_00966	Prbk.g_01024
OG0001870	Prbj.g_00974	Prbk.g_01016
OG0001871	Prbj.g_00842	Prbk.g_00145
OG0001872	Prbj.g_02161	Prbk.g_00180
OG0001873	Prbj.g_01912	Prbk.g_01499
OG0001874	Prbj.g_00017	Prbk.g_00124
OG0001877	Prbj.g_00940	Prbk.g_01808
OG0001878	Prbj.g_02226	Prbk.g_00571
OG0001879	Prbj.g_02234	Prbk.g_00563
OG0001880	Prbj.g_02265	Prbk.g_02321
OG0001881	Prbj.g_02266	Prbk.g_02322
OG0001882	Prbj.g_02286	Prbk.g_02342
OG0001883	Prbj.g_02291	Prbk.g_02347
OG0001884	Prbj.g_02300	Prbk.g_02356
OG0001885	Prbj.g_02313	Prbk.g_02369
OG0001886	Prbj.g_02317	Prbk.g_02373
OG0001887	Prbj.g_02356	Prbk.g_02412
OG0001888	Prbj.g_02398	Prbk.g_02454
OG0001889	Prbj.g_02426	Prbk.g_02482
OG0001890	Prbj.g_02489	Prbk.g_02545
OG0001891	Prbj.g_02493	Prbk.g_02549
OG0001892	Prbj.g_02506	Prbk.g_02562
OG0001893	Prbj.g_02557	Prbk.g_02615
OG0001894	Prbj.g_02572	Prbk.g_02630
OG0001895	Prbj.g_01292	Prbk.g_01939
OG0001896	Prbj.g_00088	Prbk.g_00340
OG0001897	Prbj.g_00332	Prbk.g_00880
OG0001898	Prbj.g_00349	Prbk.g_00863
OG0001899	Prbj.g_00992	Prbk.g_00955
OG0001900	Prbj.g_01370	Prbk.g_00382
OG0001901	Prbj.g_01371	Prbk.g_00383
OG0001902	Prbj.g_01412	Prbk.g_00424
OG0001903	Prbj.g_01421	Prbk.g_00433
OG0001904	Prbj.g_01489	Prbk.g_00501
OG0001905	Prbj.g_01499	Prbk.g_00511
OG0001906	Prbj.g_01534	Prbk.g_00546
OG0001907	Prbj.g_00551	Prbk.g_00743
OG0001908	Prbj.g_00506	Prbk.g_00788
OG0001909	Prbj.g_01147	Prbk.g_01271
OG0001910	Prbj.g_00260	Prbk.g_00660
OG0001911	Prbj.g_00208	Prbk.g_01337
OG0001911	Prbj.g_00209	Prbk.g_01336
OG0001911	Prbj.g_00790	Prbk.g_02680
OG0001911	Prbj.g_02698	Prbk.g_02672
OG0001911	Prbj.g_00789, Prbj.g_00201	Prbk.g_01344
OG0001912	Prbj.g_01965	Prbk.g_02170
OG0001913	Prbj.g_01967	Prbk.g_02172
OG0001914	Prbj.g_01995	Prbk.g_02200
OG0001929	Prbj.g_01237	Prbk.g_01584
OG0001930	Prbj.g_01813	Prbk.g_01490
OG0001931	Prbj.g_01814	Prbk.g_01489
OG0001932	Prbj.g_01591	Prbk.g_00230
OG0001933	Prbj.g_00623	Prbk.g_00008
OG0001934	Prbj.g_00608	Prbk.g_00023
OG0001935	Prbj.g_00571	Prbk.g_01313
OG0001936	Prbj.g_01323	Prbk.g_01469
OG0001937	Prbj.g_01706	Prbk.g_01984
OG0001938	Prbj.g_01634	Prbk.g_02057
OG0001939	Prbj.g_02669	Prbk.g_02683
OG0001940	Prbj.g_01798	Prbk.g_01113
OG0001941	Prbj.g_01735	Prbk.g_01176
OG0001943	Prbj.g_00836	Prbk.g_00151
OG0001944	Prbj.g_00052	Prbk.g_01669
OG0001945	Prbj.g_00704	Prbk.g_01708
OG0001945	Prbj.g_00216	Prbk.g_01329
OG0001945	Prbj.g_00716	Prbk.g_01722
OG0001945	Prbj.g_00734	Prbk.g_01740
OG0001946	Prbj.g_00945	Prbk.g_01803
OG0001947	Prbj.g_01853	Prbk.g_00071
OG0001948	Prbj.g_02242	Prbk.g_02298
OG0001949	Prbj.g_02256	Prbk.g_02312
OG0001950	Prbj.g_02258	Prbk.g_02314
OG0001951	Prbj.g_02267	Prbk.g_02323
OG0001952	Prbj.g_02287	Prbk.g_02343
OG0001953	Prbj.g_02288	Prbk.g_02344
OG0001954	Prbj.g_02452	Prbk.g_02508
OG0001955	Prbj.g_02496	Prbk.g_02552
OG0001956	Prbj.g_02513	Prbk.g_02569
OG0001957	Prbj.g_02562	Prbk.g_02620
OG0001958	Prbj.g_00811	Prbk.g_00721
OG0001960	Prbj.g_00668	Prbk.g_01200
OG0001961	Prbj.g_00133	Prbk.g_02108
OG0001962	Prbj.g_00223	Prbk.g_00698
OG0001962	Prbj.g_00174	Prbk.g_01371
OG0001963	Prbj.g_00374	Prbk.g_00838
OG0001964	Prbj.g_02642	Prbk.g_01919
OG0001965	Prbj.g_01357	Prbk.g_00369
OG0001966	Prbj.g_01365	Prbk.g_00377
OG0001967	Prbj.g_01367	Prbk.g_00379
OG0001968	Prbj.g_01368	Prbk.g_00380
OG0001969	Prbj.g_01440	Prbk.g_00452
OG0001970	Prbj.g_01536	Prbk.g_00548
OG0001971	Prbj.g_01145	Prbk.g_01273
OG0001972	Prbj.g_00273	Prbk.g_00647
OG0001973	Prbj.g_01926	Prbk.g_02131
OG0001973	Prbj.g_01938	Prbk.g_02143
OG0001974	Prbj.g_01952	Prbk.g_02157
OG0001975	Prbj.g_01994	Prbk.g_02199
OG0001976	Prbj.g_01996	Prbk.g_02201
OG0001977	Prbj.g_02007	Prbk.g_02212
OG0001992	Prbj.g_00379	Prbk.g_00832
OG0001995	Prbj.g_02136	Prbk.g_01089
OG0001996	Prbj.g_01201	Prbk.g_01620
OG0001997	Prbj.g_00597	Prbk.g_00034
OG0001998	Prbj.g_00439	Prbk.g_01395
OG0001999	Prbj.g_00462	Prbk.g_01418
OG0002000	Prbj.g_02107	Prbk.g_01060
OG0002001	Prbj.g_00053	Prbk.g_01670
OG0002001	Prbj.g_00302	Prbk.g_00108
OG0002002	Prbj.g_02160	Prbk.g_00181
OG0002003	Prbj.g_00935	Prbk.g_01813
OG0002004	Prbj.g_00922	Prbk.g_01826
OG0002005	Prbj.g_00918	Prbk.g_01830
OG0002006	Prbj.g_01854	Prbk.g_00072
OG0002007	Prbj.g_01855	Prbk.g_00073
OG0002008	Prbj.g_02228	Prbk.g_00569
OG0002009	Prbj.g_02375	Prbk.g_02431
OG0002010	Prbj.g_00644	Prbk.g_01224
OG0002011	Prbj.g_00069	Prbk.g_00359
OG0002012	Prbj.g_00381	Prbk.g_00830
OG0002012	Prbj.g_01899	Prbk.g_00306
OG0002013	Prbj.g_01462	Prbk.g_00474
OG0002014	Prbj.g_01474	Prbk.g_00486
OG0002015	Prbj.g_01478	Prbk.g_00490
OG0002016	Prbj.g_00253	Prbk.g_00667
OG0002017	Prbj.g_02010	Prbk.g_02215
OG0002018	Prbj.g_02038	Prbk.g_02243
OG0002035	Prbj.g_00735	Prbk.g_01741
OG0002036	Prbj.g_00859	Prbk.g_00909
OG0002037	Prbj.g_01632	Prbk.g_02059
OG0002038	Prbj.g_00840	Prbk.g_00147
OG0002039	Prbj.g_00827	Prbk.g_00160
OG0002040	Prbj.g_00303	Prbk.g_00107
OG0002041	Prbj.g_02246	Prbk.g_02302
OG0002042	Prbj.g_02262	Prbk.g_02318
OG0002043	Prbj.g_02307	Prbk.g_02363
OG0002044	Prbj.g_02472	Prbk.g_02528
OG0002045	Prbj.g_00135	Prbk.g_02106
OG0002046	Prbj.g_00138	Prbk.g_02103
OG0002047	Prbj.g_00062	Prbk.g_00366
OG0002048	Prbj.g_00369	Prbk.g_00843
OG0002050	Prbj.g_01387	Prbk.g_00399
OG0002051	Prbj.g_00508	Prbk.g_00786
OG0002052	Prbj.g_01983	Prbk.g_02188
OG0002053	Prbj.g_01989	Prbk.g_02194
OG0002063	Prbj.g_00784	Prbk.g_01792
OG0002092	Prbj.g_02378	Prbk.g_02434
OG0002092	Prbj.g_01715	Prbk.g_01975
OG0002110	Prbj.g_02353	Prbk.g_02409
OG0002111	Prbj.g_02696	Prbk.g_02674
OG0002113	Prbj.g_01206	Prbk.g_01615
OG0002114	Prbj.g_00440	Prbk.g_01396
OG0002115	Prbj.g_00866	Prbk.g_00916
OG0002117	Prbj.g_00833	Prbk.g_00154
OG0002118	Prbj.g_01902	Prbk.g_01509
OG0002119	Prbj.g_00015	Prbk.g_00126
OG0002120	Prbj.g_00674	Prbk.g_01678
OG0002121	Prbj.g_01122	Prbk.g_01959
OG0002122	Prbj.g_00934	Prbk.g_01814
OG0002124	Prbj.g_02494	Prbk.g_02550
OG0002126	Prbj.g_01476	Prbk.g_00488
OG0002127	Prbj.g_00548	Prbk.g_00746
OG0002128	Prbj.g_01993	Prbk.g_02198
OG0002130	Prbj.g_01726	Prbk.g_01185
OG0002154	Prbj.g_01528	Prbk.g_00540
OG0002159	Prbj.g_01811	Prbk.g_01492
OG0002160	Prbj.g_00189	Prbk.g_01356
OG0002161	Prbj.g_00438	Prbk.g_01394
OG0002162	Prbj.g_01804	Prbk.g_01107
OG0002164	Prbj.g_00033	Prbk.g_01652
OG0002165	Prbj.g_00040	Prbk.g_01658
OG0002166	Prbj.g_00930	Prbk.g_01818
OG0002167	Prbj.g_00915	Prbk.g_01833
OG0002168	Prbj.g_01852	Prbk.g_00070
OG0002169	Prbj.g_00061	Prbk.g_00367
OG0002170	Prbj.g_00344	Prbk.g_00868
OG0002171	Prbj.g_01472	Prbk.g_00484
OG0002172	Prbj.g_00257	Prbk.g_00663
OG0002173	Prbj.g_00239	Prbk.g_00681
OG0002174	Prbj.g_02011	Prbk.g_02216
OG0002175	Prbj.g_01924	Prbk.g_02129
OG0002229	Prbj.g_01261	Prbk.g_01560
OG0002231	Prbj.g_00916	Prbk.g_01832
OG0002232	Prbj.g_00908	Prbk.g_01840
OG0002233	Prbj.g_00903	Prbk.g_01845
OG0002234	Prbj.g_02176	Prbk.g_00621
OG0002235	Prbj.g_02390	Prbk.g_02446
OG0002236	Prbj.g_02510	Prbk.g_02566
OG0002237	Prbj.g_02567	Prbk.g_02625
OG0002238	Prbj.g_00796	Prbk.g_00736
OG0002239	Prbj.g_00664	Prbk.g_01204
OG0002240	Prbj.g_00122	Prbk.g_02119
OG0002241	Prbj.g_00139	Prbk.g_02102
OG0002242	Prbj.g_01473	Prbk.g_00485
OG0002243	Prbj.g_01937	Prbk.g_02142
OG0002277	Prbj.g_01240	Prbk.g_01581
OG0002278	Prbj.g_01436	Prbk.g_00448
OG0002278	Prbj.g_01038	Prbk.g_00241
OG0002278	Prbj.g_01291	Prbk.g_01940
OG0002279	Prbj.g_00622	Prbk.g_00009
OG0002280	Prbj.g_02116	Prbk.g_01069
OG0002281	Prbj.g_01799	Prbk.g_01112
OG0002282	Prbj.g_00029	Prbk.g_01648
OG0002283	Prbj.g_00677	Prbk.g_01681
OG0002284	Prbj.g_00942	Prbk.g_01806
OG0002285	Prbj.g_02295	Prbk.g_02351
OG0002286	Prbj.g_01923	Prbk.g_02128
OG0002288	Prbj.g_01065	Prbk.g_00268
OG0002289	Prbj.g_00141	Prbk.g_02100
OG0002290	Prbj.g_00173	Prbk.g_01372
OG0002291	Prbj.g_01140	Prbk.g_01278
OG0002292	Prbj.g_01156	Prbk.g_01262
OG0002328	Prbj.g_00602	Prbk.g_00029
OG0002330	Prbj.g_00748	Prbk.g_01754
OG0002331	Prbj.g_00761	Prbk.g_01768
OG0002332	Prbj.g_00795	Prbk.g_00737
OG0002333	Prbj.g_00797	Prbk.g_00735
OG0002334	Prbj.g_01048	Prbk.g_00251
OG0002335	Prbj.g_01066	Prbk.g_00269
OG0002336	Prbj.g_00126	Prbk.g_02115
OG0002337	Prbj.g_01398	Prbk.g_00410
OG0002338	Prbj.g_01479	Prbk.g_00491
OG0002339	Prbj.g_01491	Prbk.g_00503
OG0002340	Prbj.g_00232	Prbk.g_00689
OG0002341	Prbj.g_01927	Prbk.g_02132
OG0002342	Prbj.g_01126	Prbk.g_00093
OG0002342	Prbj.g_01355	Prbk.g_02682
OG0002342	Prbj.g_01178	Prbk.g_01240
OG0002342	Prbj.g_02684	Prbk.g_00077
OG0002343	Prbj.g_01344	Prbk.g_01009
OG0002350	Prbj.g_00350	Prbk.g_00862
OG0002381	Prbj.g_02607	Prbk.g_01522
OG0002381	Prbj.g_01570	Prbk.g_00210
OG0002382	Prbj.g_01621	Prbk.g_02070
OG0002383	Prbj.g_02168	Prbk.g_00173
OG0002385	Prbj.g_01925	Prbk.g_02130
OG0002386	Prbj.g_02706	Prbk.g_00705
OG0002388	Prbj.g_00145	Prbk.g_02095
OG0002390	Prbj.g_01150	Prbk.g_01268
OG0002391	Prbj.g_00197	Prbk.g_01348
OG0002394	Prbj.g_01929	Prbk.g_02134
OG0002397	Prbj.g_00203	Prbk.g_01342
OG0002424	Prbj.g_01154	Prbk.g_01264
OG0002429	Prbj.g_00595	Prbk.g_00036
OG0002430	Prbj.g_02121	Prbk.g_01074
OG0002431	Prbj.g_02120	Prbk.g_01073
OG0002432	Prbj.g_01932	Prbk.g_02137
OG0002433	Prbj.g_01664	Prbk.g_02027
OG0002434	Prbj.g_01873	Prbk.g_01883
OG0002435	Prbj.g_00952	Prbk.g_01038
OG0002436	Prbj.g_00708	Prbk.g_01713
OG0002437	Prbj.g_00715	Prbk.g_01721
OG0002437	Prbj.g_01120	Prbk.g_01961
OG0002437	Prbj.g_00721	Prbk.g_01727
OG0002438	Prbj.g_00917	Prbk.g_01831
OG0002439	Prbj.g_00871	Prbk.g_00921
OG0002440	Prbj.g_02211	Prbk.g_00586
OG0002441	Prbj.g_02349	Prbk.g_02405
OG0002441	Prbj.g_02350	Prbk.g_02406
OG0002442	Prbj.g_02528	Prbk.g_02585
OG0002444	Prbj.g_01059	Prbk.g_00262
OG0002446	Prbj.g_00124	Prbk.g_02117
OG0002447	Prbj.g_00140	Prbk.g_02101
OG0002448	Prbj.g_01496	Prbk.g_00508
OG0002448	Prbj.g_01495	Prbk.g_00507
OG0002449	Prbj.g_02037	Prbk.g_02242
OG0002450	Prbj.g_02061	Prbk.g_02266
OG0002451	Prbj.g_01123	Prbk.g_01958
OG0002457	Prbj.g_00301	Prbk.g_00109
OG0002461	Prbj.g_01895	Prbk.g_00302
OG0002492	Prbj.g_01930	Prbk.g_02135
OG0002493	Prbj.g_00191	Prbk.g_01354
OG0002494	Prbj.g_01681	Prbk.g_02009
OG0002495	Prbj.g_00728	Prbk.g_01734
OG0002496	Prbj.g_02445	Prbk.g_02501
OG0002498	Prbj.g_01816	Prbk.g_01487
OG0002498	Prbj.g_01319	Prbk.g_01473
OG0002500	Prbj.g_01665	Prbk.g_02026
OG0002563	Prbj.g_01081	Prbk.g_00284
OG0002564	Prbj.g_01328	Prbk.g_01464
OG0002565	Prbj.g_00193	Prbk.g_01352
OG0002566	Prbj.g_00474	Prbk.g_01430
OG0002567	Prbj.g_02122	Prbk.g_01075
OG0002568	Prbj.g_01773	Prbk.g_01138
OG0002569	Prbj.g_02446	Prbk.g_02502
OG0002570	Prbj.g_02448	Prbk.g_02504
OG0002571	Prbj.g_02520	Prbk.g_02577
OG0002572	Prbj.g_02543	Prbk.g_02601
OG0002573	Prbj.g_01060	Prbk.g_00263
OG0002574	Prbj.g_00144	Prbk.g_02096
OG0002575	Prbj.g_00146	Prbk.g_02094
OG0002576	Prbj.g_00147	Prbk.g_02093
OG0002577	Prbj.g_00115	Prbk.g_00313
OG0002579	Prbj.g_00550	Prbk.g_00744
OG0002580	Prbj.g_02018	Prbk.g_02223
OG0002582	Prbj.g_01274	Prbk.g_01546
OG0002590	Prbj.g_00420	Prbk.g_01376
OG0002590	Prbj.g_00791	Prbk.g_01376
OG0002593	Prbj.g_02700	Prbk.g_02696
OG0002628	Prbj.g_01520	Prbk.g_00532
OG0002630	Prbj.g_02708	Prbk.g_02692
OG0002631	Prbj.g_00384	Prbk.g_00827
OG0002632	Prbj.g_01931	Prbk.g_02136
OG0002633	Prbj.g_01100	Prbk.g_01947
OG0002634	Prbj.g_02611	Prbk.g_01518
OG0002635	Prbj.g_00963	Prbk.g_01027
OG0002636	Prbj.g_00032	Prbk.g_01651
OG0002637	Prbj.g_00684	Prbk.g_01688
OG0002638	Prbj.g_01091	Prbk.g_01956
OG0002639	Prbj.g_00950	Prbk.g_01798
OG0002641	Prbj.g_02444	Prbk.g_02500
OG0002642	Prbj.g_02447	Prbk.g_02503
OG0002643	Prbj.g_02456	Prbk.g_02512
OG0002644	Prbj.g_02582	Prbk.g_02640
OG0002645	Prbj.g_02583	Prbk.g_02641
OG0002647	Prbj.g_01941	Prbk.g_02146
OG0002648	Prbj.g_01947	Prbk.g_02152
OG0002649	Prbj.g_01948	Prbk.g_02153
OG0002650	Prbj.g_01949	Prbk.g_02154
OG0002652	Prbj.g_00635	Prbk.g_01233
OG0002653	Prbj.g_01922	Prbk.g_02127
OG0002667	Prbj.g_00727	Prbk.g_01733
OG0002668	Prbj.g_01433	Prbk.g_00445
OG0002704	Prbj.g_01262	Prbk.g_01559
OG0002705	Prbj.g_02363	Prbk.g_02419
OG0002706	Prbj.g_02672	Prbk.g_00089
OG0002706	Prbj.g_00215	Prbk.g_01330
OG0002710	Prbj.g_00898	Prbk.g_01850
OG0002711	Prbj.g_02541	Prbk.g_02599
OG0002712	Prbj.g_02584	Prbk.g_02642
OG0002713	Prbj.g_02588	Prbk.g_02646
OG0002714	Prbj.g_02705	Prbk.g_00704
OG0002715	Prbj.g_00114	Prbk.g_00314
OG0002716	Prbj.g_01348	Prbk.g_01005
OG0002717	Prbj.g_00236	Prbk.g_00684
OG0002718	Prbj.g_02064	Prbk.g_02269
OG0002720	Prbj.g_02386	Prbk.g_02442
OG0002795	Prbj.g_01258	Prbk.g_01563
OG0002796	Prbj.g_00182	Prbk.g_01363
OG0002797	Prbj.g_00853	Prbk.g_00903
OG0002798	Prbj.g_00841	Prbk.g_00146
OG0002799	Prbj.g_02629	Prbk.g_02662
OG0002800	Prbj.g_00675	Prbk.g_01679
OG0002801	Prbj.g_02688	Prbk.g_00628
OG0002802	Prbj.g_02233	Prbk.g_00564
OG0002803	Prbj.g_02542	Prbk.g_02600
OG0002837	Prbj.g_01603	Prbk.g_01867
OG0002842	Prbj.g_01935	Prbk.g_02140
OG0002844	Prbj.g_01259	Prbk.g_01562
OG0002845	Prbj.g_01817	Prbk.g_01486
OG0002846	Prbj.g_01828	Prbk.g_00046
OG0002905	Prbj.g_01271	Prbk.g_01549
OG0002906	Prbj.g_02628	Prbk.g_02663
OG0002909	Prbj.g_00709	Prbk.g_01714
OG0002910	Prbj.g_00770	Prbk.g_01777
OG0002911	Prbj.g_02149	Prbk.g_01102
OG0002911	Prbj.g_01246	Prbk.g_01575
OG0002912	Prbj.g_02524	Prbk.g_02581
OG0002913	Prbj.g_01987	Prbk.g_02192
OG0002914	Prbj.g_01988	Prbk.g_02193
OG0002938	Prbj.g_01264	Prbk.g_01557
OG0002940	Prbj.g_00242	Prbk.g_00678
OG0002941	Prbj.g_00787	Prbk.g_01795
OG0002942	Prbj.g_00975, Prbj.g_01824	Prbk.g_00042
OG0002942	Prbj.g_00976	Prbk.g_00939
OG0003036	Prbj.g_01815	Prbk.g_01488
OG0003037	Prbj.g_00629	Prbk.g_00002
OG0003038	Prbj.g_00468	Prbk.g_01424
OG0003039	Prbj.g_01600	Prbk.g_01870
OG0003040	Prbj.g_01747	Prbk.g_01164
OG0003044	Prbj.g_00217	Prbk.g_02677
OG0003048	Prbj.g_00224	Prbk.g_00697
OG0003050	Prbj.g_00328	Prbk.g_00884
OG0003051	Prbj.g_01383	Prbk.g_00395
OG0003052	Prbj.g_01434	Prbk.g_00446
OG0003053	Prbj.g_01463	Prbk.g_00475
OG0003055	Prbj.g_01267	Prbk.g_01553
OG0003056	Prbj.g_00206	Prbk.g_01339
OG0003057	Prbj.g_00205	Prbk.g_01340
OG0003058	Prbj.g_00204	Prbk.g_01341
OG0003065	Prbj.g_00712	Prbk.g_01717
OG0003089	Prbj.g_00382	Prbk.g_00829
OG0003090	Prbj.g_00081	Prbk.g_00347
OG0003091	Prbj.g_00241	Prbk.g_00679
OG0003092	Prbj.g_00391	Prbk.g_00820
OG0003094	Prbj.g_01063	Prbk.g_00266
OG0003095	Prbj.g_01660	Prbk.g_02031
OG0003095	Prbj.g_01171	Prbk.g_01247
OG0003096	Prbj.g_01269	Prbk.g_01551
OG0003097	Prbj.g_01272	Prbk.g_01548
OG0003098	Prbj.g_01379	Prbk.g_00391
OG0003099	Prbj.g_01586	Prbk.g_00225
OG0003182	Prbj.g_01242	Prbk.g_01579
OG0003185	Prbj.g_01326	Prbk.g_01466
OG0003186	Prbj.g_02124	Prbk.g_01077
OG0003187	Prbj.g_00167	Prbk.g_00168
OG0003188	Prbj.g_00961	Prbk.g_01029
OG0003189	Prbj.g_00220	Prbk.g_00701
OG0003190	Prbj.g_00692	Prbk.g_01696
OG0003193	Prbj.g_02683	Prbk.g_00078
OG0003195	Prbj.g_00926	Prbk.g_01822
OG0003196	Prbj.g_00909	Prbk.g_01839
OG0003197	Prbj.g_02328	Prbk.g_02384
OG0003199	Prbj.g_02539	Prbk.g_02597
OG0003200	Prbj.g_00658	Prbk.g_01210
OG0003201	Prbj.g_00154	Prbk.g_02086
OG0003202	Prbj.g_01890	Prbk.g_00297
OG0003204	Prbj.g_00060	Prbk.g_00368
OG0003205	Prbj.g_00291	Prbk.g_00119
OG0003206	Prbj.g_00054	Prbk.g_01671
OG0003206	Prbj.g_00299	Prbk.g_00111
OG0003207	Prbj.g_01339	Prbk.g_01014
OG0003209	Prbj.g_01378	Prbk.g_00390
OG0003210	Prbj.g_01377	Prbk.g_00389
OG0003211	Prbj.g_01376	Prbk.g_00388
OG0003212	Prbj.g_01375	Prbk.g_00387
OG0003213	Prbj.g_01144	Prbk.g_01274
OG0003218	Prbj.g_00222	Prbk.g_00699
OG0003219	Prbj.g_02681	Prbk.g_00080
OG0003249	Prbj.g_00245	Prbk.g_00675
OG0003250	Prbj.g_00389	Prbk.g_00822
OG0003251	Prbj.g_00802	Prbk.g_00730
OG0003252	Prbj.g_01260	Prbk.g_01561
OG0003253	Prbj.g_01481	Prbk.g_00493
OG0003376	Prbj.g_00387	Prbk.g_00824
OG0003377	Prbj.g_00192	Prbk.g_01353
