Orthogroup	Praf	Prah
OG0002536	Praf.g_00076	Prah.g_00075
OG0002537	Praf.g_00080	Prah.g_00077
OG0002539	Praf.g_00167	Prah.g_00138
OG0002540	Praf.g_00171	Prah.g_00142
OG0002541	Praf.g_00181	Prah.g_00153
OG0002542	Praf.g_00185	Prah.g_00157
OG0002543	Praf.g_00187	Prah.g_00159
OG0002544	Praf.g_00188	Prah.g_00160
OG0002545	Praf.g_00189	Prah.g_00161
OG0002546	Praf.g_00190	Prah.g_00162
OG0002547	Praf.g_00199	Prah.g_00169
OG0002548	Praf.g_00203	Prah.g_00225
OG0002549	Praf.g_00205	Prah.g_00171
OG0002550	Praf.g_00206	Prah.g_00172
OG0002552	Praf.g_00213	Prah.g_00181
OG0002553	Praf.g_00215	Prah.g_00184
OG0002554	Praf.g_00216	Prah.g_00186
OG0002555	Praf.g_00220	Prah.g_00190
OG0002556	Praf.g_02021	Prah.g_00199
OG0002556	Praf.g_00228	Prah.g_01910
OG0002557	Praf.g_00231	Prah.g_01907
OG0002558	Praf.g_00241	Prah.g_01900
OG0002559	Praf.g_00242	Prah.g_01899
OG0002560	Praf.g_00256	Prah.g_01885
OG0002561	Praf.g_00262	Prah.g_01879
OG0002562	Praf.g_00263	Prah.g_01878
OG0002563	Praf.g_00265	Prah.g_01876
OG0002564	Praf.g_00267	Prah.g_01874
OG0002565	Praf.g_00269	Prah.g_01872
OG0002567	Praf.g_00298	Prah.g_01865
OG0002568	Praf.g_00305	Prah.g_01858
OG0002569	Praf.g_00307	Prah.g_01853
OG0002570	Praf.g_00311	Prah.g_01848
OG0002571	Praf.g_00312	Prah.g_01847
OG0002572	Praf.g_00319	Prah.g_01840
OG0002573	Praf.g_00324	Prah.g_01835
OG0002577	Praf.g_00339	Prah.g_01819
OG0002578	Praf.g_00346	Prah.g_01816
OG0002579	Praf.g_00350	Prah.g_01808
OG0002580	Praf.g_00366	Prah.g_01793
OG0002581	Praf.g_00368	Prah.g_01792
OG0002582	Praf.g_00372	Prah.g_01788
OG0002583	Praf.g_00373	Prah.g_01787
OG0002584	Praf.g_00376	Prah.g_01784
OG0002585	Praf.g_00380	Prah.g_01780
OG0002586	Praf.g_00388	Prah.g_01776
OG0002587	Praf.g_00394	Prah.g_01770
OG0002588	Praf.g_00397	Prah.g_01766
OG0002589	Praf.g_00399	Prah.g_01765
OG0002590	Praf.g_00407	Prah.g_01757
OG0002591	Praf.g_00410	Prah.g_01754
OG0002592	Praf.g_00411	Prah.g_01753
OG0002593	Praf.g_00412	Prah.g_01752
OG0002594	Praf.g_00413	Prah.g_01751
OG0002595	Praf.g_00414	Prah.g_01750
OG0002596	Praf.g_00416	Prah.g_01748
OG0002597	Praf.g_00417	Prah.g_01747
OG0002598	Praf.g_00439	Prah.g_01721
OG0002599	Praf.g_00445	Prah.g_01715
OG0002600	Praf.g_00451	Prah.g_01708
OG0002601	Praf.g_00476	Prah.g_01680
OG0002602	Praf.g_00483	Prah.g_01674
OG0002603	Praf.g_00488	Prah.g_01669
OG0002604	Praf.g_00506	Prah.g_01650
OG0002605	Praf.g_00509	Prah.g_01647
OG0002606	Praf.g_00510	Prah.g_01646
OG0002607	Praf.g_00519	Prah.g_01638
OG0002608	Praf.g_00531	Prah.g_01626
OG0002609	Praf.g_00546	Prah.g_01611
OG0002610	Praf.g_00550	Prah.g_01608
OG0002611	Praf.g_00551	Prah.g_01607
OG0002612	Praf.g_00556	Prah.g_01602
OG0002613	Praf.g_00559	Prah.g_01600
OG0002614	Praf.g_00574	Prah.g_01585
OG0002615	Praf.g_00588	Prah.g_01573
OG0002616	Praf.g_00590	Prah.g_01571
OG0002617	Praf.g_00593	Prah.g_01568
OG0002618	Praf.g_00602	Prah.g_01559
OG0002619	Praf.g_00604	Prah.g_01557
OG0002620	Praf.g_00613	Prah.g_01547
OG0002621	Praf.g_00618	Prah.g_01542
OG0002622	Praf.g_00637	Prah.g_01523
OG0002623	Praf.g_00640	Prah.g_01520
OG0002624	Praf.g_00649	Prah.g_01511
OG0002625	Praf.g_00655	Prah.g_01506
OG0002626	Praf.g_00657	Prah.g_01504
OG0002627	Praf.g_00659	Prah.g_01502
OG0002628	Praf.g_00662	Prah.g_01499
OG0002629	Praf.g_00664	Prah.g_01497
OG0002630	Praf.g_00668	Prah.g_01491
OG0002631	Praf.g_00669	Prah.g_01490
OG0002632	Praf.g_00671	Prah.g_01487
OG0002633	Praf.g_00674	Prah.g_01483
OG0002634	Praf.g_00680	Prah.g_01477
OG0002635	Praf.g_00682	Prah.g_01475
OG0002636	Praf.g_00720	Prah.g_01437
OG0002637	Praf.g_00721	Prah.g_01436
OG0002638	Praf.g_00732	Prah.g_01426
OG0002639	Praf.g_00736	Prah.g_01420
OG0002640	Praf.g_00759	Prah.g_01398
OG0002641	Praf.g_00762	Prah.g_01395
OG0002642	Praf.g_00772	Prah.g_01386
OG0002643	Praf.g_00774	Prah.g_01384
OG0002644	Praf.g_00775	Prah.g_01383
OG0002645	Praf.g_00788	Prah.g_01371
OG0002646	Praf.g_00793	Prah.g_01366
OG0002647	Praf.g_00797	Prah.g_01363
OG0002648	Praf.g_00820	Prah.g_01341
OG0002649	Praf.g_00828	Prah.g_01334
OG0002650	Praf.g_00829	Prah.g_01333
OG0002651	Praf.g_00831	Prah.g_01330
OG0002652	Praf.g_00834	Prah.g_01327
OG0002653	Praf.g_00857	Prah.g_01319
OG0002654	Praf.g_00862	Prah.g_01314
OG0002655	Praf.g_00863	Prah.g_01313
OG0002656	Praf.g_00864	Prah.g_01312
OG0002657	Praf.g_00866	Prah.g_01310
OG0002658	Praf.g_00867	Prah.g_01309
OG0002659	Praf.g_00868	Prah.g_01308
OG0002660	Praf.g_00871	Prah.g_01306
OG0002661	Praf.g_00877	Prah.g_01300
OG0002662	Praf.g_00878	Prah.g_01299
OG0002663	Praf.g_00889	Prah.g_01288
OG0002664	Praf.g_00896	Prah.g_01281
OG0002665	Praf.g_00897	Prah.g_01280
OG0002666	Praf.g_00900	Prah.g_01277
OG0002667	Praf.g_00907	Prah.g_01269
OG0002668	Praf.g_00909	Prah.g_01267
OG0002669	Praf.g_00934	Prah.g_01242
OG0002670	Praf.g_00935	Prah.g_01241
OG0002671	Praf.g_00939	Prah.g_01236
OG0002672	Praf.g_00942	Prah.g_01232
OG0002673	Praf.g_00945	Prah.g_01229
OG0002674	Praf.g_00950	Prah.g_01224
OG0002675	Praf.g_00951	Prah.g_01221
OG0002676	Praf.g_00958	Prah.g_01215
OG0002677	Praf.g_00959	Prah.g_01214
OG0002678	Praf.g_00967	Prah.g_01207
OG0002679	Praf.g_00973	Prah.g_01204
OG0002680	Praf.g_00979	Prah.g_01200
OG0002681	Praf.g_00986	Prah.g_01197
OG0002682	Praf.g_00987	Prah.g_01195
OG0002683	Praf.g_00995	Prah.g_01188
OG0002684	Praf.g_00996	Prah.g_01187
OG0002685	Praf.g_00997	Prah.g_01186
OG0002686	Praf.g_00998	Prah.g_01185
OG0002687	Praf.g_01005	Prah.g_01179
OG0002688	Praf.g_01007	Prah.g_01177
OG0002689	Praf.g_01016	Prah.g_01173
OG0002690	Praf.g_01017	Prah.g_01172
OG0002691	Praf.g_01018	Prah.g_01171
OG0002692	Praf.g_01019	Prah.g_01170
OG0002693	Praf.g_01054	Prah.g_01149
OG0002694	Praf.g_01056	Prah.g_01148
OG0002695	Praf.g_01064	Prah.g_01143
OG0002696	Praf.g_01066	Prah.g_01125
OG0002697	Praf.g_01070	Prah.g_01128
OG0002698	Praf.g_01071	Prah.g_01129
OG0002699	Praf.g_01074	Prah.g_01132
OG0002700	Praf.g_01083	Prah.g_01000
OG0002701	Praf.g_01090	Prah.g_01107
OG0002702	Praf.g_01091	Prah.g_01106
OG0002703	Praf.g_01110	Prah.g_01010
OG0002704	Praf.g_01112	Prah.g_01013
OG0002705	Praf.g_01116	Prah.g_01017
OG0002706	Praf.g_01117	Prah.g_01018
OG0002707	Praf.g_01123	Prah.g_01024
OG0002708	Praf.g_01128	Prah.g_01030
OG0002709	Praf.g_01129	Prah.g_01032
OG0002710	Praf.g_01132	Prah.g_01036
OG0002711	Praf.g_01136	Prah.g_01040
OG0002712	Praf.g_01137	Prah.g_01041
OG0002713	Praf.g_01138	Prah.g_01042
OG0002714	Praf.g_01140	Prah.g_01044
OG0002715	Praf.g_01141	Prah.g_01045
OG0002716	Praf.g_01142	Prah.g_01046
OG0002717	Praf.g_01172	Prah.g_01090
OG0002718	Praf.g_01178	Prah.g_01096
OG0002719	Praf.g_01179	Prah.g_01095
OG0002720	Praf.g_01195	Prah.g_01079
OG0002721	Praf.g_01200	Prah.g_00988
OG0002722	Praf.g_01208	Prah.g_00984
OG0002723	Praf.g_01212	Prah.g_00980
OG0002724	Praf.g_01213	Prah.g_00979
OG0002725	Praf.g_01215	Prah.g_00977
OG0002726	Praf.g_01222	Prah.g_00971
OG0002727	Praf.g_01228	Prah.g_00967
OG0002728	Praf.g_01229	Prah.g_00966
OG0002729	Praf.g_01233	Prah.g_00963
OG0002730	Praf.g_01234	Prah.g_00962
OG0002731	Praf.g_01235	Prah.g_00961
OG0002732	Praf.g_01236	Prah.g_00960
OG0002733	Praf.g_01237	Prah.g_00959
OG0002734	Praf.g_01240	Prah.g_00956
OG0002735	Praf.g_01242	Prah.g_00955
OG0002736	Praf.g_01243	Prah.g_00954
OG0002737	Praf.g_01250	Prah.g_00948
OG0002738	Praf.g_01252	Prah.g_00947
OG0002739	Praf.g_01254	Prah.g_00945
OG0002740	Praf.g_01289	Prah.g_00901
OG0002741	Praf.g_01290	Prah.g_00900
OG0002742	Praf.g_01291	Prah.g_00899
OG0002743	Praf.g_01292	Prah.g_00898
OG0002744	Praf.g_01312	Prah.g_00877
OG0002745	Praf.g_01321	Prah.g_00868
OG0002746	Praf.g_01335	Prah.g_00854
OG0002747	Praf.g_01342	Prah.g_00847
OG0002748	Praf.g_01350	Prah.g_00838
OG0002749	Praf.g_01352	Prah.g_00836
OG0002750	Praf.g_01356	Prah.g_00832
OG0002751	Praf.g_01357	Prah.g_00831
OG0002752	Praf.g_01363	Prah.g_00825
OG0002753	Praf.g_01365	Prah.g_00823
OG0002754	Praf.g_01367	Prah.g_00820
OG0002755	Praf.g_01379	Prah.g_00809
OG0002756	Praf.g_01381	Prah.g_00807
OG0002757	Praf.g_01386	Prah.g_00802
OG0002758	Praf.g_01389	Prah.g_00799
OG0002759	Praf.g_01390	Prah.g_00798
OG0002760	Praf.g_01391	Prah.g_00797
OG0002761	Praf.g_01409	Prah.g_00779
OG0002762	Praf.g_01410	Prah.g_00778
OG0002763	Praf.g_01411	Prah.g_00777
OG0002764	Praf.g_01412	Prah.g_00776
OG0002765	Praf.g_01413	Prah.g_00775
OG0002766	Praf.g_01414	Prah.g_00774
OG0002767	Praf.g_01423	Prah.g_00764
OG0002768	Praf.g_01430	Prah.g_00757
OG0002769	Praf.g_01434	Prah.g_00753
OG0002770	Praf.g_01438	Prah.g_00749
OG0002771	Praf.g_01443	Prah.g_00744
OG0002772	Praf.g_01447	Prah.g_00741
OG0002773	Praf.g_01472	Prah.g_00723
OG0002774	Praf.g_01477	Prah.g_00719
OG0002775	Praf.g_01479	Prah.g_00717
OG0002776	Praf.g_01481	Prah.g_00714
OG0002777	Praf.g_01483	Prah.g_00711
OG0002778	Praf.g_01487	Prah.g_00708
OG0002779	Praf.g_01490	Prah.g_00705
OG0002780	Praf.g_01491	Prah.g_00704
OG0002781	Praf.g_01492	Prah.g_00703
OG0002782	Praf.g_01502	Prah.g_00694
OG0002783	Praf.g_01505	Prah.g_00690
OG0002784	Praf.g_01513	Prah.g_00682
OG0002785	Praf.g_01544	Prah.g_00653
OG0002786	Praf.g_01563	Prah.g_00634
OG0002787	Praf.g_01564	Prah.g_00633
OG0002788	Praf.g_01565	Prah.g_00632
OG0002789	Praf.g_01567	Prah.g_00630
OG0002790	Praf.g_01569	Prah.g_00629
OG0002791	Praf.g_01570	Prah.g_00628
OG0002792	Praf.g_01574	Prah.g_00623
OG0002793	Praf.g_01579	Prah.g_00616
OG0002794	Praf.g_01582	Prah.g_00611
OG0002795	Praf.g_01583	Prah.g_00610
OG0002796	Praf.g_01587	Prah.g_00607
OG0002797	Praf.g_01605	Prah.g_00590
OG0002798	Praf.g_01609	Prah.g_00586
OG0002799	Praf.g_01610	Prah.g_00585
OG0002800	Praf.g_01611	Prah.g_00584
OG0002801	Praf.g_01613	Prah.g_00582
OG0002802	Praf.g_01621	Prah.g_00573
OG0002803	Praf.g_01624	Prah.g_00569
OG0002804	Praf.g_01630	Prah.g_00563
OG0002805	Praf.g_01634	Prah.g_00561
OG0002806	Praf.g_01639	Prah.g_00557
OG0002807	Praf.g_01643	Prah.g_00549
OG0002808	Praf.g_01645	Prah.g_00546
OG0002809	Praf.g_01649	Prah.g_00542
OG0002810	Praf.g_01655	Prah.g_00536
OG0002811	Praf.g_01656	Prah.g_00535
OG0002812	Praf.g_01657	Prah.g_00534
OG0002813	Praf.g_01658	Prah.g_00533
OG0002814	Praf.g_01672	Prah.g_00520
OG0002815	Praf.g_01673	Prah.g_00519
OG0002816	Praf.g_01679	Prah.g_00514
OG0002817	Praf.g_01691	Prah.g_00502
OG0002818	Praf.g_01701	Prah.g_00492
OG0002819	Praf.g_01702	Prah.g_00491
OG0002820	Praf.g_01703	Prah.g_00490
OG0002821	Praf.g_01707	Prah.g_00487
OG0002822	Praf.g_01715	Prah.g_00479
OG0002823	Praf.g_01723	Prah.g_00470
OG0002824	Praf.g_01724	Prah.g_00469
OG0002825	Praf.g_01725	Prah.g_00468
OG0002826	Praf.g_01726	Prah.g_00467
OG0002827	Praf.g_01732	Prah.g_00461
OG0002828	Praf.g_01734	Prah.g_00459
OG0002829	Praf.g_01735	Prah.g_00458
OG0002830	Praf.g_01752	Prah.g_00441
OG0002831	Praf.g_01761	Prah.g_00438
OG0002832	Praf.g_01771	Prah.g_00429
OG0002833	Praf.g_01774	Prah.g_00426
OG0002834	Praf.g_01780	Prah.g_00422
OG0002835	Praf.g_01786	Prah.g_00416
OG0002836	Praf.g_01797	Prah.g_00405
OG0002837	Praf.g_01798	Prah.g_00404
OG0002838	Praf.g_01821	Prah.g_00387
OG0002839	Praf.g_01835	Prah.g_00373
OG0002840	Praf.g_01850	Prah.g_00359
OG0002841	Praf.g_01854	Prah.g_00355
OG0002842	Praf.g_01855	Prah.g_00354
OG0002843	Praf.g_01885	Prah.g_00329
OG0002844	Praf.g_01904	Prah.g_00315
OG0002845	Praf.g_01912	Prah.g_00307
OG0002846	Praf.g_01914	Prah.g_00305
OG0002847	Praf.g_01925	Prah.g_00303
OG0002848	Praf.g_01927	Prah.g_00302
OG0002849	Praf.g_01930	Prah.g_00301
OG0002850	Praf.g_01934	Prah.g_00298
OG0002851	Praf.g_01935	Prah.g_00297
OG0002852	Praf.g_01936	Prah.g_00296
OG0002853	Praf.g_01937	Prah.g_00295
OG0002854	Praf.g_01939	Prah.g_00292
OG0002855	Praf.g_01944	Prah.g_00289
OG0002856	Praf.g_01945	Prah.g_00288
OG0002857	Praf.g_01946	Prah.g_00287
OG0002858	Praf.g_01948	Prah.g_00285
OG0002859	Praf.g_01949	Prah.g_00283
OG0002860	Praf.g_01954	Prah.g_00259
OG0002861	Praf.g_01967	Prah.g_00250
OG0002862	Praf.g_01968	Prah.g_00249
OG0002863	Praf.g_01969	Prah.g_00248
OG0002864	Praf.g_01974	Prah.g_00245
OG0002865	Praf.g_01995	Prah.g_00226
OG0002866	Praf.g_01998	Prah.g_00222
OG0002867	Praf.g_02000	Prah.g_00220
OG0002868	Praf.g_02010	Prah.g_00211
OG0002869	Praf.g_02013	Prah.g_00207
OG0002870	Praf.g_02017	Prah.g_00203
OG0002871	Praf.g_02018	Prah.g_00202
OG0002872	Praf.g_02019	Prah.g_00201
OG0002873	Praf.g_02041	Prah.g_01925
OG0002874	Praf.g_02043	Prah.g_01928
OG0002875	Praf.g_02057	Prah.g_01943
OG0002876	Praf.g_02064	Prah.g_01947
OG0002877	Praf.g_02069	Prah.g_01952
OG0002878	Praf.g_02080	Prah.g_01964
OG0002879	Praf.g_02083	Prah.g_01967
OG0002880	Praf.g_02093	Prah.g_01974
OG0002881	Praf.g_02113	Prah.g_01992
OG0002882	Praf.g_02130	Prah.g_02006
OG0002883	Praf.g_02181	Prah.g_02052
OG0002884	Praf.g_02186	Prah.g_02057
OG0002885	Praf.g_02204	Prah.g_02075
OG0002886	Praf.g_02205	Prah.g_02076
OG0002887	Praf.g_02213	Prah.g_02085
OG0002888	Praf.g_02216	Prah.g_02088
OG0002889	Praf.g_02246	Prah.g_02102
OG0002890	Praf.g_02248	Prah.g_02104
OG0002891	Praf.g_02250	Prah.g_02106
OG0002892	Praf.g_02251	Prah.g_02107
OG0002893	Praf.g_02253	Prah.g_02109
OG0002894	Praf.g_02254	Prah.g_02110
OG0002895	Praf.g_02257	Prah.g_02112
OG0002896	Praf.g_02258	Prah.g_02113
OG0002897	Praf.g_02261	Prah.g_02116
OG0002898	Praf.g_02270	Prah.g_02125
OG0002899	Praf.g_02286	Prah.g_02141
OG0002900	Praf.g_02295	Prah.g_02150
OG0002901	Praf.g_02305	Prah.g_02160
OG0002902	Praf.g_02317	Prah.g_02169
OG0002903	Praf.g_02350	Prah.g_02200
OG0002904	Praf.g_02352	Prah.g_02202
OG0002905	Praf.g_02357	Prah.g_02206
OG0002906	Praf.g_02361	Prah.g_02208
OG0002907	Praf.g_02362	Prah.g_02216
OG0002908	Praf.g_02367	Prah.g_02220
OG0002909	Praf.g_02370	Prah.g_02222
OG0002910	Praf.g_02374	Prah.g_02226
OG0002911	Praf.g_02376	Prah.g_02228
OG0002912	Praf.g_02385	Prah.g_02233
OG0002913	Praf.g_02407	Prah.g_02256
OG0002914	Praf.g_02417	Prah.g_02266
OG0002915	Praf.g_02426	Prah.g_02277
OG0002916	Praf.g_02477	Prah.g_02317
OG0002917	Praf.g_02479	Prah.g_02319
OG0002918	Praf.g_02490	Prah.g_02322
OG0002919	Praf.g_02493	Prah.g_02325
OG0002920	Praf.g_02498	Prah.g_02337
OG0002921	Praf.g_02499	Prah.g_02338
OG0002922	Praf.g_02501	Prah.g_02340
OG0002923	Praf.g_02503	Prah.g_02342
OG0002924	Praf.g_02504	Prah.g_02343
OG0002925	Praf.g_02507	Prah.g_02346
OG0002926	Praf.g_02510	Prah.g_02351
OG0002927	Praf.g_02534	Prah.g_02373
OG0002928	Praf.g_02535	Prah.g_02374
OG0002929	Praf.g_02537	Prah.g_02377
OG0002930	Praf.g_02538	Prah.g_02378
OG0002931	Praf.g_02539	Prah.g_02379
OG0002932	Praf.g_02540	Prah.g_02380
OG0002933	Praf.g_02541	Prah.g_02382
OG0002934	Praf.g_02542	Prah.g_02383
OG0002935	Praf.g_02543	Prah.g_02385
OG0002936	Praf.g_02544	Prah.g_02386
OG0002937	Praf.g_02558	Prah.g_02401
OG0002938	Praf.g_02561	Prah.g_02404
OG0002939	Praf.g_02565	Prah.g_02408
OG0002940	Praf.g_02573	Prah.g_02416
OG0002941	Praf.g_02606	Prah.g_02472
OG0002942	Praf.g_02607	Prah.g_02473
OG0002943	Praf.g_02609	Prah.g_02475
OG0002944	Praf.g_02614	Prah.g_02481
OG0002945	Praf.g_02615	Prah.g_02482
OG0002946	Praf.g_02616	Prah.g_02483
OG0002947	Praf.g_02617	Prah.g_02484
OG0002948	Praf.g_02660	Prah.g_02494
OG0002949	Praf.g_02666	Prah.g_02500
OG0002950	Praf.g_02668	Prah.g_02502
OG0002951	Praf.g_02687	Prah.g_02520
OG0002952	Praf.g_02688	Prah.g_02521
OG0002953	Praf.g_02689	Prah.g_02523
OG0002954	Praf.g_02693	Prah.g_02527
OG0002955	Praf.g_02694	Prah.g_02528
OG0002956	Praf.g_02695	Prah.g_02530
OG0002957	Praf.g_02696	Prah.g_02531
OG0002958	Praf.g_02703	Prah.g_02537
OG0002959	Praf.g_02722	Prah.g_02546
OG0002960	Praf.g_02725	Prah.g_02549
OG0002962	Praf.g_02769	Prah.g_02590
OG0002963	Praf.g_02774	Prah.g_02595
OG0002964	Praf.g_02778	Prah.g_02599
OG0003062	Praf.g_00124, Praf.g_00121, Praf.g_00123	Prah.g_00096
OG0003068	Praf.g_00327	Prah.g_01831
OG0003070	Praf.g_01165, Praf.g_00341	Prah.g_01818
OG0003076	Praf.g_00678	Prah.g_01479
OG0003086	Praf.g_01059, Praf.g_01098	Prah.g_01098, Prah.g_01142
OG0003090	Praf.g_01185, Praf.g_01151, Praf.g_01164	Prah.g_01087
OG0003133	Praf.g_02650	Prah.g_00334
OG0003134	Praf.g_02651	Prah.g_00333
OG0003401	Praf.g_00807, Praf.g_01922	Prah.g_01352
OG0003402	Praf.g_01253	Prah.g_00946
OG0003405	Praf.g_01577	Prah.g_00619
OG0003406	Praf.g_02356, Praf.g_01770	Prah.g_02209
OG0003407	Praf.g_02646, Praf.g_01872	Prah.g_00336
OG0003408	Praf.g_01889, Praf.g_02591	Prah.g_02429
OG0003409	Praf.g_02590, Praf.g_01890	Prah.g_02428
OG0003410	Praf.g_02589, Praf.g_01891	Prah.g_02427
OG0003411	Praf.g_01892, Praf.g_02588	Prah.g_02426
OG0003930	Praf.g_00059	Prah.g_00058
OG0003935	Praf.g_00234	Prah.g_01904
OG0003937	Praf.g_00306	Prah.g_01856
OG0003938	Praf.g_00351	Prah.g_01807
OG0003939	Praf.g_00528	Prah.g_01629
OG0003940	Praf.g_00555	Prah.g_01604
OG0003941	Praf.g_00561	Prah.g_01598
OG0003942	Praf.g_00944	Prah.g_01230
OG0003943	Praf.g_00949	Prah.g_01225
OG0003944	Praf.g_00955	Prah.g_01218
OG0003945	Praf.g_00978	Prah.g_01201
OG0003946	Praf.g_00992	Prah.g_01191
OG0003947	Praf.g_01057	Prah.g_01146
OG0003948	Praf.g_01065	Prah.g_01124
OG0003949	Praf.g_01092	Prah.g_01103
OG0003951	Praf.g_01109	Prah.g_01009
OG0003952	Praf.g_01111	Prah.g_01012
OG0003953	Praf.g_01135	Prah.g_01039
OG0003954	Praf.g_01155	Prah.g_02455
OG0003955	Praf.g_01174	Prah.g_01092
OG0003956	Praf.g_01176	Prah.g_01093
OG0003958	Praf.g_01247	Prah.g_00951
OG0003959	Praf.g_01272	Prah.g_00917
OG0003960	Praf.g_01306	Prah.g_00883
OG0003961	Praf.g_01451	Prah.g_01136
OG0003962	Praf.g_01452	Prah.g_01137
OG0003963	Praf.g_01521	Prah.g_00676
OG0003964	Praf.g_01555	Prah.g_00642
OG0003965	Praf.g_01573	Prah.g_00624
OG0003966	Praf.g_01626	Prah.g_00567
OG0003967	Praf.g_01681	Prah.g_00512
OG0003968	Praf.g_01683	Prah.g_00511
OG0003969	Praf.g_01706	Prah.g_00488
OG0003970	Praf.g_01747	Prah.g_00446
OG0003973	Praf.g_01947	Prah.g_00286
OG0003974	Praf.g_01973	Prah.g_00246
OG0003975	Praf.g_01994	Prah.g_00227
OG0003976	Praf.g_02178	Prah.g_02049
OG0003979	Praf.g_02368	Prah.g_02221
OG0003980	Praf.g_02390	Prah.g_02238
OG0003981	Praf.g_02545	Prah.g_02388
OG0003982	Praf.g_02608	Prah.g_02474
OG0003983	Praf.g_02706	Prah.g_02539
