Orthogroup	Praf	Prbj
OG0002362	Praf.g_00276, Praf.g_00652	Prbj.g_02120
OG0002363	Praf.g_00295, Praf.g_00286, Praf.g_00293	Prbj.g_00591
OG0002364	Praf.g_00290	Prbj.g_00384
OG0002365	Praf.g_00347	Prbj.g_01323
OG0002366	Praf.g_00364, Praf.g_01087	Prbj.g_00192
OG0002367	Praf.g_00393, Praf.g_01157	Prbj.g_02616
OG0002368	Praf.g_00401	Prbj.g_00424
OG0002369	Praf.g_02576, Praf.g_00415	Prbj.g_00438
OG0002370	Praf.g_00748, Praf.g_00747	Prbj.g_01773
OG0002371	Praf.g_00848, Praf.g_02536	Prbj.g_00284
OG0002372	Praf.g_01040	Prbj.g_02363
OG0002373	Praf.g_01079	Prbj.g_00728
OG0002375	Praf.g_01762, Praf.g_02464, Praf.g_01104	Prbj.g_00079
OG0002376	Praf.g_01196	Prbj.g_00737
OG0002377	Praf.g_01209	Prbj.g_00944
OG0002378	Praf.g_01450	Prbj.g_01925
OG0002379	Praf.g_01617	Prbj.g_02501
OG0002380	Praf.g_01826, Praf.g_01646	Prbj.g_02531
OG0002381	Praf.g_01753	Prbj.g_02705
OG0002382	Praf.g_01760	Prbj.g_02704
OG0002384	Praf.g_02046	Prbj.g_00332
OG0002386	Praf.g_02338	Prbj.g_01462
OG0002387	Praf.g_02341	Prbj.g_01463
OG0002388	Praf.g_02610	Prbj.g_01816
OG0002389	Praf.g_02629	Prbj.g_00199
OG0002530	Praf.g_00008	Prbj.g_02081
OG0002531	Praf.g_00038	Prbj.g_01205
OG0002532	Praf.g_00039	Prbj.g_01206
OG0002533	Praf.g_00057	Prbj.g_01222
OG0002534	Praf.g_00065	Prbj.g_01230
OG0002535	Praf.g_00073	Prbj.g_01237
OG0002536	Praf.g_00076	Prbj.g_01240
OG0002537	Praf.g_00080	Prbj.g_01242
OG0002538	Praf.g_00161	Prbj.g_01271
OG0002539	Praf.g_00167	Prbj.g_01811
OG0002540	Praf.g_00171	Prbj.g_01815
OG0002541	Praf.g_00181	Prbj.g_01595
OG0002542	Praf.g_00185	Prbj.g_01591
OG0002543	Praf.g_00187	Prbj.g_01589
OG0002544	Praf.g_00188	Prbj.g_01588
OG0002545	Praf.g_00189	Prbj.g_01583
OG0002546	Praf.g_00190	Prbj.g_01582
OG0002547	Praf.g_00199	Prbj.g_01574
OG0002548	Praf.g_00203	Prbj.g_00095
OG0002549	Praf.g_00205	Prbj.g_01571
OG0002550	Praf.g_00206	Prbj.g_01570
OG0002551	Praf.g_00210, Praf.g_01993	Prbj.g_01291
OG0002552	Praf.g_00213	Prbj.g_01565
OG0002553	Praf.g_00215	Prbj.g_01561
OG0002554	Praf.g_00216	Prbj.g_01559
OG0002555	Praf.g_00220	Prbj.g_01555
OG0002557	Praf.g_00231	Prbj.g_00629
OG0002558	Praf.g_00241	Prbj.g_00623
OG0002559	Praf.g_00242	Prbj.g_00622
OG0002560	Praf.g_00256	Prbj.g_00608
OG0002561	Praf.g_00262	Prbj.g_00602
OG0002562	Praf.g_00263	Prbj.g_00601
OG0002563	Praf.g_00265	Prbj.g_00599
OG0002564	Praf.g_00267	Prbj.g_00597
OG0002565	Praf.g_00269	Prbj.g_00595
OG0002566	Praf.g_00291	Prbj.g_00387
OG0002567	Praf.g_00298	Prbj.g_00586
OG0002568	Praf.g_00305	Prbj.g_00579
OG0002569	Praf.g_00307	Prbj.g_00578
OG0002570	Praf.g_00311	Prbj.g_00574
OG0002571	Praf.g_00312	Prbj.g_00573
OG0002572	Praf.g_00319	Prbj.g_00566
OG0002573	Praf.g_00324	Prbj.g_00562
OG0002574	Praf.g_00334	Prbj.g_01930
OG0002575	Praf.g_00335	Prbj.g_01931
OG0002576	Praf.g_00336	Prbj.g_01932
OG0002577	Praf.g_00339	Prbj.g_01100
OG0002578	Praf.g_00346	Prbj.g_01318
OG0002579	Praf.g_00350	Prbj.g_01326
OG0002580	Praf.g_00366	Prbj.g_00190
OG0002581	Praf.g_00368	Prbj.g_00189
OG0002582	Praf.g_00372	Prbj.g_00183
OG0002583	Praf.g_00373	Prbj.g_00182
OG0002584	Praf.g_00376	Prbj.g_00179
OG0002585	Praf.g_00380	Prbj.g_00175
OG0002586	Praf.g_00388	Prbj.g_02611
OG0002587	Praf.g_00394	Prbj.g_02617
OG0002588	Praf.g_00397	Prbj.g_00421
OG0002589	Praf.g_00399	Prbj.g_00422
OG0002590	Praf.g_00407	Prbj.g_00430
OG0002591	Praf.g_00410	Prbj.g_00433
OG0002592	Praf.g_00411	Prbj.g_00434
OG0002593	Praf.g_00412	Prbj.g_00435
OG0002594	Praf.g_00413	Prbj.g_00436
OG0002595	Praf.g_00414	Prbj.g_00437
OG0002596	Praf.g_00416	Prbj.g_00439
OG0002597	Praf.g_00417	Prbj.g_00440
OG0002598	Praf.g_00439	Prbj.g_00462
OG0002599	Praf.g_00445	Prbj.g_00468
OG0002600	Praf.g_00451	Prbj.g_00474
OG0002601	Praf.g_00476	Prbj.g_00853
OG0002602	Praf.g_00483	Prbj.g_00860
OG0002603	Praf.g_00488	Prbj.g_00866
OG0002604	Praf.g_00506	Prbj.g_00886
OG0002605	Praf.g_00509	Prbj.g_00889
OG0002606	Praf.g_00510	Prbj.g_01714
OG0002607	Praf.g_00519	Prbj.g_01706
OG0002608	Praf.g_00531	Prbj.g_01695
OG0002609	Praf.g_00546	Prbj.g_01681
OG0002610	Praf.g_00550	Prbj.g_01677
OG0002611	Praf.g_00551	Prbj.g_01676
OG0002612	Praf.g_00556	Prbj.g_01671
OG0002613	Praf.g_00559	Prbj.g_01667
OG0002614	Praf.g_00574	Prbj.g_01648
OG0002615	Praf.g_00588	Prbj.g_01636
OG0002616	Praf.g_00590	Prbj.g_01634
OG0002617	Praf.g_00593	Prbj.g_01632
OG0002618	Praf.g_00602	Prbj.g_01623
OG0002619	Praf.g_00604	Prbj.g_01621
OG0002620	Praf.g_00613	Prbj.g_01611
OG0002621	Praf.g_00618	Prbj.g_01606
OG0002622	Praf.g_00637	Prbj.g_02104
OG0002623	Praf.g_00640	Prbj.g_02107
OG0002624	Praf.g_00649	Prbj.g_02116
OG0002625	Praf.g_00655	Prbj.g_02122
OG0002626	Praf.g_00657	Prbj.g_02124
OG0002627	Praf.g_00659	Prbj.g_02126
OG0002628	Praf.g_00662	Prbj.g_02129
OG0002629	Praf.g_00664	Prbj.g_02131
OG0002630	Praf.g_00668	Prbj.g_02137
OG0002631	Praf.g_00669	Prbj.g_02138
OG0002632	Praf.g_00671	Prbj.g_02140
OG0002633	Praf.g_00674	Prbj.g_02143
OG0002634	Praf.g_00680	Prbj.g_02669
OG0002635	Praf.g_00682	Prbj.g_02667
OG0002636	Praf.g_00720	Prbj.g_01799
OG0002637	Praf.g_00721	Prbj.g_01798
OG0002638	Praf.g_00732	Prbj.g_01788
OG0002639	Praf.g_00736	Prbj.g_01784
OG0002640	Praf.g_00759	Prbj.g_01762
OG0002641	Praf.g_00762	Prbj.g_01759
OG0002642	Praf.g_00772	Prbj.g_01749
OG0002643	Praf.g_00774	Prbj.g_01747
OG0002644	Praf.g_00775	Prbj.g_01746
OG0002645	Praf.g_00788	Prbj.g_01735
OG0002646	Praf.g_00793	Prbj.g_01730
OG0002647	Praf.g_00797	Prbj.g_01727
OG0002648	Praf.g_00820	Prbj.g_00952
OG0002649	Praf.g_00828	Prbj.g_00960
OG0002650	Praf.g_00829	Prbj.g_00961
OG0002651	Praf.g_00831	Prbj.g_00963
OG0002652	Praf.g_00834	Prbj.g_00966
OG0002653	Praf.g_00857	Prbj.g_00974
OG0002654	Praf.g_00862	Prbj.g_00842
OG0002655	Praf.g_00863	Prbj.g_00841
OG0002656	Praf.g_00864	Prbj.g_00840
OG0002657	Praf.g_00866	Prbj.g_00838
OG0002658	Praf.g_00867	Prbj.g_00837
OG0002659	Praf.g_00868	Prbj.g_00836
OG0002660	Praf.g_00871	Prbj.g_00833
OG0002661	Praf.g_00877	Prbj.g_00827
OG0002662	Praf.g_00878	Prbj.g_00303
OG0002663	Praf.g_00889	Prbj.g_02169
OG0002664	Praf.g_00896	Prbj.g_02161
OG0002665	Praf.g_00897	Prbj.g_02160
OG0002666	Praf.g_00900	Prbj.g_02157
OG0002667	Praf.g_00907	Prbj.g_01902
OG0002668	Praf.g_00909	Prbj.g_01904
OG0002669	Praf.g_00934	Prbj.g_00015
OG0002670	Praf.g_00935	Prbj.g_00017
OG0002671	Praf.g_00939	Prbj.g_00021
OG0002672	Praf.g_00942	Prbj.g_00024
OG0002673	Praf.g_00945	Prbj.g_00028
OG0002674	Praf.g_00950	Prbj.g_00031
OG0002675	Praf.g_00951	Prbj.g_00032
OG0002676	Praf.g_00958	Prbj.g_00041
OG0002677	Praf.g_00959	Prbj.g_00042
OG0002678	Praf.g_00967	Prbj.g_00052
OG0002679	Praf.g_00973	Prbj.g_02628
OG0002680	Praf.g_00979	Prbj.g_02622
OG0002681	Praf.g_00986	Prbj.g_00674
OG0002682	Praf.g_00987	Prbj.g_00675
OG0002683	Praf.g_00995	Prbj.g_00682
OG0002684	Praf.g_00996	Prbj.g_00683
OG0002685	Praf.g_00997	Prbj.g_00684
OG0002686	Praf.g_00998	Prbj.g_00685
OG0002687	Praf.g_01005	Prbj.g_00692
OG0002688	Praf.g_01007	Prbj.g_00695
OG0002689	Praf.g_01016	Prbj.g_00699
OG0002690	Praf.g_01017	Prbj.g_00700
OG0002691	Praf.g_01018	Prbj.g_00701
OG0002692	Praf.g_01019	Prbj.g_00702
OG0002693	Praf.g_01054	Prbj.g_00709
OG0002694	Praf.g_01056	Prbj.g_00710
OG0002695	Praf.g_01064	Prbj.g_00713
OG0002696	Praf.g_01066	Prbj.g_00714
OG0002697	Praf.g_01070	Prbj.g_00717
OG0002698	Praf.g_01071	Prbj.g_00718
OG0002699	Praf.g_01074	Prbj.g_00723
OG0002700	Praf.g_01083	Prbj.g_00732
OG0002701	Praf.g_01090	Prbj.g_01122
OG0002702	Praf.g_01091	Prbj.g_00217
OG0002703	Praf.g_01110	Prbj.g_00742
OG0002704	Praf.g_01112	Prbj.g_00743
OG0002705	Praf.g_01116	Prbj.g_00747
OG0002706	Praf.g_01117	Prbj.g_00748
OG0002707	Praf.g_01123	Prbj.g_00756
OG0002708	Praf.g_01128	Prbj.g_00761
OG0002709	Praf.g_01129	Prbj.g_00763
OG0002710	Praf.g_01132	Prbj.g_00766
OG0002711	Praf.g_01136	Prbj.g_00770
OG0002712	Praf.g_01137	Prbj.g_00771
OG0002713	Praf.g_01138	Prbj.g_00772
OG0002714	Praf.g_01140	Prbj.g_00774
OG0002715	Praf.g_01141	Prbj.g_00775
OG0002716	Praf.g_01142	Prbj.g_00776
OG0002717	Praf.g_01172	Prbj.g_02675
OG0002718	Praf.g_01178	Prbj.g_01119
OG0002719	Praf.g_01179	Prbj.g_01118
OG0002720	Praf.g_01195	Prbj.g_01103
OG0002721	Praf.g_01200	Prbj.g_01091
OG0002722	Praf.g_01208	Prbj.g_00945
OG0002723	Praf.g_01212	Prbj.g_00941
OG0002724	Praf.g_01213	Prbj.g_00940
OG0002725	Praf.g_01215	Prbj.g_00936
OG0002726	Praf.g_01222	Prbj.g_00930
OG0002727	Praf.g_01228	Prbj.g_00923
OG0002728	Praf.g_01229	Prbj.g_00922
OG0002729	Praf.g_01233	Prbj.g_00918
OG0002730	Praf.g_01234	Prbj.g_00917
OG0002731	Praf.g_01235	Prbj.g_00916
OG0002732	Praf.g_01236	Prbj.g_00915
OG0002733	Praf.g_01237	Prbj.g_00914
OG0002734	Praf.g_01240	Prbj.g_00911
OG0002735	Praf.g_01242	Prbj.g_00910
OG0002736	Praf.g_01243	Prbj.g_00909
OG0002737	Praf.g_01250	Prbj.g_00906
OG0002738	Praf.g_01252	Prbj.g_00905
OG0002739	Praf.g_01254	Prbj.g_00903
OG0002740	Praf.g_01289	Prbj.g_01852
OG0002741	Praf.g_01290	Prbj.g_01853
OG0002742	Praf.g_01291	Prbj.g_01854
OG0002743	Praf.g_01292	Prbj.g_01855
OG0002744	Praf.g_01312	Prbj.g_02188
OG0002745	Praf.g_01321	Prbj.g_02197
OG0002746	Praf.g_01335	Prbj.g_02211
OG0002747	Praf.g_01342	Prbj.g_02218
OG0002748	Praf.g_01350	Prbj.g_02226
OG0002749	Praf.g_01352	Prbj.g_02228
OG0002750	Praf.g_01356	Prbj.g_02233
OG0002751	Praf.g_01357	Prbj.g_02234
OG0002752	Praf.g_01363	Prbj.g_02242
OG0002753	Praf.g_01365	Prbj.g_02244
OG0002754	Praf.g_01367	Prbj.g_02246
OG0002755	Praf.g_01379	Prbj.g_02256
OG0002756	Praf.g_01381	Prbj.g_02258
OG0002757	Praf.g_01386	Prbj.g_02262
OG0002758	Praf.g_01389	Prbj.g_02265
OG0002759	Praf.g_01390	Prbj.g_02266
OG0002760	Praf.g_01391	Prbj.g_02267
OG0002761	Praf.g_01409	Prbj.g_02285
OG0002762	Praf.g_01410	Prbj.g_02286
OG0002763	Praf.g_01411	Prbj.g_02287
OG0002764	Praf.g_01412	Prbj.g_02288
OG0002765	Praf.g_01413	Prbj.g_02289
OG0002766	Praf.g_01414	Prbj.g_02291
OG0002767	Praf.g_01423	Prbj.g_02300
OG0002768	Praf.g_01430	Prbj.g_02307
OG0002769	Praf.g_01434	Prbj.g_02313
OG0002770	Praf.g_01438	Prbj.g_02317
OG0002771	Praf.g_01443	Prbj.g_02322
OG0002772	Praf.g_01447	Prbj.g_02328
OG0002773	Praf.g_01472	Prbj.g_02356
OG0002774	Praf.g_01477	Prbj.g_02360
OG0002775	Praf.g_01479	Prbj.g_02362
OG0002776	Praf.g_01481	Prbj.g_02365
OG0002777	Praf.g_01483	Prbj.g_02367
OG0002778	Praf.g_01487	Prbj.g_02371
OG0002779	Praf.g_01490	Prbj.g_02374
OG0002780	Praf.g_01491	Prbj.g_02375
OG0002781	Praf.g_01492	Prbj.g_02376
OG0002782	Praf.g_01502	Prbj.g_02387
OG0002783	Praf.g_01505	Prbj.g_02390
OG0002784	Praf.g_01513	Prbj.g_02398
OG0002785	Praf.g_01544	Prbj.g_02426
OG0002786	Praf.g_01563	Prbj.g_02444
OG0002787	Praf.g_01564	Prbj.g_02445
OG0002788	Praf.g_01565	Prbj.g_02446
OG0002789	Praf.g_01567	Prbj.g_02448
OG0002790	Praf.g_01569	Prbj.g_02450
OG0002791	Praf.g_01570	Prbj.g_02451
OG0002792	Praf.g_01574	Prbj.g_02456
OG0002793	Praf.g_01579	Prbj.g_02461
OG0002794	Praf.g_01582	Prbj.g_02468
OG0002795	Praf.g_01583	Prbj.g_02469
OG0002796	Praf.g_01587	Prbj.g_02472
OG0002797	Praf.g_01605	Prbj.g_02489
OG0002798	Praf.g_01609	Prbj.g_02493
OG0002799	Praf.g_01610	Prbj.g_02494
OG0002800	Praf.g_01611	Prbj.g_02495
OG0002801	Praf.g_01613	Prbj.g_02497
OG0002802	Praf.g_01621	Prbj.g_02506
OG0002803	Praf.g_01624	Prbj.g_02510
OG0002804	Praf.g_01630	Prbj.g_02516
OG0002805	Praf.g_01634	Prbj.g_02520
OG0002806	Praf.g_01639	Prbj.g_02524
OG0002807	Praf.g_01643	Prbj.g_02527
OG0002808	Praf.g_01645	Prbj.g_02530
OG0002809	Praf.g_01649	Prbj.g_02534
OG0002810	Praf.g_01655	Prbj.g_02540
OG0002811	Praf.g_01656	Prbj.g_02541
OG0002812	Praf.g_01657	Prbj.g_02542
OG0002813	Praf.g_01658	Prbj.g_02543
OG0002814	Praf.g_01672	Prbj.g_02556
OG0002815	Praf.g_01673	Prbj.g_02557
OG0002816	Praf.g_01679	Prbj.g_02562
OG0002817	Praf.g_01691	Prbj.g_02572
OG0002818	Praf.g_01701	Prbj.g_02582
OG0002819	Praf.g_01702	Prbj.g_02583
OG0002820	Praf.g_01703	Prbj.g_02584
OG0002821	Praf.g_01707	Prbj.g_02588
OG0002822	Praf.g_01715	Prbj.g_02595
OG0002823	Praf.g_01723	Prbj.g_00795
OG0002824	Praf.g_01724	Prbj.g_00796
OG0002825	Praf.g_01725	Prbj.g_00797
OG0002826	Praf.g_01726	Prbj.g_00801
OG0002827	Praf.g_01732	Prbj.g_00808
OG0002828	Praf.g_01734	Prbj.g_00810
OG0002829	Praf.g_01735	Prbj.g_00811
OG0002830	Praf.g_01752	Prbj.g_02706
OG0002831	Praf.g_01761	Prbj.g_02703
OG0002832	Praf.g_01771	Prbj.g_01295
OG0002833	Praf.g_01774	Prbj.g_01292
OG0002834	Praf.g_01780	Prbj.g_01042
OG0002835	Praf.g_01786	Prbj.g_01048
OG0002836	Praf.g_01797	Prbj.g_01059
OG0002837	Praf.g_01798	Prbj.g_01060
OG0002838	Praf.g_01821	Prbj.g_01081
OG0002839	Praf.g_01835	Prbj.g_00644
OG0002840	Praf.g_01850	Prbj.g_00658
OG0002841	Praf.g_01854	Prbj.g_00664
OG0002842	Praf.g_01855	Prbj.g_00665
OG0002843	Praf.g_01885	Prbj.g_00668
OG0002844	Praf.g_01904	Prbj.g_00126
OG0002845	Praf.g_01912	Prbj.g_00133
OG0002846	Praf.g_01914	Prbj.g_00135
OG0002847	Praf.g_01925	Prbj.g_00137
OG0002848	Praf.g_01927	Prbj.g_00138
OG0002849	Praf.g_01930	Prbj.g_00141
OG0002850	Praf.g_01934	Prbj.g_00144
OG0002851	Praf.g_01935	Prbj.g_00145
OG0002852	Praf.g_01936	Prbj.g_00146
OG0002853	Praf.g_01937	Prbj.g_00147
OG0002854	Praf.g_01939	Prbj.g_00149
OG0002855	Praf.g_01944	Prbj.g_00153
OG0002856	Praf.g_01945	Prbj.g_00154
OG0002857	Praf.g_01946	Prbj.g_00155
OG0002858	Praf.g_01948	Prbj.g_00157
OG0002859	Praf.g_01949	Prbj.g_00224
OG0002860	Praf.g_01954	Prbj.g_01890
OG0002861	Praf.g_01967	Prbj.g_00116
OG0002862	Praf.g_01968	Prbj.g_00115
OG0002863	Praf.g_01969	Prbj.g_00114
OG0002864	Praf.g_01974	Prbj.g_00173
OG0002865	Praf.g_01995	Prbj.g_00096
OG0002866	Praf.g_01998	Prbj.g_00090
OG0002867	Praf.g_02000	Prbj.g_00088
OG0002868	Praf.g_02010	Prbj.g_00069
OG0002869	Praf.g_02013	Prbj.g_00066
OG0002870	Praf.g_02017	Prbj.g_00062
OG0002871	Praf.g_02018	Prbj.g_00061
OG0002872	Praf.g_02019	Prbj.g_00060
OG0002873	Praf.g_02041	Prbj.g_00327
OG0002874	Praf.g_02043	Prbj.g_00329
OG0002875	Praf.g_02057	Prbj.g_00344
OG0002876	Praf.g_02064	Prbj.g_00349
OG0002877	Praf.g_02069	Prbj.g_00355
OG0002878	Praf.g_02080	Prbj.g_00366
OG0002879	Praf.g_02083	Prbj.g_00369
OG0002880	Praf.g_02093	Prbj.g_00381
OG0002881	Praf.g_02113	Prbj.g_00411
OG0002882	Praf.g_02130	Prbj.g_00992
OG0002883	Praf.g_02181	Prbj.g_02637
OG0002884	Praf.g_02186	Prbj.g_02642
OG0002885	Praf.g_02204	Prbj.g_01338
OG0002886	Praf.g_02205	Prbj.g_01339
OG0002887	Praf.g_02213	Prbj.g_01348
OG0002888	Praf.g_02216	Prbj.g_01351
OG0002889	Praf.g_02246	Prbj.g_01363
OG0002890	Praf.g_02248	Prbj.g_01365
OG0002891	Praf.g_02250	Prbj.g_01367
OG0002892	Praf.g_02251	Prbj.g_01368
OG0002893	Praf.g_02253	Prbj.g_01370
OG0002894	Praf.g_02254	Prbj.g_01371
OG0002895	Praf.g_02257	Prbj.g_01383
OG0002896	Praf.g_02258	Prbj.g_01384
OG0002897	Praf.g_02261	Prbj.g_01387
OG0002898	Praf.g_02270	Prbj.g_01396
OG0002899	Praf.g_02286	Prbj.g_01412
OG0002900	Praf.g_02295	Prbj.g_01421
OG0002901	Praf.g_02305	Prbj.g_01434
OG0002902	Praf.g_02317	Prbj.g_01440
OG0002903	Praf.g_02350	Prbj.g_01472
OG0002904	Praf.g_02352	Prbj.g_01474
OG0002905	Praf.g_02357	Prbj.g_01479
OG0002906	Praf.g_02361	Prbj.g_01482
OG0002907	Praf.g_02362	Prbj.g_01483
OG0002908	Praf.g_02367	Prbj.g_01489
OG0002909	Praf.g_02370	Prbj.g_01491
OG0002910	Praf.g_02374	Prbj.g_01497
OG0002911	Praf.g_02376	Prbj.g_01499
OG0002912	Praf.g_02385	Prbj.g_01503
OG0002913	Praf.g_02407	Prbj.g_01534
OG0002914	Praf.g_02417	Prbj.g_01544
OG0002915	Praf.g_02426	Prbj.g_00548
OG0002916	Praf.g_02477	Prbj.g_00508
OG0002917	Praf.g_02479	Prbj.g_00506
OG0002918	Praf.g_02490	Prbj.g_01136
OG0002919	Praf.g_02493	Prbj.g_01139
OG0002920	Praf.g_02498	Prbj.g_01144
OG0002921	Praf.g_02499	Prbj.g_01145
OG0002922	Praf.g_02501	Prbj.g_01147
OG0002923	Praf.g_02503	Prbj.g_01149
OG0002924	Praf.g_02504	Prbj.g_01150
OG0002925	Praf.g_02507	Prbj.g_01153
OG0002926	Praf.g_02510	Prbj.g_01156
OG0002927	Praf.g_02534	Prbj.g_00286
OG0002928	Praf.g_02535	Prbj.g_00285
OG0002929	Praf.g_02537	Prbj.g_00283
OG0002930	Praf.g_02538	Prbj.g_00282
OG0002931	Praf.g_02539	Prbj.g_00281
OG0002932	Praf.g_02540	Prbj.g_00280
OG0002933	Praf.g_02541	Prbj.g_00278
OG0002934	Praf.g_02542	Prbj.g_00277
OG0002935	Praf.g_02543	Prbj.g_00275
OG0002936	Praf.g_02544	Prbj.g_00274
OG0002937	Praf.g_02558	Prbj.g_00260
OG0002938	Praf.g_02561	Prbj.g_00257
OG0002939	Praf.g_02565	Prbj.g_00253
OG0002940	Praf.g_02573	Prbj.g_00239
OG0002941	Praf.g_02606	Prbj.g_01937
OG0002942	Praf.g_02607	Prbj.g_01938
OG0002943	Praf.g_02609	Prbj.g_01941
OG0002944	Praf.g_02614	Prbj.g_01946
OG0002945	Praf.g_02615	Prbj.g_01947
OG0002946	Praf.g_02616	Prbj.g_01948
OG0002947	Praf.g_02617	Prbj.g_01949
OG0002948	Praf.g_02660	Prbj.g_01959
OG0002949	Praf.g_02666	Prbj.g_01965
OG0002950	Praf.g_02668	Prbj.g_01967
OG0002951	Praf.g_02687	Prbj.g_01987
OG0002952	Praf.g_02688	Prbj.g_01988
OG0002953	Praf.g_02689	Prbj.g_01989
OG0002954	Praf.g_02693	Prbj.g_01993
OG0002955	Praf.g_02694	Prbj.g_01994
OG0002956	Praf.g_02695	Prbj.g_01995
OG0002957	Praf.g_02696	Prbj.g_01996
OG0002958	Praf.g_02703	Prbj.g_02003
OG0002959	Praf.g_02722	Prbj.g_02011
OG0002960	Praf.g_02725	Prbj.g_02018
OG0002961	Praf.g_02746, Praf.g_02745	Prbj.g_02035
OG0002962	Praf.g_02769	Prbj.g_02059
OG0002963	Praf.g_02774	Prbj.g_02064
OG0002964	Praf.g_02778	Prbj.g_02068
OG0003063	Praf.g_00125	Prbj.g_01276
OG0003064	Praf.g_00126	Prbj.g_01273
OG0003065	Praf.g_00135	Prbj.g_01265
OG0003066	Praf.g_00137	Prbj.g_01258
OG0003067	Praf.g_00200	Prbj.g_01573
OG0003068	Praf.g_00327	Prbj.g_00559
OG0003069	Praf.g_00340	Prbj.g_00735
OG0003071	Praf.g_00344	Prbj.g_01314
OG0003072	Praf.g_00349	Prbj.g_01325
OG0003073	Praf.g_00358	Prbj.g_01332
OG0003074	Praf.g_00369	Prbj.g_00187
OG0003075	Praf.g_00547	Prbj.g_01680
OG0003076	Praf.g_00678	Prbj.g_02671
OG0003077	Praf.g_00686	Prbj.g_01860
OG0003078	Praf.g_00770	Prbj.g_01751
OG0003079	Praf.g_00869	Prbj.g_00835
OG0003080	Praf.g_00943	Prbj.g_00025
OG0003081	Praf.g_00971	Prbj.g_02630
OG0003082	Praf.g_00972	Prbj.g_02629
OG0003083	Praf.g_00984	Prbj.g_02621
OG0003084	Praf.g_00993	Prbj.g_00680
OG0003085	Praf.g_00994	Prbj.g_00681
OG0003087	Praf.g_01068	Prbj.g_00733
OG0003088	Praf.g_01075	Prbj.g_00724
OG0003091	Praf.g_01158	Prbj.g_02149
OG0003092	Praf.g_01169	Prbj.g_01108
OG0003093	Praf.g_01170	Prbj.g_01109
OG0003094	Praf.g_01175	Prbj.g_01115
OG0003095	Praf.g_01181	Prbj.g_00898
OG0003096	Praf.g_01183	Prbj.g_02683
OG0003097	Praf.g_01184	Prbj.g_02682
OG0003098	Praf.g_01201	Prbj.g_00950
OG0003099	Praf.g_01227	Prbj.g_00926
OG0003100	Praf.g_01295	Prbj.g_02688
OG0003101	Praf.g_01448	Prbj.g_02331
OG0003102	Praf.g_01474	Prbj.g_02358
OG0003103	Praf.g_01482	Prbj.g_02366
OG0003104	Praf.g_01633	Prbj.g_02519
OG0003105	Praf.g_01704	Prbj.g_02585
OG0003106	Praf.g_01714	Prbj.g_02594
OG0003107	Praf.g_01799	Prbj.g_01065
OG0003108	Praf.g_01800	Prbj.g_01066
OG0003109	Praf.g_01888	Prbj.g_02348
OG0003110	Praf.g_01928	Prbj.g_00139
OG0003111	Praf.g_01929	Prbj.g_00140
OG0003112	Praf.g_02035	Prbj.g_00056
OG0003113	Praf.g_02036	Prbj.g_00055
OG0003114	Praf.g_02042	Prbj.g_00328
OG0003115	Praf.g_02085	Prbj.g_00372
OG0003116	Praf.g_02320	Prbj.g_01443
OG0003117	Praf.g_02369	Prbj.g_01490
OG0003118	Praf.g_02460	Prbj.g_01098
OG0003119	Praf.g_02482	Prbj.g_01378
OG0003120	Praf.g_02483	Prbj.g_01377
OG0003121	Praf.g_02484	Prbj.g_01376
OG0003122	Praf.g_02485	Prbj.g_01375
OG0003123	Praf.g_02578	Prbj.g_00236
OG0003124	Praf.g_02583	Prbj.g_00233
OG0003125	Praf.g_02628	Prbj.g_00200
OG0003126	Praf.g_02630	Prbj.g_00198
OG0003127	Praf.g_02631	Prbj.g_00197
OG0003128	Praf.g_02632	Prbj.g_00196
OG0003129	Praf.g_02633	Prbj.g_00195
OG0003130	Praf.g_02635	Prbj.g_00206
OG0003131	Praf.g_02636	Prbj.g_00205
OG0003132	Praf.g_02637	Prbj.g_00204
OG0003135	Praf.g_02675	Prbj.g_01976
OG0003399	Praf.g_00481	Prbj.g_00858
OG0003403	Praf.g_01445	Prbj.g_02324
OG0003404	Praf.g_01493	Prbj.g_02377
