Orthogroup	Syae	Syad
OG0001916	Syae.g_02326	Syad.g_00921
OG0001917	Syae.g_00422	Syad.g_01684
OG0001918	Syae.g_00235	Syad.g_02046
OG0001924	Syae.g_00038	Syad.g_02188
OG0001925	Syae.g_00037	Syad.g_02189
OG0001926	Syae.g_00036	Syad.g_02190
OG0001927	Syae.g_00035	Syad.g_02191
OG0001929	Syae.g_01780	Syad.g_00230
OG0001930	Syae.g_01073	Syad.g_02523
OG0001931	Syae.g_01074	Syad.g_02524
OG0001932	Syae.g_01836	Syad.g_00355
OG0001933	Syae.g_01366	Syad.g_02804
OG0001934	Syae.g_01351	Syad.g_02789
OG0001935	Syae.g_01292	Syad.g_02736
OG0001936	Syae.g_00129	Syad.g_02103
OG0001938	Syae.g_02305	Syad.g_00898
OG0001939	Syae.g_00271	Syad.g_01363, Syad.g_01362
OG0001940	Syae.g_02438	Syad.g_01054
OG0001941	Syae.g_00970	Syad.g_02414
OG0001943	Syae.g_00247	Syad.g_02034
OG0001944	Syae.g_00282	Syad.g_01981
OG0001946	Syae.g_00764	Syad.g_01341
OG0001947	Syae.g_00811	Syad.g_01272
OG0001948	Syae.g_00393	Syad.g_01714
OG0001949	Syae.g_00373	Syad.g_01734
OG0001950	Syae.g_00371	Syad.g_01736
OG0001951	Syae.g_00362	Syad.g_01755
OG0001952	Syae.g_00337	Syad.g_01779
OG0001953	Syae.g_00336	Syad.g_01780
OG0001954	Syae.g_00273	Syad.g_01991
OG0001957	Syae.g_00060	Syad.g_02165
OG0001958	Syae.g_00609	Syad.g_01575
OG0001960	Syae.g_02537	Syad.g_02348
OG0001961	Syae.g_02525	Syad.g_02358
OG0001964	Syae.g_02048	Syad.g_00606
OG0001965	Syae.g_00108	Syad.g_02126
OG0001966	Syae.g_02000	Syad.g_00553
OG0001967	Syae.g_01998	Syad.g_00551
OG0001968	Syae.g_01997	Syad.g_00550
OG0001969	Syae.g_01932	Syad.g_00482
OG0001970	Syae.g_01404	Syad.g_02849
OG0001971	Syae.g_01478	Syad.g_02927
OG0001972	Syae.g_01540	Syad.g_03000
OG0001975	Syae.g_00634	Syad.g_01531
OG0001976	Syae.g_00632	Syad.g_01533
OG0001978	Syae.g_01797	Syad.g_00306
OG0001978	Syae.g_02689	Syad.g_00252
OG0001979	Syae.g_00760	Syad.g_01361
OG0001980	Syae.g_02181	Syad.g_00751
OG0001993	Syae.g_00040	Syad.g_02186
OG0001994	Syae.g_00039	Syad.g_02187
OG0001995	Syae.g_00747	Syad.g_01377
OG0001997	Syae.g_01341	Syad.g_02778
OG0001999	Syae.g_01029	Syad.g_02484
OG0002000	Syae.g_02353	Syad.g_00951
OG0002001	Syae.g_01315	Syad.g_02753
OG0002002	Syae.g_00692	Syad.g_01452
OG0002005	Syae.g_02480	Syad.g_01105, Syad.g_01106
OG0002006	Syae.g_00812	Syad.g_01259
OG0002007	Syae.g_00813	Syad.g_01258
OG0002008	Syae.g_00406	Syad.g_01700
OG0002009	Syae.g_00556	Syad.g_01933
OG0002010	Syae.g_02622	Syad.g_02309
OG0002011	Syae.g_00292	Syad.g_01964
OG0002012	Syae.g_00287	Syad.g_01387
OG0002014	Syae.g_01892	Syad.g_00442
OG0002014	Syae.g_01162	Syad.g_02622
OG0002015	Syae.g_01894	Syad.g_00443
OG0002016	Syae.g_01520	Syad.g_02973
OG0002017	Syae.g_01614	Syad.g_00070
OG0002019	Syae.g_00294	Syad.g_01962
OG0002020	Syae.g_01666	Syad.g_00120
OG0002021	Syae.g_01664	Syad.g_00118
OG0002022	Syae.g_01662	Syad.g_00115
OG0002023	Syae.g_01661	Syad.g_00114
OG0002024	Syae.g_01655	Syad.g_00108
OG0002037	Syae.g_02307	Syad.g_00902
OG0002038	Syae.g_00912	Syad.g_01161
OG0002040	Syae.g_00897	Syad.g_01177
OG0002041	Syae.g_00389	Syad.g_01718
OG0002042	Syae.g_00367	Syad.g_01743
OG0002043	Syae.g_00316	Syad.g_01657
OG0002044	Syae.g_00827	Syad.g_01245
OG0002045	Syae.g_02521	Syad.g_02362
OG0002046	Syae.g_02517	Syad.g_02366
OG0002049	Syae.g_02064	Syad.g_00631
OG0002050	Syae.g_01988	Syad.g_00540
OG0002051	Syae.g_01464	Syad.g_02914
OG0002053	Syae.g_01598	Syad.g_00027
OG0002054	Syae.g_01654	Syad.g_00107
OG0002055	Syae.g_01657	Syad.g_00110
OG0002056	Syae.g_01952	Syad.g_00505
OG0002092	Syae.g_01105	Syad.g_02549
OG0002106	Syae.g_00444	Syad.g_01217
OG0002107	Syae.g_00156	Syad.g_02054
OG0002112	Syae.g_01941	Syad.g_00494
OG0002114	Syae.g_02668	Syad.g_02262
OG0002115	Syae.g_01155	Syad.g_02615
OG0002116	Syae.g_01129	Syad.g_02581
OG0002117	Syae.g_00905	Syad.g_01166
OG0002119	Syae.g_01515	Syad.g_02968
OG0002120	Syae.g_00270	Syad.g_01994
OG0002121	Syae.g_00184	Syad.g_02074
OG0002123	Syae.g_00467	Syad.g_01813
OG0002124	Syae.g_00873	Syad.g_01203
OG0002126	Syae.g_01898	Syad.g_00445
OG0002127	Syae.g_01418	Syad.g_02866
OG0002128	Syae.g_00635	Syad.g_01530
OG0002129	Syae.g_02639	Syad.g_02292
OG0002130	Syae.g_00959	Syad.g_02403
OG0002131	Syae.g_01665	Syad.g_00119
OG0002132	Syae.g_01658	Syad.g_00111
OG0002133	Syae.g_01656	Syad.g_00109
OG0002134	Syae.g_01846	Syad.g_00365
OG0002135	Syae.g_01193	Syad.g_02654
OG0002136	Syae.g_01192	Syad.g_02653
OG0002138	Syae.g_00758	Syad.g_01364
OG0002139	Syae.g_00707	Syad.g_01435
OG0002140	Syae.g_01265	Syad.g_00839
OG0002141	Syae.g_00114	Syad.g_02121
OG0002142	Syae.g_02678	Syad.g_02259
OG0002143	Syae.g_02224	Syad.g_00790
OG0002144	Syae.g_02070	Syad.g_00639
OG0002154	Syae.g_01420	Syad.g_02869
OG0002157	Syae.g_01940	Syad.g_00493
OG0002158	Syae.g_01942	Syad.g_00495
OG0002160	Syae.g_00749	Syad.g_01375
OG0002162	Syae.g_02432	Syad.g_01045
OG0002163	Syae.g_01592	Syad.g_00021
OG0002166	Syae.g_00754	Syad.g_01369
OG0002168	Syae.g_00810	Syad.g_01273
OG0002171	Syae.g_01901	Syad.g_00448
OG0002172	Syae.g_01524	Syad.g_02977
OG0002173	Syae.g_01511	Syad.g_02966
OG0002178	Syae.g_01659	Syad.g_00113
OG0002179	Syae.g_01872	Syad.g_00417
OG0002180	Syae.g_01961	Syad.g_00515
OG0002181	Syae.g_01991	Syad.g_00543
OG0002182	Syae.g_02010	Syad.g_00564
OG0002183	Syae.g_01331	Syad.g_02768
OG0002184	Syae.g_01328	Syad.g_02765
OG0002185	Syae.g_01321	Syad.g_02757
OG0002186	Syae.g_01191	Syad.g_02652
OG0002187	Syae.g_01190	Syad.g_02651
OG0002188	Syae.g_01158	Syad.g_02618
OG0002189	Syae.g_01157	Syad.g_02617
OG0002190	Syae.g_01116	Syad.g_02562
OG0002191	Syae.g_00999	Syad.g_02455
OG0002193	Syae.g_00743	Syad.g_01381
OG0002194	Syae.g_00703	Syad.g_01438
OG0002195	Syae.g_00570	Syad.g_01634
OG0002196	Syae.g_00535	Syad.g_01903
OG0002197	Syae.g_00396	Syad.g_01712
OG0002198	Syae.g_00094	Syad.g_02132
OG0002199	Syae.g_00089	Syad.g_02137
OG0002200	Syae.g_02652	Syad.g_02276
OG0002201	Syae.g_02472	Syad.g_01094
OG0002202	Syae.g_02471	Syad.g_01093
OG0002203	Syae.g_02470	Syad.g_01092
OG0002204	Syae.g_02453	Syad.g_01069
OG0002205	Syae.g_02437	Syad.g_01050
OG0002206	Syae.g_02423	Syad.g_01036
OG0002207	Syae.g_02413	Syad.g_01026
OG0002208	Syae.g_02302	Syad.g_00895
OG0002209	Syae.g_02200	Syad.g_00769
OG0002210	Syae.g_02152	Syad.g_00721
OG0002211	Syae.g_02117	Syad.g_00686
OG0002212	Syae.g_01555	Syad.g_03019
OG0002213	Syae.g_01559	Syad.g_03025
OG0002214	Syae.g_01690	Syad.g_00140
OG0002225	Syae.g_00157	Syad.g_02053
OG0002227	Syae.g_01585	Syad.g_00010, Syad.g_00011
OG0002230	Syae.g_01015	Syad.g_02471
OG0002233	Syae.g_00479	Syad.g_01832
OG0002234	Syae.g_00140	Syad.g_02094
OG0002236	Syae.g_02062	Syad.g_00629
OG0002241	Syae.g_02516	Syad.g_02367
OG0002242	Syae.g_01900	Syad.g_00447
OG0002245	Syae.g_02226	Syad.g_00792
OG0002247	Syae.g_02430	Syad.g_01043
OG0002248	Syae.g_00768	Syad.g_01337
OG0002250	Syae.g_01332	Syad.g_02769
OG0002251	Syae.g_01112	Syad.g_02556
OG0002252	Syae.g_01024	Syad.g_02479
OG0002253	Syae.g_00949	Syad.g_02393
OG0002254	Syae.g_00435	Syad.g_01670
OG0002255	Syae.g_00381	Syad.g_01726
OG0002256	Syae.g_00856	Syad.g_01133
OG0002257	Syae.g_00127	Syad.g_02107
OG0002258	Syae.g_02452	Syad.g_01068
OG0002259	Syae.g_02378	Syad.g_00981
OG0002260	Syae.g_00708	Syad.g_01434
OG0002277	Syae.g_01786	Syad.g_00241
OG0002279	Syae.g_01365	Syad.g_02803
OG0002280	Syae.g_02362	Syad.g_00959
OG0002287	Syae.g_01893	Syad.g_00426
OG0002295	Syae.g_00715	Syad.g_02334
OG0002296	Syae.g_02627	Syad.g_02304
OG0002297	Syae.g_00741	Syad.g_01385
OG0002298	Syae.g_00377	Syad.g_01730
OG0002299	Syae.g_00339	Syad.g_01777
OG0002300	Syae.g_00280	Syad.g_01983
OG0002301	Syae.g_01135	Syad.g_02589
OG0002302	Syae.g_02287	Syad.g_00880
OG0002303	Syae.g_02225	Syad.g_00791
OG0002304	Syae.g_02171	Syad.g_00738
OG0002305	Syae.g_01368	Syad.g_02806
OG0002306	Syae.g_01660	Syad.g_00105
OG0002307	Syae.g_01269	Syad.g_00966
OG0002308	Syae.g_00530	Syad.g_01898
OG0002309	Syae.g_00836	Syad.g_01232
OG0002329	Syae.g_01336	Syad.g_01317
OG0002329	Syae.g_02482, Syae.g_02604	Syad.g_01465, Syad.g_01466, Syad.g_03046
OG0002334	Syae.g_02660	Syad.g_02268
OG0002336	Syae.g_02533	Syad.g_02350
OG0002338	Syae.g_01891	Syad.g_00441
OG0002339	Syae.g_01881	Syad.g_00429
OG0002347	Syae.g_01195	Syad.g_02656
OG0002350	Syae.g_02183	Syad.g_00753
OG0002351	Syae.g_01933	Syad.g_00483
OG0002352	Syae.g_00910	Syad.g_01162
OG0002353	Syae.g_00508	Syad.g_01876
OG0002354	Syae.g_00361	Syad.g_01756
OG0002356	Syae.g_02503	Syad.g_02383
OG0002358	Syae.g_00996	Syad.g_02452
OG0002359	Syae.g_02619	Syad.g_02312
OG0002380	Syae.g_00141	Syad.g_02681
OG0002388	Syae.g_02507	Syad.g_02384, Syad.g_02375, Syad.g_00856
OG0002390	Syae.g_01483	Syad.g_02932
OG0002395	Syae.g_01939	Syad.g_00492
OG0002400	Syae.g_00721	Syad.g_01827
OG0002401	Syae.g_00909	Syad.g_01163
OG0002402	Syae.g_00808	Syad.g_01275
OG0002403	Syae.g_00679	Syad.g_01463
OG0002405	Syae.g_00313	Syad.g_01654
OG0002408	Syae.g_00137	Syad.g_02098
OG0002409	Syae.g_01611	Syad.g_00066
OG0002410	Syae.g_00182	Syad.g_02057
OG0002416	Syae.g_00724	Syad.g_02044
OG0002429	Syae.g_01339	Syad.g_02776
OG0002435	Syae.g_01002	Syad.g_02458
OG0002446	Syae.g_01337	Syad.g_02698
OG0002450	Syae.g_01700	Syad.g_00149
OG0002458	Syae.g_02486	Syad.g_01540
OG0002459	Syae.g_02484	Syad.g_01538
OG0002460	Syae.g_02483	Syad.g_01537
OG0002461	Syae.g_00172	Syad.g_01414
OG0002462	Syae.g_01258	Syad.g_02676
OG0002462	Syae.g_01256	Syad.g_02674
OG0002463	Syae.g_00395	Syad.g_00341
OG0002465	Syae.g_02069	Syad.g_00638, Syad.g_01117
OG0002465	Syae.g_01282	Syad.g_02726
OG0002467	Syae.g_00745	Syad.g_01379
OG0002469	Syae.g_00682	Syad.g_01459
OG0002470	Syae.g_00624	Syad.g_01543
OG0002471	Syae.g_00234	Syad.g_02048
OG0002472	Syae.g_01264	Syad.g_00841
OG0002473	Syae.g_01469	Syad.g_02919
OG0002475	Syae.g_02620	Syad.g_02311
OG0002487	Syae.g_00132	Syad.g_00850
OG0002488	Syae.g_01882	Syad.g_00430
OG0002519	Syae.g_01868	Syad.g_00413
OG0002521	Syae.g_01151	Syad.g_02611
OG0002522	Syae.g_01078	Syad.g_02536
OG0002523	Syae.g_00748	Syad.g_01376
OG0002524	Syae.g_00279	Syad.g_01984
OG0002525	Syae.g_00266	Syad.g_02010
OG0002526	Syae.g_00255	Syad.g_02030
OG0002530	Syae.g_00159	Syad.g_01853
OG0002531	Syae.g_00158	Syad.g_02052
OG0002533	Syae.g_02395	Syad.g_01004
OG0002534	Syae.g_02180	Syad.g_00747
OG0002535	Syae.g_02177	Syad.g_00744
OG0002536	Syae.g_02158	Syad.g_00727
OG0002538	Syae.g_01500	Syad.g_02950
OG0002539	Syae.g_01581	Syad.g_00006
OG0002540	Syae.g_02487	Syad.g_01541
OG0002542	Syae.g_01003	Syad.g_02459
OG0002543	Syae.g_01579	Syad.g_00004
OG0002544	Syae.g_00013, Syae.g_00193	Syad.g_02097
OG0002545	Syae.g_00283	Syad.g_01980
OG0002547	Syae.g_02500	Syad.g_02387
OG0002574	Syae.g_02508	Syad.g_02374
OG0002575	Syae.g_02506	Syad.g_02376
OG0002576	Syae.g_02505	Syad.g_02377
OG0002579	Syae.g_01421	Syad.g_02870
OG0002591	Syae.g_01069	Syad.g_02066
OG0002594	Syae.g_00249	Syad.g_02159
OG0002595	Syae.g_00746	Syad.g_01378
OG0002596	Syae.g_00861	Syad.g_01215
OG0002597	Syae.g_00285	Syad.g_01978
OG0002598	Syae.g_00284	Syad.g_01979
OG0002599	Syae.g_00256	Syad.g_02029
OG0002600	Syae.g_00228	Syad.g_02067
OG0002603	Syae.g_02054	Syad.g_02088
OG0002604	Syae.g_00128	Syad.g_02106
OG0002605	Syae.g_02182	Syad.g_00752
OG0002606	Syae.g_02488	Syad.g_01542
OG0002607	Syae.g_02531	Syad.g_02352
OG0002608	Syae.g_00777	Syad.g_01306
OG0002609	Syae.g_00855	Syad.g_01204
OG0002610	Syae.g_02190	Syad.g_00759
OG0002611	Syae.g_01870	Syad.g_00415
OG0002639	Syae.g_01476	Syad.g_02926
OG0002671	Syae.g_01169	Syad.g_02630
OG0002675	Syae.g_02068	Syad.g_00636
OG0002677	Syae.g_01995	Syad.g_00548
OG0002715	Syae.g_02676	Syad.g_02261
OG0002718	Syae.g_00343	Syad.g_02264
OG0002721	Syae.g_00879	Syad.g_01196
OG0002734	Syae.g_01010	Syad.g_02466
OG0002737	Syae.g_01030	Syad.g_02485
OG0002738	Syae.g_00644	Syad.g_01513
OG0002739	Syae.g_01104	Syad.g_01742, Syad.g_02548
OG0002740	Syae.g_01273	Syad.g_01141
OG0002741	Syae.g_00511	Syad.g_01879
OG0002742	Syae.g_00167	Syad.g_02076
OG0002744	Syae.g_00251	Syad.g_02032
OG0002746	Syae.g_00099	Syad.g_02129
OG0002747	Syae.g_00052	Syad.g_02173
OG0002748	Syae.g_02475	Syad.g_01099
OG0002749	Syae.g_02392	Syad.g_01001
OG0002750	Syae.g_02382	Syad.g_00986
OG0002751	Syae.g_02381	Syad.g_00985
OG0002752	Syae.g_01663	Syad.g_00116
OG0002754	Syae.g_02518	Syad.g_02365
OG0002759	Syae.g_00865	Syad.g_01990
OG0002787	Syae.g_00173	Syad.g_02064
OG0002788	Syae.g_00174	Syad.g_02063
OG0002789	Syae.g_00175	Syad.g_02062
OG0002790	Syae.g_00176	Syad.g_02061
OG0002791	Syae.g_00177	Syad.g_02060
OG0002792	Syae.g_00178	Syad.g_02059
OG0002793	Syae.g_00179	Syad.g_02058
OG0002796	Syae.g_00744	Syad.g_01380
OG0002851	Syae.g_00772	Syad.g_01313
OG0002852	Syae.g_00560	Syad.g_01951
OG0002853	Syae.g_00483	Syad.g_01838
OG0002856	Syae.g_02075	Syad.g_00643
OG0002858	Syae.g_00165	Syad.g_02686
OG0002859	Syae.g_00155	Syad.g_02055
OG0002860	Syae.g_00934	Syad.g_02215
OG0002861	Syae.g_00869	Syad.g_00844
OG0002862	Syae.g_02173	Syad.g_00739
OG0002867	Syae.g_00240	Syad.g_02040
OG0002869	Syae.g_00853	Syad.g_01206
OG0002943	Syae.g_01254	Syad.g_02672
OG0002944	Syae.g_01253	Syad.g_02671
OG0002945	Syae.g_01252	Syad.g_02670
OG0002946	Syae.g_01250	Syad.g_02668
OG0002947	Syae.g_01249	Syad.g_02667
OG0002948	Syae.g_01248	Syad.g_02666
OG0002949	Syae.g_01247	Syad.g_02665
OG0002950	Syae.g_01246	Syad.g_02664
OG0002954	Syae.g_01111	Syad.g_02555
OG0002955	Syae.g_01018	Syad.g_02474
OG0002956	Syae.g_01019	Syad.g_02475
OG0002957	Syae.g_01017	Syad.g_02473
OG0002958	Syae.g_01016	Syad.g_02472
OG0002962	Syae.g_00547	Syad.g_01914
OG0002964	Syae.g_00484	Syad.g_01839
OG0002969	Syae.g_00161	Syad.g_01855
OG0002970	Syae.g_00160	Syad.g_01854
OG0002974	Syae.g_02522	Syad.g_02361
OG0002977	Syae.g_01549	Syad.g_03004
OG0002980	Syae.g_02166	Syad.g_00733
OG0002981	Syae.g_02174	Syad.g_00740
OG0002986	Syae.g_00263	Syad.g_02022
OG0002987	Syae.g_00264	Syad.g_02021
OG0002988	Syae.g_00265	Syad.g_02020
OG0003103	Syae.g_01681	Syad.g_00132
OG0003105	Syae.g_00823	Syad.g_01248
OG0003106	Syae.g_00740	Syad.g_01389
OG0003108	Syae.g_00468	Syad.g_01814
OG0003110	Syae.g_00190	Syad.g_02071
OG0003113	Syae.g_00154	Syad.g_02056
OG0003115	Syae.g_00143	Syad.g_02091
OG0003116	Syae.g_00138	Syad.g_02095
OG0003117	Syae.g_00118	Syad.g_02118
OG0003118	Syae.g_00115	Syad.g_02120
OG0003121	Syae.g_02371	Syad.g_00974
OG0003129	Syae.g_00239	Syad.g_02041
OG0003138	Syae.g_00895	Syad.g_01179
OG0003143	Syae.g_00253	Syad.g_02031
OG0003208	Syae.g_02026	Syad.g_00581
OG0003208	Syae.g_02029	Syad.g_00334
OG0003259	Syae.g_01267	Syad.g_01959
OG0003266	Syae.g_00944	Syad.g_02239, Syad.g_01118
OG0003267	Syae.g_00756	Syad.g_01367
OG0003269	Syae.g_00870	Syad.g_01863
OG0003270	Syae.g_00864	Syad.g_01749
OG0003271	Syae.g_00262	Syad.g_02023
OG0003273	Syae.g_00164	Syad.g_02082
OG0003274	Syae.g_00119	Syad.g_02117
OG0003277	Syae.g_02370	Syad.g_00973
OG0003295	Syae.g_01682	Syad.g_00133
OG0003297	Syae.g_01603	Syad.g_01216
OG0003298	Syae.g_02254	Syad.g_00831
OG0003299	Syae.g_01634	Syad.g_00085
OG0003300	Syae.g_01636	Syad.g_00087
OG0003304	Syae.g_00196	Syad.g_02070
OG0003309	Syae.g_01009	Syad.g_02465
OG0003515	Syae.g_01241	Syad.g_00301
OG0003517	Syae.g_00798	Syad.g_01285
OG0003525	Syae.g_00153	Syad.g_01826
OG0003528	Syae.g_02265	Syad.g_00836
OG0003530	Syae.g_01607	Syad.g_00062
OG0003534	Syae.g_00675	Syad.g_01469
OG0003550	Syae.g_00448	Syad.g_01795
OG0003557	Syae.g_00738	Syad.g_01391
OG0003558	Syae.g_01635	Syad.g_00086
OG0003559	Syae.g_00778	Syad.g_01305
OG0003560	Syae.g_02497	Syad.g_01752
OG0003629	Syae.g_02028, Syae.g_02025	Syad.g_00580
OG0003820	Syae.g_01622	Syad.g_01192
OG0003837	Syae.g_00896	Syad.g_01178
OG0003844	Syae.g_00286	Syad.g_01388
OG0003845	Syae.g_00244	Syad.g_02033
OG0003846	Syae.g_02267	Syad.g_00967
OG0003853	Syae.g_01276	Syad.g_02685
OG0003864	Syae.g_01391	Syad.g_02836
OG0003896	Syae.g_02262	Syad.g_00834
OG0003898	Syae.g_01066	Syad.g_00056, Syad.g_02220
OG0003899	Syae.g_01633	Syad.g_00084
OG0003904	Syae.g_00033	Syad.g_02192
OG0003905	Syae.g_00032	Syad.g_02193
OG0003906	Syae.g_00031	Syad.g_02194
OG0003907	Syae.g_00030	Syad.g_02195
OG0003908	Syae.g_00728	Syad.g_02236
OG0004299	Syae.g_01286	Syad.g_02730
OG0004304	Syae.g_01012	Syad.g_02468
OG0004305	Syae.g_01011	Syad.g_02467
OG0004358	Syae.g_01508	Syad.g_02962
OG0004362	Syae.g_01792, Syae.g_01212	Syad.g_00291
OG0004372	Syae.g_00867	Syad.g_02278
OG0005075	Syae.g_02535	Syad.g_01334
OG0005076	Syae.g_00739	Syad.g_01390
OG0005083	Syae.g_00474	Syad.g_01829
OG0005084	Syae.g_00480	Syad.g_01833
OG0005091	Syae.g_00166	Syad.g_02077
OG0005093	Syae.g_02268	Syad.g_02096
OG0005096	Syae.g_01013	Syad.g_02469
OG0005097	Syae.g_01014	Syad.g_02470
OG0005098	Syae.g_01022	Syad.g_02477
OG0005100	Syae.g_01136	Syad.g_02590
OG0005908	Syae.g_00296	Syad.g_00854
OG0005923	Syae.g_01063	Syad.g_01347
OG0005966	Syae.g_01266	Syad.g_02217
