Orthogroup	Syae	Syaa
OG0001850	Syae.g_01320	Syaa.g_00337
OG0001851	Syae.g_01295	Syaa.g_00343
OG0001852	Syae.g_01294	Syaa.g_00344
OG0001853	Syae.g_01287	Syaa.g_00351
OG0001854	Syae.g_02237	Syaa.g_02109
OG0001856	Syae.g_01141	Syaa.g_00575
OG0001857	Syae.g_01138	Syaa.g_00578
OG0001858	Syae.g_01110	Syaa.g_00606
OG0001859	Syae.g_02289	Syaa.g_02069
OG0001860	Syae.g_02303	Syaa.g_02055
OG0001861	Syae.g_02316	Syaa.g_02044
OG0001862	Syae.g_02327	Syaa.g_02033
OG0001863	Syae.g_02332	Syaa.g_02028
OG0001864	Syae.g_02385	Syaa.g_01969
OG0001865	Syae.g_02451	Syaa.g_01901
OG0001866	Syae.g_02474	Syaa.g_01878
OG0001867	Syae.g_00024	Syaa.g_01681
OG0001868	Syae.g_00965	Syaa.g_00732
OG0001869	Syae.g_00926	Syaa.g_00764
OG0001870	Syae.g_00918	Syaa.g_00773
OG0001871	Syae.g_00913	Syaa.g_00778
OG0001872	Syae.g_00693	Syaa.g_00970
OG0001873	Syae.g_00643	Syaa.g_01023
OG0001874	Syae.g_00640	Syaa.g_01026
OG0001877	Syae.g_00763	Syaa.g_00908
OG0001878	Syae.g_00408	Syaa.g_01310
OG0001879	Syae.g_00402	Syaa.g_01316
OG0001880	Syae.g_00364	Syaa.g_01352
OG0001881	Syae.g_00363	Syaa.g_01354
OG0001882	Syae.g_00338	Syaa.g_01379
OG0001883	Syae.g_00333	Syaa.g_01384
OG0001884	Syae.g_00324	Syaa.g_01393
OG0001885	Syae.g_00309	Syaa.g_01407
OG0001886	Syae.g_00302	Syaa.g_01411
OG0001887	Syae.g_00566	Syaa.g_01103
OG0001888	Syae.g_00546	Syaa.g_01131
OG0001889	Syae.g_00505	Syaa.g_01186
OG0001890	Syae.g_00848	Syaa.g_00825
OG0001891	Syae.g_00852	Syaa.g_00821
OG0001892	Syae.g_00881	Syaa.g_00809
OG0001893	Syae.g_00055	Syaa.g_01654
OG0001894	Syae.g_00073	Syaa.g_01634, Syaa.g_01635
OG0001895	Syae.g_02684	Syaa.g_01756
OG0001896	Syae.g_01001	Syaa.g_00697
OG0001897	Syae.g_02202	Syaa.g_02172
OG0001898	Syae.g_02185	Syaa.g_02188
OG0001899	Syae.g_02113	Syaa.g_02261
OG0001900	Syae.g_01994	Syaa.g_00287
OG0001901	Syae.g_01993	Syaa.g_00286
OG0001902	Syae.g_01962	Syaa.g_00255
OG0001903	Syae.g_01953	Syaa.g_00246
OG0001904	Syae.g_01885	Syaa.g_00173
OG0001905	Syae.g_01875	Syaa.g_00161
OG0001906	Syae.g_01402	Syaa.g_02421
OG0001907	Syae.g_01419	Syaa.g_02441
OG0001908	Syae.g_01467	Syaa.g_02492
OG0001909	Syae.g_01480	Syaa.g_02503
OG0001910	Syae.g_01527	Syaa.g_02555
OG0001912	Syae.g_01576	Syaa.g_02602
OG0001913	Syae.g_01578	Syaa.g_02604
OG0001914	Syae.g_00633	Syaa.g_01033
OG0001915	Syae.g_01704	Syaa.g_02750
OG0001916	Syae.g_02326	Syaa.g_02034
OG0001917	Syae.g_00422	Syaa.g_01296
OG0001918	Syae.g_00235	Syaa.g_01473
OG0001924	Syae.g_00038	Syaa.g_01671
OG0001925	Syae.g_00037	Syaa.g_01672
OG0001926	Syae.g_00036	Syaa.g_01673
OG0001927	Syae.g_00035	Syaa.g_01674
OG0001929	Syae.g_01780	Syaa.g_00070
OG0001930	Syae.g_01073	Syaa.g_00633
OG0001931	Syae.g_01074	Syaa.g_00632
OG0001933	Syae.g_01366	Syaa.g_02383
OG0001934	Syae.g_01351	Syaa.g_02368
OG0001935	Syae.g_01292	Syaa.g_00346
OG0001936	Syae.g_00129	Syaa.g_01533
OG0001939	Syae.g_00271	Syaa.g_00912
OG0001940	Syae.g_02438	Syaa.g_01914
OG0001941	Syae.g_00970	Syaa.g_00727
OG0001943	Syae.g_00247	Syaa.g_01465
OG0001944	Syae.g_00282	Syaa.g_01433
OG0001946	Syae.g_00764	Syaa.g_00907
OG0001947	Syae.g_00811	Syaa.g_00859
OG0001948	Syae.g_00393	Syaa.g_01325
OG0001949	Syae.g_00373	Syaa.g_01344
OG0001950	Syae.g_00371	Syaa.g_01346
OG0001951	Syae.g_00362	Syaa.g_01355
OG0001952	Syae.g_00337	Syaa.g_01380
OG0001953	Syae.g_00336	Syaa.g_01381
OG0001954	Syae.g_00273	Syaa.g_01438
OG0001957	Syae.g_00060	Syaa.g_01649
OG0001958	Syae.g_00609	Syaa.g_01062
OG0001960	Syae.g_02537	Syaa.g_01836
OG0001961	Syae.g_02525	Syaa.g_01847
OG0001964	Syae.g_02048	Syaa.g_02335
OG0001965	Syae.g_00108	Syaa.g_01602
OG0001966	Syae.g_02000	Syaa.g_00292
OG0001967	Syae.g_01998	Syaa.g_00290
OG0001968	Syae.g_01997	Syaa.g_00289
OG0001969	Syae.g_01932	Syaa.g_00224
OG0001970	Syae.g_01404	Syaa.g_02423
OG0001971	Syae.g_01478	Syaa.g_02501
OG0001972	Syae.g_01540	Syaa.g_02567
OG0001974	Syae.g_01563	Syaa.g_02587
OG0001975	Syae.g_00634	Syaa.g_01032
OG0001976	Syae.g_00632	Syaa.g_01034
OG0001979	Syae.g_00760	Syaa.g_00911
OG0001980	Syae.g_02181	Syaa.g_02192
OG0001990	Syae.g_01674	Syaa.g_02721
OG0001991	Syae.g_00567	Syaa.g_01102
OG0001993	Syae.g_00040	Syaa.g_01669
OG0001994	Syae.g_00039	Syaa.g_01670
OG0001995	Syae.g_00747	Syaa.g_00925
OG0001996	Syae.g_01746	Syaa.g_00036
OG0001997	Syae.g_01341	Syaa.g_02356
OG0001999	Syae.g_01029	Syaa.g_00675
OG0002000	Syae.g_02353	Syaa.g_02004
OG0002001	Syae.g_01315	Syaa.g_02453
OG0002002	Syae.g_00692	Syaa.g_00971
OG0002005	Syae.g_02480	Syaa.g_01873
OG0002006	Syae.g_00812	Syaa.g_00858
OG0002007	Syae.g_00813	Syaa.g_00857
OG0002008	Syae.g_00406	Syaa.g_01312
OG0002009	Syae.g_00556	Syaa.g_01114
OG0002010	Syae.g_02622	Syaa.g_01804
OG0002011	Syae.g_00292	Syaa.g_02141
OG0002012	Syae.g_00287	Syaa.g_01427
OG0002014	Syae.g_01892, Syae.g_01162	Syaa.g_00187
OG0002015	Syae.g_01894	Syaa.g_00182
OG0002016	Syae.g_01520	Syaa.g_02551
OG0002017	Syae.g_01614	Syaa.g_02656
OG0002019	Syae.g_00294	Syaa.g_01419
OG0002020	Syae.g_01666	Syaa.g_02704
OG0002021	Syae.g_01664	Syaa.g_02703
OG0002022	Syae.g_01662	Syaa.g_02700
OG0002023	Syae.g_01661	Syaa.g_02699
OG0002024	Syae.g_01655	Syaa.g_02692
OG0002025	Syae.g_01084	Syaa.g_00610
OG0002038	Syae.g_00912	Syaa.g_00779
OG0002040	Syae.g_00897	Syaa.g_00793
OG0002044	Syae.g_00827	Syaa.g_00842
OG0002045	Syae.g_02521	Syaa.g_01850
OG0002049	Syae.g_02064	Syaa.g_02325
OG0002050	Syae.g_01988	Syaa.g_00281
OG0002051	Syae.g_01464	Syaa.g_02489
OG0002054	Syae.g_01654	Syaa.g_02691
OG0002055	Syae.g_01657	Syaa.g_02695
OG0002056	Syae.g_01952	Syaa.g_00245
OG0002063	Syae.g_00714	Syaa.g_00949
OG0002106	Syae.g_00444	Syaa.g_02085
OG0002107	Syae.g_00156	Syaa.g_01544
OG0002112	Syae.g_01941	Syaa.g_00234
OG0002115	Syae.g_01155	Syaa.g_00561
OG0002116	Syae.g_01129	Syaa.g_00586
OG0002117	Syae.g_00905	Syaa.g_00784
OG0002119	Syae.g_01515	Syaa.g_02546
OG0002120	Syae.g_00270	Syaa.g_01440
OG0002121	Syae.g_00184	Syaa.g_01513
OG0002123	Syae.g_00467	Syaa.g_01241
OG0002124	Syae.g_00873	Syaa.g_00820
OG0002125	Syae.g_02539	Syaa.g_01828, Syaa.g_01831
OG0002126	Syae.g_01898	Syaa.g_00185
OG0002127	Syae.g_01418	Syaa.g_02440
OG0002128	Syae.g_00635	Syaa.g_01031
OG0002129	Syae.g_02639	Syaa.g_01787
OG0002130	Syae.g_00959	Syaa.g_00737
OG0002132	Syae.g_01658	Syaa.g_02696
OG0002133	Syae.g_01656	Syaa.g_02694, Syaa.g_02693
OG0002134	Syae.g_01846	Syaa.g_00139
OG0002135	Syae.g_01193	Syaa.g_00520
OG0002136	Syae.g_01192	Syaa.g_00521
OG0002138	Syae.g_00758	Syaa.g_00913
OG0002139	Syae.g_00707	Syaa.g_00956
OG0002140	Syae.g_00220	Syaa.g_01503
OG0002141	Syae.g_00114	Syaa.g_01596
OG0002142	Syae.g_02678	Syaa.g_01760
OG0002143	Syae.g_02224	Syaa.g_02144
OG0002144	Syae.g_02070	Syaa.g_02319
OG0002157	Syae.g_01940	Syaa.g_00232
OG0002158	Syae.g_01942	Syaa.g_00235
OG0002160	Syae.g_00749	Syaa.g_00923
OG0002162	Syae.g_02432	Syaa.g_01921
OG0002166	Syae.g_00754	Syaa.g_00917
OG0002168	Syae.g_00810	Syaa.g_00861
OG0002170	Syae.g_02188	Syaa.g_02186
OG0002171	Syae.g_01901	Syaa.g_00189
OG0002173	Syae.g_01511	Syaa.g_02544
OG0002178	Syae.g_01659	Syaa.g_02697
OG0002179	Syae.g_01872	Syaa.g_00158
OG0002180	Syae.g_01961	Syaa.g_00254
OG0002181	Syae.g_01991	Syaa.g_00284
OG0002182	Syae.g_02010	Syaa.g_00302
OG0002183	Syae.g_01331	Syaa.g_00326
OG0002184	Syae.g_01328	Syaa.g_00329
OG0002185	Syae.g_01321	Syaa.g_00336
OG0002186	Syae.g_01191	Syaa.g_00522
OG0002187	Syae.g_01190	Syaa.g_00523
OG0002188	Syae.g_01158	Syaa.g_00558
OG0002189	Syae.g_01157	Syaa.g_00559
OG0002190	Syae.g_01116	Syaa.g_00600
OG0002191	Syae.g_00999	Syaa.g_00699
OG0002193	Syae.g_00743	Syaa.g_00929
OG0002194	Syae.g_00703	Syaa.g_00960
OG0002195	Syae.g_00570	Syaa.g_01099
OG0002196	Syae.g_00535	Syaa.g_01141
OG0002197	Syae.g_00396	Syaa.g_01322
OG0002198	Syae.g_00094	Syaa.g_01613
OG0002199	Syae.g_00089	Syaa.g_01618
OG0002200	Syae.g_02652	Syaa.g_01774
OG0002201	Syae.g_02472	Syaa.g_01880
OG0002202	Syae.g_02471	Syaa.g_01881
OG0002203	Syae.g_02470	Syaa.g_01882
OG0002204	Syae.g_02453	Syaa.g_01899
OG0002205	Syae.g_02437	Syaa.g_01916
OG0002206	Syae.g_02423	Syaa.g_01930
OG0002207	Syae.g_02413	Syaa.g_01940
OG0002208	Syae.g_02302	Syaa.g_02056
OG0002209	Syae.g_02200	Syaa.g_02174
OG0002210	Syae.g_02152	Syaa.g_02220
OG0002211	Syae.g_02117	Syaa.g_02257
OG0002212	Syae.g_01555	Syaa.g_02579
OG0002213	Syae.g_01559	Syaa.g_02583
OG0002214	Syae.g_01690	Syaa.g_02736
OG0002225	Syae.g_00157	Syaa.g_01543
OG0002227	Syae.g_01585	Syaa.g_02611
OG0002230	Syae.g_01015	Syaa.g_00686
OG0002233	Syae.g_00479	Syaa.g_01209
OG0002234	Syae.g_00140	Syaa.g_01574
OG0002237	Syae.g_00067	Syaa.g_01641
OG0002242	Syae.g_01900	Syaa.g_00188
OG0002244	Syae.g_00191	Syaa.g_02136
OG0002245	Syae.g_02226	Syaa.g_02142
OG0002247	Syae.g_02430	Syaa.g_01923
OG0002248	Syae.g_00768	Syaa.g_00903
OG0002250	Syae.g_01332	Syaa.g_00325
OG0002251	Syae.g_01112	Syaa.g_00604
OG0002252	Syae.g_01024	Syaa.g_00680
OG0002253	Syae.g_00949	Syaa.g_00747
OG0002254	Syae.g_00435	Syaa.g_01282
OG0002255	Syae.g_00381	Syaa.g_01336
OG0002256	Syae.g_00856	Syaa.g_01426
OG0002257	Syae.g_00127	Syaa.g_01585
OG0002258	Syae.g_02452	Syaa.g_01900
OG0002259	Syae.g_02378	Syaa.g_01976
OG0002279	Syae.g_01365	Syaa.g_02382
OG0002280	Syae.g_02362	Syaa.g_01994
OG0002285	Syae.g_00329	Syaa.g_01388
OG0002295	Syae.g_00715	Syaa.g_00385
OG0002296	Syae.g_02627	Syaa.g_01799
OG0002297	Syae.g_00741	Syaa.g_00932
OG0002298	Syae.g_00377	Syaa.g_01340
OG0002299	Syae.g_00339	Syaa.g_01378
OG0002300	Syae.g_00280	Syaa.g_01435
OG0002301	Syae.g_01135	Syaa.g_01648
OG0002302	Syae.g_02287	Syaa.g_02071
OG0002303	Syae.g_02225	Syaa.g_02143
OG0002305	Syae.g_01368	Syaa.g_02385
OG0002306	Syae.g_01660	Syaa.g_02698
OG0002334	Syae.g_02660	Syaa.g_01766
OG0002336	Syae.g_02533	Syaa.g_01840
OG0002337	Syae.g_01976	Syaa.g_00269
OG0002338	Syae.g_01891	Syaa.g_00184
OG0002339	Syae.g_01881	Syaa.g_00169
OG0002347	Syae.g_01195	Syaa.g_00512
OG0002350	Syae.g_02183	Syaa.g_02190
OG0002351	Syae.g_01933	Syaa.g_00225
OG0002352	Syae.g_00910	Syaa.g_00781
OG0002353	Syae.g_00508	Syaa.g_01167
OG0002354	Syae.g_00361	Syaa.g_01356
OG0002356	Syae.g_02503	Syaa.g_01854
OG0002374	Syae.g_00669	Syaa.g_00991
OG0002381	Syae.g_01314	Syaa.g_02454
OG0002395	Syae.g_01939	Syaa.g_00231
OG0002396	Syae.g_02090	Syaa.g_02284
OG0002401	Syae.g_00909	Syaa.g_00782
OG0002402	Syae.g_00808	Syaa.g_00863
OG0002403	Syae.g_00679	Syaa.g_00983
OG0002405	Syae.g_00313	Syaa.g_01403
OG0002406	Syae.g_00152	Syaa.g_01558
OG0002408	Syae.g_00137	Syaa.g_01577
OG0002409	Syae.g_01611	Syaa.g_02652
OG0002410	Syae.g_00182	Syaa.g_02729
OG0002416	Syae.g_00724	Syaa.g_01538
OG0002435	Syae.g_01002	Syaa.g_00696
OG0002445	Syae.g_02601	Syaa.g_02306
OG0002450	Syae.g_01700	Syaa.g_02746
OG0002452	Syae.g_01669	Syaa.g_02707
OG0002458	Syae.g_02486	Syaa.g_02684
OG0002459	Syae.g_02484	Syaa.g_02682
OG0002460	Syae.g_02483	Syaa.g_02681
OG0002461	Syae.g_00172	Syaa.g_01495
OG0002462	Syae.g_01258	Syaa.g_00424
OG0002462	Syae.g_01256	Syaa.g_00426
OG0002463	Syae.g_00395	Syaa.g_00112
OG0002464	Syae.g_01319	Syaa.g_00338
OG0002465	Syae.g_02069	Syaa.g_02320
OG0002465	Syae.g_01282	Syaa.g_00356
OG0002466	Syae.g_01055	Syaa.g_00645
OG0002467	Syae.g_00745	Syaa.g_00927
OG0002468	Syae.g_00705	Syaa.g_00958
OG0002469	Syae.g_00682	Syaa.g_00980
OG0002470	Syae.g_00624	Syaa.g_01037
OG0002471	Syae.g_00234	Syaa.g_01474
OG0002472	Syae.g_01264	Syaa.g_01511
OG0002473	Syae.g_01469	Syaa.g_02494
OG0002488	Syae.g_01882	Syaa.g_00170
OG0002496	Syae.g_02256	Syaa.g_02096
OG0002506	Syae.g_01623	Syaa.g_00878
OG0002519	Syae.g_01868	Syaa.g_00155
OG0002520	Syae.g_01176	Syaa.g_00537
OG0002521	Syae.g_01151	Syaa.g_00565
OG0002522	Syae.g_01078	Syaa.g_00630
OG0002523	Syae.g_00748	Syaa.g_00924
OG0002524	Syae.g_00279	Syaa.g_01436
OG0002525	Syae.g_00266	Syaa.g_01444
OG0002526	Syae.g_00255	Syaa.g_01462
OG0002527	Syae.g_00232	Syaa.g_01484
OG0002528	Syae.g_00230	Syaa.g_01486
OG0002530	Syae.g_00159	Syaa.g_01541
OG0002531	Syae.g_00158	Syaa.g_01542
OG0002533	Syae.g_02395	Syaa.g_01956
OG0002534	Syae.g_02180	Syaa.g_02193
OG0002535	Syae.g_02177	Syaa.g_02196
OG0002536	Syae.g_02158	Syaa.g_02214
OG0002538	Syae.g_01500	Syaa.g_02533
OG0002539	Syae.g_01581	Syaa.g_02606
OG0002540	Syae.g_02487	Syaa.g_02685
OG0002569	Syae.g_02257	Syaa.g_02095
OG0002570	Syae.g_02259	Syaa.g_02093
OG0002591	Syae.g_01069	Syaa.g_01536
OG0002594	Syae.g_00249	Syaa.g_00413
OG0002595	Syae.g_00746	Syaa.g_00926
OG0002596	Syae.g_00861	Syaa.g_01175
OG0002597	Syae.g_00285	Syaa.g_01431
OG0002598	Syae.g_00284	Syaa.g_01432
OG0002599	Syae.g_00256	Syaa.g_01450
OG0002600	Syae.g_00228	Syaa.g_01483
OG0002601	Syae.g_00231	Syaa.g_01485
OG0002602	Syae.g_00102	Syaa.g_01528
OG0002603	Syae.g_02054	Syaa.g_01569
OG0002604	Syae.g_00128	Syaa.g_01584
OG0002605	Syae.g_02182	Syaa.g_02191
OG0002606	Syae.g_02488	Syaa.g_02686
OG0002641	Syae.g_02255	Syaa.g_02097
OG0002642	Syae.g_02258	Syaa.g_02094
OG0002671	Syae.g_01169	Syaa.g_00545, Syaa.g_00544
OG0002672	Syae.g_00623	Syaa.g_01038
OG0002673	Syae.g_00126	Syaa.g_01490
OG0002674	Syae.g_02141	Syaa.g_02232
OG0002675	Syae.g_02068	Syaa.g_02322
OG0002676	Syae.g_01675	Syaa.g_02722
OG0002721	Syae.g_00879	Syaa.g_00813
OG0002731	Syae.g_01114	Syaa.g_02655
OG0002734	Syae.g_01010	Syaa.g_00689
OG0002735	Syae.g_01857	Syaa.g_00147, Syaa.g_00146
OG0002737	Syae.g_01030	Syaa.g_00674
OG0002738	Syae.g_00644	Syaa.g_01022
OG0002739	Syae.g_01104	Syaa.g_01046
OG0002740	Syae.g_01273	Syaa.g_01128
OG0002741	Syae.g_00511	Syaa.g_01164
OG0002742	Syae.g_00167	Syaa.g_01217
OG0002743	Syae.g_00334	Syaa.g_01383
OG0002744	Syae.g_00251	Syaa.g_01463
OG0002745	Syae.g_00116	Syaa.g_01594
OG0002746	Syae.g_00099	Syaa.g_01607
OG0002747	Syae.g_00052	Syaa.g_01657
OG0002748	Syae.g_02475	Syaa.g_01877
OG0002749	Syae.g_02392	Syaa.g_01959
OG0002750	Syae.g_02382	Syaa.g_01972
OG0002751	Syae.g_02381	Syaa.g_01973
OG0002752	Syae.g_01663	Syaa.g_02701
OG0002787	Syae.g_00173	Syaa.g_01554
OG0002788	Syae.g_00174	Syaa.g_01553
OG0002789	Syae.g_00175	Syaa.g_01552
OG0002790	Syae.g_00176	Syaa.g_01551
OG0002791	Syae.g_00177	Syaa.g_01550
OG0002792	Syae.g_00178	Syaa.g_01549
OG0002793	Syae.g_00179	Syaa.g_01548
OG0002796	Syae.g_00744	Syaa.g_00928
OG0002843	Syae.g_02560	Syaa.g_01232, Syaa.g_01454
OG0002848	Syae.g_00729	Syaa.g_00402, Syaa.g_01226, Syaa.g_01222
OG0002850	Syae.g_01070	Syaa.g_00637, Syaa.g_00636
OG0002851	Syae.g_00772	Syaa.g_00898
OG0002852	Syae.g_00560	Syaa.g_01110, Syaa.g_01109
OG0002853	Syae.g_00483	Syaa.g_01206
OG0002855	Syae.g_00319	Syaa.g_01398
OG0002856	Syae.g_02075	Syaa.g_01417
OG0002858	Syae.g_00165	Syaa.g_01534
OG0002859	Syae.g_00155	Syaa.g_01545
OG0002860	Syae.g_00934	Syaa.g_01692
OG0002861	Syae.g_00869	Syaa.g_01865
OG0002862	Syae.g_02173	Syaa.g_02201
OG0002892	Syae.g_00180	Syaa.g_01547
OG0002935	Syae.g_01807	Syaa.g_00090
OG0002943	Syae.g_01254	Syaa.g_00428
OG0002944	Syae.g_01253	Syaa.g_00429
OG0002945	Syae.g_01252	Syaa.g_00430
OG0002946	Syae.g_01250	Syaa.g_00432
OG0002947	Syae.g_01249	Syaa.g_00433
OG0002948	Syae.g_01248	Syaa.g_00434
OG0002949	Syae.g_01247	Syaa.g_00435
OG0002950	Syae.g_01246	Syaa.g_00436
OG0002951	Syae.g_01097	Syaa.g_00621
OG0002954	Syae.g_01111	Syaa.g_00605
OG0002955	Syae.g_01018	Syaa.g_00665
OG0002956	Syae.g_01019	Syaa.g_00683
OG0002957	Syae.g_01017	Syaa.g_00684
OG0002958	Syae.g_01016	Syaa.g_00685
OG0002961	Syae.g_00639	Syaa.g_01027
OG0002962	Syae.g_00547	Syaa.g_01124
OG0002963	Syae.g_00723	Syaa.g_01126
OG0002964	Syae.g_00484	Syaa.g_01205
OG0002965	Syae.g_00311	Syaa.g_01405
OG0002966	Syae.g_00186	Syaa.g_01510
OG0002967	Syae.g_00185	Syaa.g_01512
OG0002969	Syae.g_00161	Syaa.g_01539
OG0002970	Syae.g_00160	Syaa.g_01540
OG0002973	Syae.g_00863	Syaa.g_01745
OG0002974	Syae.g_02522	Syaa.g_01849
OG0002977	Syae.g_01549	Syaa.g_02573
OG0002978	Syae.g_01263	Syaa.g_02626
OG0003046	Syae.g_02027	Syaa.g_00319
OG0003100	Syae.g_01099, Syae.g_01098	Syaa.g_00620
OG0003102	Syae.g_01201	Syaa.g_00514
OG0003103	Syae.g_01681	Syaa.g_00554, Syaa.g_02508
OG0003104	Syae.g_00306	Syaa.g_02610, Syaa.g_00811
OG0003105	Syae.g_00823	Syaa.g_00845
OG0003106	Syae.g_00740	Syaa.g_00933
OG0003108	Syae.g_00468	Syaa.g_01240
OG0003110	Syae.g_00190	Syaa.g_01507
OG0003113	Syae.g_00154	Syaa.g_01555
OG0003115	Syae.g_00143	Syaa.g_01572
OG0003116	Syae.g_00138	Syaa.g_01575
OG0003117	Syae.g_00118	Syaa.g_01593
OG0003118	Syae.g_00115	Syaa.g_01595
OG0003119	Syae.g_00028	Syaa.g_01677
OG0003121	Syae.g_02371	Syaa.g_01983
OG0003208	Syae.g_02026	Syaa.g_00321
OG0003259	Syae.g_01267	Syaa.g_00393
OG0003262	Syae.g_01203	Syaa.g_00515
OG0003265	Syae.g_01071	Syaa.g_00635
OG0003266	Syae.g_00944	Syaa.g_00752
OG0003267	Syae.g_00756	Syaa.g_00915
OG0003269	Syae.g_00870	Syaa.g_01215
OG0003270	Syae.g_00864	Syaa.g_01428
OG0003271	Syae.g_00262	Syaa.g_01445
OG0003272	Syae.g_00858	Syaa.g_01516
OG0003273	Syae.g_00164	Syaa.g_01535
OG0003274	Syae.g_00119	Syaa.g_01592
OG0003276	Syae.g_00227	Syaa.g_01710
OG0003277	Syae.g_02370	Syaa.g_01984
OG0003514	Syae.g_01864	Syaa.g_00422
OG0003515	Syae.g_01241	Syaa.g_00441
OG0003516	Syae.g_01236	Syaa.g_00446, Syaa.g_00449
OG0003517	Syae.g_00798	Syaa.g_00873
OG0003520	Syae.g_01259	Syaa.g_01425
OG0003522	Syae.g_00218	Syaa.g_01504
OG0003523	Syae.g_00187	Syaa.g_01509
OG0003525	Syae.g_00153	Syaa.g_01557
OG0003526	Syae.g_00111	Syaa.g_01599
OG0003527	Syae.g_00274	Syaa.g_02081
OG0003528	Syae.g_02265	Syaa.g_02086
OG0003529	Syae.g_01275	Syaa.g_02628
OG0003530	Syae.g_01607	Syaa.g_02648
OG0003629	Syae.g_02028, Syae.g_02025	Syaa.g_00320
OG0003820	Syae.g_01622	Syaa.g_00808
OG0003835	Syae.g_01102	Syaa.g_00616
OG0003836	Syae.g_01101	Syaa.g_00617
OG0003837	Syae.g_00896	Syaa.g_00794
OG0003838	Syae.g_01514	Syaa.g_00935, Syaa.g_02507, Syaa.g_02569
OG0003839	Syae.g_00711	Syaa.g_00954
OG0003840	Syae.g_00690	Syaa.g_00973
OG0003844	Syae.g_00286	Syaa.g_01430
OG0003845	Syae.g_00244	Syaa.g_01464
OG0003846	Syae.g_02267	Syaa.g_01478
OG0003849	Syae.g_00163	Syaa.g_01537
OG0003853	Syae.g_01276	Syaa.g_01751
OG0003855	Syae.g_01260	Syaa.g_01869
OG0003861	Syae.g_02572, Syae.g_02541	Syaa.g_02300
OG0003864	Syae.g_01391	Syaa.g_02411
OG0004299	Syae.g_01286	Syaa.g_00352
OG0004301	Syae.g_01239	Syaa.g_00443
OG0004303	Syae.g_01202	Syaa.g_00516
OG0004304	Syae.g_01012	Syaa.g_00687
OG0004305	Syae.g_01011	Syaa.g_00688
OG0004312	Syae.g_00222	Syaa.g_01501
OG0004314	Syae.g_00181	Syaa.g_01546
OG0004315	Syae.g_00034	Syaa.g_01675
OG0004316	Syae.g_00015	Syaa.g_01690
OG0004981	Syae.g_00670	Syaa.g_00990
OG0004988	Syae.g_02263	Syaa.g_02087
OG0005738	Syae.g_01243	Syaa.g_00439
OG0005740	Syae.g_00770	Syaa.g_00900
OG0005742	Syae.g_00688	Syaa.g_00974
OG0005745	Syae.g_01304	Syaa.g_01250
OG0005750	Syae.g_00147	Syaa.g_01475
OG0005752	Syae.g_00106	Syaa.g_01604
OG0005754	Syae.g_02481	Syaa.g_01872
OG0005760	Syae.g_02271	Syaa.g_02330
OG0005764	Syae.g_01691	Syaa.g_02737
