Orthogroup	Syaq	Syar
OG0001950	Syaq.g_02496	Syar.g_02526
OG0001951	Syaq.g_02487	Syar.g_02537
OG0001952	Syaq.g_02463	Syar.g_00679
OG0001953	Syaq.g_02462	Syar.g_00680
OG0001954	Syaq.g_02716	Syar.g_02066
OG0001957	Syaq.g_02070	Syar.g_02242
OG0001958	Syaq.g_02238	Syar.g_02471
OG0001960	Syaq.g_00437	Syar.g_01278
OG0001961	Syaq.g_00447	Syar.g_01268
OG0001964	Syaq.g_00678	Syar.g_00131
OG0001966	Syaq.g_00732	Syar.g_00194
OG0001967	Syaq.g_00734	Syar.g_00196
OG0001968	Syaq.g_00735	Syar.g_00197
OG0001969	Syaq.g_00861	Syar.g_00827
OG0001970	Syaq.g_01449	Syar.g_00059
OG0001971	Syaq.g_01377	Syar.g_01012
OG0001972	Syaq.g_01297	Syar.g_00916
OG0001974	Syaq.g_01268	Syar.g_00325
OG0001975	Syaq.g_02169	Syar.g_02236
OG0001976	Syaq.g_02167	Syar.g_02238
OG0001979	Syaq.g_02581	Syar.g_00404, Syar.g_01841
OG0001980	Syaq.g_00565	Syar.g_01111
OG0001991	Syaq.g_00123, Syaq.g_00126, Syaq.g_02278	Syar.g_01636
OG0001993	Syaq.g_02040	Syar.g_02674
OG0001994	Syaq.g_02039	Syar.g_02673
OG0001996	Syaq.g_01116	Syar.g_00502
OG0001997	Syaq.g_01509	Syar.g_03095
OG0001999	Syaq.g_01624	Syar.g_02142, Syar.g_02981
OG0002002	Syaq.g_00161	Syar.g_01714
OG0002003	Syaq.g_02584	Syar.g_02127
OG0002004	Syaq.g_01894	Syar.g_00361
OG0002006	Syaq.g_02698	Syar.g_01380
OG0002007	Syaq.g_02699	Syar.g_01994, Syar.g_01381
OG0002008	Syaq.g_02530	Syar.g_02491
OG0002009	Syaq.g_02303	Syar.g_02604
OG0002010	Syaq.g_00404	Syar.g_01406
OG0002011	Syaq.g_00521, Syaq.g_01903	Syar.g_00966
OG0002013	Syaq.g_01537	Syar.g_03062
OG0002015	Syaq.g_00961	Syar.g_00280
OG0002016	Syaq.g_01317	Syar.g_00944
OG0002019	Syaq.g_00994	Syar.g_00615
OG0002025	Syaq.g_00348	Syar.g_02744, Syar.g_00800
OG0002025	Syaq.g_01518	Syar.g_02704
OG0002038	Syaq.g_00237	Syar.g_02839
OG0002039	Syaq.g_00223	Syar.g_03221
OG0002040	Syaq.g_00222	Syar.g_02140
OG0002041	Syaq.g_02513	Syar.g_02508
OG0002042	Syaq.g_02492	Syar.g_02530
OG0002043	Syaq.g_02440	Syar.g_02580
OG0002045	Syaq.g_00449	Syar.g_01265
OG0002046	Syaq.g_00452	Syar.g_01258
OG0002047	Syaq.g_00532	Syar.g_01160
OG0002048	Syaq.g_00583	Syar.g_01092
OG0002049	Syaq.g_00668	Syar.g_01016
OG0002051	Syaq.g_01388	Syar.g_00116
OG0002053	Syaq.g_02548	Syar.g_01842
OG0002056	Syaq.g_00780	Syar.g_00243, Syar.g_00242
OG0002113	Syaq.g_01112	Syar.g_00507
OG0002116	Syaq.g_01704	Syar.g_02897
OG0002119	Syaq.g_01329	Syar.g_00950
OG0002120	Syaq.g_02714	Syar.g_01671
OG0002121	Syaq.g_01890	Syar.g_01318
OG0002123	Syaq.g_00028	Syar.g_01489, Syar.g_01579
OG0002125	Syaq.g_00022	Syar.g_01280
OG0002126	Syaq.g_00960, Syaq.g_02553	Syar.g_00271
OG0002129	Syaq.g_00388	Syar.g_02862
OG0002130	Syaq.g_00295	Syar.g_02775
OG0002134	Syaq.g_01011	Syar.g_00257
OG0002135	Syaq.g_01645	Syar.g_02966
OG0002136	Syaq.g_01646	Syar.g_02965
OG0002137	Syaq.g_00349	Syar.g_00799
OG0002137	Syaq.g_01889	Syar.g_02703
OG0002138	Syaq.g_02128	Syar.g_02036
OG0002139	Syaq.g_00145	Syar.g_01729
OG0002142	Syaq.g_00357	Syar.g_02820
OG0002143	Syaq.g_00524	Syar.g_00969, Syar.g_00890
OG0002144	Syaq.g_00661	Syar.g_01020
OG0002159	Syaq.g_01041	Syar.g_03094
OG0002160	Syaq.g_02573	Syar.g_03003
OG0002162	Syaq.g_01959	Syar.g_03193
OG0002163	Syaq.g_01238	Syar.g_00383
OG0002167	Syaq.g_01536	Syar.g_01875
OG0002168	Syaq.g_02696	Syar.g_01378
OG0002169	Syaq.g_00533	Syar.g_01159
OG0002171	Syaq.g_00956	Syar.g_00263
OG0002173	Syaq.g_01331	Syar.g_00952
OG0002174	Syaq.g_01219	Syar.g_00707
OG0002179	Syaq.g_00985	Syar.g_00660
OG0002180	Syaq.g_00771	Syar.g_00233
OG0002181	Syaq.g_00740	Syar.g_00204
OG0002182	Syaq.g_00722	Syar.g_02901
OG0002183	Syaq.g_01527	Syar.g_03083, Syar.g_03082
OG0002184	Syaq.g_01531	Syar.g_03078
OG0002185	Syaq.g_01541	Syar.g_03056
OG0002186	Syaq.g_01647	Syar.g_02964
OG0002187	Syaq.g_01648	Syar.g_02963
OG0002188	Syaq.g_01677	Syar.g_02924
OG0002189	Syaq.g_01678	Syar.g_02923
OG0002190	Syaq.g_01718	Syar.g_02883
OG0002191	Syaq.g_00507	Syar.g_02078
OG0002192	Syaq.g_00221	Syar.g_01950, Syar.g_03209
OG0002193	Syaq.g_02571	Syar.g_01384
OG0002194	Syaq.g_00149	Syar.g_01726
OG0002195	Syaq.g_02274	Syar.g_01611, Syar.g_03152
OG0002196	Syaq.g_02326	Syar.g_02625
OG0002197	Syaq.g_02519	Syar.g_02501
OG0002199	Syaq.g_02101	Syar.g_02432
OG0002200	Syaq.g_00373	Syar.g_02808
OG0002201	Syaq.g_02002	Syar.g_02176
OG0002202	Syaq.g_02001	Syar.g_02177
OG0002203	Syaq.g_02000	Syar.g_02178
OG0002204	Syaq.g_01982	Syar.g_02196
OG0002205	Syaq.g_01964	Syar.g_02293
OG0002206	Syaq.g_01952	Syar.g_02303
OG0002207	Syaq.g_01942	Syar.g_02313
OG0002208	Syaq.g_01766	Syar.g_01464
OG0002209	Syaq.g_00551	Syar.g_01126
OG0002210	Syaq.g_00574	Syar.g_01101
OG0002211	Syaq.g_00615	Syar.g_01065
OG0002212	Syaq.g_01276	Syar.g_00896
OG0002213	Syaq.g_01272	Syar.g_00312, Syar.g_03307
OG0002214	Syaq.g_01173	Syar.g_00449
OG0002231	Syaq.g_00286	Syar.g_02338
OG0002233	Syaq.g_02109	Syar.g_00265
OG0002235	Syaq.g_02321	Syar.g_02621
OG0002236	Syaq.g_02225	Syar.g_00871
OG0002238	Syaq.g_00135	Syar.g_00738
OG0002241	Syaq.g_00453	Syar.g_01257
OG0002242	Syaq.g_00957	Syar.g_00279
OG0002243	Syaq.g_01280	Syar.g_03030
OG0002245	Syaq.g_00522	Syar.g_00967
OG0002248	Syaq.g_02591	Syar.g_01693
OG0002250	Syaq.g_01526	Syar.g_03084
OG0002251	Syaq.g_01721	Syar.g_02880
OG0002252	Syaq.g_01629	Syar.g_00694
OG0002253	Syaq.g_00285	Syar.g_02770
OG0002254	Syaq.g_00050	Syar.g_01556
OG0002255	Syaq.g_02505	Syar.g_02518
OG0002258	Syaq.g_01981	Syar.g_02197
OG0002259	Syaq.g_01842	Syar.g_02350
OG0002260	Syaq.g_00144	Syar.g_01730
OG0002277	Syaq.g_01075	Syar.g_00541
OG0002280	Syaq.g_01828	Syar.g_02685
OG0002281	Syaq.g_01965	Syar.g_02291
OG0002289	Syaq.g_00455	Syar.g_01255
OG0002292	Syaq.g_01366	Syar.g_01001
OG0002296	Syaq.g_00399	Syar.g_01411
OG0002299	Syaq.g_02465	Syar.g_00970
OG0002300	Syaq.g_01864	Syar.g_01877
OG0002303	Syaq.g_00523	Syar.g_00968
OG0002305	Syaq.g_01482	Syar.g_03125
OG0002306	Syaq.g_01210	Syar.g_00699
OG0002308	Syaq.g_02331	Syar.g_02935, Syar.g_02630
OG0002309	Syaq.g_02384	Syar.g_01814
OG0002328	Syaq.g_01504	Syar.g_03100
OG0002330	Syaq.g_02597	Syar.g_02675
OG0002332	Syaq.g_00134	Syar.g_00739
OG0002333	Syaq.g_00136	Syar.g_00737
OG0002343	Syaq.g_00713	Syar.g_00158
OG0002349	Syaq.g_01615	Syar.g_02990
OG0002351	Syaq.g_00860	Syar.g_00829
OG0002354	Syaq.g_02486	Syar.g_02538
OG0002358	Syaq.g_00503	Syar.g_03073
OG0002359	Syaq.g_00407	Syar.g_01404
OG0002364	Syaq.g_02439	Syar.g_02581
OG0002375	Syaq.g_00479	Syar.g_02713, Syar.g_02699, Syar.g_02697
OG0002382	Syaq.g_01781	Syar.g_01478
OG0002390	Syaq.g_01371, Syaq.g_01372	Syar.g_01008
OG0002391	Syaq.g_01461	Syar.g_00047
OG0002394	Syaq.g_01285	Syar.g_00901
OG0002396	Syaq.g_00642	Syar.g_01039
OG0002402	Syaq.g_02694	Syar.g_01376
OG0002405	Syaq.g_02435	Syar.g_02584
OG0002406	Syaq.g_01886	Syar.g_02853
OG0002408	Syaq.g_01876	Syar.g_02212
OG0002409	Syaq.g_01223	Syar.g_00702
OG0002410	Syaq.g_01180	Syar.g_00441
OG0002411	Syaq.g_02375	Syar.g_02480
OG0002412	Syaq.g_00936	Syar.g_01319
OG0002430	Syaq.g_01832	Syar.g_02681
OG0002431	Syaq.g_01831	Syar.g_02682
OG0002445	Syaq.g_00021	Syar.g_01281
OG0002447	Syaq.g_00454	Syar.g_01256
OG0002466	Syaq.g_01599	Syar.g_03004
OG0002468	Syaq.g_00147	Syar.g_01444
OG0002469	Syaq.g_00168	Syar.g_01705
OG0002474	Syaq.g_00663	Syar.g_01805
OG0002476	Syaq.g_00025	Syar.g_02035
OG0002496	Syaq.g_00703	Syar.g_02281
OG0002506	Syaq.g_00278	Syar.g_01931
OG0002519	Syaq.g_00989	Syar.g_01448
OG0002522	Syaq.g_01734	Syar.g_01216
OG0002526	Syaq.g_02140	Syar.g_03248
OG0002527	Syaq.g_00133	Syar.g_00731
OG0002528	Syaq.g_00131	Syar.g_00729
OG0002529	Syaq.g_01905	Syar.g_00732
OG0002537	Syaq.g_02102	Syar.g_01005
OG0002541	Syaq.g_00575	Syar.g_01100
OG0002542	Syaq.g_02374	Syar.g_01747
OG0002543	Syaq.g_01249	Syar.g_00348
OG0002548	Syaq.g_00758	Syar.g_02289, Syar.g_01645
OG0002566	Syaq.g_01640	Syar.g_02971
OG0002572	Syaq.g_02022	Syar.g_02030
OG0002573	Syaq.g_01897	Syar.g_00844
OG0002589	Syaq.g_00104	Syar.g_00750, Syar.g_00758
OG0002592	Syaq.g_01279	Syar.g_00903
OG0002607	Syaq.g_00441	Syar.g_01274
OG0002612	Syaq.g_02650	Syar.g_02096, Syar.g_00420, Syar.g_02049
OG0002614	Syaq.g_00829, Syaq.g_02642, Syaq.g_02670, Syaq.g_00812	Syar.g_00406
OG0002638	Syaq.g_02592	Syar.g_02342
OG0002669	Syaq.g_00895, Syaq.g_01069	Syar.g_00710
OG0002670	Syaq.g_00141, Syaq.g_02620	Syar.g_01593, Syar.g_00785
OG0002679	Syaq.g_02702	Syar.g_01710
OG0002680	Syaq.g_00052	Syar.g_01757
OG0002684	Syaq.g_01340	Syar.g_00381
OG0002685	Syaq.g_00078	Syar.g_01500
OG0002687	Syaq.g_00938	Syar.g_02728
OG0002687	Syaq.g_01240	Syar.g_02754, Syar.g_01769, Syar.g_01251
OG0002723	Syaq.g_00480	Syar.g_02763
OG0002724	Syaq.g_02288	Syar.g_00780, Syar.g_00770
OG0002733	Syaq.g_00011	Syar.g_01291
OG0002735	Syaq.g_02458	Syar.g_01681
OG0002736	Syaq.g_00893	Syar.g_02722, Syar.g_02380
OG0002743	Syaq.g_00130, Syaq.g_02457	Syar.g_01678
OG0002747	Syaq.g_02062	Syar.g_02251
OG0002750	Syaq.g_01847	Syar.g_02110
OG0002751	Syaq.g_01846	Syar.g_02345
OG0002760	Syaq.g_02015	Syar.g_02168
OG0002761	Syaq.g_02110	Syar.g_01363
OG0002763	Syaq.g_02164	Syar.g_00184, Syar.g_02101
OG0002764	Syaq.g_02607	Syar.g_02411
OG0002766	Syaq.g_00921	Syar.g_02385, Syar.g_02730
OG0002799	Syaq.g_01924	Syar.g_00924
OG0002802	Syaq.g_02526	Syar.g_01890
OG0002803	Syaq.g_00344, Syaq.g_00345	Syar.g_01609
OG0002849	Syaq.g_00270	Syar.g_02752
OG0002851	Syaq.g_02594	Syar.g_02016
OG0002855	Syaq.g_02443	Syar.g_02577
OG0002859	Syaq.g_02629	Syar.g_00671
OG0002864	Syaq.g_01160	Syar.g_01920, Syar.g_02006
OG0002868	Syaq.g_01346	Syar.g_00740
OG0002874	Syaq.g_02176	Syar.g_01138
OG0002875	Syaq.g_02175	Syar.g_01137
OG0002876	Syaq.g_02173	Syar.g_01135
OG0002877	Syaq.g_02171	Syar.g_01133
OG0002878	Syaq.g_02170	Syar.g_01132
OG0002879	Syaq.g_02291	Syar.g_02758
OG0002881	Syaq.g_00924	Syar.g_02084, Syar.g_02386
OG0002882	Syaq.g_00798, Syaq.g_02663, Syaq.g_00091, Syaq.g_02636	Syar.g_01322
OG0002951	Syaq.g_01000	Syar.g_02760
OG0002952	Syaq.g_02621	Syar.g_00784
OG0002952	Syaq.g_01324	Syar.g_01594
OG0002991	Syaq.g_02174	Syar.g_01136
OG0002992	Syaq.g_02172	Syar.g_01134
OG0002994	Syaq.g_01882	Syar.g_00802
OG0002996	Syaq.g_01912	Syar.g_00961
OG0002998	Syaq.g_02131	Syar.g_01670
OG0002999	Syaq.g_00206	Syar.g_01966
OG0003000	Syaq.g_00390	Syar.g_02864
OG0003002	Syaq.g_02298, Syaq.g_02664	Syar.g_00790
OG0003003	Syaq.g_02027	Syar.g_02158
OG0003004	Syaq.g_02285	Syar.g_00787
OG0003007	Syaq.g_02568	Syar.g_02220
OG0003008	Syaq.g_02641	Syar.g_01303, Syar.g_01763
OG0003033	Syaq.g_00945	Syar.g_02765
OG0003100	Syaq.g_01001	Syar.g_02759
OG0003101	Syaq.g_00269	Syar.g_02753
OG0003102	Syaq.g_00881	Syar.g_02695
OG0003127	Syaq.g_00081	Syar.g_02532
OG0003141	Syaq.g_01197	Syar.g_00925
OG0003147	Syaq.g_02208	Syar.g_02111, Syar.g_01339
OG0003149	Syaq.g_00318	Syar.g_00687
OG0003150	Syaq.g_00319	Syar.g_00686
OG0003154	Syaq.g_02290	Syar.g_00753, Syar.g_00756
OG0003224	Syaq.g_02644	Syar.g_00392
OG0003260	Syaq.g_00101	Syar.g_02361
OG0003261	Syaq.g_01255	Syar.g_01202
OG0003263	Syaq.g_00996	Syar.g_00146, Syar.g_01252, Syar.g_02749
OG0003281	Syaq.g_02220	Syar.g_02258
OG0003282	Syaq.g_02229	Syar.g_02257
OG0003316	Syaq.g_02297	Syar.g_00791
OG0003317	Syaq.g_02028	Syar.g_00389
OG0003321	Syaq.g_02631, Syaq.g_02611, Syaq.g_02656	Syar.g_01224
OG0003322	Syaq.g_02456	Syar.g_01677
OG0003325	Syaq.g_02149	Syar.g_01207, Syar.g_01208, Syar.g_03034
OG0003328	Syaq.g_00898	Syar.g_00794, Syar.g_01195
OG0003332	Syaq.g_00259	Syar.g_01529
OG0003334	Syaq.g_02292	Syar.g_01651
OG0003511	Syaq.g_00867	Syar.g_02755
OG0003564	Syaq.g_00432	Syar.g_00832
OG0003593	Syaq.g_00320	Syar.g_02792
OG0003595	Syaq.g_00920	Syar.g_01779, Syar.g_00363
OG0003599	Syaq.g_00568	Syar.g_01108
OG0003600	Syaq.g_02712, Syaq.g_02295	Syar.g_01329
OG0003601	Syaq.g_02645, Syaq.g_00809	Syar.g_01323
OG0003608	Syaq.g_00813	Syar.g_01337, Syar.g_02124
OG0003610	Syaq.g_00790	Syar.g_00985, Syar.g_00308
OG0003765	Syaq.g_00993	Syar.g_00654
OG0003831	Syaq.g_02737	Syar.g_00306
OG0003834	Syaq.g_00997	Syar.g_02750
OG0003944	Syaq.g_02732, Syaq.g_02286	Syar.g_00786
OG0003947	Syaq.g_02228	Syar.g_00691
OG0003952	Syaq.g_00083	Syar.g_02876
OG0003976	Syaq.g_00090	Syar.g_00798
OG0003980	Syaq.g_02294	Syar.g_01328
OG0003986	Syaq.g_01907	Syar.g_00343
OG0003987	Syaq.g_02226	Syar.g_03108
OG0003993	Syaq.g_01521	Syar.g_01253, Syar.g_01250
OG0003995	Syaq.g_01874	Syar.g_00428
OG0003996	Syaq.g_00793	Syar.g_01203, Syar.g_01309
OG0003997	Syaq.g_00899	Syar.g_00795
OG0003998	Syaq.g_02613, Syaq.g_02633, Syaq.g_02658	Syar.g_02108
OG0004296	Syaq.g_01068	Syar.g_00709
OG0004298	Syaq.g_00866	Syar.g_02756
OG0004400	Syaq.g_02459	Syar.g_01683
OG0004422	Syaq.g_02566	Syar.g_00685
OG0004461	Syaq.g_00112	Syar.g_01206, Syar.g_01599
OG0004467	Syaq.g_02197	Syar.g_02095
OG0004486	Syaq.g_01614	Syar.g_02991
OG0004490	Syaq.g_00003, Syaq.g_00791	Syar.g_01301
OG0004491	Syaq.g_00006, Syaq.g_00785	Syar.g_01297
OG0004492	Syaq.g_00784, Syaq.g_00007	Syar.g_01296
OG0004493	Syaq.g_00075	Syar.g_02043
OG0004494	Syaq.g_00105	Syar.g_00749, Syar.g_00757
OG0004496	Syaq.g_02713	Syar.g_01204
OG0004979	Syaq.g_01089	Syar.g_02362
OG0005245	Syaq.g_00113	Syar.g_01600
OG0005270	Syaq.g_02205	Syar.g_00796
OG0005271	Syaq.g_02204	Syar.g_00797
OG0005274	Syaq.g_00801	Syar.g_01332
OG0005275	Syaq.g_00800	Syar.g_01331
OG0005276	Syaq.g_00799	Syar.g_01330
OG0005278	Syaq.g_00794	Syar.g_01316
OG0005279	Syaq.g_00792	Syar.g_01308
OG0005280	Syaq.g_00017	Syar.g_01285
OG0005281	Syaq.g_00019	Syar.g_01283
OG0005288	Syaq.g_00827	Syar.g_02595
OG0005289	Syaq.g_02147	Syar.g_02166
OG0005291	Syaq.g_02666	Syar.g_00766
OG0006365	Syaq.g_00008	Syar.g_01295
OG0006366	Syaq.g_00009	Syar.g_01294
OG0006367	Syaq.g_00010	Syar.g_01292
OG0006368	Syaq.g_00012	Syar.g_01290
OG0006369	Syaq.g_00013	Syar.g_01289
OG0006370	Syaq.g_00014	Syar.g_01288
OG0006371	Syaq.g_00015	Syar.g_01287
OG0006372	Syaq.g_00016	Syar.g_01286
OG0006373	Syaq.g_00018	Syar.g_01284
OG0006374	Syaq.g_00020	Syar.g_01282
OG0006375	Syaq.g_00082	Syar.g_03144
OG0006380	Syaq.g_00137	Syar.g_01653
OG0006381	Syaq.g_00138	Syar.g_01652
OG0006383	Syaq.g_00789	Syar.g_00302
OG0006392	Syaq.g_01254	Syar.g_01201
OG0006401	Syaq.g_02203	Syar.g_00764
OG0006408	Syaq.g_02665	Syar.g_00765
OG0006409	Syaq.g_02734	Syar.g_00771
OG0006410	Syaq.g_02735	Syar.g_00772
