Orthogroup	Syaq	Praf
OG0002053	Syaq.g_02548	Praf.g_02689
OG0002113	Syaq.g_01112	Praf.g_00039
OG0002115	Syaq.g_01680	Praf.g_00488
OG0002116	Syaq.g_01704	Praf.g_00514
OG0002118	Syaq.g_00170	Praf.g_00907
OG0002119	Syaq.g_01329	Praf.g_00934
OG0002120	Syaq.g_02714	Praf.g_00986
OG0002121	Syaq.g_01890	Praf.g_01090
OG0002122	Syaq.g_02583	Praf.g_01217
OG0002123	Syaq.g_00028	Praf.g_01306
OG0002124	Syaq.g_02406	Praf.g_01610
OG0002125	Syaq.g_00022	Praf.g_02165, Praf.g_01882, Praf.g_02621, Praf.g_01876, Praf.g_01877
OG0002126	Syaq.g_00960, Syaq.g_02553	Praf.g_02354
OG0002128	Syaq.g_02211	Praf.g_02693
OG0002159	Syaq.g_01041	Praf.g_00167
OG0002160	Syaq.g_02573	Praf.g_00368
OG0002162	Syaq.g_01959	Praf.g_00715
OG0002163	Syaq.g_01238	Praf.g_00781
OG0002167	Syaq.g_01536	Praf.g_01236
OG0002168	Syaq.g_02696	Praf.g_01289
OG0002169	Syaq.g_00533	Praf.g_02018
OG0002171	Syaq.g_00956	Praf.g_02350
OG0002173	Syaq.g_01331	Praf.g_02573
OG0002174	Syaq.g_01219	Praf.g_02722
OG0002230	Syaq.g_00916	Praf.g_00148
OG0002231	Syaq.g_00286	Praf.g_01235
OG0002233	Syaq.g_02109	Praf.g_01254
OG0002235	Syaq.g_02321	Praf.g_01505
OG0002236	Syaq.g_02225	Praf.g_01624
OG0002237	Syaq.g_02075	Praf.g_01686
OG0002238	Syaq.g_00135	Praf.g_01724
OG0002241	Syaq.g_00453	Praf.g_01928
OG0002242	Syaq.g_00957	Praf.g_02351
OG0002243	Syaq.g_01280, Syaq.g_01339	Praf.g_02606
OG0002277	Syaq.g_01075	Praf.g_00076
OG0002279	Syaq.g_01485	Praf.g_00242
OG0002280	Syaq.g_01828	Praf.g_00649
OG0002281	Syaq.g_01965	Praf.g_00720
OG0002287	Syaq.g_00963	Praf.g_02356
OG0002287	Syaq.g_00962	Praf.g_01770
OG0002288	Syaq.g_00376, Syaq.g_01835	Praf.g_01799
OG0002289	Syaq.g_00455	Praf.g_01930
OG0002292	Syaq.g_01366	Praf.g_02510
OG0002328	Syaq.g_01504	Praf.g_00262
OG0002330	Syaq.g_02597	Praf.g_01117
OG0002331	Syaq.g_00339	Praf.g_01128
OG0002332	Syaq.g_00134	Praf.g_01723
OG0002333	Syaq.g_00136	Praf.g_01725
OG0002334	Syaq.g_00363	Praf.g_01786
OG0002335	Syaq.g_00377, Syaq.g_00120, Syaq.g_01845	Praf.g_01800
OG0002336	Syaq.g_00439	Praf.g_01904
OG0002337	Syaq.g_00755	Praf.g_02272
OG0002338	Syaq.g_00964	Praf.g_02357
OG0002339	Syaq.g_00973	Praf.g_02370
OG0002382	Syaq.g_01781	Praf.g_00604
OG0002388	Syaq.g_00461	Praf.g_01935
OG0002389	Syaq.g_00586	Praf.g_02095
OG0002390	Syaq.g_01371, Syaq.g_01372	Praf.g_02504
OG0002391	Syaq.g_01461	Praf.g_02631
OG0002430	Syaq.g_01832	Praf.g_00653, Praf.g_00275
OG0002431	Syaq.g_01831	Praf.g_00652
OG0002432	Syaq.g_00276	Praf.g_00336
OG0002440	Syaq.g_00064	Praf.g_01335
OG0002445	Syaq.g_00021	Praf.g_01865, Praf.g_01867
OG0002446	Syaq.g_02537	Praf.g_01901
OG0002447	Syaq.g_00454	Praf.g_01929
OG0002449	Syaq.g_01190	Praf.g_02748
OG0002450	Syaq.g_01164	Praf.g_02771
OG0002492	Syaq.g_01284	Praf.g_00334
OG0002494	Syaq.g_01976	Praf.g_00546
OG0002496	Syaq.g_00703	Praf.g_01564
OG0002498	Syaq.g_00510	Praf.g_02610
OG0002566	Syaq.g_01640	Praf.g_00451
OG0002568	Syaq.g_01988	Praf.g_00748, Praf.g_00747
OG0002569	Syaq.g_00704	Praf.g_01565
OG0002570	Syaq.g_00706	Praf.g_01567
OG0002571	Syaq.g_02216	Praf.g_01634
OG0002572	Syaq.g_02022	Praf.g_01658
OG0002573	Syaq.g_01897	Praf.g_01798
OG0002574	Syaq.g_00460	Praf.g_01934
OG0002575	Syaq.g_00462	Praf.g_01936
OG0002576	Syaq.g_00463	Praf.g_01937
OG0002577	Syaq.g_00486	Praf.g_01968
OG0002580	Syaq.g_01215	Praf.g_02725
OG0002632	Syaq.g_01283	Praf.g_00335
OG0002634	Syaq.g_01582	Praf.g_00388
OG0002636	Syaq.g_00336, Syaq.g_00337, Syaq.g_00335	Praf.g_00951
OG0002638	Syaq.g_02592	Praf.g_01200
OG0002639	Syaq.g_01600	Praf.g_01201
OG0002640	Syaq.g_01040	Praf.g_01485
OG0002641	Syaq.g_00702	Praf.g_01563
OG0002642	Syaq.g_00705	Praf.g_01566
OG0002643	Syaq.g_00106	Praf.g_01574
OG0002644	Syaq.g_02091	Praf.g_01701
OG0002645	Syaq.g_02092	Praf.g_01702
OG0002712	Syaq.g_02093	Praf.g_01703
OG0002713	Syaq.g_02094	Praf.g_01707
OG0002716	Syaq.g_00716	Praf.g_02213
OG0002717	Syaq.g_01335	Praf.g_02578
OG0002798	Syaq.g_00239	Praf.g_00863
OG0002799	Syaq.g_01924	Praf.g_00972
OG0002802	Syaq.g_02526	Praf.g_01356
OG0002803	Syaq.g_00344, Syaq.g_00345	Praf.g_01657
OG0002804	Syaq.g_02651	Praf.g_01924
OG0002907	Syaq.g_01211	Praf.g_01009
OG0002908	Syaq.g_02180	Praf.g_01035
OG0002909	Syaq.g_01870	Praf.g_01054
OG0002910	Syaq.g_00505	Praf.g_01136
OG0002913	Syaq.g_02556	Praf.g_02687
OG0002914	Syaq.g_02569	Praf.g_02688
OG0003042	Syaq.g_02182	Praf.g_01034
OG0003049	Syaq.g_00487	Praf.g_01971, Praf.g_02377, Praf.g_02379, Praf.g_02508, Praf.g_01970
OG0003052	Syaq.g_00853	Praf.g_02305
OG0003191	Syaq.g_02179	Praf.g_01036
OG0003192	Syaq.g_01293	Praf.g_01154
OG0003198	Syaq.g_02114	Praf.g_01452
OG0003716	Syaq.g_01294	Praf.g_01155
OG0003765	Syaq.g_00993	Praf.g_02390
OG0004576	Syaq.g_01858	Praf.g_01847
