Orthogroup	Syaq	Syag
OG0001917	Syaq.g_00063	Syag.g_00873
OG0001924	Syaq.g_02038	Syag.g_00366
OG0001925	Syaq.g_02037	Syag.g_00365
OG0001926	Syaq.g_02036	Syag.g_00364
OG0001927	Syaq.g_02035	Syag.g_00363
OG0001929	Syaq.g_01080	Syag.g_02352
OG0001932	Syaq.g_01021	Syag.g_02400
OG0001933	Syaq.g_01484	Syag.g_01888
OG0001934	Syaq.g_01498	Syag.g_01873
OG0001935	Syaq.g_01552	Syag.g_01826
OG0001937	Syaq.g_01709	Syag.g_01648
OG0001938	Syaq.g_01769	Syag.g_01531
OG0001939	Syaq.g_02112	Syag.g_00441
OG0001940	Syaq.g_01966	Syag.g_00307
OG0001941	Syaq.g_00307	Syag.g_01220
OG0001942	Syaq.g_00280	Syag.g_01161
OG0001943	Syaq.g_00230	Syag.g_01126
OG0001944	Syaq.g_02418	Syag.g_00746
OG0001946	Syaq.g_02587	Syag.g_01005
OG0001947	Syaq.g_02697	Syag.g_00953
OG0001948	Syaq.g_02517	Syag.g_00844
OG0001949	Syaq.g_02498	Syag.g_00824
OG0001950	Syaq.g_02496	Syag.g_00822
OG0001951	Syaq.g_02487	Syag.g_00812
OG0001952	Syaq.g_02463	Syag.g_00788
OG0001953	Syaq.g_02462	Syag.g_00787
OG0001957	Syaq.g_02070	Syag.g_00387
OG0001958	Syaq.g_02238	Syag.g_00558
OG0001960	Syaq.g_00437	Syag.g_01361
OG0001961	Syaq.g_00447	Syag.g_01351
OG0001964	Syaq.g_00678	Syag.g_02706
OG0001966	Syaq.g_00732	Syag.g_02629
OG0001967	Syaq.g_00734	Syag.g_02627
OG0001968	Syaq.g_00735	Syag.g_02626
OG0001969	Syaq.g_00861	Syag.g_02561
OG0001970	Syaq.g_01449	Syag.g_01928
OG0001971	Syaq.g_01377	Syag.g_02004
OG0001972	Syaq.g_01297	Syag.g_02082
OG0001974	Syaq.g_01268	Syag.g_02122
OG0001975	Syaq.g_02169	Syag.g_00150
OG0001976	Syaq.g_02167	Syag.g_00148
OG0001979	Syaq.g_02581	Syag.g_01012
OG0001980	Syaq.g_00565	Syag.g_02832
OG0001990	Syaq.g_01187	Syag.g_02236
OG0001993	Syaq.g_02040	Syag.g_00368
OG0001994	Syaq.g_02039	Syag.g_00367
OG0001996	Syaq.g_01116	Syag.g_02306
OG0001997	Syaq.g_01509	Syag.g_01862
OG0001999	Syaq.g_01624	Syag.g_01737
OG0002000	Syaq.g_01818	Syag.g_01481
OG0002002	Syaq.g_00161	Syag.g_01059
OG0002003	Syaq.g_02584	Syag.g_01009
OG0002004	Syaq.g_01894	Syag.g_01686
OG0002006	Syaq.g_02698	Syag.g_00952
OG0002007	Syaq.g_02699	Syag.g_00951
OG0002008	Syaq.g_02530	Syag.g_00856
OG0002010	Syaq.g_00404	Syag.g_01384
OG0002012	Syaq.g_01913	Syag.g_01609
OG0002013	Syaq.g_01537	Syag.g_01841
OG0002014	Syaq.g_00947	Syag.g_02473
OG0002014	Syaq.g_00958	Syag.g_02462
OG0002015	Syaq.g_00961	Syag.g_02459
OG0002016	Syaq.g_01317	Syag.g_02062
OG0002018	Syaq.g_01189	Syag.g_02234
OG0002019	Syaq.g_00994	Syag.g_02511
OG0002029	Syaq.g_02609, Syaq.g_02652	Syag.g_01347
OG0002038	Syaq.g_00237	Syag.g_01131
OG0002039	Syaq.g_00223	Syag.g_01118
OG0002040	Syaq.g_00222	Syag.g_01117
OG0002041	Syaq.g_02513	Syag.g_00840
OG0002042	Syaq.g_02492	Syag.g_00818
OG0002043	Syaq.g_02440	Syag.g_00771
OG0002044	Syaq.g_02378	Syag.g_00715, Syag.g_01174
OG0002045	Syaq.g_00449	Syag.g_01346
OG0002046	Syaq.g_00452	Syag.g_01342
OG0002047	Syaq.g_00532	Syag.g_00003
OG0002048	Syaq.g_00583	Syag.g_02795
OG0002049	Syaq.g_00668	Syag.g_02712
OG0002050	Syaq.g_00743	Syag.g_02617
OG0002051	Syaq.g_01388	Syag.g_01989
OG0002053	Syaq.g_02548	Syag.g_00514
OG0002056	Syaq.g_00780	Syag.g_02581
OG0002112	Syaq.g_00850	Syag.g_02570
OG0002113	Syaq.g_01112	Syag.g_02311
OG0002115	Syaq.g_01680	Syag.g_01679
OG0002116	Syaq.g_01704	Syag.g_01653
OG0002119	Syaq.g_01329	Syag.g_02057
OG0002120	Syaq.g_02714	Syag.g_00745
OG0002121	Syaq.g_01890	Syag.g_00172
OG0002122	Syaq.g_02583	Syag.g_01010
OG0002123	Syaq.g_00028	Syag.g_00918
OG0002124	Syaq.g_02406	Syag.g_00738
OG0002126	Syaq.g_00960	Syag.g_02460
OG0002128	Syaq.g_02211	Syag.g_00146
OG0002129	Syaq.g_00388	Syag.g_01403
OG0002130	Syaq.g_00295	Syag.g_01190
OG0002134	Syaq.g_01011	Syag.g_02410
OG0002135	Syaq.g_01645	Syag.g_01722
OG0002136	Syaq.g_01646	Syag.g_01721
OG0002138	Syaq.g_02128	Syag.g_00463
OG0002139	Syaq.g_00145	Syag.g_01040
OG0002142	Syaq.g_00357	Syag.g_01439
OG0002143	Syaq.g_00524	Syag.g_00010
OG0002144	Syaq.g_00661	Syag.g_02717
OG0002157	Syaq.g_00851	Syag.g_02569
OG0002158	Syaq.g_00849	Syag.g_02571
OG0002159	Syaq.g_01041	Syag.g_02381
OG0002162	Syaq.g_01959	Syag.g_00300
OG0002163	Syaq.g_01238	Syag.g_02150
OG0002167	Syaq.g_01536	Syag.g_01842
OG0002168	Syaq.g_02696	Syag.g_00954
OG0002169	Syaq.g_00533	Syag.g_00002
OG0002171	Syaq.g_00956	Syag.g_02464
OG0002173	Syaq.g_01331	Syag.g_02055
OG0002174	Syaq.g_01219	Syag.g_02180
OG0002175	Syaq.g_00179	Syag.g_01074
OG0002179	Syaq.g_00985	Syag.g_02435
OG0002180	Syaq.g_00771	Syag.g_02590
OG0002181	Syaq.g_00740	Syag.g_02620
OG0002182	Syaq.g_00722	Syag.g_02639
OG0002183	Syaq.g_01527	Syag.g_01851
OG0002184	Syaq.g_01531	Syag.g_01847
OG0002185	Syaq.g_01541	Syag.g_01837
OG0002186	Syaq.g_01647	Syag.g_01720
OG0002187	Syaq.g_01648	Syag.g_01719
OG0002188	Syaq.g_01677	Syag.g_01682
OG0002189	Syaq.g_01678	Syag.g_01681
OG0002190	Syaq.g_01718	Syag.g_01639
OG0002191	Syaq.g_00507	Syag.g_00027
OG0002192	Syaq.g_00221	Syag.g_01116
OG0002193	Syaq.g_02571	Syag.g_01020
OG0002194	Syaq.g_00149	Syag.g_01044
OG0002195	Syaq.g_02274	Syag.g_00614
OG0002196	Syaq.g_02326	Syag.g_00652
OG0002197	Syaq.g_02519	Syag.g_00846
OG0002198	Syaq.g_02106	Syag.g_00433
OG0002199	Syaq.g_02101	Syag.g_00429
OG0002200	Syaq.g_00373	Syag.g_01419
OG0002201	Syaq.g_02002	Syag.g_00347
OG0002202	Syaq.g_02001	Syag.g_00346
OG0002203	Syaq.g_02000	Syag.g_00345
OG0002204	Syaq.g_01982	Syag.g_00326
OG0002205	Syaq.g_01964	Syag.g_00305
OG0002206	Syaq.g_01952	Syag.g_00293
OG0002207	Syaq.g_01942	Syag.g_00283
OG0002208	Syaq.g_01766	Syag.g_01534
OG0002209	Syaq.g_00551	Syag.g_02852
OG0002210	Syaq.g_00574	Syag.g_02803
OG0002211	Syaq.g_00615	Syag.g_02765
OG0002212	Syaq.g_01276	Syag.g_02111
OG0002213	Syaq.g_01272	Syag.g_02115
OG0002214	Syaq.g_01173	Syag.g_02250
OG0002231	Syaq.g_00286	Syag.g_01180
OG0002233	Syaq.g_02109	Syag.g_00437
OG0002235	Syaq.g_02321	Syag.g_00647
OG0002236	Syaq.g_02225	Syag.g_00571
OG0002237	Syaq.g_02075	Syag.g_00403
OG0002241	Syaq.g_00453	Syag.g_01341
OG0002242	Syaq.g_00957	Syag.g_02463
OG0002243	Syaq.g_01280, Syaq.g_01339	Syag.g_02107
OG0002245	Syaq.g_00522	Syag.g_00012
OG0002246	Syaq.g_00518	Syag.g_00015
OG0002247	Syaq.g_01957	Syag.g_00298
OG0002248	Syaq.g_02591	Syag.g_01000
OG0002250	Syaq.g_01526	Syag.g_01852
OG0002251	Syaq.g_01721	Syag.g_01636
OG0002253	Syaq.g_00285	Syag.g_01179
OG0002254	Syaq.g_00050	Syag.g_00889
OG0002255	Syaq.g_02505	Syag.g_00832
OG0002257	Syaq.g_02136	Syag.g_00478
OG0002258	Syaq.g_01981	Syag.g_00325
OG0002259	Syaq.g_01842	Syag.g_01450
OG0002260	Syaq.g_00144	Syag.g_01039
OG0002279	Syaq.g_01485	Syag.g_01887
OG0002281	Syaq.g_01965	Syag.g_00306
OG0002287	Syaq.g_00963	Syag.g_02457
OG0002287	Syaq.g_00962	Syag.g_02458
OG0002289	Syaq.g_00455	Syag.g_01339
OG0002292	Syaq.g_01366	Syag.g_02018
OG0002296	Syaq.g_00399	Syag.g_01389
OG0002297	Syaq.g_01854	Syag.g_00071
OG0002298	Syaq.g_02501	Syag.g_00828
OG0002299	Syaq.g_02465	Syag.g_00790
OG0002300	Syaq.g_01864	Syag.g_00470
OG0002301	Syaq.g_01888	Syag.g_00201
OG0002302	Syaq.g_01751	Syag.g_01549
OG0002303	Syaq.g_00523	Syag.g_00011
OG0002305	Syaq.g_01482	Syag.g_01889
OG0002306	Syaq.g_01210	Syag.g_02223
OG0002308	Syaq.g_02331	Syag.g_00657
OG0002328	Syaq.g_01504	Syag.g_01867
OG0002330	Syaq.g_02597	Syag.g_00992
OG0002331	Syaq.g_00339	Syag.g_00211
OG0002336	Syaq.g_00439	Syag.g_01359
OG0002337	Syaq.g_00755	Syag.g_02605
OG0002338	Syaq.g_00964	Syag.g_02456
OG0002339	Syaq.g_00973	Syag.g_02447
OG0002343	Syaq.g_00713	Syag.g_02669
OG0002349	Syaq.g_01615	Syag.g_01747
OG0002351	Syaq.g_00860	Syag.g_02562
OG0002352	Syaq.g_00235	Syag.g_01130
OG0002353	Syaq.g_02352	Syag.g_00679
OG0002354	Syaq.g_02486	Syag.g_00811
OG0002356	Syaq.g_00467, Syaq.g_02630	Syag.g_01329
OG0002357	Syaq.g_02133	Syag.g_00469
OG0002358	Syaq.g_00503	Syag.g_00031
OG0002359	Syaq.g_00407	Syag.g_01381
OG0002382	Syaq.g_01781	Syag.g_01519
OG0002388	Syaq.g_00461	Syag.g_01333
OG0002391	Syaq.g_01461	Syag.g_01916
OG0002394	Syaq.g_01285	Syag.g_02100
OG0002395	Syaq.g_00852	Syag.g_02568
OG0002396	Syaq.g_00642	Syag.g_02738
OG0002401	Syaq.g_00234	Syag.g_01129
OG0002402	Syaq.g_02694	Syag.g_00956
OG0002403	Syaq.g_00172	Syag.g_01068
OG0002406	Syaq.g_01886	Syag.g_00885
OG0002407	Syaq.g_02139	Syag.g_00488
OG0002408	Syaq.g_01876	Syag.g_00099
OG0002409	Syaq.g_01223	Syag.g_02176
OG0002410	Syaq.g_01180	Syag.g_02243
OG0002411	Syaq.g_02375	Syag.g_00712
OG0002416	Syaq.g_01565	Syag.g_00454
OG0002430	Syaq.g_01832	Syag.g_01467
OG0002431	Syaq.g_01831	Syag.g_01468
OG0002432	Syaq.g_00276, Syaq.g_01282	Syag.g_02103
OG0002440	Syaq.g_00064	Syag.g_00872
OG0002447	Syaq.g_00454	Syag.g_01340
OG0002449	Syaq.g_01190	Syag.g_02233
OG0002450	Syaq.g_01164	Syag.g_02259
OG0002458	Syaq.g_02157	Syag.g_02209
OG0002459	Syaq.g_02159	Syag.g_02207
OG0002460	Syaq.g_02160	Syag.g_02206
OG0002466	Syaq.g_01599	Syag.g_01759
OG0002468	Syaq.g_00147	Syag.g_01042
OG0002471	Syaq.g_02137	Syag.g_00481
OG0002474	Syaq.g_00663	Syag.g_02716
OG0002475	Syaq.g_00406	Syag.g_01382
OG0002476	Syaq.g_00025	Syag.g_00921
OG0002492	Syaq.g_01284	Syag.g_02101
OG0002494	Syaq.g_01976	Syag.g_00319
OG0002496	Syaq.g_00703	Syag.g_00540
OG0002506	Syaq.g_00278	Syag.g_00259
OG0002521	Syaq.g_01684	Syag.g_01675
OG0002522	Syaq.g_01734	Syag.g_01612
OG0002526	Syaq.g_02140	Syag.g_00489
OG0002533	Syaq.g_01926	Syag.g_00258
OG0002537	Syaq.g_02102	Syag.g_02014
OG0002538	Syaq.g_01353	Syag.g_02037
OG0002539	Syaq.g_01247	Syag.g_02143
OG0002540	Syaq.g_02156	Syag.g_02210
OG0002542	Syaq.g_02374	Syag.g_00707
OG0002566	Syaq.g_01640	Syag.g_01727
OG0002568	Syaq.g_01988	Syag.g_00332
OG0002569	Syaq.g_00704	Syag.g_00541
OG0002570	Syaq.g_00706	Syag.g_00544
OG0002573	Syaq.g_01897	Syag.g_01308
OG0002574	Syaq.g_00460	Syag.g_01334
OG0002575	Syaq.g_00462	Syag.g_01332
OG0002576	Syaq.g_00463	Syag.g_01331
OG0002577	Syaq.g_00486	Syag.g_00047
OG0002580	Syaq.g_01215	Syag.g_02184
OG0002592	Syaq.g_01279	Syag.g_02108
OG0002593	Syaq.g_01732	Syag.g_01610
OG0002604	Syaq.g_01914	Syag.g_00479
OG0002606	Syaq.g_02155	Syag.g_02211
OG0002607	Syaq.g_00441	Syag.g_01357
OG0002608	Syaq.g_02600	Syag.g_00989
OG0002609	Syaq.g_02405	Syag.g_00737
OG0002632	Syaq.g_01283	Syag.g_02102
OG0002634	Syaq.g_01582	Syag.g_01782
OG0002636	Syaq.g_00336, Syaq.g_00337, Syaq.g_00335	Syag.g_00708
OG0002638	Syaq.g_02592	Syag.g_00999
OG0002639	Syaq.g_01600	Syag.g_01297
OG0002640	Syaq.g_01040	Syag.g_00308
OG0002641	Syaq.g_00702	Syag.g_00539
OG0002642	Syaq.g_00705	Syag.g_00543
OG0002644	Syaq.g_02091	Syag.g_00419
OG0002645	Syaq.g_02092	Syag.g_00420
OG0002669	Syaq.g_00895	Syag.g_01630
OG0002674	Syaq.g_00589	Syag.g_02791
OG0002676	Syaq.g_01186	Syag.g_02237
OG0002680	Syaq.g_00052	Syag.g_00886
OG0002684	Syaq.g_01340	Syag.g_02162
OG0002685	Syaq.g_00078	Syag.g_00189
OG0002712	Syaq.g_02093	Syag.g_00421
OG0002713	Syaq.g_02094	Syag.g_00422
OG0002716	Syaq.g_00716	Syag.g_02664
OG0002736	Syaq.g_00893	Syag.g_02365
OG0002737	Syaq.g_01623	Syag.g_01738
OG0002751	Syaq.g_01846	Syag.g_01447
OG0002757	Syaq.g_00175	Syag.g_01070
OG0002761	Syaq.g_02110	Syag.g_00438
OG0002764	Syaq.g_02607, Syaq.g_00094	Syag.g_00482
OG0002798	Syaq.g_00239	Syag.g_01132
OG0002803	Syaq.g_00344, Syaq.g_00345	Syag.g_01286
OG0002842	Syaq.g_01281	Syag.g_02104
OG0002857	Syaq.g_01792	Syag.g_01508
OG0002866	Syaq.g_00176	Syag.g_01071
OG0002868	Syaq.g_01346	Syag.g_00587
OG0002870	Syaq.g_01538	Syag.g_01840
OG0002874	Syaq.g_02176	Syag.g_00160
OG0002875	Syaq.g_02175	Syag.g_00159
OG0002876	Syaq.g_02173	Syag.g_00157
OG0002877	Syaq.g_02171	Syag.g_00155
OG0002878	Syaq.g_02170	Syag.g_00154
OG0002907	Syaq.g_01211	Syag.g_02188
OG0002909	Syaq.g_01870	Syag.g_00246
OG0002910	Syaq.g_00505	Syag.g_00029
OG0002935	Syaq.g_00884	Syag.g_02534
OG0002953	Syaq.g_01859	Syag.g_00098
OG0002961	Syaq.g_01902	Syag.g_00192
OG0002982	Syaq.g_00300	Syag.g_01195
OG0002989	Syaq.g_02127	Syag.g_00461
OG0002991	Syaq.g_02174	Syag.g_00158
OG0002992	Syaq.g_02172	Syag.g_00156
OG0002996	Syaq.g_01912	Syag.g_00122
OG0002998	Syaq.g_02131	Syag.g_00466
OG0002999	Syaq.g_00206	Syag.g_01100
OG0003000	Syaq.g_00390	Syag.g_01401
OG0003023	Syaq.g_00317, Syaq.g_00314	Syag.g_01227
OG0003033	Syaq.g_00945	Syag.g_02476
OG0003102	Syaq.g_00881	Syag.g_02537
OG0003108	Syaq.g_02635, Syaq.g_02614, Syaq.g_02660	Syag.g_02170
OG0003109	Syaq.g_01906	Syag.g_01583
OG0003116	Syaq.g_01741	Syag.g_01798
OG0003123	Syaq.g_00272, Syaq.g_00279, Syaq.g_00519	Syag.g_00014
OG0003149	Syaq.g_00318	Syag.g_01229
OG0003150	Syaq.g_00319	Syag.g_01230
OG0003198	Syaq.g_02114	Syag.g_01705
OG0003264	Syaq.g_00894	Syag.g_01631
OG0003267	Syaq.g_02579	Syag.g_01015
OG0003280	Syaq.g_00520	Syag.g_00013
OG0003286	Syaq.g_00332	Syag.g_01239
OG0003287	Syaq.g_00301	Syag.g_01196
OG0003288	Syaq.g_00178	Syag.g_01073
OG0003289	Syaq.g_00177	Syag.g_01072
OG0003312	Syaq.g_02026	Syag.g_00532
OG0003533	Syaq.g_00951	Syag.g_02469
OG0003536	Syaq.g_02045	Syag.g_00372
OG0003716	Syaq.g_01294	Syag.g_02086
OG0003765	Syaq.g_00993	Syag.g_02429
OG0003924	Syaq.g_00667	Syag.g_02713
OG0004331	Syaq.g_01855	Syag.g_01013
OG0004332	Syaq.g_00322	Syag.g_01231
OG0004397	Syaq.g_02144	Syag.g_00492
OG0004398	Syaq.g_00892	Syag.g_02509, Syag.g_00504, Syag.g_02513
OG0004400	Syaq.g_02459	Syag.g_01795
OG0004404	Syaq.g_00955	Syag.g_02466
OG0004576	Syaq.g_01858	Syag.g_01370
OG0005143	Syaq.g_00512	Syag.g_00023
OG0005145	Syaq.g_02198	Syag.g_00141
OG0005152	Syaq.g_01530	Syag.g_01848
OG0005155	Syaq.g_00948	Syag.g_02472
OG0005156	Syaq.g_00890, Syaq.g_00275	Syag.g_02528
OG0006044	Syaq.g_02122	Syag.g_00452
OG0006046	Syaq.g_00891	Syag.g_00512
OG0006047	Syaq.g_02277	Syag.g_00617
OG0006056	Syaq.g_01226	Syag.g_01363
OG0006064	Syaq.g_01301	Syag.g_02078
OG0006065	Syaq.g_01300	Syag.g_02079
OG0006068	Syaq.g_00978	Syag.g_02442
OG0006069	Syaq.g_00977	Syag.g_02443
OG0006070	Syaq.g_00976	Syag.g_02444
OG0006071	Syaq.g_00949	Syag.g_02474
OG0006074	Syaq.g_00889	Syag.g_02529
OG0006075	Syaq.g_00888	Syag.g_02530
OG0006076	Syaq.g_00886	Syag.g_02532
