Orthogroup	Syaq	Syat
OG0002029	Syaq.g_02609, Syaq.g_02652	Syat.g_03352
OG0002038	Syaq.g_00237	Syat.g_01251
OG0002039	Syaq.g_00223	Syat.g_00299
OG0002040	Syaq.g_00222	Syat.g_02427
OG0002041	Syaq.g_02513	Syat.g_00547
OG0002042	Syaq.g_02492	Syat.g_00569
OG0002043	Syaq.g_02440	Syat.g_00625
OG0002045	Syaq.g_00449	Syat.g_01381
OG0002046	Syaq.g_00452	Syat.g_01404, Syat.g_01397
OG0002047	Syaq.g_00532	Syat.g_02951
OG0002048	Syaq.g_00583	Syat.g_01636
OG0002049	Syaq.g_00668	Syat.g_01840
OG0002050	Syaq.g_00743	Syat.g_02040
OG0002051	Syaq.g_01388	Syat.g_02848
OG0002052	Syaq.g_02551	Syat.g_01022
OG0002056	Syaq.g_00780	Syat.g_02078
OG0002116	Syaq.g_01704	Syat.g_03094
OG0002119	Syaq.g_01329	Syat.g_02752
OG0002120	Syaq.g_02714	Syat.g_02459
OG0002123	Syaq.g_00028	Syat.g_00662
OG0002129	Syaq.g_00388	Syat.g_01280
OG0002134	Syaq.g_01011	Syat.g_02186
OG0002135	Syaq.g_01645	Syat.g_03043
OG0002136	Syaq.g_01646	Syat.g_03044
OG0002137	Syaq.g_00349	Syat.g_02464
OG0002137	Syaq.g_01889	Syat.g_00095
OG0002138	Syaq.g_02128	Syat.g_02879, Syat.g_02880, Syat.g_00820
OG0002139	Syaq.g_00145	Syat.g_00884
OG0002142	Syaq.g_00357	Syat.g_01239
OG0002143	Syaq.g_00524	Syat.g_00973
OG0002144	Syaq.g_00661	Syat.g_03389
OG0002159	Syaq.g_01041	Syat.g_01548
OG0002160	Syaq.g_02573	Syat.g_02996
OG0002163	Syaq.g_01238	Syat.g_02644
OG0002167	Syaq.g_01536	Syat.g_01778
OG0002173	Syaq.g_01331	Syat.g_02754
OG0002174	Syaq.g_01219	Syat.g_02511
OG0002175	Syaq.g_01575	Syat.g_02761
OG0002175	Syaq.g_00179	Syat.g_00921
OG0002179	Syaq.g_00985	Syat.g_02153
OG0002180	Syaq.g_00771	Syat.g_02069
OG0002181	Syaq.g_00740	Syat.g_02001
OG0002182	Syaq.g_00722	Syat.g_03097
OG0002183	Syaq.g_01527	Syat.g_01529
OG0002184	Syaq.g_01531	Syat.g_01525
OG0002185	Syaq.g_01541	Syat.g_01487
OG0002186	Syaq.g_01647	Syat.g_03045
OG0002187	Syaq.g_01648	Syat.g_03046
OG0002188	Syaq.g_01677	Syat.g_03118
OG0002189	Syaq.g_01678	Syat.g_03117
OG0002190	Syaq.g_01718	Syat.g_03080
OG0002191	Syaq.g_00507	Syat.g_02668, Syat.g_01001
OG0002192	Syaq.g_00221	Syat.g_00298
OG0002194	Syaq.g_00149	Syat.g_00889
OG0002195	Syaq.g_02274	Syat.g_00434
OG0002196	Syaq.g_02326	Syat.g_00464
OG0002197	Syaq.g_02519	Syat.g_00541
OG0002198	Syaq.g_02106	Syat.g_02588
OG0002199	Syaq.g_02101	Syat.g_00393
OG0002200	Syaq.g_00373	Syat.g_01225
OG0002201	Syaq.g_02002	Syat.g_00004
OG0002202	Syaq.g_02001	Syat.g_00005
OG0002203	Syaq.g_02000	Syat.g_00006
OG0002204	Syaq.g_01982	Syat.g_00029
OG0002205	Syaq.g_01964	Syat.g_00047
OG0002206	Syaq.g_01952	Syat.g_00058, Syat.g_01056
OG0002207	Syaq.g_01942	Syat.g_00068
OG0002208	Syaq.g_01766	Syat.g_03165
OG0002209	Syaq.g_00551	Syat.g_01606
OG0002210	Syaq.g_00574	Syat.g_01627
OG0002211	Syaq.g_00615	Syat.g_01789
OG0002212	Syaq.g_01276	Syat.g_02702
OG0002213	Syaq.g_01272	Syat.g_02697
OG0002214	Syaq.g_01173	Syat.g_02401
OG0002231	Syaq.g_00286	Syat.g_00444, Syat.g_00098
OG0002235	Syaq.g_02321	Syat.g_00462
OG0002238	Syaq.g_00135	Syat.g_00491
OG0002241	Syaq.g_00453	Syat.g_01398
OG0002243	Syaq.g_01280	Syat.g_02803
OG0002247	Syaq.g_01957	Syat.g_00054
OG0002248	Syaq.g_02591	Syat.g_00837
OG0002250	Syaq.g_01526	Syat.g_01530
OG0002251	Syaq.g_01721	Syat.g_03077
OG0002252	Syaq.g_01629	Syat.g_02625
OG0002253	Syaq.g_00285	Syat.g_01145
OG0002254	Syaq.g_00050	Syat.g_00691
OG0002255	Syaq.g_02505	Syat.g_00556
OG0002257	Syaq.g_02136	Syat.g_01714
OG0002258	Syaq.g_01981	Syat.g_00030
OG0002259	Syaq.g_01842	Syat.g_03274
OG0002260	Syaq.g_00144	Syat.g_00883
OG0002277	Syaq.g_01075	Syat.g_02270
OG0002288	Syaq.g_01835	Syat.g_00915
OG0002289	Syaq.g_00455	Syat.g_01401
OG0002292	Syaq.g_01366	Syat.g_02822
OG0002296	Syaq.g_00399	Syat.g_01332
OG0002297	Syaq.g_01854	Syat.g_01433
OG0002298	Syaq.g_02501	Syat.g_00559
OG0002300	Syaq.g_01864	Syat.g_00977
OG0002302	Syaq.g_01751	Syat.g_01307
OG0002305	Syaq.g_01482	Syat.g_01576
OG0002306	Syaq.g_01210	Syat.g_02502
OG0002308	Syaq.g_02331	Syat.g_03129, Syat.g_00470
OG0002309	Syaq.g_02384	Syat.g_00722
OG0002330	Syaq.g_02597	Syat.g_01093
OG0002332	Syaq.g_00134	Syat.g_00492
OG0002333	Syaq.g_00136	Syat.g_00490
OG0002335	Syaq.g_00120, Syaq.g_01845	Syat.g_02353, Syat.g_02025
OG0002343	Syaq.g_00713	Syat.g_01871
OG0002349	Syaq.g_01615	Syat.g_03010
OG0002352	Syaq.g_00235	Syat.g_02986
OG0002354	Syaq.g_02486	Syat.g_00577
OG0002357	Syaq.g_02133	Syat.g_02661
OG0002358	Syaq.g_00503	Syat.g_01520
OG0002359	Syaq.g_00407	Syat.g_01340
OG0002360	Syaq.g_02684	Syat.g_03368, Syat.g_00658, Syat.g_02460, Syat.g_02616
OG0002364	Syaq.g_02439	Syat.g_00626
OG0002369	Syaq.g_00913	Syat.g_02251
OG0002375	Syaq.g_00479	Syat.g_01219
OG0002382	Syaq.g_01781	Syat.g_03179
OG0002389	Syaq.g_00586	Syat.g_01641
OG0002390	Syaq.g_01371, Syaq.g_01372	Syat.g_02830
OG0002391	Syaq.g_01461	Syat.g_02932
OG0002394	Syaq.g_01285	Syat.g_02710, Syat.g_02413
OG0002396	Syaq.g_00642	Syat.g_01817
OG0002401	Syaq.g_00234	Syat.g_00630
OG0002402	Syaq.g_02694	Syat.g_00791
OG0002403	Syaq.g_00172	Syat.g_00821
OG0002409	Syaq.g_01223	Syat.g_02505
OG0002410	Syaq.g_01180	Syat.g_02412
OG0002411	Syaq.g_02375	Syat.g_00519
OG0002412	Syaq.g_00936	Syat.g_01898
OG0002430	Syaq.g_01832	Syat.g_01100
OG0002431	Syaq.g_01831	Syat.g_01101
OG0002432	Syaq.g_00276, Syaq.g_01282	Syat.g_02706
OG0002440	Syaq.g_00064	Syat.g_00706
OG0002447	Syaq.g_00454	Syat.g_01399
OG0002464	Syaq.g_01544	Syat.g_01484
OG0002466	Syaq.g_01599	Syat.g_02995
OG0002469	Syaq.g_00168	Syat.g_00908
OG0002474	Syaq.g_00663	Syat.g_00713
OG0002475	Syaq.g_00406	Syat.g_01339
OG0002476	Syaq.g_00025	Syat.g_01671
OG0002492	Syaq.g_01284	Syat.g_02709
OG0002494	Syaq.g_01976	Syat.g_00034
OG0002496	Syaq.g_00703	Syat.g_02437
OG0002498	Syaq.g_00510	Syat.g_00735
OG0002519	Syaq.g_00989	Syat.g_02425
OG0002522	Syaq.g_01734	Syat.g_02984
OG0002527	Syaq.g_00133	Syat.g_00835
OG0002528	Syaq.g_00131	Syat.g_00833
OG0002529	Syaq.g_01905	Syat.g_01427
OG0002537	Syaq.g_02102	Syat.g_02827
OG0002539	Syaq.g_01247	Syat.g_02674
OG0002541	Syaq.g_00575	Syat.g_01628
OG0002542	Syaq.g_02374	Syat.g_03396
OG0002543	Syaq.g_01249	Syat.g_02676
OG0002548	Syaq.g_00758	Syat.g_00327, Syat.g_00934, Syat.g_03387
OG0002566	Syaq.g_01640	Syat.g_02065
OG0002571	Syaq.g_02216	Syat.g_00772
OG0002572	Syaq.g_02022	Syat.g_01014
OG0002573	Syaq.g_01897	Syat.g_01361
OG0002577	Syaq.g_00486	Syat.g_00329
OG0002580	Syaq.g_01215	Syat.g_02514
OG0002589	Syaq.g_00104	Syat.g_01757
OG0002589	Syaq.g_02717	Syat.g_01691
OG0002592	Syaq.g_01279	Syat.g_02707
OG0002593	Syaq.g_01732	Syat.g_02985
OG0002607	Syaq.g_00441	Syat.g_01370
OG0002611	Syaq.g_00987	Syat.g_02426
OG0002612	Syaq.g_02650	Syat.g_03359, Syat.g_00871
OG0002614	Syaq.g_00829, Syaq.g_02642, Syaq.g_02670, Syaq.g_00812	Syat.g_00123
OG0002632	Syaq.g_01283	Syat.g_02708
OG0002634	Syaq.g_01582	Syat.g_01446
OG0002638	Syaq.g_02592	Syat.g_00797
OG0002643	Syaq.g_00106	Syat.g_00854
OG0002644	Syaq.g_02091	Syat.g_01973
OG0002669	Syaq.g_00895	Syat.g_01119
OG0002670	Syaq.g_01323	Syat.g_02406
OG0002679	Syaq.g_02702	Syat.g_01008
OG0002680	Syaq.g_00052	Syat.g_00692
OG0002684	Syaq.g_01340	Syat.g_02645
OG0002685	Syaq.g_00078	Syat.g_01010
OG0002687	Syaq.g_01240	Syat.g_01393, Syat.g_01771, Syat.g_00104
OG0002717	Syaq.g_01335	Syat.g_02006
OG0002723	Syaq.g_00480	Syat.g_01218
OG0002724	Syaq.g_02288	Syat.g_01745, Syat.g_01744, Syat.g_01736, Syat.g_01737
OG0002733	Syaq.g_00011	Syat.g_03323
OG0002735	Syaq.g_02458	Syat.g_01051
OG0002739	Syaq.g_02192	Syat.g_02791
OG0002743	Syaq.g_00130, Syaq.g_02457	Syat.g_01050
OG0002747	Syaq.g_02062	Syat.g_01009
OG0002750	Syaq.g_01847	Syat.g_00763
OG0002751	Syaq.g_01846	Syat.g_00762
OG0002757	Syaq.g_00175, Syaq.g_02399	Syat.g_00913
OG0002760	Syaq.g_02015	Syat.g_03406
OG0002761	Syaq.g_02110	Syat.g_02564
OG0002763	Syaq.g_02164	Syat.g_01944
OG0002764	Syaq.g_02607	Syat.g_00824
OG0002766	Syaq.g_00921	Syat.g_03245, Syat.g_01920, Syat.g_03244
OG0002799	Syaq.g_01924	Syat.g_00942
OG0002804	Syaq.g_02651	Syat.g_03348
OG0002838	Syaq.g_00929, Syaq.g_01634, Syaq.g_02008	Syat.g_00777
OG0002842	Syaq.g_01281	Syat.g_02705
OG0002849	Syaq.g_00270	Syat.g_02024
OG0002855	Syaq.g_02443	Syat.g_01052
OG0002859	Syaq.g_02629	Syat.g_00995
OG0002864	Syaq.g_01160	Syat.g_00654
OG0002866	Syaq.g_02398, Syaq.g_00176	Syat.g_00914
OG0002868	Syaq.g_01346	Syat.g_02386
OG0002874	Syaq.g_02176	Syat.g_01989
OG0002875	Syaq.g_02175	Syat.g_01988
OG0002876	Syaq.g_02173	Syat.g_01986
OG0002877	Syaq.g_02171	Syat.g_01984
OG0002878	Syaq.g_02170	Syat.g_01983
OG0002879	Syaq.g_02291	Syat.g_01697
OG0002880	Syaq.g_02547	Syat.g_01694
OG0002880	Syaq.g_01326	Syat.g_01754, Syat.g_01764
OG0002881	Syaq.g_00924	Syat.g_01919, Syat.g_03246
OG0002908	Syaq.g_02180	Syat.g_01086, Syat.g_03303
OG0002913	Syaq.g_02556	Syat.g_01036
OG0002914	Syaq.g_02569	Syat.g_01976
OG0002931	Syaq.g_02718	Syat.g_01692
OG0002952	Syaq.g_01324	Syat.g_02407
OG0002953	Syaq.g_01859	Syat.g_02093
OG0002982	Syaq.g_00300	Syat.g_01155
OG0002991	Syaq.g_02174	Syat.g_01987
OG0002992	Syaq.g_02172	Syat.g_01985
OG0002994	Syaq.g_01882	Syat.g_01721
OG0002996	Syaq.g_01912	Syat.g_02782
OG0002998	Syaq.g_02131	Syat.g_01722, Syat.g_01894
OG0002999	Syaq.g_00206	Syat.g_00227
OG0003000	Syaq.g_00390	Syat.g_01282
OG0003002	Syaq.g_02664	Syat.g_01729, Syat.g_01765, Syat.g_01732
OG0003003	Syaq.g_02027	Syat.g_01977, Syat.g_02182
OG0003004	Syaq.g_02285	Syat.g_00107
OG0003004	Syaq.g_02733	Syat.g_01970
OG0003005	Syaq.g_01325	Syat.g_01695, Syat.g_01753, Syat.g_01763
OG0003007	Syaq.g_02568	Syat.g_01057
OG0003023	Syaq.g_00317, Syaq.g_00314	Syat.g_02509
OG0003042	Syaq.g_02182	Syat.g_01085, Syat.g_02639
OG0003101	Syaq.g_00269	Syat.g_02022
OG0003127	Syaq.g_00081	Syat.g_00571
OG0003131	Syaq.g_02053	Syat.g_02763
OG0003144	Syaq.g_01511	Syat.g_01537
OG0003147	Syaq.g_02208	Syat.g_01270
OG0003149	Syaq.g_00318	Syat.g_02527
OG0003150	Syaq.g_00319	Syat.g_02528
OG0003154	Syaq.g_02290	Syat.g_01762, Syat.g_01759
OG0003191	Syaq.g_02179	Syat.g_01087
OG0003224	Syaq.g_02644	Syat.g_00445
OG0003255	Syaq.g_00919	Syat.g_01390
OG0003257	Syaq.g_02739	Syat.g_02248
OG0003260	Syaq.g_00101	Syat.g_02363
OG0003261	Syaq.g_01255	Syat.g_00881
OG0003264	Syaq.g_00894	Syat.g_01118
OG0003281	Syaq.g_02220	Syat.g_00771
OG0003282	Syaq.g_02229	Syat.g_00770
OG0003288	Syaq.g_00178	Syat.g_00920
OG0003289	Syaq.g_00177	Syat.g_00916
OG0003312	Syaq.g_02026	Syat.g_02631
OG0003316	Syaq.g_02297	Syat.g_01728, Syat.g_01731
OG0003317	Syaq.g_02028	Syat.g_01978
OG0003320	Syaq.g_02293	Syat.g_01514, Syat.g_02034, Syat.g_02116, Syat.g_02618, Syat.g_03197
OG0003321	Syaq.g_02631, Syaq.g_02611, Syaq.g_02656	Syat.g_01962
OG0003322	Syaq.g_02456	Syat.g_01049
OG0003327	Syaq.g_01053	Syat.g_02232
OG0003328	Syaq.g_00898	Syat.g_01727, Syat.g_01425
OG0003332	Syaq.g_00259	Syat.g_03250
OG0003334	Syaq.g_02292	Syat.g_01515, Syat.g_03198, Syat.g_02033, Syat.g_02115, Syat.g_02617
OG0003511	Syaq.g_01322	Syat.g_01734
OG0003511	Syaq.g_00867	Syat.g_01130
OG0003522	Syaq.g_00471	Syat.g_01673
OG0003531	Syaq.g_00900, Syaq.g_01077	Syat.g_01975
OG0003532	Syaq.g_00901	Syat.g_01974
OG0003559	Syaq.g_02601	Syat.g_00851
OG0003564	Syaq.g_00432	Syat.g_02098
OG0003575	Syaq.g_02029	Syat.g_02630
OG0003593	Syaq.g_00320	Syat.g_00855
OG0003599	Syaq.g_00568	Syat.g_01624
OG0003600	Syaq.g_02712	Syat.g_01394
OG0003600	Syaq.g_02295	Syat.g_01769
OG0003608	Syaq.g_00813	Syat.g_00160
OG0003610	Syaq.g_00790	Syat.g_02366
OG0003785	Syaq.g_02562	Syat.g_01322, Syat.g_02020
OG0003834	Syaq.g_00997	Syat.g_01406
OG0003880	Syaq.g_02052	Syat.g_02762
OG0003881	Syaq.g_02050	Syat.g_02773
OG0003882	Syaq.g_02049	Syat.g_02771
OG0003897	Syaq.g_02215	Syat.g_00773
OG0003905	Syaq.g_02032	Syat.g_01043
OG0003906	Syaq.g_02031	Syat.g_01042
OG0003907	Syaq.g_02030	Syat.g_01041
OG0003944	Syaq.g_02732, Syaq.g_02286	Syat.g_01969
OG0003947	Syaq.g_02228	Syat.g_01979
OG0003952	Syaq.g_00083	Syat.g_00937
OG0003976	Syaq.g_00090	Syat.g_01740
OG0003980	Syaq.g_02294	Syat.g_01770
OG0003985	Syaq.g_00541	Syat.g_01594
OG0003986	Syaq.g_01907	Syat.g_02683
OG0003993	Syaq.g_01521	Syat.g_00231
OG0003994	Syaq.g_02715, Syaq.g_00327	Syat.g_02470
OG0003995	Syaq.g_01874	Syat.g_02634
OG0003997	Syaq.g_00899	Syat.g_02007, Syat.g_01726
OG0003998	Syaq.g_02613, Syaq.g_02633, Syaq.g_02658	Syat.g_00829
OG0004298	Syaq.g_00866	Syat.g_01131
OG0004397	Syaq.g_02144	Syat.g_00197
OG0004408	Syaq.g_02610	Syat.g_03338
OG0004413	Syaq.g_01571	Syat.g_02757
OG0004417	Syaq.g_00420	Syat.g_03184
OG0004418	Syaq.g_02570	Syat.g_02629
OG0004419	Syaq.g_02557	Syat.g_01959
OG0004420	Syaq.g_02549	Syat.g_01020
OG0004421	Syaq.g_02550	Syat.g_01021
OG0004449	Syaq.g_01066	Syat.g_02262
OG0004451	Syaq.g_01056, Syaq.g_01054	Syat.g_02233
OG0004458	Syaq.g_00174	Syat.g_00912
OG0004462	Syaq.g_00539	Syat.g_01592
OG0004463	Syaq.g_00540	Syat.g_01593
OG0004464	Syaq.g_01341	Syat.g_00917
OG0004467	Syaq.g_02197	Syat.g_01689
OG0004485	Syaq.g_00810, Syaq.g_02668	Syat.g_00124
OG0004486	Syaq.g_01614	Syat.g_03009
OG0004493	Syaq.g_00075	Syat.g_03347
OG0004494	Syaq.g_00105	Syat.g_01758
OG0004495	Syaq.g_02561	Syat.g_01323, Syat.g_02019
OG0004496	Syaq.g_02713	Syat.g_01739, Syat.g_01738
OG0005175	Syaq.g_02296	Syat.g_00233
OG0005195	Syaq.g_02552	Syat.g_01033
OG0005201	Syaq.g_02460	Syat.g_01054
OG0005231	Syaq.g_00605	Syat.g_00328
OG0005233	Syaq.g_01572	Syat.g_02758
OG0005234	Syaq.g_01573	Syat.g_02759
OG0005272	Syaq.g_01522	Syat.g_00230
OG0005282	Syaq.g_02622	Syat.g_01966
OG0005284	Syaq.g_00102	Syat.g_00235, Syat.g_01261
OG0005285	Syaq.g_00108, Syaq.g_02618	Syat.g_01685
OG0005286	Syaq.g_00109, Syaq.g_02617	Syat.g_01684
OG0005287	Syaq.g_00466, Syaq.g_02209	Syat.g_03300
OG0005288	Syaq.g_00827	Syat.g_01668
OG0005289	Syaq.g_02147	Syat.g_00181
OG0005291	Syaq.g_02666	Syat.g_01971
OG0006376	Syaq.g_00097	Syat.g_01267
OG0006377	Syaq.g_00098	Syat.g_01266
OG0006378	Syaq.g_00099	Syat.g_01265
OG0006379	Syaq.g_00103	Syat.g_01260
OG0006382	Syaq.g_00783	Syat.g_03363
OG0006390	Syaq.g_00840	Syat.g_03322
OG0006391	Syaq.g_00841	Syat.g_03321
OG0006393	Syaq.g_01321	Syat.g_01735
OG0006395	Syaq.g_01519	Syat.g_02368
OG0006396	Syaq.g_01520	Syat.g_02367
OG0006405	Syaq.g_02563	Syat.g_01321
OG0006407	Syaq.g_02649	Syat.g_03342
