Orthogroup	Prap	Prbf
OG0001963	Prap.g_00582	Prbf.g_00005
OG0001964	Prap.g_00581	Prbf.g_00006
OG0001967	Prap.g_01923	Prbf.g_00828
OG0001968	Prap.g_00168	Prbf.g_00204
OG0001970	Prap.g_00028	Prbf.g_00288
OG0001971	Prap.g_00027	Prbf.g_00289
OG0001972	Prap.g_00278	Prbf.g_01096
OG0001973	Prap.g_01015	Prbf.g_01489
OG0001974	Prap.g_00232	Prbf.g_00268
OG0001975	Prap.g_00316	Prbf.g_01058
OG0001976	Prap.g_01916	Prbf.g_00821
OG0001977	Prap.g_00824	Prbf.g_01286
OG0001978	Prap.g_01805	Prbf.g_00719
OG0001979	Prap.g_01804	Prbf.g_00718
OG0001980	Prap.g_00288	Prbf.g_01086
OG0001981	Prap.g_00100	Prbf.g_00136
OG0001986	Prap.g_00096	Prbf.g_00132
OG0001987	Prap.g_00087	Prbf.g_00123
OG0001994	Prap.g_01340	Prbf.g_01710
OG0001995	Prap.g_00926	Prbf.g_01351
OG0001997	Prap.g_00022	Prbf.g_00294
OG0001998	Prap.g_00023	Prbf.g_00293
OG0001999	Prap.g_00024	Prbf.g_00292
OG0002000	Prap.g_01808	Prbf.g_00722
OG0002002	Prap.g_01711	Prbf.g_00626
OG0002003	Prap.g_01609	Prbf.g_00525
OG0002004	Prap.g_00896	Prbf.g_01381
OG0002007	Prap.g_00283	Prbf.g_01091
OG0002008	Prap.g_00507	Prbf.g_00867
OG0002009	Prap.g_00523	Prbf.g_00064
OG0002010	Prap.g_00021	Prbf.g_00295
OG0002011	Prap.g_00540	Prbf.g_00047
OG0002012	Prap.g_00502	Prbf.g_00872
OG0002013	Prap.g_01904	Prbf.g_00809
OG0002014	Prap.g_00479	Prbf.g_00895
OG0002015	Prap.g_00674	Prbf.g_00852
OG0002016	Prap.g_00516	Prbf.g_00858
OG0002017	Prap.g_00529	Prbf.g_00058
OG0002018	Prap.g_01891	Prbf.g_00796
OG0002025	Prap.g_00092	Prbf.g_00128
OG0002040	Prap.g_01845	Prbf.g_00759
OG0002044	Prap.g_00960	Prbf.g_01544
OG0002046	Prap.g_01822	Prbf.g_00736
OG0002048	Prap.g_00320	Prbf.g_01054
OG0002049	Prap.g_00508	Prbf.g_00866
OG0002050	Prap.g_00668	Prbf.g_00846
OG0002067	Prap.g_00642	Prbf.g_00370
OG0002071	Prap.g_01897	Prbf.g_00802
OG0002073	Prap.g_01795	Prbf.g_00709
OG0002080	Prap.g_00631	Prbf.g_00359
OG0002083	Prap.g_00892	Prbf.g_01385
OG0002084	Prap.g_01913	Prbf.g_00818
OG0002085	Prap.g_01353	Prbf.g_01697
OG0002086	Prap.g_00235	Prbf.g_00271
OG0002087	Prap.g_00009	Prbf.g_00307
OG0002088	Prap.g_00621	Prbf.g_00349
OG0002089	Prap.g_00630	Prbf.g_00358
OG0002090	Prap.g_01796	Prbf.g_00710
OG0002092	Prap.g_00476	Prbf.g_00898
OG0002094	Prap.g_01850	Prbf.g_00764
OG0002095	Prap.g_01856	Prbf.g_00770
OG0002096	Prap.g_01376	Prbf.g_01674
OG0002097	Prap.g_01313	Prbf.g_01737
OG0002098	Prap.g_00594	Prbf.g_00323
OG0002099	Prap.g_00593	Prbf.g_00322
OG0002100	Prap.g_00037	Prbf.g_00279
OG0002101	Prap.g_00669	Prbf.g_00847
OG0002102	Prap.g_00354	Prbf.g_01020
OG0002103	Prap.g_00432	Prbf.g_00942
OG0002104	Prap.g_00490	Prbf.g_00884
OG0002105	Prap.g_00497	Prbf.g_00877
OG0002106	Prap.g_00219	Prbf.g_00255
OG0002107	Prap.g_00222	Prbf.g_00258
OG0002108	Prap.g_00233	Prbf.g_00269
OG0002109	Prap.g_01922	Prbf.g_00827
OG0002110	Prap.g_01909	Prbf.g_00814
OG0002111	Prap.g_01833	Prbf.g_00747
OG0002112	Prap.g_01831	Prbf.g_00745
OG0002113	Prap.g_01830	Prbf.g_00744
OG0002114	Prap.g_01780	Prbf.g_00694
OG0002124	Prap.g_01943	Prbf.g_00086
OG0002125	Prap.g_01938	Prbf.g_00081
OG0002126	Prap.g_01939	Prbf.g_00082
OG0002127	Prap.g_01936	Prbf.g_00079
OG0002129	Prap.g_00533	Prbf.g_00054
OG0002133	Prap.g_00084	Prbf.g_00120
OG0002136	Prap.g_00544	Prbf.g_00043
OG0002141	Prap.g_00643	Prbf.g_00371
OG0002153	Prap.g_01623	Prbf.g_00539
OG0002158	Prap.g_00617	Prbf.g_00345
OG0002159	Prap.g_01118	Prbf.g_01932
OG0002160	Prap.g_00608	Prbf.g_00337
OG0002161	Prap.g_00600	Prbf.g_00329
OG0002162	Prap.g_00599	Prbf.g_00328
OG0002163	Prap.g_00592	Prbf.g_00321
OG0002164	Prap.g_00002	Prbf.g_00314
OG0002165	Prap.g_00015	Prbf.g_00301
OG0002166	Prap.g_00532	Prbf.g_00055
OG0002167	Prap.g_00546	Prbf.g_00041
OG0002168	Prap.g_01865	Prbf.g_00779
OG0002169	Prap.g_01852	Prbf.g_00766
OG0002170	Prap.g_01621	Prbf.g_00537
OG0002176	Prap.g_01940	Prbf.g_00083
OG0002177	Prap.g_00091	Prbf.g_00127
OG0002191	Prap.g_00634	Prbf.g_00362
OG0002195	Prap.g_01339	Prbf.g_01711
OG0002198	Prap.g_00005	Prbf.g_00311
OG0002209	Prap.g_01106	Prbf.g_01944
OG0002210	Prap.g_01107	Prbf.g_01943
OG0002211	Prap.g_01108	Prbf.g_01942
OG0002217	Prap.g_01484	Prbf.g_01566
OG0002218	Prap.g_01419	Prbf.g_01631
OG0002219	Prap.g_01115	Prbf.g_01935
OG0002220	Prap.g_00641	Prbf.g_00369
OG0002221	Prap.g_00615	Prbf.g_00343
OG0002222	Prap.g_00032	Prbf.g_00284
OG0002223	Prap.g_00664	Prbf.g_00842
OG0002224	Prap.g_00795	Prbf.g_01257
OG0002225	Prap.g_00687	Prbf.g_01149
OG0002226	Prap.g_00686	Prbf.g_01147
OG0002227	Prap.g_00292	Prbf.g_01082
OG0002228	Prap.g_00298	Prbf.g_01076
OG0002229	Prap.g_00317	Prbf.g_01057
OG0002230	Prap.g_00534	Prbf.g_00053
OG0002231	Prap.g_00578	Prbf.g_00009
OG0002232	Prap.g_01841	Prbf.g_00755
OG0002233	Prap.g_01838	Prbf.g_00752
OG0002234	Prap.g_01800	Prbf.g_00714
OG0002236	Prap.g_00873	Prbf.g_00001
OG0002237	Prap.g_01924	Prbf.g_00830, Prbf.g_00067
OG0002241	Prap.g_01941	Prbf.g_00084
OG0002242	Prap.g_00102	Prbf.g_00138
OG0002243	Prap.g_01944	Prbf.g_00087
OG0002244	Prap.g_01945	Prbf.g_00088
OG0002275	Prap.g_00584	Prbf.g_00003
OG0002317	Prap.g_01933	Prbf.g_00076
OG0002325	Prap.g_01027	Prbf.g_01477
OG0002326	Prap.g_01113	Prbf.g_01937
OG0002327	Prap.g_01103	Prbf.g_01947
OG0002328	Prap.g_00635	Prbf.g_00363
OG0002329	Prap.g_00632	Prbf.g_00360
OG0002330	Prap.g_00601	Prbf.g_00330
OG0002332	Prap.g_00526	Prbf.g_00061
OG0002333	Prap.g_01893	Prbf.g_00798
OG0002334	Prap.g_01892	Prbf.g_00797
OG0002335	Prap.g_01810	Prbf.g_00724
OG0002336	Prap.g_01798	Prbf.g_00712
OG0002337	Prap.g_01789	Prbf.g_00703
OG0002434	Prap.g_00921	Prbf.g_01356
OG0002435	Prap.g_00916	Prbf.g_01361
OG0002436	Prap.g_00900	Prbf.g_01377
OG0002437	Prap.g_01081	Prbf.g_01423
OG0002438	Prap.g_01070	Prbf.g_01434
OG0002439	Prap.g_01030	Prbf.g_01474
OG0002440	Prap.g_01029	Prbf.g_01475
OG0002441	Prap.g_01028	Prbf.g_01476
OG0002442	Prap.g_01445	Prbf.g_01605
OG0002443	Prap.g_01338	Prbf.g_01712
OG0002444	Prap.g_01184	Prbf.g_01866
OG0002445	Prap.g_01127	Prbf.g_01923
OG0002446	Prap.g_01117	Prbf.g_01933
OG0002447	Prap.g_01116	Prbf.g_01934
OG0002448	Prap.g_01114	Prbf.g_01936
OG0002449	Prap.g_01111	Prbf.g_01939
OG0002450	Prap.g_01110	Prbf.g_01940
OG0002451	Prap.g_01109	Prbf.g_01941
OG0002452	Prap.g_01105	Prbf.g_01945
OG0002453	Prap.g_01104	Prbf.g_01946
OG0002454	Prap.g_00651	Prbf.g_00379
OG0002455	Prap.g_00650	Prbf.g_00378
OG0002456	Prap.g_00649	Prbf.g_00377
OG0002457	Prap.g_00640	Prbf.g_00368
OG0002458	Prap.g_00639	Prbf.g_00367
OG0002459	Prap.g_00638	Prbf.g_00366
OG0002460	Prap.g_00627	Prbf.g_00355
OG0002461	Prap.g_00614	Prbf.g_00342
OG0002462	Prap.g_00613	Prbf.g_00341
OG0002463	Prap.g_00606	Prbf.g_00335
OG0002464	Prap.g_00011	Prbf.g_00305
OG0002465	Prap.g_00012	Prbf.g_00304
OG0002466	Prap.g_00013	Prbf.g_00303
OG0002467	Prap.g_00014	Prbf.g_00302
OG0002468	Prap.g_00039	Prbf.g_00277
OG0002469	Prap.g_00657	Prbf.g_00835
OG0002470	Prap.g_00865	Prbf.g_01327
OG0002471	Prap.g_00753	Prbf.g_01215
OG0002472	Prap.g_00695	Prbf.g_01157
OG0002473	Prap.g_00273	Prbf.g_01101
OG0002474	Prap.g_00277	Prbf.g_01097
OG0002475	Prap.g_00473	Prbf.g_00901
OG0002476	Prap.g_00488	Prbf.g_00886
OG0002477	Prap.g_00530	Prbf.g_00057
OG0002478	Prap.g_00538	Prbf.g_00049
OG0002479	Prap.g_00549	Prbf.g_00038
OG0002480	Prap.g_00567	Prbf.g_00020
OG0002481	Prap.g_01930	Prbf.g_00073
OG0002482	Prap.g_01931	Prbf.g_00074
OG0002483	Prap.g_01932	Prbf.g_00075
OG0002484	Prap.g_01934	Prbf.g_00077
OG0002485	Prap.g_01937	Prbf.g_00080
OG0002486	Prap.g_01942	Prbf.g_00085
OG0002487	Prap.g_00098	Prbf.g_00134
OG0002488	Prap.g_00202	Prbf.g_00238
OG0002489	Prap.g_00213	Prbf.g_00249
OG0002490	Prap.g_00225	Prbf.g_00261
OG0002491	Prap.g_00237	Prbf.g_00273
OG0002492	Prap.g_01918	Prbf.g_00823
OG0002493	Prap.g_01915	Prbf.g_00820
OG0002494	Prap.g_01898	Prbf.g_00803
OG0002495	Prap.g_01886	Prbf.g_00791
OG0002496	Prap.g_01885	Prbf.g_00790
OG0002497	Prap.g_01857	Prbf.g_00771
OG0002498	Prap.g_01854	Prbf.g_00768
OG0002499	Prap.g_01839	Prbf.g_00753
OG0002500	Prap.g_01828	Prbf.g_00742
OG0002501	Prap.g_01826	Prbf.g_00740
OG0002502	Prap.g_01824	Prbf.g_00738
OG0002503	Prap.g_01823	Prbf.g_00737
OG0002504	Prap.g_01813	Prbf.g_00727
OG0002505	Prap.g_01806	Prbf.g_00720
OG0003033	Prap.g_01102	Prbf.g_01948
OG0003038	Prap.g_00041	Prbf.g_00275
OG0003320	Prap.g_00637	Prbf.g_00365
