Orthogroup	Syai	Syac
OG0001966	Syai.g_00289	Syac.g_02222
OG0001967	Syai.g_00287	Syac.g_02224
OG0001968	Syai.g_00286	Syac.g_02225
OG0001969	Syai.g_00222	Syac.g_00255
OG0001970	Syai.g_02581	Syac.g_00355
OG0001971	Syai.g_02657	Syac.g_02267
OG0001972	Syai.g_02710	Syac.g_02327
OG0001974	Syai.g_02772	Syac.g_02350
OG0001975	Syai.g_01740	Syac.g_01461
OG0001976	Syai.g_01738	Syac.g_01459
OG0001979	Syai.g_01961	Syac.g_00916
OG0001980	Syai.g_00459	Syac.g_02034
OG0001990	Syai.g_02897	Syac.g_02460
OG0001995	Syai.g_01948	Syac.g_00927
OG0001997	Syai.g_02520	Syac.g_00416
OG0002000	Syai.g_00683	Syac.g_01859
OG0002007	Syai.g_02026	Syac.g_00867
OG0002008	Syai.g_01448	Syac.g_01227
OG0002009	Syai.g_01287	Syac.g_01376
OG0002010	Syai.g_00912	Syac.g_01663
OG0002011	Syai.g_00525	Syac.g_01980
OG0002012	Syai.g_01589	Syac.g_01119
OG0002013	Syai.g_00515	Syac.g_01990
OG0002014	Syai.g_00182	Syac.g_00214
OG0002015	Syai.g_00183, Syai.g_00146	Syac.g_00215
OG0002017	Syai.g_02832	Syac.g_02404
OG0002018	Syai.g_02895	Syac.g_02458
OG0002020	Syai.g_02890	Syac.g_02453
OG0002021	Syai.g_02888	Syac.g_02451
OG0002022	Syai.g_02885	Syac.g_02449
OG0002023	Syai.g_02884	Syac.g_02448
OG0002024	Syai.g_02878	Syac.g_02441
OG0002037	Syai.g_00636	Syac.g_01906
OG0002038	Syai.g_02134	Syac.g_00779
OG0002039	Syai.g_02120	Syac.g_00792
OG0002041	Syai.g_01467	Syac.g_01212
OG0002042	Syai.g_01495	Syac.g_01189
OG0002043	Syai.g_01558	Syac.g_01138
OG0002044	Syai.g_02039	Syac.g_00852
OG0002045	Syai.g_00857	Syac.g_01708
OG0002047	Syai.g_00514	Syac.g_01991
OG0002049	Syai.g_00341	Syac.g_02149
OG0002050	Syai.g_00278	Syac.g_02234
OG0002054	Syai.g_02877	Syac.g_02440
OG0002055	Syai.g_02880	Syac.g_02443
OG0002056	Syai.g_00242	Syac.g_00278
OG0002063	Syai.g_01856, Syai.g_01833	Syac.g_01533
OG0002106	Syai.g_00555	Syac.g_02391
OG0002112	Syai.g_00231	Syac.g_00266
OG0002114	Syai.g_00968	Syac.g_01618
OG0002115	Syai.g_02368	Syac.g_00557
OG0002116	Syai.g_02334	Syac.g_00589
OG0002117	Syai.g_02128	Syac.g_00785
OG0002118	Syai.g_01941, Syai.g_01784	Syac.g_01504
OG0002119	Syai.g_02691	Syac.g_02306
OG0002120	Syai.g_01602	Syac.g_01097
OG0002121	Syai.g_01194	Syac.g_01444
OG0002123	Syai.g_01390	Syac.g_01283
OG0002124	Syai.g_02078	Syac.g_00819
OG0002126	Syai.g_00147, Syai.g_00187	Syac.g_00219
OG0002127	Syai.g_02601	Syac.g_00339
OG0002128	Syai.g_01741	Syac.g_01463
OG0002129	Syai.g_00940	Syac.g_01647
OG0002131	Syai.g_02889	Syac.g_02452
OG0002132	Syai.g_02881	Syac.g_02444
OG0002133	Syai.g_02879	Syac.g_02442
OG0002134	Syai.g_00128	Syac.g_00173
OG0002135	Syai.g_02407	Syac.g_00513
OG0002136	Syai.g_02406	Syac.g_00514
OG0002138	Syai.g_01959	Syac.g_00918
OG0002139	Syai.g_01827	Syac.g_01527
OG0002140	Syai.g_01925	Syac.g_00536
OG0002140	Syai.g_01774	Syac.g_02390
OG0002141	Syai.g_01145	Syac.g_01015
OG0002142	Syai.g_00981	Syac.g_01615
OG0002143	Syai.g_00522	Syac.g_01983
OG0002144	Syai.g_00347	Syac.g_02146
OG0002156	Syai.g_00984	Syac.g_01612
OG0002157	Syai.g_00230	Syac.g_00265
OG0002158	Syai.g_00232	Syac.g_00267
OG0002162	Syai.g_00763	Syac.g_01781
OG0002163	Syai.g_02798	Syac.g_02380
OG0002169	Syai.g_00513	Syac.g_01992
OG0002170	Syai.g_00482	Syac.g_02025
OG0002171	Syai.g_00145, Syai.g_00191	Syac.g_00222
OG0002178	Syai.g_02882	Syac.g_02446
OG0002179	Syai.g_00162	Syac.g_00192
OG0002180	Syai.g_00251	Syac.g_00288
OG0002181	Syai.g_00281	Syac.g_02231
OG0002182	Syai.g_00299	Syac.g_02212
OG0002183	Syai.g_02505	Syac.g_00425
OG0002184	Syai.g_02502	Syac.g_00428
OG0002185	Syai.g_02492	Syac.g_00435
OG0002186	Syai.g_02405	Syac.g_00515
OG0002187	Syai.g_02404	Syac.g_00516
OG0002188	Syai.g_02371	Syac.g_00554
OG0002189	Syai.g_02370	Syac.g_00555
OG0002190	Syai.g_02314	Syac.g_00603
OG0002192	Syai.g_02118	Syac.g_00795
OG0002193	Syai.g_01944, Syai.g_01028	Syac.g_01571
OG0002194	Syai.g_01821	Syac.g_01523
OG0002196	Syai.g_01308	Syac.g_01355
OG0002197	Syai.g_01458	Syac.g_01218
OG0002198	Syai.g_01124	Syac.g_00999
OG0002199	Syai.g_01119	Syac.g_00994
OG0002200	Syai.g_00954	Syac.g_01631
OG0002201	Syai.g_00811	Syac.g_01739
OG0002202	Syai.g_00810	Syac.g_01740
OG0002203	Syai.g_00809	Syac.g_01741
OG0002204	Syai.g_00787	Syac.g_01760
OG0002205	Syai.g_00768	Syac.g_01776
OG0002207	Syai.g_00745	Syac.g_01798
OG0002208	Syai.g_00631	Syac.g_01913
OG0002209	Syai.g_00494	Syac.g_02012
OG0002210	Syai.g_00433	Syac.g_02065
OG0002211	Syai.g_00396	Syac.g_02102
OG0002212	Syai.g_02757	Syac.g_02340
OG0002213	Syai.g_02764	Syac.g_02344
OG0002214	Syai.g_02910	Syac.g_02474
OG0002230	Syai.g_02233	Syac.g_00685
OG0002233	Syai.g_01382	Syac.g_01301
OG0002234	Syai.g_01156	Syac.g_01029
OG0002236	Syai.g_01715	Syac.g_02153
OG0002237	Syai.g_01097	Syac.g_00972
OG0002239	Syai.g_01737	Syac.g_01458
OG0002242	Syai.g_00190	Syac.g_00221
OG0002245	Syai.g_00524	Syac.g_01981
OG0002247	Syai.g_00761	Syac.g_01783
OG0002248	Syai.g_01984	Syac.g_00908
OG0002249	Syai.g_01003, Syai.g_01002, Syai.g_01013, Syai.g_01012	Syac.g_01534
OG0002250	Syai.g_02506	Syac.g_00424
OG0002251	Syai.g_02311	Syac.g_00606
OG0002252	Syai.g_02249	Syac.g_00672
OG0002253	Syai.g_02166	Syac.g_00739
OG0002254	Syai.g_01419	Syac.g_01256
OG0002255	Syai.g_01475	Syac.g_01203
OG0002256	Syai.g_00825	Syac.g_00930
OG0002257	Syai.g_01149	Syac.g_01021
OG0002258	Syai.g_00786	Syac.g_01761
OG0002259	Syai.g_00712	Syac.g_01832
OG0002260	Syai.g_01828	Syac.g_01528
OG0002285	Syai.g_01546	Syac.g_01150
OG0002291	Syai.g_02653	Syac.g_02263
OG0002297	Syai.g_01942	Syac.g_01573
OG0002298	Syai.g_01479	Syac.g_01199
OG0002299	Syai.g_01523	Syac.g_01159
OG0002300	Syai.g_01597	Syac.g_01110
OG0002301	Syai.g_01080	Syac.g_00966
OG0002302	Syai.g_00616	Syac.g_01927
OG0002303	Syai.g_00523	Syac.g_01982
OG0002304	Syai.g_00451	Syac.g_01697
OG0002305	Syai.g_02545	Syac.g_00391
OG0002306	Syai.g_02883	Syac.g_02447
OG0002309	Syai.g_02048	Syac.g_00843
OG0002331	Syai.g_01381	Syac.g_01302
OG0002334	Syai.g_00962	Syac.g_01623
OG0002336	Syai.g_00867	Syac.g_01698
OG0002337	Syai.g_00266	Syac.g_02246
OG0002338	Syai.g_00181	Syac.g_00212, Syac.g_00218
OG0002339	Syai.g_00171	Syac.g_00202
OG0002350	Syai.g_00461	Syac.g_02032
OG0002351	Syai.g_00223	Syac.g_00256
OG0002352	Syai.g_02133	Syac.g_00780
OG0002353	Syai.g_01351	Syac.g_01328
OG0002355	Syai.g_01917	Syac.g_00463
OG0002356	Syai.g_00854	Syac.g_01714
OG0002357	Syai.g_02837	Syac.g_02407
OG0002387	Syai.g_02238	Syac.g_00680
OG0002395	Syai.g_00229	Syac.g_00264
OG0002400	Syai.g_01192	Syac.g_01066
OG0002401	Syai.g_02132	Syac.g_00781
OG0002403	Syai.g_01782	Syac.g_01502
OG0002404	Syai.g_01400	Syac.g_01273
OG0002405	Syai.g_01560	Syac.g_01136
OG0002406	Syai.g_01186	Syac.g_01044
OG0002429	Syai.g_02515	Syac.g_00418
OG0002435	Syai.g_02221	Syac.g_00699
OG0002438	Syai.g_01375, Syai.g_01376	Syac.g_02372
OG0002452	Syai.g_02893	Syac.g_02456
OG0002458	Syai.g_02870	Syac.g_02431
OG0002459	Syai.g_02868	Syac.g_02429
OG0002460	Syai.g_02867	Syac.g_02428
OG0002461	Syai.g_01642	Syac.g_01576
OG0002462	Syai.g_02430	Syac.g_00492
OG0002463	Syai.g_01460	Syac.g_01685
OG0002464	Syai.g_02490	Syac.g_01844
OG0002465	Syai.g_00346	Syac.g_00747
OG0002467	Syai.g_01945, Syai.g_01946	Syac.g_01570
OG0002468	Syai.g_01824, Syai.g_01823, Syai.g_01825	Syac.g_01525
OG0002469	Syai.g_01786	Syac.g_01506
OG0002470	Syai.g_01733	Syac.g_01433
OG0002471	Syai.g_01625	Syac.g_01058
OG0002472	Syai.g_01704	Syac.g_01549
OG0002488	Syai.g_00172	Syac.g_00203
OG0002520	Syai.g_02391	Syac.g_00530
OG0002521	Syai.g_02364	Syac.g_00561
OG0002522	Syai.g_02294	Syac.g_01081
OG0002523	Syai.g_01949	Syac.g_00926
OG0002524	Syai.g_01598	Syac.g_01109
OG0002525	Syai.g_01607	Syac.g_01091
OG0002526	Syai.g_01615	Syac.g_01071
OG0002532	Syai.g_01151	Syac.g_01023
OG0002533	Syai.g_00729	Syac.g_01816
OG0002534	Syai.g_00458	Syac.g_02035
OG0002535	Syai.g_00455	Syac.g_02038
OG0002536	Syai.g_00440	Syac.g_02059
OG0002538	Syai.g_02680	Syac.g_02293
OG0002540	Syai.g_02871	Syac.g_02432
OG0002544	Syai.g_01669	Syac.g_01568
OG0002545	Syai.g_01595	Syac.g_01117
OG0002578	Syai.g_00953	Syac.g_01632
OG0002594	Syai.g_02247	Syac.g_00577
OG0002595	Syai.g_01947	Syac.g_00928
OG0002598	Syai.g_01592	Syac.g_01118
OG0002599	Syai.g_01614	Syac.g_01086
OG0002600	Syai.g_01633, Syai.g_01205	Syac.g_00579
OG0002602	Syai.g_01638	Syac.g_01008
OG0002604	Syai.g_01150	Syac.g_01022
OG0002605	Syai.g_00460	Syac.g_02033
OG0002606	Syai.g_02872	Syac.g_02433
OG0002608	Syai.g_01993	Syac.g_00899
OG0002609	Syai.g_02065	Syac.g_00824
OG0002610	Syai.g_00484	Syac.g_02023
OG0002640	Syai.g_00772	Syac.g_00458, Syac.g_01945
OG0002667	Syai.g_01161	Syac.g_01032
OG0002672	Syai.g_01732	Syac.g_01101
OG0002673	Syai.g_01628	Syac.g_01057
OG0002674	Syai.g_00421	Syac.g_02076
OG0002709	Syai.g_02344	Syac.g_01535
OG0002715	Syai.g_00969	Syac.g_01617
OG0002718	Syai.g_00967	Syac.g_01163
OG0002738	Syai.g_01753	Syac.g_01474
OG0002740	Syai.g_00847	Syac.g_01590
OG0002741	Syai.g_01348	Syac.g_01331
OG0002742	Syai.g_02321, Syai.g_01024	Syac.g_01812
OG0002745	Syai.g_00557	Syac.g_01447
OG0002746	Syai.g_01127	Syac.g_01003
OG0002748	Syai.g_00814	Syac.g_01736
OG0002754	Syai.g_01564	Syac.g_01711
OG0002758	Syai.g_01629	Syac.g_01055
OG0002759	Syai.g_02105	Syac.g_00865
OG0002807	Syai.g_01731	Syac.g_01453
OG0002847	Syai.g_02451	Syac.g_00456
OG0002850	Syai.g_02286	Syac.g_00632
OG0002852	Syai.g_01282	Syac.g_01381
OG0002853	Syai.g_01379	Syac.g_01304
OG0002854	Syai.g_02319	Syac.g_01565
OG0002856	Syai.g_01579	Syac.g_01123
OG0002858	Syai.g_01191	Syac.g_01950
OG0002860	Syai.g_02075	Syac.g_01555
OG0002863	Syai.g_00446	Syac.g_01693
OG0002867	Syai.g_01622	Syac.g_01540
OG0002871	Syai.g_02069	Syac.g_02290
OG0002872	Syai.g_02665	Syac.g_02276
OG0002943	Syai.g_02427	Syac.g_00495
OG0002944	Syai.g_02426	Syac.g_00496
OG0002945	Syai.g_02425	Syac.g_00497
OG0002946	Syai.g_02423	Syac.g_00499
OG0002947	Syai.g_02422	Syac.g_00500
OG0002948	Syai.g_02420	Syac.g_00501
OG0002949	Syai.g_02419	Syac.g_00502
OG0002950	Syai.g_02418	Syac.g_00503
OG0002954	Syai.g_02310	Syac.g_00607
OG0002955	Syai.g_02241	Syac.g_00677
OG0002956	Syai.g_02242	Syac.g_00676
OG0002957	Syai.g_02240	Syac.g_00678
OG0002958	Syai.g_02239	Syac.g_00679
OG0002959	Syai.g_01604	Syac.g_00821
OG0002960	Syai.g_02434	Syac.g_01296
OG0002961	Syai.g_01747	Syac.g_01469
OG0002962	Syai.g_01296	Syac.g_01367
OG0002963	Syai.g_01360	Syac.g_00823, Syac.g_01115
OG0002964	Syai.g_01378	Syac.g_01305
OG0002966	Syai.g_02073	Syac.g_01683
OG0002968	Syai.g_01680	Syac.g_00746
OG0002972	Syai.g_01911, Syai.g_01687	Syac.g_01691
OG0002973	Syai.g_00559	Syac.g_01259
OG0002974	Syai.g_00858	Syac.g_01707
OG0002976	Syai.g_01195	Syac.g_01579
OG0002977	Syai.g_02732	Syac.g_02334
OG0002978	Syai.g_01413	Syac.g_01951
OG0003046	Syai.g_00316	Syac.g_02196
OG0003105	Syai.g_02035	Syac.g_00855
OG0003112	Syai.g_01655	Syac.g_01944
OG0003118	Syai.g_01146	Syac.g_01016
OG0003120	Syai.g_00554	Syac.g_02170
OG0003122	Syai.g_00569	Syac.g_00929
OG0003126	Syai.g_01583	Syac.g_01733
OG0003130	Syai.g_01921	Syac.g_01681
OG0003133	Syai.g_00822	Syac.g_00582, Syac.g_00583
OG0003138	Syai.g_02119	Syac.g_00794
OG0003139	Syai.g_01685, Syai.g_01179	Syac.g_01448
OG0003140	Syai.g_00892	Syac.g_01818
OG0003181	Syai.g_02603	Syac.g_00335
OG0003248	Syai.g_01726	Syac.g_02159
OG0003259	Syai.g_00924, Syai.g_01879	Syac.g_01290
OG0003265	Syai.g_02287	Syac.g_00631
OG0003268	Syai.g_01933	Syac.g_01575
OG0003275	Syai.g_01096	Syac.g_00971
OG0003276	Syai.g_01206, Syai.g_01670	Syac.g_01046
OG0003278	Syai.g_01038	Syac.g_02389
OG0003285	Syai.g_01689	Syac.g_00478
OG0003294	Syai.g_01721	Syac.g_02160
OG0003296	Syai.g_02433	Syac.g_00931
OG0003297	Syai.g_02027	Syac.g_01561
OG0003298	Syai.g_00550	Syac.g_01956
OG0003516	Syai.g_00139	Syac.g_00686
OG0003519	Syai.g_01605	Syac.g_01093
OG0003521	Syai.g_02316	Syac.g_01554
OG0003539	Syai.g_02818	Syac.g_01078
OG0003554	Syai.g_01029, Syai.g_01586	Syac.g_00635
OG0003555	Syai.g_01617	Syac.g_01067
OG0003847	Syai.g_01643	Syac.g_01941
OG0003854	Syai.g_00919	Syac.g_02027
OG0003890	Syai.g_02586	Syac.g_00350
OG0003891	Syai.g_02077	Syac.g_00820
OG0003893	Syai.g_01646	Syac.g_01298
OG0003895	Syai.g_01988	Syac.g_01732
OG0003897	Syai.g_01714	Syac.g_02151
OG0004310	Syai.g_01398	Syac.g_01275
OG0004343	Syai.g_02816	Syac.g_01076
OG0004348	Syai.g_00357	Syac.g_00103
OG0004351	Syai.g_02429	Syac.g_00493
OG0004352	Syai.g_02375	Syac.g_00549
OG0004354	Syai.g_01616	Syac.g_01070
OG0004356	Syai.g_01283	Syac.g_01380
OG0004357	Syai.g_00699	Syac.g_01843
OG0005040	Syai.g_00022	Syac.g_00018
OG0005053	Syai.g_02342	Syac.g_01289
OG0005055	Syai.g_01939	Syac.g_01723
OG0005059	Syai.g_02770	Syac.g_02347
