Orthogroup	Syai	Syae
OG0001924	Syai.g_01058	Syae.g_00038
OG0001925	Syai.g_01057	Syae.g_00037
OG0001926	Syai.g_01056	Syae.g_00036
OG0001927	Syai.g_01055	Syae.g_00035
OG0001929	Syai.g_00075	Syae.g_01780
OG0001930	Syai.g_02290	Syae.g_01073
OG0001931	Syai.g_02291	Syae.g_01074
OG0001932	Syai.g_00118	Syae.g_01836
OG0001933	Syai.g_02543	Syae.g_01366
OG0001934	Syai.g_02531	Syae.g_01351
OG0001935	Syai.g_02481	Syae.g_01292
OG0001936	Syai.g_01653	Syae.g_00129
OG0001938	Syai.g_00634	Syae.g_02305
OG0001939	Syai.g_01960	Syae.g_00271
OG0001940	Syai.g_00771	Syae.g_02438
OG0001941	Syai.g_02187	Syae.g_00970
OG0001943	Syai.g_01920	Syae.g_00247
OG0001944	Syai.g_01932	Syae.g_00282
OG0001946	Syai.g_01980	Syae.g_00764
OG0001947	Syai.g_02024	Syae.g_00811
OG0001948	Syai.g_01462	Syae.g_00393
OG0001949	Syai.g_01483	Syae.g_00373
OG0001950	Syai.g_01485	Syae.g_00371
OG0001951	Syai.g_01502	Syae.g_00362
OG0001952	Syai.g_01525	Syae.g_00337
OG0001953	Syai.g_01526	Syae.g_00336
OG0001954	Syai.g_01600	Syae.g_00273
OG0001957	Syai.g_01079	Syae.g_00060
OG0001958	Syai.g_01228	Syae.g_00609
OG0001960	Syai.g_00870	Syae.g_02537
OG0001961	Syai.g_00860	Syae.g_02525
OG0001964	Syai.g_00335	Syae.g_02048
OG0001965	Syai.g_01131	Syae.g_00108
OG0001966	Syai.g_00289	Syae.g_02000
OG0001967	Syai.g_00287	Syae.g_01998
OG0001968	Syai.g_00286	Syae.g_01997
OG0001969	Syai.g_00222	Syae.g_01932
OG0001970	Syai.g_02581	Syae.g_01404
OG0001971	Syai.g_02657	Syae.g_01478
OG0001972	Syai.g_02710	Syae.g_01540
OG0001974	Syai.g_02772	Syae.g_01563
OG0001975	Syai.g_01740	Syae.g_00634
OG0001976	Syai.g_01738	Syae.g_00632
OG0001979	Syai.g_01961	Syae.g_00760
OG0001980	Syai.g_00459	Syae.g_02181
OG0001990	Syai.g_02897	Syae.g_01674
OG0001991	Syai.g_01203	Syae.g_00567
OG0001993	Syai.g_01060	Syae.g_00040
OG0001994	Syai.g_01059	Syae.g_00039
OG0001995	Syai.g_01948	Syae.g_00747
OG0001996	Syai.g_00036	Syae.g_01746
OG0001997	Syai.g_02520	Syae.g_01341
OG0001998	Syai.g_00971	Syae.g_02669
OG0002000	Syai.g_00683	Syae.g_02353
OG0002002	Syai.g_01794	Syae.g_00692
OG0002006	Syai.g_02025	Syae.g_00812
OG0002007	Syai.g_02026	Syae.g_00813
OG0002008	Syai.g_01448	Syae.g_00406
OG0002009	Syai.g_01287	Syae.g_00556
OG0002010	Syai.g_00912	Syae.g_02622
OG0002011	Syai.g_00525	Syae.g_00292
OG0002012	Syai.g_01589	Syae.g_00287
OG0002014	Syai.g_00182	Syae.g_01892, Syae.g_01162
OG0002015	Syai.g_00183, Syai.g_00146	Syae.g_01894
OG0002017	Syai.g_02832	Syae.g_01614
OG0002018	Syai.g_02895	Syae.g_01672
OG0002020	Syai.g_02890	Syae.g_01666
OG0002021	Syai.g_02888	Syae.g_01664
OG0002022	Syai.g_02885	Syae.g_01662
OG0002023	Syai.g_02884	Syae.g_01661
OG0002024	Syai.g_02878	Syae.g_01655
OG0002035	Syai.g_00973, Syai.g_00972	Syae.g_02671
OG0002035	Syai.g_00592	Syae.g_02670
OG0002037	Syai.g_00636	Syae.g_02307
OG0002038	Syai.g_02134	Syae.g_00912
OG0002041	Syai.g_01467	Syae.g_00389
OG0002042	Syai.g_01495	Syae.g_00367
OG0002043	Syai.g_01558	Syae.g_00316
OG0002044	Syai.g_02039	Syae.g_00827
OG0002045	Syai.g_00857	Syae.g_02521
OG0002049	Syai.g_00341	Syae.g_02064
OG0002050	Syai.g_00278	Syae.g_01988
OG0002051	Syai.g_02645	Syae.g_01464
OG0002053	Syai.g_02804	Syae.g_01598
OG0002054	Syai.g_02877	Syae.g_01654
OG0002055	Syai.g_02880	Syae.g_01657
OG0002056	Syai.g_00242	Syae.g_01952
OG0002063	Syai.g_01856, Syai.g_01833	Syae.g_00714
OG0002106	Syai.g_00555	Syae.g_00444
OG0002107	Syai.g_01173	Syae.g_00156
OG0002112	Syai.g_00231	Syae.g_01941
OG0002114	Syai.g_00979	Syae.g_02675
OG0002114	Syai.g_00968	Syae.g_02668
OG0002115	Syai.g_02368	Syae.g_01155
OG0002116	Syai.g_02334	Syae.g_01129
OG0002117	Syai.g_02128	Syae.g_00905
OG0002119	Syai.g_02691	Syae.g_01515
OG0002120	Syai.g_01602	Syae.g_00270
OG0002121	Syai.g_01194	Syae.g_00184
OG0002123	Syai.g_01390	Syae.g_00467
OG0002124	Syai.g_02078	Syae.g_00873
OG0002126	Syai.g_00147, Syai.g_00187	Syae.g_01898
OG0002127	Syai.g_02601	Syae.g_01418
OG0002128	Syai.g_01741	Syae.g_00635
OG0002129	Syai.g_00940	Syae.g_02639
OG0002130	Syai.g_02177	Syae.g_00959
OG0002131	Syai.g_02889	Syae.g_01665
OG0002132	Syai.g_02881	Syae.g_01658
OG0002133	Syai.g_02879	Syae.g_01656
OG0002134	Syai.g_00128	Syae.g_01846
OG0002135	Syai.g_02407	Syae.g_01193
OG0002136	Syai.g_02406	Syae.g_01192
OG0002138	Syai.g_01959	Syae.g_00758
OG0002139	Syai.g_01827	Syae.g_00707
OG0002140	Syai.g_01925	Syae.g_01265
OG0002140	Syai.g_01774	Syae.g_00220
OG0002141	Syai.g_01145	Syae.g_00114
OG0002142	Syai.g_00981	Syae.g_02678
OG0002143	Syai.g_00522	Syae.g_02224
OG0002144	Syai.g_00347	Syae.g_02070
OG0002154	Syai.g_02598	Syae.g_01420
OG0002156	Syai.g_00984	Syae.g_02681
OG0002157	Syai.g_00230	Syae.g_01940
OG0002158	Syai.g_00232	Syae.g_01942
OG0002160	Syai.g_01950	Syae.g_00749
OG0002162	Syai.g_00763	Syae.g_02432
OG0002163	Syai.g_02798	Syae.g_01592
OG0002168	Syai.g_02023	Syae.g_00810
OG0002170	Syai.g_00482	Syae.g_02188
OG0002171	Syai.g_00145, Syai.g_00191	Syae.g_01901
OG0002174	Syai.g_02833	Syae.g_01615
OG0002178	Syai.g_02882	Syae.g_01659
OG0002179	Syai.g_00162	Syae.g_01872
OG0002180	Syai.g_00251	Syae.g_01961
OG0002181	Syai.g_00281	Syae.g_01991
OG0002182	Syai.g_00299	Syae.g_02010
OG0002183	Syai.g_02505	Syae.g_01331
OG0002184	Syai.g_02502	Syae.g_01328
OG0002185	Syai.g_02492	Syae.g_01321
OG0002186	Syai.g_02405	Syae.g_01191
OG0002187	Syai.g_02404	Syae.g_01190
OG0002188	Syai.g_02371	Syae.g_01158
OG0002189	Syai.g_02370	Syae.g_01157
OG0002190	Syai.g_02314	Syae.g_01116
OG0002191	Syai.g_00850	Syae.g_00999
OG0002193	Syai.g_01944, Syai.g_01028	Syae.g_00743
OG0002194	Syai.g_01821	Syae.g_00703
OG0002196	Syai.g_01308	Syae.g_00535
OG0002197	Syai.g_01458	Syae.g_00396
OG0002198	Syai.g_01124	Syae.g_00094
OG0002199	Syai.g_01119	Syae.g_00089
OG0002200	Syai.g_00954	Syae.g_02652
OG0002201	Syai.g_00811	Syae.g_02472
OG0002202	Syai.g_00810	Syae.g_02471
OG0002203	Syai.g_00809	Syae.g_02470
OG0002204	Syai.g_00787	Syae.g_02453
OG0002205	Syai.g_00768	Syae.g_02437
OG0002206	Syai.g_00755	Syae.g_02423
OG0002207	Syai.g_00745	Syae.g_02413
OG0002208	Syai.g_00631	Syae.g_02302
OG0002209	Syai.g_00494	Syae.g_02200
OG0002210	Syai.g_00433	Syae.g_02152
OG0002211	Syai.g_00396	Syae.g_02117
OG0002212	Syai.g_02757	Syae.g_01555
OG0002213	Syai.g_02764	Syae.g_01559
OG0002214	Syai.g_02910	Syae.g_01690
OG0002225	Syai.g_01174	Syae.g_00157
OG0002230	Syai.g_02233	Syae.g_01015
OG0002233	Syai.g_01382	Syae.g_00479
OG0002234	Syai.g_01156	Syae.g_00140
OG0002236	Syai.g_01715	Syae.g_02062
OG0002237	Syai.g_01097	Syae.g_00067
OG0002242	Syai.g_00190	Syae.g_01900
OG0002244	Syai.g_01672	Syae.g_00191
OG0002245	Syai.g_00524	Syae.g_02226
OG0002247	Syai.g_00761	Syae.g_02430
OG0002248	Syai.g_01984	Syae.g_00768
OG0002250	Syai.g_02506	Syae.g_01332
OG0002251	Syai.g_02311	Syae.g_01112
OG0002252	Syai.g_02249	Syae.g_01024
OG0002253	Syai.g_02166	Syae.g_00949
OG0002254	Syai.g_01419	Syae.g_00435
OG0002255	Syai.g_01475	Syae.g_00381
OG0002256	Syai.g_01537	Syae.g_00856
OG0002257	Syai.g_01149	Syae.g_00127
OG0002258	Syai.g_00786	Syae.g_02452
OG0002259	Syai.g_00712	Syae.g_02378
OG0002260	Syai.g_01828	Syae.g_00708
OG0002285	Syai.g_01546	Syae.g_00329
OG0002295	Syai.g_01534	Syae.g_00715
OG0002296	Syai.g_00917	Syae.g_02627
OG0002297	Syai.g_01942	Syae.g_00741
OG0002298	Syai.g_01479	Syae.g_00377
OG0002299	Syai.g_01523	Syae.g_00339
OG0002300	Syai.g_01597	Syae.g_00280
OG0002301	Syai.g_01080	Syae.g_01135
OG0002302	Syai.g_00616	Syae.g_02287
OG0002303	Syai.g_00523	Syae.g_02225
OG0002305	Syai.g_02545	Syae.g_01368
OG0002306	Syai.g_02883	Syae.g_01660
OG0002307	Syai.g_01811, Syai.g_01539, Syai.g_01890, Syai.g_02104	Syae.g_01269
OG0002309	Syai.g_02048	Syae.g_00836
OG0002329	Syai.g_02836	Syae.g_01336, Syae.g_02482, Syae.g_02604
OG0002334	Syai.g_00962	Syae.g_02660
OG0002336	Syai.g_00867	Syae.g_02533
OG0002337	Syai.g_00266	Syae.g_01976
OG0002338	Syai.g_00181	Syae.g_01891
OG0002339	Syai.g_00171	Syae.g_01881
OG0002350	Syai.g_00461	Syae.g_02183
OG0002351	Syai.g_00223	Syae.g_01933
OG0002352	Syai.g_02133	Syae.g_00910
OG0002353	Syai.g_01351	Syae.g_00508
OG0002356	Syai.g_00854	Syae.g_02503
OG0002358	Syai.g_02230	Syae.g_00996
OG0002359	Syai.g_00909	Syae.g_02619
OG0002380	Syai.g_00478	Syae.g_00141
OG0002387	Syai.g_02238	Syae.g_01234
OG0002395	Syai.g_00229	Syae.g_01939
OG0002396	Syai.g_00369	Syae.g_02090
OG0002401	Syai.g_02132	Syae.g_00909
OG0002403	Syai.g_01782	Syae.g_00679
OG0002405	Syai.g_01560	Syae.g_00313
OG0002406	Syai.g_01186	Syae.g_00152
OG0002409	Syai.g_02829	Syae.g_01611
OG0002410	Syai.g_01167	Syae.g_00182
OG0002411	Syai.g_02036	Syae.g_00824
OG0002416	Syai.g_01181	Syae.g_00724
OG0002429	Syai.g_02515	Syae.g_01339
OG0002435	Syai.g_02221	Syae.g_01002
OG0002438	Syai.g_01375, Syai.g_01376	Syae.g_00486
OG0002452	Syai.g_02893	Syae.g_01669
OG0002458	Syai.g_02870	Syae.g_02486
OG0002459	Syai.g_02868	Syae.g_02484
OG0002460	Syai.g_02867	Syae.g_02483
OG0002461	Syai.g_01642	Syae.g_00172
OG0002462	Syai.g_02430	Syae.g_01256
OG0002463	Syai.g_01460	Syae.g_00395
OG0002464	Syai.g_02490	Syae.g_01319
OG0002465	Syai.g_00346	Syae.g_02069
OG0002465	Syai.g_02678	Syae.g_01282
OG0002467	Syai.g_01945, Syai.g_01946	Syae.g_00745
OG0002468	Syai.g_01824, Syai.g_01823, Syai.g_01825	Syae.g_00705
OG0002469	Syai.g_01786	Syae.g_00682
OG0002470	Syai.g_01733	Syae.g_00624
OG0002471	Syai.g_01625	Syae.g_00234
OG0002472	Syai.g_01704	Syae.g_01264
OG0002475	Syai.g_00910	Syae.g_02620
OG0002487	Syai.g_01842	Syae.g_00132
OG0002488	Syai.g_00172	Syae.g_01882
OG0002518	Syai.g_01532, Syai.g_01662	Syae.g_00206
OG0002520	Syai.g_02391	Syae.g_01176
OG0002521	Syai.g_02364	Syae.g_01151
OG0002522	Syai.g_02294	Syae.g_01078
OG0002523	Syai.g_01949	Syae.g_00748
OG0002524	Syai.g_01598	Syae.g_00279
OG0002525	Syai.g_01607	Syae.g_00266
OG0002526	Syai.g_01615	Syae.g_00255
OG0002530	Syai.g_01176	Syae.g_00159
OG0002531	Syai.g_01175	Syae.g_00158
OG0002533	Syai.g_00729	Syae.g_02395
OG0002534	Syai.g_00458	Syae.g_02180
OG0002535	Syai.g_00455	Syae.g_02177
OG0002536	Syai.g_00440	Syae.g_02158
OG0002538	Syai.g_02680	Syae.g_01500
OG0002540	Syai.g_02871	Syae.g_02487
OG0002544	Syai.g_01669	Syae.g_00193
OG0002545	Syai.g_01595	Syae.g_00283
OG0002547	Syai.g_00851	Syae.g_02500
OG0002579	Syai.g_02599	Syae.g_01421
OG0002591	Syai.g_01187	Syae.g_01069
OG0002594	Syai.g_02247	Syae.g_00249
OG0002595	Syai.g_01947	Syae.g_00746
OG0002597	Syai.g_01591	Syae.g_00285
OG0002598	Syai.g_01592	Syae.g_00284
OG0002599	Syai.g_01614	Syae.g_00256
OG0002600	Syai.g_01633	Syae.g_00228
OG0002602	Syai.g_01638	Syae.g_00102
OG0002603	Syai.g_01160	Syae.g_02054
OG0002604	Syai.g_01150	Syae.g_00128
OG0002605	Syai.g_00460	Syae.g_02182
OG0002606	Syai.g_02872	Syae.g_02488
OG0002608	Syai.g_01993	Syae.g_00777
OG0002609	Syai.g_02065	Syae.g_00855
OG0002610	Syai.g_00484	Syae.g_02190
OG0002671	Syai.g_02384	Syae.g_01169
OG0002672	Syai.g_01732	Syae.g_00623
OG0002673	Syai.g_01628	Syae.g_00126
OG0002674	Syai.g_00421	Syae.g_02141
OG0002675	Syai.g_00344	Syae.g_02068
OG0002715	Syai.g_00969	Syae.g_02676
OG0002718	Syai.g_00967	Syae.g_00343
OG0002721	Syai.g_02086	Syae.g_00879
OG0002738	Syai.g_01753	Syae.g_00644
OG0002740	Syai.g_00847	Syae.g_01273
OG0002741	Syai.g_01348	Syae.g_00511
OG0002742	Syai.g_02321, Syai.g_01024	Syae.g_00167
OG0002745	Syai.g_00557	Syae.g_00116
OG0002746	Syai.g_01127	Syae.g_00099
OG0002747	Syai.g_01071	Syae.g_00052
OG0002748	Syai.g_00814	Syae.g_02475
OG0002752	Syai.g_02886	Syae.g_01663
OG0002754	Syai.g_01564	Syae.g_02518
OG0002756	Syai.g_01674	Syae.g_02274
OG0002759	Syai.g_02105	Syae.g_00865
OG0002787	Syai.g_01207	Syae.g_00173
OG0002788	Syai.g_01208	Syae.g_00174
OG0002789	Syai.g_01209	Syae.g_00175
OG0002790	Syai.g_01210	Syae.g_00176
OG0002791	Syai.g_01211	Syae.g_00177
OG0002792	Syai.g_01212	Syae.g_00178
OG0002793	Syai.g_01213	Syae.g_00179
OG0002843	Syai.g_00600, Syai.g_01016, Syai.g_01005	Syae.g_02560
OG0002848	Syai.g_01673	Syae.g_00729
OG0002850	Syai.g_02286	Syae.g_01070
OG0002852	Syai.g_01282	Syae.g_00560
OG0002853	Syai.g_01379	Syae.g_00483
OG0002856	Syai.g_01579	Syae.g_02075
OG0002858	Syai.g_01191	Syae.g_00165
OG0002859	Syai.g_01172	Syae.g_00155
OG0002860	Syai.g_02075	Syae.g_00934
OG0002861	Syai.g_00566, Syai.g_01898	Syae.g_00869
OG0002867	Syai.g_01622	Syae.g_00240
OG0002892	Syai.g_01214	Syae.g_00180
OG0002916	Syai.g_02746	Syae.g_00215
OG0002943	Syai.g_02427	Syae.g_01254
OG0002944	Syai.g_02426	Syae.g_01253
OG0002945	Syai.g_02425	Syae.g_01252
OG0002946	Syai.g_02423	Syae.g_01250
OG0002947	Syai.g_02422	Syae.g_01249
OG0002948	Syai.g_02420	Syae.g_01248
OG0002949	Syai.g_02419	Syae.g_01247
OG0002950	Syai.g_02418	Syae.g_01246
OG0002954	Syai.g_02310	Syae.g_01111
OG0002955	Syai.g_02241	Syae.g_01018
OG0002956	Syai.g_02242	Syae.g_01019
OG0002957	Syai.g_02240	Syae.g_01017
OG0002958	Syai.g_02239	Syae.g_01016
OG0002961	Syai.g_01747	Syae.g_00639
OG0002962	Syai.g_01296	Syae.g_00547
OG0002963	Syai.g_01360	Syae.g_00723
OG0002964	Syai.g_01378	Syae.g_00484
OG0002965	Syai.g_01864	Syae.g_00311
OG0002966	Syai.g_02073	Syae.g_00186
OG0002967	Syai.g_01705	Syae.g_00185
OG0002969	Syai.g_01178	Syae.g_00161
OG0002970	Syai.g_01177	Syae.g_00160
OG0002973	Syai.g_00559	Syae.g_00863
OG0002974	Syai.g_00858	Syae.g_02522
OG0002977	Syai.g_02732	Syae.g_01549
OG0002978	Syai.g_01413	Syae.g_01263
OG0003043	Syai.g_00978, Syai.g_00977	Syae.g_02674
OG0003046	Syai.g_00316	Syae.g_02027
OG0003105	Syai.g_02035	Syae.g_00823
OG0003106	Syai.g_01935	Syae.g_00740
OG0003110	Syai.g_01663	Syae.g_00190
OG0003115	Syai.g_01158	Syae.g_00143
OG0003118	Syai.g_01146	Syae.g_00115
OG0003119	Syai.g_01052	Syae.g_00028
OG0003121	Syai.g_00704	Syae.g_02371
OG0003138	Syai.g_02119	Syae.g_00895
OG0003143	Syai.g_01630	Syae.g_00253
OG0003233	Syai.g_00838, Syai.g_00839	Syae.g_01310
OG0003259	Syai.g_00924, Syai.g_01879	Syae.g_01267
OG0003265	Syai.g_02287	Syae.g_01071
OG0003269	Syai.g_02074	Syae.g_00870
OG0003270	Syai.g_01562	Syae.g_00864
OG0003271	Syai.g_01974	Syae.g_00262
OG0003272	Syai.g_01700	Syae.g_00858
OG0003273	Syai.g_01188	Syae.g_00164
OG0003274	Syai.g_01147	Syae.g_00119
OG0003276	Syai.g_01206, Syai.g_01670	Syae.g_00227
OG0003277	Syai.g_00703	Syae.g_02370
OG0003290	Syai.g_00563	Syae.g_00730
OG0003297	Syai.g_02027	Syae.g_01603
OG0003298	Syai.g_00550	Syae.g_02254
OG0003299	Syai.g_02847	Syae.g_01634
OG0003300	Syai.g_02849	Syae.g_01636
OG0003516	Syai.g_00139	Syae.g_01236
OG0003517	Syai.g_02012	Syae.g_00798
OG0003520	Syai.g_01647	Syae.g_01259
OG0003523	Syai.g_01656	Syae.g_00187
OG0003529	Syai.g_01938, Syai.g_01904	Syae.g_01275
OG0003555	Syai.g_01617	Syae.g_00245
OG0003558	Syai.g_02848	Syae.g_01635
OG0003560	Syai.g_01590	Syae.g_02497
OG0003839	Syai.g_01830	Syae.g_00711
OG0003846	Syai.g_01627	Syae.g_02267
OG0003849	Syai.g_01184	Syae.g_00163
OG0003855	Syai.g_01954	Syae.g_01260
OG0003898	Syai.g_01025	Syae.g_01066
OG0003899	Syai.g_02846	Syae.g_01633
OG0003908	Syai.g_01415	Syae.g_00728
OG0003917	Syai.g_01129	Syae.g_00105
OG0003920	Syai.g_01585	Syae.g_00735, Syae.g_02276
OG0004314	Syai.g_01215	Syae.g_00181
OG0004379	Syai.g_01640	Syae.g_00169
OG0004380	Syai.g_01563	Syae.g_00276
OG0004381	Syai.g_01903	Syae.g_00733
OG0004383	Syai.g_00066	Syae.g_01800
OG0004384	Syai.g_02809	Syae.g_02053
OG0004988	Syai.g_01924	Syae.g_02263
OG0005091	Syai.g_01193	Syae.g_00166
OG0005104	Syai.g_01664	Syae.g_00195
OG0005111	Syai.g_00920	Syae.g_02549
