Orthogroup	Syai	Syam
OG0001916	Syai.g_00655	Syam.g_00600
OG0001917	Syai.g_01432	Syam.g_01189
OG0001918	Syai.g_01623	Syam.g_01017
OG0001918	Syai.g_02887	Syam.g_02401
OG0001928	Syai.g_01031, Syai.g_01009, Syai.g_01033	Syam.g_01544
OG0001929	Syai.g_00075	Syam.g_00067
OG0001932	Syai.g_00118	Syam.g_00122
OG0001933	Syai.g_02543	Syam.g_02124
OG0001934	Syai.g_02531	Syam.g_02109
OG0001935	Syai.g_02481	Syam.g_02069
OG0001936	Syai.g_01653	Syam.g_00990
OG0001937	Syai.g_02329	Syam.g_01952
OG0001940	Syai.g_00771	Syam.g_01739
OG0001941	Syai.g_02187	Syam.g_01838
OG0001943	Syai.g_01920	Syam.g_00842
OG0001946	Syai.g_01980	Syam.g_00802
OG0001948	Syai.g_01462	Syam.g_01159
OG0001949	Syai.g_01483	Syam.g_01139
OG0001950	Syai.g_01485	Syam.g_01137
OG0001951	Syai.g_01502	Syam.g_01126
OG0001952	Syai.g_01525	Syam.g_01102
OG0001953	Syai.g_01526	Syam.g_01101
OG0001954	Syai.g_01600	Syam.g_01040
OG0001957	Syai.g_01079	Syam.g_01482
OG0001958	Syai.g_01228	Syam.g_01379
OG0001960	Syai.g_00870	Syam.g_01664
OG0001961	Syai.g_00860	Syam.g_01673
OG0001964	Syai.g_00335	Syam.g_00304
OG0001965	Syai.g_01131	Syam.g_01439
OG0001966	Syai.g_00289	Syam.g_00260
OG0001967	Syai.g_00287	Syam.g_00258
OG0001968	Syai.g_00286	Syam.g_00257
OG0001969	Syai.g_00222	Syam.g_00193
OG0001971	Syai.g_02657	Syam.g_02240
OG0001972	Syai.g_02710	Syam.g_02289
OG0001974	Syai.g_02772	Syam.g_02309
OG0001975	Syai.g_01740	Syam.g_00919
OG0001976	Syai.g_01738	Syam.g_00921
OG0001979	Syai.g_01961	Syam.g_00806
OG0001980	Syai.g_00459	Syam.g_00431
OG0001990	Syai.g_02897	Syam.g_02412
OG0001991	Syai.g_01203	Syam.g_01389
OG0001995	Syai.g_01948	Syam.g_00818
OG0001997	Syai.g_02520	Syam.g_02099
OG0002000	Syai.g_00683	Syam.g_00629
OG0002008	Syai.g_01448	Syam.g_01173
OG0002010	Syai.g_00912	Syam.g_01643
OG0002012	Syai.g_01589	Syam.g_01051
OG0002013	Syai.g_00515	Syam.g_00487
OG0002017	Syai.g_02832	Syam.g_02353
OG0002018	Syai.g_02895	Syam.g_02410
OG0002020	Syai.g_02890	Syam.g_02404
OG0002021	Syai.g_02888	Syam.g_02402
OG0002022	Syai.g_02885	Syam.g_02399
OG0002023	Syai.g_02884	Syam.g_02398
OG0002024	Syai.g_02878	Syam.g_02392
OG0002037	Syai.g_00636	Syam.g_00581
OG0002041	Syai.g_01467	Syam.g_01155
OG0002042	Syai.g_01495	Syam.g_01133
OG0002044	Syai.g_02039	Syam.g_00743
OG0002045	Syai.g_00857	Syam.g_01676
OG0002047	Syai.g_00514	Syam.g_00486
OG0002048	Syai.g_00426	Syam.g_00393
OG0002049	Syai.g_00341	Syam.g_00310
OG0002050	Syai.g_00278	Syam.g_00249
OG0002051	Syai.g_02645	Syam.g_02228
OG0002054	Syai.g_02877	Syam.g_02391
OG0002055	Syai.g_02880	Syam.g_02394
OG0002056	Syai.g_00242	Syam.g_00213
OG0002106	Syai.g_00555	Syam.g_00522
OG0002112	Syai.g_00231	Syam.g_00202
OG0002113	Syai.g_00040	Syam.g_00037
OG0002115	Syai.g_02368	Syam.g_01982
OG0002116	Syai.g_02334	Syam.g_01957
OG0002117	Syai.g_02128	Syam.g_01781
OG0002118	Syai.g_01784	Syam.g_00877
OG0002120	Syai.g_01602	Syam.g_01038
OG0002121	Syai.g_01194	Syam.g_01393
OG0002123	Syai.g_01390	Syam.g_01243
OG0002124	Syai.g_02078	Syam.g_00706
OG0002128	Syai.g_01741	Syam.g_00918
OG0002129	Syai.g_00940	Syam.g_01626
OG0002130	Syai.g_02177	Syam.g_01828
OG0002131	Syai.g_02889	Syam.g_02403
OG0002132	Syai.g_02881	Syam.g_02395
OG0002133	Syai.g_02879	Syam.g_02393
OG0002134	Syai.g_00128	Syam.g_00132
OG0002135	Syai.g_02407	Syam.g_02018
OG0002136	Syai.g_02406	Syam.g_02017
OG0002138	Syai.g_01959	Syam.g_00807
OG0002139	Syai.g_01827	Syam.g_00852
OG0002140	Syai.g_01925	Syam.g_00839
OG0002140	Syai.g_01774	Syam.g_00887
OG0002141	Syai.g_01414	Syam.g_01222
OG0002141	Syai.g_01145	Syam.g_01434
OG0002142	Syai.g_00981	Syam.g_01599
OG0002143	Syai.g_00522	Syam.g_00494
OG0002144	Syai.g_00347	Syam.g_00316
OG0002154	Syai.g_02598	Syam.g_02181
OG0002156	Syai.g_00984	Syam.g_01596
OG0002157	Syai.g_00230	Syam.g_00201
OG0002158	Syai.g_00232	Syam.g_00203
OG0002160	Syai.g_01950	Syam.g_00816
OG0002162	Syai.g_00763	Syam.g_01746
OG0002167	Syai.g_00715	Syam.g_00658
OG0002169	Syai.g_00513	Syam.g_00485
OG0002170	Syai.g_00482	Syam.g_00453
OG0002174	Syai.g_02833	Syam.g_01565
OG0002177	Syai.g_01182	Syam.g_01406
OG0002178	Syai.g_02882	Syam.g_02396
OG0002179	Syai.g_00162	Syam.g_00149
OG0002180	Syai.g_00251	Syam.g_00222
OG0002181	Syai.g_00281	Syam.g_00252
OG0002182	Syai.g_00299	Syam.g_00269
OG0002183	Syai.g_02505	Syam.g_02090
OG0002184	Syai.g_02502	Syam.g_02087
OG0002185	Syai.g_02492	Syam.g_02079
OG0002186	Syai.g_02405	Syam.g_02016
OG0002187	Syai.g_02404	Syam.g_02015
OG0002188	Syai.g_02371	Syam.g_01985
OG0002189	Syai.g_02370	Syam.g_01984
OG0002190	Syai.g_02314	Syam.g_01939
OG0002192	Syai.g_02118	Syam.g_01772
OG0002193	Syai.g_01944, Syai.g_01028	Syam.g_00821
OG0002194	Syai.g_01821	Syam.g_00856
OG0002196	Syai.g_01308	Syam.g_01303
OG0002197	Syai.g_01458	Syam.g_01163
OG0002198	Syai.g_01124	Syam.g_01448
OG0002199	Syai.g_01119	Syam.g_01453
OG0002200	Syai.g_00954	Syam.g_01613
OG0002201	Syai.g_00811	Syam.g_01705
OG0002202	Syai.g_00810	Syam.g_01706
OG0002203	Syai.g_00809	Syam.g_01707
OG0002204	Syai.g_00787	Syam.g_01724
OG0002205	Syai.g_00768	Syam.g_01741
OG0002206	Syai.g_00755	Syam.g_00699
OG0002207	Syai.g_00745	Syam.g_00689
OG0002208	Syai.g_00631	Syam.g_00578
OG0002209	Syai.g_00494	Syam.g_00465
OG0002210	Syai.g_00433	Syam.g_00401
OG0002211	Syai.g_00396	Syam.g_00362
OG0002212	Syai.g_02757	Syam.g_02299
OG0002213	Syai.g_02764	Syam.g_02304
OG0002214	Syai.g_02910	Syam.g_02426
OG0002234	Syai.g_01156	Syam.g_01421
OG0002236	Syai.g_01715	Syam.g_00947
OG0002237	Syai.g_01097	Syam.g_01474
OG0002239	Syai.g_01737	Syam.g_00922
OG0002244	Syai.g_01672	Syam.g_00974
OG0002245	Syai.g_00524	Syam.g_00496
OG0002247	Syai.g_00761	Syam.g_01748
OG0002248	Syai.g_01984	Syam.g_00798
OG0002249	Syai.g_01003, Syai.g_01002, Syai.g_01013, Syai.g_01012	Syam.g_01568
OG0002250	Syai.g_02506	Syam.g_02091
OG0002251	Syai.g_02311	Syam.g_01936
OG0002252	Syai.g_02249	Syam.g_01881
OG0002253	Syai.g_02166	Syam.g_01818
OG0002254	Syai.g_01419	Syam.g_01203
OG0002255	Syai.g_01475	Syam.g_01147
OG0002256	Syai.g_01631	Syam.g_01012
OG0002257	Syai.g_01149	Syam.g_01429
OG0002258	Syai.g_00786	Syam.g_01725
OG0002259	Syai.g_00712	Syam.g_00655
OG0002260	Syai.g_01828	Syam.g_00851
OG0002281	Syai.g_00770, Syai.g_00769	Syam.g_01740
OG0002285	Syai.g_01546	Syam.g_01095
OG0002291	Syai.g_02653	Syam.g_02236
OG0002296	Syai.g_00917	Syam.g_01638
OG0002297	Syai.g_01942	Syam.g_00823
OG0002298	Syai.g_01479	Syam.g_01143
OG0002299	Syai.g_01523	Syam.g_01104
OG0002300	Syai.g_01597	Syam.g_01043
OG0002301	Syai.g_01080	Syam.g_01481
OG0002302	Syai.g_00616	Syam.g_00563
OG0002303	Syai.g_00523	Syam.g_00495
OG0002304	Syai.g_00451	Syam.g_00422
OG0002306	Syai.g_02883	Syam.g_02397
OG0002307	Syai.g_02104	Syam.g_01759
OG0002309	Syai.g_02048	Syam.g_00736
OG0002328	Syai.g_02526	Syam.g_02104
OG0002329	Syai.g_02836	Syam.g_01519
OG0002334	Syai.g_00962	Syam.g_01605
OG0002336	Syai.g_00867	Syam.g_01666
OG0002337	Syai.g_00266	Syam.g_00237
OG0002343	Syai.g_00308	Syam.g_00278
OG0002350	Syai.g_00461	Syam.g_00433
OG0002351	Syai.g_00223	Syam.g_00194
OG0002352	Syai.g_02133	Syam.g_01786
OG0002353	Syai.g_01351	Syam.g_01278
OG0002356	Syai.g_00854	Syam.g_01679
OG0002357	Syai.g_02837	Syam.g_02356
OG0002358	Syai.g_02230	Syam.g_01870, Syam.g_01869
OG0002359	Syai.g_00909	Syam.g_01646
OG0002395	Syai.g_00229	Syam.g_00200
OG0002396	Syai.g_00369	Syam.g_00335
OG0002400	Syai.g_01192	Syam.g_01394
OG0002401	Syai.g_02132	Syam.g_01785
OG0002403	Syai.g_01782	Syam.g_00879
OG0002404	Syai.g_01400	Syam.g_01235
OG0002405	Syai.g_01560	Syam.g_01081
OG0002406	Syai.g_01186	Syam.g_01402
OG0002407	Syai.g_01666, Syai.g_01667	Syam.g_00979
OG0002409	Syai.g_02829	Syam.g_02350
OG0002410	Syai.g_01167	Syam.g_01410
OG0002411	Syai.g_02036	Syam.g_00747
OG0002416	Syai.g_01181	Syam.g_01407
OG0002435	Syai.g_02221	Syam.g_01860
OG0002452	Syai.g_02893	Syam.g_02407
OG0002458	Syai.g_02870	Syam.g_02384
OG0002459	Syai.g_02868	Syam.g_02382
OG0002460	Syai.g_02867	Syam.g_02381
OG0002461	Syai.g_01642	Syam.g_01001
OG0002463	Syai.g_01460	Syam.g_01161
OG0002464	Syai.g_02490	Syam.g_02077
OG0002467	Syai.g_01945, Syai.g_01946	Syam.g_00820
OG0002468	Syai.g_01824, Syai.g_01823, Syai.g_01825	Syam.g_00854
OG0002469	Syai.g_01786	Syam.g_00875
OG0002470	Syai.g_01733	Syam.g_00925
OG0002471	Syai.g_01625	Syam.g_01016
OG0002472	Syai.g_01704	Syam.g_00952
OG0002474	Syai.g_00345	Syam.g_00315
OG0002475	Syai.g_00910	Syam.g_01645
OG0002488	Syai.g_00172	Syam.g_00157
OG0002507	Syai.g_01683	Syam.g_00828
OG0002520	Syai.g_02391	Syam.g_02002
OG0002521	Syai.g_02364	Syam.g_01978
OG0002522	Syai.g_02294	Syam.g_01920
OG0002523	Syai.g_01949	Syam.g_00817
OG0002524	Syai.g_01598	Syam.g_01042
OG0002525	Syai.g_01607	Syam.g_01033
OG0002526	Syai.g_01615	Syam.g_01026
OG0002532	Syai.g_01151	Syam.g_01428
OG0002533	Syai.g_00729	Syam.g_00671
OG0002534	Syai.g_00458	Syam.g_00430
OG0002535	Syai.g_00455	Syam.g_00427
OG0002536	Syai.g_00440	Syam.g_00407
OG0002538	Syai.g_02680	Syam.g_02260
OG0002540	Syai.g_02871	Syam.g_02385
OG0002544	Syai.g_01669	Syam.g_00977
OG0002545	Syai.g_01595	Syam.g_01045
OG0002547	Syai.g_00851	Syam.g_01682
OG0002579	Syai.g_02599	Syam.g_02182
OG0002585	Syai.g_00512	Syam.g_00483
OG0002585	Syai.g_00512	Syam.g_02131
OG0002585	Syai.g_02551	Syam.g_00483
OG0002585	Syai.g_02551	Syam.g_02131
OG0002591	Syai.g_01187	Syam.g_01539
OG0002594	Syai.g_02247	Syam.g_01551
OG0002595	Syai.g_01947	Syam.g_00819
OG0002597	Syai.g_01591	Syam.g_01048
OG0002598	Syai.g_01592	Syam.g_01047
OG0002599	Syai.g_01614	Syam.g_01027
OG0002600	Syai.g_01633	Syam.g_01010
OG0002602	Syai.g_01638	Syam.g_01006
OG0002603	Syai.g_01160	Syam.g_01417
OG0002605	Syai.g_00460	Syam.g_00432
OG0002606	Syai.g_02872	Syam.g_02386
OG0002608	Syai.g_01993	Syam.g_00788
OG0002609	Syai.g_02065	Syam.g_00719
OG0002610	Syai.g_00484	Syam.g_00455
OG0002667	Syai.g_01161	Syam.g_01416
OG0002672	Syai.g_01732	Syam.g_00926
OG0002673	Syai.g_01628	Syam.g_01014
OG0002674	Syai.g_00421	Syam.g_00389
OG0002675	Syai.g_00344	Syam.g_00314
OG0002685	Syai.g_01644	Syam.g_00999
OG0002721	Syai.g_02086	Syam.g_01753
OG0002738	Syai.g_01753	Syam.g_00907
OG0002740	Syai.g_00847	Syam.g_01684
OG0002742	Syai.g_02321, Syai.g_01024	Syam.g_01538, Syam.g_01559
OG0002745	Syai.g_00557	Syam.g_00524
OG0002746	Syai.g_01127	Syam.g_01444
OG0002747	Syai.g_01071	Syam.g_01489
OG0002748	Syai.g_00814	Syam.g_01702
OG0002752	Syai.g_02886	Syam.g_02400
OG0002756	Syai.g_01674	Syam.g_00972
OG0002758	Syai.g_01629	Syam.g_01013
OG0002759	Syai.g_02105	Syam.g_01760
OG0002807	Syai.g_01731	Syam.g_00927
OG0002813	Syai.g_02436	Syam.g_02031
OG0002841	Syai.g_00599, Syai.g_01017	Syam.g_01212
OG0002848	Syai.g_01673	Syam.g_01548
OG0002850	Syai.g_02286	Syam.g_01916, Syam.g_01917
OG0002852	Syai.g_01282	Syam.g_01336
OG0002853	Syai.g_01379	Syam.g_01254
OG0002854	Syai.g_01021	Syam.g_00541, Syam.g_00829
OG0002854	Syai.g_02319	Syam.g_01944
OG0002856	Syai.g_01579	Syam.g_01060
OG0002858	Syai.g_01191	Syam.g_01395
OG0002860	Syai.g_02075	Syam.g_00709
OG0002863	Syai.g_00446	Syam.g_00414
OG0002865	Syai.g_00562	Syam.g_00529
OG0002867	Syai.g_01622	Syam.g_01018
OG0002953	Syai.g_02349	Syam.g_01963
OG0002959	Syai.g_01604	Syam.g_01036
OG0002960	Syai.g_02434	Syam.g_02030
OG0002961	Syai.g_01747	Syam.g_00913
OG0002962	Syai.g_01296	Syam.g_01315
OG0002963	Syai.g_01360	Syam.g_01271
OG0002964	Syai.g_01378	Syam.g_01255
OG0002966	Syai.g_02073	Syam.g_00711
OG0002967	Syai.g_01705	Syam.g_00951
OG0002968	Syai.g_01680	Syam.g_01574
OG0002972	Syai.g_01911, Syai.g_01687	Syam.g_00967
OG0002973	Syai.g_00559	Syam.g_00526
OG0002974	Syai.g_00858	Syam.g_01675
OG0002975	Syai.g_02071	Syam.g_01552
OG0002976	Syai.g_01195	Syam.g_01392
OG0002977	Syai.g_02732	Syam.g_02293
OG0002978	Syai.g_01413	Syam.g_01223
OG0002994	Syai.g_02070	Syam.g_00714
OG0003105	Syai.g_02035	Syam.g_00748
OG0003106	Syai.g_01935	Syam.g_00824, Syam.g_00830
OG0003107	Syai.g_01695	Syam.g_00960
OG0003111	Syai.g_01651	Syam.g_00992
OG0003112	Syai.g_01655	Syam.g_00988
OG0003114	Syai.g_00560	Syam.g_00527
OG0003115	Syai.g_01158	Syam.g_01419
OG0003118	Syai.g_01146	Syam.g_01433
OG0003119	Syai.g_01052	Syam.g_01503
OG0003120	Syai.g_00554	Syam.g_00521
OG0003121	Syai.g_00704	Syam.g_00648
OG0003130	Syai.g_01921	Syam.g_00841
OG0003138	Syai.g_02119	Syam.g_01773
OG0003143	Syai.g_01630	Syam.g_00982
OG0003144	Syai.g_02514	Syam.g_02097
OG0003181	Syai.g_02603	Syam.g_02186
OG0003203	Syai.g_02377	Syam.g_01989
OG0003248	Syai.g_01726	Syam.g_00932
OG0003254	Syai.g_00558	Syam.g_00525
OG0003268	Syai.g_01933	Syam.g_00832
OG0003269	Syai.g_02074	Syam.g_00710
OG0003270	Syai.g_01562	Syam.g_01079
OG0003272	Syai.g_01700	Syam.g_00955
OG0003273	Syai.g_01188	Syam.g_01398
OG0003274	Syai.g_01147	Syam.g_01431
OG0003275	Syai.g_01096	Syam.g_01475
OG0003277	Syai.g_00703	Syam.g_00647
OG0003278	Syai.g_01038	Syam.g_01517
OG0003285	Syai.g_01689	Syam.g_00965
OG0003290	Syai.g_00563	Syam.g_00530
OG0003292	Syai.g_01652	Syam.g_00991
OG0003294	Syai.g_01721	Syam.g_00941
OG0003296	Syai.g_02433	Syam.g_02029
OG0003517	Syai.g_02012	Syam.g_00769
OG0003518	Syai.g_02246	Syam.g_00843
OG0003519	Syai.g_01605	Syam.g_01035
OG0003520	Syai.g_01647	Syam.g_00997
OG0003521	Syai.g_02316	Syam.g_01941
OG0003523	Syai.g_01656	Syam.g_00987
OG0003524	Syai.g_01665	Syam.g_00980
OG0003529	Syai.g_01938, Syai.g_01904	Syam.g_01563
OG0003552	Syai.g_02102	Syam.g_01758
OG0003553	Syai.g_00546	Syam.g_00517
OG0003554	Syai.g_01586	Syam.g_01053
OG0003555	Syai.g_01617	Syam.g_01023
OG0003560	Syai.g_01590	Syam.g_01050
OG0003566	Syai.g_01008	Syam.g_01540, Syam.g_01555, Syam.g_02053
OG0003571	Syai.g_01746	Syam.g_00914
OG0003839	Syai.g_01830	Syam.g_00849
OG0003841	Syai.g_01927	Syam.g_00837
OG0003846	Syai.g_01627	Syam.g_01015
OG0003847	Syai.g_01643	Syam.g_01000
OG0003848	Syai.g_00994	Syam.g_01587
OG0003849	Syai.g_01184	Syam.g_01404
OG0003850	Syai.g_01164	Syam.g_01413
OG0003851	Syai.g_01095	Syam.g_01476
OG0003855	Syai.g_01954	Syam.g_00812
OG0003857	Syai.g_00723	Syam.g_00666
OG0003862	Syai.g_01649	Syam.g_00995
OG0003890	Syai.g_02586	Syam.g_02169
OG0003891	Syai.g_02077	Syam.g_00707
OG0003893	Syai.g_01646	Syam.g_00998
OG0003895	Syai.g_01988	Syam.g_00793
OG0003917	Syai.g_01129	Syam.g_01441
OG0003920	Syai.g_01585	Syam.g_01054
OG0003927	Syai.g_02080	Syam.g_00704
OG0004283	Syai.g_00868	Syam.g_01207
OG0004313	Syai.g_01748	Syam.g_00912
OG0004317	Syai.g_01416	Syam.g_01221
OG0004318	Syai.g_00454	Syam.g_00426
OG0004320	Syai.g_01636	Syam.g_01007
OG0004379	Syai.g_01640	Syam.g_01003
OG0004380	Syai.g_01563	Syam.g_01078
OG0004381	Syai.g_01903	Syam.g_01532
OG0004384	Syai.g_02809	Syam.g_02343
OG0004389	Syai.g_02067	Syam.g_00717
OG0004393	Syai.g_01648	Syam.g_00996
OG0004399	Syai.g_01087	Syam.g_01558
OG0004405	Syai.g_00568, Syai.g_01684	Syam.g_01220
OG0004983	Syai.g_01736	Syam.g_00923
OG0005040	Syai.g_00022	Syam.g_00020
OG0005104	Syai.g_01664	Syam.g_00981
OG0005115	Syai.g_02763	Syam.g_02303
OG0005123	Syai.g_02076	Syam.g_00708
OG0005125	Syai.g_01934	Syam.g_00831
OG0005127	Syai.g_01897	Syam.g_01528
OG0005128	Syai.g_01896	Syam.g_01529
OG0005129	Syai.g_01792	Syam.g_00869
OG0005130	Syai.g_01701	Syam.g_00954
OG0005132	Syai.g_01657	Syam.g_00986
OG0005136	Syai.g_01297	Syam.g_01314
OG0005141	Syai.g_01039	Syam.g_01516
OG0005161	Syai.g_01720	Syam.g_00942
OG0005163	Syai.g_01385	Syam.g_01249
OG0005164	Syai.g_00570	Syam.g_01561, Syam.g_01547
OG0005166	Syai.g_01020	Syam.g_01550, Syam.g_01575
OG0005168	Syai.g_01574	Syam.g_01066
OG0005169	Syai.g_01702	Syam.g_00953
OG0005170	Syai.g_02101	Syam.g_02055, Syam.g_01556
OG0005171	Syai.g_02440	Syam.g_01530, Syam.g_01688
OG0006092	Syai.g_00538	Syam.g_00509
OG0006104	Syai.g_01190	Syam.g_01396
OG0006105	Syai.g_01200	Syam.g_01391
OG0006106	Syai.g_01202	Syam.g_01549
OG0006110	Syai.g_01499	Syam.g_01129
OG0006113	Syai.g_01576	Syam.g_01064
OG0006114	Syai.g_01613	Syam.g_01028
OG0006116	Syai.g_01691	Syam.g_00963
OG0006117	Syai.g_01692	Syam.g_00962
OG0006125	Syai.g_01884	Syam.g_00440
OG0006126	Syai.g_01895	Syam.g_01522
OG0006129	Syai.g_01976	Syam.g_00446
OG0006130	Syai.g_02066	Syam.g_00718
OG0006131	Syai.g_02072	Syam.g_00712
OG0006133	Syai.g_02497	Syam.g_02082
OG0006134	Syai.g_02721	Syam.g_02156
